date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,6.542,7.542,1.0,,1.25
2011-01-02,3.958,4.25,0.292,,1.667
2011-01-03,5.667,6.167,0.5,,2.083
2011-01-04,5.875,6.417,0.542,,3.458
2011-01-05,7.167,8.083,0.917,,1.333
2011-01-06,11.542,13.375,1.833,,1.292
2011-01-07,7.375,8.167,0.792,,1.083
2011-01-08,7.917,9.0,1.083,,0.261
2011-01-09,13.522,16.391,2.87,,2.625
2011-01-10,13.5,15.708,2.208,,2.083
2011-01-11,8.292,9.0,0.708,,2.708
2011-01-12,13.75,16.708,2.958,,1.292
2011-01-13,11.667,14.417,2.75,,2.417
2011-01-14,10.167,11.042,0.875,,4.042
2011-01-15,9.958,11.292,1.333,,1.667
2011-01-16,6.875,7.458,0.583,,1.042
2011-01-17,10.75,12.583,1.833,,0.542
2011-01-18,16.227,20.818,4.591,,0.667
2011-01-19,19.522,25.783,6.261,,0.292
2011-01-20,13.042,14.542,1.5,,0.333
2011-01-21,12.375,13.708,1.333,,0.167
2011-01-22,8.125,9.125,1.0,,0.75
2011-01-23,5.833,6.625,0.792,,1.083
2011-01-24,5.375,6.292,0.917,,1.083
2011-01-25,7.875,9.0,1.125,,1.792
2011-01-26,6.833,7.583,0.75,,1.417
2011-01-27,11.292,13.125,1.833,,2.375
2011-01-28,11.048,12.857,1.81,,2.3
2011-01-29,6.913,7.87,0.957,,1.292
2011-01-30,10.708,13.333,2.625,,2.458
2011-01-31,12.417,14.333,1.917,,2.208
2011-02-01,9.833,12.333,2.5,,2.458
2011-02-02,4.542,5.125,0.583,,1.542
2011-02-03,10.417,11.625,1.208,,1.917
2011-02-04,9.458,10.667,1.208,,3.083
2011-02-05,10.25,10.917,0.667,,3.125
2011-02-06,16.917,19.75,2.833,,1.542
2011-02-07,13.833,15.417,1.583,,1.87
2011-02-08,4.957,5.609,0.652,,1.458
2011-02-09,6.958,7.75,0.792,,1.542
2011-02-10,9.5,11.125,1.625,,1.792
2011-02-11,6.875,7.708,0.833,,1.333
2011-02-12,8.542,9.167,0.625,,1.5
2011-02-13,21.625,25.625,4.0,,1.125
2011-02-14,17.167,20.958,3.792,,0.875
2011-02-15,12.75,14.833,2.083,,1.375
2011-02-16,6.417,7.083,0.667,,1.042
2011-02-17,8.042,9.542,1.5,,1.826
2011-02-18,6.565,7.391,0.826,,1.5
2011-02-19,7.042,8.208,1.167,,1.083
2011-02-20,12.083,13.917,1.833,,1.292
2011-02-21,13.0,15.792,2.792,,2.542
2011-02-22,19.0,20.75,1.75,,2.0
2011-02-23,13.125,15.917,2.792,,1.375
2011-02-24,10.625,11.458,0.833,,2.875
2011-02-25,11.667,12.958,1.292,,1.333
2011-02-26,4.917,5.292,0.375,,1.333
2011-02-27,8.167,9.458,1.292,,0.913
2011-02-28,13.087,14.435,1.348,,1.0
2011-03-01,19.458,22.542,3.083,,1.125
2011-03-02,20.542,24.542,4.0,,1.708
2011-03-03,6.25,6.5,0.25,,1.292
2011-03-04,9.667,9.833,0.167,,1.0
2011-03-05,18.75,23.958,5.208,,0.958
2011-03-06,21.458,29.083,7.625,,1.75
2011-03-07,10.333,10.958,0.625,,2.375
2011-03-08,10.417,11.208,0.792,,2.174
2011-03-09,9.391,9.957,0.565,,0.708
2011-03-10,5.75,6.292,0.542,,0.75
2011-03-11,6.958,7.583,0.625,,2.208
2011-03-12,5.583,6.083,0.5,,1.667
2011-03-13,10.292,11.0,0.708,,1.917
2011-03-14,15.375,16.792,1.417,,2.542
2011-03-15,11.091,12.091,1.0,,2.182
2011-03-16,11.042,12.583,1.542,,1.167
2011-03-17,6.542,7.417,0.875,,1.208
2011-03-18,9.542,10.875,1.333,,1.261
2011-03-19,5.348,5.522,0.174,,0.458
2011-03-20,10.208,11.333,1.125,,1.417
2011-03-21,9.583,9.875,0.292,,1.167
2011-03-22,14.458,15.333,0.875,,2.542
2011-03-23,18.083,18.875,0.792,,1.0
2011-03-24,6.708,7.042,0.333,,1.125
2011-03-25,5.5,5.5,0.0,,1.333
2011-03-26,8.042,8.542,0.5,,1.333
2011-03-27,11.792,12.75,0.958,,1.5
2011-03-28,11.25,14.667,3.417,,1.957
2011-03-29,12.739,13.913,1.174,,1.458
2011-03-30,10.708,12.042,1.333,,1.417
2011-03-31,4.875,5.25,0.375,,0.875
2011-04-01,15.875,17.083,1.208,,2.25
2011-04-02,9.417,10.542,1.125,,2.083
2011-04-03,3.167,3.292,0.125,,0.957
2011-04-04,4.545,4.909,0.364,,1.042
2011-04-05,11.0,12.0,1.0,,1.25
2011-04-06,11.783,13.435,1.652,,1.792
2011-04-07,8.913,10.304,1.391,,0.792
2011-04-08,6.0,6.708,0.708,,0.292
2011-04-09,9.417,11.125,1.708,,0.75
2011-04-10,7.636,8.0,0.364,,2.083
2011-04-11,8.292,8.875,0.583,,2.625
2011-04-12,7.522,8.391,0.87,,1.167
2011-04-13,10.042,10.833,0.792,,1.783
2011-04-14,11.143,13.095,1.952,,2.667
2011-04-15,16.167,17.5,1.333,,2.958
2011-04-16,10.583,12.292,1.708,,1.375
2011-04-17,5.167,5.833,0.667,,1.083
2011-04-18,13.083,15.667,2.583,,1.0
2011-04-19,5.542,6.208,0.667,,0.875
2011-04-20,5.958,6.625,0.667,,1.042
2011-04-21,10.042,11.583,1.542,,1.125
2011-04-22,14.292,17.25,2.958,,1.0
2011-04-23,5.417,6.542,1.125,,0.261
2011-04-24,7.783,9.391,1.609,,0.75
2011-04-25,10.167,11.583,1.417,,0.917
2011-04-26,6.667,7.583,0.917,,1.917
2011-04-27,5.478,6.435,0.957,,0.792
2011-04-28,7.174,8.435,1.261,,1.042
2011-04-29,7.958,8.25,0.292,,1.333
2011-04-30,6.522,7.652,1.13,,1.25
2011-05-01,4.417,5.125,0.708,,1.0
2011-05-02,8.167,8.833,0.667,,1.792
2011-05-03,9.348,9.87,0.522,,0.565
2011-05-04,6.318,6.955,0.636,,1.292
2011-05-05,7.609,8.087,0.478,,1.25
2011-05-06,8.136,9.364,1.227,,0.958
2011-05-07,5.417,6.542,1.125,,0.875
2011-05-08,6.636,7.682,1.045,,0.708
2011-05-09,8.875,10.458,1.583,,1.167
2011-05-10,13.917,19.083,5.167,,1.083
2011-05-11,12.652,18.261,5.609,,0.458
2011-05-12,9.625,12.167,2.542,,0.042
2011-05-13,5.522,6.913,1.391,,0.696
2011-05-14,6.143,6.333,0.19,,1.417
2011-05-15,6.391,6.609,0.217,,1.542
2011-05-16,7.227,7.591,0.364,,1.417
2011-05-17,9.091,9.682,0.591,,1.625
2011-05-18,10.913,11.522,0.609,,1.792
2011-05-19,7.783,8.087,0.304,,1.417
2011-05-20,7.348,8.087,0.739,,1.0
2011-05-21,8.217,9.522,1.304,,0.458
2011-05-22,5.522,6.739,1.217,,0.292
2011-05-23,6.0,6.545,0.545,,0.087
2011-05-24,6.318,6.818,0.5,,0.375
2011-05-25,7.083,8.167,1.083,,0.667
2011-05-26,7.792,8.292,0.5,,0.583
2011-05-27,10.5,11.091,0.591,,0.167
2011-05-28,13.091,14.182,1.091,,0.0
2011-05-29,6.045,7.136,1.091,,0.0
2011-05-30,3.348,4.13,0.783,,0.25
2011-05-31,5.091,5.636,0.545,,0.625
2011-06-01,6.125,6.875,0.75,,0.042
2011-06-02,9.083,11.583,2.5,,0.435
2011-06-03,7.13,8.478,1.348,,0.583
2011-06-04,6.125,7.042,0.917,,0.5
2011-06-05,7.455,8.364,0.909,,0.417
2011-06-06,9.083,10.0,0.917,,1.0
2011-06-07,7.375,7.833,0.458,,0.333
2011-06-08,7.5,7.833,0.333,,0.333
2011-06-09,6.739,7.391,0.652,,0.208
2011-06-10,10.5,11.625,1.125,,0.292
2011-06-11,8.087,9.522,1.435,,0.0
2011-06-12,10.5,12.083,1.583,,0.261
2011-06-13,6.957,7.739,0.783,,0.542
2011-06-14,6.545,6.591,0.045,,0.417
2011-06-15,8.5,9.208,0.708,,0.625
2011-06-16,8.875,8.958,0.083,,0.083
2011-06-17,8.0,8.208,0.208,,0.458
2011-06-18,11.083,11.833,0.75,,0.375
2011-06-19,6.208,6.625,0.417,,0.167
2011-06-20,9.958,11.792,1.833,,0.0
2011-06-21,9.542,11.167,1.625,,0.375
2011-06-22,10.708,14.375,3.667,,0.696
2011-06-23,8.565,13.0,4.435,,0.5
2011-06-24,7.917,11.458,3.542,,0.375
2011-06-25,5.875,9.208,3.333,,0.292
2011-06-26,3.208,4.375,1.167,,0.0
2011-06-27,2.417,3.417,1.0,,0.0
2011-06-28,6.917,10.083,3.167,,0.292
2011-06-29,6.167,8.208,2.042,,0.417
2011-06-30,9.625,11.667,2.042,,0.667
2011-07-01,9.0,10.708,1.708,,0.0
2011-07-02,7.333,8.167,0.833,,0.435
2011-07-03,6.522,7.609,1.087,,0.417
2011-07-04,6.625,8.125,1.5,,0.5
2011-07-05,6.5,7.125,0.625,,0.667
2011-07-06,8.25,9.292,1.042,,0.375
2011-07-07,12.5,18.583,6.083,,0.0
2011-07-08,4.917,8.792,3.875,,0.125
2011-07-09,4.917,8.208,3.292,,0.083
2011-07-10,4.667,6.417,1.75,,0.292
2011-07-11,3.682,6.227,2.545,,0.0
2011-07-12,5.87,9.174,3.304,,0.091
2011-07-13,4.957,8.739,3.783,,0.167
2011-07-14,5.25,8.25,3.0,,0.292
2011-07-15,6.667,8.25,1.583,,0.708
2011-07-16,5.917,7.458,1.542,,0.417
2011-07-17,3.333,4.583,1.25,,0.417
