date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,4.958,5.25,0.292,12.917,1.375
2011-01-02,4.667,4.75,0.083,11.333,1.542
2011-01-03,4.542,4.583,0.042,19.167,2.25
2011-01-04,4.958,5.25,0.292,23.708,3.292
2011-01-05,6.208,6.792,0.583,14.19,1.208
2011-01-06,9.542,10.833,1.292,12.875,1.042
2011-01-07,8.792,10.042,1.25,6.417,0.917
2011-01-08,6.0,6.667,0.667,4.583,0.458
2011-01-09,8.0,8.833,0.833,23.75,3.042
2011-01-10,9.957,11.783,1.826,30.208,2.0
2011-01-11,6.042,6.583,0.542,19.292,2.083
2011-01-12,9.0,10.458,1.458,5.917,1.0
2011-01-13,9.167,10.875,1.708,15.833,2.458
2011-01-14,8.875,10.167,1.292,34.917,3.583
2011-01-15,7.417,7.792,0.375,17.208,1.292
2011-01-16,9.708,11.583,1.875,10.652,0.833
2011-01-17,9.833,12.458,2.625,7.625,0.25
2011-01-18,12.5,16.042,3.542,11.5,0.75
2011-01-19,17.5,23.833,6.333,12.208,0.75
2011-01-20,15.304,19.174,3.87,6.042,0.391
2011-01-21,12.292,14.792,2.5,6.667,0.167
2011-01-22,5.167,6.042,0.875,5.708,0.167
2011-01-23,4.458,5.292,0.833,8.917,0.917
2011-01-24,4.167,4.625,0.458,5.833,1.167
2011-01-25,6.417,7.167,0.75,13.0,2.208
2011-01-26,4.958,5.458,0.5,6.375,1.0
2011-01-27,8.542,9.792,1.25,19.958,2.417
2011-01-28,7.458,8.625,1.167,29.917,2.792
2011-01-29,6.208,6.917,0.708,12.0,1.917
2011-01-30,6.87,7.739,0.87,11.458,1.391
2011-01-31,8.864,10.273,1.409,8.708,1.409
2011-02-01,6.958,7.667,0.708,13.833,1.833
2011-02-02,2.875,3.0,0.125,5.727,1.167
2011-02-03,7.667,8.583,0.917,9.542,1.25
2011-02-04,7.25,7.667,0.417,16.333,3.042
2011-02-05,7.75,8.5,0.75,31.208,2.042
2011-02-06,11.792,14.167,2.375,33.792,1.292
2011-02-07,13.208,15.833,2.625,12.708,1.25
2011-02-08,3.458,3.667,0.208,6.167,1.0
2011-02-09,5.304,6.304,1.0,8.958,1.174
2011-02-10,6.958,8.208,1.25,14.0,1.208
2011-02-11,6.042,7.208,1.167,9.625,1.0
2011-02-12,6.083,7.083,1.0,12.292,0.958
2011-02-13,15.917,18.917,3.0,26.292,0.667
2011-02-14,16.667,27.083,10.417,13.375,0.458
2011-02-15,14.958,18.792,3.833,11.083,0.5
2011-02-16,6.417,8.625,2.208,9.957,0.542
2011-02-17,5.167,6.25,1.083,8.583,0.833
2011-02-18,3.875,4.667,0.792,8.458,1.042
2011-02-19,4.609,5.304,0.696,7.708,0.652
2011-02-20,7.958,9.417,1.458,11.917,0.625
2011-02-21,12.458,14.833,2.375,17.833,1.583
2011-02-22,12.833,15.542,2.708,23.875,1.167
2011-02-23,9.667,12.667,3.0,19.417,1.208
2011-02-24,8.208,10.0,1.792,33.125,2.375
2011-02-25,10.375,12.0,1.625,26.875,1.25
2011-02-26,4.208,5.333,1.125,8.625,0.167
2011-02-27,7.625,9.375,1.75,11.458,0.625
2011-02-28,9.125,11.625,2.5,10.75,0.583
2011-03-01,9.083,11.458,2.375,9.208,0.417
2011-03-02,12.042,17.042,5.0,13.091,1.292
2011-03-03,7.125,8.583,1.458,13.917,0.667
2011-03-04,7.083,8.208,1.125,18.708,0.458
2011-03-05,12.792,16.5,3.708,11.208,0.5
2011-03-06,11.0,13.375,2.375,14.458,0.875
2011-03-07,9.042,10.75,1.708,33.333,2.583
2011-03-08,11.708,14.542,2.833,31.042,1.333
2011-03-09,7.917,9.25,1.333,14.875,0.583
2011-03-10,5.435,6.13,0.696,12.042,0.609
2011-03-11,3.75,4.0,0.25,19.667,2.583
2011-03-12,3.375,3.833,0.458,10.292,1.042
2011-03-13,5.636,6.318,0.682,9.652,0.727
2011-03-14,8.292,9.292,1.0,12.792,1.167
2011-03-15,8.292,9.292,1.0,24.625,1.583
2011-03-16,12.417,14.167,1.75,15.042,0.667
2011-03-17,9.875,11.25,1.375,14.667,0.875
2011-03-18,6.958,7.917,0.958,21.125,0.583
2011-03-19,5.083,5.875,0.792,7.292,0.708
2011-03-20,6.609,7.739,1.13,11.208,0.957
2011-03-21,6.833,7.792,0.958,12.042,1.167
2011-03-22,10.25,11.75,1.5,14.792,1.833
2011-03-23,13.708,15.792,2.083,13.292,0.833
2011-03-24,4.583,5.208,0.625,19.0,1.625
2011-03-25,3.125,3.208,0.083,11.667,0.917
2011-03-26,5.208,5.917,0.708,10.667,0.917
2011-03-27,7.583,8.458,0.875,17.292,1.667
2011-03-28,7.125,8.0,0.875,25.833,2.042
2011-03-29,10.208,11.833,1.625,18.583,1.292
2011-03-30,7.174,8.391,1.217,14.5,0.565
2011-03-31,4.667,5.042,0.375,8.042,0.375
2011-04-01,11.5,13.0,1.5,,1.917
2011-04-02,6.917,8.167,1.25,,1.583
2011-04-03,4.875,5.958,1.083,,0.875
2011-04-04,6.25,7.667,1.417,,0.75
2011-04-05,9.217,10.217,1.0,,0.826
2011-04-06,9.167,10.042,0.875,,1.083
2011-04-07,8.0,9.167,1.167,,0.375
2011-04-08,11.792,14.125,2.333,,0.417
2011-04-09,6.542,7.875,1.333,,0.708
2011-04-10,6.458,7.208,0.75,,1.625
2011-04-11,5.625,6.417,0.792,,2.625
2011-04-12,5.875,6.667,0.792,,0.917
2011-04-13,8.208,9.208,1.0,,1.25
2011-04-14,10.083,11.167,1.083,,2.292
2011-04-15,13.522,14.565,1.043,,3.043
2011-04-16,8.0,8.708,0.708,,0.875
2011-04-17,4.75,5.167,0.417,,0.583
2011-04-18,9.583,10.792,1.208,,0.667
2011-04-19,4.0,4.208,0.208,,0.458
2011-04-20,3.833,4.208,0.375,,0.375
2011-04-21,8.125,9.0,0.875,,0.958
2011-04-22,10.5,12.417,1.917,,0.5
2011-04-23,6.292,7.125,0.833,,0.042
2011-04-24,3.833,3.833,0.0,,0.625
2011-04-25,6.348,7.304,0.957,,0.739
2011-04-26,6.833,7.917,1.083,,1.292
2011-04-27,6.833,8.167,1.333,,0.583
2011-04-28,4.833,5.625,0.792,,0.792
2011-04-29,6.167,6.958,0.792,,0.833
2011-04-30,5.458,6.375,0.917,,1.0
2011-05-01,4.625,5.625,1.0,,0.625
2011-05-02,5.708,6.583,0.875,,0.958
2011-05-03,6.958,8.0,1.042,,0.375
2011-05-04,5.208,6.0,0.792,,1.167
2011-05-05,6.043,6.391,0.348,,0.826
2011-05-06,5.417,6.042,0.625,,0.167
2011-05-07,5.667,6.048,0.381,,0.429
2011-05-08,5.875,6.167,0.292,,0.625
2011-05-09,8.625,9.208,0.583,,1.083
2011-05-10,9.458,11.5,2.042,,3.875
2011-05-11,10.083,13.958,3.875,,0.167
2011-05-12,8.208,10.292,2.083,,0.208
2011-05-13,6.167,6.625,0.458,,1.0
2011-05-14,5.125,5.25,0.125,,1.417
2011-05-15,5.0,5.13,0.13,,1.348
2011-05-16,5.833,6.292,0.458,,1.458
2011-05-17,7.167,7.792,0.625,,1.917
2011-05-18,6.917,7.458,0.542,,1.0
