date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-04-21,3.917,4.208,0.292,,0.958
2011-04-22,2.583,2.708,0.125,,0.292
2011-04-23,2.0,2.0,0.0,,0.5
2011-04-24,2.458,2.458,0.0,,0.435
2011-04-25,2.5,2.583,0.083,,0.708
2011-04-26,2.292,2.5,0.208,,1.292
2011-04-27,1.708,1.708,0.0,,0.542
2011-04-28,2.792,2.833,0.042,,0.708
2011-04-29,2.417,2.417,0.0,,0.5
2011-04-30,1.208,1.25,0.042,,0.833
2011-05-01,1.167,1.25,0.083,,0.125
2011-05-02,3.583,3.833,0.25,,1.125
2011-05-03,4.667,4.75,0.083,,0.583
2011-05-04,2.417,2.667,0.25,,0.652
2011-05-05,3.917,4.0,0.083,,1.125
2011-05-06,2.0,2.25,0.25,,0.583
2011-05-07,1.333,1.417,0.083,,0.167
2011-05-08,2.292,2.75,0.458,,0.583
2011-05-09,2.833,3.125,0.292,,1.208
2011-05-10,1.458,1.917,0.458,,0.458
2011-05-11,0.75,0.958,0.208,,0.125
2011-05-12,2.583,2.875,0.292,,0.0
2011-05-13,2.333,2.5,0.167,,0.375
2011-05-14,1.542,1.583,0.042,,0.478
2011-05-15,2.167,2.208,0.042,,1.5
2011-05-16,1.792,1.917,0.125,,1.167
2011-05-17,2.083,2.208,0.125,,0.542
2011-05-18,3.208,3.5,0.292,,1.0
2011-05-19,1.125,1.167,0.042,,0.708
2011-05-20,1.458,1.5,0.042,,0.417
2011-05-21,0.708,0.833,0.125,,0.0
2011-05-22,1.417,1.5,0.083,,0.042
2011-05-23,2.292,2.292,0.0,,0.125
2011-05-24,2.625,2.833,0.208,,0.174
2011-05-25,1.917,2.042,0.125,,0.542
2011-05-26,1.375,1.375,0.0,,0.167
2011-05-27,1.5,1.5,0.0,,0.042
2011-05-28,6.5,7.292,0.792,,0.042
2011-05-29,3.042,3.083,0.042,,0.0
2011-05-30,1.0,1.0,0.0,,0.042
2011-05-31,3.125,3.625,0.5,,0.625
2011-06-01,0.75,0.792,0.042,,0.0
2011-06-02,1.125,1.208,0.083,,0.208
2011-06-03,2.417,2.875,0.458,,1.13
2011-06-04,1.417,1.667,0.25,,0.5
2011-06-05,1.292,1.583,0.292,,0.083
2011-06-06,2.875,3.542,0.667,,1.25
2011-06-07,1.125,1.167,0.042,,0.042
2011-06-08,1.5,1.667,0.167,,0.125
2011-06-09,1.25,1.333,0.083,,0.25
2011-06-10,0.792,0.792,0.0,,0.292
2011-06-11,2.542,2.75,0.208,,0.042
2011-06-12,3.083,3.208,0.125,,0.042
2011-06-13,2.917,3.25,0.333,,0.478
2011-06-14,1.917,2.0,0.083,,0.25
2011-06-15,2.708,2.917,0.208,,0.381
2011-06-16,2.083,2.083,0.0,,0.0
2011-06-17,3.167,3.5,0.333,,0.292
2011-06-18,2.708,2.958,0.25,,0.042
2011-06-19,2.917,3.208,0.292,,0.0
2011-06-20,0.875,0.875,0.0,,0.0
2011-06-21,1.208,1.917,0.708,,0.083
2011-06-22,1.75,3.125,1.375,,1.167
2011-06-23,0.333,0.583,0.25,,0.043
2011-06-24,0.208,0.458,0.25,,0.0
2011-06-25,0.875,1.208,0.333,,0.125
2011-06-26,1.208,1.458,0.25,,0.083
2011-06-27,0.792,1.042,0.25,,0.125
2011-06-28,0.5,1.083,0.583,,0.0
2011-06-29,1.583,2.667,1.083,,0.375
2011-06-30,2.667,3.708,1.042,,0.542
2011-07-01,2.292,2.542,0.25,,0.0
2011-07-02,2.625,3.042,0.417,,0.5
2011-07-03,1.5,1.958,0.458,,0.87
2011-07-04,0.708,0.917,0.208,,0.167
2011-07-05,2.0,2.292,0.292,,0.5
2011-07-06,1.167,1.333,0.167,,0.417
2011-07-07,0.333,0.5,0.167,,0.083
2011-07-08,0.75,1.083,0.333,,0.0
2011-07-09,0.5,1.042,0.542,,0.125
2011-07-10,1.125,2.625,1.5,,0.5
2011-07-11,1.167,1.917,0.75,,0.25
2011-07-12,1.458,1.917,0.458,,0.0
2011-07-13,0.917,1.917,1.0,,0.087
2011-07-14,0.958,2.208,1.25,,0.5
2011-07-15,1.125,2.0,0.875,,0.583
2011-07-16,0.917,1.833,0.917,,0.542
2011-07-17,1.583,2.792,1.208,,0.458
2011-07-18,0.458,0.667,0.208,,0.0
2011-07-19,0.125,0.125,0.0,,0.0
2011-07-20,1.333,1.542,0.208,,0.0
2011-07-21,0.75,0.75,0.0,,0.208
2011-07-22,2.0,2.125,0.125,,0.042
2011-07-23,1.083,1.458,0.375,,0.348
2011-07-24,1.167,1.375,0.208,,0.542
2011-07-25,0.417,0.5,0.083,,0.0
2011-07-26,0.5,0.583,0.083,,0.125
2011-07-27,0.333,0.708,0.375,,0.0
2011-07-28,0.417,0.917,0.5,,0.125
2011-07-29,1.958,2.625,0.667,,0.5
2011-07-30,1.875,2.083,0.208,,0.708
2011-07-31,2.042,2.333,0.292,,0.417
2011-08-01,1.167,1.417,0.25,,0.5
2011-08-02,1.042,2.542,1.5,,0.261
2011-08-03,0.625,1.167,0.542,,0.0
2011-08-04,0.542,0.917,0.375,,0.333
2011-08-05,1.125,1.625,0.5,,0.167
2011-08-06,0.458,0.875,0.417,,0.0
2011-08-07,0.417,1.375,0.958,,0.083
2011-08-08,0.625,1.458,0.833,,0.0
2011-08-09,1.125,1.875,0.75,,0.25
2011-08-10,1.333,2.083,0.75,,0.375
2011-08-11,1.708,2.125,0.417,,0.833
2011-08-12,2.167,2.833,0.667,,0.478
2011-08-13,1.292,1.625,0.333,,0.625
2011-08-14,0.542,0.958,0.417,,0.5
2011-08-15,1.417,2.083,0.667,,0.25
2011-08-16,0.833,1.542,0.708,,0.208
2011-08-17,0.917,1.583,0.667,,0.125
2011-08-18,0.476,0.81,0.333,,0.136
2011-08-19,2.0,2.208,0.208,,0.417
2011-08-20,4.917,5.25,0.333,,1.167
2011-08-21,3.208,3.5,0.292,,0.625
2011-08-22,2.375,2.625,0.25,,0.478
2011-08-23,0.75,0.792,0.042,,0.25
2011-08-24,0.958,1.417,0.458,,0.167
2011-08-25,0.583,0.708,0.125,,0.0
2011-08-26,0.833,1.5,0.667,,0.25
2011-08-27,1.042,1.5,0.458,,0.667
2011-08-28,1.333,1.708,0.375,,0.5
2011-08-29,0.875,1.0,0.125,,0.5
2011-08-30,3.583,3.875,0.292,,0.708
2011-08-31,4.25,4.625,0.375,,0.958
2011-09-01,5.792,6.917,1.125,,0.13
2011-09-02,3.208,3.875,0.667,,0.042
2011-09-03,0.0,0.0,0.0,,0.0
2011-09-04,0.875,0.875,0.0,,0.0
2011-09-05,1.167,1.25,0.083,,0.042
2011-09-06,1.667,1.667,0.0,,0.375
2011-09-07,1.542,1.583,0.042,,0.458
2011-09-08,0.958,1.042,0.083,,0.458
2011-09-09,0.833,1.25,0.417,,0.0
2011-09-10,0.375,1.5,1.125,,0.167
2011-09-11,1.042,1.333,0.292,,0.174
2011-09-12,0.917,1.25,0.333,,0.042
2011-09-13,0.833,1.125,0.292,,0.167
2011-09-14,1.25,1.708,0.458,,0.25
2011-09-15,0.75,1.0,0.25,,0.167
2011-09-16,0.5,0.583,0.083,,0.0
2011-09-17,0.208,0.208,0.0,,0.0
2011-09-18,0.375,0.542,0.167,,0.0
2011-09-19,0.458,0.917,0.458,,0.0
2011-09-20,0.0,0.0,0.0,,0.0
2011-09-21,0.75,0.75,0.0,,0.0
2011-09-22,0.792,0.792,0.0,,0.0
2011-09-23,2.042,2.208,0.167,,0.208
2011-09-24,2.542,3.0,0.458,,0.25
2011-09-25,3.0,3.083,0.083,,0.75
2011-09-26,1.2,1.2,0.0,,0.25
2011-09-27,3.636,3.636,0.0,,0.458
2011-09-28,2.958,3.042,0.083,,0.75
2011-09-29,0.875,0.875,0.0,,0.5
2011-09-30,1.458,1.458,0.0,,0.208
2011-10-01,1.75,1.75,0.0,,0.391
2011-10-02,2.333,2.333,0.0,,0.75
2011-10-03,1.667,1.667,0.0,,0.083
2011-10-04,2.708,2.75,0.042,,0.208
2011-10-05,4.583,4.708,0.125,,0.667
2011-10-06,2.292,2.292,0.0,,0.125
2011-10-07,2.458,2.458,0.0,,1.042
2011-10-08,4.667,4.792,0.125,,2.5
2011-10-09,3.5,3.542,0.042,,1.292
2011-10-10,1.583,1.583,0.0,,0.625
2011-10-11,2.125,2.125,0.0,,0.565
2011-10-12,3.625,3.625,0.0,,2.0
2011-10-13,2.208,2.208,0.0,,0.125
2011-10-14,1.042,1.042,0.0,,0.0
2011-10-15,3.167,3.375,0.208,,0.333
2011-10-16,1.75,1.75,0.0,,0.292
2011-10-17,2.417,2.417,0.0,,0.833
2011-10-18,2.958,2.958,0.0,,1.0
2011-10-19,3.292,3.292,0.0,,0.667
2011-10-20,4.474,4.632,0.158,,0.762
2011-10-21,3.125,3.292,0.167,,0.435
2011-10-22,2.5,2.875,0.375,,0.167
2011-10-23,0.958,0.958,0.0,,0.0
2011-10-24,3.208,3.583,0.375,,1.25
2011-10-25,2.208,2.5,0.292,,0.708
2011-10-26,1.875,1.875,0.0,,0.167
2011-10-27,4.792,5.042,0.25,,1.208
2011-10-28,2.75,2.833,0.083,,0.292
2011-10-29,3.542,3.75,0.208,,0.583
2011-10-30,3.958,3.958,0.0,,0.208
2011-10-31,2.375,2.375,0.0,,0.304
2011-11-01,2.917,3.208,0.292,,0.917
2011-11-02,2.5,2.5,0.0,,0.625
2011-11-03,3.5,4.042,0.542,,0.25
2011-11-04,3.792,4.375,0.583,,0.583
2011-11-05,1.958,1.958,0.0,,0.375
2011-11-06,1.042,1.042,0.0,,0.0
2011-11-07,2.625,2.708,0.083,,0.542
2011-11-08,3.125,3.125,0.0,,0.667
2011-11-09,3.75,3.917,0.167,,0.625
2011-11-10,5.083,5.25,0.167,,0.957
2011-11-11,7.375,8.0,0.625,,0.375
2011-11-12,11.0,12.25,1.25,,3.125
2011-11-13,3.667,3.958,0.292,,1.208
2011-11-14,3.458,3.458,0.0,,3.125
2011-11-15,3.375,3.375,0.0,,2.0
2011-11-16,3.75,3.875,0.125,,0.875
2011-11-17,4.208,4.208,0.0,,1.917
2011-11-18,5.083,5.667,0.583,,1.0
2011-11-19,2.5,2.542,0.042,,0.208
2011-11-20,1.75,1.75,0.0,,0.391
2011-11-21,2.167,2.208,0.042,,0.125
2011-11-22,3.375,3.583,0.208,,0.667
2011-11-23,2.25,2.375,0.125,,0.75
2011-11-24,2.0,2.0,0.0,,0.125
2011-11-25,3.583,3.583,0.0,,0.917
2011-11-26,5.208,5.5,0.292,,1.0
2011-11-27,3.792,4.208,0.417,,0.708
2011-11-28,4.958,5.833,0.875,,1.375
2011-11-29,15.625,17.167,1.542,,1.75
2011-11-30,6.583,7.125,0.542,,1.826
2011-12-01,3.083,3.083,0.0,,0.458
2011-12-02,6.792,7.042,0.25,,0.792
2011-12-03,5.292,5.875,0.583,,0.25
2011-12-04,1.625,1.625,0.0,,0.292
2011-12-05,3.25,3.25,0.0,,0.875
2011-12-06,8.083,8.458,0.375,,1.292
2011-12-07,3.542,3.625,0.083,,0.958
2011-12-08,2.625,2.625,0.0,,0.542
2011-12-09,2.625,2.625,0.0,,0.458
2011-12-10,3.708,3.917,0.208,,0.522
2011-12-11,2.208,2.208,0.0,,0.75
2011-12-12,2.667,2.708,0.042,,0.417
2011-12-13,3.5,3.667,0.167,,0.833
2011-12-14,9.458,10.125,0.667,,1.542
2011-12-15,3.571,3.619,0.048,,1.476
2011-12-16,2.625,2.708,0.083,,0.75
2011-12-17,2.042,2.167,0.125,,0.0
2011-12-18,2.708,2.708,0.0,,0.917
2011-12-19,3.417,3.417,0.0,,0.958
2011-12-20,3.167,3.292,0.125,,0.522
2011-12-21,4.333,4.417,0.083,,2.458
2011-12-22,3.708,3.833,0.125,,2.042
2011-12-23,2.75,2.833,0.083,,0.875
2011-12-24,3.417,3.417,0.0,,0.875
2011-12-25,2.083,2.125,0.042,,0.042
2011-12-26,2.208,2.208,0.0,,0.0
2011-12-27,2.375,2.375,0.0,,0.667
2011-12-28,5.583,5.917,0.333,,2.0
2011-12-29,2.958,2.958,0.0,,2.125
2011-12-30,2.167,2.167,0.0,,0.565
2011-12-31,1.625,1.625,0.0,,0.125
2012-01-01,1.875,1.875,0.0,,0.417
2012-01-02,2.792,2.958,0.167,,1.167
2012-01-03,1.667,1.667,0.0,,0.913
2012-01-04,1.5,1.5,0.0,,0.458
2012-01-05,4.208,4.417,0.208,,1.0
2012-01-06,3.292,3.292,0.0,,1.208
2012-01-07,4.333,4.583,0.25,,1.542
2012-01-08,4.042,4.042,0.0,,1.458
2012-01-09,3.375,3.375,0.0,,2.417
2012-01-10,2.25,2.25,0.0,,0.458
2012-01-11,3.958,4.208,0.25,,1.333
2012-01-12,7.958,8.583,0.625,,1.625
2012-01-13,6.583,7.042,0.458,,2.304
2012-01-14,1.958,1.958,0.0,,0.5
2012-01-15,2.75,2.75,0.0,,1.875
2012-01-16,5.958,6.375,0.417,,1.833
2012-01-17,3.625,3.75,0.125,,1.292
2012-01-18,2.333,2.333,0.0,,0.625
2012-01-19,3.25,3.292,0.042,,0.792
2012-01-20,2.708,2.708,0.0,,2.0
2012-01-21,5.833,6.542,0.708,,1.917
2012-01-22,3.5,3.708,0.208,,0.125
2012-01-23,3.333,3.458,0.125,,0.609
2012-01-24,3.542,3.625,0.083,,0.792
2012-01-25,2.333,2.333,0.0,,0.875
2012-01-26,2.667,2.708,0.042,,1.958
2012-01-27,1.833,1.833,0.0,,0.708
2012-01-28,2.167,2.167,0.0,,0.917
2012-01-29,5.667,5.958,0.292,,2.583
2012-01-30,4.792,4.833,0.042,,2.667
2012-01-31,7.625,8.458,0.833,,2.958
2012-02-01,3.75,4.917,1.167,,0.708
2012-02-02,4.125,4.958,0.833,,0.478
2012-02-03,3.417,3.583,0.167,,0.75
2012-02-04,5.75,5.917,0.167,,0.625
2012-02-05,3.542,3.542,0.0,,1.333
2012-02-06,4.792,5.25,0.458,,0.208
2012-02-07,4.125,4.292,0.167,,0.917
2012-02-08,2.083,2.125,0.042,,0.917
2012-02-09,2.292,2.292,0.0,,0.833
2012-02-10,3.042,3.083,0.042,,0.875
2012-02-11,3.167,3.167,0.0,,2.333
2012-02-12,5.375,5.667,0.292,,1.174
2012-02-13,3.292,3.292,0.0,,2.458
2012-02-14,6.667,7.292,0.625,,1.792
2012-02-15,4.458,4.458,0.0,,1.167
2012-02-16,3.0,3.167,0.167,,1.167
2012-02-17,4.5,4.917,0.417,,1.083
2012-02-18,4.958,5.5,0.542,,0.25
2012-02-19,3.167,3.167,0.0,,0.208
2012-02-20,3.2,3.2,0.0,,0.458
2012-02-21,3.0,3.083,0.083,,2.0
2012-02-22,3.333,3.417,0.083,,1.522
2012-02-23,2.708,2.708,0.0,,1.5
2012-02-24,1.75,1.75,0.0,,0.833
2012-02-25,3.25,3.625,0.375,,1.333
2012-02-26,9.25,10.208,0.958,,2.417
2012-02-27,7.667,8.375,0.708,,1.375
2012-02-28,4.875,5.208,0.333,,1.375
2012-03-01,3.458,3.917,0.458,,0.167
2012-03-02,1.833,1.833,0.0,,1.167
2012-03-03,1.625,1.625,0.0,,0.792
2012-03-04,4.375,4.833,0.458,,1.478
2012-03-05,6.667,7.083,0.417,,3.958
2012-03-06,5.5,5.875,0.375,,2.25
2012-03-07,3.5,3.875,0.375,,1.958
2012-03-08,3.25,3.292,0.042,,1.458
2012-03-09,3.667,3.792,0.125,,2.333
2012-03-10,2.875,3.042,0.167,,0.875
2012-03-11,3.167,3.167,0.0,,1.083
2012-03-12,3.25,3.792,0.542,,1.0
2012-03-13,1.583,1.583,0.0,,0.25
2012-03-14,1.75,1.75,0.0,,0.522
2012-03-15,5.958,6.792,0.833,,1.417
2012-03-16,5.125,5.708,0.583,,1.208
2012-03-17,5.208,5.375,0.167,,2.75
2012-03-18,1.417,1.417,0.0,,0.25
2012-03-19,5.042,5.625,0.583,,1.375
2012-03-20,4.0,4.333,0.333,,0.708
2012-03-21,2.292,2.417,0.125,,0.208
2012-03-22,7.083,7.667,0.583,,1.708
2012-03-23,4.042,4.208,0.167,,0.875
2012-03-24,6.958,7.083,0.125,,1.87
2012-03-25,4.417,4.5,0.083,,1.792
2012-03-26,4.083,4.083,0.0,,0.958
2012-03-27,7.5,7.917,0.417,,0.792
2012-03-28,6.917,7.375,0.458,,0.75
2012-03-29,8.333,9.25,0.917,,1.875
2012-03-30,2.75,2.75,0.0,,0.458
2012-03-31,5.083,5.708,0.625,,1.25
2012-04-01,3.75,3.917,0.167,,1.292
2012-04-02,3.417,3.625,0.208,,1.25
2012-04-03,1.083,1.083,0.0,,0.375
2012-04-04,1.833,1.833,0.0,,0.25
2012-04-05,1.875,1.875,0.0,,1.417
2012-04-06,1.955,1.955,0.0,,0.091
2012-04-07,3.417,3.458,0.042,,0.792
2012-04-08,3.208,3.417,0.208,,0.87
2012-04-09,3.292,3.542,0.25,,3.708
2012-04-10,5.208,5.5,0.292,,4.333
2012-04-11,2.042,2.042,0.0,,0.292
2012-04-12,4.167,4.542,0.375,,1.125
2012-04-13,7.667,8.0,0.333,,2.333
2012-04-14,4.292,4.375,0.083,,0.708
2012-04-15,3.5,3.625,0.125,,0.875
2012-04-16,2.875,2.958,0.083,,0.042
2012-04-17,3.542,3.958,0.417,,0.917
2012-04-18,4.375,4.708,0.333,,1.13
2012-04-19,2.542,2.583,0.042,,0.375
2012-04-20,4.917,5.458,0.542,,0.792
2012-04-21,2.167,2.292,0.125,,0.25
2012-04-22,1.0,1.0,0.0,,0.0
2012-04-23,4.5,5.167,0.667,,1.458
2012-04-24,3.625,3.833,0.208,,1.5
2012-04-25,3.542,3.792,0.25,,1.5
2012-04-26,1.667,1.667,0.0,,0.25
2012-04-27,3.208,3.208,0.0,,0.792
2012-04-28,4.083,4.417,0.333,,1.174
2012-04-29,2.5,2.542,0.042,,0.833
2012-04-30,3.75,3.792,0.042,,0.75
2012-05-01,1.833,1.917,0.083,,0.167
2012-05-02,6.417,6.833,0.417,,0.5
2012-05-03,1.292,1.292,0.0,,0.0
2012-05-04,1.083,1.083,0.0,,0.083
2012-05-05,2.208,2.417,0.208,,0.5
2012-05-06,3.833,4.125,0.292,,1.708
2012-05-07,2.917,2.917,0.0,,0.583
2012-05-08,4.0,4.042,0.042,,1.957
2012-05-09,5.417,5.625,0.208,,1.792
2012-05-10,4.083,4.25,0.167,,1.25
2012-05-11,1.625,1.625,0.0,,0.167
2012-05-12,1.833,1.833,0.0,,0.0
2012-05-13,2.917,3.0,0.083,,0.625
2012-05-14,2.25,2.5,0.25,,0.833
2012-05-15,4.708,4.833,0.125,,0.167
2012-05-16,2.917,3.042,0.125,,0.958
2012-05-17,2.0,2.125,0.125,,1.625
2012-05-18,2.917,2.917,0.0,,0.913
2012-05-19,3.917,4.042,0.125,,0.833
2012-05-20,2.5,2.625,0.125,,0.167
2012-05-21,3.458,3.667,0.208,,0.75
2012-05-22,4.25,4.333,0.083,,0.875
2012-05-23,2.958,3.0,0.042,,0.583
2012-05-24,3.458,3.583,0.125,,1.292
2012-05-25,6.75,6.958,0.208,,0.917
2012-05-26,4.5,4.708,0.208,,1.333
2012-05-27,2.417,2.417,0.0,,1.0
2012-05-28,1.75,1.833,0.083,,0.435
2012-05-29,2.583,2.667,0.083,,0.542
2012-05-30,4.0,4.125,0.125,,0.542
2012-05-31,4.667,5.083,0.417,,0.917
2012-06-01,1.792,2.0,0.208,,0.375
2012-06-02,1.958,2.167,0.208,,0.333
2012-06-03,2.333,2.458,0.125,,0.583
2012-06-04,1.375,1.458,0.083,,0.208
2012-06-05,1.833,1.833,0.0,,0.083
2012-06-06,2.542,2.583,0.042,,0.583
2012-06-07,4.125,4.417,0.292,,2.348
2012-06-08,1.125,1.125,0.0,,0.125
2012-06-09,2.917,3.208,0.292,,0.542
2012-06-10,2.125,2.125,0.0,,0.583
2012-06-11,2.458,2.708,0.25,,0.833
2012-06-12,5.042,5.25,0.208,,0.083
2012-06-13,3.625,3.875,0.25,,0.708
2012-06-14,1.955,2.273,0.318,,0.545
2012-06-15,1.208,1.208,0.0,,0.167
2012-06-16,0.625,0.667,0.042,,0.0
2012-06-17,1.708,2.208,0.5,,0.478
2012-06-18,2.083,2.458,0.375,,0.917
2012-06-19,1.0,1.167,0.167,,0.042
2012-06-20,2.708,3.333,0.625,,0.25
2012-06-21,3.75,3.75,0.0,,0.083
2012-06-22,2.333,2.333,0.0,,0.208
2012-06-23,3.25,3.333,0.083,,0.458
2012-06-24,1.917,2.042,0.125,,0.0
2012-06-25,2.042,2.083,0.042,,0.208
2012-06-26,2.958,3.5,0.542,,0.625
2012-06-27,1.25,1.333,0.083,,0.13
2012-06-28,4.458,4.917,0.458,,0.625
2012-06-29,3.0,3.292,0.292,,0.833
2012-06-30,0.958,1.083,0.125,,0.0
2012-07-01,1.75,1.958,0.208,,0.042
2012-07-02,2.667,3.0,0.333,,0.292
2012-07-03,1.708,1.708,0.0,,0.0
2012-07-04,1.833,1.917,0.083,,0.417
2012-07-05,1.833,1.875,0.042,,0.042
2012-07-06,0.708,0.875,0.167,,0.292
2012-07-07,2.042,2.083,0.042,,0.261
2012-07-08,2.042,2.083,0.042,,0.667
2012-07-09,2.875,3.167,0.292,,1.125
2012-07-10,1.375,1.583,0.208,,0.458
2012-07-11,1.125,1.125,0.0,,0.0
2012-07-12,0.792,0.958,0.167,,0.0
2012-07-13,1.792,2.125,0.333,,0.208
2012-07-14,1.917,2.0,0.083,,0.25
2012-07-15,1.542,1.583,0.042,,0.042
2012-07-16,1.917,2.417,0.5,,0.292
2012-07-17,1.5,1.667,0.167,,0.348
2012-07-18,1.167,1.333,0.167,,0.0
2012-07-19,0.875,1.208,0.333,,0.0
2012-07-20,1.208,2.042,0.833,,0.083
2012-07-21,2.25,2.667,0.417,,0.5
2012-07-22,1.25,1.25,0.0,,0.042
2012-07-23,1.0,1.042,0.042,,0.083
2012-07-24,0.833,1.042,0.208,,0.292
2012-07-25,1.792,2.083,0.292,,0.542
2012-07-26,2.0,2.25,0.25,,0.792
2012-07-27,2.208,2.542,0.333,,0.696
2012-07-28,1.667,1.875,0.208,,0.708
2012-07-29,1.917,2.292,0.375,,0.917
2012-07-30,1.333,1.583,0.25,,0.125
2012-07-31,1.333,1.708,0.375,,0.417
2012-08-01,1.917,2.375,0.458,,0.417
2012-08-02,0.375,0.542,0.167,,0.0
2012-08-03,1.0,1.375,0.375,,0.458
