date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,73.0,65.45833333333333,44.0
2011-01-02,61.0,43.416666666666664,20.0
2011-01-03,63.0,54.25,38.0
2011-01-04,51.0,28.333333333333332,15.0
2011-01-05,54.0,34.833333333333336,23.0
2011-01-06,63.0,49.291666666666664,33.0
2011-01-07,78.0,53.25,34.0
2011-01-08,88.0,67.25,42.0
2011-01-09,79.0,65.41666666666667,46.0
2011-01-10,78.0,57.083333333333336,39.0
2011-01-11,64.0,43.666666666666664,10.0
2011-01-12,56.0,35.166666666666664,10.0
2011-01-13,61.0,49.0,27.0
2011-01-14,74.0,54.583333333333336,34.0
2011-01-15,69.0,54.458333333333336,37.0
2011-01-16,62.0,49.0,32.0
2011-01-17,85.0,53.791666666666664,18.0
2011-01-18,90.0,66.66666666666667,33.0
2011-01-19,79.0,73.91666666666667,69.0
2011-01-20,110.0,88.04166666666667,68.0
2011-01-21,112.0,80.20833333333333,51.0
2011-01-22,78.0,61.75,38.0
2011-01-23,50.0,30.291666666666668,14.0
2011-01-24,16.0,5.125,-4.0
2011-01-25,24.0,13.833333333333334,5.0
2011-01-26,29.0,15.541666666666666,5.0
2011-01-27,60.0,38.666666666666664,24.0
2011-01-28,77.0,59.25,23.0
2011-01-29,80.0,51.916666666666664,33.0
2011-01-30,63.0,41.25,18.0
2011-01-31,61.0,37.833333333333336,13.0
2011-02-01,72.0,46.208333333333336,12.0
2011-02-02,11.0,-24.458333333333332,-42.0
2011-02-03,25.0,0.9166666666666666,-22.0
2011-02-04,56.0,40.083333333333336,24.0
2011-02-05,67.0,44.958333333333336,21.0
2011-02-06,100.0,69.29166666666667,51.0
2011-02-07,79.0,57.041666666666664,25.0
2011-02-08,19.0,-2.9166666666666665,-12.0
2011-02-09,33.0,17.333333333333332,-3.0
2011-02-10,52.0,36.666666666666664,27.0
2011-02-11,62.0,34.041666666666664,13.0
2011-02-12,69.0,39.916666666666664,9.0
2011-02-13,66.0,47.75,37.0
2011-02-14,86.0,64.41666666666667,48.0
2011-02-15,91.0,73.70833333333333,51.0
2011-02-16,75.0,49.041666666666664,26.0
2011-02-17,43.0,23.541666666666668,9.0
2011-02-18,10.0,-2.1666666666666665,-14.0
2011-02-19,27.0,9.25,-3.0
2011-02-20,79.0,37.208333333333336,-1.0
2011-02-21,81.0,53.541666666666664,40.0
2011-02-22,80.0,59.875,43.0
2011-02-23,120.0,95.70833333333333,73.0
2011-02-24,106.0,77.375,59.0
2011-02-25,90.0,74.16666666666667,60.0
2011-02-26,67.0,51.583333333333336,30.0
2011-02-27,75.0,47.708333333333336,26.0
2011-02-28,54.0,32.583333333333336,4.0
2011-03-01,90.0,75.125,57.0
2011-03-02,99.0,89.83333333333333,79.0
2011-03-03,122.0,92.45833333333333,72.0
2011-03-04,82.0,62.333333333333336,55.0
2011-03-05,113.0,88.125,65.0
2011-03-06,123.0,102.83333333333333,82.0
2011-03-07,100.0,82.54166666666667,66.0
2011-03-08,113.0,86.5,57.0
2011-03-09,100.0,82.70833333333333,65.0
2011-03-10,97.0,74.20833333333333,41.0
2011-03-11,86.0,55.375,33.0
2011-03-12,36.0,23.5,2.0
2011-03-13,80.0,39.541666666666664,2.0
2011-03-14,108.0,72.125,17.0
2011-03-15,118.0,91.875,60.0
2011-03-16,90.0,78.04166666666667,66.0
2011-03-17,164.0,133.79166666666666,92.0
2011-03-18,125.0,114.29166666666667,107.0
2011-03-19,106.0,81.5,56.0
2011-03-20,108.0,74.29166666666667,49.0
2011-03-21,112.0,79.16666666666667,53.0
2011-03-22,137.0,91.33333333333333,48.0
2011-03-23,119.0,95.45833333333333,66.0
2011-03-24,95.0,80.375,73.0
2011-03-25,87.0,70.33333333333333,52.0
2011-03-26,79.0,63.708333333333336,47.0
2011-03-27,149.0,106.54166666666667,60.0
2011-03-28,158.0,124.20833333333333,98.0
2011-03-29,180.0,131.08333333333334,72.0
2011-03-30,211.0,178.125,154.0
2011-03-31,149.0,100.75,85.0
2011-04-01,187.0,121.58333333333333,69.0
2011-04-02,150.0,119.125,87.0
2011-04-03,127.0,93.75,65.0
2011-04-04,125.0,84.04166666666667,52.0
2011-04-05,139.0,91.91666666666667,62.0
