date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,-16.0,-19.792,-22.0
2011-01-02,-7.0,-15.542,-20.0
2011-01-03,-17.0,-20.75,-24.0
2011-01-04,-19.0,-20.792,-23.0
2011-01-05,-17.0,-20.208,-24.0
2011-01-06,-13.0,-19.25,-23.0
2011-01-07,3.0,-12.333,-23.0
2011-01-08,-9.0,-17.542,-23.0
2011-01-09,-5.0,-16.875,-23.0
2011-01-10,3.0,-11.542,-20.0
2011-01-11,-7.0,-19.125,-23.0
2011-01-12,0.0,-16.458,-23.0
2011-01-13,-18.0,-20.458,-23.0
2011-01-14,-5.0,-15.458,-23.0
2011-01-15,-2.0,-14.0,-21.0
2011-01-16,-11.0,-17.667,-20.0
2011-01-17,14.0,-9.833,-23.0
2011-01-18,17.0,-4.917,-18.0
2011-01-19,-12.0,-13.708,-16.0
2011-01-20,-14.0,-19.25,-24.0
2011-01-21,1.0,-13.625,-26.0
2011-01-22,3.0,-9.417,-18.0
2011-01-23,-19.0,-21.292,-25.0
2011-01-24,-16.0,-19.667,-23.0
2011-01-25,-14.0,-19.375,-23.0
2011-01-26,-18.0,-20.208,-23.0
2011-01-27,10.0,-15.5,-24.0
2011-01-28,9.0,-17.667,-25.0
2011-01-29,2.0,-14.208,-24.0
2011-01-30,-6.0,-16.958,-28.0
2011-01-31,-4.0,-16.5,-27.0
2011-02-01,-18.0,-20.583,-24.0
2011-02-02,-16.0,-18.75,-21.0
2011-02-03,-17.0,-20.25,-24.0
2011-02-04,-18.0,-22.167,-28.0
2011-02-05,5.0,-14.167,-25.0
2011-02-06,-6.0,-14.417,-24.0
2011-02-07,-11.0,-19.083,-26.0
2011-02-08,-18.0,-19.667,-21.0
2011-02-09,-14.0,-20.417,-28.0
2011-02-10,-9.0,-19.333,-25.0
2011-02-11,-2.0,-14.625,-33.0
2011-02-12,5.0,-11.167,-26.0
2011-02-13,0.0,-12.542,-20.0
2011-02-14,12.0,-3.0,-14.0
2011-02-15,-1.0,-13.75,-22.0
2011-02-16,0.0,-15.875,-25.0
2011-02-17,-18.0,-20.625,-22.0
2011-02-18,-14.0,-18.792,-21.0
2011-02-19,-11.0,-18.583,-25.0
2011-02-20,-2.0,-18.042,-31.0
2011-02-21,-7.0,-15.167,-22.0
2011-02-22,13.0,-13.042,-20.0
2011-02-23,26.0,-11.292,-32.0
2011-02-24,-9.0,-18.25,-25.0
2011-02-25,-10.0,-17.25,-25.0
2011-02-26,-6.0,-16.75,-22.0
2011-02-27,-9.0,-17.292,-29.0
2011-02-28,-5.0,-15.375,-20.0
2011-03-01,6.0,-8.042,-21.0
2011-03-02,9.0,-13.083,-20.0
