date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,194.08695652173913,86.0,74.08333333333333,51.0,9.91304347826087,8.291666666666666,8.625,0.3333333333333333,4.791666666666667,39.916666666666664,92.0,75.95833333333333,59.0,204.0
2011-01-02,191.08333333333334,93.0,70.5,50.0,8.375,8.130434782608695,8.695652173913043,0.5652173913043478,3.347826086956522,13.208333333333334,86.0,59.666666666666664,36.0,199.45833333333334
2011-01-03,193.20833333333334,92.0,69.33333333333333,54.0,8.708333333333334,8.0,8.458333333333334,0.4583333333333333,5.291666666666667,34.083333333333336,74.0,62.166666666666664,45.0,201.91666666666666
2011-01-04,188.91304347826087,76.0,57.833333333333336,49.0,4.695652173913044,4.375,4.458333333333333,0.08333333333333333,3.625,20.291666666666668,57.0,39.416666666666664,25.0,193.6086956521739
2011-01-05,188.125,75.0,61.75,52.0,7.833333333333333,9.0,9.625,0.625,2.5,13.916666666666666,56.0,42.041666666666664,21.0,195.95833333333334
2011-01-06,191.125,75.0,68.58333333333333,61.0,12.791666666666666,16.666666666666668,20.166666666666668,3.5,3.0833333333333335,15.458333333333334,72.0,48.208333333333336,20.0,203.91666666666666
2011-01-07,193.30434782608697,82.0,73.04166666666667,60.0,20.08695652173913,23.291666666666668,30.0,6.708333333333333,2.8333333333333335,16.916666666666668,90.0,61.583333333333336,33.0,213.3913043478261
2011-01-08,191.79166666666666,86.0,72.70833333333333,52.0,14.625,14.583333333333334,16.666666666666668,2.0833333333333335,2.9166666666666665,15.0,111.0,74.5,24.0,206.41666666666666
2011-01-09,196.79166666666666,76.0,65.5,58.0,14.291666666666666,15.347826086956522,16.47826086956522,1.1304347826086956,9.347826086956522,41.375,90.0,78.875,59.0,211.08333333333334
2011-01-10,199.30434782608697,81.0,75.79166666666667,69.0,21.391304347826086,23.958333333333332,29.375,5.416666666666667,6.375,59.458333333333336,80.0,60.375,45.0,220.69565217391303
2011-01-11,190.08333333333334,83.0,59.208333333333336,49.0,6.833333333333333,8.458333333333334,8.833333333333334,0.375,4.25,23.625,80.0,57.458333333333336,43.0,196.91666666666666
2011-01-12,189.57142857142858,96.0,76.5,57.0,10.380952380952381,13.045454545454545,15.454545454545455,2.409090909090909,2.727272727272727,16.08695652173913,75.0,47.666666666666664,21.0,199.95238095238096
2011-01-13,190.20833333333334,78.0,63.541666666666664,53.0,7.458333333333333,9.041666666666666,9.791666666666666,0.75,5.25,31.5,79.0,61.833333333333336,48.0,197.66666666666666
2011-01-14,193.79166666666666,81.0,71.25,58.0,17.833333333333332,20.125,24.333333333333332,4.208333333333333,4.458333333333333,35.625,86.0,60.0,42.0,211.625
2011-01-15,195.17391304347825,78.0,68.0,58.0,18.043478260869566,20.041666666666668,23.208333333333332,3.1666666666666665,3.4166666666666665,17.958333333333332,84.0,66.75,47.0,213.2173913043478
2011-01-16,192.20833333333334,94.0,77.29166666666667,66.0,16.083333333333332,19.565217391304348,23.130434782608695,3.5652173913043477,3.0,16.166666666666668,81.0,65.875,32.0,208.29166666666666
2011-01-17,194.20833333333334,94.0,67.83333333333333,43.0,19.583333333333332,20.583333333333332,26.291666666666668,5.708333333333333,2.5,9.333333333333334,126.0,69.66666666666667,16.0,213.79166666666666
2011-01-18,194.2608695652174,91.0,72.25,55.0,26.17391304347826,26.625,39.708333333333336,13.083333333333334,3.375,15.958333333333334,113.0,81.75,50.0,220.43478260869566
2011-01-19,192.5,97.0,95.375,93.0,21.916666666666668,24.583333333333332,37.958333333333336,13.375,3.1666666666666665,20.416666666666668,117.0,100.16666666666667,86.0,214.41666666666666
2011-01-20,187.125,91.0,76.16666666666667,61.0,10.166666666666666,15.583333333333334,18.541666666666668,2.9583333333333335,3.3333333333333335,11.041666666666666,129.0,105.79166666666667,92.0,197.29166666666666
2011-01-21,188.8695652173913,87.0,75.29166666666667,60.0,18.82608695652174,17.333333333333332,22.916666666666668,5.583333333333333,3.0833333333333335,9.208333333333334,125.0,92.125,56.0,207.69565217391303
2011-01-22,189.41666666666666,96.0,81.125,56.0,11.958333333333334,11.083333333333334,12.375,1.2916666666666667,2.875,13.125,93.0,79.875,63.0,201.375
2011-01-23,187.45833333333334,68.0,59.458333333333336,54.0,5.041666666666667,5.434782608695652,6.130434782608695,0.6956521739130435,2.4347826086956523,6.375,66.0,39.333333333333336,23.0,192.5
2011-01-24,187.8695652173913,61.0,56.375,47.0,4.826086956521739,4.458333333333333,4.833333333333333,0.375,3.0833333333333335,14.916666666666666,36.0,25.041666666666668,11.0,192.69565217391303
2011-01-25,189.70833333333334,78.0,57.5,46.0,6.375,7.166666666666667,7.625,0.4583333333333333,3.75,20.458333333333332,41.0,30.125,19.0,196.08333333333334
2011-01-26,189.875,63.0,52.416666666666664,47.0,6.958333333333333,8.208333333333334,8.875,0.6666666666666666,2.75,10.333333333333334,42.0,26.625,16.0,196.83333333333334
2011-01-27,193.30434782608697,81.0,68.91666666666667,56.0,17.130434782608695,20.541666666666668,25.25,4.708333333333333,3.5,22.208333333333332,79.0,45.25,17.0,210.43478260869566
2011-01-28,194.58333333333334,83.0,68.08333333333333,51.0,21.916666666666668,20.041666666666668,27.0,6.958333333333333,4.041666666666667,31.791666666666668,91.0,65.41666666666667,39.0,216.5
2011-01-29,193.08333333333334,81.0,66.58333333333333,56.0,12.75,11.791666666666666,13.666666666666666,1.875,4.75,22.0,97.0,68.375,35.0,205.83333333333334
2011-01-30,191.34782608695653,79.0,60.375,45.0,11.521739130434783,12.130434782608695,13.956521739130435,1.826086956521739,3.3043478260869565,16.125,75.0,53.25,26.0,202.8695652173913
2011-01-31,194.20833333333334,73.0,59.041666666666664,47.0,17.291666666666668,18.375,22.0,3.625,5.458333333333333,25.375,82.0,48.041666666666664,11.0,211.5
2011-02-01,190.25,92.0,66.33333333333333,48.0,6.875,5.875,6.25,0.375,3.9583333333333335,27.625,80.0,55.916666666666664,25.0,197.125
2011-02-02,187.86363636363637,84.0,66.5,47.0,5.318181818181818,5.5,5.791666666666667,0.2916666666666667,2.6666666666666665,9.541666666666666,20.0,-6.333333333333333,-24.0,193.1818181818182
2011-02-03,190.20833333333334,92.0,79.5,70.0,10.833333333333334,13.541666666666666,16.083333333333332,2.5416666666666665,2.5,14.75,39.0,3.125,-26.0,201.04166666666666
2011-02-04,192.33333333333334,84.0,69.58333333333333,60.0,11.75,12.708333333333334,13.75,1.0416666666666667,4.208333333333333,27.875,65.0,45.958333333333336,31.0,204.08333333333334
2011-02-05,194.2608695652174,94.0,81.70833333333333,60.0,16.17391304347826,16.125,18.083333333333332,1.9583333333333333,3.7916666666666665,32.375,87.0,54.25,15.0,210.43478260869566
2011-02-06,197.04166666666666,97.0,91.125,79.0,25.5,24.956521739130434,38.73913043478261,13.782608695652174,3.869565217391304,33.083333333333336,110.0,84.91666666666667,60.0,222.54166666666666
2011-02-07,189.125,97.0,79.91666666666667,66.0,7.541666666666667,7.5,7.958333333333333,0.4583333333333333,3.0833333333333335,21.708333333333332,92.0,64.41666666666667,29.0,196.66666666666666
