date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,195.083,4.75,85.0,65.042,37.0,9.708,8.375,8.417,0.042,34.167,2.0,3.875,38.667,84.0,73.208,54.0,204.792
2011-01-02,192.042,4.792,85.0,68.542,45.0,7.875,10.625,12.333,1.708,12.5,5.0,2.083,16.5,84.0,55.833,29.0,199.917
2011-01-03,194.292,4.417,77.0,55.875,45.0,8.0,7.667,7.958,0.292,32.167,2.0,5.125,35.167,73.0,64.333,52.0,202.292
2011-01-04,191.292,3.333,65.0,49.583,42.0,5.25,6.25,6.917,0.667,18.125,0.0,2.375,20.625,63.0,37.292,15.0,196.542
2011-01-05,189.958,2.833,58.0,49.5,43.0,7.958,10.5,12.583,2.083,12.042,0.0,1.458,13.333,57.0,45.542,29.0,197.917
2011-01-06,193.208,4.0,61.0,53.75,45.0,13.167,18.833,27.375,8.542,13.833,0.0,1.783,16.625,76.0,56.875,28.0,206.375
2011-01-07,196.792,4.75,78.0,63.25,45.0,17.833,25.125,38.75,13.625,14.583,0.0,2.042,16.417,96.0,59.25,32.0,214.625
2011-01-08,190.5,3.333,75.0,65.0,49.0,8.333,15.958,18.125,2.167,9.625,0.0,1.458,12.417,100.0,67.708,33.0,198.833
2011-01-09,200.417,5.542,64.0,54.333,45.0,13.042,17.25,19.25,2.0,37.208,0.0,8.417,43.542,91.0,76.792,61.0,213.458
2011-01-10,199.458,7.083,67.0,63.167,56.0,21.333,27.208,38.125,10.917,51.0,0.0,6.917,62.417,86.0,65.458,40.0,220.792
2011-01-11,191.609,3.9,82.0,50.583,39.0,9.913,5.435,6.783,1.348,18.083,0.0,2.739,23.125,75.0,53.375,18.0,201.522
2011-01-12,194.542,4.167,89.0,68.875,47.0,15.958,12.333,17.542,5.208,14.167,1.0,1.417,17.542,74.0,44.708,18.0,210.5
2011-01-13,192.125,3.917,62.0,52.792,39.0,11.583,6.292,7.792,1.5,23.542,0.0,4.042,27.792,71.0,59.958,44.0,203.708
2011-01-14,198.583,5.083,71.0,56.625,43.0,16.75,15.75,23.958,8.208,28.208,0.0,3.208,34.958,83.0,61.0,39.0,215.333
2011-01-15,194.042,4.708,66.0,59.0,50.0,13.5,14.625,16.417,1.792,16.083,0.0,2.167,19.833,80.0,59.667,38.0,207.542
