date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,192.0,13.167,7.625,7.708,0.083,,4.625,33.458,205.167
2011-01-02,189.75,11.167,6.458,6.667,0.208,,1.25,8.625,200.917
2011-01-03,192.375,11.333,6.708,6.833,0.125,,5.708,30.458,203.708
2011-01-04,191.125,9.042,5.792,5.792,0.0,,2.0,16.0,200.167
2011-01-05,189.792,10.292,8.167,8.708,0.542,,1.208,9.0,200.083
2011-01-06,190.875,11.458,11.875,13.75,1.875,,1.625,10.792,202.333
2011-01-07,194.583,20.625,17.875,24.125,6.25,,1.292,17.375,215.208
2011-01-08,192.708,14.75,13.833,15.625,1.792,,1.0,10.208,207.458
2011-01-09,195.625,15.292,12.125,12.833,0.708,,8.292,38.167,210.917
2011-01-10,197.25,16.5,18.792,22.333,3.542,,7.0,50.25,213.75
2011-01-11,191.696,10.391,7.304,7.652,0.348,,2.217,17.292,202.087
2011-01-12,193.833,13.208,14.625,17.333,2.708,,1.208,12.5,207.042
2011-01-13,193.208,10.667,7.75,8.125,0.375,,4.125,23.375,203.875
2011-01-14,197.292,18.333,17.708,21.625,3.917,,2.375,25.625,215.625
2011-01-15,195.667,27.542,18.25,20.583,2.333,,2.667,14.375,223.208
2011-01-16,194.458,17.333,25.583,33.75,8.167,,2.917,15.375,211.792
2011-01-17,206.045,36.136,24.792,47.75,22.958,,0.739,13.208,242.182
2011-01-18,194.208,20.75,28.917,45.5,16.583,,3.25,17.708,214.958
2011-01-19,190.792,19.542,28.5,37.792,9.292,,2.5,16.917,210.333
2011-01-20,187.958,16.792,12.042,15.792,3.75,,1.25,8.042,204.75
2011-01-21,191.0,20.042,18.75,25.042,6.292,,2.417,8.042,211.042
2011-01-22,192.708,15.167,10.792,12.833,2.042,,0.75,12.25,207.875
2011-01-23,190.208,8.208,4.042,4.167,0.125,,0.958,3.542,198.417
2011-01-24,193.042,8.0,6.542,6.917,0.375,,1.292,11.458,201.042
2011-01-25,193.304,9.435,6.261,6.478,0.217,,2.13,14.708,202.739
2011-01-26,193.5,10.042,7.833,8.25,0.417,,1.833,6.375,203.542
2011-01-27,194.833,15.75,19.333,25.292,5.958,,2.5,20.625,210.583
2011-01-28,193.708,15.167,12.708,17.292,4.583,,2.917,26.583,208.875
2011-01-29,193.375,12.375,9.167,10.333,1.167,,3.042,17.167,205.75
2011-01-30,191.625,11.625,7.5,8.25,0.75,,1.792,14.913,203.25
2011-01-31,197.083,16.458,19.083,23.917,4.833,,4.333,22.625,213.542
2011-02-01,192.458,10.708,5.708,5.792,0.083,,3.833,30.708,203.167
2011-02-02,193.167,9.5,5.833,6.042,0.208,,1.25,7.833,202.667
2011-02-03,193.458,13.375,14.125,16.583,2.458,,1.167,14.167,206.833
2011-02-04,191.583,11.458,8.583,9.208,0.625,,3.917,21.667,203.042
2011-02-05,195.042,15.75,17.208,19.083,1.875,,3.292,39.875,210.792
2011-02-06,192.583,19.0,27.417,43.125,15.708,,4.125,40.458,211.583
2011-02-07,190.591,10.136,5.5,5.864,0.364,,2.167,19.708,200.727
2011-02-08,191.13,7.87,2.478,3.087,0.609,,0.913,7.208,199.0
2011-02-09,190.75,8.792,5.417,6.208,0.792,,1.0,9.542,199.542
2011-02-10,190.583,10.375,8.167,9.667,1.5,,1.25,10.042,200.958
2011-02-11,193.958,14.667,11.792,13.333,1.542,,1.292,,208.625
2011-02-12,197.583,25.583,15.042,17.125,2.083,,1.625,,223.167
2011-02-13,194.125,17.208,24.375,32.125,7.75,,1.609,10.846,211.333
2011-02-14,192.333,22.042,25.583,41.333,15.75,,1.25,11.458,214.375
2011-02-15,194.0,21.5,18.583,30.708,12.125,,1.542,17.25,215.5
2011-02-16,193.75,14.292,13.0,15.708,2.708,,1.125,10.0,208.042
2011-02-17,191.417,8.667,3.917,3.917,0.0,,1.75,9.542,200.083
2011-02-18,193.708,8.875,4.5,4.75,0.25,,0.958,9.208,202.583
2011-02-19,193.583,9.667,6.0,6.25,0.25,,1.0,6.5,203.25
2011-02-20,192.667,12.375,11.542,13.417,1.875,,1.087,7.708,205.042
2011-02-21,191.208,17.458,24.458,30.667,6.208,,2.5,14.083,208.667
2011-02-22,190.348,13.913,24.609,29.826,5.217,,2.304,17.5,204.261
2011-02-23,189.417,12.875,14.083,19.875,5.792,,1.958,14.0,202.292
2011-02-24,191.75,15.542,18.0,19.5,1.5,,6.542,28.0,207.292
2011-02-25,191.458,14.958,11.083,12.75,1.667,,1.792,20.625,206.417
2011-02-26,190.292,28.542,11.917,14.0,2.083,,1.083,4.708,218.833
2011-02-27,192.292,13.667,12.5,14.542,2.042,,0.958,6.458,205.958
2011-02-28,193.667,14.458,21.542,24.458,2.917,,2.167,13.375,208.125
2011-03-01,192.708,22.125,28.583,45.292,16.708,,2.917,14.833,214.833
2011-03-02,185.667,11.708,7.5,7.792,0.292,,0.792,5.125,197.375
2011-03-03,188.833,14.917,9.708,11.083,1.375,,1.75,11.917,203.75
2011-03-04,191.958,13.125,16.75,17.5,0.75,,1.667,7.25,205.083
2011-03-05,190.696,17.391,19.292,24.0,4.708,,0.875,3.043,208.087
2011-03-06,191.667,14.458,8.583,9.25,0.667,,1.042,10.917,206.125
2011-03-07,196.565,16.304,12.913,17.826,4.913,,3.13,30.583,212.87
2011-03-08,205.25,20.5,13.542,20.375,6.833,,1.75,32.667,225.75
2011-03-09,191.833,9.875,3.167,3.167,0.0,,0.917,14.958,201.708
2011-03-10,192.5,13.417,5.333,5.542,0.208,,0.833,5.5,205.917
2011-03-11,195.333,10.375,6.167,6.25,0.083,,2.833,15.833,205.708
2011-03-12,195.042,11.042,6.083,6.5,0.417,,1.167,5.125,206.083
2011-03-13,196.083,17.833,15.292,17.25,1.958,,1.333,9.417,213.917
2011-03-14,196.042,13.583,12.208,13.75,1.542,,2.5,15.042,209.625
2011-03-15,195.083,13.042,11.292,11.958,0.667,,3.708,21.25,208.125
2011-03-16,195.917,15.75,27.75,31.125,3.375,,3.208,20.083,211.667
2011-03-17,191.25,12.625,8.375,8.417,0.042,,1.208,12.875,203.875
2011-03-18,190.875,13.208,6.083,6.167,0.083,,0.75,8.917,204.083
2011-03-19,191.333,13.083,6.125,6.417,0.292,,0.792,6.333,204.417
2011-03-20,196.208,21.625,13.792,15.5,1.708,,0.708,5.792,217.833
2011-03-21,193.87,20.0,12.652,13.565,0.913,,1.087,9.125,213.87
2011-03-22,193.625,17.708,21.167,23.625,2.458,,1.792,8.167,211.333
2011-03-23,189.083,13.917,15.583,18.958,3.375,,1.042,6.458,203.0
2011-03-24,191.583,10.292,3.583,3.583,0.0,,2.417,16.917,201.875
2011-03-25,192.708,8.458,3.0,3.0,0.0,,1.25,3.958,201.167
2011-03-26,193.583,9.5,4.792,4.792,0.0,,1.292,6.75,203.083
2011-03-27,193.5,11.708,9.375,10.083,0.708,,2.583,11.905,205.208
2011-03-28,192.625,12.292,9.375,9.542,0.167,,3.375,,204.917
2011-03-29,196.75,22.708,23.958,27.167,3.208,,3.083,43.667,219.458
2011-03-30,187.458,10.458,6.375,6.875,0.5,,8.375,35.125,197.917
2011-03-31,189.208,9.333,4.25,4.542,0.292,,1.583,26.208,198.542
2011-04-01,194.5,16.667,16.25,18.0,1.75,,2.333,36.667,211.167
2011-04-02,190.958,12.542,8.208,8.458,0.25,,1.5,30.333,203.5
2011-04-03,189.333,11.25,5.667,6.083,0.417,,1.583,17.542,200.583
2011-04-04,191.042,12.875,6.542,7.0,0.458,,0.783,9.708,203.917
2011-04-05,196.958,20.75,17.583,21.75,4.167,,1.583,12.708,217.708
2011-04-06,190.522,16.87,18.957,21.957,3.0,,4.348,18.833,207.391
2011-04-07,187.958,14.542,12.875,14.542,1.667,,3.25,15.958,202.5
2011-04-08,185.333,10.583,5.542,6.0,0.458,,1.458,20.833,195.917
2011-04-09,187.5,15.333,6.833,7.208,0.375,,0.667,34.458,202.833
