date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,191.955,4.0,8.125,8.292,0.167,35.0,37.417,195.955
2011-01-02,189.292,3.625,9.652,10.522,0.87,11.292,14.75,192.917
2011-01-03,190.958,2.333,6.833,7.0,0.167,27.417,30.458,193.292
2011-01-04,187.682,2.682,3.458,3.458,0.0,15.0,18.375,190.364
2011-01-05,186.792,4.208,7.875,8.333,0.458,9.667,11.75,191.0
2011-01-06,188.708,8.792,15.667,17.625,1.958,12.625,13.417,197.5
2011-01-07,190.727,15.727,25.458,36.208,10.75,14.667,15.583,206.455
2011-01-08,188.958,8.292,12.583,14.125,1.542,9.333,11.958,197.25
2011-01-09,195.292,10.042,14.13,14.87,0.739,32.792,35.792,205.333
2011-01-10,196.045,15.864,24.417,30.917,6.5,49.0,51.583,211.909
2011-01-11,188.958,5.458,7.708,8.208,0.5,18.875,20.958,194.417
2011-01-12,188.708,8.292,14.625,19.917,5.292,11.292,14.292,197.0
2011-01-13,188.95,3.95,6.143,6.381,0.238,23.391,25.174,192.9
2011-01-14,193.875,11.833,19.375,23.792,4.417,25.458,28.667,205.708
2011-01-15,191.583,9.458,14.833,16.083,1.25,12.125,15.0,201.042
2011-01-16,187.636,6.455,14.304,15.739,1.435,8.417,12.458,194.091
2011-01-17,189.917,11.75,18.583,24.708,6.125,5.792,8.417,201.667
2011-01-18,188.667,13.708,26.609,35.304,8.696,9.625,13.958,202.375
2011-01-19,187.591,13.818,20.375,27.625,7.25,11.542,20.0,201.409
2011-01-20,184.958,8.458,9.25,10.333,1.083,5.792,10.5,193.417
2011-01-21,187.083,12.833,14.5,18.125,3.625,4.833,8.75,199.917
2011-01-22,191.545,9.864,11.583,12.833,1.25,11.625,14.917,201.409
2011-01-23,187.5,1.917,2.913,3.174,0.261,2.042,6.333,189.417
2011-01-24,188.5,3.0,3.625,3.708,0.083,10.417,10.958,191.5
2011-01-25,189.273,1.364,4.667,4.917,0.25,14.917,17.083,190.636
2011-01-26,188.783,2.348,6.542,6.875,0.333,5.833,9.167,191.13
2011-01-27,190.375,8.875,19.5,23.208,3.708,18.125,20.417,199.25
2011-01-28,192.417,11.5,16.25,24.292,8.042,24.833,28.792,203.917
2011-01-29,192.0,8.045,10.792,11.667,0.875,15.375,19.875,200.045
2011-01-30,192.708,9.292,13.13,17.043,3.913,12.625,16.125,202.0
2011-01-31,194.042,12.792,22.625,29.167,6.542,20.875,21.833,206.833
2011-02-01,189.476,3.952,5.167,5.458,0.292,21.391,27.042,193.429
2011-02-02,188.167,3.0,4.125,4.583,0.458,6.5,8.583,191.167
2011-02-03,189.292,8.208,15.625,17.125,1.5,11.792,15.708,197.5
2011-02-04,189.864,5.909,10.0,10.917,0.917,22.042,26.292,195.773
2011-02-05,192.5,11.208,16.625,18.583,1.958,30.875,35.583,203.708
2011-02-06,195.958,23.083,22.348,34.261,11.913,27.542,35.083,219.042
2011-02-07,189.5,5.364,6.125,6.458,0.333,18.042,22.833,194.864
2011-02-08,187.625,2.042,2.5,2.625,0.125,4.792,9.042,189.667
2011-02-09,187.708,3.292,5.833,6.208,0.375,7.292,12.0,191.0
2011-02-10,188.818,8.773,15.417,18.917,3.5,8.478,11.917,197.591
2011-02-11,190.583,8.708,13.542,16.167,2.625,3.542,9.25,199.292
2011-02-12,192.708,8.958,13.417,14.833,1.417,10.083,14.167,201.667
2011-02-13,191.318,15.818,23.174,32.217,9.043,10.375,19.208,207.136
2011-02-14,195.625,29.292,25.417,54.833,29.417,7.458,13.333,224.917
2011-02-15,192.375,16.333,17.083,21.125,4.042,18.0,30.042,208.708
2011-02-16,190.773,9.727,14.667,18.417,3.75,10.208,16.417,200.5
2011-02-17,188.167,2.5,3.333,3.583,0.25,9.417,15.292,190.667
2011-02-18,189.75,4.333,6.333,7.292,0.958,7.542,11.792,194.083
2011-02-19,189.364,5.455,8.708,9.542,0.833,10.833,15.167,194.818
2011-02-20,188.708,7.458,15.435,17.13,1.696,9.333,12.333,196.167
2011-02-21,189.292,10.958,24.875,27.875,3.0,12.542,17.208,200.25
2011-02-22,190.773,15.091,20.208,28.042,7.833,8.875,17.708,205.864
2011-02-23,191.583,11.333,12.917,15.958,3.042,15.958,22.208,202.917
2011-02-24,190.833,5.708,11.208,11.542,0.333,31.696,36.375,196.542
2011-02-25,189.5,10.5,8.542,8.625,0.083,21.458,27.542,200.0
2011-02-26,188.875,6.417,9.917,10.792,0.875,8.375,11.625,195.292
2011-02-27,190.0,8.167,11.217,12.391,1.174,7.542,11.208,198.167
2011-02-28,189.636,8.273,14.833,16.0,1.167,9.708,12.458,197.909
2011-03-01,192.167,22.75,28.417,47.125,18.708,17.5,26.25,214.917
2011-03-02,187.227,10.045,13.083,16.625,3.542,6.958,14.542,197.273
2011-03-03,188.542,5.875,8.125,8.458,0.333,14.5,20.583,194.417
2011-03-04,190.292,8.042,12.292,14.792,2.5,9.833,14.75,198.333
2011-03-05,191.864,17.182,19.391,25.957,6.565,4.25,8.583,209.045
2011-03-06,192.167,10.667,13.792,16.167,2.375,21.913,27.783,202.833
2011-03-07,194.375,13.0,14.792,17.542,2.75,40.75,47.542,207.375
2011-03-08,198.091,14.636,14.75,15.917,1.167,46.458,53.625,212.727
2011-03-09,189.875,7.625,7.167,7.25,0.083,22.875,27.25,197.5
2011-03-10,189.333,6.333,6.167,6.333,0.167,13.667,17.042,195.667
2011-03-11,190.727,5.227,6.917,7.042,0.125,25.5,27.167,195.955
2011-03-12,188.783,3.435,6.348,6.565,0.217,9.375,11.542,192.217
2011-03-13,189.625,8.292,15.625,17.042,1.417,12.125,15.0,197.917
2011-03-14,193.917,8.458,18.0,19.917,1.917,18.958,21.625,202.375
2011-03-15,192.682,9.773,19.917,22.0,2.083,33.875,37.75,202.455
2011-03-16,190.25,9.5,18.833,20.292,1.458,28.25,34.5,199.75
2011-03-17,189.5,6.875,7.958,8.542,0.583,19.25,27.25,196.375
2011-03-18,190.136,7.727,7.833,8.042,0.208,19.75,24.375,197.864
2011-03-19,188.417,8.542,6.043,6.261,0.217,10.957,16.875,196.958
2011-03-20,189.625,8.208,11.5,12.083,0.583,12.167,16.042,197.833
2011-03-21,188.727,6.0,11.875,12.125,0.25,14.542,18.583,194.727
2011-03-22,189.792,12.0,22.75,25.0,2.25,15.833,18.792,201.792
2011-03-23,185.75,6.208,11.792,13.292,1.5,10.5,16.708,191.958
2011-03-24,189.409,3.545,3.625,3.625,0.0,29.417,34.75,192.955
2011-03-25,189.5,1.625,3.042,3.042,0.0,10.25,15.417,191.125
2011-03-26,189.958,3.0,5.609,5.739,0.13,9.958,11.958,192.958
2011-03-27,190.591,6.682,14.042,14.75,0.708,17.417,19.5,197.273
2011-03-28,190.042,8.5,13.583,14.25,0.667,32.083,37.833,198.542
2011-03-29,189.875,9.0,17.542,19.042,1.5,25.792,29.917,198.875
2011-03-30,186.0,5.364,8.083,8.375,0.292,24.708,32.917,191.364
2011-03-31,187.833,2.958,4.125,4.125,0.0,15.75,24.25,190.792
2011-04-01,191.75,11.125,21.261,23.348,2.087,36.417,38.875,202.875
2011-04-02,187.542,8.625,12.083,12.708,0.625,28.625,35.292,196.167
2011-04-03,187.591,6.136,5.458,5.542,0.083,16.333,23.583,193.727
2011-04-04,187.708,5.083,7.542,7.833,0.292,8.583,14.208,192.792
2011-04-05,188.417,7.708,13.261,14.304,1.043,10.565,15.0,196.125
2011-04-06,188.833,10.333,17.542,19.167,1.625,15.333,18.333,199.167
2011-04-07,186.208,7.0,8.833,9.125,0.292,12.217,19.125,193.208
2011-04-08,185.667,7.25,8.261,8.565,0.304,19.917,31.792,192.917
2011-04-09,185.545,6.773,8.125,8.375,0.25,31.417,48.417,192.318
2011-04-10,189.583,8.0,11.875,12.167,0.292,27.25,38.083,197.583
2011-04-11,189.208,10.167,14.75,15.083,0.333,28.958,37.375,199.375
2011-04-12,187.792,7.208,10.958,12.125,1.167,21.833,27.958,195.0
2011-04-13,187.5,6.458,12.083,12.417,0.333,28.875,35.125,193.958
2011-04-14,186.375,7.875,12.5,12.75,0.25,27.125,33.0,194.25
2011-04-15,186.864,11.227,8.913,9.217,0.304,28.083,36.25,198.091
2011-04-16,188.583,8.417,6.708,6.75,0.042,36.0,46.083,197.0
2011-04-17,188.542,9.792,12.792,13.333,0.542,20.792,25.083,198.333
2011-04-18,187.0,4.417,5.75,5.75,0.0,18.833,27.292,191.417
2011-04-19,186.792,3.458,3.5,3.5,0.0,10.75,15.208,190.25
2011-04-20,186.583,5.458,7.542,7.792,0.25,14.826,19.792,192.042
2011-04-21,188.636,8.955,15.25,16.292,1.042,23.292,28.833,197.591
2011-04-22,184.667,8.0,10.043,10.348,0.304,21.167,31.542,192.667
2011-04-23,186.417,4.167,4.375,4.375,0.0,22.667,29.75,190.583
2011-04-24,187.292,4.125,4.625,4.625,0.0,28.25,34.0,191.417
2011-04-25,187.083,4.542,6.625,6.625,0.0,25.792,31.917,191.625
2011-04-26,185.125,6.208,7.625,7.875,0.25,22.375,30.792,191.333
2011-04-27,185.636,6.682,8.0,8.042,0.042,25.708,34.917,192.318
2011-04-28,186.957,2.913,5.286,5.286,0.0,18.125,26.417,189.87
2011-04-29,188.042,8.0,11.917,12.542,0.625,17.167,23.5,196.042
2011-04-30,184.792,5.792,6.25,6.583,0.333,26.583,38.042,190.583
2011-05-01,184.5,3.917,5.167,5.5,0.333,54.833,104.542,188.417
2011-05-02,187.625,8.0,10.565,11.652,1.087,94.75,197.583,195.625
2011-05-03,187.958,9.0,9.667,10.0,0.333,78.042,158.542,196.958
2011-05-04,187.727,9.682,10.375,10.792,0.417,44.625,78.875,197.409
2011-05-05,187.0,11.25,11.75,12.708,0.958,32.625,52.792,198.25
2011-05-06,185.083,9.792,12.75,13.667,0.917,19.652,28.75,194.875
2011-05-07,184.25,11.917,13.792,15.417,1.625,15.292,27.042,196.167
2011-05-08,182.292,6.583,5.0,5.625,0.625,16.542,23.708,188.875
2011-05-09,179.708,9.0,7.0,8.826,1.826,14.75,23.375,188.708
2011-05-10,177.864,12.091,12.917,18.375,5.458,7.708,16.792,189.955
2011-05-11,177.458,12.583,9.917,15.667,5.75,7.792,37.833,190.042
2011-05-12,181.958,7.375,8.5,11.417,2.917,9.875,30.25,189.333
2011-05-13,186.045,3.773,4.167,4.625,0.458,27.913,57.75,189.818
2011-05-14,188.167,4.292,7.0,7.333,0.333,30.125,43.542,192.458
2011-05-15,188.708,6.75,8.083,8.958,0.875,24.917,39.583,195.458
2011-05-16,188.292,7.5,7.478,8.304,0.826,32.083,44.125,195.792
2011-05-17,188.542,7.167,9.458,10.0,0.542,36.167,47.292,195.708
2011-05-18,187.917,9.375,11.458,12.375,0.917,30.783,40.417,197.292
2011-05-19,186.409,9.273,9.542,10.5,0.958,33.292,41.333,195.682
2011-05-20,183.083,11.542,10.833,12.083,1.25,24.542,30.458,194.625
2011-05-21,178.75,9.917,9.375,10.958,1.583,15.625,23.542,188.667
2011-05-22,182.5,7.208,3.75,4.5,0.75,13.0,19.792,189.708
2011-05-23,184.667,7.625,8.0,8.478,0.478,9.25,16.542,192.292
2011-05-24,183.125,7.458,5.875,6.25,0.375,7.708,16.792,190.583
2011-05-25,182.909,5.682,7.5,8.208,0.708,13.458,22.917,188.591
2011-05-26,183.042,4.833,8.208,8.542,0.333,10.208,16.818,187.875
2011-05-27,185.833,17.458,20.25,22.375,2.125,19.375,22.375,203.292
2011-05-28,186.875,23.417,18.75,21.625,2.875,20.0,26.167,210.292
2011-05-29,182.583,3.125,3.792,3.875,0.083,7.833,16.333,185.708
2011-05-30,182.75,4.0,3.391,3.391,0.0,16.833,25.583,186.75
2011-05-31,183.864,8.682,11.208,12.5,1.292,12.083,15.333,192.545
2011-06-01,185.208,10.792,14.167,15.583,1.417,22.261,27.783,196.0
2011-06-02,183.625,7.667,7.583,8.625,1.042,30.75,35.083,191.292
2011-06-03,184.0,5.75,5.542,6.25,0.708,39.333,45.417,189.75
2011-06-04,182.042,6.25,7.708,8.75,1.042,27.917,32.833,188.292
2011-06-05,184.25,11.0,9.667,10.75,1.083,36.5,42.042,195.25
2011-06-06,186.409,17.955,15.0,16.957,1.957,34.667,39.292,204.364
2011-06-07,184.417,11.5,11.875,12.958,1.083,18.667,23.667,195.917
2011-06-08,184.0,9.958,8.042,8.958,0.917,22.417,25.917,193.958
2011-06-09,187.0,11.042,9.75,10.875,1.125,36.083,41.583,198.042
2011-06-10,181.826,9.261,9.833,11.0,1.167,18.042,24.75,191.087
2011-06-11,181.542,8.708,7.042,8.125,1.083,10.435,14.375,190.25
2011-06-12,183.25,10.208,8.042,8.625,0.583,11.25,14.167,193.458
2011-06-13,185.625,7.292,7.565,8.478,0.913,27.417,32.667,192.917
2011-06-14,186.75,8.625,7.708,8.417,0.708,47.708,53.792,195.375
2011-06-15,188.083,12.208,13.0,14.208,1.208,44.409,51.125,200.292
2011-06-16,184.682,10.682,11.958,13.042,1.083,6.833,9.875,195.364
2011-06-17,186.083,13.542,13.208,14.5,1.292,10.458,15.042,199.625
2011-06-18,184.208,10.458,11.583,12.5,0.917,15.833,21.0,194.667
2011-06-19,183.667,11.25,11.333,12.292,0.958,9.667,17.208,194.917
2011-06-20,178.75,9.333,10.522,11.696,1.174,6.917,12.917,188.083
2011-06-21,179.167,7.958,6.75,7.875,1.125,9.875,19.333,187.125
2011-06-22,176.273,8.818,7.667,10.125,2.458,11.333,20.087,185.091
2011-06-23,175.292,8.208,6.0,8.708,2.708,10.458,22.0,183.5
2011-06-24,174.478,8.261,6.417,8.75,2.333,13.455,22.773,182.739
2011-06-25,175.375,10.833,7.167,8.917,1.75,14.958,23.875,186.208
2011-06-26,175.125,6.708,4.0,5.25,1.25,11.542,20.81,181.833
2011-06-27,181.125,9.667,9.652,10.826,1.174,8.875,15.667,190.792
2011-06-28,175.042,10.042,7.667,10.417,2.75,13.375,25.208,185.083
2011-06-29,175.75,11.042,5.833,7.75,1.917,15.417,26.208,186.792
2011-06-30,176.318,9.273,9.375,12.125,2.75,13.435,22.091,185.591
