date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,5.166666666666667,5.166666666666667,0.0,46.375,46.75
2011-01-02,3.8260869565217392,4.173913043478261,0.34782608695652173,14.791666666666666,14.5
2011-01-03,4.041666666666667,4.375,0.3333333333333333,35.541666666666664,35.208333333333336
2011-01-04,2.8333333333333335,3.1666666666666665,0.3333333333333333,16.875,18.291666666666668
2011-01-05,4.625,5.208333333333333,0.5833333333333334,10.375,11.541666666666666
2011-01-06,15.791666666666666,20.291666666666668,4.5,17.375,17.291666666666668
2011-01-07,12.708333333333334,17.791666666666668,5.083333333333333,20.583333333333332,19.375
2011-01-08,10.083333333333334,12.333333333333334,2.25,20.291666666666668,18.5
2011-01-09,10.826086956521738,11.869565217391305,1.0434782608695652,44.083333333333336,46.25
2011-01-10,18.043478260869566,28.17391304347826,10.130434782608695,68.30434782608695,69.8695652173913
2011-01-11,6.25,7.166666666666667,0.9166666666666666,24.916666666666668,23.958333333333332
2011-01-12,5.625,6.041666666666667,0.4166666666666667,16.166666666666668,14.208333333333334
2011-01-13,5.333333333333333,5.958333333333333,0.625,31.583333333333332,29.208333333333332
2011-01-14,16.125,23.916666666666668,7.791666666666667,39.916666666666664,38.125
2011-01-15,13.375,15.375,2.0,20.583333333333332,20.708333333333332
2011-01-16,14.608695652173912,17.91304347826087,3.3043478260869565,16.083333333333332,13.875
2011-01-17,14.625,19.25,4.625,9.666666666666666,8.625
2011-01-18,27.416666666666668,46.166666666666664,18.75,17.833333333333332,15.833333333333334
2011-01-19,24.958333333333332,40.708333333333336,15.75,16.833333333333332,26.208333333333332
2011-01-20,10.708333333333334,14.75,4.041666666666667,9.625,10.416666666666666
2011-01-21,12.291666666666666,15.291666666666666,3.0,8.916666666666666,8.291666666666666
2011-01-22,6.333333333333333,6.833333333333333,0.5,15.208333333333334,14.458333333333334
2011-01-23,4.130434782608695,4.956521739130435,0.8260869565217391,5.458333333333333,5.25
2011-01-24,3.5833333333333335,4.375,0.7916666666666666,15.208333333333334,13.0
2011-01-25,4.208333333333333,4.875,0.6666666666666666,18.833333333333332,16.75
2011-01-26,4.125,4.875,0.75,9.958333333333334,8.083333333333334
2011-01-27,16.0,19.0,3.0,30.791666666666668,27.958333333333332
2011-01-28,12.25,18.5,6.25,33.333333333333336,33.625
2011-01-29,7.5,8.666666666666666,1.1666666666666667,21.333333333333332,20.791666666666668
2011-01-30,8.173913043478262,9.869565217391305,1.6956521739130435,16.458333333333332,14.958333333333334
2011-01-31,12.958333333333334,17.083333333333332,4.125,26.75,26.416666666666668
2011-02-01,3.4583333333333335,3.75,0.2916666666666667,30.125,31.625
2011-02-02,3.5416666666666665,4.333333333333333,0.7916666666666666,10.916666666666666,8.333333333333334
2011-02-03,6.708333333333333,8.25,1.5416666666666667,15.083333333333334,13.708333333333334
2011-02-04,7.666666666666667,8.291666666666666,0.625,32.75,32.375
2011-02-05,14.791666666666666,16.75,1.9583333333333333,42.583333333333336,46.166666666666664
2011-02-06,18.17391304347826,25.217391304347824,7.043478260869565,32.75,45.666666666666664
2011-02-07,4.708333333333333,5.333333333333333,0.625,20.666666666666668,22.791666666666668
2011-02-08,3.0833333333333335,3.8333333333333335,0.75,8.291666666666666,7.875
2011-02-09,4.333333333333333,5.166666666666667,0.8333333333333334,12.782608695652174,11.91304347826087
2011-02-10,7.125,7.958333333333333,0.8333333333333334,11.083333333333334,11.833333333333334
2011-02-11,8.25,9.875,1.625,10.416666666666666,9.291666666666666
2011-02-12,10.75,12.25,1.5,18.416666666666668,17.291666666666668
2011-02-13,24.08695652173913,32.82608695652174,8.73913043478261,19.625,24.791666666666668
2011-02-14,29.166666666666668,53.333333333333336,24.166666666666668,17.583333333333332,25.791666666666668
2011-02-15,12.583333333333334,17.375,4.791666666666667,26.375,32.5
2011-02-16,9.416666666666666,10.916666666666666,1.5,15.208333333333334,15.958333333333334
2011-02-17,3.75,4.208333333333333,0.4583333333333333,13.208333333333334,14.25
2011-02-18,4.583333333333333,5.666666666666667,1.0833333333333333,15.833333333333334,13.708333333333334
2011-02-19,4.541666666666667,4.75,0.20833333333333334,17.625,15.666666666666666
2011-02-20,12.565217391304348,17.82608695652174,5.260869565217392,17.217391304347824,14.833333333333334
2011-02-21,19.833333333333332,26.916666666666668,7.083333333333333,20.208333333333332,19.333333333333332
2011-02-22,23.416666666666668,34.416666666666664,11.0,14.708333333333334,19.666666666666668
2011-02-23,13.958333333333334,19.958333333333332,6.0,23.125,26.75
2011-02-24,10.041666666666666,11.541666666666666,1.5,40.30434782608695,42.916666666666664
2011-02-25,8.583333333333334,9.208333333333334,0.625,34.083333333333336,35.0
2011-02-26,5.5,6.041666666666667,0.5416666666666666,12.583333333333334,11.333333333333334
2011-02-27,7.434782608695652,9.043478260869565,1.608695652173913,11.708333333333334,10.291666666666666
2011-02-28,16.583333333333332,19.875,3.2916666666666665,18.041666666666668,16.25
2011-03-01,22.541666666666668,30.708333333333332,8.166666666666666,22.166666666666668,35.541666666666664
2011-03-02,8.333333333333334,10.5,2.1666666666666665,9.375,17.333333333333332
2011-03-03,6.958333333333333,8.375,1.4166666666666667,18.791666666666668,20.541666666666668
2011-03-04,10.083333333333334,10.916666666666666,0.8333333333333334,16.208333333333332,17.125
2011-03-05,12.695652173913043,14.695652173913043,2.0,6.583333333333333,10.791666666666666
2011-03-06,7.458333333333333,34.166666666666664,26.708333333333332,28.916666666666668,30.208333333333332
2011-03-07,10.458333333333334,13.166666666666666,2.7083333333333335,51.541666666666664,51.791666666666664
