date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,12.167,13.083,0.917,,3.583,12.083
2011-01-02,6.875,7.375,0.5,,3.167,5.542
2011-01-03,9.458,11.0,1.542,,3.625,5.292
2011-01-04,8.13,8.652,0.522,,4.739,17.87
2011-01-05,11.75,12.875,1.125,,3.583,4.708
2011-01-06,16.25,20.25,4.0,,4.083,8.292
2011-01-07,9.609,10.391,0.783,,3.375,4.458
2011-01-08,8.583,9.042,0.458,,3.583,7.583
2011-01-09,11.292,12.208,0.917,,4.125,8.458
2011-01-10,18.167,25.667,7.5,,5.25,17.5
2011-01-11,12.75,18.792,6.042,,4.708,14.375
2011-01-12,12.042,13.625,1.583,,4.167,4.125
2011-01-13,15.0,19.25,4.25,,4.5,10.625
2011-01-14,8.667,9.667,1.0,,5.25,7.833
2011-01-15,8.391,9.261,0.87,,4.042,8.583
2011-01-16,15.458,17.667,2.208,,4.833,10.458
2011-01-17,13.917,15.958,2.042,,4.958,11.458
2011-01-18,24.125,33.167,9.042,,5.5,16.167
2011-01-19,23.348,30.217,6.87,,5.043,17.522
2011-01-20,15.0,17.5,2.5,,3.417,7.565
2011-01-21,16.458,19.542,3.083,,3.333,11.083
2011-01-22,7.583,8.5,0.917,,3.333,5.833
2011-01-23,7.391,8.261,0.87,,3.917,4.333
2011-01-24,8.208,9.25,1.042,,4.25,3.792
2011-01-25,7.667,8.458,0.792,,4.25,8.833
2011-01-26,8.5,9.542,1.042,,3.583,8.875
2011-01-27,10.708,12.083,1.375,,4.792,9.292
2011-01-28,12.125,13.542,1.417,,4.583,11.5
2011-01-29,7.625,7.833,0.208,,3.917,7.0
2011-01-30,12.792,15.958,3.167,,4.5,7.917
2011-01-31,13.13,15.13,2.0,,4.333,7.417
2011-02-01,12.5,15.583,3.083,,4.833,9.542
2011-02-02,10.208,11.833,1.625,,4.0,4.833
2011-02-03,28.542,48.375,19.833,,5.458,13.667
2011-02-04,15.125,20.292,5.167,,5.75,16.458
2011-02-05,11.917,13.042,1.125,,5.667,23.292
2011-02-06,25.739,35.348,9.609,,4.261,25.609
2011-02-07,14.375,15.833,1.458,,4.417,9.875
