date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,0.708,0.708,0.0,0.0,3.0
2011-01-02,1.292,1.292,0.0,0.375,4.458
2011-01-03,0.708,0.708,0.0,0.0,1.625
2011-01-04,1.667,1.667,0.0,0.583,4.083
2011-01-05,0.792,0.792,0.0,0.0,1.667
2011-01-06,0.917,0.917,0.0,0.0,1.417
2011-01-07,0.652,0.652,0.0,0.0,1.542
2011-01-08,0.0,0.0,0.0,0.0,1.292
2011-01-09,0.917,0.917,0.0,0.208,4.0
2011-01-10,0.875,0.875,0.0,0.042,2.833
2011-01-11,1.333,1.333,0.0,0.333,3.958
2011-01-12,0.333,0.333,0.0,0.0,1.458
2011-01-13,1.25,1.25,0.0,0.042,2.167
2011-01-14,1.292,1.292,0.0,0.042,3.042
2011-01-15,1.13,1.13,0.0,0.0,2.417
2011-01-16,0.5,0.5,0.0,0.0,1.458
2011-01-17,0.25,0.25,0.0,0.0,1.5
2011-01-18,0.542,0.542,0.0,0.0,1.875
2011-01-19,0.75,0.75,0.0,0.0,1.5
2011-01-20,1.083,1.083,0.0,0.0,1.167
2011-01-21,0.958,0.958,0.0,0.0,0.958
2011-01-22,0.917,0.917,0.0,0.0,1.958
2011-01-23,1.13,1.13,0.0,0.0,1.417
2011-01-24,1.0,1.0,0.0,0.0,1.25
2011-01-25,1.125,1.125,0.0,0.0,1.875
2011-01-26,1.167,1.25,0.083,0.0,2.167
2011-01-27,1.0,1.0,0.0,0.417,3.75
2011-01-28,1.0,1.0,0.0,0.5,3.625
2011-01-29,1.0,1.0,0.0,0.0,2.208
2011-01-30,1.042,1.042,0.0,0.0,2.208
2011-01-31,0.957,0.957,0.0,0.0,2.417
2011-02-01,1.75,1.75,0.0,0.375,3.625
2011-02-02,1.042,1.042,0.0,0.0,2.25
2011-02-03,0.958,0.958,0.0,0.0,1.583
2011-02-04,1.917,1.917,0.0,0.458,2.75
2011-02-05,0.792,0.792,0.0,0.083,2.667
2011-02-06,1.0,1.0,0.0,0.042,4.083
2011-02-07,1.375,1.375,0.0,0.042,1.042
2011-02-08,1.043,1.043,0.0,0.0,2.125
2011-02-09,1.0,1.0,0.0,0.0,1.375
2011-02-10,0.917,0.917,0.0,0.0,1.667
2011-02-11,1.0,1.0,0.0,0.0,1.708
2011-02-12,0.792,0.792,0.0,0.0,2.042
2011-02-13,0.5,0.5,0.0,0.208,1.375
2011-02-14,1.0,1.0,0.0,0.0,3.458
2011-02-15,1.292,1.292,0.0,0.75,3.417
2011-02-16,0.87,0.87,0.0,0.0,2.125
2011-02-17,0.917,0.917,0.0,0.0,1.708
2011-02-18,1.0,1.0,0.0,0.0,2.125
2011-02-19,1.0,1.0,0.0,0.0,1.833
2011-02-20,0.833,0.833,0.0,0.0,1.833
2011-02-21,0.792,0.792,0.0,0.0,1.708
2011-02-22,0.833,0.833,0.0,0.0,3.083
2011-02-23,0.792,0.792,0.0,0.167,1.25
2011-02-24,1.652,1.652,0.0,1.087,6.708
2011-02-25,1.125,1.125,0.0,0.0,3.083
2011-02-26,1.083,1.083,0.0,0.0,2.0
2011-02-27,0.833,0.833,0.0,0.0,2.458
2011-02-28,0.458,0.458,0.0,0.0,1.625
2011-03-01,0.083,0.083,0.0,0.0,1.5
2011-03-02,1.167,1.167,0.0,0.0,1.292
2011-03-03,1.261,1.261,0.0,0.13,2.583
2011-03-04,1.0,1.0,0.0,0.0,5.417
2011-03-05,0.875,0.875,0.0,0.0,0.958
2011-03-06,1.125,1.125,0.0,0.0,1.583
2011-03-07,1.125,1.125,0.0,0.0,4.042
2011-03-08,1.917,1.917,0.0,0.0,6.583
2011-03-09,1.25,1.25,0.0,0.0,5.042
2011-03-10,1.333,1.417,0.083,0.0,1.458
2011-03-11,1.043,1.043,0.0,0.217,3.708
2011-03-12,1.0,1.0,0.0,0.0,2.542
2011-03-13,1.0,1.0,0.0,0.0,2.708
2011-03-14,1.333,1.333,0.0,0.083,2.583
2011-03-15,1.833,1.833,0.0,0.542,6.917
2011-03-16,1.75,1.75,0.0,0.0,2.625
2011-03-17,1.083,1.083,0.0,0.0,1.917
2011-03-18,1.042,1.042,0.0,0.0,1.583
2011-03-19,0.87,0.87,0.0,0.0,2.083
2011-03-20,1.0,1.0,0.0,0.0,2.042
2011-03-21,1.0,1.0,0.0,0.0,2.833
2011-03-22,1.042,1.042,0.0,0.0,2.417
2011-03-23,1.042,1.042,0.0,0.0,1.583
2011-03-24,1.042,1.042,0.0,0.0,0.917
2011-03-25,1.0,1.0,0.0,0.0,2.208
2011-03-26,1.0,1.0,0.0,0.0,3.917
2011-03-27,1.0,1.0,0.0,0.043,3.208
2011-03-28,2.292,2.292,0.0,0.708,10.0
2011-03-29,1.0,1.0,0.0,0.0,2.583
2011-03-30,1.75,1.75,0.0,0.458,6.708
2011-03-31,1.0,1.0,0.0,0.0,1.75
2011-04-01,1.292,1.292,0.0,0.542,3.708
2011-04-02,2.913,2.913,0.0,1.565,12.125
2011-04-03,0.583,0.583,0.0,0.125,4.708
2011-04-04,0.458,0.458,0.0,0.208,2.042
2011-04-05,0.625,0.625,0.0,0.583,2.208
2011-04-06,0.833,0.833,0.0,0.375,3.583
2011-04-07,1.875,1.875,0.0,0.292,5.708
2011-04-08,0.417,0.417,0.0,0.0,2.75
2011-04-09,0.5,0.5,0.0,0.0,1.917
2011-04-10,0.652,0.652,0.0,0.522,4.917
2011-04-11,1.652,1.652,0.0,2.304,7.292
2011-04-12,1.5,1.75,0.25,0.208,5.0
2011-04-13,1.125,1.125,0.0,1.0,4.708
2011-04-14,1.833,1.833,0.0,2.0,7.208
2011-04-15,1.792,1.792,0.0,1.375,7.333
2011-04-16,1.083,1.083,0.0,0.292,10.875
2011-04-17,0.75,0.75,0.0,0.167,2.625
2011-04-18,1.13,1.13,0.0,0.087,3.833
2011-04-19,1.125,1.125,0.0,0.0,3.125
2011-04-20,0.792,0.833,0.042,0.0,1.5
2011-04-21,0.917,0.917,0.0,0.667,4.458
2011-04-22,1.333,1.333,0.0,0.542,6.292
2011-04-23,0.25,0.25,0.0,0.0,1.375
2011-04-24,1.0,1.0,0.0,0.0,6.0
2011-04-25,1.0,1.0,0.0,0.0,7.5
2011-04-26,1.043,1.043,0.0,0.87,10.333
2011-04-27,0.75,0.75,0.0,0.625,12.792
2011-04-28,1.167,1.25,0.083,0.375,4.375
2011-04-29,1.0,1.0,0.0,0.25,4.917
2011-04-30,1.083,1.083,0.0,2.042,12.292
2011-05-01,0.333,0.333,0.0,0.125,4.667
2011-05-02,1.0,1.0,0.0,0.125,6.125
2011-05-03,1.167,1.167,0.0,0.417,3.792
2011-05-04,1.087,1.087,0.0,0.609,4.75
2011-05-05,1.625,2.5,0.875,0.167,4.208
2011-05-06,1.5,1.583,0.083,0.292,6.708
2011-05-07,1.0,1.0,0.0,0.0,4.0
2011-05-08,1.167,1.167,0.0,1.167,5.0
2011-05-09,1.292,1.292,0.0,0.542,5.625
2011-05-10,1.208,1.333,0.125,0.125,2.375
2011-05-11,1.583,1.625,0.042,0.0,0.708
2011-05-12,0.609,0.87,0.261,0.0,1.292
2011-05-13,1.167,1.208,0.042,0.0,7.75
2011-05-14,1.25,1.25,0.0,0.25,9.083
2011-05-15,1.458,1.5,0.042,0.667,6.167
2011-05-16,1.444,1.444,0.0,1.0,9.368
2011-05-17,1.292,1.333,0.042,1.0,15.125
2011-05-18,1.167,1.292,0.125,1.0,9.917
2011-05-19,1.5,1.625,0.125,1.458,11.5
2011-05-20,1.042,1.292,0.25,1.958,11.292
2011-05-21,0.958,1.958,1.0,0.917,10.625
2011-05-22,0.875,1.875,1.0,0.0,7.083
2011-05-23,0.833,1.917,1.083,0.042,7.125
2011-05-24,0.696,1.739,1.043,0.652,7.375
2011-05-25,1.0,1.0,0.0,1.391,8.826
2011-05-26,1.625,1.792,0.167,0.792,8.583
2011-05-27,0.667,0.708,0.042,0.0,5.958
2011-05-28,0.043,0.087,0.043,0.0,7.708
2011-05-29,0.87,1.0,0.13,0.0,5.261
2011-05-30,0.583,0.667,0.083,0.0,11.458
2011-05-31,1.208,1.25,0.042,0.042,3.083
2011-06-01,0.792,0.833,0.042,0.0,2.0
2011-06-02,0.667,0.792,0.125,0.0,2.958
2011-06-03,1.042,1.042,0.0,0.458,12.583
2011-06-04,1.0,1.0,0.0,0.75,16.208
2011-06-05,1.261,1.261,0.0,1.391,27.958
2011-06-06,1.0,1.0,0.0,0.5,11.917
2011-06-07,1.375,1.375,0.0,0.75,10.583
2011-06-08,1.348,1.391,0.043,4.348,11.435
2011-06-09,1.125,1.125,0.0,0.333,15.083
2011-06-10,1.167,1.167,0.0,0.792,20.667
2011-06-11,1.042,1.083,0.042,0.083,8.0
2011-06-12,0.583,0.583,0.0,0.125,6.542
2011-06-13,0.696,0.783,0.087,0.0,16.875
2011-06-14,1.042,1.083,0.042,0.125,7.833
2011-06-15,1.0,1.0,0.0,0.0,3.958
2011-06-16,1.458,1.542,0.083,0.0,14.083
2011-06-17,0.958,0.958,0.0,0.375,7.25
2011-06-18,1.333,1.375,0.042,0.0,12.458
2011-06-19,1.0,1.0,0.0,0.0,3.542
2011-06-20,0.958,0.958,0.0,0.0,4.958
2011-06-21,0.87,0.87,0.0,0.0,4.083
2011-06-22,0.625,0.625,0.0,0.208,7.583
2011-06-23,0.667,0.667,0.0,0.0,7.25
2011-06-24,0.826,0.826,0.0,0.0,6.913
2011-06-25,0.0,0.0,0.0,0.0,5.625
2011-06-26,0.0,0.0,0.0,0.0,4.5
2011-06-27,0.083,0.083,0.0,0.0,2.208
2011-06-28,0.333,0.333,0.0,0.0,6.042
2011-06-29,0.0,0.0,0.0,0.0,3.292
2011-06-30,0.292,0.292,0.0,0.25,25.958
2011-07-01,0.042,0.083,0.042,0.0,7.474
2011-07-02,0.5,0.667,0.167,0.0,5.824
2011-07-03,0.792,0.833,0.042,0.0,7.5
2011-07-04,1.042,1.042,0.0,0.0,6.389
2011-07-05,0.5,0.5,0.0,0.167,5.5
2011-07-06,0.958,0.958,0.0,0.5,11.542
2011-07-07,1.652,1.652,0.0,0.087,10.333
2011-07-08,0.5,0.5,0.0,0.0,16.7
2011-07-09,0.364,0.364,0.0,0.0,10.412
2011-07-10,0.957,0.957,0.0,0.0,8.692
2011-07-11,1.0,1.0,0.0,0.083,17.25
2011-07-12,0.708,0.708,0.0,0.0,13.792
2011-07-13,0.792,0.833,0.042,0.0,7.6
2011-07-14,0.792,0.792,0.0,0.0,7.429
2011-07-15,0.75,0.75,0.0,0.304,8.917
2011-07-16,1.375,1.375,0.0,0.292,18.526
2011-07-17,1.087,1.13,0.043,0.0,19.45
2011-07-18,0.833,1.875,1.042,0.0,7.381
2011-07-19,0.5,0.708,0.208,0.0,10.583
2011-07-20,0.417,0.417,0.0,0.083,12.556
2011-07-21,0.75,0.875,0.125,0.0,18.375
2011-07-22,1.435,1.652,0.217,0.0,19.8
2011-07-23,0.542,0.875,0.333,0.0,
2011-07-24,0.75,0.75,0.0,0.167,
2011-07-25,0.348,0.522,0.174,0.0,
2011-07-26,0.75,0.792,0.042,0.0,
2011-07-27,1.0,1.083,0.083,0.0,
2011-07-28,0.167,0.208,0.042,0.0,
2011-07-29,0.375,0.583,0.208,0.0,
2011-07-30,0.708,1.0,0.292,0.0,
2011-07-31,0.792,1.0,0.208,0.0,
2011-08-01,1.0,1.083,0.083,0.0,
2011-08-02,1.043,1.435,0.391,0.0,
2011-08-03,0.667,0.875,0.208,0.0,
2011-08-04,1.125,1.292,0.167,0.0,
2011-08-05,1.125,1.708,0.583,0.0,
2011-08-06,0.25,0.333,0.083,0.125,
2011-08-07,0.435,0.565,0.13,0.087,
2011-08-08,0.864,1.045,0.182,0.0,
2011-08-09,0.458,0.542,0.083,0.0,
2011-08-10,0.917,0.917,0.0,0.042,
2011-08-11,0.625,0.625,0.0,0.0,
2011-08-12,0.708,0.708,0.0,0.5,
