date,HUM_max,HUM_mean,HUM_min,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2013-03-03,99.0,79.25,44.0,9.208333333333334,80.0,32.541666666666664,-18.0
2013-03-04,98.0,72.625,26.0,10.666666666666666,117.0,42.958333333333336,-42.0
2013-03-05,98.0,89.79166666666667,69.0,15.041666666666666,88.0,53.583333333333336,18.0
2013-03-06,98.0,83.75,49.0,9.291666666666666,51.0,14.416666666666666,-18.0
2013-03-07,98.0,86.625,45.0,10.916666666666666,65.0,9.125,-21.0
2013-03-08,98.0,82.25,49.0,12.0,70.0,17.208333333333332,-29.0
2013-03-09,98.0,86.91666666666667,38.0,23.416666666666668,99.0,22.875,-27.0
2013-03-10,98.0,87.41666666666667,65.0,9.25,51.0,13.291666666666666,-16.0
2013-03-11,98.0,77.33333333333333,40.0,15.0,125.0,42.125,-34.0
2013-03-12,98.0,74.58333333333333,38.0,13.125,174.0,85.45833333333333,-6.0
2013-03-13,98.0,97.91666666666667,97.0,5.5,96.0,65.20833333333333,33.0
2013-03-14,99.0,97.41666666666667,88.0,8.666666666666666,39.0,22.416666666666668,3.0
2013-03-15,99.0,76.0,35.0,24.958333333333332,126.0,53.083333333333336,-5.0
2013-03-16,97.0,77.625,51.0,34.416666666666664,159.0,110.33333333333333,50.0
2013-03-17,98.0,80.375,37.0,30.625,186.0,103.5,42.0
2013-03-18,97.0,87.45833333333333,71.0,25.75,191.0,125.08333333333333,59.0
2013-03-19,99.0,81.45833333333333,50.0,16.75,135.0,73.75,29.0
2013-03-20,98.0,94.375,80.0,11.541666666666666,102.0,68.75,41.0
2013-03-21,98.0,88.375,58.0,8.416666666666666,66.0,39.75,12.0
2013-03-22,98.0,74.375,41.0,11.958333333333334,117.0,54.333333333333336,-7.0
2013-03-23,98.0,80.875,47.0,23.75,161.0,78.5,0.0
2013-03-24,98.0,61.666666666666664,17.0,29.583333333333332,194.0,101.75,8.0
2013-03-25,98.0,77.79166666666667,61.0,21.916666666666668,180.0,137.04166666666666,82.0
2013-03-26,99.0,98.04166666666667,95.0,11.583333333333334,161.0,133.125,112.0
2013-03-27,98.0,88.04166666666667,63.0,9.125,163.0,118.83333333333333,63.0
2013-03-28,98.0,67.125,15.0,18.166666666666668,252.0,129.16666666666666,34.0
2013-03-29,98.0,75.66666666666667,42.0,15.695652173913043,212.0,147.20833333333334,100.0
2013-03-30,99.0,97.95833333333333,97.0,7.416666666666667,138.0,118.25,89.0
2013-03-31,99.0,85.70833333333333,59.0,12.791666666666666,147.0,95.375,57.0
2013-07-10,93.0,71.16666666666667,46.0,10.375,339.0,279.7083333333333,230.0
2013-07-11,93.0,72.41666666666667,42.0,12.125,352.0,276.2916666666667,225.0
2013-07-12,93.0,76.29166666666667,53.0,19.791666666666668,329.0,274.9166666666667,219.0
2013-07-13,93.0,75.625,55.0,14.916666666666666,329.0,284.4166666666667,252.0
2013-07-14,91.0,75.25,60.0,10.666666666666666,312.0,282.1666666666667,248.0
2013-07-15,96.0,87.91666666666667,79.0,10.0,281.0,262.6666666666667,242.0
2013-07-16,95.0,78.66666666666667,53.0,12.083333333333334,327.0,268.2083333333333,226.0
2013-07-17,95.0,69.79166666666667,46.0,12.0,338.0,283.25,226.0
2013-07-18,97.0,83.0,71.0,15.333333333333334,296.0,266.4583333333333,239.0
2013-07-19,96.0,76.25,50.0,12.875,303.0,260.7916666666667,224.0
2013-07-20,94.0,74.54166666666667,54.0,15.333333333333334,320.0,266.4166666666667,207.0
2013-07-21,92.0,76.79166666666667,57.0,19.125,326.0,269.75,225.0
2013-07-22,93.0,74.75,50.0,13.958333333333334,336.0,278.75,227.0
2013-07-23,93.0,77.16666666666667,62.0,13.478260869565217,309.0,275.2916666666667,237.0
2013-07-24,94.0,70.29166666666667,42.0,12.291666666666666,352.0,287.4583333333333,235.0
2013-07-25,92.0,74.08333333333333,47.0,32.333333333333336,332.0,282.4583333333333,243.0
2013-07-26,93.0,76.0,52.0,49.291666666666664,330.0,273.4583333333333,228.0
2013-07-27,94.0,83.0,59.0,51.083333333333336,320.0,263.7083333333333,225.0
2013-07-28,98.0,91.20833333333333,73.0,26.625,273.0,240.79166666666666,211.0
2013-07-29,98.0,81.79166666666667,62.0,24.25,331.0,280.875,238.0
2013-07-30,95.0,85.25,72.0,41.333333333333336,303.0,280.3333333333333,264.0
2013-07-31,97.0,77.0,53.0,22.583333333333332,342.0,297.0833333333333,257.0
2013-08-01,98.0,90.20833333333333,76.0,19.304347826086957,302.0,271.0416666666667,246.0
2013-08-02,98.0,88.58333333333333,71.0,17.0,295.0,260.6666666666667,234.0
2013-08-03,97.0,86.0,70.0,15.833333333333334,309.0,271.0416666666667,243.0
2013-08-04,98.0,88.20833333333333,67.0,12.416666666666666,320.0,271.9583333333333,248.0
2013-08-05,96.0,85.70833333333333,58.0,18.666666666666668,335.0,274.125,242.0
2013-08-06,96.0,83.83333333333333,63.0,20.958333333333332,326.0,276.9166666666667,242.0
2013-08-07,95.0,82.875,60.0,21.875,337.0,286.4166666666667,242.0
2013-08-08,95.0,82.95833333333333,62.0,26.333333333333332,342.0,292.625,259.0
2013-08-09,96.0,77.45833333333333,48.0,30.958333333333332,365.0,296.1666666666667,251.0
2013-08-10,95.0,75.625,56.0,31.458333333333332,356.0,293.7916666666667,244.0
2013-08-11,94.0,81.75,58.0,42.333333333333336,348.0,289.75,244.0
2013-08-12,95.0,73.58333333333333,38.0,31.208333333333332,360.0,290.5833333333333,239.0
2013-08-13,95.0,77.20833333333333,56.0,30.083333333333332,341.0,286.4166666666667,242.0
2013-08-14,90.0,74.91666666666667,51.0,25.583333333333332,349.0,281.375,222.0
2013-08-15,93.0,77.29166666666667,59.0,21.125,327.0,284.375,243.0
2013-08-16,95.0,77.45833333333333,57.0,34.5,337.0,286.5,234.0
2013-08-17,95.0,73.20833333333333,39.0,33.708333333333336,356.0,288.7916666666667,233.0
2013-08-18,94.0,74.0,43.0,22.083333333333332,360.0,290.9583333333333,233.0
2013-08-19,96.0,70.45833333333333,39.0,13.625,360.0,297.4166666666667,240.0
2013-08-20,90.0,72.83333333333333,44.0,12.583333333333334,354.0,297.5,254.0
2013-08-21,94.0,77.83333333333333,55.0,17.636363636363637,353.0,294.7083333333333,248.0
2013-08-22,95.0,81.75,63.0,15.125,339.0,286.5416666666667,258.0
2013-08-23,98.0,90.33333333333333,73.0,11.652173913043478,305.0,265.0,243.0
2013-08-24,98.0,97.20833333333333,95.0,6.041666666666667,261.0,245.70833333333334,237.0
2013-08-25,98.0,85.41666666666667,59.0,12.0,291.0,249.08333333333334,220.0
2013-08-26,97.0,80.5,47.0,10.541666666666666,308.0,246.95833333333334,201.0
2013-08-27,98.0,79.04166666666667,52.0,14.25,302.0,250.58333333333334,195.0
2013-08-28,97.0,81.0,54.0,28.0,308.0,255.625,213.0
2013-08-29,96.0,81.41666666666667,55.0,24.958333333333332,332.0,261.75,194.0
2013-08-30,98.0,95.04166666666667,84.0,10.583333333333334,277.0,253.29166666666666,235.0
2013-08-31,98.0,96.33333333333333,77.0,10.625,284.0,240.58333333333334,222.0
2013-09-01,98.0,97.70833333333333,95.0,8.458333333333334,230.0,216.75,203.0
2013-09-02,98.0,95.125,86.0,5.583333333333333,257.0,230.16666666666666,211.0
2013-09-03,98.0,97.5,95.0,4.875,222.0,201.25,178.0
2013-09-04,98.0,96.41666666666667,86.0,3.4166666666666665,228.0,194.45833333333334,178.0
2013-09-05,98.0,84.33333333333333,52.0,5.666666666666667,275.0,220.625,184.0
2013-09-06,98.0,82.58333333333333,57.0,6.458333333333333,272.0,220.45833333333334,175.0
2013-09-07,98.0,97.5,96.0,8.125,222.0,209.29166666666666,198.0
2013-09-08,98.0,92.04166666666667,71.0,5.166666666666667,267.0,221.08333333333334,194.0
2013-09-09,98.0,84.29166666666667,60.0,8.0,278.0,222.95833333333334,178.0
2013-09-10,98.0,82.125,56.0,12.75,289.0,231.33333333333334,179.0
2013-09-11,96.0,84.5,66.0,30.5,296.0,245.41666666666666,199.0
2013-09-12,98.0,90.41666666666667,71.0,28.291666666666668,291.0,245.58333333333334,220.0
2013-09-13,98.0,84.70833333333333,60.0,29.916666666666668,321.0,259.3333333333333,209.0
2013-09-14,98.0,85.70833333333333,59.0,31.708333333333332,318.0,261.2916666666667,216.0
2013-09-15,98.0,94.25,85.0,12.25,247.0,231.5,218.0
2013-09-16,98.0,71.58333333333333,44.0,9.083333333333334,263.0,217.29166666666666,144.0
2013-09-17,96.0,75.0,39.0,8.0,269.0,192.66666666666666,125.0
2013-09-18,97.0,79.91666666666667,50.0,10.0,275.0,204.04166666666666,129.0
2013-09-19,97.0,80.91666666666667,56.0,12.0,285.0,217.75,154.0
2013-09-20,97.0,80.125,51.0,21.958333333333332,303.0,225.25,153.0
2013-09-21,97.0,79.41666666666667,50.0,24.916666666666668,308.0,234.91666666666666,171.0
2013-09-22,96.0,82.25,51.0,25.541666666666668,287.0,234.95833333333334,192.0
2013-09-23,97.0,82.875,55.0,20.25,290.0,232.20833333333334,189.0
2013-09-24,97.0,79.66666666666667,48.0,26.333333333333332,306.0,233.5,179.0
2013-09-25,98.0,93.91666666666667,74.0,14.5,261.0,207.5,182.0
2013-09-26,98.0,74.375,43.0,5.25,240.0,192.79166666666666,158.0
2013-09-27,97.0,75.875,39.0,5.708333333333333,237.0,176.91666666666666,128.0
2013-09-28,98.0,83.41666666666667,56.0,15.416666666666666,269.0,197.29166666666666,124.0
2013-09-29,97.0,85.625,53.0,20.833333333333332,296.0,226.5,191.0
2013-09-30,98.0,91.08333333333333,65.0,16.208333333333332,260.0,213.08333333333334,194.0
2013-10-01,98.0,87.83333333333333,67.0,9.75,275.0,217.0,179.0
2013-10-02,98.0,85.95833333333333,66.0,8.083333333333334,260.0,217.66666666666666,183.0
2013-10-03,98.0,85.875,60.0,8.416666666666666,227.0,190.33333333333334,146.0
2013-10-04,98.0,81.75,53.0,10.333333333333334,248.0,178.29166666666666,116.0
2013-10-05,98.0,97.08333333333333,96.0,11.666666666666666,206.0,180.16666666666666,152.0
2013-10-06,98.0,88.70833333333333,71.0,9.041666666666666,283.0,228.79166666666666,189.0
2013-10-07,98.0,82.0,48.0,12.166666666666666,317.0,245.29166666666666,191.0
2013-10-08,98.0,89.08333333333333,73.0,11.833333333333334,263.0,232.70833333333334,216.0
2013-10-09,98.0,90.375,68.0,4.0,277.0,225.33333333333334,192.0
2013-10-10,98.0,91.54166666666667,74.0,11.125,278.0,233.95833333333334,193.0
2013-10-11,98.0,88.04166666666667,53.0,19.125,276.0,223.45833333333334,176.0
2013-10-12,97.0,72.375,43.0,14.583333333333334,218.0,180.625,121.0
2013-10-13,97.0,79.08333333333333,46.0,10.0,239.0,163.66666666666666,104.0
2013-10-14,98.0,83.5,54.0,23.791666666666668,267.0,180.95833333333334,109.0
2013-10-15,98.0,91.625,76.0,16.727272727272727,225.0,177.95833333333334,128.0
2013-10-16,97.0,84.75,66.0,6.291666666666667,166.0,143.83333333333334,108.0
2013-10-17,98.0,80.08333333333333,43.0,9.208333333333334,185.0,128.66666666666666,79.0
2013-10-18,97.0,85.375,61.0,9.416666666666666,201.0,142.54166666666666,87.0
2013-10-19,98.0,86.08333333333333,62.0,14.333333333333334,221.0,171.16666666666666,131.0
2013-10-20,98.0,93.875,80.0,11.458333333333334,196.0,168.29166666666666,140.0
2013-10-21,98.0,90.33333333333333,68.0,7.5,232.0,171.20833333333334,121.0
2013-10-22,98.0,97.41666666666667,93.0,6.208333333333333,186.0,164.58333333333334,141.0
2013-10-23,98.0,96.125,87.0,6.375,195.0,173.08333333333334,162.0
2013-10-24,98.0,98.0,98.0,3.0833333333333335,184.0,176.75,169.0
2013-10-25,98.0,96.54166666666667,80.0,11.458333333333334,177.0,162.58333333333334,142.0
2013-10-26,98.0,80.79166666666667,59.0,10.416666666666666,172.0,143.08333333333334,104.0
2013-10-27,98.0,85.58333333333333,54.0,12.083333333333334,187.0,122.66666666666667,83.0
2013-10-28,98.0,80.75,43.0,12.125,204.0,125.79166666666667,61.0
2013-10-29,98.0,83.875,55.0,16.5,205.0,135.29166666666666,77.0
2013-10-30,98.0,86.375,50.0,23.833333333333332,195.0,130.75,83.0
2013-10-31,98.0,89.75,74.0,26.375,176.0,133.54166666666666,93.0
2013-11-01,98.0,85.875,60.0,23.125,203.0,130.75,78.0
2013-11-02,98.0,88.04166666666667,61.0,30.583333333333332,213.0,139.58333333333334,72.0
2013-11-03,99.0,98.0,97.0,29.375,170.0,147.75,127.0
2013-11-04,99.0,95.29166666666667,71.0,13.541666666666666,182.0,141.45833333333334,116.0
2013-11-05,99.0,86.0,53.0,18.125,192.0,129.66666666666666,88.0
2013-11-06,98.0,86.04166666666667,52.0,25.666666666666668,207.0,132.16666666666666,59.0
2013-11-07,98.0,83.20833333333333,49.0,25.75,209.0,151.08333333333334,97.0
2013-11-08,98.0,82.5,33.0,16.0,202.0,125.75,75.0
2013-11-09,98.0,83.29166666666667,56.0,19.541666666666668,204.0,140.875,81.0
2013-11-10,98.0,91.125,65.0,9.458333333333334,195.0,155.91666666666666,120.0
2013-11-11,98.0,89.91666666666667,57.0,6.105263157894737,147.0,103.66666666666667,77.0
2013-11-12,99.0,95.66666666666667,78.0,2.5,111.0,78.5,60.0
2013-11-13,98.0,92.20833333333333,58.0,3.875,129.0,84.125,48.0
2013-11-14,98.0,83.08333333333333,49.0,8.541666666666666,168.0,96.20833333333333,20.0
2013-11-15,98.0,89.16666666666667,56.0,11.434782608695652,167.0,118.25,71.0
2013-11-16,98.0,85.16666666666667,46.0,21.333333333333332,178.0,104.29166666666667,53.0
2013-11-17,98.0,89.375,67.0,27.333333333333332,153.0,104.41666666666667,60.0
2013-11-18,98.0,85.58333333333333,51.0,4.6521739130434785,90.0,66.29166666666667,36.0
2013-11-19,98.0,95.20833333333333,81.0,7.25,74.0,52.166666666666664,38.0
2013-11-20,98.0,88.04166666666667,53.0,11.041666666666666,116.0,71.375,48.0
2013-11-21,98.0,87.08333333333333,57.0,9.166666666666666,118.0,75.83333333333333,50.0
2013-11-22,98.0,89.79166666666667,45.0,8.958333333333334,144.0,83.91666666666667,50.0
2013-11-23,99.0,87.20833333333333,53.0,13.0,158.0,84.16666666666667,27.0
2013-11-24,98.0,84.20833333333333,49.0,18.125,170.0,100.08333333333333,47.0
2013-11-25,97.0,71.41666666666667,53.0,12.708333333333334,173.0,142.79166666666666,113.0
2013-11-26,93.0,62.25,49.0,8.375,111.0,81.95833333333333,35.0
2013-11-27,98.0,86.04166666666667,60.0,10.541666666666666,115.0,80.20833333333333,29.0
2013-11-28,98.0,88.83333333333333,61.0,4.958333333333333,61.0,34.25,16.0
2013-11-29,98.0,87.58333333333333,62.0,4.083333333333333,63.0,37.583333333333336,12.0
2013-11-30,98.0,86.08333333333333,61.0,7.75,126.0,68.33333333333333,24.0
2013-12-01,98.0,91.125,58.0,11.958333333333334,146.0,70.41666666666667,33.0
2013-12-02,98.0,87.95833333333333,62.0,13.916666666666666,151.0,67.0,12.0
2013-12-03,98.0,91.75,68.0,12.75,120.0,66.29166666666667,23.0
2013-12-04,99.0,97.16666666666667,85.0,13.5,108.0,58.75,23.0
2013-12-05,99.0,86.83333333333333,60.0,13.916666666666666,146.0,73.16666666666667,11.0
2013-12-06,98.0,92.75,63.0,21.541666666666668,120.0,73.25,44.0
2013-12-07,99.0,86.83333333333333,53.0,9.208333333333334,113.0,72.125,32.0
2013-12-08,98.0,86.75,55.0,11.416666666666666,118.0,75.54166666666667,26.0
2013-12-09,98.0,86.16666666666667,63.0,10.666666666666666,134.0,85.41666666666667,14.0
2013-12-10,98.0,94.54166666666667,78.0,9.090909090909092,119.0,78.125,52.0
2013-12-11,98.0,84.70833333333333,55.0,9.541666666666666,89.0,59.708333333333336,37.0
2013-12-12,95.0,70.20833333333333,45.0,6.833333333333333,72.0,39.625,5.0
2013-12-13,98.0,75.16666666666667,50.0,8.041666666666666,75.0,43.833333333333336,11.0
2013-12-14,80.0,64.83333333333333,55.0,10.583333333333334,74.0,52.375,32.0
2013-12-15,95.0,67.95833333333333,50.0,11.625,90.0,66.33333333333333,39.0
2013-12-16,97.0,85.41666666666667,55.0,6.166666666666667,82.0,49.041666666666664,24.0
2013-12-17,97.0,84.83333333333333,60.0,8.375,92.0,56.458333333333336,30.0
2013-12-18,99.0,97.45833333333333,95.0,4.875,75.0,56.708333333333336,45.0
2013-12-19,99.0,95.75,73.0,4.5,95.0,42.833333333333336,5.0
2013-12-20,98.0,92.83333333333333,68.0,7.0,54.0,29.5,2.0
2013-12-21,98.0,95.70833333333333,90.0,4.333333333333333,63.0,40.958333333333336,27.0
2013-12-22,98.0,97.16666666666667,88.0,9.25,53.0,31.708333333333332,18.0
2013-12-23,98.0,93.29166666666667,72.0,7.041666666666667,70.0,35.458333333333336,12.0
2013-12-24,99.0,96.66666666666667,87.0,6.875,59.0,40.208333333333336,27.0
2013-12-25,98.0,89.95833333333333,63.0,8.958333333333334,83.0,36.791666666666664,12.0
2013-12-26,98.0,96.95833333333333,90.0,11.833333333333334,69.0,39.166666666666664,-1.0
2013-12-27,99.0,98.125,97.0,20.916666666666668,48.0,23.958333333333332,3.0
2013-12-28,99.0,92.91666666666667,74.0,2.4166666666666665,35.0,9.166666666666666,-6.0
2013-12-29,98.0,92.5,80.0,8.666666666666666,39.0,15.083333333333334,-9.0
2013-12-30,98.0,95.25,85.0,14.0,53.0,29.75,14.0
2013-12-31,98.0,89.91666666666667,57.0,18.833333333333332,103.0,39.833333333333336,-3.0
2014-01-01,99.0,87.29166666666667,61.0,5.208333333333333,33.0,-4.541666666666667,-18.0
2014-01-02,98.0,88.66666666666667,66.0,5.125,25.0,0.5833333333333334,-16.0
2014-01-03,99.0,93.125,73.0,4.791666666666667,62.0,8.875,-19.0
2014-01-04,99.0,90.04166666666667,63.0,8.5,93.0,41.125,-1.0
2014-01-05,99.0,89.08333333333333,55.0,13.583333333333334,119.0,42.458333333333336,-19.0
2014-01-06,98.0,89.79166666666667,72.0,14.75,110.0,75.125,23.0
2014-01-07,99.0,96.58333333333333,83.0,6.0,49.0,25.125,12.0
2014-01-08,99.0,98.0,93.0,8.833333333333334,42.0,18.916666666666668,-5.0
2014-01-09,99.0,98.5,97.0,9.583333333333334,39.0,9.958333333333334,-26.0
2014-01-10,99.0,77.58333333333333,58.0,12.541666666666666,77.0,43.708333333333336,15.0
2014-01-11,99.0,87.33333333333333,48.0,12.375,83.0,31.791666666666668,4.0
2014-01-12,99.0,97.45833333333333,86.0,6.416666666666667,38.0,15.75,2.0
2014-01-13,99.0,90.70833333333333,60.0,6.125,78.0,27.958333333333332,-8.0
2014-01-14,99.0,94.04166666666667,79.0,9.0,69.0,25.791666666666668,-21.0
2014-01-15,99.0,98.75,98.0,6.666666666666667,59.0,45.5,35.0
2014-01-16,99.0,90.875,63.0,22.130434782608695,108.0,62.291666666666664,38.0
2014-01-17,99.0,88.04166666666667,66.0,22.416666666666668,62.0,28.75,-2.0
2014-01-18,99.0,86.33333333333333,55.0,8.125,96.0,29.625,-21.0
2014-01-19,98.0,75.66666666666667,58.0,21.208333333333332,78.0,57.0,35.0
2014-01-20,98.0,87.45833333333333,58.0,20.375,96.0,42.875,0.0
2014-01-21,99.0,86.0,54.0,22.5,125.0,58.666666666666664,4.0
2014-01-22,99.0,97.91666666666667,93.0,11.666666666666666,98.0,66.04166666666667,54.0
2014-01-23,98.0,87.04166666666667,64.0,10.166666666666666,59.0,42.458333333333336,11.0
2014-01-24,98.0,86.83333333333333,65.0,12.375,103.0,50.291666666666664,8.0
2014-01-25,98.0,84.70833333333333,49.0,18.166666666666668,111.0,48.666666666666664,5.0
2014-01-26,99.0,97.5,74.0,18.166666666666668,122.0,78.0,37.0
2014-01-27,99.0,93.5,65.0,12.208333333333334,112.0,71.75,23.0
2014-01-28,98.0,97.16666666666667,89.0,6.833333333333333,36.0,15.458333333333334,5.0
2014-01-29,99.0,92.79166666666667,74.0,5.625,47.0,14.75,-18.0
2014-01-30,99.0,96.54166666666667,78.0,7.875,60.0,26.375,-1.0
2014-01-31,98.0,90.125,73.0,11.416666666666666,31.0,13.708333333333334,0.0
2014-02-01,98.0,93.0,70.0,5.125,39.0,15.916666666666666,2.0
2014-02-02,99.0,90.75,64.0,6.416666666666667,55.0,22.833333333333332,4.0
2014-02-03,99.0,88.45833333333333,54.0,6.0,70.0,25.833333333333332,-5.0
2014-02-04,98.0,81.79166666666667,46.0,6.958333333333333,93.0,39.166666666666664,-8.0
2014-02-05,99.0,96.04166666666667,82.0,5.75,51.0,29.541666666666668,7.0
2014-02-06,98.0,83.875,48.0,9.375,75.0,30.208333333333332,-1.0
2014-02-07,98.0,83.83333333333333,56.0,15.916666666666666,104.0,42.958333333333336,-12.0
2014-02-08,98.0,88.0,61.0,9.541666666666666,54.0,19.458333333333332,-19.0
2014-02-09,98.0,80.25,61.0,6.791666666666667,26.0,-8.041666666666666,-27.0
2014-02-10,91.0,71.25,57.0,19.708333333333332,63.0,39.333333333333336,26.0
2014-02-11,99.0,84.29166666666667,54.0,25.416666666666668,99.0,51.583333333333336,5.0
2014-02-12,99.0,86.75,62.0,18.583333333333332,83.0,43.041666666666664,6.0
2014-02-13,98.0,87.375,60.0,6.043478260869565,29.0,5.25,-10.0
2014-02-14,99.0,83.0,50.0,12.875,77.0,24.125,-13.0
2014-02-15,98.0,86.375,64.0,28.166666666666668,104.0,39.208333333333336,-18.0
2014-02-16,99.0,83.54166666666667,49.0,12.833333333333334,96.0,49.25,5.0
2014-02-17,99.0,96.375,81.0,12.166666666666666,92.0,60.25,44.0
2014-02-18,99.0,92.0,75.0,2.8333333333333335,75.0,46.833333333333336,20.0
2014-02-19,99.0,85.66666666666667,64.0,7.833333333333333,54.0,31.875,12.0
2014-02-20,98.0,78.20833333333333,52.0,6.75,80.0,31.708333333333332,-16.0
2014-02-21,98.0,81.25,49.0,8.041666666666666,134.0,56.208333333333336,-34.0
2014-02-22,98.0,84.33333333333333,68.0,3.75,151.0,122.0,83.0
2014-02-23,99.0,85.20833333333333,58.0,27.208333333333332,113.0,75.0,14.0
2014-02-24,98.0,88.08333333333333,66.0,26.458333333333332,111.0,50.75,0.0
2014-02-25,98.0,79.04166666666667,44.0,22.125,111.0,57.333333333333336,12.0
2014-02-26,98.0,81.125,45.0,16.25,120.0,71.95833333333333,24.0
