date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,3.9130434782608696,,17.416666666666668,24.083333333333332,6.666666666666667,2.7083333333333335,11.25,106.0,67.20833333333333,25.0,
2011-01-02,,3.5416666666666665,,9.208333333333334,13.75,4.541666666666667,3.3333333333333335,10.291666666666666,83.0,56.708333333333336,37.0,
2011-01-03,,3.75,,13.75,19.291666666666668,5.541666666666667,3.875,16.25,73.0,53.166666666666664,28.0,
2011-01-04,,4.217391304347826,,12.409090909090908,18.90909090909091,6.5,6.260869565217392,25.347826086956523,72.0,39.583333333333336,12.0,
2011-01-05,194.875,4.166666666666667,24.5,16.0,28.083333333333332,12.083333333333334,3.2083333333333335,3.5416666666666665,67.0,33.666666666666664,4.0,219.375
2011-01-06,196.08333333333334,4.833333333333333,25.875,26.26086956521739,52.130434782608695,25.869565217391305,4.083333333333333,9.458333333333334,94.0,55.0,18.0,221.95833333333334
2011-01-07,192.79166666666666,3.875,13.541666666666666,12.375,23.291666666666668,10.916666666666666,3.25,10.625,75.0,49.833333333333336,37.0,206.33333333333334
2011-01-08,194.52173913043478,3.5652173913043477,14.695652173913043,16.875,26.625,9.75,3.4166666666666665,3.875,75.0,49.208333333333336,29.0,209.2173913043478
2011-01-09,196.66666666666666,4.791666666666667,21.083333333333332,21.666666666666668,36.708333333333336,15.041666666666666,4.75,16.375,99.0,59.916666666666664,34.0,217.75
2011-01-10,202.0,7.875,42.25,35.583333333333336,80.04166666666667,44.458333333333336,5.75,24.708333333333332,103.0,64.33333333333333,23.0,244.25
2011-01-11,191.75,4.291666666666667,16.125,16.666666666666668,28.791666666666668,12.125,5.5,21.416666666666668,93.0,58.125,19.0,207.875
2011-01-12,196.5,5.260869565217392,24.727272727272727,26.181818181818183,49.95454545454545,23.772727272727273,3.9130434782608696,8.652173913043478,59.0,32.791666666666664,7.0,221.22727272727272
2011-01-13,197.91666666666666,5.5,30.041666666666668,24.916666666666668,57.75,32.833333333333336,3.2916666666666665,13.083333333333334,94.0,54.375,22.0,227.95833333333334
2011-01-14,196.25,5.5,20.416666666666668,20.916666666666668,33.958333333333336,13.041666666666666,5.375,30.291666666666668,78.0,57.916666666666664,43.0,216.66666666666666
2011-01-15,194.65217391304347,4.304347826086956,16.695652173913043,16.75,29.333333333333332,12.583333333333334,2.8333333333333335,11.208333333333334,81.0,57.0,27.0,211.34782608695653
2011-01-16,193.41666666666666,3.4166666666666665,13.583333333333334,14.375,24.625,10.25,2.5416666666666665,7.125,60.0,53.083333333333336,45.0,207.0
2011-01-17,196.25,4.541666666666667,23.666666666666668,24.791666666666668,43.083333333333336,18.291666666666668,2.2083333333333335,12.5,90.0,56.291666666666664,28.0,219.91666666666666
2011-01-18,199.58333333333334,5.125,30.625,35.291666666666664,69.95833333333333,34.666666666666664,2.3333333333333335,8.833333333333334,102.0,54.0,5.0,230.20833333333334
2011-01-19,196.04166666666666,4.130434782608695,27.625,30.869565217391305,58.608695652173914,27.73913043478261,2.652173913043478,9.26086956521739,75.0,58.25,49.0,223.66666666666666
2011-01-20,195.625,4.25,23.291666666666668,22.956521739130434,36.26086956521739,13.304347826086957,2.0416666666666665,7.958333333333333,96.0,74.875,50.0,218.91666666666666
2011-01-21,194.29166666666666,3.6666666666666665,18.458333333333332,23.666666666666668,34.875,11.208333333333334,2.0,11.416666666666666,86.0,74.25,64.0,212.75
2011-01-22,202.82608695652175,5.0,30.0,26.833333333333332,46.166666666666664,19.333333333333332,2.8333333333333335,12.166666666666666,106.0,73.58333333333333,39.0,232.82608695652175
2011-01-23,192.75,3.4583333333333335,12.916666666666666,13.791666666666666,24.75,10.958333333333334,2.3333333333333335,3.3333333333333335,106.0,61.666666666666664,29.0,205.66666666666666
2011-01-24,191.625,3.25,12.458333333333334,14.875,26.25,11.375,2.125,2.5416666666666665,53.0,27.458333333333332,12.0,204.08333333333334
2011-01-25,194.20833333333334,4.291666666666667,14.5,16.958333333333332,29.583333333333332,12.625,3.2916666666666665,15.291666666666666,59.0,22.083333333333332,0.0,208.70833333333334
2011-01-26,195.83333333333334,4.173913043478261,17.25,20.5,34.77272727272727,14.272727272727273,2.0869565217391304,6.260869565217392,54.0,17.833333333333332,-16.0,213.08333333333334
2011-01-27,198.625,6.083333333333333,23.458333333333332,27.958333333333332,48.166666666666664,20.208333333333332,3.9166666666666665,21.083333333333332,72.0,33.958333333333336,0.0,222.08333333333334
2011-01-28,195.45833333333334,4.583333333333333,14.291666666666666,19.625,32.25,12.625,3.3333333333333335,17.833333333333332,78.0,41.25,23.0,209.75
2011-01-29,194.43478260869566,3.5833333333333335,11.91304347826087,13.541666666666666,21.916666666666668,8.375,2.0,5.75,56.0,31.75,13.0,206.34782608695653
2011-01-30,197.91666666666666,5.25,23.666666666666668,26.958333333333332,46.208333333333336,19.25,2.1666666666666665,7.125,54.0,26.333333333333332,3.0,221.58333333333334
2011-01-31,196.45833333333334,4.958333333333333,20.791666666666668,26.416666666666668,47.958333333333336,21.541666666666668,2.2083333333333335,6.166666666666667,68.0,27.916666666666668,-2.0,217.25
2011-02-01,200.375,5.791666666666667,29.916666666666668,27.0,67.25,40.25,3.375,16.75,81.0,35.833333333333336,1.0,230.29166666666666
2011-02-02,191.70833333333334,3.608695652173913,10.875,14.0,24.5,10.5,2.3181818181818183,8.636363636363637,31.0,-0.8333333333333334,-24.0,202.58333333333334
2011-02-03,197.75,5.291666666666667,21.833333333333332,25.47826086956522,46.56521739130435,21.08695652173913,3.0416666666666665,10.625,45.0,5.458333333333333,-39.0,219.58333333333334
2011-02-04,194.91666666666666,4.916666666666667,15.708333333333334,22.791666666666668,39.833333333333336,17.041666666666668,5.0,15.125,76.0,41.583333333333336,8.0,210.625
2011-02-05,197.04347826086956,5.125,18.130434782608695,19.333333333333332,32.291666666666664,12.958333333333334,7.125,36.166666666666664,84.0,55.916666666666664,18.0,215.17391304347825
2011-02-06,201.52173913043478,5.083333333333333,29.608695652173914,29.666666666666668,50.833333333333336,21.166666666666668,5.625,28.75,93.0,70.54166666666667,46.0,231.1304347826087
2011-02-07,197.04166666666666,5.5,28.25,26.916666666666668,49.083333333333336,22.166666666666668,3.8333333333333335,12.208333333333334,100.0,83.58333333333333,57.0,225.29166666666666
2011-02-08,190.20833333333334,3.2916666666666665,13.375,13.166666666666666,25.583333333333332,12.416666666666666,3.4166666666666665,14.333333333333334,61.0,31.0,-6.0,203.58333333333334
2011-02-09,192.04545454545453,4.043478260869565,14.545454545454545,17.347826086956523,33.17391304347826,15.826086956521738,3.1818181818181817,8.681818181818182,55.0,18.416666666666668,-21.0,206.5909090909091
2011-02-10,192.66666666666666,4.458333333333333,18.708333333333332,21.708333333333332,42.583333333333336,20.875,3.75,7.583333333333333,70.0,34.125,-2.0,211.375
2011-02-11,192.125,4.083333333333333,13.041666666666666,15.958333333333334,30.791666666666668,14.833333333333334,3.375,9.208333333333334,69.0,40.041666666666664,9.0,205.16666666666666
2011-02-12,192.95652173913044,3.5416666666666665,10.478260869565217,12.75,24.291666666666668,11.541666666666666,3.1666666666666665,9.125,75.0,38.25,8.0,203.43478260869566
2011-02-13,196.58333333333334,4.0,20.375,26.25,42.625,16.375,3.0416666666666665,13.0,55.0,40.166666666666664,24.0,216.95833333333334
2011-02-14,204.54166666666666,5.708333333333333,37.125,35.625,73.20833333333333,37.583333333333336,3.2083333333333335,19.333333333333332,67.0,55.125,46.0,241.66666666666666
2011-02-15,201.83333333333334,5.958333333333333,37.166666666666664,28.75,65.66666666666667,36.916666666666664,3.4166666666666665,17.041666666666668,74.0,45.875,22.0,239.0
2011-02-16,194.16666666666666,4.565217391304348,22.75,24.695652173913043,46.65217391304348,21.956521739130434,3.739130434782609,12.608695652173912,76.0,38.291666666666664,11.0,216.91666666666666
2011-02-17,190.33333333333334,4.0,13.208333333333334,16.08695652173913,29.17391304347826,13.08695652173913,3.25,11.791666666666666,76.0,34.541666666666664,11.0,203.54166666666666
2011-02-18,192.625,3.7916666666666665,10.125,12.0,22.208333333333332,10.208333333333334,2.375,9.333333333333334,45.0,13.625,-8.0,202.75
2011-02-19,197.43478260869566,4.291666666666667,16.91304347826087,19.583333333333332,30.958333333333332,11.375,3.0416666666666665,12.541666666666666,76.0,23.416666666666668,-21.0,214.34782608695653
2011-02-20,203.25,6.833333333333333,35.375,36.541666666666664,74.33333333333333,37.791666666666664,4.083333333333333,8.625,87.0,41.125,-8.0,238.625
2011-02-21,202.25,7.333333333333333,42.5,41.416666666666664,86.45833333333333,45.041666666666664,6.041666666666667,27.375,85.0,54.041666666666664,12.0,244.75
2011-02-22,193.70833333333334,4.291666666666667,19.625,22.875,34.541666666666664,11.666666666666666,4.833333333333333,20.333333333333332,113.0,83.70833333333333,49.0,213.33333333333334
2011-02-23,193.9090909090909,5.173913043478261,24.0,22.59090909090909,42.22727272727273,19.636363636363637,3.869565217391304,18.304347826086957,120.0,103.625,84.0,217.9090909090909
2011-02-24,192.79166666666666,4.583333333333333,15.083333333333334,15.25,27.541666666666668,12.291666666666666,5.625,29.041666666666668,124.0,88.29166666666667,63.0,207.875
2011-02-25,193.66666666666666,5.0,19.5,24.5,41.625,17.125,4.291666666666667,21.5,82.0,70.20833333333333,57.0,213.16666666666666
2011-02-26,192.69565217391303,3.4347826086956523,11.695652173913043,10.291666666666666,21.166666666666668,10.875,2.9166666666666665,8.541666666666666,67.0,45.541666666666664,16.0,204.3913043478261
2011-02-27,194.83333333333334,3.652173913043478,12.125,15.222222222222221,26.88888888888889,11.666666666666666,3.347826086956522,10.521739130434783,66.0,26.958333333333332,5.0,206.95833333333334
2011-02-28,196.1304347826087,3.9583333333333335,20.26086956521739,,,,3.4583333333333335,11.625,86.0,43.0,-10.0,216.3913043478261
2011-03-01,195.2,5.708333333333333,21.9,37.75,56.416666666666664,18.666666666666668,4.875,18.954545454545453,152.0,98.25,48.0,217.1
