date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2018-01-21,3.25,84.0,60.625,43.0,24.291666666666668,39.791666666666664,15.5,9.916666666666666,97.0,60.208333333333336,25.0
2018-01-22,2.625,81.0,60.666666666666664,42.0,26.416666666666668,46.541666666666664,20.125,11.0,98.0,60.583333333333336,30.0
2018-01-23,4.333333333333333,90.0,67.20833333333333,41.0,35.0,60.25,25.25,24.708333333333332,125.0,63.375,-1.0
2018-01-24,2.4166666666666665,73.0,55.541666666666664,35.0,17.26086956521739,27.695652173913043,10.434782608695652,11.521739130434783,86.0,53.958333333333336,20.0
2018-01-25,3.0416666666666665,73.0,57.291666666666664,42.0,28.208333333333332,41.416666666666664,13.208333333333334,15.083333333333334,92.0,59.583333333333336,22.0
2018-01-26,2.125,88.0,62.25,43.0,5.875,6.5,0.625,6.0,55.0,31.333333333333332,5.0
2018-01-27,2.391304347826087,85.0,68.0,43.0,15.434782608695652,20.391304347826086,4.956521739130435,8.291666666666666,84.0,37.416666666666664,8.0
2018-01-28,3.625,84.0,71.625,59.0,29.541666666666668,50.625,21.083333333333332,15.875,89.0,42.625,-1.0
2018-01-29,2.1666666666666665,90.0,62.833333333333336,43.0,23.833333333333332,37.708333333333336,13.875,11.833333333333334,71.0,42.375,13.0
2018-01-30,3.1818181818181817,80.0,58.291666666666664,27.0,28.75,56.833333333333336,28.083333333333332,17.045454545454547,118.0,52.916666666666664,0.0
2018-01-31,3.9583333333333335,94.0,82.95833333333333,68.0,30.25,37.375,7.125,18.25,60.0,46.583333333333336,30.0
2018-02-01,2.3333333333333335,81.0,65.16666666666667,41.0,22.916666666666668,39.791666666666664,16.875,8.375,64.0,35.208333333333336,17.0
2018-02-02,3.3333333333333335,86.0,65.625,41.0,25.916666666666668,40.5,14.583333333333334,15.375,118.0,54.416666666666664,-4.0
2018-02-03,3.6956521739130435,95.0,80.625,52.0,18.565217391304348,25.52173913043478,6.956521739130435,20.166666666666668,102.0,60.541666666666664,11.0
2018-02-04,4.25,96.0,75.54166666666667,50.0,22.708333333333332,37.166666666666664,14.458333333333334,21.541666666666668,128.0,91.75,49.0
2018-02-05,3.875,90.0,63.875,37.0,32.416666666666664,62.208333333333336,29.791666666666668,25.166666666666668,120.0,71.66666666666667,18.0
2018-02-06,3.875,93.0,78.5,62.0,34.541666666666664,61.166666666666664,26.625,18.333333333333332,130.0,81.79166666666667,64.0
2018-02-07,4.916666666666667,94.0,78.91666666666667,63.0,32.416666666666664,58.0,25.583333333333332,24.708333333333332,141.0,101.95833333333333,60.0
2018-02-08,2.125,68.0,59.541666666666664,48.0,13.791666666666666,16.708333333333332,2.9166666666666665,5.375,85.0,60.375,24.0
2018-02-09,3.0833333333333335,80.0,61.583333333333336,47.0,22.041666666666668,27.583333333333332,5.541666666666667,13.5,72.0,43.041666666666664,18.0
2018-02-10,2.391304347826087,80.0,59.875,44.0,10.478260869565217,11.869565217391305,1.391304347826087,9.625,54.0,32.166666666666664,10.0
2018-02-11,2.9583333333333335,89.0,76.375,59.0,17.291666666666668,22.833333333333332,5.541666666666667,11.208333333333334,54.0,33.833333333333336,20.0
2018-02-12,2.6666666666666665,89.0,66.16666666666667,44.0,24.041666666666668,38.083333333333336,14.041666666666666,9.125,83.0,50.958333333333336,15.0
2018-02-13,3.375,81.0,61.958333333333336,38.0,27.0,43.625,16.625,18.375,105.0,62.625,30.0
2018-02-14,2.608695652173913,78.0,61.375,46.0,26.818181818181817,40.04545454545455,13.227272727272727,13.454545454545455,70.0,40.166666666666664,19.0
2018-02-15,3.375,82.0,62.041666666666664,44.0,35.208333333333336,65.83333333333333,30.625,13.833333333333334,68.0,35.333333333333336,-8.0
2018-02-16,4.833333333333333,78.0,64.70833333333333,52.0,25.041666666666668,48.416666666666664,23.375,18.041666666666668,111.0,66.25,34.0
2018-02-17,3.9565217391304346,82.0,64.16666666666667,45.0,15.521739130434783,18.869565217391305,3.347826086956522,21.333333333333332,78.0,47.416666666666664,11.0
2018-02-18,4.625,89.0,63.458333333333336,36.0,32.125,53.541666666666664,21.416666666666668,21.958333333333332,125.0,56.708333333333336,-11.0
2018-02-19,3.875,94.0,84.08333333333333,65.0,27.208333333333332,34.416666666666664,7.208333333333333,13.083333333333334,122.0,87.95833333333333,61.0
2018-02-20,4.5,96.0,77.5,49.0,25.875,56.083333333333336,30.208333333333332,14.875,145.0,114.20833333333333,67.0
2018-02-21,3.125,79.0,61.708333333333336,48.0,24.25,29.916666666666668,5.666666666666667,24.083333333333332,87.0,73.0,60.0
2018-02-22,3.3333333333333335,69.0,56.208333333333336,39.0,26.208333333333332,35.208333333333336,9.0,31.333333333333332,129.0,87.125,53.0
2018-02-23,2.9166666666666665,67.0,49.125,24.0,23.125,29.958333333333332,6.833333333333333,19.041666666666668,120.0,79.08333333333333,39.0
2018-02-24,3.5217391304347827,82.0,58.083333333333336,33.0,25.91304347826087,33.95652173913044,8.043478260869565,19.458333333333332,146.0,77.29166666666667,12.0
2018-02-25,3.6666666666666665,90.0,63.833333333333336,35.0,33.833333333333336,47.708333333333336,13.875,22.958333333333332,173.0,100.0,43.0
2018-02-26,2.8333333333333335,74.0,51.541666666666664,30.0,26.458333333333332,38.583333333333336,12.125,21.041666666666668,137.0,88.33333333333333,46.0
2018-02-27,2.9166666666666665,76.0,51.666666666666664,25.0,28.291666666666668,38.375,10.083333333333334,15.291666666666666,132.0,79.91666666666667,17.0
2018-02-28,3.1818181818181817,94.0,82.54166666666667,65.0,21.318181818181817,26.181818181818183,4.863636363636363,13.954545454545455,117.0,102.08333333333333,87.0
2018-03-01,3.0,89.0,62.041666666666664,36.0,24.083333333333332,36.958333333333336,12.875,21.208333333333332,141.0,96.04166666666667,54.0
2018-03-02,3.4166666666666665,83.0,51.5,26.0,24.75,34.208333333333336,9.458333333333334,24.375,150.0,86.75,26.0
2018-03-03,3.608695652173913,94.0,64.04166666666667,44.0,14.958333333333334,16.041666666666668,1.0833333333333333,21.0,116.0,91.20833333333333,73.0
2018-03-04,2.9583333333333335,95.0,85.54166666666667,65.0,19.25,21.791666666666668,2.5416666666666665,9.666666666666666,111.0,91.66666666666667,72.0
2018-03-05,3.3333333333333335,89.0,57.25,28.0,33.125,52.458333333333336,19.333333333333332,27.208333333333332,165.0,105.41666666666667,53.0
2018-03-06,3.125,93.0,63.833333333333336,29.0,29.25,40.041666666666664,10.791666666666666,19.625,162.0,106.58333333333333,81.0
2018-03-07,3.0416666666666665,96.0,78.16666666666667,59.0,21.541666666666668,27.541666666666668,6.0,14.583333333333334,117.0,84.08333333333333,41.0
2018-03-08,2.4166666666666665,88.0,59.375,35.0,27.083333333333332,40.208333333333336,13.125,9.833333333333334,113.0,59.75,20.0
2018-03-09,3.0,83.0,59.333333333333336,36.0,23.75,30.208333333333332,6.458333333333333,11.333333333333334,153.0,80.95833333333333,1.0
2018-03-10,2.9130434782608696,89.0,77.95833333333333,57.0,12.375,13.458333333333334,1.0833333333333333,9.416666666666666,123.0,103.45833333333333,70.0
2018-03-11,2.5652173913043477,96.0,79.25,51.0,20.681818181818183,31.227272727272727,10.545454545454545,5.714285714285714,149.0,112.91666666666667,73.0
2018-03-12,3.8333333333333335,94.0,74.625,50.0,31.291666666666668,50.333333333333336,19.041666666666668,18.083333333333332,141.0,96.0,44.0
2018-03-13,3.0,91.0,56.125,28.0,25.5,43.083333333333336,17.583333333333332,13.833333333333334,124.0,76.66666666666667,32.0
2018-03-14,2.5,80.0,60.791666666666664,45.0,30.083333333333332,45.75,15.666666666666666,12.291666666666666,101.0,56.458333333333336,22.0
2018-03-15,3.25,87.0,57.0,15.0,26.291666666666668,36.166666666666664,9.875,17.0,151.0,82.25,10.0
2018-03-16,2.8333333333333335,92.0,76.20833333333333,58.0,19.416666666666668,23.458333333333332,4.041666666666667,8.166666666666666,110.0,69.29166666666667,34.0
2018-03-17,3.0434782608695654,90.0,77.66666666666667,45.0,17.434782608695652,22.08695652173913,4.6521739130434785,8.916666666666666,116.0,57.333333333333336,31.0
2018-03-18,3.0,92.0,57.083333333333336,17.0,25.833333333333332,37.208333333333336,11.375,10.541666666666666,150.0,80.33333333333333,6.0
2018-03-19,3.25,88.0,64.41666666666667,50.0,31.208333333333332,50.541666666666664,19.333333333333332,12.958333333333334,150.0,108.83333333333333,76.0
2018-03-20,3.25,92.0,64.375,27.0,29.083333333333332,42.0,12.916666666666666,15.416666666666666,205.0,128.0,53.0
2018-03-21,3.0416666666666665,95.0,79.125,58.0,29.25,36.75,7.5,16.416666666666668,207.0,160.16666666666666,120.0
2018-03-22,3.2083333333333335,94.0,65.08333333333333,51.0,16.083333333333332,18.833333333333332,2.75,27.625,167.0,112.58333333333333,70.0
2018-03-23,2.25,69.0,48.166666666666664,30.0,19.5,24.375,4.875,15.375,109.0,69.95833333333333,27.0
2018-03-24,2.6956521739130435,73.0,57.041666666666664,39.0,14.956521739130435,17.217391304347824,2.260869565217391,12.166666666666666,114.0,74.79166666666667,24.0
2018-03-25,3.4583333333333335,84.0,57.208333333333336,37.0,33.291666666666664,54.166666666666664,20.875,17.125,139.0,91.625,26.0
2018-03-26,3.5833333333333335,72.0,55.208333333333336,32.0,29.916666666666668,42.625,12.708333333333334,24.208333333333332,189.0,118.54166666666667,71.0
2018-03-27,3.5,83.0,54.125,28.0,34.666666666666664,41.708333333333336,7.041666666666667,30.041666666666668,188.0,134.33333333333334,57.0
2018-03-28,2.5652173913043477,66.0,57.333333333333336,48.0,22.136363636363637,28.363636363636363,6.2272727272727275,15.818181818181818,154.0,123.08333333333333,64.0
2018-03-29,3.0833333333333335,65.0,47.083333333333336,27.0,30.833333333333332,42.5,11.666666666666666,17.75,175.0,113.625,63.0
2018-03-30,3.5833333333333335,95.0,70.95833333333333,47.0,27.416666666666668,32.25,4.833333333333333,20.75,160.0,117.75,94.0
2018-03-31,3.0434782608695654,96.0,58.791666666666664,37.0,11.08695652173913,12.173913043478262,1.0869565217391304,13.125,131.0,101.54166666666667,74.0
2018-04-01,3.2083333333333335,83.0,63.75,43.0,19.041666666666668,22.0,2.9583333333333335,19.916666666666668,223.0,161.20833333333334,97.0
2018-04-02,3.4782608695652173,82.0,61.916666666666664,39.0,32.47826086956522,47.56521739130435,15.08695652173913,31.666666666666668,246.0,185.16666666666666,139.0
2018-04-03,3.1666666666666665,86.0,58.5,31.0,31.791666666666668,52.958333333333336,21.166666666666668,37.291666666666664,262.0,193.33333333333334,125.0
2018-04-04,2.5833333333333335,83.0,65.29166666666667,35.0,22.0,37.333333333333336,15.333333333333334,27.416666666666668,255.0,177.16666666666666,116.0
2018-04-05,2.375,69.0,56.083333333333336,39.0,18.458333333333332,24.958333333333332,6.5,9.166666666666666,199.0,146.75,102.0
2018-04-06,2.625,96.0,80.91666666666667,55.0,25.75,34.416666666666664,8.666666666666666,18.833333333333332,209.0,161.83333333333334,115.0
2018-04-07,2.9583333333333335,92.0,64.20833333333333,41.0,14.5,17.125,2.625,28.0,134.0,102.33333333333333,63.0
2018-04-08,3.0,71.0,51.5,32.0,14.041666666666666,16.833333333333332,2.7916666666666665,15.666666666666666,131.0,85.25,40.0
2018-04-09,3.652173913043478,77.0,61.375,43.0,30.608695652173914,42.130434782608695,11.521739130434783,19.333333333333332,154.0,106.95833333333333,48.0
2018-04-10,3.4166666666666665,88.0,57.291666666666664,15.0,30.25,42.5,12.25,25.833333333333332,222.0,146.125,76.0
2018-04-11,2.8181818181818183,88.0,69.83333333333333,52.0,27.954545454545453,35.18181818181818,7.2272727272727275,27.08695652173913,218.0,175.875,136.0
2018-04-12,3.2083333333333335,97.0,62.666666666666664,36.0,31.291666666666668,57.375,26.083333333333332,23.416666666666668,224.0,177.95833333333334,126.0
2018-04-13,2.5416666666666665,61.0,38.291666666666664,19.0,29.125,41.916666666666664,12.791666666666666,16.0,181.0,133.83333333333334,84.0
2018-04-14,3.0416666666666665,94.0,64.45833333333333,36.0,18.0,20.666666666666668,2.6666666666666665,14.875,221.0,142.5,80.0
2018-04-15,2.4347826086956523,98.0,76.79166666666667,46.0,11.91304347826087,16.347826086956523,4.434782608695652,6.458333333333333,172.0,135.83333333333334,98.0
2018-04-16,2.5416666666666665,77.0,51.625,31.0,18.375,27.0,8.625,53.541666666666664,180.0,130.0,88.0
2018-04-17,3.0416666666666665,94.0,69.20833333333333,47.0,17.458333333333332,24.166666666666668,6.708333333333333,37.75,190.0,138.29166666666666,100.0
2018-04-18,2.7916666666666665,97.0,73.08333333333333,42.0,28.083333333333332,41.833333333333336,13.75,16.041666666666668,210.0,154.79166666666666,118.0
2018-04-19,2.9166666666666665,88.0,61.625,33.0,25.166666666666668,32.625,7.458333333333333,32.083333333333336,245.0,168.75,93.0
2018-04-20,3.5416666666666665,90.0,52.208333333333336,19.0,36.541666666666664,51.625,15.083333333333334,30.25,278.0,190.41666666666666,119.0
2018-04-21,3.9166666666666665,66.0,43.75,19.0,24.708333333333332,27.875,3.1666666666666665,33.25,279.0,196.75,123.0
2018-04-22,4.130434782608695,79.0,54.333333333333336,33.0,22.91304347826087,25.782608695652176,2.869565217391304,32.625,271.0,194.375,123.0
2018-04-23,3.0869565217391304,82.0,57.666666666666664,39.0,29.695652173913043,38.56521739130435,8.869565217391305,24.304347826086957,252.0,200.29166666666666,134.0
2018-04-24,2.5416666666666665,95.0,83.0,68.0,34.833333333333336,58.0,23.166666666666668,17.416666666666668,197.0,184.83333333333334,177.0
2018-04-25,2.0416666666666665,97.0,79.0,66.0,14.583333333333334,17.75,3.1666666666666665,5.75,180.0,158.875,129.0
2018-04-26,2.2916666666666665,76.0,55.208333333333336,35.0,20.833333333333332,31.375,10.541666666666666,7.875,229.0,168.5,123.0
2018-04-27,2.75,83.0,64.625,49.0,30.041666666666668,46.291666666666664,16.25,14.416666666666666,228.0,173.0,128.0
2018-04-28,4.291666666666667,78.0,54.916666666666664,28.0,30.375,35.833333333333336,5.458333333333333,45.0,248.0,174.83333333333334,123.0
2018-04-29,3.217391304347826,77.0,48.958333333333336,15.0,13.26086956521739,15.173913043478262,1.9130434782608696,21.458333333333332,276.0,196.04166666666666,122.0
2018-04-30,3.4166666666666665,88.0,63.125,48.0,20.375,22.833333333333332,2.4583333333333335,23.083333333333332,230.0,190.5,154.0
2018-05-01,3.3333333333333335,92.0,58.333333333333336,25.0,25.166666666666668,31.208333333333332,6.041666666666667,28.083333333333332,292.0,212.875,141.0
2018-05-02,3.5416666666666665,95.0,76.66666666666667,59.0,28.333333333333332,39.583333333333336,11.25,26.791666666666668,212.0,193.41666666666666,179.0
2018-05-03,3.1666666666666665,97.0,66.79166666666667,45.0,12.666666666666666,14.875,2.2083333333333335,17.0,222.0,189.79166666666666,139.0
2018-05-04,2.75,61.0,47.333333333333336,33.0,9.916666666666666,10.916666666666666,1.0,15.708333333333334,198.0,154.0,122.0
2018-05-05,3.25,64.0,43.916666666666664,26.0,15.25,16.458333333333332,1.2083333333333333,17.875,244.0,183.75,130.0
2018-05-06,3.0869565217391304,95.0,62.083333333333336,26.0,15.347826086956522,17.130434782608695,1.7826086956521738,19.583333333333332,269.0,186.625,122.0
2018-05-07,2.7916666666666665,97.0,95.16666666666667,91.0,21.0,28.916666666666668,7.916666666666667,7.541666666666667,187.0,169.83333333333334,151.0
2018-05-08,2.0833333333333335,95.0,82.125,65.0,20.708333333333332,30.041666666666668,9.333333333333334,4.958333333333333,190.0,166.95833333333334,143.0
2018-05-09,2.125,97.0,70.0,45.0,23.041666666666668,31.5,8.458333333333334,12.041666666666666,186.0,152.95833333333334,122.0
2018-05-10,2.0434782608695654,79.0,57.0,35.0,22.181818181818183,32.36363636363637,10.181818181818182,10.318181818181818,187.0,138.16666666666666,97.0
2018-05-11,2.6666666666666665,87.0,51.625,18.0,22.0,26.541666666666668,4.541666666666667,12.75,250.0,166.08333333333334,80.0
2018-05-12,2.8333333333333335,83.0,58.875,36.0,18.291666666666668,21.583333333333332,3.2916666666666665,16.625,252.0,191.08333333333334,124.0
2018-05-13,2.9130434782608696,97.0,85.375,61.0,19.695652173913043,22.52173913043478,2.8260869565217392,9.541666666666666,187.0,176.0,167.0
2018-05-14,3.1666666666666665,97.0,67.95833333333333,36.0,26.833333333333332,40.833333333333336,14.0,14.5,258.0,201.70833333333334,158.0
2018-05-15,3.125,86.0,55.5,29.0,31.916666666666668,40.416666666666664,8.5,18.75,294.0,215.29166666666666,134.0
2018-05-16,3.5833333333333335,75.0,60.666666666666664,40.0,27.75,34.666666666666664,6.916666666666667,23.458333333333332,296.0,233.875,180.0
2018-05-17,3.6666666666666665,90.0,70.875,50.0,23.958333333333332,31.083333333333332,7.125,46.375,290.0,244.54166666666666,203.0
2018-05-18,3.75,97.0,80.625,62.0,24.041666666666668,42.208333333333336,18.166666666666668,52.375,279.0,241.08333333333334,208.0
2018-05-19,2.125,97.0,70.375,51.0,8.333333333333334,9.958333333333334,1.625,6.458333333333333,219.0,163.66666666666666,125.0
2018-05-20,2.1739130434782608,74.0,55.916666666666664,34.0,7.956521739130435,9.26086956521739,1.3043478260869565,7.375,232.0,179.5,123.0
2018-05-21,2.25,69.0,49.75,23.0,19.666666666666668,28.541666666666668,8.875,11.125,282.0,209.0,152.0
2018-05-22,2.0833333333333335,66.0,44.5,25.0,18.208333333333332,26.666666666666668,8.458333333333334,10.75,282.0,212.95833333333334,144.0
2018-05-23,2.0,96.0,81.66666666666667,61.0,17.083333333333332,20.0,2.9166666666666665,7.791666666666667,208.0,190.29166666666666,179.0
2018-05-24,2.5217391304347827,97.0,58.125,24.0,28.136363636363637,47.18181818181818,19.045454545454547,11.0,277.0,209.5,163.0
2018-05-25,3.125,72.0,44.208333333333336,19.0,31.75,41.833333333333336,10.083333333333334,20.875,309.0,230.0,157.0
2018-05-26,3.6666666666666665,79.0,52.833333333333336,32.0,30.25,38.0,7.75,26.208333333333332,288.0,226.08333333333334,190.0
2018-05-27,3.869565217391304,89.0,57.458333333333336,33.0,26.73913043478261,30.130434782608695,3.391304347826087,28.666666666666668,290.0,229.375,160.0
2018-05-28,2.9583333333333335,74.0,61.041666666666664,47.0,34.416666666666664,42.75,8.333333333333334,20.041666666666668,272.0,231.54166666666666,195.0
2018-05-29,2.125,83.0,63.291666666666664,46.0,14.166666666666666,18.041666666666668,3.875,16.916666666666668,280.0,236.70833333333334,203.0
2018-05-30,2.25,95.0,86.16666666666667,69.0,22.208333333333332,29.041666666666668,6.833333333333333,14.083333333333334,219.0,195.83333333333334,167.0
2018-05-31,3.25,96.0,92.45833333333333,84.0,29.166666666666668,39.666666666666664,10.5,18.208333333333332,207.0,184.79166666666666,166.0
2018-06-01,2.4583333333333335,95.0,70.29166666666667,40.0,25.0,33.125,8.125,14.791666666666666,252.0,191.54166666666666,150.0
2018-06-02,2.375,91.0,57.541666666666664,21.0,17.25,20.375,3.125,13.125,298.0,214.91666666666666,138.0
2018-06-03,3.0434782608695654,88.0,58.625,35.0,17.0,18.695652173913043,1.6956521739130435,15.625,298.0,231.58333333333334,173.0
2018-06-04,2.2916666666666665,87.0,55.041666666666664,17.0,20.5,24.083333333333332,3.5833333333333335,15.291666666666666,319.0,242.375,174.0
2018-06-05,2.7083333333333335,95.0,66.125,38.0,35.875,48.75,12.875,15.125,268.0,220.5,175.0
2018-06-06,2.25,96.0,93.875,89.0,12.583333333333334,13.958333333333334,1.375,5.541666666666667,206.0,195.04166666666666,184.0
2018-06-07,2.3181818181818183,96.0,77.33333333333333,57.0,15.727272727272727,19.636363636363637,3.909090909090909,9.173913043478262,288.0,235.75,196.0
2018-06-08,3.375,97.0,87.83333333333333,74.0,24.583333333333332,36.333333333333336,11.75,23.833333333333332,246.0,232.0,217.0
2018-06-09,2.5416666666666665,97.0,70.04166666666667,47.0,14.708333333333334,17.791666666666668,3.0833333333333335,24.625,281.0,232.0,182.0
2018-06-10,2.4782608695652173,89.0,78.70833333333333,66.0,10.565217391304348,12.608695652173912,2.0434782608695654,16.125,245.0,212.625,175.0
2018-06-11,2.0,95.0,83.25,62.0,12.958333333333334,19.666666666666668,6.708333333333333,8.166666666666666,278.0,229.79166666666666,199.0
2018-06-12,2.0416666666666665,95.0,76.66666666666667,58.0,15.125,26.25,11.125,5.666666666666667,250.0,212.95833333333334,188.0
2018-06-13,1.9583333333333333,83.0,66.33333333333333,49.0,19.333333333333332,27.916666666666668,8.583333333333334,5.625,248.0,202.375,167.0
2018-06-14,2.1666666666666665,85.0,63.833333333333336,42.0,20.875,33.416666666666664,12.541666666666666,12.583333333333334,265.0,211.625,150.0
2018-06-15,2.0833333333333335,95.0,81.29166666666667,72.0,18.708333333333332,25.708333333333332,7.0,12.625,230.0,200.375,173.0
2018-06-16,1.75,85.0,59.666666666666664,40.0,14.375,20.75,6.375,6.458333333333333,266.0,202.08333333333334,151.0
2018-06-17,1.7826086956521738,84.0,61.666666666666664,40.0,4.826086956521739,6.260869565217392,1.434782608695652,9.416666666666666,302.0,228.0,151.0
2018-06-18,1.75,76.0,67.875,56.0,9.791666666666666,12.875,3.0833333333333335,6.291666666666667,269.0,233.125,216.0
2018-06-19,2.7916666666666665,96.0,82.70833333333333,68.0,28.166666666666668,51.208333333333336,23.041666666666668,11.041666666666666,260.0,225.58333333333334,199.0
2018-06-20,2.7916666666666665,97.0,96.0,93.0,23.875,33.833333333333336,9.958333333333334,8.375,227.0,216.41666666666666,204.0
2018-06-21,2.5652173913043477,97.0,79.25,58.0,30.59090909090909,47.09090909090909,16.5,14.91304347826087,268.0,227.20833333333334,199.0
2018-06-22,3.4166666666666665,90.0,67.16666666666667,38.0,35.041666666666664,45.833333333333336,10.791666666666666,26.583333333333332,305.0,239.16666666666666,181.0
2018-06-23,3.0416666666666665,96.0,84.75,60.0,23.583333333333332,30.166666666666668,6.583333333333333,21.541666666666668,239.0,209.66666666666666,195.0
2018-06-24,3.0,97.0,74.0,48.0,13.434782608695652,15.130434782608695,1.6956521739130435,19.375,296.0,238.04166666666666,191.0
2018-06-25,3.5833333333333335,95.0,63.375,37.0,26.875,34.208333333333336,7.333333333333333,30.083333333333332,338.0,264.7916666666667,202.0
2018-06-26,2.625,87.0,70.5,51.0,21.625,31.458333333333332,9.833333333333334,23.875,323.0,270.2916666666667,208.0
2018-06-27,1.7916666666666667,92.0,73.79166666666667,55.0,10.916666666666666,18.041666666666668,7.125,19.333333333333332,320.0,280.7916666666667,257.0
2018-06-28,1.8333333333333333,90.0,72.79166666666667,56.0,11.666666666666666,18.916666666666668,7.25,22.791666666666668,314.0,282.875,257.0
2018-06-29,1.625,97.0,83.33333333333333,61.0,10.791666666666666,21.916666666666668,11.125,9.333333333333334,312.0,259.9583333333333,224.0
2018-06-30,2.0,97.0,78.04166666666667,51.0,9.208333333333334,22.708333333333332,13.5,12.333333333333334,341.0,276.1666666666667,231.0
2018-07-01,1.565217391304348,91.0,65.95833333333333,45.0,6.695652173913044,16.043478260869566,9.347826086956522,15.208333333333334,346.0,291.8333333333333,243.0
2018-07-02,1.5,96.0,79.45833333333333,53.0,15.458333333333334,33.75,18.291666666666668,14.25,330.0,273.6666666666667,241.0
2018-07-03,1.391304347826087,97.0,68.70833333333333,43.0,7.5,19.59090909090909,12.090909090909092,14.954545454545455,332.0,281.0833333333333,237.0
2018-07-04,1.5833333333333333,95.0,81.25,72.0,9.708333333333334,17.625,7.916666666666667,13.833333333333334,289.0,268.6666666666667,256.0
2018-07-05,1.875,97.0,95.75,88.0,15.625,23.541666666666668,7.916666666666667,13.416666666666666,258.0,242.25,223.0
2018-07-06,2.0,97.0,96.58333333333333,95.0,9.833333333333334,11.875,2.0416666666666665,6.75,244.0,233.58333333333334,221.0
2018-07-07,2.25,97.0,96.25,93.0,11.375,23.208333333333332,11.833333333333334,9.583333333333334,253.0,237.25,229.0
2018-07-08,2.0434782608695654,97.0,79.29166666666667,52.0,10.173913043478262,23.217391304347824,13.043478260869565,10.625,317.0,265.2083333333333,228.0
2018-07-09,2.0,93.0,78.91666666666667,50.0,16.75,49.25,32.5,14.5,331.0,271.3333333333333,230.0
2018-07-10,1.7916666666666667,96.0,71.875,48.0,16.083333333333332,44.125,28.041666666666668,17.75,339.0,282.9583333333333,238.0
2018-07-11,2.125,94.0,72.75,57.0,22.541666666666668,57.0,34.458333333333336,21.791666666666668,329.0,286.4166666666667,237.0
2018-07-12,1.9583333333333333,82.0,70.95833333333333,56.0,24.291666666666668,63.708333333333336,39.416666666666664,20.375,320.0,282.3333333333333,253.0
2018-07-13,2.0416666666666665,85.0,68.75,46.0,22.375,51.958333333333336,29.583333333333332,21.916666666666668,347.0,290.2083333333333,250.0
