date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,4.696,21.458,27.458,6.0,17.833
2011-01-02,4.542,12.583,16.5,3.917,15.167
2011-01-03,4.792,17.625,24.167,6.542,18.042
2011-01-04,5.375,16.583,23.583,7.0,25.0
2011-01-05,6.542,30.167,50.75,20.583,14.875
2011-01-06,8.913,38.792,87.292,48.5,19.917
2011-01-07,6.958,25.917,52.167,26.25,11.25
2011-01-08,4.783,22.458,34.875,12.417,12.208
2011-01-09,6.042,27.208,43.542,16.333,25.208
2011-01-10,10.0,40.957,85.609,44.652,44.826
2011-01-11,7.565,26.833,46.458,19.625,29.875
2011-01-12,8.167,31.0,58.458,27.458,11.833
2011-01-13,9.125,33.542,72.375,38.833,22.708
2011-01-14,8.0,27.792,46.875,19.083,38.208
2011-01-15,5.435,24.0,37.625,13.625,17.167
2011-01-16,4.565,20.783,28.435,7.652,18.0
2011-01-17,6.727,27.792,48.333,20.542,18.25
2011-01-18,8.042,39.208,75.917,36.708,22.167
2011-01-19,6.125,36.375,60.042,23.667,19.042
2011-01-20,5.458,27.458,40.625,13.167,16.542
2011-01-21,5.542,28.833,42.75,13.917,21.958
2011-01-22,6.0,29.958,45.667,15.708,19.0
2011-01-23,5.292,23.75,38.958,15.208,9.667
2011-01-24,6.542,25.125,47.083,21.958,9.958
2011-01-25,6.917,27.25,48.333,21.083,16.583
2011-01-26,6.667,28.542,49.292,20.75,13.75
2011-01-27,8.625,32.833,58.292,25.458,29.333
2011-01-28,7.417,32.25,49.625,17.375,28.292
2011-01-29,4.87,16.625,21.875,5.25,10.917
2011-01-30,6.273,27.955,48.273,20.318,14.273
2011-01-31,8.25,33.0,62.792,29.792,15.917
2011-02-01,8.261,34.5,66.0,31.5,23.042
2011-02-02,6.25,23.958,39.125,15.167,11.542
2011-02-03,9.542,33.417,65.458,32.042,14.5
2011-02-04,8.333,28.083,51.458,23.375,25.208
2011-02-05,6.783,28.208,38.958,10.75,40.75
2011-02-06,7.458,35.167,53.75,18.583,41.958
2011-02-07,9.375,37.167,67.375,30.208,21.292
2011-02-08,6.75,24.917,41.917,17.0,13.833
2011-02-09,7.0,26.708,44.542,17.833,14.333
2011-02-10,7.917,34.875,65.0,30.125,19.042
2011-02-11,6.625,25.25,39.542,14.292,14.083
2011-02-12,4.478,19.542,26.833,7.292,15.625
2011-02-13,6.5,36.333,55.0,18.667,24.333
2011-02-14,8.25,38.542,72.667,34.125,31.208
2011-02-15,9.478,36.542,84.583,48.042,34.333
2011-02-16,7.542,34.875,58.5,23.625,17.792
2011-02-17,7.217,29.87,50.87,21.0,13.0
2011-02-18,5.917,21.583,34.25,12.667,11.458
2011-02-19,5.174,23.792,33.542,9.75,15.5
2011-02-20,7.875,42.542,77.875,35.333,19.167
2011-02-21,11.167,51.833,117.292,65.458,39.917
2011-02-22,6.913,34.792,46.208,11.417,32.667
2011-02-23,8.043,34.542,65.0,30.458,27.25
2011-02-24,6.833,26.125,33.583,7.458,36.458
2011-02-25,7.625,36.333,60.667,24.333,33.125
2011-02-26,4.087,18.167,24.208,6.042,14.167
2011-02-27,4.913,23.174,32.348,9.174,16.391
2011-02-28,5.652,28.833,38.917,10.083,16.792
2011-03-01,8.0,44.625,71.5,26.875,33.208
2011-03-02,8.417,37.833,76.042,38.208,30.292
2011-03-03,4.792,18.708,22.583,3.875,21.458
2011-03-04,4.739,19.667,23.625,3.958,18.5
2011-03-05,6.917,33.208,60.333,27.125,21.625
2011-03-06,10.125,39.083,83.333,44.25,27.042
2011-03-07,8.125,27.167,36.75,9.583,36.833
2011-03-08,8.208,30.125,40.583,10.458,35.958
2011-03-09,7.875,32.417,45.625,13.208,26.917
2011-03-10,6.25,26.958,36.625,9.667,19.0
2011-03-11,4.783,21.833,29.083,7.25,17.375
2011-03-12,5.542,25.083,35.083,10.0,15.208
2011-03-13,6.042,26.958,38.417,11.458,14.667
2011-03-14,7.87,41.773,65.545,23.773,16.609
2011-03-15,8.0,33.167,56.5,23.333,27.417
2011-03-16,7.083,40.292,59.083,18.792,21.417
