date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,22.541666666666668,36.416666666666664,13.875,,14.0
2011-01-02,12.0,18.0,6.0,,10.291666666666666
2011-01-03,13.708333333333334,18.583333333333332,4.875,,11.291666666666666
2011-01-04,12.666666666666666,20.041666666666668,7.375,,18.25
2011-01-05,26.291666666666668,49.208333333333336,22.916666666666668,,10.5
2011-01-06,32.291666666666664,94.25,61.958333333333336,,13.708333333333334
2011-01-07,26.166666666666668,59.666666666666664,33.5,,5.625
2011-01-08,26.75,51.666666666666664,24.916666666666668,,12.041666666666666
2011-01-09,32.416666666666664,63.791666666666664,31.375,,20.791666666666668
2011-01-10,40.81818181818182,105.81818181818181,65.0,,34.68181818181818
2011-01-11,22.875,42.458333333333336,19.583333333333332,,21.916666666666668
2011-01-12,32.75,69.0,36.25,,8.75
2011-01-13,28.0,65.45833333333333,37.458333333333336,,18.75
2011-01-14,27.916666666666668,50.333333333333336,22.416666666666668,,34.208333333333336
2011-01-15,25.833333333333332,46.0,20.166666666666668,,15.0
2011-01-16,32.083333333333336,77.83333333333333,45.75,,9.416666666666666
2011-01-17,31.958333333333332,72.625,40.666666666666664,,9.0
2011-01-18,47.958333333333336,142.5,94.54166666666667,,20.166666666666668
2011-01-19,41.166666666666664,114.29166666666667,73.125,,18.833333333333332
2011-01-20,32.52173913043478,71.30434782608695,38.78260869565217,,9.521739130434783
2011-01-21,33.583333333333336,76.45833333333333,42.875,,16.333333333333332
2011-01-22,30.0,53.583333333333336,23.583333333333332,,17.541666666666668
2011-01-23,22.625,46.291666666666664,23.666666666666668,,4.041666666666667
2011-01-24,19.875,36.666666666666664,16.791666666666668,,4.875
2011-01-25,19.375,32.166666666666664,12.791666666666666,,11.791666666666666
2011-01-26,26.916666666666668,62.083333333333336,35.166666666666664,,6.333333333333333
2011-01-27,26.041666666666668,42.541666666666664,16.5,,17.666666666666668
2011-01-28,28.458333333333332,48.708333333333336,20.25,,19.833333333333332
2011-01-29,22.541666666666668,40.958333333333336,18.416666666666668,,6.75
2011-01-30,34.041666666666664,74.79166666666667,40.75,,7.416666666666667
2011-01-31,28.333333333333332,50.208333333333336,21.875,,8.333333333333334
2011-02-01,29.333333333333332,59.791666666666664,30.458333333333332,,20.416666666666668
2011-02-02,18.208333333333332,35.625,17.416666666666668,,5.833333333333333
2011-02-03,27.434782608695652,58.26086956521739,30.82608695652174,,7.636363636363637
2011-02-04,19.708333333333332,33.583333333333336,13.875,,15.75
2011-02-05,25.0,36.583333333333336,11.583333333333334,,36.291666666666664
2011-02-06,40.583333333333336,97.58333333333333,57.0,,38.625
2011-02-07,34.583333333333336,72.0,37.416666666666664,,17.458333333333332
2011-02-08,17.375,31.25,13.875,,6.041666666666667
2011-02-09,18.25,28.166666666666668,9.916666666666666,,7.291666666666667
2011-02-10,30.666666666666668,63.041666666666664,32.375,,11.041666666666666
2011-02-11,22.708333333333332,40.583333333333336,17.875,,6.833333333333333
2011-02-12,21.416666666666668,36.25,14.833333333333334,,10.333333333333334
2011-02-13,43.69565217391305,113.91304347826087,70.21739130434783,,23.434782608695652
2011-02-14,44.375,134.75,90.375,,30.791666666666668
2011-02-15,39.791666666666664,117.45833333333333,77.66666666666667,,37.333333333333336
2011-02-16,33.041666666666664,65.20833333333333,32.166666666666664,,13.833333333333334
2011-02-17,22.583333333333332,40.916666666666664,18.333333333333332,,8.333333333333334
2011-02-18,23.708333333333332,49.666666666666664,25.958333333333332,,4.333333333333333
2011-02-19,23.5,41.791666666666664,18.291666666666668,,10.25
2011-02-20,38.291666666666664,76.83333333333333,38.541666666666664,,16.208333333333332
2011-02-21,52.45454545454545,122.4090909090909,69.95454545454545,,33.17391304347826
2011-02-22,45.916666666666664,103.16666666666667,57.25,,26.708333333333332
2011-02-23,34.208333333333336,76.33333333333333,42.125,,19.666666666666668
2011-02-24,36.583333333333336,72.04166666666667,35.458333333333336,,26.458333333333332
2011-02-25,38.333333333333336,68.25,29.916666666666668,,29.791666666666668
2011-02-26,21.416666666666668,36.375,14.958333333333334,,6.666666666666667
2011-02-27,34.541666666666664,70.875,36.333333333333336,,13.083333333333334
2011-02-28,38.75,88.08333333333333,49.333333333333336,,6.708333333333333
2011-03-01,55.0,125.16666666666667,70.16666666666667,,31.208333333333332
2011-03-02,40.17391304347826,94.91304347826087,54.73913043478261,,27.26086956521739
2011-03-03,27.958333333333332,52.041666666666664,24.083333333333332,,16.125
2011-03-04,20.083333333333332,32.416666666666664,12.333333333333334,,15.708333333333334
2011-03-05,39.208333333333336,84.54166666666667,45.333333333333336,,22.875
2011-03-06,31.375,71.83333333333333,40.458333333333336,,21.541666666666668
2011-03-07,35.458333333333336,70.5,35.041666666666664,,29.875
2011-03-08,43.26086956521739,86.73913043478261,43.47826086956522,,29.217391304347824
2011-03-09,38.791666666666664,73.54166666666667,34.75,,21.583333333333332
2011-03-10,25.25,43.833333333333336,18.583333333333332,,15.583333333333334
2011-03-11,17.916666666666668,26.833333333333332,8.916666666666666,,13.166666666666666
2011-03-12,23.666666666666668,40.125,16.458333333333332,,7.208333333333333
2011-03-13,34.208333333333336,67.66666666666667,33.458333333333336,,7.458333333333333
2011-03-14,37.083333333333336,79.70833333333333,42.625,,12.333333333333334
2011-03-15,39.608695652173914,88.56521739130434,48.95652173913044,,21.772727272727273
2011-03-16,52.47826086956522,111.73913043478261,59.26086956521739,,19.041666666666668
2011-03-17,50.25,113.625,63.375,,34.416666666666664
2011-03-18,36.625,64.75,28.125,,47.25
