date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,,14.869565217391305,19.73913043478261,4.869565217391305,16.375,18.875
2011-01-02,,7.708333333333333,10.375,2.6666666666666665,11.958333333333334,19.041666666666668
2011-01-03,,11.666666666666666,14.875,3.2083333333333335,17.625,22.083333333333332
2011-01-04,,8.791666666666666,11.416666666666666,2.625,21.125,27.833333333333332
2011-01-05,,21.375,33.958333333333336,12.583333333333334,12.458333333333334,18.708333333333332
2011-01-06,,26.25,58.916666666666664,32.666666666666664,16.791666666666668,20.958333333333332
2011-01-07,,17.791666666666668,27.25,9.458333333333334,8.25,14.75
2011-01-08,,22.26086956521739,35.0,12.73913043478261,11.833333333333334,16.958333333333332
2011-01-09,,24.041666666666668,40.666666666666664,16.625,21.208333333333332,27.958333333333332
2011-01-10,,33.458333333333336,72.58333333333333,39.125,30.833333333333332,35.083333333333336
2011-01-11,,16.583333333333332,22.0,5.416666666666667,23.041666666666668,29.208333333333332
2011-01-12,,32.125,65.5,33.375,11.125,16.291666666666668
2011-01-13,,24.318181818181817,49.81818181818182,25.5,20.59090909090909,24.90909090909091
2011-01-14,,25.333333333333332,35.833333333333336,10.5,40.625,47.083333333333336
2011-01-15,,21.608695652173914,31.043478260869566,9.434782608695652,16.875,23.291666666666668
2011-01-16,,29.125,51.625,22.5,13.875,19.333333333333332
2011-01-17,,29.333333333333332,62.041666666666664,32.708333333333336,12.125,19.541666666666668
2011-01-18,,35.625,80.20833333333333,44.583333333333336,19.083333333333332,25.083333333333332
2011-01-19,,35.36363636363637,82.81818181818181,47.45454545454545,21.708333333333332,26.695652173913043
2011-01-20,,29.166666666666668,43.208333333333336,14.041666666666666,8.041666666666666,15.75
2011-01-21,,30.875,50.916666666666664,20.041666666666668,14.958333333333334,21.125
2011-01-22,,21.782608695652176,31.782608695652176,10.0,15.708333333333334,19.5
2011-01-23,,17.0,25.166666666666668,8.166666666666666,8.291666666666666,15.333333333333334
2011-01-24,,14.5,20.458333333333332,5.958333333333333,7.416666666666667,14.083333333333334
2011-01-25,,13.956521739130435,20.52173913043478,6.565217391304348,16.652173913043477,22.043478260869566
2011-01-26,,17.833333333333332,24.541666666666668,6.708333333333333,12.166666666666666,18.083333333333332
2011-01-27,,24.25,42.791666666666664,18.541666666666668,28.625,31.375
2011-01-28,,25.375,34.416666666666664,9.041666666666666,28.375,32.375
2011-01-29,,18.956521739130434,27.956521739130434,9.0,11.541666666666666,14.833333333333334
2011-01-30,,28.791666666666668,60.333333333333336,31.541666666666668,12.458333333333334,17.291666666666668
2011-01-31,,21.791666666666668,33.833333333333336,12.041666666666666,14.041666666666666,18.375
2011-02-01,,24.125,41.583333333333336,17.458333333333332,21.416666666666668,26.5
2011-02-02,,11.958333333333334,16.833333333333332,4.875,10.083333333333334,14.5
2011-02-03,,26.47826086956522,44.47826086956522,18.0,13.791666666666666,18.73913043478261
2011-02-04,,18.416666666666668,26.208333333333332,7.791666666666667,23.25,26.041666666666668
2011-02-05,,23.434782608695652,31.82608695652174,8.391304347826088,42.708333333333336,44.208333333333336
2011-02-06,,35.583333333333336,67.83333333333333,32.25,37.666666666666664,41.083333333333336
2011-02-07,,30.0,51.416666666666664,21.416666666666668,19.0,24.333333333333332
2011-02-08,,12.0,17.458333333333332,5.458333333333333,12.083333333333334,19.0
2011-02-09,,11.666666666666666,16.375,4.708333333333333,12.958333333333334,19.875
2011-02-10,,26.434782608695652,50.391304347826086,23.956521739130434,16.625,18.82608695652174
2011-02-11,,16.666666666666668,26.666666666666668,10.0,14.875,18.208333333333332
2011-02-12,,15.869565217391305,21.17391304347826,5.304347826086956,14.291666666666666,15.541666666666666
2011-02-13,,36.791666666666664,70.5,33.708333333333336,24.791666666666668,28.833333333333332
2011-02-14,,41.541666666666664,100.625,59.083333333333336,26.208333333333332,27.916666666666668
2011-02-15,,36.5,92.0,55.5,26.625,29.583333333333332
2011-02-16,,28.708333333333332,65.33333333333333,36.625,19.041666666666668,25.625
2011-02-17,,13.304347826086957,19.347826086956523,6.043478260869565,13.791666666666666,18.347826086956523
2011-02-18,,16.208333333333332,24.541666666666668,8.333333333333334,9.0,14.125
