date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-04-02,5.458,29.292,47.542,18.25,,8.75,34.208
2011-04-03,2.542,5.087,8.0,2.913,,3.417,7.583
2011-04-04,3.696,23.913,50.174,26.261,,3.913,10.348
2011-04-05,3.833,31.652,68.652,37.0,,4.957,16.708
2011-04-06,4.478,38.792,66.167,27.375,,6.25,19.833
2011-04-07,4.667,36.478,65.696,29.217,,7.333,18.375
2011-04-08,5.792,45.5,94.875,49.375,,4.542,26.208
2011-04-09,4.167,22.304,41.261,18.957,,3.417,16.667
2011-04-10,4.583,18.625,22.792,4.167,,6.625,33.167
2011-04-11,5.125,31.957,56.087,24.13,,6.667,29.167
2011-04-12,3.826,28.818,37.591,8.773,,4.783,26.87
2011-04-13,4.957,39.13,74.478,35.348,,7.25,26.75
2011-04-14,5.5,42.833,76.833,34.0,,10.042,40.292
2011-04-15,6.042,42.208,80.875,38.667,,8.5,43.583
2011-04-16,4.167,19.625,35.208,15.583,,5.208,36.875
2011-04-17,3.5,15.333,23.583,8.25,,4.292,13.167
2011-04-18,4.348,34.435,65.87,31.435,,5.217,25.435
2011-04-19,3.583,24.167,37.542,13.375,,4.25,14.708
2011-04-20,3.391,18.652,30.609,11.957,,3.208,6.167
2011-04-21,4.875,36.708,73.208,36.5,,6.0,20.458
2011-04-22,6.917,49.375,109.25,59.875,,5.208,37.0
2011-04-23,4.917,28.375,58.792,30.417,,3.292,24.417
2011-04-24,4.25,17.917,27.042,9.125,,4.917,20.708
2011-04-25,5.261,34.522,70.913,36.391,,4.826,22.087
2011-04-26,5.583,41.083,80.125,39.042,,7.083,30.75
2011-04-27,4.478,36.652,66.217,29.565,,8.5,31.5
2011-04-28,3.5,23.5,36.375,12.875,,5.208,24.542
2011-04-29,4.25,23.875,36.958,13.083,,6.042,19.333
2011-04-30,5.0,32.75,54.708,21.958,,7.0,28.208
2011-05-01,5.625,24.042,43.083,19.042,,4.083,32.042
2011-05-02,4.292,22.25,37.583,15.333,,5.478,109.0
2011-05-03,5.417,28.917,46.292,17.375,,4.5,99.25
2011-05-04,4.565,18.565,32.435,13.87,,6.625,55.875
2011-05-05,3.542,15.75,22.208,6.458,,5.417,20.958
2011-05-06,4.25,30.958,54.333,23.375,,6.375,29.083
2011-05-07,3.167,18.042,30.958,12.917,,6.167,15.958
2011-05-08,3.708,15.458,20.458,5.0,,7.458,30.958
2011-05-09,4.625,33.5,51.208,17.708,,8.167,39.667
2011-05-10,4.261,25.913,55.783,29.87,,7.043,53.043
2011-05-11,4.435,31.565,67.174,35.609,,3.458,19.458
2011-05-12,3.958,27.833,63.708,35.875,,3.292,26.75
2011-05-13,4.208,28.958,43.125,14.167,,5.5,39.5
2011-05-14,4.417,22.875,28.667,5.792,,6.792,31.958
2011-05-15,4.208,21.833,30.333,8.5,,5.625,26.75
2011-05-16,4.565,35.652,56.826,21.174,,6.048,33.333
2011-05-17,5.125,36.917,62.5,25.583,,6.25,37.417
2011-05-18,5.348,40.261,68.391,28.13,,6.417,36.125
2011-05-19,4.583,34.375,57.667,23.292,,7.25,33.833
2011-05-20,3.958,28.5,50.625,22.125,,5.917,31.708
2011-05-21,3.5,19.542,34.958,15.417,,4.958,21.667
2011-05-22,2.333,9.625,13.417,3.792,,3.917,8.875
2011-05-23,3.652,26.391,49.391,23.0,,2.217,13.522
2011-05-24,3.792,33.625,67.375,33.75,,2.958,8.458
2011-05-25,3.739,34.391,56.348,21.957,,4.708,16.833
2011-05-26,3.958,31.958,59.958,28.0,,5.083,22.167
2011-05-27,3.792,28.667,53.667,25.0,,2.708,11.125
2011-05-28,5.042,31.708,56.917,25.208,,2.375,11.333
2011-05-29,3.208,12.167,18.167,6.0,,2.0,5.5
2011-05-30,2.174,7.87,10.261,2.391,,2.174,9.087
2011-05-31,3.292,22.083,35.958,13.875,,3.167,7.5
2011-06-01,4.13,32.565,80.13,47.565,,2.875,15.292
2011-06-02,4.667,31.25,70.708,39.458,,3.25,17.875
2011-06-03,4.333,31.75,60.792,29.042,,4.917,32.2
2011-06-04,4.375,23.667,38.333,14.667,,5.375,
2011-06-05,3.625,18.292,23.125,4.833,,5.292,16.714
2011-06-06,4.25,32.625,42.292,9.667,,6.5,34.042
2011-06-07,5.25,41.208,82.167,40.958,,5.583,32.042
2011-06-08,3.591,34.619,56.238,21.619,,4.909,18.955
2011-06-09,4.458,29.333,41.0,11.667,,5.417,26.333
2011-06-10,5.875,38.458,69.125,30.667,,5.333,50.917
2011-06-11,3.542,15.167,21.792,6.625,,3.375,21.417
2011-06-12,5.458,21.5,29.0,7.5,,3.958,37.917
2011-06-13,3.826,27.048,34.333,7.286,,3.773,20.682
2011-06-14,3.5,13.625,18.625,5.0,,4.208,19.208
2011-06-15,4.261,33.75,64.042,30.292,,5.0,18.5
2011-06-16,4.75,34.875,72.917,38.042,,3.583,21.792
2011-06-17,4.375,37.435,64.348,26.913,,3.917,13.625
2011-06-18,5.125,28.708,45.458,16.75,,4.083,29.208
2011-06-19,4.792,20.333,32.042,11.708,,3.583,19.917
2011-06-20,4.739,32.364,68.364,36.0,,3.227,17.182
2011-06-21,4.083,28.417,55.042,26.625,,4.0,22.292
2011-06-22,4.304,24.292,55.208,30.917,,5.833,37.625
2011-06-23,2.583,13.583,33.167,19.583,,3.875,26.25
2011-06-24,2.417,12.913,27.609,14.696,,3.833,27.5
2011-06-25,2.375,10.958,25.583,14.625,,3.667,24.25
2011-06-26,2.792,10.25,21.208,10.958,,3.458,18.042
2011-06-27,2.375,13.583,40.25,26.667,,3.5,18.167
2011-06-28,2.522,13.773,27.818,14.045,,4.304,22.435
2011-06-29,3.435,23.708,38.583,14.875,,6.167,32.75
2011-06-30,3.0,20.375,32.417,12.042,,6.125,29.667
2011-07-01,3.375,26.478,50.13,23.652,,5.042,32.667
2011-07-02,3.333,20.958,29.958,9.0,,4.25,28.083
2011-07-03,4.458,17.875,22.375,4.5,,5.125,51.292
2011-07-04,3.304,23.261,39.652,16.391,,4.304,43.217
2011-07-05,4.292,29.875,41.042,11.167,,4.75,34.417
2011-07-06,4.565,33.5,57.667,24.167,,4.5,40.833
2011-07-07,4.0,25.625,67.5,41.875,,2.958,28.5
2011-07-08,3.542,19.217,58.348,39.13,,3.708,25.458
2011-07-09,2.833,13.375,31.708,18.333,,4.125,14.667
2011-07-10,2.75,11.167,21.75,10.583,,5.042,15.083
2011-07-11,2.435,17.048,44.524,27.476,,4.227,12.955
2011-07-12,3.375,17.958,56.458,38.5,,3.292,17.292
2011-07-13,2.826,16.208,42.958,26.75,,3.625,16.667
2011-07-14,2.75,17.125,34.708,17.583,,4.083,19.0
2011-07-15,2.542,19.043,28.304,9.261,,4.667,16.708
2011-07-16,3.333,23.292,37.458,14.167,,5.875,25.542
2011-07-17,2.542,9.125,21.0,11.875,,3.833,14.458
2011-07-18,2.75,9.958,31.75,21.792,,2.292,19.5
2011-07-19,2.435,11.13,40.304,29.174,,2.0,10.217
2011-07-20,2.652,13.083,32.333,19.25,,2.708,11.542
2011-07-21,2.0,5.083,8.583,3.5,,3.083,13.708
2011-07-22,3.25,21.087,35.261,14.174,,4.125,22.625
2011-07-23,3.208,16.958,29.625,12.667,,4.458,26.667
2011-07-24,3.333,14.5,22.25,7.75,,4.75,29.708
2011-07-25,3.783,23.273,47.364,24.091,,3.955,26.773
2011-07-26,3.333,22.458,47.958,25.5,,4.0,17.833
2011-07-27,3.0,17.917,41.833,23.917,,3.875,17.042
2011-07-28,3.833,23.167,48.75,25.583,,4.292,23.958
2011-07-29,4.13,24.727,50.545,25.818,,4.348,31.609
2011-07-30,3.542,19.5,31.167,11.667,,3.917,24.5
2011-07-31,3.458,14.083,21.833,7.75,,3.333,34.042
2011-08-01,3.958,21.75,53.875,32.125,,3.375,38.5
2011-08-02,3.652,21.478,53.565,32.087,,3.348,22.826
2011-08-03,3.174,20.0,60.833,40.833,,3.458,17.875
2011-08-04,3.167,17.708,54.708,37.0,,3.875,16.417
2011-08-05,3.833,19.87,58.913,39.043,,1.55,14.737
2011-08-06,3.208,14.0,38.958,24.958,,1.0,13.125
2011-08-07,2.667,10.708,20.542,9.833,,1.167,14.625
2011-08-08,2.625,18.417,29.792,11.375,,1.708,16.375
2011-08-09,3.696,28.087,42.739,14.652,,3.227,33.087
2011-08-10,3.391,25.292,35.0,9.708,,3.583,40.792
2011-08-11,3.542,24.042,40.083,16.042,,2.458,30.958
2011-08-12,3.083,19.087,36.304,17.217,,1.375,30.167
2011-08-13,3.042,14.208,22.292,8.083,,1.542,29.208
2011-08-14,2.458,8.0,10.125,2.125,,2.542,31.208
2011-08-15,2.522,12.783,21.348,8.565,,1.87,25.87
2011-08-16,2.625,14.833,18.917,4.083,,2.958,33.25
2011-08-17,3.522,19.667,30.292,10.625,,3.333,35.542
2011-08-18,2.875,18.708,28.875,10.167,,2.5,36.542
2011-08-19,3.292,18.957,28.478,9.522,,1.625,22.417
2011-08-20,3.833,21.75,33.833,12.083,,0.913,20.25
2011-08-21,4.292,19.167,28.125,8.958,,0.458,21.0
2011-08-22,3.478,17.682,24.864,7.182,,1.0,16.565
2011-08-23,4.042,22.042,44.167,22.125,,1.625,28.875
2011-08-24,3.87,22.375,68.042,45.667,,0.875,21.625
2011-08-25,3.458,18.417,60.958,42.542,,0.958,13.25
2011-08-26,3.375,17.826,47.957,30.13,,0.875,16.25
2011-08-27,4.125,23.375,43.542,20.167,,0.913,18.792
2011-08-28,3.5,12.958,24.792,11.833,,1.375,34.0
2011-08-29,3.652,24.174,56.478,32.304,,1.609,25.13
2011-08-30,4.125,30.0,64.125,34.125,,1.0,19.542
2011-08-31,3.435,20.917,54.333,33.417,,1.083,16.958
2011-09-01,3.167,14.958,55.208,40.25,,0.792,20.958
2011-09-02,2.458,10.913,36.087,25.174,,0.5,17.0
2011-09-03,2.167,8.833,22.125,13.292,,0.0,14.625
2011-09-04,3.042,13.292,24.458,11.167,,0.042,9.208
2011-09-05,3.478,21.043,53.043,32.0,,0.87,10.455
2011-09-06,3.042,21.333,35.833,14.5,,0.958,9.583
2011-09-07,4.261,34.417,59.833,25.417,,1.375,18.333
2011-09-08,4.083,36.25,60.25,24.0,,1.833,28.292
2011-09-09,3.292,26.13,47.783,21.652,,1.125,22.958
2011-09-10,3.625,20.75,40.292,19.542,,1.13,31.542
2011-09-11,2.667,10.833,26.667,15.833,,0.208,15.375
2011-09-12,3.304,21.435,57.391,35.957,,0.727,17.478
2011-09-13,2.958,21.708,50.333,28.625,,1.167,17.125
2011-09-14,3.696,27.292,57.125,29.833,,1.583,23.042
2011-09-15,3.375,19.792,60.0,40.208,,1.042,17.375
2011-09-16,3.25,14.696,55.652,40.957,,0.5,12.875
2011-09-17,4.25,20.417,55.625,35.208,,0.348,12.25
2011-09-18,3.083,11.292,26.125,14.833,,0.625,12.792
2011-09-19,2.542,10.208,21.708,11.5,,0.708,12.625
2011-09-20,3.826,24.261,61.435,37.174,,0.348,4.826
2011-09-21,2.217,11.875,25.25,13.375,,0.125,4.208
2011-09-22,2.25,11.958,19.042,7.083,,0.417,6.625
2011-09-23,2.417,11.478,18.565,7.087,,0.958,10.667
2011-09-24,4.0,21.083,43.917,22.833,,0.739,12.75
2011-09-25,4.083,17.958,31.5,13.542,,1.042,14.917
2011-09-26,5.208,36.542,84.5,47.958,,1.292,19.458
2011-09-27,4.304,25.13,57.826,32.696,,1.0,20.652
2011-09-28,3.913,28.625,55.875,27.25,,1.542,23.458
2011-09-29,4.0,33.417,59.958,26.542,,1.75,25.625
2011-09-30,3.458,28.304,45.565,17.261,,1.292,21.5
2011-10-01,2.292,9.125,16.25,7.125,,0.348,13.083
2011-10-02,2.667,12.75,18.667,5.917,,0.417,8.5
2011-10-03,2.696,15.348,27.739,12.391,,0.391,8.273
2011-10-04,4.25,32.167,73.833,41.667,,0.917,14.542
2011-10-05,5.087,39.333,87.0,47.667,,1.375,20.0
2011-10-06,2.75,15.917,24.875,8.958,,1.167,6.875
2011-10-07,3.917,14.261,19.391,5.13,,1.958,30.25
2011-10-08,6.417,30.417,55.417,25.0,,1.087,37.708
2011-10-09,5.708,24.292,35.708,11.417,,1.458,40.125
2011-10-10,5.583,26.083,37.375,11.292,,2.75,43.083
2011-10-11,6.565,34.043,69.696,35.652,,1.652,57.087
2011-10-12,6.696,30.333,67.125,36.792,,1.208,62.333
2011-10-13,7.25,47.292,109.0,61.708,,1.458,54.167
2011-10-14,6.625,40.435,97.435,57.0,,1.125,48.583
2011-10-15,5.417,29.917,60.0,30.083,,1.174,18.875
2011-10-16,4.708,19.625,25.208,5.583,,1.5,29.958
2011-10-17,4.708,30.792,53.208,22.417,,1.583,29.25
2011-10-18,3.087,16.957,34.696,17.739,,0.435,15.739
2011-10-19,4.565,33.167,76.25,43.083,,1.0,17.875
2011-10-20,4.458,32.25,76.25,44.0,,1.333,19.542
2011-10-21,4.083,30.043,66.957,36.913,,1.25,15.042
2011-10-22,4.167,25.625,52.625,27.0,,0.609,9.375
2011-10-23,3.708,15.125,25.042,9.917,,0.583,9.417
2011-10-24,4.348,29.696,64.217,34.522,,0.957,11.826
2011-10-25,3.833,17.875,37.583,19.708,,1.125,16.75
2011-10-26,2.913,15.375,26.583,11.208,,0.625,12.167
2011-10-27,5.375,33.542,82.292,48.75,,0.875,19.792
2011-10-28,5.25,42.13,90.609,48.478,,1.667,21.875
2011-10-29,5.125,31.208,58.875,27.667,,1.087,28.958
2011-10-30,4.583,23.708,35.625,11.917,,0.833,28.125
2011-10-31,4.304,25.818,51.5,25.682,,0.348,15.391
2011-11-01,5.5,35.542,94.667,59.125,,0.917,17.917
2011-11-02,5.391,40.583,90.083,49.5,,1.667,19.542
2011-11-03,6.292,32.375,61.583,29.208,,1.167,29.042
2011-11-04,6.792,39.304,96.348,57.043,,1.167,34.708
2011-11-05,6.958,39.542,80.125,40.583,,1.478,52.292
2011-11-06,4.917,18.958,33.958,15.0,,1.25,29.875
2011-11-07,2.696,9.261,16.435,7.174,,0.783,8.913
2011-11-08,3.292,16.458,34.25,17.792,,0.833,9.583
2011-11-09,3.913,22.0,50.292,28.292,,0.875,9.375
2011-11-10,5.042,33.833,90.875,57.042,,0.917,16.25
2011-11-11,5.75,34.739,90.217,55.478,,1.0,13.5
2011-11-12,6.542,25.917,66.583,40.667,,0.913,21.0
2011-11-13,5.542,19.333,34.958,15.625,,1.625,26.958
2011-11-14,5.542,26.208,48.917,22.708,,1.708,42.958
2011-11-15,3.652,20.524,36.857,16.333,,0.81,20.913
2011-11-16,4.957,23.833,58.25,34.417,,0.833,14.083
2011-11-17,6.25,30.458,79.958,49.5,,2.125,24.667
2011-11-18,6.958,42.783,112.826,70.043,,1.917,27.708
2011-11-19,8.292,35.042,96.708,61.667,,0.87,24.208
2011-11-20,3.917,9.542,14.542,5.0,,0.792,14.458
2011-11-21,3.125,18.083,29.25,11.167,,0.0,7.417
2011-11-22,5.478,32.13,78.261,46.13,,0.696,16.783
2011-11-23,6.565,28.0,72.625,44.625,,1.042,24.458
2011-11-24,3.333,14.208,22.5,8.292,,0.542,11.542
2011-11-25,3.333,14.652,25.13,10.478,,0.542,7.5
2011-11-26,6.542,30.042,76.542,46.5,,0.87,13.417
2011-11-27,7.375,26.833,57.5,30.667,,1.75,25.375
2011-11-28,8.583,38.0,130.958,92.958,,2.0,44.292
2011-11-29,10.652,43.0,133.174,90.174,,2.304,51.87
2011-11-30,7.391,28.917,102.167,73.25,,1.5,40.417
2011-12-01,2.958,20.167,43.375,23.208,,0.75,2.875
2011-12-02,4.304,29.714,80.524,50.81,,0.957,8.864
2011-12-03,3.5,19.75,38.375,18.625,,0.913,6.792
2011-12-04,3.292,10.125,19.417,9.292,,0.25,6.75
2011-12-05,5.125,23.25,70.208,46.958,,0.792,11.083
2011-12-06,6.208,39.375,103.5,64.125,,1.125,18.375
2011-12-07,8.182,39.522,117.696,78.174,,2.043,28.522
2011-12-08,6.417,37.792,89.917,52.125,,1.333,27.917
2011-12-09,3.917,16.043,30.609,14.565,,0.458,5.042
2011-12-10,4.875,24.708,58.042,33.333,,1.0,13.0
2011-12-11,4.917,17.625,30.417,12.792,,0.625,20.958
2011-12-12,8.167,33.792,106.792,73.0,,1.5,28.792
2011-12-13,7.826,34.826,115.522,80.696,,1.261,22.478
2011-12-14,6.913,37.708,99.25,61.542,,1.542,20.417
2011-12-15,7.875,32.25,96.0,63.75,,2.083,33.792
2011-12-16,3.083,15.391,23.696,8.304,,1.042,8.167
2011-12-17,3.542,19.333,37.0,17.667,,0.391,7.292
2011-12-18,3.583,16.583,27.417,10.833,,0.708,9.292
2011-12-19,3.65,19.826,30.565,10.739,,0.609,12.682
2011-12-20,4.458,27.167,54.167,27.0,,0.458,9.625
2011-12-21,6.261,36.458,86.292,49.833,,2.917,24.167
2011-12-22,6.708,28.583,70.875,42.292,,2.958,36.375
2011-12-23,3.125,11.522,18.348,6.826,,0.458,3.542
2011-12-24,5.125,26.583,56.0,29.417,,1.696,12.583
2011-12-25,3.083,13.292,19.0,5.708,,0.583,6.375
2011-12-26,3.458,19.125,33.042,13.917,,0.208,8.125
2011-12-27,4.409,26.826,64.87,38.043,,0.391,7.348
2011-12-28,7.391,38.167,100.542,62.375,,0.75,12.542
2011-12-29,6.75,27.375,76.458,49.083,,2.458,24.0
2011-12-30,3.542,8.826,13.043,4.217,,0.25,10.625
2011-12-31,4.792,23.083,38.917,15.833,,0.435,8.875
2012-01-01,4.458,19.125,26.0,6.875,12.792,1.042,14.5
2012-01-02,4.739,16.0,29.208,13.208,18.625,1.125,23.5
2012-01-03,2.458,7.292,9.042,1.75,6.458,0.583,7.875
2012-01-04,2.708,11.13,14.957,3.826,1.792,0.0,3.917
2012-01-05,4.875,28.875,44.542,15.667,8.583,0.522,11.208
2012-01-06,5.625,22.875,46.833,23.958,14.792,0.5,18.167
2012-01-07,7.917,40.458,103.583,63.125,21.583,1.167,26.625
2012-01-08,7.391,35.75,108.2,72.45,27.579,0.955,26.909
2012-01-09,5.565,29.125,76.75,47.625,30.0,1.125,19.708
2012-01-10,3.667,24.417,37.917,13.5,14.625,0.583,9.583
2012-01-11,5.083,32.609,73.957,41.348,21.25,0.667,12.5
2012-01-12,7.292,39.125,93.875,54.75,39.833,1.522,24.833
2012-01-13,8.583,35.458,67.0,31.542,63.652,1.583,39.458
2012-01-14,3.667,17.625,25.75,8.125,15.333,0.208,11.417
2012-01-15,3.696,14.261,22.435,8.174,19.55,0.957,14.783
2012-01-16,5.391,39.125,81.875,42.75,26.125,1.667,19.5
2012-01-17,4.208,22.208,38.958,16.75,23.087,1.375,19.417
2012-01-18,2.625,10.652,14.609,3.957,3.208,0.083,6.167
2012-01-19,5.208,30.042,65.625,35.583,13.208,1.522,17.417
2012-01-20,3.792,11.667,14.708,3.042,20.708,1.625,24.375
2012-01-21,6.0,37.727,91.545,53.818,22.522,0.783,27.435
2012-01-22,5.0,26.542,74.75,48.208,11.042,0.792,17.292
2012-01-23,2.652,16.208,28.583,12.375,4.542,0.708,6.542
2012-01-24,4.667,31.042,73.792,42.75,13.5,2.417,17.875
2012-01-25,3.208,14.696,22.13,7.435,13.333,1.125,17.417
2012-01-26,2.375,10.042,14.458,4.417,4.792,0.391,7.958
2012-01-27,3.542,16.75,21.958,5.208,10.75,0.833,12.417
2012-01-28,3.125,20.125,33.958,13.833,7.167,0.417,9.5
2012-01-29,5.261,36.348,75.565,39.217,17.783,1.913,22.348
2012-01-30,5.957,29.458,55.667,26.208,24.833,2.25,29.417
2012-01-31,7.042,38.5,101.292,62.792,22.208,1.208,27.458
2012-02-01,6.708,43.913,107.565,63.652,25.667,1.625,32.125
2012-02-02,5.5,26.958,58.375,31.417,19.625,1.478,27.625
2012-02-03,3.542,9.75,15.542,5.792,13.0,0.875,16.375
2012-02-04,6.565,36.227,96.682,60.455,17.455,0.524,25.455
2012-02-05,3.625,17.125,31.375,14.25,12.75,0.708,15.583
2012-02-06,4.478,27.083,58.5,31.417,7.5,0.583,11.5
2012-02-07,5.0,27.917,68.875,40.958,14.333,1.208,18.625
2012-02-08,2.458,6.391,10.174,3.783,5.75,0.417,7.167
2012-02-09,3.25,15.125,22.333,7.208,8.958,0.739,12.208
2012-02-10,5.0,24.875,40.292,15.417,17.25,1.542,20.875
2012-02-11,3.792,13.958,18.208,4.25,17.958,1.833,21.333
2012-02-12,5.217,34.87,76.87,42.0,18.217,0.957,21.957
2012-02-13,4.0,19.708,38.917,19.208,13.708,0.875,18.417
2012-02-14,5.042,32.417,76.375,43.958,12.917,1.0,16.417
2012-02-15,5.0,33.783,73.652,39.87,11.708,0.792,16.625
2012-02-16,2.542,6.917,10.292,3.375,7.708,0.783,11.208
2012-02-17,4.333,22.625,35.917,13.292,9.5,0.292,12.667
2012-02-18,5.0,33.174,83.609,50.435,7.174,0.087,11.87
2012-02-19,3.042,16.042,25.792,9.75,10.417,0.167,12.875
2012-02-20,4.304,30.667,65.333,34.667,10.25,0.583,14.167
2012-02-21,4.083,26.458,44.542,18.083,13.0,1.083,16.917
2012-02-22,5.917,41.826,78.609,36.783,26.542,2.125,30.125
2012-02-23,3.667,14.0,20.333,6.333,16.0,1.522,19.083
2012-02-24,2.417,6.708,8.792,2.083,9.0,0.667,10.5
2012-02-25,2.875,14.833,24.167,9.333,5.625,0.417,10.0
2012-02-26,4.304,30.292,66.167,35.875,35.833,1.391,23.13
2012-02-27,4.696,28.125,57.667,29.542,21.083,1.333,25.5
2012-02-28,5.542,40.625,76.083,35.458,21.875,1.5,28.333
2012-03-01,6.167,41.478,102.957,61.478,18.0,0.958,24.75
2012-03-02,3.333,5.625,7.5,1.875,19.708,0.957,23.25
2012-03-03,2.958,12.625,16.042,3.417,11.958,0.125,14.917
2012-03-04,4.217,32.6,69.2,36.6,12.435,1.087,17.696
