date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,15.375,16.875,1.5,,12.666666666666666,108.0,70.95833333333333,28.0
2011-01-02,6.875,7.0,0.125,,11.208333333333334,89.0,64.875,44.0
2011-01-03,11.0,11.652173913043478,0.6521739130434783,,15.0,76.0,61.75,39.0
2011-01-04,9.434782608695652,10.173913043478262,0.7391304347826086,,19.869565217391305,77.0,49.791666666666664,26.0
2011-01-05,16.583333333333332,19.5,2.9166666666666665,,6.625,71.0,41.25,11.0
2011-01-06,30.375,61.583333333333336,31.208333333333332,,15.208333333333334,91.0,57.333333333333336,16.0
2011-01-07,10.083333333333334,11.291666666666666,1.2083333333333333,,5.875,83.0,57.041666666666664,38.0
2011-01-08,16.041666666666668,18.666666666666668,2.625,,7.875,75.0,50.708333333333336,30.0
2011-01-09,21.916666666666668,30.041666666666668,8.125,,18.458333333333332,102.0,63.416666666666664,30.0
2011-01-10,36.77272727272727,65.36363636363636,28.59090909090909,,35.666666666666664,107.0,71.58333333333333,30.0
2011-01-11,18.708333333333332,23.583333333333332,4.875,,22.5,96.0,65.20833333333333,22.0
2011-01-12,22.333333333333332,30.583333333333332,8.25,,7.541666666666667,60.0,40.125,14.0
2011-01-13,27.0,57.083333333333336,30.083333333333332,,16.791666666666668,94.0,63.583333333333336,29.0
2011-01-14,20.583333333333332,23.041666666666668,2.4583333333333335,,30.208333333333332,83.0,65.20833333333333,50.0
2011-01-15,19.833333333333332,24.583333333333332,4.75,,14.083333333333334,81.0,64.04166666666667,41.0
2011-01-16,14.041666666666666,15.458333333333334,1.4166666666666667,,10.416666666666666,67.0,56.333333333333336,47.0
2011-01-17,19.818181818181817,25.454545454545453,5.636363636363637,,11.375,97.0,61.833333333333336,34.0
2011-01-18,33.75,53.833333333333336,20.083333333333332,,13.25,111.0,60.25,14.0
2011-01-19,30.75,42.0,11.25,,14.583333333333334,79.0,62.75,52.0
2011-01-20,20.083333333333332,22.875,2.7916666666666665,,7.875,98.0,77.91666666666667,53.0
2011-01-21,24.0,27.25,3.25,,15.791666666666666,91.0,77.33333333333333,68.0
2011-01-22,24.041666666666668,29.25,5.208333333333333,,15.75,112.0,79.58333333333333,45.0
2011-01-23,11.708333333333334,13.5,1.7916666666666667,,3.75,100.0,71.375,40.0
2011-01-24,13.117647058823529,14.705882352941176,1.588235294117647,,4.916666666666667,58.0,35.5,19.0
2011-01-25,15.826086956521738,18.869565217391305,3.0434782608695654,,13.125,59.0,29.791666666666668,11.0
2011-01-26,17.043478260869566,20.391304347826086,3.347826086956522,,6.375,53.0,26.041666666666668,-4.0
2011-01-27,26.565217391304348,34.43478260869565,7.869565217391305,,21.458333333333332,75.0,42.125,10.0
2011-01-28,19.217391304347824,21.869565217391305,2.652173913043478,,17.75,80.0,48.958333333333336,32.0
2011-01-29,9.08695652173913,9.956521739130435,0.8695652173913043,,5.375,59.0,36.375,21.0
2011-01-30,23.91304347826087,29.652173913043477,5.739130434782608,,7.541666666666667,60.0,36.666666666666664,15.0
2011-01-31,22.375,31.25,8.875,,8.291666666666666,70.0,37.0,10.0
2011-02-01,21.875,43.625,21.75,,16.791666666666668,85.0,43.291666666666664,3.0
2011-02-02,9.347826086956522,11.304347826086957,1.9565217391304348,,5.521739130434782,33.0,7.625,-13.0
2011-02-03,20.166666666666668,27.625,7.458333333333333,,9.083333333333334,48.0,15.583333333333334,-23.0
2011-02-04,19.666666666666668,24.083333333333332,4.416666666666667,,17.458333333333332,72.0,49.083333333333336,26.0
2011-02-05,18.708333333333332,21.916666666666668,3.2083333333333335,,31.166666666666668,91.0,59.125,17.0
2011-02-06,25.695652173913043,30.17391304347826,4.478260869565218,,26.166666666666668,98.0,72.66666666666667,48.0
2011-02-07,25.875,30.5,4.625,,11.416666666666666,99.0,86.16666666666667,64.0
2011-02-08,12.25,14.333333333333334,2.0833333333333335,,9.75,59.0,36.0,3.0
2011-02-09,15.608695652173912,17.652173913043477,2.0434782608695654,,9.25,45.0,23.916666666666668,-2.0
2011-02-10,22.75,33.291666666666664,10.541666666666666,,11.541666666666666,64.0,38.166666666666664,8.0
2011-02-11,11.541666666666666,12.666666666666666,1.125,,8.083333333333334,69.0,45.875,20.0
2011-02-12,11.416666666666666,12.75,1.3333333333333333,,9.541666666666666,75.0,46.375,21.0
2011-02-13,31.636363636363637,39.63636363636363,8.0,,14.666666666666666,58.0,40.583333333333336,24.0
2011-02-14,34.958333333333336,57.125,22.166666666666668,,17.625,72.0,58.166666666666664,44.0
2011-02-15,27.958333333333332,54.791666666666664,26.833333333333332,,20.125,82.0,51.916666666666664,33.0
2011-02-16,26.0,32.833333333333336,6.833333333333333,,12.708333333333334,81.0,44.791666666666664,21.0
2011-02-17,15.416666666666666,19.0,3.5833333333333335,,9.125,66.0,38.958333333333336,18.0
2011-02-18,9.541666666666666,11.791666666666666,2.25,,5.5,48.0,19.083333333333332,3.0
2011-02-19,18.708333333333332,22.75,4.041666666666667,,10.083333333333334,67.0,25.25,-14.0
2011-02-20,35.04347826086956,62.34782608695652,27.304347826086957,,13.791666666666666,86.0,46.833333333333336,6.0
2011-02-21,46.95652173913044,86.95652173913044,40.0,,28.25,87.0,59.0,20.0
2011-02-22,24.0,27.625,3.625,,21.458333333333332,118.0,88.04166666666667,58.0
2011-02-23,21.833333333333332,32.083333333333336,10.25,,13.583333333333334,120.0,105.08333333333333,89.0
2011-02-24,12.25,13.5,1.25,,26.083333333333332,122.0,91.20833333333333,65.0
2011-02-25,25.625,34.416666666666664,8.791666666666666,,24.75,87.0,73.83333333333333,64.0
2011-02-26,6.0,6.75,0.75,,8.291666666666666,64.0,50.583333333333336,24.0
2011-02-27,12.73913043478261,14.956521739130435,2.217391304347826,,10.083333333333334,67.0,31.5,10.0
2011-02-28,19.416666666666668,21.375,1.9583333333333333,,8.75,86.0,44.916666666666664,-4.0
2011-03-01,31.695652173913043,40.0,8.304347826086957,,14.916666666666666,150.0,101.0,54.0
2011-03-02,27.083333333333332,41.083333333333336,14.0,,16.583333333333332,116.0,105.5,88.0
2011-03-03,8.458333333333334,8.958333333333334,0.5,,14.041666666666666,125.0,93.45833333333333,72.0
2011-03-04,13.375,14.0,0.625,,13.708333333333334,96.0,75.20833333333333,50.0
2011-03-05,25.782608695652176,36.869565217391305,11.08695652173913,,13.291666666666666,126.0,111.16666666666667,97.0
2011-03-06,29.523809523809526,45.19047619047619,15.666666666666666,,16.652173913043477,166.0,135.875,114.0
2011-03-07,14.833333333333334,16.208333333333332,1.375,,30.041666666666668,129.0,112.58333333333333,87.0
2011-03-08,18.208333333333332,21.083333333333332,2.875,,27.541666666666668,146.0,101.45833333333333,68.0
2011-03-09,21.416666666666668,23.416666666666668,2.0,,19.166666666666668,93.0,71.25,61.0
2011-03-10,12.458333333333334,13.875,1.4166666666666667,,13.041666666666666,103.0,80.95833333333333,58.0
2011-03-11,8.5,10.125,1.625,,12.541666666666666,98.0,59.5,23.0
2011-03-12,10.217391304347826,12.26086956521739,2.0434782608695654,,10.208333333333334,67.0,38.791666666666664,18.0
2011-03-13,13.666666666666666,14.722222222222221,1.0555555555555556,,10.454545454545455,72.0,43.416666666666664,18.0
