date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2012-01-01,4.291666666666667,13.375,17.75,4.375,
2012-01-02,3.2083333333333335,8.666666666666666,9.958333333333334,1.2916666666666667,
2012-01-03,2.625,7.958333333333333,10.625,2.6666666666666665,
2012-01-04,3.9583333333333335,21.666666666666668,36.5,14.833333333333334,
2012-01-05,6.375,31.043478260869566,64.47826086956522,33.43478260869565,
2012-01-06,7.041666666666667,30.666666666666668,60.583333333333336,29.916666666666668,
2012-01-07,8.173913043478262,43.21739130434783,118.30434782608695,75.08695652173913,
2012-01-08,8.291666666666666,49.708333333333336,129.70833333333334,80.0,
2012-01-09,5.958333333333333,34.583333333333336,82.79166666666667,48.208333333333336,
2012-01-10,4.291666666666667,23.541666666666668,40.875,17.333333333333332,
2012-01-11,6.416666666666667,42.958333333333336,104.20833333333333,61.25,
2012-01-12,7.75,42.69565217391305,100.1304347826087,57.43478260869565,
2012-01-13,8.833333333333334,39.666666666666664,70.125,30.458333333333332,
2012-01-14,4.416666666666667,24.458333333333332,35.5,11.041666666666666,
2012-01-15,5.541666666666667,32.166666666666664,70.83333333333333,38.666666666666664,
2012-01-16,5.086956521739131,33.833333333333336,69.38888888888889,35.55555555555556,
2012-01-17,5.125,25.75,53.875,28.125,
2012-01-18,4.416666666666667,29.166666666666668,66.375,37.208333333333336,
2012-01-19,4.708333333333333,23.782608695652176,39.91304347826087,16.130434782608695,
2012-01-20,5.208333333333333,17.375,28.333333333333332,10.958333333333334,
2012-01-21,7.458333333333333,45.958333333333336,121.70833333333333,75.75,
2012-01-22,5.954545454545454,36.86363636363637,87.86363636363636,51.0,
2012-01-23,5.166666666666667,44.458333333333336,118.95833333333333,74.5,
2012-01-24,4.875,28.333333333333332,61.458333333333336,33.125,
2012-01-25,4.25,16.625,27.875,11.25,
2012-01-26,3.0416666666666665,15.0,26.391304347826086,11.391304347826088,
2012-01-27,3.5833333333333335,13.333333333333334,18.791666666666668,5.458333333333333,
2012-01-28,4.75,26.541666666666668,52.666666666666664,26.125,
2012-01-29,5.217391304347826,31.73913043478261,48.391304347826086,16.652173913043477,
2012-01-30,7.166666666666667,42.833333333333336,96.75,53.916666666666664,
2012-01-31,8.75,52.25,140.5,88.25,
2012-02-01,9.208333333333334,59.583333333333336,165.54166666666666,105.95833333333333,34.666666666666664
2012-02-02,6.0,35.69565217391305,75.56521739130434,39.869565217391305,23.291666666666668
2012-02-03,4.75,20.25,33.541666666666664,13.291666666666666,13.583333333333334
2012-02-04,6.583333333333333,40.75,102.04166666666667,61.291666666666664,24.458333333333332
2012-02-05,4.25,31.791666666666668,73.20833333333333,41.416666666666664,13.916666666666666
2012-02-06,5.086956521739131,33.0,54.04347826086956,21.043478260869566,15.380952380952381
2012-02-07,5.75,27.958333333333332,79.5,51.541666666666664,19.583333333333332
2012-02-08,4.0,26.833333333333332,66.04166666666667,39.208333333333336,9.0
2012-02-09,5.416666666666667,34.17391304347826,77.47826086956522,43.30434782608695,14.083333333333334
2012-02-10,5.291666666666667,19.416666666666668,34.416666666666664,15.0,20.416666666666668
2012-02-11,4.666666666666667,18.291666666666668,30.375,12.083333333333334,23.375
2012-02-12,6.75,48.125,133.20833333333334,85.08333333333333,25.0
2012-02-13,5.791666666666667,37.083333333333336,86.29166666666667,49.208333333333336,19.666666666666668
2012-02-14,6.666666666666667,48.458333333333336,116.91666666666667,68.45833333333333,24.75
2012-02-15,5.869565217391305,40.91304347826087,90.82608695652173,49.91304347826087,17.291666666666668
2012-02-16,4.041666666666667,22.782608695652176,50.69565217391305,27.91304347826087,10.458333333333334
2012-02-17,5.166666666666667,,,,14.166666666666666
2012-02-18,6.5,,,,14.708333333333334
2012-02-19,5.130434782608695,,,,16.73913043478261
2012-02-20,4.75,,,,14.625
2012-02-21,5.958333333333333,,,,22.875
2012-02-22,5.875,,,,29.75
2012-02-23,5.708333333333333,,,,25.75
2012-02-24,3.5833333333333335,,,,12.541666666666666
2012-02-25,4.708333333333333,,,,12.208333333333334
2012-02-26,5.791666666666667,,,,29.208333333333332
2012-02-27,7.916666666666667,,,,46.458333333333336
2012-02-28,7.208333333333333,,,,31.75
2012-03-01,5.181818181818182,21.428571428571427,27.571428571428573,6.142857142857143,17.434782608695652
2012-03-02,4.75,21.82608695652174,46.04347826086956,24.217391304347824,22.916666666666668
2012-03-03,4.0,18.291666666666668,28.833333333333332,10.541666666666666,16.083333333333332
2012-03-04,5.416666666666667,37.0,85.58333333333333,48.583333333333336,20.125
2012-03-05,6.478260869565218,41.13636363636363,72.9090909090909,31.772727272727273,43.78260869565217
2012-03-06,7.0,46.34782608695652,110.34782608695652,64.0,35.17391304347826
