date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-14,194.739,4.348,64.0,56.333,50.0,24.652,18.583,27.542,8.958,0.0,9.333,36.542,92.0,79.917,68.0,219.391
2011-01-15,195.391,3.333,71.0,59.542,52.0,17.217,13.583,17.875,4.292,0.0,4.917,11.667,88.0,71.958,42.0,212.609
2011-01-16,194.087,2.625,81.0,57.292,46.0,13.304,13.458,16.667,3.208,0.0,3.833,10.917,66.0,58.125,33.0,207.391
2011-01-17,192.696,3.083,88.0,61.208,36.0,15.043,16.958,24.083,7.125,0.0,3.667,10.0,109.0,61.708,26.0,207.739
2011-01-18,202.87,6.0,80.0,61.542,38.0,43.739,40.455,80.864,40.409,0.0,6.0,23.348,107.0,58.25,8.0,246.609
2011-01-19,195.783,4.375,89.0,74.417,59.0,33.174,32.208,46.708,14.5,23.0,4.25,21.083,78.0,66.375,56.0,228.957
2011-01-20,190.739,2.875,89.0,77.667,70.0,15.304,17.583,20.667,3.083,2.0,3.542,6.958,104.0,83.5,58.0,206.043
2011-01-21,192.783,3.391,90.0,83.125,68.0,20.652,20.958,24.708,3.75,8.0,3.375,14.542,102.0,83.625,74.0,213.435
2011-01-22,195.174,4.375,93.0,79.792,63.0,21.783,21.042,26.458,5.417,0.0,4.875,13.083,108.0,80.0,46.0,216.957
2011-01-23,193.565,3.208,83.0,67.167,51.0,27.0,21.0,32.125,11.125,0.0,5.208,10.125,114.0,81.292,50.0,220.565
2011-01-24,190.565,2.208,68.0,56.375,45.0,27.609,15.333,21.125,5.792,0.0,3.875,7.125,62.0,46.542,37.0,218.174
2011-01-25,191.0,2.913,66.0,53.25,39.0,18.391,19.304,30.304,11.0,0.0,5.826,14.522,65.0,42.708,22.0,209.391
2011-01-26,192.522,2.5,69.0,53.792,42.0,18.652,19.25,27.917,8.667,0.0,4.583,9.542,67.0,41.333,14.0,211.174
2011-01-27,192.261,3.417,70.0,56.833,47.0,16.391,21.75,31.875,10.125,0.0,7.583,21.75,86.0,60.0,32.0,208.652
2011-01-28,194.174,3.913,70.0,61.833,54.0,14.87,23.375,33.417,10.042,0.0,7.792,25.5,90.0,62.625,40.0,209.043
2011-01-29,195.783,2.958,79.0,61.75,46.0,12.957,13.292,15.75,2.458,0.0,4.083,8.417,62.0,42.0,18.0,208.739
2011-01-30,195.957,3.625,74.0,62.042,44.0,17.565,20.708,31.875,11.167,0.0,4.292,7.25,84.0,45.375,13.0,213.522
2011-01-31,191.652,2.917,68.0,53.125,38.0,15.957,24.042,36.708,12.667,0.0,5.292,9.833,82.0,49.917,18.0,207.609
2011-02-01,194.0,3.913,84.0,59.417,40.0,21.391,23.13,31.435,8.304,1.0,6.087,15.435,77.0,49.5,11.0,215.391
2011-02-02,192.478,2.333,61.0,52.542,36.0,21.913,13.167,18.417,5.25,0.0,4.458,8.125,49.0,23.5,4.0,214.391
2011-02-03,192.826,2.958,72.0,55.5,42.0,12.0,21.5,31.708,10.208,0.0,4.833,10.208,51.0,28.333,-4.0,204.826
2011-02-04,192.13,2.826,70.0,53.917,40.0,11.696,16.542,24.542,8.0,0.0,7.125,17.333,84.0,57.917,37.0,203.826
2011-02-05,197.304,5.083,76.0,56.833,37.0,17.522,20.875,25.833,4.958,0.0,8.042,38.208,90.0,56.042,6.0,214.826
2011-02-06,200.348,6.5,92.0,83.25,72.0,46.217,33.125,66.458,33.333,16.0,7.25,38.917,110.0,78.0,51.0,246.565
2011-02-07,196.304,4.792,95.0,82.708,56.0,24.13,27.917,43.25,15.333,35.0,5.25,16.25,101.0,88.333,64.0,220.435
2011-02-08,191.905,2.174,65.0,52.667,42.0,16.048,14.609,21.0,6.391,0.0,4.783,10.652,68.0,45.167,16.0,207.952
2011-02-09,190.826,2.417,66.0,52.5,40.0,9.13,18.417,30.125,11.708,0.0,5.333,10.792,60.0,37.208,14.0,199.957
2011-02-10,190.739,3.333,62.0,54.208,41.0,10.87,24.333,37.708,13.375,0.0,6.333,12.25,67.0,48.417,22.0,201.609
2011-02-11,191.565,2.87,65.0,52.667,38.0,13.043,13.083,17.333,4.25,0.0,4.875,12.042,80.0,56.917,16.0,204.609
2011-02-12,192.522,3.083,68.0,52.958,39.0,11.435,14.417,20.875,6.458,0.0,5.583,13.333,90.0,58.917,32.0,203.957
2011-02-13,198.261,4.917,92.0,73.417,54.0,28.696,31.375,43.125,11.75,8.0,4.708,22.458,64.0,48.208,34.0,226.957
2011-02-14,200.522,6.833,94.0,90.875,89.0,41.739,34.792,72.792,38.0,12.0,4.208,24.792,70.0,58.583,44.0,242.261
2011-02-15,202.304,5.957,95.0,83.208,65.0,38.783,27.478,59.565,32.087,2.0,4.5,23.136,78.0,56.042,40.0,241.087
2011-02-16,193.043,3.208,74.0,59.208,47.0,15.087,22.708,34.083,11.375,0.0,5.875,15.25,74.0,50.292,20.0,208.13
2011-02-17,189.957,2.5,68.0,52.25,40.0,14.13,18.792,28.667,9.875,0.0,5.542,11.167,84.0,53.875,30.0,204.087
2011-02-18,194.565,2.435,68.0,59.042,41.0,16.217,14.083,18.5,4.417,0.0,4.083,8.042,58.0,29.625,8.0,210.783
2011-02-19,195.261,3.458,77.0,60.833,42.0,10.478,14.667,18.125,3.458,0.0,4.625,9.208,72.0,33.208,-18.0,205.739
2011-02-20,198.696,4.792,84.0,57.625,38.0,21.261,31.083,48.25,17.167,0.0,6.125,14.792,86.0,44.292,-2.0,219.957
2011-02-21,200.304,6.583,72.0,57.292,49.0,35.087,42.292,80.417,38.125,0.0,9.583,29.458,84.0,60.083,20.0,235.391
2011-02-22,197.696,4.652,90.0,68.875,46.0,26.304,27.565,35.435,7.87,1.0,5.913,26.609,120.0,89.042,53.0,224.0
2011-02-23,196.87,5.5,95.0,86.125,60.0,31.391,32.833,65.0,32.167,23.0,7.5,25.75,115.0,102.917,86.0,228.261
2011-02-24,194.652,3.583,67.0,51.875,35.0,12.696,12.708,14.875,2.167,0.0,7.5,31.667,136.0,102.417,76.0,207.348
2011-02-25,195.957,4.609,86.0,77.292,62.0,19.478,28.667,42.458,13.792,2.0,6.417,32.833,85.0,77.417,68.0,215.435
2011-02-26,201.261,2.458,85.0,61.333,46.0,13.304,10.833,13.292,2.458,0.0,4.042,14.0,80.0,58.208,27.0,214.565
2011-02-27,197.652,3.333,76.0,59.167,41.0,17.043,18.833,27.125,8.292,0.0,4.167,14.292,75.0,33.5,7.0,214.696
2011-02-28,195.087,2.833,70.0,47.375,29.0,16.087,18.25,22.458,4.208,0.0,4.542,12.375,94.0,51.708,-2.0,211.174
2011-03-01,198.478,5.667,82.0,71.667,54.0,50.783,45.348,86.0,40.652,0.0,8.083,39.083,139.0,100.958,64.0,249.261
2011-03-02,196.391,5.083,93.0,81.042,69.0,29.826,29.417,55.417,26.0,5.0,5.792,26.333,119.0,111.083,96.0,226.217
2011-03-03,194.522,2.913,70.0,54.667,38.0,10.696,9.167,11.167,2.0,0.0,5.5,15.833,141.0,103.583,78.0,205.217
2011-03-04,195.522,3.792,90.0,72.625,51.0,12.565,11.708,14.125,2.417,2.0,4.125,18.625,101.0,82.75,60.0,208.087
2011-03-05,193.696,4.667,94.0,92.292,88.0,22.435,28.875,48.917,20.042,34.0,4.167,13.083,122.0,112.292,99.0,216.13
2011-03-06,199.696,6.042,96.0,81.083,66.0,32.174,34.25,80.417,46.167,8.0,7.292,27.208,168.0,135.417,111.0,231.87
2011-03-07,197.048,5.174,80.0,62.208,48.0,14.333,22.087,28.522,6.435,0.0,7.87,33.348,134.0,117.708,98.0,211.381
2011-03-08,198.522,6.0,79.0,58.792,40.0,21.261,24.917,36.542,11.625,0.0,8.042,33.583,146.0,106.208,62.0,219.783
2011-03-09,194.826,4.75,88.0,79.75,55.0,16.609,16.5,19.708,3.208,21.0,4.292,18.792,102.0,72.875,58.0,211.435
2011-03-10,193.261,3.174,87.0,65.333,51.0,13.609,12.792,15.5,2.708,0.0,4.5,15.208,106.0,85.5,64.0,206.87
2011-03-11,192.565,2.958,75.0,53.583,37.0,13.261,9.292,13.292,4.0,0.0,5.542,14.583,116.0,68.667,24.0,205.826
2011-03-12,192.826,2.542,68.0,57.25,44.0,13.913,16.125,22.0,5.875,0.0,4.792,11.833,84.0,53.125,34.0,206.739
2011-03-13,193.478,2.458,64.0,52.333,38.0,10.348,18.25,23.667,5.417,0.0,4.75,11.875,86.0,57.208,34.0,203.826
2011-03-14,195.182,3.652,79.0,46.917,19.0,17.727,25.652,34.565,8.913,0.0,5.609,12.304,104.0,64.75,10.0,212.909
2011-03-15,193.478,3.375,75.0,52.0,33.0,14.957,22.375,31.25,8.875,0.0,8.0,25.042,112.0,79.417,44.0,208.435
2011-03-16,197.217,4.792,71.0,45.708,25.0,29.348,34.042,54.208,20.167,0.0,7.458,18.333,130.0,81.333,20.0,226.565
2011-03-17,198.348,5.565,91.0,80.25,50.0,39.783,37.333,51.75,14.417,7.0,5.542,32.042,164.0,129.833,92.0,238.13
2011-03-18,196.304,6.25,88.0,84.875,74.0,20.348,25.25,33.542,8.292,3.0,7.125,41.375,138.0,124.958,99.0,216.652
2011-03-19,194.522,2.833,89.0,56.167,41.0,14.348,17.292,22.792,5.5,0.0,5.25,13.333,108.0,88.708,52.0,208.87
2011-03-20,192.304,2.708,72.0,51.042,26.0,10.783,14.667,17.958,3.292,0.0,5.667,13.708,114.0,79.042,26.0,203.087
2011-03-21,192.957,2.667,64.0,45.875,27.0,12.913,19.583,24.417,4.833,0.0,5.5,18.417,120.0,88.458,60.0,205.87
2011-03-22,197.435,4.542,70.0,52.917,42.0,26.957,35.458,52.458,17.0,0.0,9.417,25.875,148.0,106.292,44.0,224.391
2011-03-23,194.583,3.571,94.0,81.333,53.0,14.0,27.667,37.762,10.095,27.0,4.304,15.565,138.0,113.625,88.0,208.583
2011-03-24,191.522,4.261,93.0,68.042,54.0,9.217,18.292,22.833,4.542,0.0,7.0,18.833,136.0,115.375,86.0,200.739
2011-03-25,193.174,2.458,72.0,52.542,38.0,11.565,9.375,11.667,2.292,2.0,5.833,14.958,116.0,87.583,65.0,204.739
2011-03-26,195.435,2.542,72.0,54.75,38.0,15.217,20.792,26.542,5.75,0.0,6.458,12.625,110.0,82.75,56.0,210.652
2011-03-27,198.739,4.042,68.0,48.917,28.0,17.043,31.333,40.292,8.958,0.0,7.583,23.708,138.0,101.167,44.0,215.783
2011-03-28,197.81,3.913,69.0,55.958,40.0,20.095,29.955,36.864,6.909,0.0,9.304,32.739,159.0,115.542,74.0,217.905
2011-03-29,197.261,4.083,74.0,52.5,25.0,17.087,32.458,40.958,8.5,0.0,9.208,26.208,150.0,111.417,55.0,214.348
2011-03-30,192.087,3.042,65.0,50.875,36.0,16.348,16.75,20.5,3.75,0.0,5.458,12.958,212.0,155.667,80.0,208.435
2011-03-31,188.0,2.13,87.0,67.875,48.0,9.522,10.417,12.083,1.667,15.0,5.0,10.167,188.0,128.542,60.0,197.522
2011-04-01,194.478,5.458,69.0,49.667,23.0,25.348,31.75,38.125,6.375,0.0,10.333,36.833,192.0,142.417,78.0,219.826
2011-04-02,198.217,5.958,78.0,55.458,33.0,29.87,28.625,40.333,11.708,0.0,11.125,36.75,196.0,142.5,92.0,228.087
2011-04-03,190.696,2.333,55.0,45.292,36.0,6.565,5.083,6.5,1.417,0.0,5.25,9.458,125.0,90.083,72.0,197.261
2011-04-04,191.913,2.667,61.0,39.417,19.0,8.478,9.458,11.917,2.458,0.0,4.708,11.375,156.0,103.708,46.0,200.391
2011-04-05,195.043,4.0,65.0,46.25,23.0,22.522,28.458,36.875,8.417,0.0,8.125,19.0,174.0,113.375,44.0,217.565
2011-04-06,194.273,4.273,69.0,50.583,29.0,26.545,30.261,38.435,8.174,0.0,8.304,21.739,186.0,139.042,74.0,220.818
2011-04-07,191.826,3.167,67.0,52.667,36.0,21.0,17.208,23.792,6.583,0.0,6.792,13.5,228.0,176.25,123.0,212.826
2011-04-08,187.652,3.083,93.0,72.417,47.0,22.913,18.375,24.5,6.125,12.0,5.417,18.917,208.0,177.125,162.0,210.565
2011-04-09,191.304,3.833,96.0,80.833,60.0,22.739,17.833,28.042,10.208,19.0,5.458,19.708,188.0,160.833,140.0,214.043
2011-04-10,193.043,4.25,85.0,51.625,30.0,16.348,13.167,15.708,2.542,0.0,9.083,30.958,196.0,158.5,105.0,209.391
2011-04-11,195.696,5.0,67.0,51.833,30.0,21.783,25.542,36.917,11.375,0.0,10.708,30.792,197.0,139.917,99.0,217.478
2011-04-12,191.913,3.542,64.0,46.458,32.0,14.0,19.167,23.958,4.792,0.0,6.458,29.042,156.0,125.75,92.0,205.913
2011-04-13,193.13,4.409,71.0,54.458,33.0,22.478,27.217,35.0,7.783,0.0,8.409,28.955,197.0,148.958,82.0,215.609
2011-04-14,194.217,4.958,75.0,54.875,29.0,25.522,36.75,46.375,9.625,0.0,13.208,37.875,212.0,167.083,112.0,219.739
2011-04-15,194.217,4.667,82.0,68.125,45.0,32.217,29.417,35.625,6.208,0.0,10.208,38.917,212.0,174.458,136.0,226.435
2011-04-16,192.696,4.125,91.0,66.042,47.0,18.957,18.958,27.792,8.833,0.0,8.333,42.208,192.0,159.125,102.0,211.652
2011-04-17,191.087,3.042,65.0,49.125,24.0,11.391,18.25,22.792,4.542,0.0,9.5,19.292,185.0,137.125,77.0,202.478
2011-04-18,192.565,3.958,88.0,70.542,52.0,20.739,22.833,31.458,8.625,9.0,6.833,26.0,207.0,149.708,114.0,213.304
2011-04-19,190.043,3.292,86.0,69.083,47.0,12.043,18.5,24.167,5.667,2.0,5.625,13.5,156.0,129.625,113.0,202.087
2011-04-20,190.043,2.591,76.0,61.333,47.0,13.696,15.409,19.955,4.545,0.0,4.478,8.304,157.0,125.792,98.0,203.739
2011-04-21,192.174,3.833,81.0,60.417,38.0,23.261,34.542,43.458,8.917,0.0,6.792,21.583,196.0,144.083,78.0,215.435
2011-04-22,197.391,5.833,90.0,77.375,56.0,46.739,39.042,49.625,10.583,7.0,4.458,36.542,182.0,154.875,136.0,244.13
2011-04-23,193.045,4.542,94.0,87.167,74.0,26.591,26.458,35.25,8.792,30.0,3.208,21.875,172.0,147.917,120.0,219.636
2011-04-24,191.696,3.792,88.0,60.958,45.0,10.043,13.833,15.542,1.708,0.0,5.167,22.833,184.0,147.958,96.0,201.739
2011-04-25,192.043,4.167,68.0,54.75,42.0,15.696,33.167,39.5,6.333,1.0,6.417,25.167,184.0,154.417,124.0,207.739
2011-04-26,190.87,3.708,73.0,57.333,36.0,19.826,18.708,23.583,4.875,0.0,5.625,30.125,244.0,190.5,118.0,210.696
2011-04-27,185.174,2.591,91.0,69.5,49.0,5.565,8.087,9.348,1.261,19.0,4.522,25.087,265.0,212.5,145.0,190.739
2011-04-28,190.478,3.833,92.0,70.958,52.0,10.783,24.125,28.875,4.75,0.0,7.417,24.583,198.0,157.292,132.0,201.261
2011-04-29,191.304,4.167,79.0,57.292,39.0,10.043,16.208,18.583,2.375,0.0,7.5,16.75,201.0,162.708,116.0,201.348
2011-04-30,190.652,3.667,71.0,47.625,28.0,17.957,12.0,14.25,2.25,0.0,7.25,23.0,257.0,202.75,130.0,208.609
2011-05-01,190.435,3.917,86.0,72.833,50.0,18.087,17.458,21.417,3.958,4.0,6.333,26.667,222.0,195.625,172.0,208.522
2011-05-02,193.087,4.25,72.0,47.708,32.0,19.217,22.25,26.167,3.917,0.0,8.083,112.333,229.0,197.542,158.0,212.304
2011-05-03,194.957,5.042,82.0,56.708,39.0,25.696,21.583,24.708,3.125,0.0,6.708,140.458,218.0,180.958,156.0,220.652
2011-05-04,194.217,4.957,84.0,54.75,32.0,18.957,19.958,24.083,4.125,0.0,9.667,88.167,232.0,188.542,136.0,213.174
2011-05-05,190.174,3.25,64.0,47.25,28.0,11.435,18.042,21.25,3.208,0.0,8.042,24.667,240.0,189.75,151.0,201.609
2011-05-06,192.304,4.083,70.0,56.25,35.0,25.217,25.583,30.833,5.25,0.0,8.708,39.625,260.0,203.583,150.0,217.522
2011-05-07,185.0,2.792,80.0,61.042,45.0,11.087,13.292,15.792,2.5,0.0,7.167,13.167,272.0,225.958,198.0,196.087
2011-05-08,186.0,3.208,89.0,66.708,42.0,11.478,15.25,18.917,3.667,0.0,9.25,25.333,272.0,226.625,184.0,197.478
2011-05-09,192.217,5.292,80.0,56.417,33.0,26.522,32.25,40.042,7.792,0.0,11.583,44.792,256.0,226.0,184.0,218.739
2011-05-10,183.565,3.875,93.0,83.375,65.0,34.478,24.833,48.542,23.708,7.0,7.375,35.542,281.0,237.458,202.0,218.043
2011-05-11,183.476,3.636,96.0,90.875,82.0,28.095,21.0,52.435,31.435,48.0,5.217,23.087,251.0,232.708,208.0,211.571
2011-05-12,185.0,3.25,97.0,85.042,63.0,26.783,17.625,23.208,5.583,29.0,4.708,13.958,267.0,230.708,210.0,211.783
2011-05-13,187.957,3.417,86.0,60.417,39.0,6.826,22.083,26.542,4.458,0.0,8.292,40.875,230.0,210.917,189.0,194.783
2011-05-14,189.174,3.208,64.0,45.375,29.0,10.739,21.0,24.542,3.542,0.0,9.333,31.042,249.0,214.625,182.0,199.913
2011-05-15,192.087,3.833,62.0,41.083,26.0,15.13,13.208,15.625,2.417,0.0,8.375,28.167,256.0,218.792,150.0,207.217
2011-05-16,189.913,3.583,68.0,51.542,37.0,15.478,24.125,28.417,4.292,0.0,8.875,34.0,264.0,226.292,177.0,205.391
2011-05-17,190.565,3.875,77.0,59.375,39.0,16.609,23.125,27.25,4.125,1.0,9.833,39.583,254.0,211.0,170.0,207.174
2011-05-18,194.143,4.318,85.0,52.25,28.0,20.619,25.217,29.739,4.522,0.0,9.864,32.773,258.0,210.083,151.0,214.762
2011-05-19,191.391,4.0,67.0,51.208,35.0,20.348,28.75,34.458,5.708,0.0,12.25,37.458,275.0,226.958,164.0,211.739
2011-05-20,188.652,3.375,77.0,61.083,44.0,17.652,24.333,29.0,4.667,0.0,9.792,28.0,266.0,226.833,180.0,206.304
2011-05-21,185.913,3.042,79.0,65.917,48.0,24.913,15.375,18.5,3.125,0.0,8.375,18.167,286.0,248.792,191.0,210.826
2011-05-22,184.364,2.583,88.0,70.667,58.0,13.5,8.208,10.042,1.833,9.0,5.958,9.458,263.0,224.042,186.0,197.864
2011-05-23,188.652,3.0,94.0,81.167,65.0,16.0,16.25,18.625,2.375,26.0,4.917,9.75,184.0,170.833,154.0,204.652
2011-05-24,187.043,3.042,95.0,78.542,58.0,10.913,15.917,18.375,2.458,22.0,4.958,6.25,230.0,187.625,152.0,197.957
2011-05-25,189.048,3.667,82.0,64.875,42.0,20.381,28.136,33.955,5.818,0.0,8.591,17.0,252.0,207.792,156.0,209.429
2011-05-26,190.609,3.625,86.0,66.375,45.0,22.87,23.833,31.958,8.125,3.0,9.208,21.0,242.0,213.875,186.0,213.478
2011-05-27,187.609,2.708,92.0,77.625,63.0,12.739,9.917,11.417,1.5,11.0,4.333,6.25,222.0,195.333,178.0,200.348
2011-05-28,192.522,4.75,96.0,93.25,89.0,32.217,25.042,30.625,5.583,23.0,4.083,16.708,218.0,202.792,184.0,224.739
2011-05-29,186.783,3.25,96.0,93.875,88.0,16.348,11.917,13.958,2.042,89.0,3.625,5.667,214.0,199.708,174.0,203.13
2011-05-30,190.348,2.333,95.0,77.292,64.0,26.043,16.375,19.375,3.0,32.0,5.125,9.583,225.0,195.75,170.0,216.391
2011-05-31,186.826,3.042,77.0,65.25,53.0,16.435,17.833,20.25,2.417,0.0,5.875,10.125,238.0,203.583,172.0,203.261
2011-06-01,189.739,3.455,95.0,85.458,71.0,23.261,19.043,22.826,3.783,25.0,4.565,11.261,210.0,193.0,180.0,213.0
2011-06-02,189.043,3.958,95.0,82.583,63.0,26.913,27.917,34.875,6.958,2.0,7.5,20.042,247.0,210.583,182.0,215.957
2011-06-03,190.348,4.583,92.0,76.25,56.0,25.435,29.875,37.458,7.583,0.0,10.125,40.625,263.0,228.833,194.0,215.783
2011-06-04,188.565,4.792,92.0,71.042,54.0,21.348,22.5,29.833,7.333,0.0,11.875,42.167,283.0,245.0,207.0,209.913
2011-06-05,188.174,4.0,85.0,75.375,58.0,23.0,17.542,20.625,3.083,0.0,10.542,28.417,267.0,231.292,212.0,211.174
2011-06-06,191.739,5.083,88.0,63.375,47.0,15.087,32.583,44.917,12.333,0.0,12.917,32.375,273.0,238.458,190.0,206.826
2011-06-07,190.652,4.375,79.0,64.542,43.0,24.565,22.083,25.5,3.417,0.0,9.167,24.167,276.0,236.5,217.0,215.217
2011-06-08,186.864,3.182,86.0,71.125,56.0,11.273,18.826,21.565,2.739,2.0,9.043,15.261,264.0,233.458,198.0,198.136
2011-06-09,186.087,3.75,89.0,78.667,63.0,25.174,29.375,36.958,7.583,0.0,11.75,27.208,272.0,245.167,224.0,211.261
2011-06-10,191.348,5.083,95.0,84.5,68.0,48.652,39.75,56.792,17.042,26.0,11.458,47.917,259.0,239.833,225.0,240.0
2011-06-11,184.391,3.417,97.0,87.958,77.0,16.0,25.042,38.583,13.542,35.0,10.0,19.042,252.0,235.667,220.0,200.391
2011-06-12,197.913,5.708,95.0,86.292,65.0,34.435,23.458,28.625,5.167,32.0,9.75,43.25,250.0,224.375,204.0,232.348
2011-06-13,189.261,4.167,95.0,77.875,60.0,15.87,27.375,34.25,6.875,7.0,9.875,17.708,264.0,231.583,200.0,205.13
2011-06-14,189.043,3.958,89.0,67.792,46.0,21.783,29.625,37.333,7.708,0.0,11.25,29.375,281.0,245.042,223.0,210.826
2011-06-15,193.261,4.5,83.0,60.583,39.0,26.174,32.318,38.864,6.545,0.0,10.826,21.348,282.0,240.417,206.0,219.435
2011-06-16,190.652,3.792,94.0,83.25,72.0,21.435,14.458,16.583,2.125,24.0,6.833,17.458,234.0,213.75,196.0,212.087
2011-06-17,188.783,3.792,96.0,82.167,66.0,21.304,26.917,33.667,6.75,8.0,8.292,14.125,257.0,228.25,196.0,210.087
2011-06-18,192.174,5.5,96.0,90.292,79.0,42.478,33.542,44.958,11.417,27.0,9.417,44.167,246.0,229.292,220.0,234.652
2011-06-19,193.304,5.0,97.0,88.083,74.0,33.783,27.542,39.417,11.875,4.0,10.417,35.083,262.0,236.292,221.0,227.087
2011-06-20,189.955,4.292,96.0,92.083,83.0,28.091,27.208,36.958,9.75,30.0,7.125,16.292,256.0,235.083,226.0,218.045
2011-06-21,182.87,3.5,96.0,80.875,63.0,30.957,23.783,36.435,12.652,17.0,8.391,18.652,300.0,263.708,230.0,213.826
2011-06-22,186.043,4.261,92.0,78.083,64.0,53.391,28.083,56.625,28.542,0.0,14.542,40.958,302.0,275.333,246.0,239.435
2011-06-23,178.913,2.375,87.0,68.0,53.0,20.043,7.833,15.583,7.75,0.0,6.25,17.583,348.0,309.083,264.0,198.957
2011-06-24,176.304,1.625,72.0,64.292,52.0,7.391,8.25,14.25,6.0,0.0,6.917,16.208,344.0,315.583,293.0,183.696
2011-06-25,177.435,2.5,81.0,68.083,52.0,15.13,12.917,28.708,15.792,0.0,10.542,20.083,338.0,308.792,286.0,192.565
2011-06-26,179.565,2.5,85.0,59.292,40.0,27.609,6.292,11.833,5.542,0.0,8.292,12.375,363.0,319.125,281.0,207.174
2011-06-27,176.565,1.792,73.0,61.625,51.0,6.87,3.375,5.083,1.708,0.0,5.708,9.708,346.0,317.708,294.0,183.435
2011-06-28,176.826,2.167,79.0,62.625,48.0,12.565,12.75,21.375,8.625,0.0,7.542,17.0,346.0,317.583,280.0,189.391
2011-06-29,179.565,2.727,87.0,65.75,47.0,27.957,20.957,32.391,11.435,0.0,9.913,29.667,356.0,315.0,271.0,207.522
2011-06-30,180.0,3.667,82.0,65.958,48.0,17.043,23.375,34.083,10.708,0.0,11.417,30.625,348.0,310.375,280.0,197.043
2011-07-01,179.783,2.542,88.0,83.5,74.0,16.261,21.375,34.0,12.625,9.0,8.292,25.042,294.0,272.75,263.0,196.043
2011-07-02,181.565,3.167,92.0,76.875,63.0,9.174,17.958,24.333,6.375,2.0,8.25,21.833,312.0,281.458,256.0,190.739
2011-07-03,187.826,4.625,85.0,74.167,53.0,23.391,16.708,19.833,3.125,1.0,10.583,47.375,322.0,291.167,266.0,211.217
2011-07-04,179.957,3.0,93.0,75.833,57.0,19.696,14.292,18.75,4.458,22.0,7.083,43.125,340.0,294.75,252.0,199.652
2011-07-05,186.0,3.958,94.0,72.542,58.0,12.87,24.583,32.542,7.958,6.0,10.417,33.625,310.0,285.875,254.0,198.87
2011-07-06,194.8,3.857,86.0,69.5,43.0,20.35,17.696,21.87,4.174,5.0,8.391,31.043,332.0,287.0,259.0,215.15
2011-07-07,181.174,3.292,94.0,89.667,85.0,22.217,15.875,39.958,24.083,24.0,6.167,23.333,281.0,267.167,250.0,203.391
2011-07-08,183.652,3.625,95.0,69.542,54.0,34.0,14.708,34.042,19.333,0.0,8.792,21.25,350.0,311.125,264.0,217.652
2011-07-09,177.435,2.75,83.0,71.917,54.0,29.087,14.042,27.042,13.0,0.0,10.583,19.417,336.0,307.0,287.0,206.522
2011-07-10,180.87,2.75,87.0,66.75,47.0,24.0,12.75,21.292,8.542,0.0,8.958,12.167,352.0,312.083,270.0,204.87
2011-07-11,182.087,3.125,87.0,67.917,46.0,20.13,19.125,30.375,11.25,0.0,10.0,17.292,347.0,311.417,281.0,202.217
2011-07-12,184.435,3.125,90.0,80.625,60.0,27.696,18.333,38.833,20.5,7.0,7.917,17.167,314.0,278.958,252.0,212.13
