date,NO2_mean,NOX_mean,NO_mean
2011-01-01,21.333,29.542,8.208
2011-01-02,8.667,11.333,2.667
2011-01-03,14.417,17.875,3.458
2011-01-04,12.083,14.875,2.792
2011-01-05,21.542,32.542,11.0
2011-01-06,37.75,95.375,57.625
2011-01-07,16.083,25.875,9.792
2011-01-08,20.0,28.708,8.708
2011-01-09,26.667,43.125,16.458
2011-01-10,44.25,113.625,69.375
2011-01-11,22.417,37.458,15.042
2011-01-12,30.826,58.913,28.087
2011-01-13,34.375,100.792,66.417
2011-01-14,24.125,41.625,17.5
2011-01-15,21.583,35.292,13.708
2011-01-16,21.333,40.708,19.375
2011-01-17,30.875,64.417,33.542
2011-01-18,42.957,98.0,55.043
2011-01-19,38.583,82.125,43.542
2011-01-20,28.5,57.0,28.5
2011-01-21,30.292,54.875,24.583
2011-01-22,29.125,50.958,21.833
2011-01-23,16.292,29.042,12.75
2011-01-24,17.833,28.833,11.0
2011-01-25,20.167,32.333,12.167
2011-01-26,20.708,32.0,11.292
2011-01-27,34.417,61.833,27.417
2011-01-28,25.083,38.0,12.917
2011-01-29,15.958,24.792,8.833
2011-01-30,29.5,55.75,26.25
2011-01-31,30.083,54.167,24.083
2011-02-01,25.417,60.125,34.708
2011-02-02,15.0,22.696,7.696
2011-02-03,28.167,55.583,27.417
2011-02-04,24.333,37.375,13.042
2011-02-05,25.917,41.417,15.5
2011-02-06,36.875,69.583,32.708
2011-02-07,33.417,64.542,31.125
2011-02-08,16.708,27.292,10.583
2011-02-09,20.083,28.292,8.208
2011-02-10,29.833,63.167,33.333
2011-02-11,16.583,24.667,8.083
2011-02-12,14.208,20.083,5.875
2011-02-13,38.083,77.0,38.917
2011-02-14,42.208,110.25,68.042
2011-02-15,32.318,83.909,51.591
2011-02-16,29.944,49.389,19.444
2011-02-17,18.905,31.905,13.0
2011-02-18,13.0,21.5,8.5
2011-02-19,20.792,32.458,11.667
2011-02-20,42.5,97.045,54.545
2011-02-21,50.042,115.667,65.625
2011-02-22,35.583,61.958,26.375
2011-02-23,28.792,62.583,33.792
2011-02-24,20.417,34.375,13.958
2011-02-25,31.083,58.042,26.958
2011-02-26,10.917,16.167,5.25
2011-02-27,18.083,34.708,16.625
2011-02-28,31.565,62.739,31.174
2011-03-01,44.167,81.875,37.708
2011-03-02,34.208,79.208,45.0
2011-03-03,14.25,20.875,6.625
2011-03-04,17.083,25.125,8.042
2011-03-05,33.864,72.0,38.136
2011-03-06,34.833,71.75,36.917
2011-03-07,21.75,34.917,13.167
2011-03-08,28.167,49.708,21.542
