date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,198.773,5.652,22.682,22.458,28.917,6.458,,4.625,12.75,221.455
2011-01-02,191.667,3.958,10.792,7.25,8.042,0.792,,4.667,9.167,202.458
2011-01-03,191.875,4.083,11.667,12.083,14.917,2.833,,5.542,13.292,203.542
2011-01-04,191.583,4.0,9.042,7.174,7.826,0.652,,7.875,20.25,200.625
2011-01-05,194.917,5.458,21.083,26.333,49.375,23.042,,4.25,8.25,216.0
2011-01-06,200.25,6.708,33.292,33.958,82.375,48.417,,5.542,14.333,233.542
2011-01-07,192.727,3.087,12.636,12.958,16.708,3.75,,3.208,4.0,205.364
2011-01-08,198.792,5.667,23.292,23.375,36.833,13.458,,3.75,7.292,222.083
2011-01-09,201.667,6.875,27.375,28.5,48.375,19.875,,6.458,19.292,229.042
2011-01-10,202.792,8.625,42.708,39.087,90.304,51.217,,7.833,32.583,245.5
2011-01-11,192.25,4.792,15.25,19.292,27.458,8.167,,6.833,22.375,207.5
2011-01-12,195.714,5.652,25.0,29.739,57.913,28.174,,4.609,8.783,220.714
2011-01-13,195.818,5.913,27.591,28.25,65.208,36.958,,6.417,16.958,223.409
2011-01-14,195.208,6.0,17.833,22.083,27.875,5.792,,8.958,33.917,213.042
2011-01-15,196.458,5.5,22.792,23.292,35.875,12.583,,5.792,15.542,219.25
2011-01-16,191.292,4.583,17.083,31.174,50.391,19.217,,4.083,9.917,208.375
2011-01-17,193.542,4.792,25.083,28.75,50.792,22.042,,4.25,9.542,218.625
2011-01-18,202.118,9.0,63.353,46.4,126.333,79.933,,5.043,15.826,265.471
2011-01-19,194.5,6.261,35.136,37.333,81.958,44.625,,4.292,13.75,229.636
2011-01-20,187.783,4.478,20.522,29.773,47.818,18.045,,3.087,4.87,208.304
2011-01-21,189.333,4.708,22.458,31.417,48.292,16.875,,3.292,9.375,211.792
2011-01-22,195.542,5.833,27.75,27.609,40.261,12.652,,4.583,12.208,223.292
2011-01-23,191.083,3.25,12.542,12.625,15.625,3.0,,4.5,2.958,203.625
2011-01-24,190.167,2.792,11.25,14.292,18.625,4.333,,4.042,3.833,201.417
2011-01-25,192.227,4.0,10.773,16.304,21.435,5.13,,6.087,13.348,203.0
2011-01-26,194.125,4.625,17.667,23.875,40.792,16.917,,4.583,6.542,211.792
2011-01-27,196.292,6.0,19.292,29.833,50.0,20.167,,8.208,22.167,215.583
2011-01-28,196.208,5.25,19.958,25.957,37.174,11.217,,6.917,21.208,216.167
2011-01-29,193.417,4.083,12.417,18.75,23.25,4.5,,4.125,5.458,205.833
2011-01-30,196.958,5.542,22.208,30.792,56.583,25.792,,4.583,7.5,219.167
2011-01-31,194.591,5.522,22.682,31.5,65.708,34.208,,4.833,8.792,217.273
2011-02-01,194.455,5.565,20.864,27.182,58.955,31.773,,6.391,17.522,215.318
2011-02-02,189.208,3.5,7.167,9.25,10.167,0.917,,4.042,4.417,196.375
2011-02-03,195.25,6.417,17.458,31.043,58.739,27.696,,5.375,11.25,212.708
2011-02-04,192.333,4.792,8.292,15.875,20.792,4.917,,7.208,17.167,200.625
2011-02-05,196.625,7.042,16.25,26.375,37.25,10.875,,9.125,35.292,212.875
2011-02-06,191.227,6.565,26.818,35.292,57.375,22.083,,5.792,26.333,218.045
2011-02-07,190.583,5.625,23.375,29.333,43.833,14.5,,4.875,11.292,213.958
2011-02-08,187.958,3.391,8.958,12.348,15.522,3.174,,4.818,8.652,196.917
2011-02-09,189.5,3.875,8.292,16.261,21.565,5.304,,4.458,8.583,197.792
2011-02-10,191.375,5.417,17.0,31.208,57.583,26.375,,5.417,11.125,208.375
2011-02-11,188.667,3.667,8.625,13.917,16.667,2.75,,4.208,7.167,197.292
2011-02-12,190.091,4.043,9.182,15.667,18.708,3.042,,4.625,9.792,199.273
2011-02-13,192.75,5.708,24.833,38.5,64.167,25.667,,4.208,16.833,217.583
2011-02-14,193.667,7.583,43.208,41.625,92.375,50.75,,4.0,15.75,236.875
2011-02-15,195.783,7.087,38.522,34.273,82.591,48.318,,4.783,21.304,234.304
2011-02-16,191.333,5.292,20.708,31.417,61.25,29.833,,6.0,13.667,212.042
2011-02-17,187.292,3.667,10.083,18.25,24.625,6.375,,4.542,8.542,197.375
2011-02-18,190.318,3.261,7.955,12.083,14.417,2.333,,3.167,3.25,198.273
2011-02-19,195.708,5.125,14.667,22.875,32.083,9.208,,4.375,9.875,210.375
2011-02-20,202.375,7.958,34.375,40.167,95.0,54.833,,5.25,15.167,236.75
2011-02-21,207.0,9.542,54.75,52.435,118.043,65.609,,8.583,29.958,261.75
2011-02-22,191.833,5.87,23.0,41.13,64.87,23.739,,6.435,21.304,214.833
2011-02-23,191.292,6.083,26.292,30.25,52.667,22.417,,4.5,15.125,217.583
2011-02-24,190.318,4.913,12.091,25.208,33.0,7.792,,5.875,27.167,202.409
2011-02-25,194.333,5.75,22.292,31.375,43.667,12.292,,5.583,25.292,216.625
2011-02-26,190.625,3.792,10.583,14.292,18.292,4.0,,3.792,7.667,201.208
2011-02-27,192.174,4.739,13.957,29.227,47.227,18.0,,3.696,11.0,206.13
2011-02-28,191.708,4.458,13.458,33.958,51.542,17.583,,3.583,8.958,205.167
2011-03-01,194.273,6.304,41.5,44.708,71.833,27.125,16.292,5.083,16.25,235.773
2011-03-02,192.333,6.0,34.625,36.0,64.25,28.25,14.375,4.917,16.333,226.958
2011-03-03,188.292,3.875,7.542,17.75,20.292,2.542,14.958,4.333,13.167,195.833
2011-03-04,190.083,4.375,9.125,16.696,19.478,2.783,14.375,3.583,12.625,199.208
2011-03-05,186.889,5.875,8.111,35.542,57.958,22.417,9.125,3.375,12.917,195.0
2011-03-06,194.125,7.125,19.5,33.895,70.526,36.632,15.0,5.5,17.167,213.625
2011-03-07,196.55,6.318,14.75,30.318,39.318,9.0,27.208,6.304,27.435,211.3
2011-03-08,199.792,6.958,19.458,37.087,52.0,14.913,29.375,6.208,28.708,219.25
2011-03-09,197.833,6.542,21.75,41.708,61.25,19.542,19.708,4.0,18.125,219.583
2011-03-10,195.917,4.542,15.417,23.435,32.087,8.652,12.417,3.792,10.708,211.333
2011-03-11,196.292,4.083,11.542,13.0,16.875,3.875,14.375,4.458,12.5,207.833
2011-03-12,197.125,3.316,10.917,11.5,13.292,1.792,11.75,3.792,9.778,208.042
2011-03-13,191.227,3.391,17.773,18.333,21.833,3.5,10.458,3.111,6.5,209.0
2011-03-14,195.583,5.583,30.042,39.375,67.792,28.417,13.583,4.583,12.333,225.625
2011-03-15,196.042,6.167,30.75,36.583,68.708,32.125,18.25,5.333,19.042,226.792
2011-03-16,198.857,6.522,37.238,45.8,80.55,34.75,15.5,4.826,14.913,236.095
2011-03-17,201.417,8.708,56.042,47.458,84.417,36.958,17.625,4.458,20.167,257.458
2011-03-18,201.917,8.917,38.75,33.833,52.208,18.375,22.042,5.875,33.667,240.667
2011-03-19,190.545,3.826,9.727,18.75,25.042,6.292,5.292,4.0,4.0,200.273
2011-03-20,192.625,4.125,13.292,23.625,29.542,5.917,12.208,4.667,10.708,205.917
2011-03-21,192.652,3.591,11.826,20.636,24.0,3.364,11.818,4.609,10.348,204.478
2011-03-22,197.208,5.875,29.667,44.043,74.739,30.696,21.292,7.375,21.625,226.875
2011-03-23,189.917,4.75,22.208,41.583,56.708,15.125,10.708,3.667,9.125,212.125
2011-03-24,190.5,4.875,12.5,16.375,18.5,2.125,14.708,5.5,14.583,203.0
2011-03-25,193.0,3.391,7.364,8.583,9.25,0.667,13.125,4.5,11.667,200.364
2011-03-26,196.917,4.292,14.083,22.542,27.708,5.167,12.125,4.375,9.667,211.0
2011-03-27,202.0,6.5,27.083,38.667,66.542,27.875,22.583,6.5,21.625,229.083
2011-03-28,201.0,6.565,31.833,38.5,72.227,33.727,27.833,7.348,30.304,232.833
2011-03-29,200.667,6.375,25.917,42.583,70.167,27.583,22.458,7.417,21.542,226.583
2011-03-30,203.167,6.167,40.75,35.625,75.042,39.417,16.5,6.042,16.958,243.917
2011-03-31,189.909,4.043,14.091,25.083,32.333,7.25,6.292,3.833,8.333,204.0
2011-04-01,194.333,6.542,29.542,43.25,57.667,14.417,,8.333,28.917,223.875
