date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-04,21.375,27.583,6.208,,5.458,25.875,78.0,51.292,15.0
2011-02-05,19.292,24.667,5.375,,7.5,43.083,93.0,64.833,18.0
2011-02-06,30.042,41.25,11.208,,5.125,41.708,103.0,81.75,59.0
2011-02-07,24.917,31.417,6.5,,3.167,26.458,108.0,95.375,69.0
2011-02-08,11.458,14.625,3.167,,3.292,12.667,66.0,42.792,6.0
2011-02-09,18.0,23.565,5.565,,4.13,15.957,59.0,29.958,1.0
2011-02-10,23.542,35.917,12.375,,4.458,19.458,72.0,41.542,4.0
2011-02-11,13.625,16.292,2.667,,3.417,15.667,76.0,50.792,19.0
2011-02-12,12.583,15.167,2.583,,3.375,14.792,85.0,48.25,7.0
2011-02-13,30.0,39.333,9.333,,3.25,21.708,66.0,50.75,36.0
2011-02-14,37.625,65.542,27.917,,2.708,30.542,81.0,66.708,50.0
2011-02-15,28.348,56.783,28.435,,3.125,33.333,82.0,57.833,34.0
2011-02-16,25.0,32.0,7.0,,3.87,21.391,84.0,49.708,20.0
2011-02-17,14.917,18.333,3.417,,3.708,16.958,80.0,44.708,23.0
2011-02-18,10.375,12.125,1.75,,2.208,10.458,61.0,24.167,5.0
2011-02-19,20.292,25.625,5.333,,3.667,15.75,76.0,30.333,-15.0
2011-02-20,37.208,68.667,31.458,,4.458,21.875,91.0,47.375,-2.0
2011-02-21,47.667,95.0,47.333,,7.375,40.5,90.0,62.458,19.0
2011-02-22,24.167,30.083,5.917,,4.792,34.625,123.0,95.125,60.0
2011-02-23,22.227,34.773,12.545,,3.174,29.087,129.0,113.25,94.0
2011-02-24,12.75,14.708,1.958,,4.833,31.5,138.0,99.542,74.0
2011-02-25,23.583,30.333,6.75,,4.542,34.75,95.0,81.625,66.0
2011-02-26,7.042,7.5,0.458,,2.458,14.542,76.0,56.625,27.0
2011-02-27,11.391,13.565,2.174,,2.696,14.609,78.0,37.292,15.0
2011-02-28,20.333,27.958,7.625,,3.333,12.333,96.0,53.458,1.0
2011-03-01,30.2,39.7,9.5,,4.81,33.952,152.0,108.833,58.0
2011-03-02,22.0,41.182,19.182,,4.417,31.958,126.0,114.167,96.0
2011-03-03,7.792,8.958,1.167,,3.292,19.667,140.0,101.292,77.0
2011-03-04,11.042,12.583,1.542,,2.875,23.208,103.0,85.875,58.0
2011-03-05,25.917,40.917,15.0,,2.458,23.0,138.0,120.542,106.0
2011-03-06,31.25,56.625,25.375,,4.917,33.708,178.0,143.583,126.0
2011-03-07,12.87,13.87,1.0,,5.261,39.909,139.0,119.667,93.0
2011-03-08,19.5,24.958,5.458,,5.167,36.667,157.0,109.667,70.0
2011-03-09,20.625,25.125,4.5,,3.833,28.333,100.0,83.042,73.0
2011-03-10,8.833,9.375,0.542,,2.792,19.833,117.0,89.667,65.0
2011-03-11,10.125,11.292,1.167,,3.833,19.625,106.0,63.083,27.0
2011-03-12,8.667,10.042,1.375,,2.917,14.292,76.0,43.458,22.0
2011-03-13,11.667,13.458,1.792,,2.583,14.583,76.0,49.75,27.0
2011-03-14,30.609,44.435,13.826,,5.208,22.833,106.0,65.042,13.0
2011-03-15,22.043,37.478,15.435,,4.565,29.0,116.0,75.0,37.0
2011-03-16,30.375,39.625,9.25,,4.042,21.25,138.0,88.208,24.0
2011-03-17,30.708,49.75,19.042,,3.042,33.333,156.0,127.833,106.0
2011-03-18,26.762,44.476,17.714,,4.792,60.5,143.0,126.833,105.0
2011-03-19,6.875,8.167,1.292,,2.667,12.458,109.0,82.708,49.0
2011-03-20,18.333,22.083,3.75,,4.667,21.0,110.0,75.875,25.0
2011-03-21,15.208,18.0,2.792,,3.958,19.375,121.0,84.583,43.0
2011-03-22,35.739,50.087,14.348,,7.957,35.435,141.0,104.5,46.0
2011-03-23,23.167,28.083,4.917,,2.792,24.333,127.0,112.333,93.0
2011-03-24,15.667,17.708,2.042,,4.292,29.083,134.0,112.708,82.0
2011-03-25,7.5,8.542,1.042,,3.708,23.833,112.0,79.875,56.0
2011-03-26,15.167,17.667,2.5,,3.208,21.5,90.0,68.208,36.0
2011-03-27,30.0,39.667,9.667,,6.083,30.667,137.0,92.792,36.0
2011-03-28,28.13,61.217,33.087,,6.625,45.333,162.0,110.667,67.0
2011-03-29,27.304,37.87,10.565,,6.478,28.174,167.0,117.5,54.0
2011-03-30,26.875,41.083,14.208,,6.875,28.875,202.0,155.125,89.0
2011-03-31,14.292,16.625,2.333,,3.75,22.333,179.0,122.208,54.0
2011-04-01,34.125,40.667,6.542,,6.958,40.917,199.0,138.125,67.0
2011-04-02,32.583,45.958,13.375,,8.167,47.5,186.0,131.833,81.0
2011-04-03,5.125,5.583,0.458,,3.208,17.292,120.0,85.333,63.0
2011-04-04,8.167,10.375,2.208,,3.292,14.958,156.0,98.75,52.0
2011-04-05,23.87,29.826,5.957,,5.042,21.917,175.0,116.333,52.0
2011-04-06,28.458,33.958,5.5,,6.167,31.292,197.0,137.75,69.0
2011-04-07,33.391,42.739,9.348,,7.087,31.87,213.0,170.458,121.0
2011-04-08,32.917,40.458,7.542,,5.25,34.708,193.0,164.5,151.0
2011-04-09,16.542,22.25,5.708,,3.583,29.208,196.0,158.75,139.0
2011-04-10,19.208,20.417,1.208,,7.042,49.25,189.0,154.208,105.0
2011-04-11,24.0,30.125,6.125,,8.042,40.542,188.0,128.958,87.0
2011-04-12,21.083,25.292,4.208,,5.583,37.583,151.0,116.292,74.0
2011-04-13,34.458,48.083,13.625,,8.292,41.083,202.0,147.5,85.0
2011-04-14,32.545,44.0,11.455,,10.0,44.87,225.0,168.708,101.0
2011-04-15,27.125,33.625,6.5,,9.417,50.292,209.0,179.917,160.0
2011-04-16,17.083,20.125,3.042,,6.167,47.25,191.0,155.792,93.0
2011-04-17,9.583,10.583,1.0,,5.542,23.833,208.0,142.0,78.0
2011-04-18,20.333,24.333,4.0,,5.667,33.75,234.0,160.75,121.0
2011-04-19,15.087,17.565,2.478,,4.625,19.875,151.0,121.75,106.0
2011-04-20,10.292,11.5,1.208,,3.5,13.208,138.0,115.042,91.0
2011-04-21,30.13,39.478,9.348,,6.7,29.522,204.0,142.917,73.0
2011-04-22,45.25,59.5,14.25,,6.5,44.5,171.0,151.417,136.0
2011-04-23,24.958,31.667,6.708,,3.917,34.375,166.0,145.042,114.0
2011-04-24,15.75,18.292,2.542,,5.5,32.083,183.0,135.167,78.0
2011-04-25,23.042,28.208,5.167,,6.25,29.708,176.0,139.583,98.0
2011-04-26,23.208,29.333,6.125,,7.042,47.0,235.0,180.875,116.0
2011-04-27,17.333,20.125,2.792,,6.083,45.75,246.0,207.875,151.0
2011-04-28,14.609,16.957,2.348,,6.261,35.348,188.0,148.708,115.0
2011-04-29,19.125,21.917,2.792,,7.333,27.458,183.0,147.208,92.0
2011-04-30,22.5,26.167,3.667,,7.5,35.708,238.0,187.667,126.0
2011-05-01,20.958,24.125,3.167,,5.625,40.417,204.0,184.417,167.0
2011-05-02,18.167,23.208,5.042,,6.333,133.583,232.0,190.708,142.0
2011-05-03,22.652,25.0,2.348,,7.917,148.167,214.0,181.75,151.0
2011-05-04,16.875,20.708,3.833,,8.792,101.375,228.0,184.25,131.0
2011-05-05,11.875,12.958,1.083,,7.75,37.042,241.0,187.125,140.0
2011-05-06,19.783,22.783,3.0,,7.565,41.174,247.0,201.625,151.0
2011-05-07,8.458,9.375,0.917,,5.087,28.083,274.0,220.25,190.0
2011-05-08,11.958,12.875,0.917,,7.458,41.042,270.0,227.167,193.0
2011-05-09,17.792,20.75,2.958,,8.792,53.583,273.0,226.833,177.0
2011-05-10,18.917,32.667,13.75,,7.545,56.417,260.0,234.167,223.0
2011-05-11,20.875,32.875,12.0,,4.333,30.125,237.0,225.167,211.0
2011-05-12,18.591,23.091,4.5,,3.13,24.182,237.0,221.875,211.0
2011-05-13,20.625,25.417,4.792,,7.375,54.917,235.0,213.25,192.0
2011-05-14,15.375,17.167,1.792,,8.478,45.417,247.0,209.583,172.0
2011-05-15,16.667,18.833,2.167,,7.333,40.792,247.0,207.417,146.0
2011-05-16,21.917,26.0,4.083,,7.458,45.625,251.0,219.542,182.0
2011-05-17,22.174,25.522,3.348,,7.667,50.167,252.0,213.667,178.0
2011-05-18,33.625,39.25,5.625,,8.25,49.375,256.0,211.375,156.0
2011-05-19,27.348,32.217,4.87,,9.043,50.304,267.0,222.708,172.0
2011-05-20,16.917,19.875,2.958,,7.917,43.125,263.0,229.333,195.0
2011-05-21,16.208,20.0,3.792,,7.125,36.375,282.0,246.25,210.0
2011-05-22,8.083,9.208,1.125,,6.042,24.333,251.0,218.833,180.0
2011-05-23,12.625,15.542,2.917,,4.125,19.833,181.0,169.042,157.0
2011-05-24,15.75,19.667,3.917,,3.917,21.083,243.0,193.542,155.0
2011-05-25,26.458,31.333,4.875,,6.583,29.208,261.0,214.958,168.0
2011-05-26,14.826,17.696,2.87,,6.478,35.348,256.0,220.167,193.0
2011-05-27,11.5,14.0,2.5,,3.75,21.042,213.0,194.792,184.0
2011-05-28,19.333,23.208,3.875,,2.708,23.875,217.0,205.458,189.0
2011-05-29,8.167,9.0,0.833,,2.0,18.708,217.0,204.625,181.0
2011-05-30,6.25,7.208,0.958,,2.667,18.5,216.0,191.875,178.0
2011-05-31,12.826,15.391,2.565,,3.875,21.0,236.0,202.5,165.0
2011-06-01,17.5,22.25,4.75,,3.292,23.875,210.0,194.5,183.0
2011-06-02,20.227,25.455,5.227,,3.739,34.522,249.0,211.208,179.0
2011-06-03,25.5,31.333,5.833,,5.75,55.625,270.0,235.25,204.0
2011-06-04,18.292,21.458,3.167,,7.75,61.208,282.0,246.625,222.0
2011-06-05,14.792,16.0,1.208,,7.458,41.333,258.0,234.292,216.0
2011-06-06,30.5,35.75,5.25,,9.042,54.208,274.0,238.708,186.0
2011-06-07,23.083,28.667,5.583,,7.083,50.542,269.0,241.0,222.0
2011-06-08,17.042,19.625,2.583,,6.667,36.542,276.0,235.958,204.0
2011-06-09,18.739,21.783,3.043,,7.478,38.478,275.0,248.917,228.0
2011-06-10,26.25,30.625,4.375,,7.5,58.042,263.0,246.958,228.0
2011-06-11,16.25,18.542,2.292,,4.333,35.75,259.0,240.333,220.0
2011-06-12,18.25,19.75,1.5,,4.917,58.417,256.0,226.208,205.0
2011-06-13,21.542,26.333,4.792,,5.458,42.875,259.0,230.083,204.0
2011-06-14,11.043,12.043,1.0,,6.125,37.5,282.0,247.25,220.0
2011-06-15,20.458,24.542,4.083,,8.208,31.5,282.0,242.667,205.0
2011-06-16,17.478,21.826,4.348,,4.783,35.217,233.0,218.0,199.0
2011-06-17,19.583,23.042,3.458,,2.167,30.042,274.0,236.625,201.0
2011-06-18,25.875,30.667,4.792,,2.708,47.5,255.0,236.25,223.0
2011-06-19,17.667,20.583,2.917,,2.5,45.708,271.0,245.083,229.0
2011-06-20,25.875,34.667,8.792,,2.208,35.75,259.0,239.667,226.0
2011-06-21,22.5,31.125,8.625,,3.458,41.375,297.0,266.083,239.0
2011-06-22,20.625,32.792,12.167,,8.0,56.917,311.0,280.5,252.0
2011-06-23,10.261,16.826,6.565,,5.522,49.783,318.0,288.708,264.0
2011-06-24,10.625,18.875,8.25,,6.792,51.875,322.0,295.417,269.0
2011-06-25,8.5,14.292,5.792,,7.917,49.167,334.0,303.875,275.0
2011-06-26,8.083,11.667,3.583,,8.167,44.125,343.0,307.417,275.0
2011-06-27,9.833,16.833,7.0,,8.5,43.833,334.0,311.0,290.0
2011-06-28,12.391,19.565,7.174,,10.0,49.208,339.0,307.333,279.0
2011-06-29,20.5,28.375,7.875,,12.833,64.542,359.0,317.083,281.0
2011-06-30,26.636,35.455,8.818,,13.609,63.348,343.0,312.208,282.0
2011-07-01,23.583,34.375,10.792,,7.417,51.042,289.0,275.375,266.0
2011-07-02,17.792,22.583,4.792,,5.25,47.792,304.0,284.542,264.0
2011-07-03,14.458,16.75,2.292,,5.417,68.542,325.0,290.417,265.0
2011-07-04,15.125,20.875,5.75,,4.583,59.917,315.0,289.333,257.0
2011-07-05,19.444,25.889,6.444,,5.208,57.542,310.0,285.875,258.0
2011-07-06,15.75,19.167,3.417,,4.391,50.913,322.0,281.917,255.0
2011-07-07,15.333,27.125,11.792,,3.458,46.792,275.0,267.875,253.0
2011-07-08,13.042,24.625,11.583,,4.458,41.25,332.0,299.125,268.0
2011-07-09,9.917,17.25,7.333,,4.792,32.5,341.0,311.75,288.0
2011-07-10,8.875,14.833,5.958,,4.292,30.917,358.0,310.917,276.0
2011-07-11,10.917,17.25,6.333,,4.75,35.958,340.0,308.458,287.0
2011-07-12,15.435,30.609,15.174,,5.0,36.958,311.0,285.042,262.0
2011-07-13,13.13,23.783,10.652,,4.0,30.87,326.0,293.667,252.0
2011-07-14,12.75,20.042,7.292,,4.125,33.042,334.0,302.792,279.0
2011-07-15,18.083,24.75,6.667,,4.208,39.167,340.0,306.292,265.0
2011-07-16,19.75,23.583,3.833,,6.875,47.783,357.0,311.167,279.0
2011-07-17,8.625,10.167,1.542,,3.792,36.458,370.0,321.917,276.0
2011-07-18,6.833,10.458,3.625,,1.958,38.125,303.0,288.958,277.0
2011-07-19,5.708,9.292,3.583,,1.833,28.167,292.0,281.792,259.0
2011-07-20,6.5,8.708,2.208,,2.0,29.542,334.0,303.5,286.0
2011-07-21,6.826,7.478,0.652,,2.5,30.217,294.0,281.542,267.0
2011-07-22,18.0,25.083,7.083,,4.792,38.708,280.0,265.0,246.0
2011-07-23,14.708,17.292,2.583,,6.167,50.125,322.0,285.167,257.0
2011-07-24,11.0,12.667,1.667,,5.958,48.208,318.0,283.917,247.0
2011-07-25,17.042,21.417,4.375,,5.708,45.583,317.0,288.708,271.0
2011-07-26,15.13,19.913,4.783,,4.958,34.208,327.0,291.583,262.0
2011-07-27,11.292,17.625,6.333,,5.0,34.833,323.0,296.417,283.0
2011-07-28,15.217,23.348,8.13,,4.667,41.217,333.0,297.5,277.0
2011-07-29,21.667,30.875,9.208,,4.667,45.5,337.0,299.667,270.0
2011-07-30,15.375,20.75,5.375,,3.125,42.625,315.0,291.25,274.0
2011-07-31,8.625,9.458,0.833,,3.0,46.375,334.0,295.0,264.0
2011-08-01,9.917,13.208,3.292,,3.25,54.042,334.0,295.625,266.0
2011-08-02,10.083,14.0,3.917,,3.083,41.583,334.0,296.0,264.0
2011-08-03,12.875,19.375,6.5,,4.042,35.5,340.0,301.167,267.0
2011-08-04,8.435,14.217,5.783,,3.87,31.957,355.0,313.583,273.0
2011-08-05,14.667,23.375,8.708,,2.458,29.917,309.0,288.083,273.0
2011-08-06,13.0,29.062,16.062,,3.25,34.167,334.0,301.667,270.0
2011-08-07,,,,,4.0,29.333,339.0,307.25,280.0
2011-08-08,20.154,31.0,10.846,,4.75,35.042,351.0,311.083,288.0
2011-08-09,24.696,32.217,7.522,,6.417,52.708,361.0,317.75,279.0
2011-08-10,17.292,21.708,4.417,,6.042,58.292,354.0,317.875,287.0
2011-08-11,15.261,21.522,6.261,,4.762,45.261,343.0,318.5,297.0
2011-08-12,13.0,15.833,2.833,,4.25,49.167,346.0,319.042,295.0
2011-08-13,11.167,13.417,2.25,,4.333,48.083,364.0,324.875,290.0
2011-08-14,7.417,9.0,1.583,,5.067,52.958,345.0,316.708,298.0
2011-08-15,9.083,11.25,2.167,,6.75,48.042,345.0,313.125,294.0
2011-08-16,12.5,15.125,2.625,,7.417,51.917,344.0,315.5,297.0
2011-08-17,17.667,22.875,5.208,,8.292,54.75,348.0,318.042,299.0
2011-08-18,15.864,20.773,4.909,,6.783,59.478,353.0,318.167,298.0
2011-08-19,15.833,19.708,3.875,,5.625,40.0,324.0,297.542,279.0
2011-08-20,15.417,16.875,1.458,,5.292,37.458,298.0,270.0,255.0
2011-08-21,14.375,15.708,1.333,,4.625,41.417,277.0,259.792,249.0
2011-08-22,21.542,27.125,5.583,,5.917,34.75,319.0,284.5,246.0
2011-08-23,16.087,21.565,5.478,,5.792,44.625,330.0,295.5,270.0
2011-08-24,16.708,27.417,10.708,,5.542,39.875,351.0,310.583,279.0
2011-08-25,13.409,23.227,9.818,,4.696,30.348,334.0,300.458,280.0
2011-08-26,15.227,25.273,10.045,,3.833,34.083,338.0,299.875,269.0
2011-08-27,15.0,17.917,2.917,,3.583,39.708,346.0,293.833,268.0
2011-08-28,9.667,11.375,1.708,,4.875,50.75,354.0,304.25,264.0
2011-08-29,10.208,13.75,3.542,,4.583,42.833,358.0,313.583,273.0
2011-08-30,11.875,15.25,3.375,,4.417,35.917,351.0,317.0,279.0
2011-08-31,9.208,12.75,3.542,,3.958,42.917,342.0,305.125,280.0
2011-09-01,8.0,13.478,5.478,,2.478,32.609,317.0,291.875,275.0
2011-09-02,6.292,10.167,3.875,,2.5,37.667,302.0,291.167,274.0
2011-09-03,5.565,7.087,1.522,,2.458,32.125,303.0,280.5,243.0
2011-09-04,13.333,15.958,2.625,,2.875,27.167,270.0,258.125,236.0
2011-09-05,17.5,26.227,8.727,,4.167,30.083,280.0,261.25,237.0
2011-09-06,13.0,14.167,1.167,,7.333,31.292,288.0,255.583,221.0
2011-09-07,27.565,35.696,8.13,,9.25,34.667,303.0,252.542,195.0
2011-09-08,25.955,31.318,5.364,,7.13,41.913,319.0,270.083,213.0
2011-09-09,14.75,18.875,4.125,,4.333,40.75,331.0,298.542,268.0
2011-09-10,12.042,19.042,7.0,,4.208,42.458,336.0,299.542,264.0
2011-09-11,6.792,8.542,1.75,,3.833,34.125,334.0,300.583,277.0
2011-09-12,13.5,19.042,5.542,,4.417,32.875,340.0,299.583,261.0
2011-09-13,17.417,23.75,6.333,,5.708,37.625,340.0,302.25,273.0
2011-09-14,16.739,22.391,5.652,,5.375,40.417,358.0,305.5,273.0
2011-09-15,13.304,19.174,5.87,,4.652,35.043,356.0,308.333,266.0
2011-09-16,8.125,13.542,5.417,,2.917,27.125,331.0,295.375,271.0
2011-09-17,13.875,21.0,7.125,,2.75,30.333,332.0,282.458,268.0
2011-09-18,9.792,14.458,4.667,,3.667,37.625,333.0,295.042,267.0
2011-09-19,7.5,10.042,2.542,,3.833,30.667,312.0,274.208,231.0
2011-09-20,14.292,17.417,3.125,,2.417,24.542,239.0,233.042,225.0
2011-09-21,9.913,11.087,1.174,,2.083,23.375,263.0,243.333,229.0
2011-09-22,8.522,9.261,0.739,,2.783,23.5,246.0,223.125,196.0
2011-09-23,12.917,15.125,2.208,,4.083,23.125,256.0,206.458,160.0
2011-09-24,14.583,18.667,4.083,,3.917,24.542,256.0,211.042,163.0
2011-09-25,12.083,13.417,1.333,,3.167,28.75,277.0,230.625,177.0
2011-09-26,19.792,24.125,4.333,,3.708,32.667,250.0,230.0,212.0
2011-09-27,18.25,25.0,6.75,,4.292,33.417,296.0,238.917,188.0
2011-09-28,22.87,27.957,5.087,,5.333,38.125,292.0,243.75,198.0
2011-09-29,19.0,23.261,4.261,,5.261,40.826,283.0,249.333,205.0
2011-09-30,12.417,14.25,1.833,,3.792,36.542,282.0,254.0,222.0
2011-10-01,4.125,4.375,0.25,,4.125,26.375,240.0,211.958,179.0
2011-10-02,9.417,11.042,1.625,,4.167,20.75,222.0,191.333,167.0
2011-10-03,5.5,6.333,0.833,,2.75,20.5,211.0,186.0,162.0
2011-10-04,19.0,26.0,7.0,,3.333,23.375,240.0,194.958,143.0
2011-10-05,25.043,30.913,5.87,,2.429,32.583,217.0,200.042,179.0
2011-10-06,15.864,17.545,1.682,,4.0,27.13,253.0,217.583,187.0
2011-10-07,13.833,15.042,1.208,,4.583,40.375,246.0,210.458,179.0
2011-10-08,21.167,25.083,3.917,,5.083,45.0,253.0,206.292,154.0
2011-10-09,17.083,18.042,0.958,,5.958,52.375,269.0,214.208,162.0
2011-10-10,20.167,21.958,1.792,,6.667,57.583,262.0,222.083,172.0
2011-10-11,29.667,36.625,6.958,,6.25,67.25,249.0,216.5,189.0
2011-10-12,26.542,40.042,13.5,,6.417,66.292,265.0,223.458,183.0
2011-10-13,35.913,44.739,8.826,,5.957,63.909,231.0,212.208,195.0
2011-10-14,25.5,31.125,5.625,,3.958,54.375,231.0,212.292,195.0
2011-10-15,20.833,28.208,7.375,,4.167,33.542,270.0,238.083,212.0
2011-10-16,13.75,14.417,0.667,,7.0,39.958,249.0,222.167,184.0
2011-10-17,17.042,20.542,3.5,,6.708,39.083,231.0,203.417,169.0
2011-10-18,8.667,10.125,1.458,,4.417,20.333,239.0,198.167,170.0
2011-10-19,7.0,7.0,0.0,,4.875,26.667,250.0,198.583,147.0
2011-10-20,,,,,5.455,25.609,275.0,227.042,179.0
2011-10-21,11.5,13.1,1.6,,5.5,24.875,277.0,229.167,207.0
2011-10-22,16.625,20.0,3.375,,4.792,24.5,277.0,230.417,208.0
2011-10-23,12.958,14.792,1.833,,4.833,23.042,244.0,218.667,193.0
2011-10-24,22.625,27.042,4.417,,5.583,24.292,254.0,217.125,182.0
2011-10-25,16.292,20.333,4.042,,6.125,27.333,228.0,198.75,148.0
2011-10-26,7.0,10.0,3.0,,4.542,17.083,195.0,154.667,123.0
2011-10-27,,,,,5.0,23.304,220.0,165.583,112.0
2011-10-28,,,,,5.917,30.125,246.0,198.083,159.0
2011-10-29,,,,,6.667,35.875,241.0,204.833,157.0
2011-10-30,,,,,5.083,38.208,212.0,189.208,166.0
2011-10-31,,,,,3.667,24.667,237.0,192.875,165.0
2011-11-01,,,,,4.792,26.125,256.0,203.125,153.0
2011-11-02,,,,,5.304,32.913,245.0,210.667,177.0
2011-11-03,,,,,7.625,52.917,241.0,211.833,190.0
2011-11-04,,,,,6.458,45.75,272.0,223.375,177.0
2011-11-05,,,,,4.375,64.292,224.0,210.75,198.0
2011-11-06,,,,,3.667,45.375,233.0,218.208,205.0
2011-11-07,,,,,3.167,20.75,209.0,188.333,151.0
2011-11-08,,,,,3.708,20.875,201.0,162.25,134.0
2011-11-09,,,,,3.667,16.958,181.0,152.667,124.0
2011-11-10,,,,,3.565,17.87,178.0,157.625,130.0
2011-11-11,,,,,2.667,22.667,183.0,163.958,148.0
2011-11-12,,,,,3.792,30.25,219.0,176.292,139.0
2011-11-13,,,,,4.667,42.042,221.0,184.417,154.0
2011-11-14,,,,,5.708,55.458,208.0,169.75,132.0
2011-11-15,,,,,4.042,30.375,192.0,150.958,124.0
2011-11-16,,,,,3.458,14.292,165.0,133.0,105.0
2011-11-17,,,,,5.478,28.217,189.0,142.0,97.0
2011-11-18,,,,,4.625,33.458,174.0,150.208,123.0
2011-11-19,,,,,1.583,40.583,222.0,180.292,153.0
2011-11-20,,,,,2.083,25.292,209.0,171.75,116.0
2011-11-21,17.273,19.909,2.636,,3.208,13.542,142.0,111.625,80.0
2011-11-22,30.375,43.958,13.583,,3.917,20.792,148.0,108.583,65.0
2011-11-23,28.696,45.261,16.565,,3.542,34.958,156.0,124.792,91.0
2011-11-24,9.043,10.087,1.043,,3.522,16.696,150.0,116.75,88.0
2011-11-25,17.083,21.375,4.292,,2.75,11.917,141.0,99.0,63.0
2011-11-26,29.083,52.583,23.5,,3.208,20.5,149.0,102.667,57.0
2011-11-27,28.083,45.958,17.875,,4.583,34.875,165.0,117.042,75.0
2011-11-28,35.292,76.0,40.708,,4.375,52.875,161.0,136.542,115.0
2011-11-29,44.75,114.167,69.417,,5.958,66.917,191.0,154.958,127.0
2011-11-30,26.667,78.917,52.25,,4.0,48.083,214.0,166.792,125.0
2011-12-01,7.783,9.522,1.739,,3.174,9.364,143.0,127.875,112.0
2011-12-02,17.75,25.625,7.875,,2.333,16.833,141.0,118.833,98.0
2011-12-03,13.417,17.5,4.083,,2.083,18.125,191.0,163.167,143.0
2011-12-04,11.333,13.792,2.458,,2.375,11.792,157.0,129.792,102.0
2011-12-05,16.125,23.208,7.083,,2.583,17.875,147.0,114.75,85.0
2011-12-06,31.792,55.0,23.208,,2.875,21.792,130.0,103.75,85.0
2011-12-07,36.043,90.957,54.913,,4.333,34.125,160.0,119.667,78.0
2011-12-08,32.696,48.913,16.217,,3.087,32.0,123.0,113.542,103.0
2011-12-09,10.792,13.25,2.458,,2.375,7.292,109.0,74.208,37.0
2011-12-10,21.875,32.958,11.083,,2.708,17.708,106.0,69.167,29.0
2011-12-11,17.708,25.417,7.708,,2.458,18.75,111.0,75.5,42.0
2011-12-12,30.5,58.792,28.292,,3.458,35.292,136.0,93.208,44.0
2011-12-13,26.833,58.625,31.792,,2.875,25.083,152.0,104.75,69.0
2011-12-14,37.583,66.625,29.042,,4.583,29.5,155.0,105.333,68.0
2011-12-15,31.304,84.435,53.13,,5.087,39.217,154.0,109.542,63.0
2011-12-16,12.917,15.125,2.208,,3.167,10.208,104.0,74.292,35.0
2011-12-17,14.333,18.25,3.917,,2.0,7.667,93.0,58.917,15.0
2011-12-18,11.5,13.208,1.708,,2.333,11.167,109.0,75.292,35.0
