date,CO_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-30,6.333333333333333,35.0,49.42857142857143,14.428571428571429,4.428571428571429,8.666666666666666
2011-01-31,4.583333333333333,25.375,43.166666666666664,17.791666666666668,4.541666666666667,11.291666666666666
2011-02-01,5.695652173913044,26.363636363636363,59.22727272727273,32.86363636363637,11.304347826086957,18.217391304347824
2011-02-02,3.5416666666666665,12.291666666666666,17.0,4.708333333333333,5.695652173913044,6.304347826086956
2011-02-03,5.375,25.291666666666668,42.208333333333336,16.916666666666668,4.625,13.916666666666666
2011-02-04,5.166666666666667,21.130434782608695,30.47826086956522,9.347826086956522,6.625,22.75
2011-02-05,5.3478260869565215,19.956521739130434,25.304347826086957,5.3478260869565215,8.166666666666666,36.708333333333336
2011-02-06,4.708333333333333,22.791666666666668,27.291666666666668,4.5,5.5,29.458333333333332
2011-02-07,5.434782608695652,26.565217391304348,36.73913043478261,10.173913043478262,4.238095238095238,16.38095238095238
2011-02-08,3.4583333333333335,15.041666666666666,20.541666666666668,5.5,4.916666666666667,15.166666666666666
2011-02-09,3.7083333333333335,17.416666666666668,23.166666666666668,5.75,4.833333333333333,11.625
2011-02-10,4.25,25.291666666666668,40.25,14.958333333333334,4.875,14.541666666666666
2011-02-11,3.375,12.130434782608695,15.130434782608695,3.0,4.291666666666667,12.208333333333334
2011-02-12,3.5217391304347827,12.173913043478262,14.652173913043478,2.4782608695652173,4.0,12.5
2011-02-13,4.333333333333333,26.416666666666668,32.125,5.708333333333333,3.3333333333333335,16.166666666666668
2011-02-14,5.875,31.958333333333332,54.25,22.291666666666668,3.5,22.208333333333332
2011-02-15,5.958333333333333,24.875,54.375,29.5,4.333333333333333,22.083333333333332
2011-02-16,4.416666666666667,28.291666666666668,43.791666666666664,15.5,5.166666666666667,17.75
2011-02-17,3.625,18.125,23.75,5.625,4.478260869565218,12.0
2011-02-18,3.1666666666666665,9.434782608695652,11.652173913043478,2.217391304347826,3.75,7.041666666666667
2011-02-19,3.739130434782609,16.08695652173913,20.565217391304348,4.478260869565218,3.7083333333333335,13.0
2011-02-20,6.625,34.583333333333336,63.458333333333336,28.875,4.833333333333333,17.208333333333332
2011-02-21,7.826086956521739,46.130434782608695,88.47826086956522,42.34782608695652,7.913043478260869,33.47826086956522
2011-02-22,4.083333333333333,19.125,22.416666666666668,3.2916666666666665,6.166666666666667,24.333333333333332
2011-02-23,5.125,23.541666666666668,36.375,12.833333333333334,4.458333333333333,15.708333333333334
2011-02-24,3.875,11.708333333333334,13.208333333333334,1.5,5.260869565217392,29.608695652173914
2011-02-25,5.208333333333333,25.0,34.91304347826087,9.91304347826087,4.625,26.541666666666668
2011-02-26,3.1739130434782608,9.08695652173913,10.478260869565217,1.391304347826087,3.1666666666666665,11.208333333333334
2011-02-27,3.2083333333333335,13.5,15.625,2.125,3.4583333333333335,12.25
2011-02-28,3.4583333333333335,18.791666666666668,22.5,3.7083333333333335,3.25,14.291666666666666
2011-03-01,4.791666666666667,31.05263157894737,40.31578947368421,9.263157894736842,4.458333333333333,20.416666666666668
2011-03-02,4.958333333333333,26.25,44.083333333333336,17.833333333333332,4.478260869565218,19.217391304347824
2011-03-03,3.125,7.043478260869565,7.869565217391305,0.8260869565217391,3.9166666666666665,13.541666666666666
2011-03-04,3.5217391304347827,10.583333333333334,11.875,1.2916666666666667,3.25,16.0
2011-03-05,5.291666666666667,25.625,41.0,15.375,3.0,17.17391304347826
2011-03-06,6.583333333333333,30.833333333333332,52.791666666666664,21.958333333333332,5.5,18.541666666666668
2011-03-07,5.208333333333333,14.166666666666666,15.791666666666666,1.625,5.583333333333333,32.583333333333336
2011-03-08,5.833333333333333,17.291666666666668,20.666666666666668,3.375,5.75,27.0
2011-03-09,5.083333333333333,19.0,20.833333333333332,1.8333333333333333,3.5217391304347827,20.869565217391305
2011-03-10,4.0,13.391304347826088,15.608695652173912,2.217391304347826,3.2083333333333335,13.75
2011-03-11,3.739130434782609,11.5,13.375,1.875,4.375,16.125
2011-03-12,3.5833333333333335,14.416666666666666,17.5,3.0833333333333335,4.541666666666667,14.0
2011-03-13,3.375,15.416666666666666,17.458333333333332,2.0416666666666665,3.5833333333333335,10.291666666666666
2011-03-14,4.708333333333333,31.916666666666668,42.333333333333336,10.416666666666666,5.166666666666667,17.125
2011-03-15,4.791666666666667,24.333333333333332,44.458333333333336,20.125,5.5,19.875
2011-03-16,4.333333333333333,31.347826086956523,41.82608695652174,10.478260869565217,4.521739130434782,16.956521739130434
2011-03-17,5.958333333333333,26.73913043478261,41.34782608695652,14.608695652173912,3.75,21.5
2011-03-18,8.478260869565217,31.708333333333332,54.333333333333336,22.625,6.333333333333333,42.041666666666664
2011-03-19,2.7083333333333335,8.958333333333334,10.208333333333334,1.25,4.041666666666667,6.875
