date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2013-01-01,,,7.042,8.167,1.125,6.042,1.917,8.667,
2013-01-02,,,4.708,5.25,0.542,3.167,1.042,6.5,
2013-01-03,,,8.5,11.542,3.042,4.958,1.25,8.417,
2013-01-04,,,13.792,18.417,4.625,5.417,1.125,9.375,
2013-01-05,,,11.0,12.917,1.917,1.708,1.0,4.792,
2013-01-06,,,19.174,34.87,15.696,4.208,2.13,7.042,
2013-01-07,,,26.417,47.333,20.917,5.792,2.25,10.417,
2013-01-08,,,33.609,78.739,45.13,12.478,2.87,17.391,
2013-01-09,,,16.292,20.833,4.542,8.583,2.167,12.083,
2013-01-10,,,16.583,21.75,5.167,3.125,1.917,4.875,
2013-01-11,,,19.333,25.167,5.833,5.875,2.083,8.375,
2013-01-12,,,14.292,18.833,4.542,3.958,2.083,6.625,
2013-01-13,,,8.609,9.522,0.913,2.792,0.043,5.083,
2013-01-14,,,19.5,30.75,11.25,4.75,0.208,7.167,
2013-01-15,,,27.875,54.458,26.583,6.667,0.25,9.458,
2013-01-16,,,21.5,41.0,19.5,6.625,0.583,9.917,
2013-01-17,,,25.833,38.375,12.542,10.042,0.5,13.75,
2013-01-18,,,23.458,32.625,9.167,9.125,0.375,12.5,
2013-01-19,,,9.667,10.625,0.958,2.25,0.0,5.042,
2013-01-20,,,19.13,29.565,10.435,5.292,1.217,9.167,
2013-01-21,,,21.565,30.609,9.043,14.0,2.0,20.348,
2013-01-22,,,12.333,16.042,3.708,5.792,1.208,10.042,
2013-01-23,,,19.625,29.75,10.125,6.958,0.917,9.75,
2013-01-24,,,30.292,61.333,31.042,12.583,1.667,18.292,
2013-01-25,,,37.917,100.667,62.75,17.333,2.292,24.625,
2013-01-26,,,11.5,20.208,8.708,8.042,1.292,13.0,
2013-01-27,,,18.304,30.565,12.261,4.087,0.304,7.652,
2013-01-28,,,19.583,35.125,15.542,8.083,1.042,9.958,
2013-01-29,,,6.111,6.889,0.778,5.792,0.417,8.917,
2013-01-30,,,,,,12.625,0.917,16.083,
2013-01-31,,,10.091,11.364,1.273,8.208,0.75,10.125,
2013-02-01,,,22.083,33.542,11.458,11.375,1.167,15.167,
2013-02-02,,,22.167,32.625,10.458,17.958,1.375,24.25,
2013-02-03,,,31.13,67.304,36.174,20.792,2.0,24.625,
2013-02-04,,,11.042,14.0,2.958,6.0,0.75,9.783,
2013-02-05,,,8.917,10.875,1.958,5.625,0.375,7.042,
2013-02-06,,,22.667,41.5,18.833,7.0,0.583,6.958,
2013-02-07,,,26.118,43.294,17.176,6.0,0.478,8.435,
2013-02-08,,,15.583,19.625,4.042,6.417,0.208,7.5,
2013-02-09,,,8.375,9.708,1.333,2.25,0.083,1.875,
2013-02-10,,,32.696,65.348,32.652,7.5,1.652,7.667,
2013-02-11,,,17.667,21.208,3.542,5.167,1.333,5.208,
2013-02-12,,,21.792,29.792,8.0,4.167,1.458,5.083,
2013-02-13,,,13.958,17.292,3.333,4.792,1.417,5.917,
2013-02-14,,,27.125,44.958,17.833,10.125,1.708,12.708,
2013-02-15,,,10.917,13.042,2.125,3.25,1.125,4.792,
2013-02-16,,,3.417,4.042,0.625,7.75,1.875,10.125,
2013-02-17,,,13.435,15.826,2.391,19.625,2.565,20.5,
2013-02-18,,,17.958,22.083,4.125,11.583,1.25,12.667,
2013-02-19,,,13.783,16.87,3.087,7.435,0.957,8.217,
2013-02-20,,,26.5,40.417,13.917,8.708,0.833,12.85,
2013-02-21,,,22.75,30.75,8.0,8.667,0.111,11.091,
2013-02-22,,,21.292,29.917,8.625,6.625,0.167,8.542,
2013-02-23,,,19.625,24.208,4.583,7.292,0.292,9.292,
2013-02-24,,,28.087,45.261,17.174,9.125,0.565,14.25,
2013-02-25,,,27.708,59.417,31.708,22.667,1.542,26.625,
2013-02-26,,,22.542,26.792,4.25,49.708,2.333,58.0,
2013-02-27,,,26.667,33.25,6.583,47.875,1.458,58.783,
2013-02-28,,,19.833,30.125,10.292,25.652,1.167,31.583,
2013-03-01,,,15.833,19.375,3.542,15.458,0.958,20.417,
2013-03-02,,,12.125,13.375,1.25,12.417,1.0,14.458,
2013-03-03,,,12.174,14.348,2.174,11.0,0.0,11.917,
2013-03-04,,,24.25,42.708,18.458,15.833,0.625,18.25,
2013-03-05,,,26.958,36.417,9.458,15.583,0.25,17.542,
2013-03-06,,,7.708,8.833,1.125,9.375,0.0,9.708,
2013-03-07,,,9.043,10.0,0.957,10.826,0.0,12.783,
2013-03-08,,,7.667,9.0,1.333,8.125,0.0,10.25,
2013-03-09,,,5.75,6.25,0.5,7.625,0.042,10.042,
2013-03-10,,,11.13,13.304,2.174,7.583,0.0,9.375,
2013-03-11,,,12.917,15.5,2.583,6.542,0.0,8.5,
2013-03-12,,,19.125,21.875,2.75,13.5,0.208,15.208,
2013-03-13,,,23.542,31.208,7.667,16.667,0.0,18.75,
2013-03-14,,,13.125,15.833,2.708,5.625,0.0,5.542,
2013-03-15,,,15.542,18.292,2.75,7.5,0.0,8.292,
2013-03-16,,,12.083,13.375,1.292,20.125,0.417,21.833,
2013-03-17,,,20.174,27.174,7.0,26.304,0.5,29.826,
2013-03-18,,,27.167,38.833,11.667,27.417,0.792,32.917,
2013-03-19,,,8.208,9.5,1.292,9.542,0.083,13.0,
2013-03-20,,,14.542,19.75,5.208,6.0,0.167,9.125,
2013-03-21,,,7.958,9.083,1.125,2.333,0.0,2.958,
2013-03-22,,,7.917,9.667,1.75,6.958,0.0,8.25,
2013-03-23,,,10.458,12.792,2.333,9.833,0.0,11.875,
2013-03-24,,,23.739,32.957,9.217,19.917,0.783,23.375,
2013-03-25,,,10.625,11.167,0.542,23.875,1.375,29.417,
2013-03-26,,,26.292,33.5,7.208,28.708,1.125,32.833,
2013-03-27,,,16.167,17.375,1.208,32.958,0.235,39.625,
2013-03-28,,,22.13,26.739,4.609,30.217,0.833,34.13,
2013-03-29,,,37.875,53.0,15.125,28.625,2.292,37.958,
2013-03-30,,,9.917,10.167,0.25,17.083,0.25,22.75,
2013-03-31,,,6.913,7.652,0.739,9.667,0.0,12.125,
2013-10-11,,,15.462,17.385,1.923,,2.75,28.833,
2013-10-12,,,11.042,14.583,3.542,,1.0,17.167,
2013-10-13,,,4.833,4.833,0.0,,0.958,9.25,
2013-10-14,,,7.875,8.833,0.958,,1.167,14.667,
2013-10-15,,,20.125,30.625,10.5,,1.583,27.167,
2013-10-16,,,6.625,7.042,0.417,,0.875,4.375,
2013-10-17,,,17.435,24.783,7.348,,0.696,7.478,
2013-10-18,,,12.5,17.667,5.167,,1.0,11.458,
2013-10-19,,,13.208,16.542,3.333,,5.292,15.208,
2013-10-20,,,7.083,7.75,0.667,,0.75,10.458,
2013-10-21,,,12.13,14.783,2.652,,1.292,6.708,
2013-10-22,,,16.917,20.625,3.708,,0.708,9.083,
2013-10-23,,,13.417,16.583,3.167,,0.5,10.375,
2013-10-24,,,23.292,36.75,13.458,,0.542,13.25,
2013-10-25,,,24.167,47.167,23.0,,0.625,6.542,
2013-10-26,,,9.708,11.458,1.75,,0.5,11.667,
2013-10-27,,,8.375,9.958,1.583,,0.083,4.75,
2013-10-28,,,16.217,27.043,10.826,,0.792,11.542,
2013-10-29,,,18.375,33.583,15.208,,1.208,16.542,
2013-10-30,,,15.708,24.542,8.833,,1.458,18.917,
2013-10-31,,,20.542,24.458,3.917,,1.375,20.625,
2013-11-01,,,17.417,20.875,3.458,,0.833,14.292,
2013-11-02,,,16.333,22.792,6.458,,1.0,13.958,
2013-11-03,,,14.25,17.042,2.792,,1.833,28.792,
2013-11-04,,,12.478,13.739,1.261,,0.75,20.208,
2013-11-05,,,20.333,27.292,6.958,,0.792,20.833,
2013-11-06,,,23.833,42.833,19.0,,1.375,25.833,
2013-11-07,,,18.826,26.13,7.304,,1.182,20.609,
2013-11-08,,,11.25,15.042,3.792,,0.417,11.542,
2013-11-09,,,9.333,12.208,2.875,,0.167,8.333,
2013-11-10,,,6.333,6.792,0.458,,0.0,9.292,
2013-11-11,,,11.609,14.739,3.13,,0.042,7.25,
2013-11-12,,,17.958,25.75,7.792,,0.0,4.042,
2013-11-13,,,18.5,28.167,9.667,,0.0,5.25,
2013-11-14,,,17.958,35.375,17.417,,1.217,8.458,
2013-11-15,,,27.333,51.792,24.458,,2.208,11.5,
2013-11-16,,,20.917,26.875,5.958,,2.875,17.542,
2013-11-17,,,19.125,25.042,5.917,,2.667,23.75,
2013-11-18,,,17.35,25.8,8.45,,1.409,18.217,
2013-11-19,,,16.583,23.958,7.375,,1.208,6.625,
2013-11-20,,,20.958,35.458,14.5,,1.25,5.875,
2013-11-21,,,16.292,21.167,4.875,,1.083,5.083,
2013-11-22,,,23.292,47.667,24.375,,1.167,6.833,
2013-11-23,,,20.25,35.083,14.833,,1.167,11.333,
2013-11-24,,,17.042,23.208,6.167,,1.5,13.542,
2013-11-25,,,31.591,105.318,73.727,,0.091,23.391,
2013-11-26,,,13.917,18.125,4.208,,0.0,5.375,
2013-11-27,,,17.125,28.792,11.667,,0.0,8.292,
2013-11-28,,,15.0,17.875,2.875,,0.0,4.826,
2013-11-29,,,16.833,27.5,10.667,,0.417,7.208,
2013-11-30,,,17.625,29.917,12.292,,0.125,9.083,
2013-12-01,,,18.167,25.542,7.375,,0.458,13.208,
2013-12-02,,,25.87,53.826,27.957,,0.75,19.792,
2013-12-03,,,26.542,56.167,29.625,,1.333,15.292,
2013-12-04,,,20.917,39.609,18.609,,1.609,17.13,
2013-12-05,,,23.435,51.957,28.125,,1.042,20.458,
2013-12-06,,,22.292,32.0,9.708,,0.958,10.917,
2013-12-07,,,14.958,22.583,7.625,,0.208,6.25,
2013-12-08,,,15.375,20.208,4.833,,0.0,5.333,
2013-12-09,,,21.522,45.478,23.957,,1.957,10.542,
2013-12-10,,,20.125,45.583,25.458,,1.833,14.25,
2013-12-11,,,9.333,10.875,1.542,,1.708,9.875,
2013-12-12,,,14.875,20.458,5.583,,1.167,5.25,
2013-12-13,,,12.875,19.167,6.292,,1.208,4.583,
2013-12-14,,,13.875,22.583,8.708,,1.125,5.375,
2013-12-15,,,7.667,9.167,1.5,,0.875,3.417,
2013-12-16,,,14.091,21.5,7.409,,0.136,3.783,
2013-12-17,,,23.875,37.333,13.458,,0.292,5.042,
2013-12-18,,,25.167,39.875,14.708,,0.625,9.542,
2013-12-19,,,21.458,31.542,10.083,,0.417,9.583,
2013-12-20,,,16.667,21.375,4.708,-0.042,0.083,2.5,
2013-12-21,,,24.083,41.833,17.75,4.167,0.208,7.792,
