date,PM25_mean
2016-03-06,14.308
2016-03-07,8.208
2016-03-08,5.583
2016-03-09,5.375
2016-03-10,7.292
2016-03-11,4.125
2016-03-12,6.708
2016-03-13,8.208
2016-03-14,4.25
2016-03-15,3.958
2016-03-16,6.042
2016-03-17,9.833
2016-03-18,13.792
2016-03-19,7.583
2016-03-20,18.625
2016-03-21,18.565
2016-03-22,9.0
2016-03-23,13.0
2016-03-24,7.375
2016-03-25,4.875
2016-03-26,4.917
2016-03-27,4.375
2016-03-28,13.783
2016-03-29,14.875
2016-03-30,16.75
2016-03-31,10.292
2016-11-01,4.625
2016-11-02,8.25
2016-11-03,4.25
2016-11-04,6.833
2016-11-05,13.375
2016-11-06,11.792
2016-11-07,8.167
2016-11-08,7.375
2016-11-09,3.167
2016-11-10,3.375
2016-11-11,3.19
2016-11-12,6.875
2016-11-13,11.333
2016-11-14,11.875
2016-11-15,11.364
2016-11-16,7.13
2016-11-17,5.667
2016-11-18,8.333
2016-11-19,9.364
2016-11-20,6.458
2016-11-21,9.13
2016-11-22,8.667
2016-11-23,2.083
2016-11-24,3.75
2016-11-25,3.75
2016-11-26,4.458
2016-11-27,7.042
2016-11-28,10.043
2016-11-29,6.75
2016-11-30,8.083
2016-12-01,7.292
2016-12-02,5.0
2016-12-03,5.708
2016-12-04,7.625
2016-12-05,4.208
2016-12-06,4.5
2016-12-07,4.304
2016-12-08,6.773
2016-12-09,3.042
2016-12-10,2.75
2016-12-11,2.143
2017-01-01,5.458
2017-01-02,6.708
2017-01-03,3.458
2017-01-04,3.667
2017-01-05,4.792
2017-01-06,4.667
2017-01-07,4.917
2017-01-08,6.875
2017-01-09,6.25
2017-01-10,4.913
2017-01-11,7.542
2017-01-12,4.125
2017-01-13,4.208
2017-01-14,4.273
2017-01-15,4.083
2017-01-16,11.583
2017-01-17,6.042
2017-01-18,4.417
2017-01-19,9.542
2017-01-20,9.167
2017-01-21,7.417
2017-01-22,6.375
2017-01-23,2.478
2017-01-24,4.375
2017-01-25,3.083
2017-01-26,3.652
2017-01-27,4.667
2017-01-28,6.125
2017-01-29,6.042
2017-01-30,5.458
2017-01-31,4.958
2017-02-01,8.208
2017-02-02,8.235
2017-02-03,4.917
2017-02-04,4.542
2017-02-05,9.708
2017-02-06,5.625
2017-02-07,3.125
2017-02-08,4.174
2017-02-09,11.083
2017-02-10,13.375
2017-02-11,6.708
2017-02-12,5.583
2017-02-13,5.375
2017-02-14,7.583
2017-02-15,8.208
2017-02-16,5.917
2017-02-17,7.875
2017-02-18,5.458
2017-02-19,6.083
2017-02-20,6.917
2017-02-21,7.792
2017-02-22,7.043
2017-02-23,6.875
2017-02-24,11.875
2017-02-25,10.292
2017-02-26,8.083
2017-02-27,11.696
2017-02-28,11.25
2017-03-01,6.167
2017-03-02,10.5
2017-03-03,10.375
2017-03-04,11.25
2017-03-05,10.667
2017-03-06,8.542
2017-03-07,8.0
2017-03-08,5.696
2017-03-09,1.917
2017-03-10,6.708
2017-03-11,8.667
2017-03-12,9.833
2017-03-13,13.208
2017-03-14,20.25
2017-03-15,18.667
2017-03-16,7.75
2017-03-17,6.417
2017-03-18,6.458
2017-03-19,6.083
2017-03-20,7.75
2017-03-21,7.087
2017-03-22,1.435
2017-03-23,3.708
2017-03-24,5.542
2017-03-25,19.167
2017-03-26,22.708
2017-03-27,22.208
2017-03-28,18.304
2017-03-29,22.458
2017-03-30,8.792
2017-03-31,6.792
2017-04-01,9.0
2017-04-02,8.292
2017-04-03,12.125
2017-04-04,11.583
2017-04-05,15.0
2017-04-06,18.826
2017-04-07,7.083
2017-04-08,11.958
2017-04-09,10.583
2017-04-10,9.833
2017-04-11,5.583
2017-04-12,6.458
2017-04-13,10.208
2017-04-14,16.625
2017-04-15,13.958
2017-04-16,23.667
2017-04-17,20.208
2017-04-18,3.625
2017-04-19,5.083
2017-04-20,3.391
2017-04-21,6.667
2017-04-22,7.625
2017-04-23,5.083
2017-04-24,5.833
2017-04-25,11.667
2017-04-26,11.375
2017-04-27,5.0
2017-04-28,8.125
2017-04-29,8.875
2017-04-30,15.5
2017-05-01,16.958
2017-05-02,3.875
2017-05-03,6.5
2017-05-04,10.375
2017-05-05,11.292
2017-05-06,13.75
2017-05-07,22.125
2017-05-08,16.542
2017-05-09,8.087
2017-05-10,12.167
2017-05-11,8.25
2017-05-12,11.958
2017-05-13,1.833
2017-05-14,1.417
2017-05-15,1.083
2017-05-16,4.333
2017-05-17,4.625
2017-05-18,6.875
2017-05-19,9.292
2017-05-20,10.125
2017-05-21,18.375
2017-05-22,22.875
2017-05-23,23.75
2017-05-24,17.417
2017-05-25,9.478
2017-05-26,6.125
2017-05-27,3.75
2017-05-28,5.083
2017-05-29,7.696
2017-05-30,20.208
2017-05-31,23.556
2017-06-01,2.111
2017-06-02,0.458
2017-06-03,-0.875
2017-06-04,-0.542
2017-06-05,2.042
2017-06-06,3.833
2017-06-07,9.261
2017-06-08,6.458
2017-06-09,4.417
2017-06-10,6.25
2017-06-11,2.875
2017-06-12,3.083
2017-06-13,5.5
2017-06-14,7.667
2017-06-15,6.417
2017-06-16,3.667
2017-06-17,3.125
2017-06-18,5.75
2017-06-19,8.333
2017-06-20,10.5
2017-06-21,9.625
2017-06-22,8.478
2017-06-23,13.792
2017-06-24,16.917
2017-06-25,15.458
2017-06-26,5.875
2017-06-27,6.875
2017-06-28,11.0
2017-06-29,16.792
2017-06-30,18.455
2017-07-01,7.583
2017-07-02,14.167
2017-07-03,4.75
2017-07-04,7.5
2017-07-05,6.458
2017-07-06,8.87
2017-07-07,12.0
2017-07-08,14.417
2017-07-09,17.542
2017-07-10,25.292
2017-07-11,21.75
2017-07-12,14.625
2017-07-13,10.417
2017-07-14,15.792
2017-07-15,17.125
2017-07-16,14.0
2017-07-17,10.083
2017-07-18,6.348
2017-07-19,9.083
2017-07-20,17.529
2017-07-21,17.462
2017-07-22,17.25
2017-07-23,10.708
2017-07-24,2.5
2017-07-25,6.208
2017-07-26,7.25
2017-07-27,7.917
2017-07-28,10.174
2017-07-29,2.542
2017-07-30,3.792
2017-07-31,7.417
2017-08-01,6.042
2017-08-02,5.292
2017-08-03,5.652
2017-08-04,6.042
2017-08-05,8.542
2017-08-06,9.417
2017-08-07,7.667
2017-08-08,4.875
2017-08-09,2.042
2017-08-10,3.208
2017-08-11,4.25
2017-08-12,0.958
2017-08-13,3.167
2017-08-14,2.208
2017-08-15,1.958
2017-08-16,3.75
2017-08-17,2.625
2017-08-18,2.958
2017-08-19,2.708
2017-08-20,3.208
2017-08-21,4.417
2017-08-22,9.833
2017-08-23,5.458
2017-08-24,8.083
2017-08-25,5.333
2017-08-26,7.75
2017-08-27,8.5
2017-08-28,9.043
2017-08-29,15.792
2017-08-30,4.25
