date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,1.75,1.75,0.0,0.0,16.417
2011-01-02,1.5,1.708,0.208,0.0,11.875
2011-01-03,0.542,0.542,0.0,0.0,8.417
2011-01-04,1.875,2.083,0.208,0.458,13.958
2011-01-05,0.917,0.917,0.0,0.0,8.667
2011-01-06,1.5,1.545,0.045,0.0,8.739
2011-01-07,1.083,1.167,0.083,0.0,8.917
2011-01-08,1.042,1.042,0.0,0.0,9.5
2011-01-09,2.958,3.25,0.292,0.0,12.667
2011-01-10,2.045,2.091,0.045,0.045,11.238
2011-01-11,3.083,3.375,0.292,0.0,12.75
2011-01-12,1.5,1.542,0.042,0.0,7.292
2011-01-13,5.609,6.348,0.739,0.125,10.458
2011-01-14,1.167,1.208,0.042,0.417,9.625
2011-01-15,1.167,1.208,0.042,0.667,10.917
2011-01-16,1.958,1.958,0.0,0.0,10.5
2011-01-17,1.75,1.917,0.167,0.0,9.375
2011-01-18,3.25,3.542,0.292,0.375,10.583
2011-01-19,3.417,3.875,0.458,0.5,14.875
2011-01-20,4.35,4.85,0.5,0.174,12.091
2011-01-21,7.667,8.083,0.417,0.0,12.167
2011-01-22,4.292,4.875,0.583,0.0,8.667
2011-01-23,3.542,4.083,0.542,0.0,9.375
2011-01-24,1.522,1.522,0.0,0.0,7.957
2011-01-25,4.333,5.0,0.667,0.375,9.5
2011-01-26,2.167,2.333,0.167,0.0,8.5
2011-01-27,5.913,6.435,0.522,0.292,17.625
2011-01-28,2.208,2.375,0.167,0.208,10.792
2011-01-29,1.167,1.208,0.042,0.0,7.042
2011-01-30,1.583,1.625,0.042,0.0,6.458
2011-01-31,2.042,2.083,0.042,0.083,7.917
2011-02-01,2.417,2.833,0.417,0.375,10.333
2011-02-02,2.875,3.167,0.292,0.083,7.75
2011-02-03,2.182,2.318,0.136,0.0,9.136
2011-02-04,2.792,2.958,0.167,0.375,7.958
2011-02-05,1.333,1.333,0.0,0.125,10.875
2011-02-06,4.0,4.625,0.625,0.167,22.083
2011-02-07,4.542,6.375,1.833,0.125,12.208
2011-02-08,1.667,1.667,0.0,0.417,9.25
2011-02-09,1.75,1.917,0.167,0.0,8.458
2011-02-10,2.087,2.13,0.043,0.25,10.5
2011-02-11,1.583,1.583,0.0,0.0,8.583
2011-02-12,1.708,1.958,0.25,0.083,12.292
2011-02-13,2.583,2.708,0.125,0.083,18.708
2011-02-14,5.208,5.667,0.458,0.333,16.625
2011-02-15,2.25,2.5,0.25,0.833,18.333
2011-02-16,1.542,1.542,0.0,0.0,9.292
2011-02-17,2.913,2.957,0.043,0.333,12.125
2011-02-18,1.167,1.167,0.0,0.0,7.25
2011-02-19,1.208,1.208,0.0,0.125,10.417
2011-02-20,2.533,2.667,0.133,0.0,10.526
2011-02-21,2.25,2.25,0.0,1.958,22.458
2011-02-22,3.292,3.458,0.167,0.792,16.167
2011-02-23,4.875,5.583,0.708,0.125,16.25
2011-02-24,1.609,1.609,0.0,1.875,26.583
2011-02-25,3.458,3.708,0.25,0.0,9.333
2011-02-26,1.292,1.333,0.042,0.0,10.875
2011-02-27,0.667,0.667,0.0,0.0,9.333
2011-02-28,1.958,2.125,0.167,0.083,8.833
