date,SO2_mean,SPM_mean
2011-01-01,5.917,
2011-01-02,2.75,
2011-01-03,5.5,
2011-01-04,2.75,
2011-01-05,1.609,
2011-01-06,2.5,
2011-01-07,2.375,
2011-01-08,1.75,
2011-01-09,9.625,
2011-01-10,8.417,
2011-01-11,4.167,
2011-01-12,2.1,
2011-01-13,5.0,
2011-01-14,4.583,
2011-01-15,2.792,
2011-01-16,2.208,
2011-01-17,1.708,
2011-01-18,1.833,
2011-01-19,1.174,
2011-01-20,1.708,
2011-01-21,1.333,
2011-01-22,1.583,
2011-01-23,1.333,
2011-01-24,2.458,
2011-01-25,3.091,
2011-01-26,2.304,
2011-01-27,3.167,
2011-01-28,3.458,
2011-01-29,5.042,
2011-01-30,3.208,
2011-01-31,5.208,
2011-02-01,3.25,
2011-02-02,1.957,
2011-02-03,1.583,
2011-02-04,4.125,
2011-02-05,3.292,
2011-02-06,1.917,
2011-02-07,2.458,
2011-02-08,1.682,
2011-02-09,1.783,
2011-02-10,2.292,
2011-02-11,2.583,
2011-02-12,2.833,
2011-02-13,3.333,
2011-02-14,1.167,
2011-02-15,2.458,
2011-02-16,2.261,
2011-02-17,2.25,
2011-02-18,1.958,
2011-02-19,2.083,
2011-02-20,1.792,
2011-02-21,2.087,
2011-02-22,2.417,
2011-02-23,2.0,
2011-02-24,4.375,
2011-02-25,2.083,
2011-02-26,1.042,
2011-02-27,1.083,
2011-02-28,3.708,
2011-03-01,2.826,
2011-03-02,1.333,
2011-03-03,1.333,
2011-03-04,1.5,
2011-03-05,1.417,
2011-03-06,1.583,
2011-03-07,3.917,
2011-03-08,3.045,
2011-03-09,1.292,
2011-03-10,1.0,
2011-03-11,4.208,
2011-03-12,1.542,
2011-03-13,1.958,
2011-03-14,3.0,
2011-03-15,4.478,
2011-03-16,3.0,
2011-03-17,1.792,
2011-03-18,1.25,
2011-03-19,1.167,
2011-03-20,1.667,
2011-03-21,1.917,
2011-03-22,1.591,
2011-03-23,1.125,
2011-03-24,3.167,
2011-03-25,1.958,
2011-03-26,1.5,
2011-03-27,2.625,
2011-03-28,3.625,
2011-03-29,4.913,
2011-03-30,3.542,
2011-03-31,2.0,
2011-04-01,2.348,
2011-04-02,1.542,
2011-04-03,1.125,
2011-04-04,1.208,
2011-04-05,1.625,
2011-04-06,2.043,
2011-04-07,2.458,
2011-04-08,1.0,
2011-04-09,1.417,
2011-04-10,2.75,
2011-04-11,1.542,
2011-04-12,1.458,
2011-04-13,3.792,
2011-04-14,2.208,
2011-04-15,1.043,
2011-04-16,1.167,
2011-04-17,1.75,
2011-04-18,1.208,
2011-04-19,1.125,
2011-04-20,1.0,
2011-04-21,1.958,
2011-04-22,1.783,
2011-04-23,1.25,
2011-04-24,1.625,
2011-04-25,2.25,
2011-04-26,1.542,
2011-04-27,1.292,
2011-04-28,1.333,
2011-04-29,2.174,
2011-04-30,2.917,
2011-05-01,1.458,
2011-05-02,1.417,
2011-05-03,1.125,
2011-05-04,1.167,
2011-05-05,1.304,
2011-05-06,1.739,
2011-05-07,1.708,
2011-05-08,1.0,
2011-05-09,1.042,
2011-05-10,1.0,
2011-05-11,1.0,
2011-05-12,1.0,
2011-05-13,2.13,
