date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,7.625,8.25,0.625,,13.083333333333334,76.0,3.3333333333333335,-53.0
2011-01-02,5.0,5.625,0.625,,8.958333333333334,75.0,16.791666666666668,-41.0
2011-01-03,6.0,6.458333333333333,0.4583333333333333,,6.0,78.0,20.541666666666668,-22.0
2011-01-04,6.434782608695652,7.956521739130435,1.5217391304347827,,6.791666666666667,62.0,3.9166666666666665,-61.0
2011-01-05,4.583333333333333,6.208333333333333,1.625,,6.958333333333333,64.0,18.791666666666668,-12.0
2011-01-06,8.166666666666666,10.25,2.0833333333333335,,8.333333333333334,96.0,33.25,-10.0
2011-01-07,5.208333333333333,6.75,1.5416666666666667,,6.166666666666667,65.0,23.416666666666668,-9.0
2011-01-08,4.875,6.541666666666667,1.6666666666666667,,5.333333333333333,67.0,15.5,-20.0
2011-01-09,12.458333333333334,15.0,2.5416666666666665,,12.041666666666666,77.0,6.041666666666667,-51.0
2011-01-10,16.25,19.625,3.375,,12.083333333333334,89.0,27.458333333333332,-29.0
2011-01-11,12.409090909090908,19.59090909090909,7.181818181818182,,11.956521739130435,83.0,12.708333333333334,-32.0
2011-01-12,9.791666666666666,13.333333333333334,3.5416666666666665,,5.166666666666667,53.0,-2.5416666666666665,-46.0
2011-01-13,12.958333333333334,17.916666666666668,4.958333333333333,,6.083333333333333,99.0,19.708333333333332,-69.0
2011-01-14,6.416666666666667,8.0,1.5833333333333333,,8.958333333333334,54.0,20.75,-9.0
2011-01-15,5.875,7.25,1.375,,9.291666666666666,71.0,27.75,-15.0
2011-01-16,13.454545454545455,16.681818181818183,3.227272727272727,,15.208333333333334,50.0,18.541666666666668,-3.0
2011-01-17,12.75,15.75,3.0,,8.125,69.0,17.125,-33.0
2011-01-18,21.166666666666668,28.916666666666668,7.75,,15.458333333333334,61.0,-2.5416666666666665,-59.0
2011-01-19,17.625,23.458333333333332,5.833333333333333,,18.166666666666668,92.0,27.666666666666668,-32.0
2011-01-20,14.5,18.125,3.625,,18.916666666666668,13.0,2.25,-7.0
2011-01-21,11.375,14.208333333333334,2.8333333333333335,,8.916666666666666,35.0,12.916666666666666,-2.0
2011-01-22,5.416666666666667,7.208333333333333,1.7916666666666667,,6.583333333333333,93.0,48.5,11.0
2011-01-23,5.391304347826087,6.869565217391305,1.4782608695652173,,7.583333333333333,93.0,47.875,10.0
2011-01-24,11.75,15.708333333333334,3.9583333333333335,,8.0,51.0,6.875,-34.0
2011-01-25,14.791666666666666,23.458333333333332,8.666666666666666,,11.125,63.0,5.291666666666667,-48.0
2011-01-26,15.916666666666666,23.791666666666668,7.875,,8.708333333333334,46.0,-10.25,-56.0
2011-01-27,18.833333333333332,32.958333333333336,14.125,,12.75,48.0,-21.166666666666668,-129.0
2011-01-28,9.5,13.958333333333334,4.458333333333333,,10.708333333333334,42.0,-6.75,-59.0
2011-01-29,2.7083333333333335,5.208333333333333,2.5,,7.958333333333333,38.0,-4.583333333333333,-30.0
2011-01-30,9.083333333333334,12.208333333333334,3.125,,6.791666666666667,54.0,-3.0416666666666665,-41.0
2011-01-31,13.583333333333334,18.125,4.541666666666667,,6.333333333333333,62.0,-1.3333333333333333,-58.0
2011-02-01,15.125,23.833333333333332,8.708333333333334,,10.5,83.0,-5.0,-70.0
2011-02-02,6.208333333333333,9.375,3.1666666666666665,,6.5,10.0,-15.625,-41.0
2011-02-03,11.782608695652174,16.0,4.217391304347826,,7.75,49.0,-7.166666666666667,-51.0
2011-02-04,12.083333333333334,21.041666666666668,8.958333333333334,,10.958333333333334,82.0,8.0,-134.0
2011-02-05,9.25,11.208333333333334,1.9583333333333333,,16.75,76.0,21.125,-26.0
2011-02-06,15.125,20.791666666666668,5.666666666666667,,32.708333333333336,64.0,16.416666666666668,-43.0
2011-02-07,18.26086956521739,28.608695652173914,10.347826086956522,,16.291666666666668,109.0,60.916666666666664,17.0
2011-02-08,4.791666666666667,6.875,2.0833333333333335,,6.083333333333333,88.0,38.166666666666664,-18.0
2011-02-09,10.083333333333334,13.541666666666666,3.4583333333333335,,6.625,60.0,8.333333333333334,-35.0
2011-02-10,10.541666666666666,13.875,3.3333333333333335,,8.166666666666666,91.0,24.375,-27.0
2011-02-11,8.0,10.458333333333334,2.4583333333333335,,7.958333333333333,69.0,13.791666666666666,-43.0
2011-02-12,8.041666666666666,10.708333333333334,2.6666666666666665,,8.666666666666666,64.0,5.291666666666667,-51.0
2011-02-13,11.916666666666666,15.541666666666666,3.625,,15.75,54.0,16.75,-32.0
2011-02-14,17.291666666666668,24.625,7.333333333333333,,22.125,51.0,14.166666666666666,-20.0
2011-02-15,9.625,13.041666666666666,3.4166666666666665,,10.833333333333334,96.0,43.583333333333336,2.0
2011-02-16,4.583333333333333,7.666666666666667,3.0833333333333335,,6.782608695652174,64.0,11.0,-23.0
2011-02-17,,,,,5.541666666666667,45.0,0.875,-44.0
2011-02-18,,,,,7.875,13.0,-11.458333333333334,-42.0
2011-02-19,,,,,7.125,70.0,-0.5,-58.0
2011-02-20,,,,,5.333333333333333,91.0,9.416666666666666,-75.0
2011-02-21,,,,,10.958333333333334,123.0,39.208333333333336,-52.0
2011-02-22,,,,,21.0,102.0,54.791666666666664,15.0
2011-02-23,,,,,21.291666666666668,126.0,65.16666666666667,29.0
2011-02-24,,,,,24.75,129.0,76.5,43.0
2011-02-25,,,,,13.875,77.0,42.75,6.0
2011-02-26,,,,,7.458333333333333,66.0,28.083333333333332,-2.0
2011-02-27,,,,,8.666666666666666,50.0,9.125,-22.0
2011-02-28,,,,,13.75,67.0,8.958333333333334,-39.0
2011-03-01,,,,,15.75,129.0,61.0,-4.0
2011-03-02,,,,,28.833333333333332,51.0,32.666666666666664,12.0
2011-03-03,,,,,14.416666666666666,107.0,55.666666666666664,21.0
2011-03-04,,,,,21.333333333333332,59.0,30.541666666666668,12.0
2011-03-05,,,,,11.791666666666666,65.0,27.125,-2.0
2011-03-06,,,,,17.916666666666668,177.0,101.16666666666667,31.0
2011-03-07,,,,,24.583333333333332,131.0,101.54166666666667,71.0
2011-03-08,,,,,30.416666666666668,102.0,79.58333333333333,58.0
2011-03-09,,,,,21.375,72.0,49.125,13.0
2011-03-10,,,,,4.583333333333333,60.0,37.041666666666664,13.0
2011-03-11,,,,,11.083333333333334,61.0,37.0,6.0
2011-03-12,,,,,5.541666666666667,79.0,30.375,-24.0
2011-03-13,,,,,8.333333333333334,72.0,24.916666666666668,-21.0
2011-03-14,,,,,11.583333333333334,98.0,33.291666666666664,-15.0
2011-03-15,,,,,15.208333333333334,101.0,32.541666666666664,-30.0
2011-03-16,,,,,18.5,97.0,37.791666666666664,-26.0
2011-03-17,,,,,23.958333333333332,113.0,60.375,11.0
2011-03-18,,,,,25.0,128.0,80.625,50.0
2011-03-19,,,,,5.208333333333333,106.0,54.5,-4.0
2011-03-20,,,,,10.125,117.0,46.583333333333336,-23.0
2011-03-21,,,,,9.954545454545455,104.0,45.458333333333336,-5.0
2011-03-22,,,,,15.5,131.0,53.083333333333336,-34.0
2011-03-23,,,,,29.375,86.0,59.0,35.0
2011-03-24,,,,,14.916666666666666,132.0,70.33333333333333,15.0
2011-03-25,,,,,7.708333333333333,109.0,48.0,-3.0
2011-03-26,,,,,12.1,92.0,31.541666666666668,-22.0
2011-03-27,,,,,17.285714285714285,149.0,63.041666666666664,-21.0
2011-03-28,,,,,19.25,134.0,62.333333333333336,-11.0
2011-03-29,,,,,15.791666666666666,182.0,95.875,12.0
2011-03-30,,,,,20.458333333333332,175.0,100.0,34.0
2011-03-31,,,,,12.166666666666666,155.0,81.125,39.0
2011-04-01,17.583333333333332,20.708333333333332,3.125,,18.791666666666668,160.0,77.70833333333333,-5.0
2011-04-02,11.791666666666666,14.125,2.3333333333333335,,18.5,184.0,92.29166666666667,10.0
2011-04-03,4.458333333333333,5.333333333333333,0.875,,11.208333333333334,120.0,60.5,17.0
2011-04-04,8.0,9.125,1.125,,7.583333333333333,122.0,55.75,-5.0
2011-04-05,11.416666666666666,13.0,1.5833333333333333,,12.75,189.0,89.79166666666667,-13.0
2011-04-06,16.5,18.541666666666668,2.0416666666666665,,13.208333333333334,205.0,111.75,2.0
2011-04-07,21.818181818181817,24.136363636363637,2.3181818181818183,,21.818181818181817,190.0,107.81818181818181,48.0
2011-04-08,21.625,24.125,2.5,,19.0,200.0,138.29166666666666,52.0
2011-04-09,14.458333333333334,15.833333333333334,1.375,,16.583333333333332,162.0,133.79166666666666,108.0
2011-04-10,6.75,7.333333333333333,0.5833333333333334,,16.666666666666668,173.0,125.41666666666667,74.0
2011-04-11,10.25,11.375,1.125,,21.833333333333332,185.0,113.33333333333333,51.0
2011-04-12,6.291666666666667,7.0,0.7083333333333334,,17.625,155.0,86.20833333333333,30.0
2011-04-13,13.08695652173913,14.26086956521739,1.173913043478261,,18.91304347826087,218.0,114.875,1.0
2011-04-14,17.333333333333332,19.125,1.7916666666666667,,23.333333333333332,228.0,146.33333333333334,53.0
2011-04-15,17.166666666666668,18.958333333333332,1.7916666666666667,,24.833333333333332,248.0,171.66666666666666,82.0
2011-04-16,9.416666666666666,10.708333333333334,1.2916666666666667,,18.791666666666668,251.0,146.83333333333334,80.0
2011-04-17,4.25,4.666666666666667,0.4166666666666667,,12.25,199.0,123.375,52.0
2011-04-18,13.041666666666666,13.75,0.7083333333333334,,19.625,140.0,120.5,99.0
2011-04-19,11.166666666666666,12.416666666666666,1.25,,12.75,106.0,79.29166666666667,39.0
2011-04-20,9.541666666666666,11.208333333333334,1.6666666666666667,,8.458333333333334,158.0,92.04166666666667,28.0
2011-04-21,14.583333333333334,16.208333333333332,1.625,,18.5,145.0,103.91666666666667,58.0
2011-04-22,17.166666666666668,18.416666666666668,1.25,,39.25,169.0,131.375,96.0
2011-04-23,16.125,17.291666666666668,1.1666666666666667,,36.0,179.0,140.25,111.0
2011-04-24,5.083333333333333,5.208333333333333,0.125,,8.0,202.0,137.5,76.0
2011-04-25,10.541666666666666,11.333333333333334,0.7916666666666666,,13.125,170.0,104.375,46.0
