date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,201.83333333333334,6.25,10.416666666666666,13.958333333333334,20.458333333333332,6.5,8.416666666666666,86.0,21.5,-24.0,212.25
2011-01-02,202.41666666666666,4.708333333333333,7.958333333333333,9.833333333333334,13.541666666666666,3.7083333333333335,14.916666666666666,101.0,29.5,-29.0,210.375
2011-01-03,192.95833333333334,3.6666666666666665,1.0416666666666667,4.708333333333333,5.75,1.0416666666666667,5.333333333333333,88.0,42.791666666666664,13.0,194.0
2011-01-04,198.625,5.166666666666667,6.625,11.333333333333334,15.166666666666666,3.8333333333333335,7.041666666666667,96.0,20.5,-35.0,205.25
2011-01-05,195.86363636363637,4.095238095238095,2.1363636363636362,9.454545454545455,12.818181818181818,3.3636363636363638,8.625,82.0,25.833333333333332,-14.0,198.0
2011-01-06,196.45833333333334,4.125,8.625,14.583333333333334,21.25,6.666666666666667,11.958333333333334,111.0,47.0,-7.0,205.08333333333334
2011-01-07,195.625,3.5833333333333335,1.5833333333333333,8.625,11.666666666666666,3.0416666666666665,5.041666666666667,75.0,32.291666666666664,-6.0,197.20833333333334
2011-01-08,195.5,3.25,1.4583333333333333,6.416666666666667,7.958333333333333,1.5416666666666667,7.708333333333333,80.0,31.083333333333332,-6.0,196.95833333333334
2011-01-09,201.08333333333334,5.083333333333333,11.416666666666666,18.375,26.25,7.875,19.75,87.0,23.416666666666668,-26.0,212.5
2011-01-10,197.75,4.541666666666667,12.416666666666666,20.583333333333332,27.583333333333332,7.0,13.791666666666666,106.0,47.208333333333336,-3.0,210.16666666666666
2011-01-11,198.375,4.625,11.041666666666666,15.5,29.166666666666668,13.666666666666666,14.125,88.0,23.833333333333332,-8.0,209.41666666666666
2011-01-12,196.625,4.583333333333333,6.875,15.5,25.208333333333332,9.708333333333334,8.956521739130435,63.0,11.916666666666666,-25.0,203.5
2011-01-13,194.91666666666666,3.9583333333333335,4.625,14.208333333333334,21.458333333333332,7.25,6.875,131.0,36.791666666666664,-36.0,199.54166666666666
2011-01-14,197.75,3.9583333333333335,3.0833333333333335,9.625,13.083333333333334,3.4583333333333335,7.708333333333333,67.0,27.208333333333332,-7.0,200.83333333333334
2011-01-15,197.5,3.5833333333333335,1.9166666666666667,6.875,8.458333333333334,1.5833333333333333,11.625,83.0,35.25,-9.0,199.41666666666666
2011-01-16,199.66666666666666,4.583333333333333,11.875,17.75,26.666666666666668,8.916666666666666,15.875,51.0,28.791666666666668,16.0,211.54166666666666
2011-01-17,207.0,6.2272727272727275,24.954545454545453,27.954545454545453,51.95454545454545,24.0,26.541666666666668,84.0,29.0,-6.0,231.95454545454547
2011-01-18,201.66666666666666,6.208333333333333,19.083333333333332,27.25,45.583333333333336,18.333333333333332,22.958333333333332,75.0,17.75,-37.0,220.75
2011-01-19,197.16666666666666,4.625,11.0,19.041666666666668,30.833333333333332,11.791666666666666,27.375,91.0,39.083333333333336,-21.0,208.16666666666666
2011-01-20,197.45833333333334,5.75,11.375,25.5,37.916666666666664,12.416666666666666,32.166666666666664,25.0,14.833333333333334,5.0,208.83333333333334
2011-01-21,195.41666666666666,4.708333333333333,7.041666666666667,18.708333333333332,26.875,8.166666666666666,12.333333333333334,41.0,28.833333333333332,17.0,202.45833333333334
2011-01-22,198.20833333333334,5.208333333333333,12.625,16.041666666666668,22.833333333333332,6.791666666666667,12.166666666666666,97.0,52.833333333333336,22.0,210.83333333333334
2011-01-23,197.625,4.416666666666667,11.625,14.0,22.125,8.125,9.458333333333334,96.0,48.958333333333336,8.0,209.25
2011-01-24,195.91666666666666,4.041666666666667,5.5,13.291666666666666,18.041666666666668,4.75,6.958333333333333,67.0,20.375,-14.0,201.41666666666666
2011-01-25,198.6086956521739,5.125,11.826086956521738,19.083333333333332,30.583333333333332,11.5,15.416666666666666,89.0,24.625,-29.0,210.43478260869566
2011-01-26,198.20833333333334,4.375,4.708333333333333,14.375,20.166666666666668,5.791666666666667,8.333333333333334,44.0,6.916666666666667,-31.0,202.91666666666666
2011-01-27,203.0,5.708333333333333,11.708333333333334,23.0,37.458333333333336,14.458333333333334,12.708333333333334,54.0,-4.125,-56.0,214.70833333333334
2011-01-28,197.875,3.9583333333333335,4.458333333333333,11.333333333333334,17.0,5.666666666666667,11.625,42.0,3.1666666666666665,-34.0,202.33333333333334
2011-01-29,196.125,3.2916666666666665,1.125,5.208333333333333,6.541666666666667,1.3333333333333333,8.583333333333334,46.0,7.208333333333333,-14.0,197.25
2011-01-30,197.0,4.125,4.416666666666667,13.916666666666666,19.0,5.083333333333333,8.291666666666666,53.0,8.208333333333334,-26.0,201.41666666666666
2011-01-31,197.66666666666666,4.208333333333333,4.583333333333333,16.166666666666668,21.458333333333332,5.291666666666667,10.291666666666666,92.0,13.875,-33.0,202.25
2011-02-01,200.58333333333334,4.625,8.208333333333334,19.333333333333332,29.5,10.166666666666666,7.25,92.0,9.375,-48.0,208.79166666666666
