date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-05-02,,3.083,,8.583,12.083,3.5,82.083,,,,
2011-05-03,,3.542,,8.833,12.375,3.542,54.0,,,,
2011-05-04,,2.958,,6.0,9.458,3.458,23.5,,,,
2011-05-05,,2.708,,8.583,11.875,3.292,12.458,,,,
2011-05-06,,3.125,,14.917,24.042,9.125,23.833,,,,
2011-05-07,,3.583,,13.042,21.583,8.542,32.625,,,,
2011-05-08,,2.917,,7.292,11.417,4.125,20.375,,,,
2011-05-09,,3.458,,18.417,24.625,6.208,20.375,,,,
2011-05-10,,3.087,,21.565,40.0,18.435,17.917,,,,
2011-05-11,,2.957,,13.917,17.917,4.0,16.042,,,,
2011-05-12,,3.458,,18.667,31.542,12.875,14.292,,,,
2011-05-13,,2.5,,12.75,30.083,17.333,22.25,,,,
2011-05-14,,2.583,,13.75,21.125,7.375,22.833,,,,
2011-05-15,,2.125,,10.042,13.333,3.292,15.083,,,,
2011-05-16,,3.125,,19.083,26.958,7.875,20.375,,,,
2011-05-17,,3.083,,16.708,26.5,9.792,24.208,,,,
2011-05-18,,3.125,,19.292,28.75,9.458,24.75,,,,
2011-05-19,,3.458,,21.833,29.458,7.625,30.083,,,,
2011-05-20,,3.5,,23.792,31.833,8.042,30.375,,,,
2011-05-21,,3.333,,16.833,22.208,5.375,38.0,,,,
2011-05-22,,2.958,,10.583,14.875,4.292,23.833,,,,
2011-05-23,,2.667,,13.5,24.5,11.0,11.375,,,,
2011-05-24,,2.583,,22.958,40.542,17.583,9.667,,,,
2011-05-25,,2.375,,12.417,23.5,11.083,15.083,,,,
2011-05-26,,3.167,,21.667,41.917,20.25,17.833,,,,
2011-05-27,,3.174,,21.217,33.087,11.87,22.652,,,,
2011-05-28,,3.143,,13.792,24.167,10.375,14.875,,,,
2011-05-29,,2.625,,7.875,14.875,7.0,3.958,,,,
2011-05-30,,2.542,,17.917,33.583,15.667,1.667,,,,
2011-05-31,,2.042,,14.167,23.125,8.958,11.583,,,,
2011-06-01,,2.476,,13.875,25.042,11.167,28.875,,,,
2011-06-02,,3.087,,13.708,26.625,12.917,23.042,,,,
2011-06-03,,3.292,,18.542,31.167,12.625,18.417,,,,
2011-06-04,,3.75,,14.5,22.292,7.792,26.875,,,,
2011-06-05,,3.583,,10.792,13.875,3.083,40.667,,,,
2011-06-06,,2.789,,11.0,20.0,9.0,21.208,,,,
2011-06-07,,3.235,,17.542,28.25,10.708,29.75,,,,
2011-06-08,,2.611,,15.833,24.625,8.792,19.583,,,,
2011-06-09,,2.571,,19.042,29.833,10.792,25.583,,,,
2011-06-10,,3.391,,17.0,30.208,13.208,45.5,,,,
2011-06-11,,3.375,,12.208,22.583,10.375,29.917,,,,
2011-06-12,,3.0,,8.75,16.042,7.292,18.75,,,,
2011-06-13,,3.5,,15.542,28.583,13.042,23.625,,,,
2011-06-14,,2.625,,10.083,20.792,10.708,15.458,,,,
2011-06-15,,2.875,,16.167,28.167,12.0,11.958,,,,
2011-06-16,,3.435,,14.87,27.565,12.696,27.261,,,,
2011-06-17,,2.75,,11.25,19.417,8.167,8.292,,,,
2011-06-18,,3.75,,14.375,21.25,6.875,35.208,,,,
2011-06-19,,3.875,,9.0,15.125,6.125,28.375,,,,
2011-06-20,,4.167,,11.958,20.417,8.458,35.417,,,,
2011-06-21,,4.0,,14.5,37.0,22.5,37.778,,,,
2011-06-30,180.375,1.889,18.625,11.556,21.0,9.444,,,,,199.0
2011-07-01,184.818,1.938,21.045,10.478,23.696,13.217,48.7,,,,205.864
2011-07-02,188.708,3.25,20.167,10.083,18.458,8.375,30.917,,,,208.875
2011-07-03,189.208,2.917,20.25,9.042,14.917,5.875,29.625,,,,209.458
2011-07-04,192.042,4.417,22.208,14.167,24.25,10.083,42.125,,,,214.25
2011-07-05,191.652,2.696,18.13,9.87,21.522,11.652,6.875,,,,209.783
2011-07-06,195.167,2.958,18.792,12.375,19.542,7.167,15.417,,,,213.958
2011-07-07,196.667,4.0,19.417,16.167,25.75,9.583,42.417,,,,216.083
2011-07-08,195.417,3.417,20.167,15.042,23.458,8.417,34.625,,,,215.583
2011-07-09,190.0,3.167,19.917,10.375,16.0,5.625,28.0,,,,209.917
2011-07-10,189.792,2.708,17.0,7.125,11.375,4.25,16.833,,,,206.792
2011-07-11,191.667,2.708,18.292,12.083,23.5,11.417,20.125,,,,209.958
2011-07-12,192.333,2.917,18.833,13.125,23.0,9.875,22.208,,,,211.167
2011-07-13,193.5,2.792,20.958,14.958,25.292,10.333,23.5,,,,214.458
2011-07-14,193.958,3.125,19.333,13.292,22.0,8.708,26.042,,,,213.292
2011-07-15,195.667,3.208,20.458,15.875,22.25,6.375,27.5,,,,216.125
2011-07-16,194.875,3.167,19.5,13.583,17.75,4.167,29.375,,,,214.375
2011-07-17,193.167,2.875,20.292,9.667,13.375,3.708,33.583,,,,213.458
2011-07-18,191.708,2.625,17.667,9.375,15.958,6.583,21.75,,,,209.375
2011-07-19,186.083,2.083,14.0,9.75,22.75,13.0,8.417,,,,200.083
2011-07-20,183.667,2.667,13.208,11.25,22.458,11.208,9.708,,,,196.875
2011-07-21,185.348,2.957,10.609,14.043,28.913,14.87,9.13,,,,195.957
2011-07-22,189.042,2.208,11.708,10.667,19.083,8.417,14.458,,,,200.75
2011-07-23,187.292,2.75,12.875,8.25,13.583,5.333,13.625,,,,200.167
2011-07-24,186.833,2.542,13.208,7.625,11.917,4.292,16.917,,,,200.042
2011-07-25,188.958,3.25,15.375,15.917,24.667,8.75,29.75,,,,204.333
2011-07-26,187.625,3.125,15.125,14.583,24.25,9.667,22.75,,,,202.75
2011-07-27,191.417,3.292,14.167,12.125,22.875,10.75,21.125,,,,205.583
2011-07-28,191.458,3.167,14.333,13.667,22.042,8.375,23.958,,,,205.792
2011-07-29,187.083,3.125,15.125,14.625,27.083,12.458,20.542,,,,202.208
2011-07-30,187.417,2.5,13.0,9.875,14.417,4.542,6.75,,,,200.417
2011-07-31,186.458,2.792,10.083,7.708,13.625,5.917,10.75,,,,196.542
2011-08-01,190.087,2.783,8.217,11.0,16.565,5.565,28.75,,,,198.304
2011-08-02,192.625,3.625,12.083,18.125,31.625,13.5,45.333,,,,204.708
2011-08-03,191.667,3.292,15.167,15.125,25.0,9.875,35.25,,,,206.833
2011-08-04,183.917,1.958,13.25,13.0,25.375,12.375,20.375,,,,197.167
2011-08-05,184.792,2.333,12.792,11.958,28.583,16.625,15.042,,,,197.583
2011-08-06,189.333,2.333,15.875,10.708,21.375,10.667,20.458,,,,205.208
2011-08-07,187.167,2.167,13.042,7.125,13.167,6.042,12.75,,,,200.208
2011-08-08,190.875,2.667,14.5,11.958,23.75,11.792,17.348,,,,205.375
2011-08-09,193.042,3.083,16.833,13.333,25.042,11.708,26.125,,,,209.875
2011-08-10,192.0,3.333,16.917,15.042,24.125,9.083,36.75,,,,208.917
2011-08-11,188.708,2.625,13.875,8.375,16.0,7.625,25.333,,,,202.583
2011-08-12,188.75,2.333,13.25,6.833,12.833,6.0,25.5,,,,202.0
2011-08-13,192.542,3.083,14.417,7.75,11.5,3.75,30.583,,,,206.958
2011-08-14,188.375,2.875,13.833,4.625,6.333,1.708,28.833,,,,202.208
2011-08-15,188.083,2.667,13.792,5.875,10.292,4.417,21.667,,,,201.875
2011-08-16,188.25,2.792,13.208,7.0,11.5,4.5,21.833,,,,201.458
2011-08-17,193.773,2.957,14.591,10.261,17.087,6.826,28.792,,,,208.364
2011-08-18,194.458,3.167,17.292,14.917,25.167,10.25,37.375,,,,211.75
2011-08-19,191.125,2.458,12.0,10.75,18.5,7.75,16.833,,,,203.125
2011-08-20,186.708,2.167,10.25,9.833,17.25,7.417,4.042,,,,196.958
2011-08-21,189.667,2.167,9.458,8.042,11.542,3.5,4.208,,,,199.125
2011-08-22,189.167,2.417,12.125,12.458,21.0,8.542,8.875,,,,201.292
2011-08-23,194.042,3.0,15.042,10.75,15.833,5.083,21.708,,,,209.083
2011-08-24,194.458,3.083,15.208,13.875,29.0,15.125,27.417,,,,209.667
2011-08-25,185.542,2.458,14.208,12.208,29.417,17.208,14.333,,,,199.75
2011-08-26,191.333,2.375,15.083,9.417,29.667,20.25,13.625,,,,206.417
2011-08-27,190.25,2.375,12.583,8.833,19.208,10.375,15.5,,,,202.833
2011-08-28,191.042,2.417,12.917,7.75,10.917,3.167,16.958,,,,203.958
2011-08-29,195.292,2.458,14.333,14.583,21.833,7.25,17.417,,,,209.625
2011-08-30,192.043,2.435,14.826,15.652,27.913,12.261,15.875,,,,206.87
2011-08-31,188.333,2.542,13.875,13.333,22.75,9.417,19.167,,,,202.208
2011-09-01,179.609,2.125,10.087,11.0,29.75,18.75,6.792,,,,189.696
2011-09-02,178.667,1.833,11.75,8.958,19.25,10.292,15.417,,,,190.417
2011-09-03,175.958,1.583,10.042,5.125,8.583,3.458,16.583,,,,186.0
2011-09-04,177.708,1.25,10.167,5.0,7.583,2.583,9.958,,,,187.875
2011-09-05,181.958,2.0,12.208,13.667,21.167,7.5,13.542,,,,194.167
2011-09-06,186.417,1.917,10.25,10.043,19.957,9.913,10.042,,,,196.667
2011-09-07,190.958,2.25,11.958,12.083,24.625,12.542,10.167,,,,202.917
2011-09-08,197.5,3.042,15.292,16.458,26.625,10.167,26.292,,,,212.792
2011-09-09,199.833,3.667,17.167,17.375,26.75,9.375,35.125,,,,217.0
2011-09-10,194.583,3.625,17.458,14.458,21.667,7.208,35.667,,,,212.042
2011-09-11,185.083,2.792,15.0,10.083,14.875,4.792,24.167,,,,200.083
2011-09-12,187.958,2.708,13.208,13.0,26.625,13.625,20.25,,,,201.167
2011-09-13,187.391,2.87,15.348,13.826,28.478,14.652,18.391,,,,202.739
2011-09-14,189.833,3.083,16.667,15.917,28.667,12.75,32.958,,,,206.5
2011-09-15,187.25,2.75,15.958,16.917,31.208,14.292,27.042,,,,203.208
2011-09-16,183.167,2.333,13.833,11.208,21.458,10.25,19.542,,,,197.0
2011-09-17,178.083,1.958,12.958,8.375,17.125,8.75,14.833,,,,191.042
2011-09-18,182.542,2.583,13.042,8.208,12.958,4.75,12.708,,,,195.583
2011-09-19,186.083,2.458,12.417,6.875,12.667,5.792,23.417,,,,198.5
2011-09-20,184.875,2.292,10.833,12.0,20.917,8.917,8.083,,,,195.708
2011-09-21,182.0,2.083,10.708,9.958,16.167,6.208,2.958,,,,192.708
2011-09-22,180.583,2.125,10.083,11.833,27.0,15.167,6.042,,,,190.667
2011-09-23,186.792,2.083,10.667,8.917,17.208,8.292,9.583,,,,197.458
2011-09-24,192.708,2.583,11.0,11.75,20.458,8.708,7.417,,,,203.708
2011-09-25,194.0,2.833,11.875,10.0,14.625,4.625,10.0,,,,205.875
2011-09-26,196.348,3.13,13.783,10.522,24.652,14.13,16.917,,,,210.13
2011-09-27,193.042,2.75,12.542,11.625,28.375,16.75,13.292,,,,205.583
2011-09-28,191.875,3.375,13.0,16.125,32.917,16.792,17.292,,,,204.875
2011-09-29,189.0,3.0,13.042,15.208,28.417,13.208,19.75,,,,202.042
2011-09-30,187.0,3.208,14.417,15.292,25.792,10.5,26.875,,,,201.417
2011-10-01,185.0,2.0,8.417,7.542,11.958,4.417,2.667,,,,193.417
2011-10-02,186.833,2.125,9.708,7.458,10.917,3.458,8.75,,,,196.542
2011-10-03,187.083,1.958,8.417,9.208,17.333,8.125,6.458,,,,195.5
2011-10-04,189.955,2.667,12.591,16.5,28.917,12.417,14.625,,,,202.545
2011-10-05,193.5,4.042,16.042,18.667,40.042,21.375,26.292,,,,209.542
2011-10-06,183.083,2.417,11.5,13.792,31.625,17.833,5.917,,,,194.583
2011-10-07,185.792,2.708,10.75,13.292,27.833,14.542,11.917,,,,196.542
2011-10-08,189.333,3.083,10.958,13.417,21.375,7.958,24.208,,,,200.292
2011-10-09,192.25,3.625,13.417,8.958,12.375,3.417,26.792,,,,205.667
2011-10-10,191.292,3.708,13.375,10.417,15.958,5.542,28.5,,,,204.667
2011-10-11,190.25,3.667,16.25,17.708,31.667,13.958,32.417,,,,206.5
2011-10-12,189.417,3.292,12.042,12.875,25.208,12.333,31.083,,,,201.458
2011-10-13,192.909,3.739,15.0,14.348,28.609,14.261,29.958,,,,207.909
2011-10-14,194.25,4.0,16.667,15.042,31.792,16.75,41.083,,,,210.917
2011-10-15,190.458,4.375,21.292,14.75,32.25,17.5,30.75,,,,211.75
2011-10-16,186.375,3.167,16.042,7.667,16.917,9.25,15.0,,,,202.417
2011-10-17,189.292,2.958,12.875,12.708,23.0,10.292,17.826,,,,202.167
2011-10-18,188.917,2.375,11.292,13.917,24.958,11.042,12.875,,,,200.208
2011-10-19,195.833,2.833,14.458,15.208,31.833,16.625,17.917,,,,210.292
2011-10-20,194.333,3.0,11.917,11.25,21.833,10.583,14.792,,,,206.25
2011-10-21,191.375,2.917,13.958,13.75,33.917,20.167,19.25,,,,205.333
2011-10-22,188.167,3.333,17.125,14.542,29.167,14.625,8.208,,,,205.292
2011-10-23,189.583,3.458,17.292,10.042,19.083,9.042,17.792,,,,206.875
2011-10-24,187.042,2.5,13.542,11.75,21.792,10.042,11.417,,,,200.583
2011-10-25,186.917,2.583,12.458,9.667,21.958,12.292,17.417,,,,199.375
2011-10-26,190.917,2.25,9.667,11.875,24.75,12.875,7.667,,,,200.583
2011-10-27,195.042,2.833,13.417,17.048,35.286,18.238,14.875,,,,208.458
2011-10-28,196.455,2.818,14.182,13.87,34.696,20.826,22.292,,,,210.636
2011-10-29,194.917,3.375,16.458,14.625,29.667,15.042,26.083,,,,211.375
2011-10-30,195.833,3.458,16.292,9.833,19.667,9.833,24.125,,,,212.125
2011-10-31,189.652,2.375,11.043,11.917,26.667,14.75,4.167,,,,200.696
2011-11-01,192.333,2.958,14.5,19.458,40.375,20.917,9.417,,,,206.833
2011-11-02,194.417,3.208,15.875,15.417,28.75,13.333,20.208,,,,210.292
2011-11-03,196.792,4.083,19.375,16.875,34.333,17.458,25.417,,,,216.167
2011-11-04,195.625,3.5,17.833,15.542,39.917,24.375,18.25,,,,213.458
2011-11-05,194.417,4.25,17.75,13.833,31.0,17.167,33.708,,,,212.167
2011-11-06,193.042,3.417,15.625,9.917,19.417,9.5,22.375,,,,208.667
2011-11-07,188.917,3.0,12.917,12.417,30.833,18.417,9.25,,,,201.833
2011-11-08,191.304,2.522,10.565,12.478,27.87,15.391,6.042,,,,201.87
2011-11-09,191.917,2.625,12.833,15.458,35.042,19.583,7.125,,,,204.75
2011-11-10,194.091,3.167,14.545,14.0,31.75,17.75,10.458,,,,208.636
2011-11-11,195.125,3.75,16.583,15.792,39.667,23.875,17.958,,,,211.708
2011-11-12,189.958,3.375,16.042,13.208,27.792,14.583,10.792,,,,206.0
2011-11-13,193.042,3.458,15.5,8.875,17.125,8.25,14.708,,,,208.542
2011-11-14,190.292,3.458,12.625,14.042,29.25,15.208,17.5,,,,202.917
2011-11-15,192.458,3.125,11.125,14.792,31.417,16.625,12.958,,,,203.583
2011-11-16,195.0,2.792,11.833,17.708,41.625,23.917,4.208,,,,206.833
2011-11-17,196.208,3.083,12.083,16.0,34.875,18.875,8.083,,,,208.292
2011-11-18,197.471,3.118,13.176,15.882,39.353,23.471,12.353,,,,210.647
2011-11-21,191.6,2.625,10.133,13.062,26.812,13.75,5.312,,,,201.733
2011-11-22,193.625,2.75,11.917,14.958,35.042,20.083,5.75,,,,205.542
2011-11-23,194.292,3.417,16.0,16.125,31.125,15.0,15.875,,,,210.292
2011-11-24,191.125,2.792,12.5,14.5,32.625,18.125,12.625,,,,203.625
2011-11-25,193.304,2.826,11.652,17.174,41.304,24.13,4.043,,,,204.957
2011-11-26,193.333,3.167,12.083,16.958,30.625,13.667,10.708,,,,205.417
2011-11-27,196.625,3.917,15.958,12.875,24.583,11.708,11.917,,,,212.583
2011-11-28,196.25,5.25,21.458,19.458,60.125,40.667,22.458,,,,217.708
2011-11-29,196.667,4.708,21.875,21.0,58.125,37.125,15.292,,,,218.542
2011-11-30,192.958,4.417,20.958,21.5,48.792,27.292,26.542,,,,213.917
2011-12-01,191.25,2.458,11.833,13.792,22.75,8.958,9.583,79.0,57.5,43.0,203.083
