date,PM25_mean,SO2_mean,SPM_mean
2013-09-13,24.167,1.042,57.417
2013-09-14,23.5,0.667,52.417
2013-09-15,5.5,0.292,24.958
2013-09-16,2.0,0.167,22.0
2013-09-17,7.458,0.375,19.75
2013-09-18,10.833,0.5,23.042
2013-09-19,13.792,0.5,25.875
2013-09-20,21.625,0.792,37.875
2013-09-21,20.833,0.5,35.333
2013-09-22,22.917,0.625,38.875
2013-09-23,7.75,0.25,22.708
2013-09-24,8.208,0.042,22.875
2013-09-25,7.708,0.0,26.667
2013-09-26,1.917,0.0,16.25
2013-09-27,5.292,0.227,14.25
2013-09-28,9.292,0.417,21.5
2013-09-29,11.833,0.25,25.125
2013-09-30,12.0,0.375,25.5
2013-10-01,14.042,0.417,25.542
2013-10-02,7.167,0.542,21.833
2013-10-03,6.917,0.625,21.25
2013-10-04,12.609,0.292,30.652
2013-10-05,6.625,0.208,21.625
2013-10-06,5.708,0.25,19.333
2013-10-07,8.125,0.667,25.667
2013-10-08,16.708,0.958,37.792
2013-10-09,12.125,1.0,34.042
2013-10-10,7.75,0.958,23.583
2013-10-11,10.375,0.565,28.75
2013-10-12,8.958,0.042,23.375
2013-10-13,5.042,0.0,12.458
2013-10-14,12.542,0.292,20.958
2013-10-15,22.75,0.083,40.25
2013-10-16,0.875,0.0,7.042
2013-10-17,4.0,0.0,11.792
2013-10-18,8.542,0.208,18.625
2013-10-19,13.625,0.083,25.75
2013-10-20,4.125,0.0,12.333
2013-10-21,5.375,0.083,16.792
2013-10-22,6.583,0.0,22.542
2013-10-23,6.042,0.0,19.958
2013-10-24,2.833,0.0,12.333
2013-10-25,2.417,0.0,10.458
2013-10-26,4.167,0.0,10.958
2013-10-27,6.542,0.125,14.208
2013-10-28,11.833,0.208,18.708
2013-10-29,16.792,0.625,29.792
2013-10-30,12.0,0.417,21.125
2013-10-31,22.333,0.333,32.292
2013-11-01,19.545,0.609,27.043
2013-11-02,23.083,1.0,35.542
2013-11-03,26.417,0.958,41.375
2013-11-04,11.125,0.875,21.917
2013-11-05,15.917,0.583,25.167
2013-11-06,21.458,0.792,28.458
2013-11-07,18.458,0.333,34.792
2013-11-08,7.458,0.409,16.87
2013-11-09,10.0,0.667,16.5
2013-11-10,11.917,0.333,21.75
2013-11-11,3.5,0.208,8.583
2013-11-12,3.125,0.375,5.625
2013-11-13,4.083,0.25,6.333
2013-11-14,7.625,0.333,12.417
2013-11-15,11.5,0.333,22.957
2013-11-16,13.792,0.958,21.708
2013-11-17,18.583,0.833,25.5
2013-11-18,16.5,0.667,24.417
2013-11-19,5.167,0.75,6.583
2013-11-20,8.167,0.917,10.417
2013-11-21,3.667,0.5,5.792
2013-11-22,4.042,0.682,6.913
2013-11-23,8.083,0.375,11.0
2013-11-24,11.625,0.417,16.458
2013-11-25,21.375,0.458,33.75
2013-11-26,3.792,0.333,10.583
2013-11-27,8.875,0.333,12.083
2013-11-28,7.208,0.458,14.304
2013-11-29,6.292,0.458,7.5
2013-11-30,5.583,0.375,9.583
2013-12-01,8.458,0.375,10.542
2013-12-02,12.125,0.375,17.875
2013-12-03,12.708,0.583,17.625
2013-12-04,19.0,0.458,32.5
2013-12-05,13.833,0.5,21.583
2013-12-06,16.652,1.136,22.5
2013-12-07,4.125,0.625,7.958
2013-12-08,5.083,0.625,9.333
2013-12-09,9.5,0.625,12.5
2013-12-10,8.375,0.625,16.167
2013-12-11,8.208,0.583,12.583
2013-12-12,4.583,1.167,8.125
2013-12-13,4.625,1.409,7.708
2013-12-14,4.125,0.375,6.75
2013-12-15,1.958,0.333,5.333
2013-12-16,4.0,0.208,4.833
2013-12-17,4.25,0.292,6.083
2013-12-18,18.417,0.167,26.917
2013-12-19,3.25,0.0,9.333
2013-12-20,3.458,0.0,8.458
2013-12-21,2.875,0.333,7.917
2013-12-22,3.208,0.375,8.542
2013-12-23,5.583,0.542,7.417
2013-12-24,4.167,0.5,5.75
2013-12-25,9.917,0.5,12.292
2013-12-26,17.208,0.417,11.565
2013-12-27,6.917,1.75,7.391
2013-12-28,4.792,1.208,7.625
2013-12-29,4.375,1.125,6.917
2013-12-30,7.208,0.583,9.792
2013-12-31,9.792,0.417,14.208
2014-01-01,3.208,1.042,8.792
2014-01-02,3.542,0.833,6.708
2014-01-03,2.917,0.833,6.5
2014-01-04,8.625,1.042,14.458
2014-01-05,14.542,1.0,20.583
2014-01-06,16.875,1.083,25.167
2014-01-07,2.625,1.0,6.208
2014-01-08,7.292,1.25,10.958
2014-01-09,6.182,1.85,9.667
2014-01-10,3.083,2.167,5.833
2014-01-11,6.833,2.25,9.625
2014-01-12,2.792,1.542,6.792
2014-01-13,5.25,1.5,10.0
2014-01-14,11.833,1.292,17.667
2014-01-15,19.333,0.625,33.458
2014-01-16,10.792,0.167,19.917
2014-01-17,5.75,0.292,14.792
2014-01-18,4.5,0.667,8.625
2014-01-19,8.208,1.0,14.25
2014-01-20,13.833,0.917,19.708
2014-01-21,17.292,0.917,24.125
2014-01-22,16.625,0.292,31.708
2014-01-23,1.583,0.1,9.25
2014-01-24,7.125,0.5,12.875
2014-01-25,15.625,0.417,24.375
2014-01-26,22.125,0.75,37.042
2014-01-27,7.625,0.542,22.667
2014-01-28,2.25,0.708,7.0
2014-01-29,7.75,0.542,13.083
2014-01-30,15.375,0.5,31.125
2014-01-31,1.625,0.625,7.417
2014-02-01,4.417,1.0,8.208
2014-02-02,5.583,0.875,8.042
2014-02-03,5.208,0.958,6.5
2014-02-04,8.75,0.875,12.75
2014-02-05,15.0,0.739,22.636
2014-02-06,4.583,0.458,5.125
2014-02-07,9.292,0.542,16.75
2014-02-08,18.25,0.708,33.292
2014-02-09,3.917,0.917,7.875
2014-02-10,5.792,0.75,9.917
2014-02-11,12.667,1.0,16.792
2014-02-12,20.583,1.292,27.583
2014-02-13,5.583,1.042,11.667
2014-02-14,5.708,0.917,7.292
2014-02-15,7.667,1.083,13.125
2014-02-16,7.583,1.167,12.667
2014-02-17,12.875,1.167,20.708
2014-02-18,12.333,1.0,28.0
2014-02-19,2.042,1.0,7.875
2014-02-20,3.182,1.0,8.391
2014-02-21,8.958,0.75,19.75
2014-02-22,22.458,1.0,43.25
2014-02-23,10.542,1.042,26.792
2014-02-24,19.917,0.792,34.167
2014-02-25,22.667,0.958,42.208
2014-02-26,20.125,0.75,41.625
2014-02-27,5.458,0.375,14.417
2014-02-28,11.333,0.333,18.25
2014-03-01,12.542,0.167,25.917
2014-03-02,7.708,0.583,15.917
2014-03-03,14.542,0.583,24.875
2014-03-04,10.042,0.667,21.458
2014-03-05,7.208,1.083,14.625
2014-03-06,9.364,1.0,16.958
2014-03-07,13.875,0.875,30.792
2014-03-08,7.75,1.0,20.375
2014-03-09,4.208,1.0,17.333
2014-03-10,0.792,1.0,9.208
2014-03-11,5.3,0.833,9.208
2014-03-12,,0.833,14.75
2014-03-13,23.8,0.958,25.625
2014-03-14,13.208,0.75,23.0
2014-03-15,20.042,0.375,31.5
2014-03-16,23.583,0.542,40.5
2014-03-17,21.042,0.625,36.958
2014-03-18,21.75,0.833,39.167
2014-03-19,19.333,0.5,50.75
2014-03-20,12.167,0.455,36.125
2014-03-21,18.208,0.375,34.042
2014-03-22,21.583,0.667,40.917
2014-03-23,10.792,0.417,19.583
2014-03-24,4.417,0.167,9.5
2014-03-25,5.458,0.125,12.5
2014-03-26,8.875,0.375,14.625
2014-03-27,8.75,0.583,11.958
2014-03-28,10.167,0.708,20.917
2014-03-29,17.375,1.25,30.708
2014-03-30,22.917,0.875,36.875
2014-03-31,23.958,1.083,44.75
2014-04-01,13.792,1.417,21.042
2014-04-02,14.75,1.542,22.417
2014-04-03,11.958,1.208,26.542
2014-04-04,4.591,1.273,14.625
2014-04-05,5.167,1.0,7.125
2014-04-06,7.875,1.0,12.042
2014-04-07,8.333,1.125,13.417
2014-04-08,19.292,1.875,27.5
2014-04-09,23.708,2.125,34.958
2014-04-10,18.542,1.708,29.875
2014-04-11,16.167,1.208,22.292
2014-04-12,16.0,1.167,20.25
2014-04-13,17.316,1.25,23.208
2014-04-14,3.5,1.375,
2014-04-15,15.375,1.583,
2014-04-16,31.6,1.5,51.5
2014-04-17,36.211,1.875,53.208
2014-04-18,21.412,0.818,51.917
2014-04-19,17.042,0.917,37.875
2014-04-20,13.333,0.75,28.0
2014-04-21,15.083,0.958,36.792
2014-04-22,10.792,1.0,21.542
2014-04-23,15.542,1.167,22.958
2014-04-24,14.5,1.292,23.0
2014-04-25,21.792,1.333,32.458
2014-04-26,21.125,1.333,31.958
2014-04-27,21.125,1.417,32.25
2014-04-28,19.542,1.333,29.458
2014-04-29,22.5,0.833,39.833
2014-04-30,13.125,0.125,37.417
2014-05-01,8.292,0.667,25.042
2014-05-02,8.5,0.636,20.125
2014-05-03,19.542,1.333,31.333
2014-05-04,15.333,1.0,24.542
2014-05-05,23.667,1.208,39.292
2014-05-06,9.083,0.583,18.167
2014-05-07,14.583,0.875,27.333
2014-05-08,16.19,1.083,31.375
2014-05-09,4.435,0.833,15.167
2014-05-10,11.375,0.708,17.75
2014-05-11,11.542,0.708,20.417
2014-05-12,17.25,1.125,27.75
2014-05-13,15.458,1.083,29.292
2014-05-14,23.083,1.75,35.25
2014-05-15,14.708,1.208,38.167
2014-05-16,9.0,0.591,18.682
2014-05-17,2.667,0.458,9.25
2014-05-18,4.333,0.583,13.167
2014-05-19,12.958,1.417,24.042
2014-05-20,25.042,1.917,44.875
2014-05-21,10.375,0.458,30.0
2014-05-22,6.958,0.667,17.792
2014-05-23,5.917,0.708,19.0
2014-05-24,15.833,1.625,26.208
2014-05-25,32.75,1.958,47.167
2014-05-26,33.25,1.292,66.083
2014-05-27,13.625,1.542,28.167
2014-05-28,15.708,1.667,37.333
2014-05-29,18.0,1.391,36.5
2014-05-30,24.125,1.583,36.375
2014-05-31,31.042,1.542,49.667
2014-06-01,23.292,1.5,36.542
2014-06-02,32.333,1.917,49.0
2014-06-03,46.0,1.917,73.542
2014-06-04,43.792,2.042,80.25
2014-06-05,9.5,1.125,32.417
2014-06-06,2.083,1.0,14.667
2014-06-07,5.042,1.0,21.292
2014-06-08,8.125,1.0,24.0
2014-06-09,13.375,1.167,38.0
2014-06-10,15.167,1.0,35.833
2014-06-11,13.792,1.042,40.667
2014-06-12,4.292,1.0,24.083
2014-06-13,5.478,1.087,19.333
2014-06-14,5.0,1.167,19.75
2014-06-15,9.917,1.083,23.75
2014-06-16,17.25,1.042,31.708
2014-06-17,31.083,1.458,52.208
2014-06-18,33.583,1.458,66.042
2014-06-19,25.042,1.458,44.583
2014-06-20,20.25,1.25,46.958
2014-06-21,25.625,1.292,51.125
2014-06-22,11.75,1.042,34.5
2014-06-23,12.667,1.417,27.125
2014-06-24,11.75,1.333,35.5
2014-06-25,11.875,1.25,28.917
2014-06-26,15.5,1.292,29.792
2014-06-27,11.417,1.091,30.833
2014-06-28,3.792,1.0,23.833
2014-06-29,6.125,1.0,22.042
2014-06-30,10.375,1.125,30.333
2014-07-01,14.083,1.125,29.292
2014-07-02,16.792,1.292,40.25
2014-07-03,23.667,1.042,57.625
2014-07-04,6.458,0.833,26.333
2014-07-05,5.167,1.0,21.0
2014-07-06,17.375,1.0,33.875
2014-07-07,10.125,0.917,35.042
2014-07-08,15.292,1.208,36.208
2014-07-09,15.25,1.125,58.042
2014-07-10,13.958,1.083,44.917
2014-07-11,12.182,1.05,25.391
2014-07-12,17.125,1.042,34.083
2014-07-13,24.0,1.0,60.083
2014-07-14,23.125,1.0,49.0
2014-07-15,17.583,1.042,44.667
2014-07-16,27.25,1.375,55.625
2014-07-17,20.542,1.5,52.25
2014-07-18,11.792,1.0,49.042
2014-07-19,8.167,1.0,33.792
2014-07-20,10.375,1.0,28.792
2014-07-21,14.125,1.042,43.0
2014-07-22,28.083,1.375,59.667
2014-07-23,33.917,1.167,59.792
2014-07-24,18.542,1.208,48.167
2014-07-25,17.625,1.125,40.583
2014-07-26,34.833,1.364,69.917
2014-07-27,18.792,1.208,49.792
2014-07-28,7.458,1.083,25.208
2014-07-29,18.208,1.292,38.167
2014-07-30,30.667,1.458,51.833
2014-07-31,30.875,1.5,57.125
2014-08-01,20.545,1.667,49.875
2014-08-02,20.125,1.792,40.5
2014-08-03,16.125,1.542,40.042
2014-08-04,11.375,1.542,29.417
2014-08-05,4.667,1.833,25.667
2014-08-06,11.208,2.0,32.583
2014-08-07,13.875,2.0,39.083
2014-08-08,8.208,1.696,31.435
2014-08-09,8.083,1.375,30.208
2014-08-10,8.083,1.083,29.667
2014-08-11,12.958,1.333,36.542
2014-08-12,5.083,1.0,23.5
2014-08-13,12.708,1.542,30.0
2014-08-14,14.625,1.5,37.667
2014-08-15,26.333,1.167,49.565
2014-08-16,2.875,1.0,27.792
2014-08-17,9.917,1.292,32.083
2014-08-18,19.833,1.542,36.292
2014-08-19,14.083,1.75,38.917
2014-08-20,13.167,1.708,39.667
2014-08-21,16.5,1.875,39.375
2014-08-22,19.522,2.0,52.652
2014-08-23,12.875,1.917,34.375
2014-08-24,14.5,1.833,36.458
2014-08-25,10.708,1.875,32.125
2014-08-26,11.458,1.333,35.042
2014-08-27,4.792,1.292,22.583
2014-08-28,10.125,1.333,31.75
2014-08-29,11.875,1.375,32.542
2014-08-30,5.542,1.25,28.417
2014-08-31,5.917,1.167,28.833
2014-09-01,2.958,1.083,25.917
2014-09-02,8.0,1.125,24.875
2014-09-03,7.542,1.042,30.5
2014-09-04,16.042,1.125,46.542
2014-09-05,11.542,1.545,37.696
2014-09-06,13.25,1.708,27.833
2014-09-07,2.792,1.208,25.167
2014-09-08,10.792,1.25,26.833
2014-09-09,12.5,1.208,28.958
2014-09-10,19.667,1.375,48.458
2014-09-11,14.125,1.167,32.417
2014-09-12,9.684,1.417,23.625
2014-09-13,7.958,1.458,23.083
2014-09-14,8.333,1.292,23.958
2014-09-15,13.583,1.375,31.792
2014-09-16,14.5,1.292,30.208
2014-09-17,10.708,1.208,28.833
2014-09-18,4.333,1.208,20.792
2014-09-19,7.625,1.136,19.792
2014-09-20,7.208,1.042,19.5
2014-09-21,10.708,1.083,24.667
2014-09-22,11.833,1.25,27.417
2014-09-23,11.875,1.333,24.833
2014-09-24,24.125,1.417,46.125
2014-09-25,11.292,1.375,34.75
2014-09-26,5.083,1.375,20.042
2014-09-27,8.125,1.375,25.292
2014-09-28,12.042,1.375,29.375
2014-09-29,15.083,1.625,29.708
2014-09-30,14.125,1.708,28.708
2014-10-01,17.833,1.917,37.125
2014-10-02,20.333,1.875,55.583
2014-10-03,17.478,0.783,41.417
2014-10-04,10.292,0.0,29.542
2014-10-05,4.542,0.0,22.292
2014-10-06,1.208,0.0,16.0
2014-10-07,5.958,0.0,22.667
2014-10-08,11.0,0.0,29.458
2014-10-09,17.708,0.0,40.042
2014-10-10,13.792,0.0,31.458
2014-10-11,19.708,0.0,37.625
2014-10-12,19.958,0.0,40.875
2014-10-13,18.792,0.0,40.292
2014-10-14,1.125,0.0,17.708
2014-10-15,6.0,0.0,21.75
2014-10-16,8.292,0.0,21.375
2014-10-17,7.625,0.0,23.917
2014-10-18,9.208,0.0,21.125
2014-10-19,20.542,0.0,32.375
2014-10-20,14.75,0.0,30.958
2014-10-21,15.458,0.0,36.292
2014-10-22,5.542,0.0,20.542
2014-10-23,6.292,0.0,23.292
2014-10-24,10.167,0.0,24.792
2014-10-25,13.5,0.0,28.542
2014-10-26,19.083,0.0,34.458
2014-10-27,8.625,0.0,23.667
2014-10-28,7.875,0.0,20.042
2014-10-29,11.0,0.0,22.625
2014-10-30,12.542,0.042,23.542
2014-10-31,28.792,0.364,49.696
2014-11-01,8.0,0.417,24.5
2014-11-02,8.833,0.625,25.292
2014-11-03,2.25,0.625,14.583
2014-11-04,5.333,0.292,14.917
2014-11-05,12.167,0.833,22.625
2014-11-06,9.083,1.042,20.333
2014-11-07,8.87,0.917,21.792
2014-11-08,17.083,0.625,23.833
2014-11-09,21.042,0.875,40.583
2014-11-10,6.583,0.917,21.917
2014-11-11,15.542,0.75,27.542
2014-11-12,19.167,1.0,32.542
2014-11-13,3.292,0.792,15.042
2014-11-14,3.292,0.455,11.391
2014-11-15,3.208,0.417,9.708
2014-11-16,7.333,0.375,15.458
2014-11-17,13.083,0.417,22.083
2014-11-18,6.875,0.625,14.0
2014-11-19,8.292,0.375,13.75
2014-11-20,12.286,0.375,21.208
2014-11-21,6.364,0.375,16.625
2014-11-22,12.083,0.417,24.708
2014-11-23,8.167,0.458,20.0
2014-11-24,15.708,0.708,24.292
2014-11-25,17.958,0.5,36.333
2014-11-26,2.958,0.792,17.167
2014-11-27,3.583,0.75,19.208
2014-11-28,11.417,0.696,28.542
2014-11-29,9.208,0.792,24.792
2014-11-30,8.208,0.75,25.583
2014-12-01,4.875,0.958,20.833
2014-12-02,0.292,0.708,9.5
2014-12-03,4.542,0.833,9.792
2014-12-04,10.5,0.583,19.708
2014-12-05,4.909,0.292,9.609
2014-12-06,2.667,0.208,7.875
2014-12-07,2.833,0.333,8.625
2014-12-08,7.042,0.417,12.625
2014-12-09,7.792,0.5,16.583
2014-12-10,11.25,0.5,19.542
2014-12-11,11.125,0.417,18.833
2014-12-12,6.167,0.565,14.111
2014-12-13,3.667,0.417,
2014-12-14,2.292,0.125,
2014-12-15,4.208,0.333,
2014-12-16,11.292,0.083,
2014-12-17,1.792,0.0,5.889
2014-12-18,1.208,0.625,5.5
2014-12-19,5.375,0.5,10.417
2014-12-20,13.083,0.5,24.167
2014-12-21,3.042,0.375,11.792
2014-12-22,3.083,0.458,8.042
2014-12-23,4.5,0.542,9.375
2014-12-24,8.458,0.833,13.917
2014-12-25,4.208,1.0,9.208
2014-12-26,3.75,0.957,6.391
2014-12-27,5.417,0.833,9.75
2014-12-28,12.125,0.583,18.958
2014-12-29,15.208,0.083,30.292
2014-12-30,12.417,0.792,23.458
2014-12-31,15.25,0.917,23.833
2015-01-01,5.083,0.583,10.0
2015-01-02,7.792,0.5,13.25
2015-01-03,10.792,0.5,18.0
2015-01-04,12.667,0.583,21.042
2015-01-05,15.083,0.5,21.833
2015-01-06,8.0,0.375,14.75
2015-01-07,4.417,0.875,9.625
2015-01-08,8.318,0.739,15.917
2015-01-09,4.917,0.417,9.458
2015-01-10,7.5,0.625,14.583
2015-01-11,6.792,0.542,11.792
2015-01-12,10.292,0.417,20.542
2015-01-13,10.208,1.292,18.25
2015-01-14,7.792,0.583,12.333
2015-01-15,7.917,0.75,13.375
2015-01-16,6.375,0.375,14.875
2015-01-17,11.625,0.708,17.958
2015-01-18,4.083,0.0,11.667
2015-01-19,1.917,0.292,7.417
2015-01-20,3.333,0.708,10.792
2015-01-21,3.958,0.708,8.417
2015-01-22,3.667,0.545,8.913
2015-01-23,8.5,0.375,14.75
2015-01-24,6.458,0.417,12.458
2015-01-25,5.667,0.75,9.042
2015-01-26,5.625,0.333,9.542
2015-01-27,8.708,0.182,14.0
2015-01-28,13.625,0.25,17.0
2015-01-29,13.583,0.0,19.792
2015-01-30,10.417,0.0,18.625
2015-01-31,10.417,0.333,13.208
2015-02-01,8.667,0.208,12.417
2015-02-02,5.25,0.542,6.583
2015-02-03,5.417,0.667,7.75
2015-02-04,7.458,0.75,10.0
2015-02-05,11.478,0.348,12.667
2015-02-06,12.917,0.458,19.708
2015-02-07,4.208,0.75,5.667
2015-02-08,10.375,0.958,13.667
2015-02-09,12.583,0.875,17.75
2015-02-10,6.458,1.042,9.0
2015-02-11,8.667,0.667,10.792
2015-02-12,19.708,0.958,27.542
2015-02-13,14.958,0.833,19.583
2015-02-14,6.625,0.708,7.833
2015-02-15,-0.667,0.5,3.583
2015-02-16,6.292,1.083,7.833
2015-02-17,5.167,0.708,7.125
2015-02-18,9.708,1.083,12.458
2015-02-19,11.875,0.739,14.0
2015-02-20,16.833,0.333,23.833
2015-02-21,4.125,0.5,6.958
2015-02-22,7.75,0.625,9.5
2015-02-23,20.417,0.542,34.875
2015-02-24,9.6,0.583,9.667
2015-02-25,,0.542,5.458
2015-02-26,8.0,0.75,10.333
2015-02-27,14.625,0.708,18.417
2015-02-28,18.083,1.292,22.5
2015-03-01,3.208,0.75,6.25
2015-03-02,7.417,0.417,8.042
2015-03-03,14.333,0.542,15.083
2015-03-04,25.773,0.864,31.833
2015-03-05,30.0,0.625,44.667
2015-03-06,16.542,0.375,24.375
2015-03-07,21.958,0.458,35.25
2015-03-08,10.667,0.667,15.125
2015-03-09,7.167,0.0,15.833
2015-03-10,8.083,0.167,11.75
2015-03-11,11.958,0.167,17.875
2015-03-12,14.417,0.0,22.583
2015-03-13,14.458,0.417,20.292
2015-03-14,10.625,0.0,15.667
2015-03-15,7.417,0.708,9.833
2015-03-16,10.25,0.417,11.875
2015-03-17,11.0,0.917,11.667
2015-03-18,19.208,1.0,25.458
2015-03-19,13.292,0.5,20.208
2015-03-20,13.0,0.333,21.375
2015-03-21,3.333,0.208,5.958
2015-03-22,10.583,0.625,12.333
2015-03-23,12.583,0.375,15.917
2015-03-24,5.792,0.417,8.417
2015-03-25,4.042,0.208,4.167
2015-03-26,8.292,0.583,9.792
2015-03-27,11.083,0.833,16.292
2015-03-28,14.75,0.75,19.917
2015-03-29,14.167,1.0,16.792
2015-03-30,17.125,1.167,24.0
2015-03-31,9.208,1.292,13.417
2015-04-01,19.5,1.042,37.333
2015-04-02,9.0,0.458,26.333
2015-04-03,18.318,0.591,34.542
2015-04-04,5.25,0.375,23.917
2015-04-05,13.458,0.333,37.625
2015-04-06,11.333,0.625,32.917
2015-04-07,2.125,0.083,19.375
2015-04-08,6.708,0.0,22.083
2015-04-09,15.375,0.375,33.417
2015-04-10,10.75,0.208,23.875
2015-04-11,4.667,0.208,17.292
2015-04-12,9.5,0.417,22.292
2015-04-13,8.083,0.0,23.792
2015-04-14,8.208,0.042,27.0
2015-04-15,4.833,0.333,22.458
2015-04-16,13.125,0.542,26.458
2015-04-17,17.25,0.545,37.087
2015-04-18,15.75,0.625,29.792
2015-04-19,13.792,0.583,27.125
2015-04-20,19.875,0.333,45.083
2015-04-21,3.625,0.417,20.625
2015-04-22,13.542,0.667,30.042
2015-04-23,15.875,0.708,31.958
2015-04-24,21.125,1.167,46.833
2015-04-25,22.167,0.625,40.458
2015-04-26,20.958,0.958,36.708
2015-04-27,21.417,1.25,39.583
2015-04-28,19.792,1.0,37.042
2015-04-29,22.25,1.0,43.708
2015-04-30,12.167,0.625,30.458
2015-05-01,13.913,0.909,30.458
2015-05-02,16.0,1.125,32.083
2015-05-03,16.375,0.833,33.542
2015-05-04,14.792,0.583,35.417
2015-05-05,9.292,0.458,25.5
2015-05-06,16.292,1.125,31.375
2015-05-07,14.75,0.833,30.917
2015-05-08,15.0,1.208,29.042
2015-05-09,21.042,0.792,47.125
2015-05-10,9.792,0.25,26.625
2015-05-11,9.708,0.5,20.208
2015-05-12,16.5,0.417,35.667
2015-05-13,11.542,0.75,28.958
2015-05-14,19.583,1.25,34.208
2015-05-15,25.833,0.476,44.125
2015-05-16,26.542,0.0,52.667
