date,SPM_mean
2013-01-01,12.958333333333334
2013-01-02,5.5
2013-01-03,12.666666666666666
2013-01-04,6.458333333333333
2013-01-05,4.291666666666667
2013-01-06,5.458333333333333
2013-01-07,10.416666666666666
2013-01-08,25.291666666666668
2013-01-09,7.541666666666667
2013-01-10,1.7916666666666667
2013-01-11,4.75
2013-01-12,12.583333333333334
2013-01-13,3.75
2013-01-14,4.25
2013-01-15,14.666666666666666
2013-01-16,5.833333333333333
2013-01-17,5.782608695652174
2013-01-18,12.541666666666666
2013-01-19,5.958333333333333
2013-01-20,10.125
2013-01-21,12.458333333333334
2013-01-22,16.458333333333332
2013-01-23,6.458333333333333
2013-01-24,17.833333333333332
2013-01-25,30.041666666666668
2013-01-26,7.958333333333333
2013-01-27,7.208333333333333
2013-01-28,15.458333333333334
2013-01-29,9.333333333333334
2013-01-30,26.625
2013-01-31,7.416666666666667
2013-02-01,19.291666666666668
2013-02-02,40.5
2013-02-03,29.041666666666668
2013-02-04,4.75
2013-02-05,2.9583333333333335
2013-02-06,4.583333333333333
2013-02-07,4.833333333333333
2013-02-08,15.041666666666666
2013-02-09,1.5416666666666667
2013-02-10,9.333333333333334
2013-02-11,4.583333333333333
2013-02-12,13.291666666666666
2013-02-13,2.5833333333333335
2013-02-14,13.75
2013-02-15,5.85
2013-02-16,11.458333333333334
2013-02-17,20.75
2013-02-18,8.708333333333334
2013-02-19,6.916666666666667
2013-02-20,17.75
2013-02-21,11.73913043478261
2013-02-22,5.041666666666667
2013-02-23,6.291666666666667
2013-02-24,17.625
2013-02-25,31.875
2013-02-26,48.916666666666664
2013-02-27,71.25
2013-02-28,27.833333333333332
2013-03-01,65.125
2013-03-02,25.291666666666668
2013-03-03,8.375
2013-03-04,18.083333333333332
2013-03-05,38.875
2013-03-06,5.625
2013-03-07,9.458333333333334
2013-03-08,7.625
2013-03-09,13.916666666666666
2013-03-10,5.666666666666667
2013-03-11,4.958333333333333
2013-03-12,47.208333333333336
2013-03-13,80.5
2013-03-14,2.7916666666666665
2013-03-15,5.708333333333333
2013-03-16,22.416666666666668
2013-03-17,40.291666666666664
2013-03-18,37.958333333333336
2013-03-19,15.375
2013-03-20,25.291666666666668
2013-03-21,1.4583333333333333
2013-03-22,7.541666666666667
2013-03-23,12.083333333333334
2013-03-24,21.5
2013-03-25,25.5
2013-03-26,35.0
2013-03-27,49.541666666666664
2013-03-28,31.434782608695652
2013-03-29,36.916666666666664
2013-03-30,40.666666666666664
2013-03-31,7.75
2013-04-01,15.541666666666666
2013-04-02,38.583333333333336
2013-04-03,4.041666666666667
2013-04-04,12.5
2013-04-05,33.73913043478261
2013-04-06,44.625
2013-04-07,2.1666666666666665
2013-04-08,5.916666666666667
2013-04-09,17.75
2013-04-10,9.875
2013-04-11,9.708333333333334
2013-04-12,8.083333333333334
2013-04-13,8.5
2013-04-14,20.5
2013-04-15,17.708333333333332
2013-04-16,24.791666666666668
2013-04-17,43.708333333333336
2013-04-18,36.541666666666664
2013-04-19,13.541666666666666
2013-04-20,19.666666666666668
2013-04-21,9.583333333333334
2013-04-22,10.208333333333334
2013-04-23,15.25
2013-04-24,55.583333333333336
2013-04-25,18.125
2013-04-26,16.75
2013-04-27,5.291666666666667
2013-04-28,10.791666666666666
2013-04-29,17.25
2013-04-30,25.625
2013-05-01,10.666666666666666
2013-05-02,3.75
2013-05-03,6.083333333333333
2013-05-04,7.708333333333333
2013-05-05,17.0
2013-05-06,19.333333333333332
2013-05-07,6.833333333333333
2013-05-08,4.708333333333333
2013-05-09,12.958333333333334
2013-05-10,35.17391304347826
2013-05-11,55.75
2013-05-12,15.125
2013-05-13,45.208333333333336
2013-05-14,31.708333333333332
2013-05-15,38.75
2013-05-16,20.458333333333332
2013-05-17,8.541666666666666
2013-05-18,26.5
2013-05-19,23.25
2013-05-20,22.083333333333332
2013-05-21,24.625
2013-05-22,36.791666666666664
2013-05-23,13.125
2013-05-24,9.583333333333334
2013-05-25,20.416666666666668
2013-05-26,26.833333333333332
2013-05-27,29.25
2013-05-28,17.625
2013-05-29,17.125
2013-05-30,15.833333333333334
2013-05-31,17.75
2013-06-01,13.5
2013-06-02,18.458333333333332
2013-06-03,17.5
2013-06-04,21.416666666666668
2013-06-05,35.666666666666664
2013-06-06,29.695652173913043
2013-06-07,23.208333333333332
2013-06-08,13.458333333333334
2013-06-09,27.083333333333332
2013-06-10,41.0
2013-06-11,33.458333333333336
2013-06-12,32.875
2013-06-13,9.666666666666666
2013-06-14,16.791666666666668
2013-06-15,37.333333333333336
2013-06-16,8.208333333333334
2013-06-17,22.458333333333332
2013-06-18,48.625
2013-06-19,35.5
2013-06-20,34.041666666666664
2013-06-21,31.5
2013-06-22,4.833333333333333
2013-06-23,16.25
2013-06-24,29.958333333333332
2013-06-25,27.791666666666668
2013-06-26,49.375
2013-06-27,8.875
2013-06-28,27.416666666666668
2013-06-29,36.333333333333336
2013-06-30,29.0
2013-07-01,21.041666666666668
2013-07-02,18.125
2013-07-03,23.541666666666668
2013-07-04,38.583333333333336
2013-07-05,59.791666666666664
2013-07-06,13.875
2013-07-07,15.75
2013-07-08,19.916666666666668
2013-07-09,30.041666666666668
2013-07-10,40.291666666666664
2013-07-11,50.875
2013-07-12,44.208333333333336
2013-07-13,39.541666666666664
2013-07-14,20.083333333333332
