date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.583,92.0,70.042,47.0,5.458,,,,,0.667,8.25,69.0,-4.708,-50.0,197.042
2011-01-02,188.458,95.0,80.75,61.0,4.542,,,,,0.542,4.375,39.0,-2.833,-31.0,193.0
2011-01-03,188.083,85.0,64.583,44.0,4.625,,,,,0.5,2.458,34.0,7.0,-25.0,192.708
2011-01-04,188.75,100.0,80.875,53.0,4.417,,,,,0.708,6.167,33.0,-13.667,-52.0,193.167
2011-01-05,190.25,100.0,86.5,58.0,6.25,,,,,0.708,5.625,14.0,-17.917,-44.0,196.5
2011-01-06,190.609,98.0,72.917,44.0,8.565,,,,,0.545,7.471,60.0,-0.958,-60.0,199.174
2011-01-07,191.417,93.0,75.083,50.0,3.958,,,,,0.542,,20.0,-4.458,-23.0,195.375
2011-01-08,192.125,90.0,75.333,57.0,4.958,,,,,0.417,,23.0,-7.958,-37.0,197.083
2011-01-09,192.0,91.0,71.333,39.0,6.375,,,,,0.417,,69.0,-7.75,-69.0,198.375
2011-01-10,191.708,91.0,70.333,42.0,7.625,,,,,0.625,,60.0,8.083,-38.0,199.333
2011-01-11,191.75,94.0,73.042,46.0,4.792,,,,,0.667,,37.0,-15.75,-41.0,196.542
2011-01-12,190.417,75.0,59.917,47.0,2.042,,,,,0.542,,12.0,-23.208,-66.0,192.458
2011-01-13,189.583,91.0,68.542,40.0,3.042,,,,,0.667,,72.0,-15.792,-83.0,192.625
2011-01-14,192.458,93.0,68.667,43.0,4.417,,,,,0.458,,10.0,-14.167,-36.0,196.875
2011-01-15,191.625,89.0,67.833,40.0,3.667,,,,,0.75,,50.0,-1.25,-28.0,195.292
2011-01-16,190.25,75.0,55.333,44.0,2.625,,,,,0.792,,28.0,1.708,-18.0,192.875
2011-01-17,189.708,68.0,53.833,43.0,2.958,,,,,0.583,,33.0,1.583,-33.0,192.667
2011-01-18,191.375,81.0,63.292,30.0,6.333,,,,,0.75,,58.0,-13.25,-68.0,197.708
2011-01-19,191.458,100.0,71.208,41.0,9.458,,,,,0.833,,70.0,11.792,-48.0,200.917
2011-01-20,191.318,100.0,97.0,93.0,10.091,,,,,0.652,,10.0,-0.5,-8.0,201.409
2011-01-21,190.083,100.0,96.545,91.0,10.75,,,,,0.375,,13.0,1.083,-12.0,200.833
2011-01-22,190.083,100.0,91.267,79.0,14.208,,,,,0.75,,58.0,21.25,-2.0,204.292
2011-01-23,190.25,99.0,70.333,51.0,6.708,,,,,0.5,,52.0,15.0,-22.0,196.958
