date,PM25_mean,RAIN_sum,SO2_mean,SPM_mean
2011-01-01,,,1.375,17.458333333333332
2011-01-02,,,1.2083333333333333,12.75
2011-01-03,,,1.173913043478261,10.041666666666666
2011-01-04,,,1.5833333333333333,12.541666666666666
2011-01-05,,,1.2916666666666667,10.291666666666666
2011-01-06,,,1.3043478260869565,11.875
2011-01-07,,,1.125,12.75
2011-01-08,,,1.1666666666666667,11.333333333333334
2011-01-09,,,1.1666666666666667,17.708333333333332
2011-01-10,,,1.2173913043478262,20.083333333333332
2011-01-11,,,1.25,19.375
2011-01-12,,,1.0,11.583333333333334
2011-01-13,,,1.4583333333333333,11.416666666666666
2011-01-14,,,1.3333333333333333,16.875
2011-01-15,,,1.1666666666666667,16.541666666666668
2011-01-16,,,1.3333333333333333,19.916666666666668
2011-01-17,,,1.1304347826086956,18.666666666666668
2011-01-18,,,1.2916666666666667,21.958333333333332
2011-01-19,,,1.5833333333333333,23.166666666666668
2011-01-20,,,1.0,26.541666666666668
2011-01-21,,,1.0,18.291666666666668
2011-01-22,,,1.0,13.541666666666666
2011-01-23,,,1.0,11.666666666666666
2011-01-24,,,1.0,15.0
2011-01-25,,,1.2083333333333333,18.583333333333332
2011-01-26,,,1.125,12.041666666666666
2011-01-27,,,1.4583333333333333,15.791666666666666
2011-01-28,,,1.25,12.791666666666666
2011-01-29,,,1.125,10.208333333333334
2011-01-30,,,1.5,11.583333333333334
2011-01-31,,,1.1304347826086956,13.416666666666666
2011-02-01,,,1.5833333333333333,13.541666666666666
2011-02-02,,,1.3333333333333333,10.875
2011-02-03,,,1.391304347826087,13.125
2011-02-04,,,1.5,15.416666666666666
2011-02-05,,,1.75,23.0
2011-02-06,,,1.5,40.666666666666664
2011-02-07,,,1.0869565217391304,24.625
2011-02-08,,,1.4166666666666667,12.375
2011-02-09,,,1.2083333333333333,10.958333333333334
2011-02-10,,,1.375,13.0
2011-02-11,,,1.125,14.041666666666666
2011-02-12,,,1.1666666666666667,13.041666666666666
2011-02-13,,,1.7083333333333333,17.5
2011-02-14,,,1.3478260869565217,33.375
2011-02-15,,,1.4583333333333333,20.75
2011-02-16,,,0.85,13.666666666666666
2011-02-17,,,0.9523809523809523,21.2
2011-02-18,,,0.8333333333333334,13.0
2011-02-19,,,1.125,13.125
2011-02-20,,,1.6666666666666667,16.583333333333332
2011-02-21,,,1.5833333333333333,18.375
2011-02-22,,,2.2916666666666665,25.458333333333332
2011-02-23,,,1.5416666666666667,29.791666666666668
2011-02-24,,,2.782608695652174,26.291666666666668
2011-02-25,,,1.125,22.083333333333332
2011-02-26,,,0.7916666666666666,11.75
2011-02-27,,,1.2083333333333333,16.291666666666668
2011-02-28,,,1.375,17.291666666666668
2011-03-01,,,1.1363636363636365,21.791666666666668
2011-03-02,,,1.3043478260869565,32.75
2011-03-03,,,0.875,21.875
2011-03-04,,,0.9583333333333334,25.041666666666668
2011-03-05,,,0.75,24.833333333333332
2011-03-06,,,0.9583333333333334,22.625
2011-03-07,,,1.25,22.583333333333332
2011-03-08,,,1.5833333333333333,29.0
2011-03-09,,,0.5652173913043478,27.625
2011-03-10,,,0.041666666666666664,7.166666666666667
2011-03-11,,,0.9166666666666666,14.791666666666666
2011-03-12,,,0.9583333333333334,12.083333333333334
2011-03-13,,,0.9166666666666666,11.208333333333334
2011-03-14,,,1.0416666666666667,17.208333333333332
2011-03-15,,,1.3333333333333333,18.625
2011-03-16,,,1.4090909090909092,24.333333333333332
2011-03-17,,,1.2916666666666667,37.416666666666664
2011-03-18,,,0.8333333333333334,28.875
2011-03-19,,,0.08333333333333333,13.166666666666666
2011-03-20,,,0.6666666666666666,13.208333333333334
2011-03-21,,,0.4583333333333333,13.625
2011-03-22,,,1.7083333333333333,17.708333333333332
2011-03-23,,,1.173913043478261,30.375
2011-03-24,,,0.3333333333333333,20.041666666666668
2011-03-25,,,1.1666666666666667,14.333333333333334
2011-03-26,,,1.0833333333333333,16.166666666666668
2011-03-27,,,1.625,20.25
2011-03-28,,,1.5,24.291666666666668
2011-03-29,,,1.1666666666666667,20.041666666666668
2011-03-30,,,1.7142857142857142,27.625
2011-03-31,,,0.9166666666666666,20.791666666666668
2011-04-01,,,1.173913043478261,23.043478260869566
2011-04-02,,,1.375,27.708333333333332
2011-04-03,,,1.0,15.375
2011-04-04,,,0.9583333333333334,17.125
2011-04-05,,,1.0434782608695652,13.916666666666666
2011-04-06,,,1.2916666666666667,19.333333333333332
2011-04-07,,,1.625,31.5
2011-04-08,,,1.375,22.166666666666668
2011-04-09,,,1.0,18.666666666666668
2011-04-10,,,1.125,22.708333333333332
2011-04-11,,,1.375,30.291666666666668
2011-04-12,,,1.0,25.5
2011-04-13,,,1.375,26.291666666666668
2011-04-14,,,1.8181818181818181,31.681818181818183
2011-04-15,,,1.9166666666666667,29.75
2011-04-16,,,1.125,44.375
2011-04-17,,,1.0416666666666667,17.0
2011-04-18,,,1.25,26.541666666666668
2011-04-19,,,0.0,20.791666666666668
2011-04-20,,,0.0,14.416666666666666
2011-04-21,,,0.4166666666666667,21.958333333333332
2011-04-22,,,0.4583333333333333,49.416666666666664
2011-04-23,,,0.16666666666666666,33.541666666666664
2011-04-24,,,0.0,13.291666666666666
2011-04-25,,,0.2916666666666667,16.083333333333332
2011-04-26,,,0.8260869565217391,21.541666666666668
2011-04-27,,,1.2916666666666667,34.708333333333336
2011-04-28,,,0.43478260869565216,17.25
2011-04-29,,,0.7916666666666666,14.208333333333334
2011-04-30,,,1.125,21.708333333333332
2011-05-01,,,1.1666666666666667,30.083333333333332
2011-05-02,,,0.5,114.75
2011-05-03,,,0.8695652173913043,72.70833333333333
2011-05-04,,,0.7916666666666666,36.0
2011-05-05,,,1.0,24.25
2011-05-06,,,0.8333333333333334,31.625
2011-05-07,,,0.7083333333333334,41.458333333333336
2011-05-08,,,1.4166666666666667,26.916666666666668
2011-05-09,,,1.3333333333333333,25.708333333333332
2011-05-10,,,0.9130434782608695,22.083333333333332
2011-05-11,,,0.041666666666666664,20.416666666666668
2011-05-12,,,0.0,26.958333333333332
2011-05-13,,,0.34782608695652173,48.125
2011-05-14,,,0.6666666666666666,34.416666666666664
2011-05-15,,,1.125,18.041666666666668
2011-05-16,,,1.375,27.0
2011-05-17,,,1.0434782608695652,32.208333333333336
2011-05-18,,,0.9166666666666666,31.375
2011-05-19,,,1.1666666666666667,37.0
2011-05-20,,,1.625,40.0
2011-05-21,,,1.5416666666666667,45.541666666666664
2011-05-22,,,0.5,29.625
2011-05-23,,,0.041666666666666664,16.166666666666668
2011-05-24,,,0.5217391304347826,14.166666666666666
2011-05-25,,,1.125,21.416666666666668
2011-05-26,,,0.9583333333333334,34.708333333333336
2011-05-27,,,0.6086956521739131,32.875
2011-05-28,,,0.125,22.083333333333332
2011-05-29,,,0.0,10.291666666666666
2011-05-30,,,0.2916666666666667,6.166666666666667
2011-05-31,,,0.8695652173913043,14.791666666666666
2011-06-01,,,0.8333333333333334,42.791666666666664
2011-06-02,,,0.75,41.375
2011-06-03,,,1.0,20.75
2011-06-04,,,1.375,30.791666666666668
2011-06-05,,,1.3333333333333333,44.0
2011-06-06,,,0.875,25.875
2011-06-07,,,2.217391304347826,31.625
2011-06-08,,,1.375,21.083333333333332
2011-06-09,,,1.0,31.75
2011-06-10,,,0.7391304347826086,50.375
2011-06-11,,,0.6666666666666666,39.125
2011-06-12,,,0.7083333333333334,21.25
2011-06-13,,,0.5833333333333334,25.75
2011-06-14,,,0.6956521739130435,19.291666666666668
2011-06-15,,,0.875,16.0
2011-06-16,,,1.2916666666666667,28.5
2011-06-17,,,0.0,14.727272727272727
2011-06-18,,,0.16666666666666666,40.083333333333336
2011-06-19,,,0.625,31.708333333333332
2011-06-20,,,0.625,38.666666666666664
2011-06-21,,,0.6956521739130435,34.791666666666664
2011-06-22,,,0.9166666666666666,22.875
2011-06-23,,,0.7083333333333334,16.375
2011-06-24,,,0.9545454545454546,17.625
2011-06-25,,,1.0,22.5
2011-06-26,,,0.0,30.0
2011-06-27,,,0.3333333333333333,37.416666666666664
2011-06-28,,,1.0434782608695652,40.333333333333336
2011-06-29,,,0.8333333333333334,31.375
2011-06-30,,,0.6666666666666666,35.833333333333336
2011-07-01,,,0.7083333333333334,26.208333333333332
2011-07-02,,,1.0833333333333333,43.541666666666664
2011-07-03,,,0.9166666666666666,36.083333333333336
2011-07-04,,,1.4166666666666667,46.416666666666664
2011-07-05,,,0.6956521739130435,15.083333333333334
2011-07-06,,,1.2083333333333333,19.5
2011-07-07,,,1.1666666666666667,47.791666666666664
2011-07-08,,,1.0434782608695652,37.958333333333336
2011-07-09,,,0.7916666666666666,32.041666666666664
2011-07-10,,,0.5416666666666666,19.208333333333332
2011-07-11,,,0.8333333333333334,20.666666666666668
2011-07-12,,,1.0,25.916666666666668
2011-07-13,,,1.0833333333333333,33.375
2011-07-14,,,1.0,30.625
2011-07-15,,,1.0833333333333333,33.916666666666664
2011-07-16,,,2.1666666666666665,34.708333333333336
2011-07-17,,,1.7916666666666667,38.25
2011-07-18,,,1.0,33.958333333333336
2011-07-19,,,0.6086956521739131,22.041666666666668
