date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,79.0,-7.375,-66.0
2011-01-02,88.0,18.833333333333332,-52.0
2011-01-03,78.0,21.041666666666668,-31.0
2011-01-04,74.0,2.2916666666666665,-67.0
2011-01-05,62.0,9.5,-45.0
2011-01-06,94.0,24.833333333333332,-49.0
2011-01-07,67.0,1.2916666666666667,-55.0
2011-01-08,77.0,8.125,-49.0
2011-01-09,75.0,-8.166666666666666,-70.0
2011-01-10,87.0,6.125,-56.0
2011-01-11,77.0,5.875,-52.0
2011-01-12,59.0,-7.333333333333333,-73.0
2011-01-13,115.0,11.708333333333334,-88.0
2011-01-14,64.0,3.7083333333333335,-40.0
2011-01-15,69.0,5.583333333333333,-53.0
2011-01-16,51.0,6.291666666666667,-39.0
2011-01-17,73.0,11.5,-51.0
2011-01-18,74.0,-15.625,-76.0
2011-01-19,88.0,17.375,-61.0
2011-01-20,11.0,3.7916666666666665,0.0
2011-01-21,31.0,15.083333333333334,0.0
2011-01-22,92.0,43.916666666666664,1.0
2011-01-23,89.0,42.541666666666664,-8.0
2011-01-24,48.0,-0.08333333333333333,-48.0
2011-01-25,72.0,-4.791666666666667,-65.0
2011-01-26,38.0,-16.083333333333332,-75.0
2011-01-27,42.0,-25.458333333333332,-91.0
2011-01-28,43.0,-14.416666666666666,-69.0
2011-01-29,33.0,-15.5,-66.0
2011-01-30,48.0,-12.916666666666666,-62.0
2011-01-31,71.0,-12.041666666666666,-84.0
2011-02-01,80.0,-10.375,-83.0
2011-02-02,22.0,-12.666666666666666,-46.0
2011-02-03,56.0,-13.833333333333334,-75.0
2011-02-04,88.0,-5.791666666666667,-90.0
2011-02-05,85.0,8.291666666666666,-60.0
2011-02-06,60.0,7.125,-57.0
2011-02-07,113.0,55.875,22.0
2011-02-08,80.0,40.75,-11.0
2011-02-09,67.0,3.1666666666666665,-45.0
2011-02-10,90.0,15.833333333333334,-55.0
2011-02-11,70.0,-2.0416666666666665,-57.0
2011-02-12,60.0,2.25,-59.0
2011-02-13,58.0,14.625,-54.0
2011-02-14,55.0,9.375,-36.0
2011-02-15,108.0,37.833333333333336,-8.0
2011-02-16,56.0,11.125,-30.0
2011-02-17,49.0,-1.75,-66.0
2011-02-18,24.0,-9.625,-59.0
2011-02-19,67.0,-13.375,-91.0
2011-02-20,88.0,-3.6666666666666665,-83.0
2011-02-21,122.0,29.25,-69.0
2011-02-22,101.0,56.208333333333336,-5.0
2011-02-23,131.0,68.33333333333333,31.0
2011-02-24,126.0,75.95833333333333,29.0
2011-02-25,80.0,47.0,13.0
2011-02-26,73.0,22.0,-19.0
2011-02-27,54.0,11.875,-34.0
2011-02-28,65.0,2.875,-57.0
2011-03-01,130.0,50.458333333333336,-8.0
2011-03-02,56.0,35.416666666666664,1.0
2011-03-03,104.0,53.458333333333336,14.0
2011-03-04,60.0,34.333333333333336,9.0
2011-03-05,63.0,28.541666666666668,3.0
2011-03-06,180.0,102.875,32.0
2011-03-07,140.0,100.0,59.0
2011-03-08,103.0,84.45833333333333,68.0
2011-03-09,69.0,52.125,27.0
2011-03-10,58.0,41.291666666666664,27.0
2011-03-11,65.0,42.166666666666664,8.0
2011-03-12,78.0,27.541666666666668,-30.0
2011-03-13,74.0,22.291666666666668,-33.0
2011-03-14,96.0,26.166666666666668,-38.0
2011-03-15,99.0,28.291666666666668,-43.0
2011-03-16,100.0,27.291666666666668,-47.0
2011-03-17,109.0,52.458333333333336,-1.0
2011-03-18,126.0,71.0,26.0
2011-03-19,94.0,51.166666666666664,-30.0
2011-03-20,122.0,42.458333333333336,-43.0
2011-03-21,104.0,41.416666666666664,-33.0
2011-03-22,143.0,42.833333333333336,-58.0
2011-03-23,99.0,58.291666666666664,19.0
2011-03-24,145.0,72.41666666666667,-1.0
2011-03-25,119.0,44.958333333333336,-22.0
2011-03-26,86.0,24.625,-44.0
2011-03-27,143.0,47.791666666666664,-53.0
2011-03-28,142.0,55.375,-27.0
2011-03-29,177.0,85.75,-12.0
2011-03-30,184.0,98.08333333333333,28.0
2011-03-31,165.0,85.08333333333333,41.0
2011-12-12,101.0,36.44444444444444,1.0
2011-12-13,106.0,41.916666666666664,-8.0
2011-12-14,101.0,22.958333333333332,-30.0
2011-12-15,169.0,55.041666666666664,-20.0
2011-12-16,110.0,25.75,-31.0
2011-12-17,75.0,3.4583333333333335,-50.0
2011-12-18,96.0,3.6666666666666665,-62.0
2011-12-19,81.0,2.125,-52.0
2011-12-20,84.0,12.833333333333334,-38.0
2011-12-21,61.0,-8.166666666666666,-49.0
2011-12-22,52.0,-5.541666666666667,-47.0
2011-12-23,65.0,11.416666666666666,-39.0
2011-12-24,77.0,9.083333333333334,-35.0
2011-12-25,70.0,8.125,-43.0
2011-12-26,43.0,7.166666666666667,-48.0
2011-12-27,62.0,15.916666666666666,-20.0
2011-12-28,67.0,11.583333333333334,-39.0
2011-12-29,72.0,4.375,-73.0
2011-12-30,68.0,19.458333333333332,-31.0
2011-12-31,79.0,6.791666666666667,-54.0
2012-01-01,90.0,29.791666666666668,-29.0
2012-01-02,122.0,44.75,-52.0
2012-01-03,63.0,23.041666666666668,-31.0
2012-01-04,33.0,-4.125,-34.0
2012-01-05,39.0,-22.166666666666668,-75.0
2012-01-06,92.0,-6.333333333333333,-84.0
2012-01-07,79.0,-3.9166666666666665,-60.0
2012-01-08,99.0,-0.25,-64.0
2012-01-09,94.0,22.125,-44.0
2012-01-10,64.0,-0.20833333333333334,-58.0
2012-01-11,72.0,-9.708333333333334,-61.0
2012-01-12,70.0,-19.791666666666668,-86.0
2012-01-13,123.0,27.791666666666668,-55.0
2012-01-14,43.0,17.916666666666668,0.0
2012-01-15,52.0,18.458333333333332,-31.0
2012-01-16,63.0,-2.7916666666666665,-49.0
2012-01-17,71.0,-0.875,-52.0
2012-01-18,31.0,2.625,-31.0
2012-01-19,80.0,19.208333333333332,-36.0
2012-01-20,71.0,11.791666666666666,-44.0
2012-01-21,68.0,14.791666666666666,-34.0
2012-01-22,103.0,30.0,-3.0
2012-01-23,79.0,28.708333333333332,-25.0
2012-01-24,87.0,33.875,-9.0
2012-01-25,64.0,14.458333333333334,-37.0
2012-01-26,35.0,5.708333333333333,-34.0
2012-01-27,59.0,10.541666666666666,-29.0
2012-01-28,74.0,18.833333333333332,-30.0
2012-01-29,95.0,27.083333333333332,-39.0
2012-01-30,113.0,39.25,-32.0
2012-01-31,73.0,-2.0416666666666665,-47.0
2012-02-01,88.0,8.333333333333334,-74.0
2012-02-02,190.0,81.33333333333333,-2.0
2012-02-03,97.0,50.291666666666664,5.0
2012-02-04,93.0,51.791666666666664,13.0
2012-02-05,89.0,52.166666666666664,14.0
2012-02-06,26.0,9.291666666666666,-3.0
2012-02-07,88.0,45.0,-5.0
2012-02-08,59.0,12.875,-41.0
2012-02-09,67.0,-0.3333333333333333,-55.0
2012-02-10,104.0,0.20833333333333334,-76.0
2012-02-11,52.0,10.875,-45.0
2012-02-12,45.0,0.2916666666666667,-62.0
2012-02-13,98.0,26.958333333333332,-29.0
2012-02-14,96.0,19.416666666666668,-42.0
2012-02-15,32.0,0.0,-19.0
2012-02-16,18.0,-3.0,-57.0
2012-02-17,53.0,-8.75,-58.0
2012-02-18,50.0,10.375,-49.0
2012-02-19,49.0,24.375,-18.0
2012-02-20,88.0,15.75,-37.0
2012-02-21,61.0,2.0,-56.0
2012-02-22,93.0,16.291666666666668,-58.0
2012-02-23,70.0,19.166666666666668,-52.0
2012-02-24,27.0,-13.166666666666666,-67.0
2012-02-25,42.0,-12.791666666666666,-81.0
2012-02-26,80.0,4.666666666666667,-49.0
2012-02-27,119.0,43.75,-12.0
2012-02-28,156.0,70.91666666666667,-11.0
2012-03-01,131.0,75.70833333333333,22.0
2012-03-02,82.0,52.541666666666664,-5.0
2012-03-03,87.0,33.833333333333336,-8.0
2012-03-04,90.0,37.958333333333336,-19.0
2012-03-05,132.0,43.916666666666664,-23.0
2012-03-06,170.0,53.125,-57.0
2012-03-07,152.0,64.08333333333333,-15.0
2012-03-08,208.0,113.79166666666667,13.0
2012-03-09,253.0,151.08333333333334,60.0
2012-03-10,234.0,84.91666666666667,24.0
2012-03-11,86.0,31.875,-34.0
2012-03-12,159.0,40.916666666666664,-65.0
2012-03-13,189.0,92.41666666666667,-13.0
2012-03-14,92.0,58.041666666666664,-14.0
2012-03-15,123.0,37.5,-37.0
2012-03-16,199.0,84.125,-28.0
2012-03-17,164.0,88.5,-8.0
2012-03-18,196.0,127.29166666666667,44.0
2012-03-19,250.0,167.125,95.0
2012-03-20,184.0,140.625,113.0
2012-03-21,118.0,65.20833333333333,-13.0
2012-03-22,180.0,85.91666666666667,-29.0
2012-03-23,149.0,103.54166666666667,31.0
2012-03-24,109.0,84.625,63.0
2012-03-25,108.0,78.25,42.0
2012-03-26,110.0,49.0,-26.0
2012-03-27,99.0,66.16666666666667,10.0
2012-03-28,195.0,121.45833333333333,49.0
2012-03-29,209.0,139.625,88.0
2012-03-30,91.0,75.375,60.0
2012-03-31,81.0,63.125,46.0
2012-04-01,123.0,43.916666666666664,-22.0
2012-04-02,139.0,62.75,-25.0
2012-04-03,133.0,90.08333333333333,56.0
2012-04-04,114.0,70.66666666666667,8.0
2012-04-05,172.0,87.41666666666667,0.0
2012-04-06,115.0,42.875,-26.0
2012-04-07,90.0,36.75,-36.0
2012-04-08,140.0,60.625,-20.0
2012-04-09,221.0,109.33333333333333,-8.0
2012-04-10,208.0,133.75,25.0
2012-04-11,130.0,115.375,94.0
2012-04-12,225.0,150.83333333333334,73.0
2012-04-13,214.0,150.16666666666666,86.0
2012-04-14,108.0,86.16666666666667,53.0
2012-04-15,163.0,102.0,37.0
2012-04-16,141.0,102.91666666666667,74.0
2012-04-17,182.0,113.625,52.0
2012-04-18,197.0,129.45833333333334,40.0
2012-04-19,169.0,134.0,101.0
2012-04-20,147.0,117.79166666666667,94.0
2012-04-21,127.0,106.08333333333333,88.0
2012-04-22,101.0,87.08333333333333,77.0
2012-04-23,133.0,110.08333333333333,80.0
2012-04-24,243.0,166.875,68.0
2012-04-25,200.0,156.6818181818182,102.0
2012-04-26,186.0,154.66666666666666,136.0
2012-04-27,189.0,158.41666666666666,129.0
2012-04-28,248.0,178.0,101.0
2012-04-29,249.0,178.16666666666666,93.0
2012-04-30,217.0,173.95833333333334,127.0
2012-05-01,208.0,180.54166666666666,166.0
2012-05-02,175.0,159.79166666666666,145.0
2012-05-03,181.0,161.29166666666666,140.0
2012-05-04,226.0,171.58333333333334,143.0
2012-05-05,256.0,192.33333333333334,134.0
2012-05-06,205.0,148.29166666666666,91.0
2012-05-07,221.0,152.5,61.0
2012-05-08,245.0,177.33333333333334,105.0
2012-05-09,200.0,154.625,118.0
2012-05-10,216.0,133.75,65.0
2012-05-11,183.0,134.70833333333334,72.0
2012-05-12,182.0,124.5,62.0
2012-05-13,239.0,142.75,63.0
2012-05-14,236.0,164.125,68.0
2012-05-15,167.0,154.29166666666666,145.0
2012-05-16,272.0,189.625,112.0
2012-05-17,238.0,171.58333333333334,90.0
2012-05-18,218.0,156.66666666666666,79.0
2012-05-19,271.0,179.79166666666666,63.0
2012-05-20,243.0,179.25,119.0
2012-05-21,248.0,180.66666666666666,109.0
2012-05-22,166.0,139.70833333333334,120.0
2012-05-23,267.0,185.58333333333334,120.0
2012-05-24,262.0,196.5,103.0
2012-05-25,213.0,170.75,138.0
2012-05-26,264.0,192.20833333333334,120.0
2012-05-27,268.0,188.66666666666666,108.0
2012-05-28,230.0,177.08333333333334,123.0
2012-05-29,249.0,182.79166666666666,124.0
2012-05-30,238.0,188.75,137.0
2012-05-31,230.0,195.08333333333334,157.0
2012-06-01,244.0,183.58333333333334,149.0
2012-06-02,248.0,193.70833333333334,126.0
2012-06-03,237.0,190.45833333333334,162.0
2012-06-04,269.0,206.33333333333334,136.0
2012-06-05,232.0,196.25,155.0
2012-06-06,219.0,179.08333333333334,139.0
2012-06-07,247.0,190.54166666666666,121.0
2012-06-08,292.0,223.33333333333334,143.0
2012-06-09,196.0,173.375,165.0
2012-06-10,243.0,203.04166666666666,162.0
2012-06-11,213.0,186.25,155.0
2012-06-12,175.0,156.79166666666666,142.0
2012-06-13,204.0,171.16666666666666,140.0
2012-06-14,211.0,177.25,145.0
2012-06-15,236.0,191.70833333333334,152.0
2012-06-16,182.0,173.79166666666666,162.0
2012-06-17,303.0,216.16666666666666,169.0
2012-06-18,283.0,228.20833333333334,150.0
2012-06-19,221.0,205.91666666666666,196.0
2012-06-20,308.0,269.875,216.0
2012-06-21,269.0,230.625,192.0
2012-06-22,243.0,206.95833333333334,165.0
2012-06-23,270.0,215.16666666666666,151.0
2012-06-24,271.0,216.33333333333334,170.0
2012-06-25,184.0,172.125,161.0
2012-06-26,248.0,195.54166666666666,157.0
2012-06-27,251.0,191.33333333333334,127.0
2012-06-28,251.0,195.875,133.0
2012-06-29,273.0,223.75,184.0
2012-06-30,277.0,226.41666666666666,168.0
2012-07-01,206.0,194.54166666666666,184.0
2012-07-02,276.0,227.04166666666666,182.0
2012-07-03,247.0,217.54166666666666,189.0
2012-07-04,314.0,249.29166666666666,190.0
