date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-03-14,17.188,20.125,2.938,,3.688,21.896,196.042,13.583,209.625
2011-03-15,15.208,16.25,1.042,,4.812,28.188,195.083,13.042,208.125
2011-03-16,23.729,26.896,3.166,,2.604,23.438,195.917,15.75,211.667
2011-03-17,10.938,11.771,0.834,,1.146,20.146,191.25,12.625,203.875
2011-03-18,7.938,8.5,0.562,,0.729,13.48,190.875,13.208,204.083
2011-03-19,8.166,8.917,0.75,,0.812,9.688,191.333,13.083,204.417
2011-03-20,16.396,18.562,2.166,,1.292,12.167,196.208,21.625,217.833
2011-03-21,14.0,15.065,1.065,,1.478,12.875,193.87,20.0,213.87
2011-03-22,27.438,34.354,6.916,,2.25,15.146,193.625,17.708,211.333
2011-03-23,17.583,25.438,7.854,,0.688,12.208,189.083,13.917,203.0
2011-03-24,5.833,6.625,0.792,,2.312,23.188,191.583,10.292,201.875
2011-03-25,4.354,4.812,0.458,,1.25,8.708,192.708,8.458,201.167
2011-03-26,7.062,7.667,0.604,,1.354,9.854,193.583,9.5,203.083
2011-03-27,12.812,13.938,1.125,,3.188,17.452,193.5,11.708,205.208
2011-03-28,12.666,13.146,0.48,,4.188,37.917,192.625,12.292,204.917
2011-03-29,31.229,36.625,5.396,,3.75,37.73,196.75,22.708,219.458
2011-03-30,11.854,13.084,1.229,,7.312,33.438,187.458,10.458,197.917
2011-03-31,5.834,6.334,0.5,,1.562,25.458,189.208,9.333,198.542
2011-04-01,26.354,32.584,6.229,,3.896,41.25,194.5,16.667,211.167
2011-04-02,12.52,13.02,0.5,,2.166,33.25,190.958,12.542,203.5
2011-04-03,8.562,9.229,0.667,,1.792,17.062,189.333,11.25,200.583
2011-04-04,11.084,12.292,1.208,,1.804,10.146,191.042,12.875,203.917
2011-04-05,19.979,24.334,4.354,,2.083,12.625,196.958,20.75,217.708
2011-04-06,25.327,30.718,5.392,,5.196,23.729,190.522,16.87,207.391
2011-04-07,18.438,22.73,4.292,,3.896,16.75,187.958,14.542,202.5
2011-04-08,10.562,11.958,1.396,,1.062,23.833,185.333,10.583,195.917
2011-04-09,8.52,9.042,0.521,,0.646,32.854,187.5,15.333,202.833
2011-04-10,15.875,17.5,1.625,,4.854,33.938,190.708,13.167,203.875
2011-04-11,12.542,13.271,0.73,,2.562,34.062,190.542,13.458,204.0
2011-04-12,14.542,17.896,3.354,,1.334,26.938,191.25,14.667,205.917
2011-04-13,11.625,12.188,0.562,,4.792,34.625,189.417,11.917,201.333
2011-04-14,13.521,14.208,0.688,,3.5,32.562,189.083,13.167,202.25
2011-04-15,20.354,24.166,3.812,,2.125,44.104,187.667,14.75,202.417
2011-04-16,10.542,11.166,0.625,,0.625,42.042,189.333,13.625,202.958
2011-04-17,19.396,21.208,1.812,,2.625,18.958,192.958,19.958,212.917
2011-04-18,10.854,11.562,0.708,,1.584,21.604,187.875,11.083,198.958
2011-04-19,5.604,6.23,0.625,,0.042,10.083,186.958,9.833,196.792
2011-04-20,10.218,11.044,0.826,,0.391,13.896,189.043,14.957,204.0
2011-04-21,23.396,29.646,6.25,,1.979,32.438,192.667,17.917,210.583
2011-04-22,23.521,29.271,5.75,,3.021,31.188,189.375,14.75,204.125
2011-04-23,7.604,7.916,0.312,,0.646,20.52,189.042,11.667,200.708
2011-04-24,6.77,6.979,0.208,,1.688,26.896,190.375,10.708,201.083
2011-04-25,9.834,10.458,0.625,,1.896,26.653,189.708,11.542,201.25
2011-04-26,10.146,11.334,1.188,,1.75,25.729,187.958,12.75,200.708
2011-04-27,8.98,9.75,0.771,,0.938,30.792,187.083,10.875,197.958
2011-04-28,7.98,8.521,0.542,,1.188,21.938,190.333,9.625,199.958
2011-04-29,12.855,13.584,0.729,,2.146,18.917,192.042,13.292,205.333
2011-04-30,11.521,12.416,0.896,,3.812,36.667,188.833,10.542,199.375
2011-05-01,6.729,7.146,0.417,,1.125,82.708,187.75,10.458,198.208
2011-05-02,9.646,10.604,0.958,,1.042,153.354,190.957,10.609,201.565
2011-05-03,15.52,16.604,1.084,,0.833,137.541,195.792,15.333,211.125
2011-05-04,11.674,12.282,0.609,,1.608,75.27,191.565,14.261,205.826
2011-05-05,15.354,16.604,1.25,,3.0,45.52,191.875,14.417,206.292
2011-05-06,20.604,22.938,2.333,,1.146,31.896,191.833,15.542,207.375
2011-05-07,22.166,25.125,2.958,,1.229,29.896,188.875,15.042,203.917
2011-05-08,11.104,11.958,0.854,,0.292,53.48,184.917,11.125,196.042
2011-05-09,13.362,19.856,6.496,,0.812,40.604,184.5,14.125,198.625
2011-05-10,9.812,15.958,6.146,,0.0,14.854,176.75,12.083,188.833
2011-05-11,14.458,24.062,9.605,,0.0,31.73,178.25,13.625,191.875
2011-05-12,13.318,26.585,13.267,,0.087,41.276,184.739,13.0,197.739
2011-05-13,8.792,9.542,0.75,,1.688,46.666,186.875,9.917,196.792
2011-05-14,9.25,9.521,0.271,,3.396,36.396,189.458,11.167,200.625
2011-05-15,10.166,10.729,0.562,,2.292,30.979,190.042,11.542,201.583
2011-05-16,12.938,13.625,0.688,,2.292,36.521,189.833,10.875,200.708
2011-05-17,9.792,10.208,0.416,,1.334,40.875,189.0,10.125,199.125
2011-05-18,23.522,26.652,3.13,,3.348,38.584,191.4,15.1,206.5
2011-05-19,25.48,28.396,2.916,,4.48,39.812,190.875,17.042,207.917
2011-05-20,27.021,33.146,6.125,,3.458,34.938,188.333,17.417,205.75
2011-05-21,16.584,21.562,4.98,,2.312,36.021,182.208,17.708,199.917
2011-05-22,7.208,7.916,0.708,,0.167,41.417,184.167,10.458,194.625
2011-05-23,14.521,16.105,1.584,,0.201,13.679,186.917,12.667,199.583
2011-05-24,15.958,17.0,1.042,,0.938,8.562,187.333,12.583,199.917
2011-05-25,19.188,20.48,1.292,,2.208,16.208,187.417,12.833,200.25
2011-05-26,16.73,17.708,0.979,,1.48,18.23,186.917,13.875,200.792
2011-05-27,24.52,28.979,4.458,,0.938,27.833,189.458,16.125,205.583
2011-05-28,22.542,29.229,6.688,,0.5,20.208,188.25,20.458,208.708
2011-05-29,6.042,6.271,0.229,,0.0,12.542,184.833,9.875,194.708
2011-05-30,4.896,5.208,0.312,,0.229,18.892,185.167,9.083,194.25
2011-05-31,13.083,16.146,3.062,,0.625,13.326,186.208,16.042,202.25
2011-06-01,20.789,24.815,4.026,,3.152,26.708,188.913,17.87,206.783
2011-06-02,13.834,17.042,3.208,,1.062,36.958,184.583,13.25,197.833
2011-06-03,13.062,14.854,1.792,,1.354,58.52,184.25,12.292,196.542
2011-06-04,12.062,13.416,1.354,,0.77,34.854,184.625,14.792,199.417
2011-06-05,18.229,21.312,3.084,,2.062,44.292,186.625,18.25,204.875
2011-06-06,25.587,32.954,7.368,,3.648,48.292,189.0,18.042,207.042
2011-06-07,15.5,16.667,1.166,,1.208,28.73,185.167,15.125,200.292
2011-06-08,17.646,19.562,1.917,,1.25,27.208,183.75,15.583,199.333
2011-06-09,15.792,18.312,2.521,,1.021,47.25,187.167,16.208,203.375
2011-06-10,24.771,32.77,8.0,,1.146,43.979,183.958,17.833,201.792
2011-06-11,11.188,12.145,0.958,,0.271,11.188,179.583,11.125,190.708
2011-06-12,12.084,14.125,2.042,,0.062,17.521,182.333,18.75,201.083
2011-06-13,8.542,9.333,0.792,,0.146,35.312,183.739,12.304,196.043
2011-06-14,12.604,13.625,1.021,,0.812,65.438,185.583,12.75,198.333
2011-06-15,25.522,31.152,5.63,,3.239,56.938,192.565,22.174,214.739
2011-06-16,18.5,20.25,1.75,,0.166,9.333,188.583,14.875,203.458
2011-06-17,23.417,27.792,4.375,,0.729,21.375,187.5,19.542,207.042
2011-06-18,15.105,17.188,2.084,,0.334,24.292,185.458,15.125,200.583
2011-06-19,17.062,18.167,1.104,,0.334,18.0,187.542,14.875,202.417
2011-06-20,19.896,25.625,5.729,,0.294,15.0,184.333,16.167,200.5
2011-06-21,14.625,17.958,3.333,,1.396,23.75,180.958,12.75,193.708
2011-06-22,12.48,26.375,13.896,,1.521,24.375,178.042,13.542,191.583
2011-06-23,5.458,7.688,2.23,,0.084,18.75,176.333,12.042,188.375
2011-06-24,9.916,14.438,4.52,,1.479,27.396,176.667,13.208,189.875
2011-06-25,15.292,26.021,10.729,,1.521,33.98,180.292,20.125,200.417
2011-06-26,9.396,16.125,6.729,,0.75,24.25,177.167,12.375,189.542
2011-06-27,11.792,14.416,2.625,,0.0,9.604,181.667,13.458,195.125
2011-06-28,12.562,21.875,9.312,,0.604,29.292,177.417,14.458,191.875
2011-06-29,12.326,21.413,9.087,,1.608,29.104,177.609,14.304,191.913
2011-06-30,16.604,25.292,8.688,,1.792,31.375,180.0,15.875,195.875
2011-07-01,8.083,9.604,1.521,,0.375,33.979,177.667,11.417,189.083
2011-07-02,9.896,11.521,1.625,,0.521,39.77,179.458,13.583,193.042
2011-07-03,6.0,6.916,0.917,,0.042,37.792,176.792,12.167,188.958
2011-07-04,7.312,8.333,1.021,,0.021,29.37,178.708,11.708,190.417
2011-07-05,9.666,10.438,0.771,,1.125,32.48,189.0,13.167,202.167
2011-07-06,18.292,23.375,5.084,,0.312,26.688,187.125,18.125,205.25
2011-07-07,6.104,8.646,2.542,,0.042,14.771,174.833,11.875,186.708
2011-07-08,8.167,11.479,3.312,,0.854,20.354,176.0,11.833,187.833
2011-07-09,13.708,28.334,14.625,,2.854,25.708,178.167,15.708,193.875
2011-07-10,15.688,25.916,10.23,,2.667,29.292,178.083,18.375,196.458
2011-07-11,17.271,26.75,9.48,,1.417,19.396,181.5,16.75,198.25
2011-07-12,16.188,25.834,9.646,,1.833,17.771,180.875,17.542,198.417
2011-07-13,14.304,22.891,8.587,,1.218,15.584,179.783,16.87,196.652
2011-07-14,15.042,24.458,9.416,,2.938,18.604,181.333,17.958,199.292
2011-07-15,17.958,27.042,9.083,,3.312,25.042,179.458,19.667,199.125
2011-07-16,19.0,25.396,6.396,,4.979,32.584,180.333,18.0,198.333
2011-07-17,14.312,19.479,5.166,,2.084,21.875,180.792,15.083,195.875
2011-07-18,14.438,19.021,4.584,,3.104,21.688,178.292,18.542,196.833
2011-07-19,4.104,5.396,1.292,,0.396,25.958,173.391,9.478,182.87
2011-07-20,2.979,3.583,0.604,,0.0,38.438,177.625,8.875,186.5
2011-07-21,4.334,5.062,0.729,,0.0,20.75,180.625,8.667,189.292
2011-07-22,5.73,7.062,1.333,,0.292,24.396,181.333,9.208,190.542
2011-07-23,7.77,9.604,1.834,,0.458,22.021,183.542,10.667,194.208
2011-07-24,17.854,24.334,6.479,,4.0,28.312,190.792,15.458,206.25
2011-07-25,21.5,27.208,5.708,,2.188,56.062,189.708,20.333,210.042
2011-07-26,15.395,21.917,6.52,,1.396,30.52,185.042,16.917,201.958
2011-07-27,9.674,13.0,3.326,,1.022,15.729,178.957,12.174,191.13
2011-07-28,8.188,11.938,3.75,,1.792,22.375,176.917,12.292,189.208
2011-07-29,8.708,13.625,4.916,,0.458,20.125,179.333,12.625,191.958
2011-07-30,5.792,7.875,2.084,,0.292,19.188,175.208,10.875,186.083
2011-07-31,6.916,7.77,0.854,,0.521,28.583,179.583,11.542,191.125
2011-08-01,23.375,31.23,7.854,,2.292,44.104,185.083,19.75,204.833
2011-08-02,20.292,25.542,5.25,,2.23,53.354,181.833,17.167,199.0
2011-08-03,11.812,18.521,6.708,,1.208,13.521,177.5,13.333,190.833
2011-08-04,10.584,13.792,3.208,,0.938,13.229,176.0,11.333,187.333
2011-08-05,15.0,18.396,3.396,,2.292,23.0,177.375,13.25,190.625
2011-08-06,10.188,16.375,6.188,,0.375,18.438,175.875,13.542,189.417
2011-08-07,8.896,12.771,3.875,,0.625,13.938,175.042,12.833,187.875
2011-08-08,9.848,16.913,7.065,,0.938,28.413,178.409,12.818,191.227
2011-08-09,12.105,18.021,5.916,,1.666,27.52,175.958,11.375,187.333
2011-08-10,7.305,10.652,3.348,,0.37,19.458,178.043,12.565,190.609
2011-08-11,6.438,8.854,2.416,,0.104,13.771,177.167,10.708,187.875
2011-08-12,5.917,8.042,2.125,,0.25,14.042,177.75,11.0,188.75
2011-08-13,7.646,9.396,1.75,,0.583,15.73,180.083,12.5,192.583
2011-08-14,4.416,5.125,0.708,,0.0,9.583,179.833,10.833,190.667
2011-08-15,5.792,6.354,0.562,,0.042,22.146,181.917,11.833,193.75
2011-08-16,6.812,7.854,1.042,,0.021,27.479,179.292,11.958,191.25
2011-08-17,7.229,8.688,1.458,,0.146,30.458,177.417,11.667,189.083
2011-08-18,7.396,8.312,0.916,,0.0,26.812,184.609,11.0,195.609
2011-08-19,6.396,7.146,0.75,,0.166,18.042,190.875,10.458,201.333
2011-08-20,8.562,9.584,1.021,,0.042,13.875,188.583,11.542,200.125
2011-08-21,7.542,8.188,0.646,,0.0,13.916,184.75,11.417,196.167
2011-08-22,12.625,14.312,1.688,,0.042,14.146,187.667,13.833,201.5
2011-08-23,16.646,25.062,8.416,,0.0,17.917,184.583,16.542,201.125
2011-08-24,10.348,15.5,5.152,,0.761,22.208,180.957,14.652,195.609
2011-08-25,15.27,22.916,7.646,,1.666,35.958,184.625,21.167,205.792
2011-08-26,16.75,23.396,6.646,,1.688,22.708,179.333,16.042,195.375
2011-08-27,13.229,20.25,7.021,,0.875,27.083,180.625,17.792,198.417
2011-08-28,14.708,18.062,3.354,,1.916,28.938,182.208,17.0,199.208
2011-08-29,15.604,19.938,4.334,,2.146,31.958,183.917,16.292,200.208
2011-08-30,15.021,19.042,4.02,,2.416,38.354,183.458,14.917,198.375
2011-08-31,13.375,16.812,3.438,,1.896,44.792,186.083,15.625,201.708
2011-09-01,13.584,16.208,2.625,,1.084,35.666,185.75,17.5,203.25
2011-09-02,4.98,7.208,2.229,,0.417,17.896,174.125,9.542,183.667
2011-09-03,2.48,2.938,0.458,,0.0,20.166,176.0,9.125,185.125
2011-09-04,2.334,2.521,0.188,,0.0,21.958,177.667,9.083,186.75
2011-09-05,5.084,5.48,0.396,,0.0,15.042,181.708,9.208,190.917
2011-09-06,13.208,15.646,2.438,,0.667,15.312,190.083,15.167,205.25
2011-09-07,15.435,17.587,2.152,,0.891,22.792,191.696,21.174,212.87
2011-09-08,16.729,18.916,2.188,,3.021,38.104,190.292,14.75,205.042
2011-09-09,20.188,25.312,5.125,,1.812,41.875,189.167,20.917,210.083
2011-09-10,14.146,19.729,5.584,,2.021,25.354,181.833,18.375,200.208
2011-09-11,10.396,15.271,4.875,,0.98,14.146,182.25,15.542,197.792
2011-09-12,14.438,20.958,6.52,,1.458,18.566,183.75,17.042,200.792
2011-09-13,17.375,22.77,5.396,,2.584,22.396,185.625,17.625,203.25
2011-09-14,18.208,23.875,5.667,,1.834,22.729,183.833,19.042,202.875
2011-09-15,14.771,18.625,3.854,,1.479,17.542,182.542,14.042,196.583
2011-09-16,13.917,21.458,7.542,,0.938,15.73,181.125,16.667,197.792
2011-09-17,12.938,18.75,5.812,,0.688,14.604,178.417,15.458,193.875
2011-09-18,7.667,10.666,3.0,,0.334,19.896,179.042,11.375,190.417
2011-09-19,3.625,4.042,0.416,,0.0,5.792,183.5,9.5,193.0
2011-09-20,6.312,7.084,0.771,,0.0,5.458,182.542,9.042,191.583
2011-09-21,3.24,3.652,0.413,,0.0,9.604,184.391,8.13,192.522
2011-09-22,6.084,6.688,0.604,,0.0,7.438,185.292,8.875,194.167
2011-09-23,13.625,16.542,2.916,,0.854,15.916,190.25,16.583,206.833
2011-09-24,19.167,22.708,3.542,,1.458,18.604,191.625,16.708,208.333
2011-09-25,17.042,20.479,3.438,,2.271,16.354,190.583,18.375,208.958
2011-09-26,24.542,33.125,8.583,,3.334,26.292,193.708,22.208,215.917
2011-09-27,20.23,25.125,4.896,,1.896,25.584,190.917,20.792,211.708
2011-09-28,19.521,23.75,4.229,,1.354,29.375,190.682,20.682,211.364
2011-09-29,17.48,21.292,3.812,,1.958,31.229,187.042,15.625,202.667
2011-09-30,8.646,9.562,0.916,,0.354,21.646,185.75,11.375,197.125
2011-10-01,9.479,11.125,1.646,,0.98,15.875,187.25,11.333,198.583
2011-10-02,6.333,6.646,0.312,,0.73,11.708,188.417,10.083,198.5
2011-10-03,8.042,9.271,1.229,,1.084,9.666,187.708,11.375,199.083
2011-10-04,18.146,22.729,4.584,,1.562,11.146,189.542,14.958,204.5
2011-10-05,20.826,24.739,3.913,,0.174,12.646,188.13,17.348,205.478
2011-10-06,14.604,17.042,2.438,,1.312,26.562,190.708,15.417,206.125
2011-10-07,12.646,14.084,1.438,,1.5,34.375,189.917,16.417,206.333
2011-10-08,23.104,29.646,6.542,,2.271,27.875,192.125,30.0,222.125
2011-10-09,19.438,22.146,2.708,,2.375,46.25,193.417,22.542,215.958
2011-10-10,19.521,23.334,3.812,,2.271,47.375,189.542,31.25,220.792
2011-10-11,20.604,26.958,6.354,,1.153,45.75,189.292,23.875,213.167
2011-10-12,22.166,25.896,3.729,,1.875,52.854,192.75,23.167,215.917
2011-10-13,23.02,27.917,4.896,,2.938,54.125,192.75,18.833,211.583
2011-10-14,19.688,26.75,7.062,,0.438,36.542,188.042,18.625,206.667
2011-10-15,10.229,11.75,1.521,,0.146,13.917,187.625,13.292,200.917
2011-10-16,6.188,6.584,0.396,,2.5,26.646,189.708,10.083,199.792
2011-10-17,15.375,17.229,1.854,,2.188,21.502,190.042,16.125,206.167
2011-10-18,15.604,19.104,3.5,,1.334,18.312,188.833,14.25,203.083
2011-10-19,21.608,27.522,5.913,,1.72,18.256,192.5,23.0,215.5
2011-10-20,26.27,34.0,7.729,,2.229,25.02,194.875,23.708,218.583
2011-10-21,25.084,30.104,5.021,,1.708,25.042,188.458,21.125,209.583
2011-10-22,8.02,9.375,1.354,,0.062,8.5,185.833,10.792,196.625
2011-10-23,6.208,6.729,0.521,,0.021,10.27,185.083,12.792,197.875
2011-10-24,15.542,21.25,5.708,,0.875,13.688,188.208,14.417,202.625
2011-10-25,6.146,6.77,0.625,,0.604,13.084,188.792,9.0,197.792
2011-10-26,12.438,15.792,3.354,,1.021,10.584,190.583,17.667,208.25
2011-10-27,21.458,29.77,8.312,,1.5,15.27,196.833,21.792,218.625
2011-10-28,29.25,39.521,10.271,,0.666,27.271,192.667,21.458,214.125
2011-10-29,26.979,34.562,7.584,,0.542,34.646,192.458,20.625,213.083
2011-10-30,21.438,25.0,3.562,,0.104,21.708,191.125,24.583,215.708
2011-10-31,13.396,17.292,3.896,,1.0,13.416,188.208,17.208,205.417
2011-11-01,25.074,34.374,9.301,,1.75,14.521,192.261,20.13,212.391
2011-11-02,22.327,26.739,4.413,,1.152,18.396,188.043,17.522,205.565
2011-11-03,24.479,29.125,4.646,,2.354,25.625,188.708,26.75,215.458
2011-11-04,26.542,35.042,8.5,,2.48,37.354,189.083,21.167,210.25
2011-11-05,16.458,19.604,3.146,,0.438,18.604,185.75,16.708,202.458
2011-11-06,12.334,13.958,1.625,,0.146,13.042,186.208,15.917,202.125
2011-11-07,9.794,11.108,1.315,,0.292,13.938,186.458,11.833,198.292
2011-11-08,20.98,29.729,8.75,,1.875,14.354,190.625,22.458,213.083
2011-11-09,22.333,25.188,2.854,,3.354,12.812,189.042,22.5,211.542
2011-11-10,22.458,25.25,2.792,,3.208,11.104,188.458,17.792,206.25
2011-11-11,24.312,33.896,9.583,,2.062,16.938,189.958,30.667,220.625
2011-11-12,18.521,30.312,11.792,,1.625,19.334,191.042,19.25,210.292
2011-11-13,11.438,11.916,0.48,,4.208,41.042,192.083,15.208,207.292
2011-11-14,15.833,17.75,1.916,,3.812,38.666,192.167,13.25,205.417
2011-11-15,15.729,19.334,3.604,,3.521,15.188,191.5,15.417,206.917
2011-11-16,27.87,42.783,14.913,,1.761,11.271,194.478,33.13,227.609
2011-11-17,24.333,33.0,8.667,,1.25,22.188,192.208,23.0,215.208
2011-11-18,16.666,18.458,1.792,,0.0,13.416,185.958,14.25,200.208
2011-11-19,14.938,19.458,4.521,,0.25,11.042,185.25,13.125,198.375
2011-11-20,4.417,4.771,0.354,,0.896,10.021,188.167,8.667,196.833
2011-11-21,10.595,11.864,1.268,,0.958,3.761,190.167,12.417,202.583
2011-11-22,21.667,29.958,8.292,,1.854,10.0,192.792,16.458,209.25
2011-11-23,13.354,15.542,2.188,,1.688,15.916,191.417,12.375,203.792
2011-11-24,8.438,9.812,1.375,,0.5,5.062,189.917,8.167,198.083
2011-11-25,13.958,16.084,2.125,,1.792,8.834,191.417,18.75,210.167
2011-11-26,21.271,28.292,7.021,,2.667,16.902,192.167,18.708,210.875
2011-11-27,24.979,33.271,8.292,,6.188,28.417,191.042,17.375,208.417
2011-11-28,25.131,35.346,10.214,,2.169,26.618,190.958,19.542,210.5
2011-11-29,26.562,43.584,17.02,,2.938,32.083,189.667,24.0,213.667
2011-11-30,21.978,41.718,19.739,,3.152,27.542,190.913,17.391,208.304
2011-12-01,7.125,8.084,0.958,,0.521,3.667,188.708,10.958,199.667
2011-12-02,21.062,27.125,6.062,,2.479,8.041,190.458,13.333,203.792
2011-12-03,9.458,10.916,1.458,,0.062,3.208,188.042,8.667,196.708
2011-12-04,8.75,9.98,1.229,,0.688,7.11,189.875,8.917,198.792
2011-12-05,21.978,29.296,7.318,,1.807,12.296,195.083,22.833,217.917
2011-12-06,29.45,41.496,12.046,,2.648,19.364,193.864,23.136,217.0
2011-12-07,18.979,25.312,6.334,,1.875,14.708,190.75,18.917,209.667
2011-12-08,14.896,17.021,2.125,,2.792,20.333,193.708,14.333,208.042
2011-12-09,14.188,16.0,1.812,,0.708,12.875,192.542,11.042,203.583
2011-12-10,10.938,12.354,1.417,,0.75,7.271,191.75,10.042,201.792
2011-12-11,13.208,14.938,1.729,,1.23,17.666,192.708,11.708,204.417
2011-12-12,22.708,28.104,5.396,,2.521,24.334,192.958,15.542,208.5
