date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean,CO_mean
2012-12-19,13.928666666666667,30.037000000000003,16.108,3.917,6.5696666666666665,,
2012-12-20,23.958333333333332,54.917,30.95866666666667,10.542,14.222333333333333,,
2012-12-21,22.763666666666666,52.87533333333334,30.111,12.292,12.896,,
2012-12-22,20.388666666666666,32.09733333333333,11.708333333333334,9.125,11.5625,,
2012-12-23,10.54,17.583000000000002,7.042999999999999,15.75,18.3125,,
2012-12-24,12.366333333333335,14.670333333333332,2.304,11.042,11.8545,,
2012-12-25,22.572333333333333,34.199333333333335,11.626666666666665,14.667,18.076,,
2012-12-26,14.192,21.156333333333333,6.964666666666667,10.667,11.958,,
2012-12-27,24.527666666666665,59.47233333333333,34.94433333333333,9.667,11.1665,,
2012-12-28,23.847333333333335,40.722,16.875333333333334,13.708,16.271,,
2012-12-29,19.278000000000002,29.180666666666667,9.902666666666667,11.292,17.4375,,
2012-12-30,17.498333333333335,21.822000000000003,4.323333333333333,9.167,12.9165,,
2012-12-31,6.617333333333334,8.079333333333333,1.462,6.917,9.3125,,
2013-01-01,7.55,8.177999999999999,0.628,26.333,37.083333333333336,,
2013-01-02,8.708333333333334,10.749666666666664,2.0416666666666665,16.125,25.971999999999998,,
2013-01-03,10.569333333333333,14.139000000000001,3.5696666666666665,11.708,17.611,,
2013-01-04,12.195666666666668,19.516666666666666,7.320999999999999,15.125,22.055666666666667,,
2013-01-05,9.147666666666668,15.739666666666666,6.592333333333333,6.917,10.389000000000001,,
2013-01-06,13.386000000000001,28.647666666666666,15.261333333333333,7.875,11.180333333333332,,
2013-01-07,22.208,44.105,21.897333333333332,13.682,18.337333333333333,,
2013-01-08,28.181,53.422,25.241,14.0,21.416666666666668,,
2013-01-09,18.319333333333333,29.722333333333335,11.402666666666667,4.167,10.847333333333333,,
2013-01-10,19.944333333333333,40.708333333333336,20.764,5.25,9.861333333333333,,
2013-01-11,20.16933333333333,36.398666666666664,16.229,15.917,22.75,,
2013-01-12,13.833333333333334,21.738333333333333,7.905,21.708,27.041666666666668,,
2013-01-13,9.604333333333335,12.106333333333334,2.5016666666666665,17.5,20.694333333333333,,
2013-01-14,15.527666666666667,33.94433333333333,18.417,8.25,11.764000000000001,,
2013-01-15,22.881,44.02033333333333,21.139333333333333,10.375,14.583666666666668,,
2013-01-16,22.486,46.55566666666667,24.069333333333333,9.292,15.263666666666666,,
2013-01-17,23.01133333333333,54.33466666666667,31.322999999999997,11.125,13.704333333333333,,
2013-01-18,16.687,25.11766666666667,8.430666666666667,25.125,32.125,,
2013-01-19,7.709333333333333,10.309,2.599666666666667,7.5,12.1665,,
2013-01-20,29.183333333333334,49.53666666666667,20.353333333333335,18.667,19.458,,
2013-01-21,25.25,41.791666666666664,16.541666666666668,22.042,31.8215,,
2013-01-22,19.695666666666668,42.120333333333335,22.424333333333333,15.167,21.3125,,
2013-01-23,21.680666666666667,46.43066666666667,24.750333333333334,15.667,22.1045,,
2013-01-24,25.98866666666667,46.519000000000005,20.53033333333333,19.636,27.3315,,
2013-01-25,28.032999999999998,49.83166666666667,21.798333333333336,23.708,31.8955,,
2013-01-26,12.877333333333333,15.976999999999999,3.0996666666666663,15.875,25.5625,,
2013-01-27,17.862666666666666,33.232,15.369,10.087,16.875,,
2013-01-28,24.805333333333333,43.333333333333336,18.527666666666665,17.5,25.0205,,
2013-01-29,26.717000000000002,53.345333333333336,26.628666666666664,18.125,26.021,,
2013-01-30,31.222333333333335,68.31933333333333,37.09733333333333,22.25,33.375,,
2013-01-31,27.834999999999997,52.73766666666666,24.902666666666665,25.158,36.522,,
2013-02-01,21.459666666666667,30.49333333333333,9.033666666666667,18.708,24.75,,
2013-02-02,15.728333333333333,21.925666666666668,6.197333333333333,23.625,32.083,,
2013-02-03,24.43466666666667,43.17933333333334,18.744666666666667,27.125,47.208,,
2013-02-04,8.722333333333333,14.667000000000002,5.944333333333333,1.0,3.333,,
2013-02-05,11.004666666666665,20.813,9.808,5.625,6.625,,
2013-02-06,18.458333333333332,41.666666666666664,23.208333333333332,7.208,8.542,,
2013-02-07,10.146666666666667,14.828333333333333,4.681666666666667,6.864,7.217,,
2013-02-08,13.291666666666666,16.907,3.615,5.25,6.958,,
2013-02-09,8.170333333333334,11.752333333333333,3.582333333333333,4.0,6.833,,
2013-02-10,11.634,26.739666666666665,15.105666666666666,8.167,11.417,,
2013-02-11,6.305666666666667,9.347333333333333,3.0413333333333337,6.083,8.208,,
2013-02-12,17.103333333333335,35.84866666666667,18.745,6.917,9.958,,
2013-02-13,14.583333333333334,26.486,11.903,6.0,8.542,,
2013-02-14,15.800666666666666,19.661333333333335,3.860666666666667,5.625,7.609,,
2013-02-15,11.823,13.815333333333333,1.9923333333333335,4.417,7.167,,
2013-02-16,8.890333333333333,11.666333333333334,2.7756666666666665,21.542,28.542,,
2013-02-17,17.654666666666667,33.93866666666667,16.284333333333333,27.217,34.783,,
2013-02-18,6.944333333333333,9.083333333333334,2.139,10.292,14.917,,
2013-02-19,8.438333333333334,12.959999999999999,4.5216666666666665,9.792,12.708,,
2013-02-20,16.022000000000002,34.32966666666667,18.307666666666666,13.348,17.87,,
2013-02-21,19.069333333333333,42.40266666666667,23.333333333333332,15.667,19.333,,
2013-02-22,17.438333333333333,32.23233333333334,14.794333333333334,13.25,16.208,,
2013-02-23,10.917,16.424,5.506666666666667,12.833,16.9665,,
2013-02-24,24.828000000000003,44.51233333333334,19.684333333333335,19.083,23.9585,,
2013-02-25,29.105,52.95966666666667,23.85466666666667,41.565,54.7805,,
2013-02-26,21.842666666666663,34.236,12.393666666666666,55.364,63.769,,
2013-02-27,18.75,25.513666666666666,6.763666666666666,27.364,30.729,,
2013-02-28,18.375333333333334,33.083333333333336,14.708333333333334,36.333,37.0835,,
2013-03-01,16.230999999999998,19.739,3.5076666666666667,36.375,48.5835,,
2013-03-02,8.799,12.116,3.317,12.458,18.375,,
2013-03-03,8.323,13.680333333333332,5.357333333333333,6.542,11.7915,,
2013-03-04,15.083333333333334,27.513666666666666,12.430333333333332,16.625,20.2085,,
2013-03-05,13.959999999999999,19.405666666666665,5.445666666666667,9.458,17.25,,
2013-03-06,9.337,12.440666666666667,3.103666666666667,11.308,15.9185,,
2013-03-07,16.361,31.986333333333334,15.625,14.077,17.771,,
2013-03-08,13.587333333333333,21.61766666666667,8.030333333333333,11.667,17.8955,,
2013-03-09,10.093333333333334,14.15,4.056666666666667,19.583,24.75,,
2013-03-10,8.267333333333333,10.247333333333332,1.9800000000000002,7.292,12.5415,,
2013-03-11,22.421000000000003,47.04233333333334,24.621333333333336,12.833,18.942333333333334,,
2013-03-12,26.105999999999998,51.961000000000006,25.854333333333333,18.083,26.527666666666665,,
2013-03-13,18.986,31.236,12.25,12.875,23.583333333333332,,
2013-03-14,10.215,15.529666666666666,5.314666666666667,6.522,10.551666666666668,,
2013-03-15,18.558666666666667,31.478333333333335,12.919333333333332,17.458,23.069666666666667,,
2013-03-16,15.424333333333335,20.263666666666666,4.839333333333333,33.333,46.25033333333334,,
2013-03-17,22.89633333333333,32.105666666666664,9.209333333333333,42.708,60.06966666666667,,
2013-03-18,24.317999999999998,39.37766666666667,15.059,33.524,51.99333333333333,,
2013-03-19,17.723,41.894333333333336,24.171666666666667,26.733,29.7295,,
2013-03-20,20.222333333333335,26.613666666666663,6.391666666666667,6.444,18.765666666666664,,
2013-03-21,4.3886666666666665,5.25,0.8610000000000001,3.875,8.819333333333333,,
2013-03-22,15.723666666666666,24.376666666666665,8.652666666666667,8.833,13.930666666666667,,
2013-03-23,16.148666666666667,25.043333333333333,8.895,21.708,30.680666666666667,,
2013-03-24,26.413999999999998,42.967000000000006,16.552666666666667,34.619,51.63133333333334,,
2013-03-25,28.967,50.455999999999996,21.488666666666663,29.136,38.65533333333334,,
2013-03-26,23.410666666666668,37.73866666666667,14.327666666666667,19.261,32.077333333333335,,
2013-03-27,17.819333333333333,31.083333333333332,13.264000000000001,14.75,31.625,,
2013-03-28,23.375,43.56933333333333,20.194666666666667,27.583,36.861,,
2013-03-29,13.184666666666667,17.233666666666664,4.049,18.125,26.083333333333332,,
2013-03-30,5.772666666666667,6.633666666666667,0.8606666666666666,4.958,11.860999999999999,,
2013-03-31,8.772333333333334,13.104666666666667,4.332333333333334,13.083,21.458333333333332,,
2013-04-01,21.054333333333332,39.708333333333336,18.654,14.75,21.375,,
2013-04-02,17.972333333333335,25.902666666666665,7.930333333333333,19.292,27.930666666666667,,
2013-04-03,14.965666666666666,20.826,5.860666666666667,15.625,23.541666666666668,,
2013-04-04,25.611,41.81966666666667,16.208,23.167,33.15266666666667,,
2013-04-05,20.09,29.248666666666665,9.159,22.238,31.042,,
2013-04-06,9.917,14.222,4.305666666666666,8.0,16.000333333333334,,
2013-04-07,5.172666666666667,6.052,0.879,3.625,10.722,,
2013-04-08,17.580333333333332,29.97266666666667,12.392666666666669,12.083,18.596999999999998,,
2013-04-09,16.430666666666667,22.625,6.194333333333333,20.333,29.833333333333332,,
2013-04-10,14.348666666666666,17.891333333333332,3.542666666666667,16.417,25.444333333333333,,
2013-04-11,17.11466666666667,25.090999999999998,7.976333333333333,17.958,25.129,,
2013-04-12,15.819333333333333,26.096999999999998,10.277666666666667,17.292,22.703999999999997,,
2013-04-13,15.347333333333333,23.861333333333334,8.513666666666666,21.667,25.53,,
2013-04-14,7.338333333333334,8.679333333333334,1.341,26.667,35.979,,
2013-04-15,18.587333333333333,23.875333333333334,5.288,23.625,35.1665,,
2013-04-16,22.856333333333335,32.419000000000004,9.563,25.417,38.3655,,
2013-04-17,23.677999999999997,41.779666666666664,18.101333333333333,25.833,38.4585,,
2013-04-18,18.305333333333333,30.361,12.055333333333332,22.375,33.021,,
2013-04-19,4.9863333333333335,7.069333333333333,2.0836666666666663,12.125,20.1665,,
2013-04-20,9.5,14.291666666666666,4.791666666666667,15.417,20.125,,
2013-04-21,4.179333333333333,5.844333333333334,1.665,3.625,9.0625,,
2013-04-22,13.358333333333334,26.864666666666665,13.506666666666668,11.25,16.1875,,
2013-04-23,17.513666666666666,23.971999999999998,6.458333333333333,15.375,21.2915,,
2013-04-24,16.871333333333336,25.212,8.340666666666666,8.833,18.7085,,
2013-04-25,22.416666666666668,43.09166666666667,20.675,16.75,25.896,,
2013-04-26,18.652666666666665,34.639,15.985999999999999,21.75,28.031666666666666,,
2013-04-27,14.125,19.75,5.625,18.792,25.194666666666667,,
2013-04-28,9.685333333333332,12.145666666666665,2.46,16.208,22.930333333333333,,
2013-04-29,10.813,12.938333333333333,2.125666666666667,22.708,28.347333333333335,,
2013-04-30,21.069333333333333,32.264,11.194333333333333,17.958,29.027666666666665,,
2013-05-01,6.734666666666667,15.710666666666667,8.976333333333333,7.458,15.180666666666667,,
2013-05-02,10.430666666666665,18.402666666666665,7.972333333333332,4.75,9.069666666666667,,
2013-05-03,9.597333333333333,14.152666666666667,4.5553333333333335,10.417,14.736333333333334,,
2013-05-04,7.930666666666667,9.944333333333333,2.013666666666667,14.5,19.847333333333335,,
2013-05-05,8.684666666666667,10.974666666666666,2.29,21.458,27.430333333333333,,
2013-05-06,9.577,11.126333333333333,1.5490000000000002,24.708,31.75,,
2013-05-07,3.375,4.722,1.3473333333333333,8.333,14.694333333333333,,
2013-05-08,20.828333333333333,37.30533333333333,16.477,9.417,14.777666666666667,,
2013-05-09,29.134,41.697,12.562666666666667,17.455,22.94333333333333,,
2013-05-10,21.5,33.69433333333333,12.194333333333333,19.958,28.333333333333332,,
2013-05-11,20.027666666666665,29.569333333333333,9.541666666666666,17.708,35.193999999999996,,
2013-05-12,13.775,19.788666666666668,6.014,19.042,31.624666666666666,,
2013-05-13,16.932,24.771666666666665,7.839333333333332,18.417,25.902666666666665,,
2013-05-14,20.458333333333332,31.514,11.055666666666667,23.042,33.041666666666664,,
2013-05-15,17.237666666666666,33.16133333333334,15.923333333333334,17.25,28.25,,
2013-05-16,8.403,17.694666666666667,9.291666666666666,22.0,32.06966666666667,,
2013-05-17,14.966666666666667,23.302666666666667,8.336,14.652,21.721,,
2013-05-18,12.638666666666666,17.458333333333332,4.8196666666666665,17.875,25.680666666666667,,
2013-05-19,5.501333333333334,7.234999999999999,1.7336666666666665,7.792,15.125,,
2013-05-20,16.469333333333335,27.679333333333332,11.209999999999999,6.958,14.722333333333333,,
2013-05-21,21.745333333333335,35.391333333333336,13.645999999999999,27.417,40.875,,
2013-05-22,22.683666666666667,34.607,11.923333333333334,42.208,57.84733333333333,,
2013-05-23,15.424000000000001,30.301333333333332,14.877666666666668,20.25,29.0,,
2013-05-24,20.049333333333333,30.849999999999998,10.800666666666666,12.542,20.403666666666666,,
2013-05-25,13.597333333333333,18.277666666666665,4.680666666666666,19.0,29.194333333333333,,
2013-05-26,6.698333333333333,7.594333333333334,0.8963333333333332,14.375,24.555666666666667,,
2013-05-27,10.860666666666667,15.580666666666668,4.719666666666667,12.583,21.180666666666667,,
2013-05-28,7.694333333333333,13.514333333333333,5.82,5.292,13.889000000000001,,
2013-05-29,16.548000000000002,26.477666666666664,9.93,5.958,15.347,,
2013-05-30,17.596999999999998,29.471999999999998,11.875,19.833,34.65266666666667,,
2013-05-31,14.968666666666666,27.779,12.810666666666668,15.435,24.749666666666666,,
2013-06-01,17.236,24.305666666666667,7.069666666666667,11.875,21.736,,
2013-06-02,13.394333333333334,15.960999999999999,2.5669999999999997,17.583,28.652666666666665,,
2013-06-03,18.344666666666665,28.146666666666665,9.802000000000001,21.5,31.569333333333333,,
2013-06-04,16.892333333333333,24.820666666666668,7.928,17.083,27.208333333333332,,
2013-06-05,17.664333333333335,29.012333333333334,11.347666666666667,17.667,29.708,,
2013-06-06,9.218333333333332,16.521666666666665,7.303333333333334,14.125,24.44366666666667,,
2013-06-07,10.694333333333333,16.139,5.444333333333333,15.75,24.271,,
2013-06-08,13.903,18.361,4.458666666666667,20.0,30.0415,,
2013-06-09,11.381,13.613999999999999,2.233,22.125,30.597333333333335,,
2013-06-10,8.252666666666666,13.819,5.566666666666666,10.0,16.111,,
2013-06-11,4.486,6.152666666666666,1.6666666666666667,2.708,9.902666666666667,,
2013-06-12,5.481333333333333,9.602,4.120666666666667,4.273,9.319333333333333,,
2013-06-13,14.363999999999999,26.135333333333335,11.771333333333333,11.208,20.180666666666667,,
2013-06-14,15.708333333333334,26.027666666666665,10.319333333333333,12.917,24.278000000000002,,
2013-06-15,13.115333333333334,18.333666666666666,5.218333333333334,12.333,29.0,,
2013-06-16,9.924,15.126666666666665,5.203,9.75,19.111,,
2013-06-17,15.447666666666668,26.726333333333333,11.279000000000002,15.875,25.764,,
2013-06-18,15.652666666666667,28.027666666666665,12.375,18.5,31.569666666666667,,
2013-06-19,13.766333333333334,23.094333333333335,9.328000000000001,9.625,29.555666666666667,,
2013-06-20,16.103666666666665,23.235,7.131,2.708,12.661333333333332,,
2013-06-21,19.889,28.569333333333333,8.680333333333332,8.292,19.958333333333332,,
2013-06-22,16.028000000000002,23.902666666666665,7.874666666666666,12.167,24.95866666666667,,
2013-06-23,13.237333333333334,16.655333333333335,3.417666666666667,19.208,37.583333333333336,,
2013-06-24,14.715000000000002,22.206666666666667,7.491666666666666,18.25,31.722333333333335,,
2013-06-25,17.645,29.713666666666665,12.069,19.042,33.34733333333333,,
2013-06-26,11.950666666666669,18.16433333333333,6.213666666666666,3.25,12.972,,
2013-06-27,24.08366666666667,38.718333333333334,14.634666666666666,12.696,26.105,,
2013-06-28,8.319666666666668,12.278,3.9583333333333335,11.125,23.097333333333335,,
2013-06-29,9.569333333333333,12.694333333333333,3.125,12.5,21.083,,
2013-06-30,6.872,9.857333333333335,2.985666666666667,10.25,19.555333333333333,,
2013-07-01,11.033,17.942666666666664,6.9093333333333335,8.292,17.653000000000002,,
2013-07-02,11.592,19.674666666666667,8.083,8.333,18.402666666666665,,
2013-07-03,10.504666666666667,20.234666666666666,9.729999999999999,7.357,18.34266666666667,,
2013-07-04,15.083333333333334,29.097333333333335,14.014000000000001,13.615,25.646,,
2013-07-05,6.611,18.833333333333332,12.222333333333333,11.958,29.604,,
2013-07-06,4.291666666666667,9.125,4.833333333333333,8.75,26.238,,
2013-07-07,6.835000000000001,11.836999999999998,5.001666666666667,12.667,26.333,,
2013-07-08,13.688333333333333,30.279,16.590666666666667,16.583,32.25,,
2013-07-09,15.765,33.74033333333333,17.975333333333335,25.625,45.2295,,
2013-07-10,15.823,26.87766666666667,11.054333333333334,28.75,56.5625,,
2013-07-11,14.375,25.180666666666667,10.805666666666667,27.833,49.458,,
2013-07-12,15.915666666666667,31.198333333333334,15.283000000000001,19.917,40.036,,
2013-07-13,10.222333333333333,19.722333333333335,9.5,10.083,27.3125,,
2013-07-14,8.293333333333335,11.214666666666666,2.920666666666667,11.542,24.5625,,
2013-07-15,11.655333333333333,20.424333333333333,8.769333333333334,7.667,17.146,,
2013-07-16,12.996,24.85966666666667,11.863666666666667,10.5,21.153000000000002,,
2013-07-17,14.675333333333334,27.384666666666664,12.709333333333333,19.042,34.416666666666664,,
2013-07-18,14.013666666666666,21.513666666666666,7.5,18.292,33.208333333333336,,
2013-07-19,9.504333333333333,16.032,6.527666666666666,4.833,14.999333333333333,,
2013-07-20,14.291666666666666,19.889,5.597,8.083,14.889000000000001,,
2013-07-21,11.064666666666668,12.687333333333333,1.6226666666666665,18.375,30.639,,
2013-07-22,15.558,25.570666666666668,10.012666666666666,20.083,38.56933333333333,,
2013-07-23,16.352666666666668,25.107,8.754,22.667,38.416666666666664,,
2013-07-24,17.189666666666668,25.747666666666664,8.558,19.792,38.889,,
2013-07-25,15.694666666666668,22.514,6.8196666666666665,28.0,46.93066666666667,,
2013-07-26,16.359333333333332,21.04,4.680666666666666,37.958,66.54666666666667,,
2013-07-27,12.819333333333333,16.791666666666668,3.9723333333333333,32.0,53.541666666666664,,
2013-07-28,8.731333333333334,11.738,3.0066666666666664,29.792,48.763666666666666,,
2013-07-29,17.662666666666667,39.605,21.942666666666668,20.667,40.639,,
2013-07-30,15.988666666666667,27.909000000000002,11.920333333333334,24.417,50.47233333333333,,
2013-07-31,18.06866666666667,27.900333333333332,9.831333333333333,35.375,68.57166666666667,,
2013-08-01,20.708333333333332,33.264,12.555333333333332,26.042,54.48233333333334,,
2013-08-02,11.138666666666666,19.527666666666665,8.388666666666666,18.208,34.292,,
2013-08-03,10.663,18.202,7.539000000000001,8.636,15.206499999999998,,
2013-08-04,7.333333333333333,9.782666666666666,2.449333333333333,14.652,24.173499999999997,,
2013-08-05,10.640666666666666,15.035333333333334,4.3950000000000005,11.583,20.7915,,
2013-08-06,15.683,23.994,8.310666666666666,18.458,34.0835,,
2013-08-07,19.968333333333334,31.834333333333333,11.866,29.417,48.0,,
2013-08-08,17.884,27.605999999999998,9.722,33.5,60.8105,,
2013-08-09,19.986,31.79133333333333,11.805666666666667,37.792,72.6665,,
2013-08-10,16.596999999999998,23.291666666666668,6.694333333333333,41.25,74.125,,
2013-08-11,11.250333333333332,13.201,1.9506666666666665,38.75,73.1875,,
2013-08-12,13.644,17.352333333333334,3.7083333333333335,26.292,46.604,,
2013-08-13,13.823,18.101333333333333,4.278333333333333,23.792,35.9165,,
2013-08-14,10.630999999999998,12.356333333333334,1.7249999999999999,21.833,32.583,,
2013-08-15,9.847333333333333,10.986333333333334,1.139,35.292,58.7915,,
2013-08-16,8.337333333333333,10.101333333333335,1.764,29.25,51.2155,,
2013-08-17,7.722333333333334,9.305666666666667,1.5833333333333333,24.042,42.104,,
2013-08-18,7.171666666666667,9.781333333333334,2.61,14.208,27.6875,,
2013-08-19,12.729999999999999,20.624666666666666,7.894333333333333,12.875,26.333,,
2013-08-20,11.665666666666667,23.889333333333337,12.224000000000002,6.958,17.1045,,
2013-08-21,12.634,24.520333333333337,11.886333333333333,3.727,17.688,,
2013-08-22,15.583333333333334,29.666666666666668,14.083333333333334,8.5,19.5,,
2013-08-23,15.166666666666666,29.305333333333333,14.139000000000001,9.375,26.417,,
2013-08-24,12.652666666666667,20.278000000000002,7.625,3.375,19.0,,
2013-08-25,8.119666666666667,14.535666666666666,6.416333333333334,4.0,12.6665,,
2013-08-26,10.920333333333332,20.907,9.986666666666666,7.375,15.4375,,
2013-08-27,15.255,28.426666666666666,13.171666666666667,9.333,16.333,,
2013-08-28,17.795666666666666,30.506,12.71,16.333,24.914,,
2013-08-29,13.457999999999998,20.875,7.417000000000001,23.125,29.125,,
2013-08-30,12.028,28.486333333333334,16.458333333333332,12.792,30.021,,
2013-08-31,5.264,9.680333333333332,4.416333333333333,12.417,29.771,,
2013-09-01,5.536666666666666,6.416666666666667,0.8799999999999999,5.333,12.75,,
2013-09-02,10.067666666666668,26.78333333333333,16.715666666666667,4.25,12.6045,,
2013-09-03,13.411333333333332,25.820000000000004,12.408666666666667,4.25,15.625,,
2013-09-04,11.869,21.972333333333335,10.103333333333333,2.174,9.555,,
2013-09-05,15.777666666666667,26.527666666666665,10.75,4.792,8.479,,
2013-09-06,10.305666666666667,19.694333333333333,9.388666666666667,4.875,11.729,,
2013-09-07,11.264000000000001,13.985999999999999,2.7223333333333333,9.417,18.4165,,
2013-09-08,9.891333333333334,13.787333333333335,3.8960000000000004,7.292,17.0,,
2013-09-09,12.143666666666666,23.539,11.395333333333333,5.667,12.646,,
2013-09-10,10.517666666666667,15.631,5.113666666666666,9.458,17.104,,
2013-09-11,15.644,24.639666666666667,8.996,18.25,28.2165,,
2013-09-12,17.48633333333333,29.75733333333333,12.270666666666669,26.909,42.1875,,
2013-09-13,16.625,25.694333333333333,9.069333333333333,34.958,52.125,,
2013-09-14,6.722333333333334,12.25,5.527666666666666,19.708,31.604,,
2013-09-15,1.211,2.001333333333333,0.79,-0.208,9.542,,
2013-09-16,4.958666666666667,8.824333333333334,3.865,0.708,8.729,,
2013-09-17,12.888666666666666,28.27033333333333,15.381666666666668,6.708,11.9795,,
2013-09-18,13.675666666666666,24.429333333333332,10.753666666666668,10.958,15.75,,
2013-09-19,17.874333333333333,28.782,10.907666666666666,16.083,23.2845,,
2013-09-20,22.041666666666668,30.79133333333333,8.75,16.167,23.583,,
2013-09-21,15.166666666666666,20.861,5.694333333333333,14.583,20.702666666666666,,
2013-09-22,8.718666666666666,10.422666666666666,1.704,18.167,29.555666666666667,,
2013-09-23,9.154666666666666,13.385333333333334,4.230666666666667,18.875,28.583333333333332,,
2013-09-24,13.347666666666667,25.363,12.015,10.625,20.541666666666668,,
2013-09-25,14.985666666666667,23.726333333333333,8.741,13.125,23.221999999999998,,
2013-09-26,4.972333333333333,7.847333333333334,2.875,-0.417,10.041666666666666,,
2013-09-27,13.656333333333334,26.894333333333336,13.238,6.333,13.166333333333334,,
2013-09-28,7.707999999999999,10.305333333333333,2.5973333333333333,8.375,15.791333333333332,,
2013-09-29,8.847666666666667,11.831000000000001,2.983333333333333,9.625,17.555333333333333,,
2013-09-30,13.402333333333333,21.566666666666666,8.164333333333333,10.917,17.708333333333332,,
2013-10-01,12.736666666666666,21.366,8.629,14.917,22.263666666666666,,
2013-10-02,21.429000000000002,31.030666666666665,9.602,14.0,24.5,,
2013-10-03,12.133666666666665,25.855,13.721333333333334,8.227,18.082333333333334,,
2013-10-04,11.222333333333333,22.222333333333335,11.0,14.583,23.152666666666665,,
2013-10-05,7.8196666666666665,11.777666666666667,3.9583333333333335,9.042,14.027666666666667,,
2013-10-06,3.702,5.220666666666666,1.5186666666666666,5.5,12.805666666666667,,
2013-10-07,8.128666666666666,19.353333333333335,11.224666666666666,4.542,13.194333333333333,,
2013-10-08,10.155333333333333,17.837333333333333,7.6819999999999995,6.375,15.625,,
2013-10-09,12.795333333333332,21.743666666666666,8.948333333333332,4.083,13.944333333333333,,
2013-10-10,16.825999999999997,28.094666666666665,11.268666666666666,12.167,23.914,,
2013-10-11,12.610999999999999,31.889,19.278000000000002,9.542,20.694666666666667,,
2013-10-12,11.722333333333333,13.819666666666668,2.0973333333333333,18.833,31.708333333333332,,
2013-10-13,8.348333333333334,12.458999999999998,4.110666666666667,8.292,16.8125,,
2013-10-14,7.249,9.823666666666666,2.574666666666667,13.417,19.7295,,
2013-10-15,8.352666666666666,11.630333333333333,3.2776666666666667,4.375,15.395499999999998,,
2013-10-16,10.484666666666667,14.543333333333331,4.059333333333333,2.292,11.2705,,
2013-10-17,11.402666666666667,29.778000000000002,18.375333333333334,4.167,13.8125,,
2013-10-18,13.635,22.22266666666667,8.587333333333332,10.083,16.4675,,
2013-10-19,11.347333333333333,20.569333333333333,9.222333333333333,9.292,17.6045,,
2013-10-20,7.685333333333333,10.806,3.121,3.167,8.625,,
2013-10-21,13.742666666666667,34.41566666666667,20.673333333333336,4.875,14.212,,
2013-10-22,13.809333333333333,30.029,16.219666666666665,9.25,18.2705,,
2013-10-23,11.963,21.054333333333336,9.091,4.958,13.7445,,
2013-10-24,9.521,15.7915,6.2705,4.875,12.729,,
2013-10-25,19.44333333333333,34.215666666666664,14.772333333333334,3.583,13.0,,
2013-10-26,7.989,11.488999999999999,3.5,6.208,16.398,,
2013-10-27,9.740333333333334,16.660666666666668,6.919999999999999,14.417,23.305666666666667,,
2013-10-28,14.049000000000001,27.192333333333334,13.143,16.042,23.014,,
2013-10-29,17.016333333333332,28.749666666666666,11.733333333333334,14.917,21.791666666666668,,
2013-10-30,18.231333333333335,39.123,20.891666666666666,20.042,30.694666666666667,,
2013-10-31,16.082333333333334,34.37266666666667,18.290666666666667,23.125,32.149,,
2013-11-01,15.569666666666668,31.097333333333335,15.527666666666667,21.417,29.33366666666667,,
2013-11-02,18.803,26.28933333333333,7.486,31.958,40.90266666666667,,
2013-11-03,11.904333333333334,14.002666666666665,2.098333333333333,37.083,54.06966666666667,,
2013-11-04,13.033999999999999,21.530666666666665,8.497333333333334,12.375,22.903000000000002,,
2013-11-05,13.722333333333333,33.77766666666667,20.055666666666667,21.25,30.903000000000002,,
2013-11-06,21.758,35.55133333333333,13.793333333333331,27.042,35.583333333333336,,
2013-11-07,18.485,29.73866666666667,11.253666666666668,21.364,31.567666666666668,,
2013-11-08,24.583333333333332,52.958333333333336,28.375,23.917,33.65266666666667,,
2013-11-09,11.395666666666665,20.607333333333333,9.212,17.292,25.375,,
2013-11-10,8.930666666666667,12.616,3.685333333333334,11.25,20.041666666666668,,
2013-11-11,13.293333333333331,24.27733333333333,10.983666666666666,1.292,9.875,,
2013-11-12,16.586333333333332,36.61966666666667,20.033333333333335,7.5,12.476333333333335,,
2013-11-13,10.295333333333332,22.175,11.88,3.125,8.625,,
2013-11-14,12.985999999999999,29.75,16.764,9.917,13.347,,
2013-11-15,16.139,34.90266666666667,18.764,6.375,13.444666666666668,,
2013-11-16,15.820666666666668,28.458333333333332,12.637666666666666,16.375,24.527666666666665,,
2013-11-17,10.322000000000001,13.15,2.828,21.0,31.222333333333335,,
2013-11-18,14.305333333333332,21.756,7.4510000000000005,10.667,19.264,,
2013-11-19,14.930666666666667,25.347333333333335,10.416666666666666,6.417,11.583333333333334,,
2013-11-20,20.217000000000002,36.00533333333333,15.788666666666666,11.917,18.903000000000002,,
2013-11-21,20.954666666666668,45.387,24.432333333333332,12.958,19.56566666666667,,
2013-11-22,22.583333333333332,57.31966666666667,34.736333333333334,14.333,20.180333333333333,,
2013-11-23,14.826999999999998,28.395333333333337,13.568333333333333,10.75,16.902666666666665,,
2013-11-24,11.849666666666666,17.609333333333332,5.760000000000001,20.25,27.319333333333333,,
2013-11-25,14.092333333333334,21.400333333333332,7.308,17.083,24.430333333333333,,
2013-11-26,11.889000000000001,16.291666666666668,4.403,7.042,14.597333333333333,,
2013-11-27,14.079666666666666,24.14033333333333,10.060333333333332,11.917,16.694333333333333,,
2013-11-28,13.634666666666666,17.62333333333333,3.9886666666666666,7.875,15.11,,
