date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-06-05,188.042,16.5,5.77,7.166,1.396,,3.583,49.792,204.542,3.625
2011-06-06,185.182,15.955,8.102,9.912,1.809,,3.696,34.489,201.136,3.478
2011-06-07,184.708,18.833,9.916,12.645,2.729,,5.083,40.104,203.542,3.5
2011-06-08,186.667,21.417,13.917,17.125,3.208,,3.792,28.042,208.083,3.792
2011-06-09,188.792,22.667,13.708,17.062,3.354,,5.958,38.458,211.458,4.833
2011-06-10,184.917,18.958,10.583,14.271,3.688,,3.75,35.479,203.875,3.75
2011-06-11,184.625,18.333,10.0,12.896,2.896,,3.083,31.146,202.958,4.375
2011-06-12,189.75,20.833,7.792,9.23,1.438,,3.333,40.438,210.583,5.208
2011-06-13,188.542,21.958,11.166,14.27,3.104,,3.125,24.854,210.5,4.5
2011-06-14,189.609,23.87,13.159,16.295,3.136,,4.0,42.454,213.478,4.739
2011-06-15,188.125,18.958,10.5,13.334,2.834,,4.583,25.938,207.083,3.917
2011-06-16,185.875,21.458,10.75,15.479,4.729,,3.375,22.916,207.333,3.875
2011-06-17,186.083,20.25,11.125,14.042,2.916,,3.083,15.166,206.333,3.625
2011-06-18,186.625,17.5,10.417,14.146,3.729,,3.792,29.125,204.125,4.792
2011-06-19,190.083,18.958,6.334,7.938,1.604,,3.292,29.292,209.042,4.333
2011-06-20,186.636,26.864,9.454,14.318,4.864,,3.391,26.239,213.5,4.0
2011-06-21,181.125,19.75,4.875,7.729,2.854,,3.292,16.708,200.875,2.417
2011-06-22,181.708,20.125,8.02,11.875,3.854,,3.917,36.812,201.833,3.25
2011-06-23,178.5,16.917,2.75,4.375,1.625,,3.583,35.042,195.417,2.0
2011-06-24,176.958,15.625,0.938,2.875,1.938,,3.292,30.458,192.583,1.583
2011-06-25,183.375,19.625,8.334,10.625,2.292,,4.125,36.354,203.0,3.667
2011-06-26,188.5,17.292,5.979,8.062,2.083,,4.25,52.688,205.792,4.917
2011-06-27,190.636,28.091,11.341,18.228,6.886,,3.739,55.596,218.727,4.435
2011-06-28,177.833,24.542,5.0,9.521,4.521,,3.583,34.521,202.375,2.542
2011-06-29,179.417,19.958,7.445,10.876,3.431,,3.958,45.584,199.375,3.083
2011-06-30,179.208,20.458,10.458,14.77,4.312,,5.083,47.354,199.667,3.167
2011-07-01,180.417,22.625,10.729,16.146,5.417,,4.0,41.25,203.042,3.292
2011-07-02,182.375,21.625,8.542,11.333,2.792,,4.083,41.062,204.0,3.292
2011-07-03,181.833,19.333,7.584,9.833,2.25,,4.583,45.833,201.167,3.208
2011-07-04,176.81,12.286,1.682,3.023,1.34,,3.727,52.324,189.095,2.0
2011-07-05,183.042,20.0,6.896,9.166,2.27,,3.542,29.75,203.042,2.958
2011-07-06,190.292,20.375,11.02,13.334,2.312,,4.667,40.792,210.667,4.083
2011-07-07,180.875,18.125,6.271,10.021,3.75,,3.5,19.583,199.0,2.292
2011-07-08,178.333,20.833,5.938,10.916,4.979,,3.5,23.084,199.167,2.542
2011-07-09,176.792,17.875,6.229,11.646,5.416,,3.583,28.292,194.667,2.625
2011-07-10,176.625,16.333,4.875,7.708,2.834,,3.583,26.896,192.958,2.292
2011-07-11,176.773,16.409,4.676,9.716,5.04,,3.682,22.606,193.182,2.217
2011-07-12,177.292,17.417,4.021,8.875,4.854,,3.583,23.625,194.708,2.042
2011-07-13,177.208,15.417,3.812,7.896,4.084,,3.5,22.938,192.625,2.042
2011-07-14,178.458,18.625,6.646,10.938,4.292,,3.5,23.771,197.083,2.333
2011-07-15,177.708,20.25,7.75,11.416,3.666,,3.708,30.834,197.958,2.542
2011-07-16,177.833,16.583,6.917,9.75,2.833,,4.5,38.292,194.417,2.792
2011-07-17,176.667,17.25,3.229,5.584,2.354,,3.917,29.75,193.917,2.375
2011-07-18,174.5,14.542,2.854,6.292,3.438,,4.292,46.23,189.042,2.125
2011-07-19,175.409,15.409,3.058,8.481,5.423,,3.136,62.613,190.818,2.348
2011-07-20,178.958,17.583,4.812,9.896,5.083,,2.75,38.625,196.542,2.5
2011-07-21,186.25,14.292,4.333,7.208,2.875,,2.542,14.875,200.542,2.083
2011-07-22,187.458,17.375,9.146,12.812,3.666,,2.583,21.312,204.833,2.75
2011-07-23,186.792,18.792,9.812,13.167,3.354,,3.125,22.354,205.583,2.917
2011-07-24,184.333,16.583,6.875,8.98,2.104,,3.167,30.958,200.917,3.042
2011-07-25,181.591,18.227,7.772,11.363,3.591,,2.818,30.1,199.818,2.826
2011-07-26,181.125,22.917,8.583,13.104,4.521,,2.875,19.958,204.042,2.667
2011-07-27,180.167,19.417,9.208,16.104,6.896,,2.958,19.188,199.583,2.75
2011-07-28,179.542,22.375,12.292,22.23,9.938,,3.0,31.292,201.917,3.708
2011-07-29,184.042,21.875,12.042,17.312,5.27,,3.75,49.75,205.917,4.917
2011-07-30,184.333,20.542,13.021,17.042,4.02,,3.125,41.146,204.875,4.875
2011-07-31,183.583,15.833,6.896,10.292,3.396,,3.0,22.021,199.417,3.333
2011-08-01,185.227,16.591,9.525,13.876,4.351,,3.524,37.565,201.818,4.045
2011-08-02,184.792,18.458,10.708,16.458,5.75,,3.333,33.917,203.25,4.292
2011-08-03,181.292,19.958,8.604,13.48,4.875,,3.292,35.708,201.25,3.708
2011-08-04,177.875,19.75,8.688,15.146,6.458,,3.042,25.438,197.625,2.917
2011-08-05,176.042,16.708,5.917,12.938,7.02,,3.0,21.042,192.75,2.583
2011-08-06,174.708,18.125,6.166,11.166,5.0,,3.042,29.23,192.833,2.958
2011-08-07,178.75,19.875,6.938,9.438,2.5,,3.125,45.896,198.625,3.833
2011-08-08,179.045,23.818,9.508,14.399,4.89,,3.136,47.064,202.864,3.864
2011-08-09,176.333,22.208,8.083,12.104,4.02,,3.042,41.166,198.542,3.333
2011-08-10,175.792,20.25,6.562,9.208,2.646,,3.167,49.833,196.042,2.958
2011-08-11,177.0,20.458,9.02,12.062,3.042,,3.292,59.562,197.458,3.542
2011-08-12,181.333,21.125,9.646,12.0,2.354,,3.708,68.73,202.458,4.083
2011-08-13,182.833,18.333,9.084,10.916,1.834,,4.167,80.708,201.167,4.792
2011-08-14,179.292,17.0,4.729,6.417,1.688,,3.125,63.52,196.292,3.458
2011-08-15,176.773,16.864,4.704,7.409,2.705,,3.13,44.935,193.636,2.636
2011-08-16,180.292,17.833,5.833,7.979,2.146,,2.958,52.021,198.125,3.292
2011-08-17,181.042,19.5,6.084,8.729,2.646,,3.292,53.562,200.542,3.375
2011-08-18,178.75,19.083,6.271,9.292,3.02,,3.292,54.646,197.833,2.667
2011-08-19,183.792,21.125,9.166,12.812,3.646,,3.042,31.396,204.917,3.042
2011-08-20,186.458,17.5,9.438,14.208,4.771,,2.875,19.542,203.958,3.875
2011-08-21,188.292,18.042,7.896,11.062,3.166,,3.0,15.771,206.333,3.542
2011-08-22,189.818,21.727,12.951,19.244,6.292,,3.0,15.697,211.545,4.087
2011-08-23,186.667,23.292,10.771,18.062,7.292,,3.167,42.646,209.958,4.0
2011-08-24,176.75,19.208,6.584,16.166,9.584,,3.292,27.208,195.958,2.917
2011-08-25,177.417,22.375,5.583,19.667,14.083,,3.083,16.625,199.792,3.292
2011-08-26,177.917,16.375,6.875,15.104,8.229,,3.167,20.833,194.292,2.792
2011-08-27,184.208,19.75,12.875,17.896,5.02,,3.042,25.375,203.958,3.833
2011-08-28,188.917,22.583,10.479,12.77,2.292,,4.083,32.979,211.5,4.292
2011-08-29,187.5,23.591,14.432,19.386,4.954,,4.136,36.87,211.091,4.273
2011-08-30,186.208,21.708,12.062,16.792,4.729,,3.25,24.75,207.917,2.958
2011-08-31,180.5,20.375,9.333,17.229,7.896,,3.25,29.812,200.875,3.292
2011-09-01,176.917,18.75,5.854,13.166,7.312,,3.167,46.562,195.667,2.833
2011-09-02,176.042,13.292,2.875,6.771,3.896,,3.083,59.375,189.333,2.375
2011-09-03,174.25,10.542,0.5,2.375,1.875,,2.958,74.979,184.792,1.833
2011-09-04,176.625,11.042,2.354,4.666,2.312,,2.958,43.854,187.667,1.833
2011-09-05,178.958,21.042,9.354,20.2,10.846,,3.042,20.678,200.0,4.435
2011-09-06,183.333,16.542,9.748,13.696,3.948,,3.579,20.375,199.875,3.083
2011-09-07,187.0,20.125,10.375,14.645,4.27,,3.542,27.604,207.125,3.417
2011-09-08,186.958,19.042,9.708,12.458,2.75,,3.708,32.021,206.0,3.25
2011-09-09,183.875,20.75,9.98,14.042,4.062,,3.292,31.729,204.625,2.958
2011-09-10,180.5,14.667,6.396,10.334,3.938,,3.25,32.125,195.167,2.875
2011-09-11,177.958,14.333,3.625,7.375,3.75,,3.25,24.562,192.292,2.25
2011-09-12,178.773,17.227,5.364,10.796,5.432,,3.318,23.565,196.0,2.182
2011-09-13,179.792,18.208,6.458,12.729,6.271,,3.875,25.104,198.0,2.75
2011-09-14,179.958,16.667,7.396,12.979,5.583,,3.792,25.438,196.625,2.417
2011-09-15,178.75,15.75,5.542,10.708,5.167,,4.333,27.916,194.5,2.333
2011-09-16,177.958,14.875,4.375,10.021,5.646,,4.167,26.604,192.833,2.5
2011-09-17,176.625,14.583,3.562,10.25,6.688,,3.333,23.854,191.208,2.708
2011-09-18,178.667,13.75,3.166,7.146,3.979,,5.083,27.354,192.417,2.417
2011-09-19,182.0,16.083,5.77,8.77,3.0,,3.833,32.208,198.083,2.792
2011-09-20,189.125,22.833,14.542,21.667,7.125,,3.542,18.216,211.958,3.708
2011-09-21,185.348,17.609,8.115,16.272,8.157,,3.958,37.38,202.957,2.826
2011-09-22,184.417,18.25,10.23,16.458,6.23,,4.25,18.792,202.667,2.833
2011-09-23,185.5,14.875,8.729,13.605,4.875,,4.0,13.521,200.375,2.958
2011-09-24,187.833,15.125,9.417,12.875,3.458,,3.958,17.562,202.958,3.25
2011-09-25,189.875,17.042,10.73,13.167,2.438,,4.375,20.896,206.917,3.542
2011-09-26,187.364,22.136,14.5,23.091,8.591,,3.913,22.072,209.5,4.136
2011-09-27,187.25,21.125,13.646,20.542,6.896,,3.75,19.396,208.375,3.208
2011-09-28,187.792,19.25,13.542,18.604,5.062,,3.875,23.458,207.042,3.25
2011-09-29,185.292,19.625,12.666,16.458,3.792,,4.083,27.146,204.917,3.292
2011-09-30,185.583,18.417,12.521,15.916,3.396,,4.25,35.062,204.0,3.375
2011-10-01,187.458,15.458,12.396,15.416,3.021,,5.292,21.188,202.917,3.625
2011-10-02,188.875,18.417,11.75,14.5,2.75,,4.875,22.979,207.292,3.417
2011-10-03,187.773,17.455,12.636,17.614,4.978,,3.909,17.6,205.227,3.087
2011-10-04,187.917,18.375,12.583,18.334,5.75,,4.208,16.938,206.292,3.167
2011-10-05,191.458,23.667,20.062,32.708,12.646,,3.917,15.834,215.125,4.875
2011-10-06,188.292,23.833,13.292,21.834,8.542,,3.917,16.27,212.125,4.042
2011-10-07,186.583,18.542,11.916,17.042,5.125,,4.25,25.688,205.125,3.875
2011-10-08,187.875,14.792,13.0,18.0,5.0,,4.417,30.334,202.667,4.542
2011-10-09,188.083,16.125,9.042,11.646,2.604,,4.25,34.021,204.208,4.25
2011-10-10,187.542,14.792,8.958,13.125,4.167,,4.0,38.042,202.333,4.25
2011-10-11,186.909,20.955,15.478,21.124,5.647,,4.308,41.812,207.864,4.391
2011-10-12,190.625,21.667,14.771,19.334,4.562,,1.143,49.729,212.292,4.625
2011-10-13,189.75,21.208,16.042,21.562,5.52,,2.5,55.208,210.958,5.208
2011-10-14,190.917,23.417,16.479,21.646,5.167,,3.667,61.146,214.333,4.833
2011-10-15,181.167,11.0,4.562,6.354,1.792,,3.0,20.104,192.167,2.167
2011-10-16,182.917,12.083,3.479,4.688,1.208,,3.25,20.542,195.0,2.333
2011-10-17,188.818,20.364,12.773,17.114,4.341,,3.682,34.006,209.182,3.826
2011-10-18,190.167,24.125,18.438,24.729,6.292,,3.625,28.48,214.292,3.917
2011-10-19,190.875,20.292,16.021,21.104,5.084,,1.917,25.646,211.167,3.208
2011-10-20,190.458,23.625,13.916,18.854,4.938,,1.583,19.27,214.083,3.208
2011-10-21,188.5,27.542,14.667,22.604,7.938,,1.75,20.396,216.042,3.875
2011-10-22,187.125,18.708,11.084,16.104,5.021,,1.458,14.645,205.833,3.333
2011-10-23,183.833,15.25,6.666,9.52,2.854,,1.0,16.562,199.083,3.125
2011-10-24,187.143,23.048,14.633,23.29,8.657,,1.318,31.218,210.19,3.913
2011-10-25,187.792,25.125,14.604,21.75,7.146,,2.125,28.708,212.917,3.958
2011-10-26,189.625,20.708,14.146,20.708,6.562,,2.333,14.645,210.333,3.042
2011-10-27,190.5,22.292,17.875,27.5,9.625,,3.667,23.458,212.792,4.417
2011-10-28,190.333,23.042,17.584,25.458,7.875,,3.458,25.584,213.375,4.167
2011-10-29,189.542,20.458,16.25,21.25,5.0,,3.25,27.916,210.0,4.083
2011-10-30,188.417,15.625,9.896,13.062,3.166,,3.0,25.438,204.042,3.667
2011-10-31,187.955,22.364,16.159,25.75,9.59,,2.909,27.258,210.318,4.174
2011-11-01,189.542,25.0,20.042,28.812,8.771,,3.333,20.416,214.542,4.583
2011-11-02,188.125,21.417,16.208,23.354,7.146,,3.375,24.0,209.542,4.25
2011-11-03,187.792,21.208,15.25,22.062,6.812,,3.375,32.25,209.0,4.375
2011-11-04,188.417,24.333,17.584,24.458,6.875,,3.75,35.062,212.75,4.5
2011-11-05,190.5,24.417,19.021,25.521,6.5,,3.792,52.875,214.917,6.0
2011-11-06,190.25,27.417,16.938,24.104,7.167,,3.042,54.854,217.667,5.625
2011-11-07,191.0,23.5,15.484,21.99,6.506,,3.211,28.797,214.5,4.435
2011-11-08,190.083,22.375,18.438,24.98,6.542,,3.783,17.292,212.458,3.833
2011-11-09,190.917,25.042,17.584,27.042,9.458,,3.333,19.084,215.958,4.0
2011-11-10,192.217,26.348,21.271,32.667,11.396,,4.292,24.396,218.565,4.625
2011-11-11,192.375,26.917,20.958,38.396,17.438,,3.333,18.062,219.292,5.542
