date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2011-02-01,79.0,56.25,33.0,23.938,46.271,22.334,,2.333,16.938,11.4,3.838,-3.2,5.792
2011-02-02,63.0,37.739,18.0,17.109,28.739,11.63,,1.304,9.022,4.2,0.85,-1.9,4.435
2011-02-03,72.0,45.25,27.0,29.334,52.729,23.396,,1.667,12.75,6.2,1.254,-3.7,6.208
2011-02-04,81.0,49.25,28.0,29.73,53.396,23.666,,1.25,16.75,9.9,3.862,-3.0,6.792
2011-02-05,82.0,56.083,41.0,24.744,37.526,12.782,,2.913,21.854,8.1,4.592,0.2,6.87
2011-02-06,97.0,86.833,76.0,37.604,64.604,27.0,,1.833,46.354,4.4,3.183,1.8,7.5
2011-02-07,97.0,94.0,71.0,34.854,64.584,29.729,,1.0,36.188,9.5,6.6,3.8,7.917
2011-02-08,62.0,48.417,39.0,16.0,24.13,8.13,,1.0,8.26,8.2,4.975,1.8,4.13
2011-02-09,55.0,39.625,25.0,25.188,47.125,21.938,,1.0,8.562,7.2,3.058,-1.2,5.25
2011-02-10,90.0,56.083,38.0,32.201,59.578,27.377,,1.917,17.812,9.1,4.121,-0.9,6.375
2011-02-11,91.0,54.875,35.0,18.566,28.14,9.574,,1.0,12.667,7.5,3.688,-1.2,4.652
2011-02-12,72.0,49.167,36.0,13.125,18.875,5.75,,1.083,11.688,7.5,3.021,-1.3,4.042
2011-02-13,60.0,51.042,42.0,34.042,58.25,24.208,,1.833,24.542,7.6,3.879,0.1,5.708
2011-02-14,97.0,82.625,58.0,34.021,55.979,21.958,,1.583,38.375,5.0,3.612,2.1,5.917
2011-02-15,97.0,67.583,41.0,22.479,40.916,18.438,,1.458,41.945,11.1,5.962,3.2,5.417
2011-02-16,97.0,59.667,42.0,23.208,32.691,9.482,,1.304,16.554,3.5,2.254,0.8,3.652
2011-02-17,97.0,72.708,36.0,24.75,41.09,16.34,,1.087,20.166,7.1,2.8,0.2,4.391
2011-02-18,97.0,48.583,22.0,11.146,17.02,5.875,,1.042,8.708,4.8,1.238,-1.8,3.583
2011-02-19,73.0,49.0,31.0,20.688,32.646,11.958,,1.542,13.938,7.3,1.858,-3.1,5.667
2011-02-20,71.0,54.292,30.0,31.416,53.562,22.146,,1.5,16.729,9.6,4.242,-2.0,6.458
2011-02-21,69.0,46.917,26.0,35.77,58.292,22.521,,1.667,19.604,12.0,6.642,-0.1,6.25
2011-02-22,88.0,66.167,57.0,24.358,32.93,8.572,,2.826,24.435,9.4,6.904,4.5,4.609
2011-02-23,96.0,86.625,50.0,28.464,46.356,17.894,,1.174,30.125,11.1,6.767,3.6,6.435
2011-02-24,78.0,47.542,33.0,17.646,21.562,3.916,,3.375,26.042,14.4,10.421,7.0,4.958
2011-02-25,96.0,89.667,78.0,20.208,27.292,7.084,,1.042,16.355,8.0,4.883,2.6,5.208
2011-02-26,70.0,54.583,40.0,11.479,14.292,2.812,,0.708,8.667,8.5,4.958,2.6,3.833
2011-02-27,44.0,35.583,27.0,9.042,14.229,5.188,,1.0,9.542,7.0,3.458,0.3,3.417
2011-02-28,60.0,46.833,36.0,20.557,30.239,9.682,,1.792,11.084,5.9,2.692,-0.8,4.042
2011-03-01,96.0,81.261,56.0,33.652,74.718,41.065,,0.957,19.587,10.4,5.958,0.8,7.957
2011-03-02,96.0,95.833,94.0,28.062,62.396,34.333,,1.0,24.0,6.1,5.212,3.3,6.5
2011-03-03,96.0,66.708,42.0,14.479,18.979,4.5,,1.0,11.958,11.0,6.488,2.7,4.042
2011-03-04,96.0,69.0,54.0,11.688,14.021,2.334,,1.0,16.646,5.7,4.546,1.8,3.75
2011-03-05,96.0,95.917,94.0,26.75,43.195,16.444,,1.0,9.875,8.2,4.533,0.9,5.75
2011-03-06,96.0,88.875,64.0,35.182,71.133,35.952,,1.087,25.354,16.5,10.671,6.4,7.13
2011-03-07,96.0,64.333,36.0,21.583,30.166,8.584,,1.958,32.312,14.4,11.929,10.2,5.208
2011-03-08,86.0,71.0,60.0,24.087,34.87,10.782,,1.13,20.935,9.7,8.65,7.3,5.304
2011-03-09,96.0,93.75,68.0,25.27,35.375,10.105,,0.625,18.562,8.8,6.121,4.2,5.208
2011-03-10,96.0,86.917,72.0,14.5,20.062,5.562,,0.0,4.062,6.5,4.421,2.4,4.583
2011-03-11,93.0,74.25,49.0,15.794,20.006,4.211,,1.125,11.458,10.1,6.012,2.8,4.542
2011-03-12,69.0,44.125,24.0,14.656,23.372,8.716,,0.957,5.062,10.8,5.746,0.9,3.783
2011-03-13,67.0,44.417,28.0,14.729,21.208,6.479,,1.0,6.396,9.1,5.296,0.8,3.708
2011-03-14,74.0,55.292,42.0,24.718,32.718,8.0,,1.565,11.978,10.8,6.05,1.5,4.174
2011-03-15,95.0,56.5,31.0,19.958,33.708,13.75,,1.333,19.208,11.3,5.929,1.6,4.542
2011-03-16,73.0,52.375,36.0,21.666,29.25,7.583,,1.625,17.938,10.4,6.25,1.4,4.25
2011-03-17,96.0,88.042,72.0,36.416,52.662,16.246,,1.208,42.438,7.3,5.517,3.7,6.708
2011-03-18,96.0,92.708,82.0,27.9,47.328,19.428,,0.826,38.146,10.7,8.333,5.2,7.696
2011-03-19,96.0,44.917,26.0,13.75,19.208,5.458,,0.542,9.312,10.0,7.496,4.6,3.625
2011-03-20,53.0,39.375,28.0,14.146,17.104,2.958,,1.417,13.354,12.0,7.15,2.5,3.5
2011-03-21,48.0,36.125,23.0,10.75,15.896,5.146,,1.0,9.021,11.5,6.708,3.2,3.167
2011-03-22,68.0,47.458,33.0,39.37,64.565,25.196,,1.478,26.152,15.0,8.483,1.4,6.348
2011-03-23,96.0,75.125,53.0,33.824,43.032,9.208,,1.167,32.25,11.4,8.625,6.6,5.708
2011-03-24,96.0,80.542,43.0,26.511,36.343,9.832,,0.043,12.562,11.1,7.283,5.3,5.565
2011-03-25,86.0,48.208,23.0,15.521,22.542,7.02,,0.75,7.729,13.3,7.779,2.8,4.75
2011-03-26,59.0,42.292,30.0,20.292,30.729,10.438,,0.75,10.75,9.8,6.433,2.6,4.5
2011-03-27,76.0,49.125,28.0,21.688,28.854,7.166,,1.25,13.375,13.5,8.133,2.3,4.583
2011-03-28,83.0,59.5,33.0,22.954,32.548,9.594,,1.273,23.37,16.9,9.475,3.8,5.045
2011-03-29,62.0,49.0,27.0,14.854,18.428,3.574,,1.167,16.083,16.1,10.529,4.7,3.375
2011-03-30,71.0,61.0,47.0,20.436,29.862,9.426,,0.87,18.334,18.9,13.512,9.0,4.083
2011-03-31,96.0,68.625,44.0,4.479,5.354,0.875,,0.042,15.438,17.7,12.796,7.7,2.458
2011-04-01,74.0,57.333,35.0,20.208,27.375,7.166,,1.333,19.354,15.2,9.883,3.0,3.875
2011-04-02,94.0,56.333,32.0,27.696,38.196,10.5,,1.478,25.625,18.2,11.962,6.2,5.542
2011-04-03,78.0,55.417,41.0,13.146,15.292,2.146,,1.458,13.167,8.4,6.771,5.3,3.435
2011-04-04,64.0,42.25,24.0,11.125,15.521,4.396,,1.0,9.396,13.1,7.917,3.6,3.125
2011-04-05,66.0,44.5,28.0,26.875,34.042,7.167,,1.458,16.062,16.1,8.962,1.5,4.333
2011-04-06,68.0,51.292,29.0,25.729,35.083,9.354,,1.708,19.167,19.5,12.846,5.5,4.542
2011-04-07,86.0,57.087,31.0,23.914,33.185,9.271,,1.136,20.334,20.0,14.438,8.6,4.087
2011-04-08,63.0,54.667,46.0,5.065,5.392,0.326,,1.0,13.542,19.2,16.729,14.4,2.0
2011-04-09,97.0,88.167,57.0,10.5,13.084,2.584,,1.0,21.188,17.6,15.179,12.2,3.174
2011-04-10,97.0,64.917,43.0,7.27,7.729,0.458,,1.375,15.042,16.8,13.546,10.2,3.375
2011-04-11,97.0,75.125,43.0,15.916,20.042,4.125,,1.458,24.312,18.6,12.775,8.3,4.167
2011-04-12,52.0,31.25,21.0,13.166,17.646,4.479,,1.0,17.188,15.1,10.362,6.8,3.792
2011-04-13,55.0,42.792,30.0,20.827,25.065,4.238,,1.043,22.042,20.7,13.588,4.9,4.174
2011-04-14,73.0,48.833,27.0,25.552,31.256,5.704,,2.091,30.282,22.2,16.029,9.6,4.708
2011-04-15,88.0,61.458,47.0,19.292,23.188,3.896,,1.917,29.979,22.1,17.425,11.9,3.783
2011-04-16,97.0,63.583,36.0,6.0,6.875,0.875,,1.0,17.666,24.8,17.454,10.3,3.0
2011-04-17,80.0,51.333,37.0,6.229,6.854,0.625,,1.208,15.166,18.0,12.988,8.2,2.917
2011-04-18,85.0,68.583,55.0,15.27,18.458,3.188,,1.75,16.562,16.2,14.038,11.1,3.375
2011-04-19,98.0,90.167,75.0,15.834,21.625,5.792,,0.875,10.146,13.1,9.138,6.0,3.667
2011-04-20,88.0,62.792,40.0,19.696,28.761,9.065,,1.391,10.021,16.8,10.558,4.5,4.083
2011-04-21,93.0,78.25,59.0,21.868,27.728,5.86,,2.217,16.783,15.3,11.533,8.0,4.136
2011-04-22,97.0,75.708,48.0,14.188,17.167,2.979,,1.042,22.604,18.2,14.604,10.4,3.792
2011-04-23,97.0,94.958,82.0,4.552,4.886,0.335,,1.0,15.25,17.5,15.562,14.0,2.043
2011-04-24,97.0,54.708,33.0,7.084,8.208,1.125,,1.167,11.479,20.0,15.362,10.9,3.333
2011-04-25,95.0,59.042,32.0,19.208,26.188,6.98,,1.0,15.5,18.9,13.642,8.7,4.333
2011-04-26,68.0,51.667,37.0,22.114,29.086,6.973,,1.522,19.166,20.6,14.358,8.3,4.542
2011-04-27,97.0,72.458,49.0,12.674,16.478,3.804,,1.0,33.196,23.9,17.875,10.1,3.696
2011-04-28,97.0,58.083,33.0,6.979,8.542,1.562,,1.0,15.458,25.1,18.8,11.9,3.167
2011-04-29,84.0,52.833,42.0,15.016,17.55,2.534,,1.625,14.188,17.6,14.375,10.8,4.391
2011-04-30,97.0,63.125,37.0,14.604,16.688,2.084,,1.708,23.646,22.7,16.688,10.4,4.583
2011-05-01,97.0,73.125,47.0,11.104,11.729,0.625,,1.0,18.542,20.8,17.392,14.9,3.583
2011-05-02,97.0,49.042,26.0,14.628,20.302,5.674,,0.957,62.708,24.3,18.454,12.8,4.417
2011-05-03,97.0,69.75,42.0,14.125,16.896,2.771,,0.875,53.812,17.5,14.604,12.4,4.25
2011-05-04,97.0,67.75,41.0,10.31,11.52,1.209,,0.875,24.885,21.7,16.612,12.2,3.478
2011-05-05,88.0,73.583,63.0,10.322,12.37,2.047,,1.0,19.688,15.4,14.029,12.6,3.478
2011-05-06,85.0,72.043,51.0,19.676,26.847,7.171,,1.217,22.336,19.0,15.567,11.8,4.042
2011-05-07,97.0,95.0,75.0,25.5,36.916,11.416,,0.958,33.688,16.7,15.079,14.1,5.625
2011-05-08,97.0,57.208,29.0,10.789,12.377,1.588,,1.043,24.562,26.9,20.108,13.2,3.958
2011-05-09,81.0,56.542,34.0,16.604,18.771,2.166,,1.375,27.938,23.6,18.883,13.3,4.208
2011-05-10,97.0,73.792,51.0,25.021,34.688,9.666,,1.042,26.208,27.9,21.45,18.2,4.917
2011-05-11,97.0,95.333,86.0,21.392,24.94,3.549,,0.958,14.688,17.6,14.562,13.3,4.13
2011-05-12,97.0,96.125,87.0,20.022,28.804,8.782,,0.783,15.0,15.7,14.708,13.2,4.783
2011-05-13,97.0,82.917,56.0,24.792,38.125,13.334,,1.042,21.708,24.9,19.338,15.5,5.083
2011-05-14,94.0,52.125,29.0,16.054,18.475,2.421,,1.087,35.396,24.6,19.804,13.8,4.25
2011-05-15,59.0,37.458,20.0,6.542,6.958,0.417,,1.167,18.604,24.8,19.633,13.3,2.917
2011-05-16,73.0,55.333,37.0,13.834,16.208,2.375,,1.0,26.896,22.7,19.0,15.0,3.625
2011-05-17,97.0,79.375,59.0,22.106,29.641,7.534,,1.167,32.584,21.1,17.146,14.4,4.435
2011-05-18,97.0,66.25,39.0,19.354,24.0,4.646,,1.75,33.52,23.7,18.625,13.9,4.417
2011-05-19,92.0,61.042,34.0,19.761,23.544,3.782,,1.174,34.29,25.4,20.358,14.0,4.609
2011-05-20,85.0,64.542,41.0,20.405,24.092,3.688,,1.087,37.875,27.9,21.996,16.8,4.292
2011-05-21,93.0,71.667,48.0,12.667,14.854,2.188,,1.0,34.458,28.0,22.867,18.2,3.458
2011-05-22,97.0,83.583,51.0,7.354,8.416,1.062,,0.458,16.688,29.4,20.329,14.5,2.875
2011-05-23,97.0,79.458,64.0,21.116,31.296,10.18,,0.75,13.146,17.0,14.779,11.9,3.957
2011-05-24,97.0,82.792,55.0,22.312,30.188,7.875,,0.667,11.354,17.5,13.704,11.2,4.5
2011-05-25,97.0,64.625,30.0,16.196,24.696,8.5,,1.348,15.044,23.6,18.075,11.6,4.304
2011-05-26,97.0,79.542,51.0,24.258,32.088,7.83,,1.261,21.104,21.2,18.342,15.5,4.417
2011-05-27,97.0,83.458,60.0,21.188,24.021,2.834,,1.292,19.125,19.7,17.7,16.2,4.125
2011-05-28,97.0,97.0,97.0,20.458,27.396,6.938,,0.083,22.167,18.5,17.242,15.9,5.375
2011-05-29,97.0,97.0,97.0,11.935,14.596,2.661,,0.0,10.667,18.6,17.396,15.8,3.739
2011-05-30,97.0,73.292,51.0,7.084,9.396,2.312,,0.292,6.02,20.6,16.996,15.3,2.583
2011-05-31,67.0,59.417,50.0,9.208,13.542,4.334,,0.792,13.896,19.1,15.033,11.7,2.542
2011-06-01,78.0,60.913,49.0,15.325,20.706,5.381,,1.409,29.826,17.3,14.617,11.6,3.13
2011-06-02,97.0,95.583,80.0,26.833,42.958,16.125,,1.042,33.812,16.7,14.529,13.1,5.25
2011-06-03,97.0,74.583,47.0,19.938,27.5,7.562,,1.833,22.166,25.2,19.446,13.7,4.833
2011-06-04,96.0,72.333,44.0,11.648,14.108,2.461,,1.333,32.396,26.6,21.767,16.4,4.174
2011-06-05,97.0,78.833,56.0,12.917,14.896,1.979,,1.167,47.354,26.1,21.458,17.3,5.0
2011-06-06,97.0,66.208,29.0,13.042,16.958,3.917,,1.333,31.98,29.0,22.342,16.5,4.25
2011-06-07,92.0,73.0,57.0,15.53,20.242,4.712,,3.304,33.5,24.0,21.092,19.2,4.25
2011-06-08,97.0,81.5,64.0,21.572,27.786,6.214,,1.091,16.283,22.1,19.379,17.2,4.652
2011-06-09,97.0,74.583,49.0,20.458,24.75,4.292,,3.042,22.812,24.9,21.208,17.2,4.542
2011-06-10,97.0,82.042,65.0,17.022,20.718,3.696,,1.708,26.583,25.4,22.379,19.0,4.0
2011-06-11,97.0,86.333,60.0,18.5,21.896,3.396,,1.625,33.792,25.8,21.871,20.5,5.083
2011-06-12,97.0,79.792,45.0,16.562,18.666,2.104,,2.208,36.208,25.9,22.429,20.0,6.083
2011-06-13,97.0,86.292,73.0,29.938,35.396,5.458,,2.435,30.917,23.2,20.754,17.6,5.625
2011-06-14,97.0,81.083,57.0,23.896,31.334,7.438,,2.25,25.25,24.3,21.188,19.5,4.417
2011-06-15,80.0,57.417,46.0,20.062,23.958,3.896,,2.083,12.75,24.3,21.154,19.4,3.792
2011-06-16,97.0,82.042,66.0,23.409,33.296,9.886,,1.522,19.956,23.4,20.146,16.9,4.727
2011-06-17,97.0,95.708,93.0,17.75,24.708,6.958,,0.667,12.084,19.9,18.233,16.5,4.208
2011-06-18,97.0,87.833,69.0,17.334,19.875,2.542,,1.458,20.75,21.7,19.679,18.4,4.542
2011-06-19,97.0,82.375,58.0,10.98,12.416,1.438,,1.217,24.584,25.0,21.262,18.5,4.417
2011-06-20,95.0,82.75,61.0,12.375,15.334,2.958,,1.0,21.604,26.4,23.442,20.8,3.583
2011-06-21,96.0,77.042,53.0,14.042,19.229,5.188,,1.0,12.166,29.9,25.1,21.9,3.208
2011-06-22,97.0,64.792,37.0,20.696,24.13,3.434,,1.333,31.417,33.8,28.208,21.3,4.391
2011-06-23,96.0,75.0,55.0,14.804,22.587,7.782,,1.0,32.348,32.3,27.792,24.8,3.522
2011-06-24,81.0,65.583,52.0,6.479,8.479,2.0,,1.0,22.375,33.2,29.154,25.5,1.708
2011-06-25,96.0,82.208,69.0,14.938,21.688,6.75,,1.13,23.52,28.1,24.367,20.5,4.0
2011-06-26,97.0,94.542,89.0,13.646,17.104,3.458,,1.0,31.208,22.2,20.888,19.7,4.667
2011-06-27,96.0,95.583,94.0,27.854,46.834,18.979,,1.0,29.146,22.2,21.288,20.3,5.75
2011-06-28,96.0,72.792,45.0,27.5,43.283,15.782,,2.083,35.542,33.3,27.333,21.6,6.087
2011-06-29,90.0,65.125,47.0,19.674,25.892,6.217,,2.217,28.913,34.1,29.533,25.1,4.565
2011-06-30,96.0,74.5,46.0,19.021,24.792,5.77,,1.417,23.792,33.8,27.796,24.3,4.208
2011-07-01,96.0,71.792,40.0,16.355,24.646,8.292,,1.261,30.771,34.3,28.042,24.0,4.417
2011-07-02,96.0,82.708,59.0,14.521,19.646,5.125,,1.542,40.48,29.2,26.058,23.9,4.542
2011-07-03,96.0,73.542,57.0,7.125,8.812,1.688,,1.125,24.979,31.5,27.658,23.3,3.167
2011-07-04,85.0,69.167,48.0,5.13,6.239,1.108,,1.0,36.625,34.9,29.35,26.2,2.0
2011-07-05,96.0,74.917,50.0,14.334,17.958,3.625,,1.083,21.292,34.2,27.85,24.1,3.5
2011-07-06,90.0,65.125,44.0,18.75,23.583,4.834,,2.125,31.333,32.6,27.738,24.2,4.208
2011-07-07,96.0,77.792,62.0,9.782,12.608,2.826,,0.955,18.065,29.6,26.558,23.6,2.565
2011-07-08,96.0,74.917,59.0,15.958,24.0,8.041,,1.0,20.875,32.0,28.438,25.2,3.542
2011-07-09,90.0,71.083,56.0,18.771,36.375,17.604,,1.333,27.771,33.0,29.833,27.1,4.292
2011-07-10,92.0,69.333,49.0,7.522,9.0,1.478,,1.0,16.646,34.1,29.483,25.7,2.174
2011-07-11,92.0,71.375,48.0,10.854,15.0,4.146,,1.125,15.438,33.6,29.317,26.1,2.458
2011-07-12,96.0,72.917,52.0,8.958,14.062,5.104,,1.042,14.084,32.7,28.788,25.2,2.208
2011-07-13,84.0,70.375,53.0,9.979,14.167,4.188,,1.0,16.396,33.1,28.896,26.0,2.375
2011-07-14,85.0,65.222,43.0,11.261,14.848,3.587,,1.043,15.522,32.0,28.453,25.5,2.261
2011-07-15,89.0,62.167,41.0,14.125,18.354,4.23,,1.292,18.312,35.7,30.054,25.7,2.792
2011-07-16,92.0,68.292,41.0,7.152,8.609,1.456,,4.167,22.729,35.2,29.304,25.7,2.174
2011-07-17,89.0,67.583,47.0,5.125,6.438,1.312,,1.875,19.146,35.2,29.754,25.4,2.083
2011-07-18,93.0,74.25,53.0,3.792,5.583,1.792,,2.0,19.938,33.6,29.696,27.2,1.792
2011-07-19,94.0,90.625,80.0,5.604,9.083,3.479,,1.087,27.562,27.8,27.071,25.7,1.667
2011-07-20,94.0,89.792,76.0,6.0,8.25,2.25,,1.0,27.042,28.7,25.333,20.1,2.125
2011-07-21,94.0,73.083,55.0,9.326,14.696,5.37,,1.0,16.131,21.9,19.8,18.1,2.826
2011-07-22,78.0,61.75,50.0,13.109,20.608,7.5,,1.0,12.23,23.7,20.458,17.1,3.217
2011-07-23,80.0,67.792,56.0,11.5,16.916,5.416,,1.0,10.854,27.5,22.904,17.9,3.458
2011-07-24,91.0,73.292,58.0,8.625,10.375,1.75,,1.292,16.875,28.7,25.521,21.8,2.792
2011-07-25,91.0,71.0,50.0,8.146,9.52,1.375,,1.0,21.771,31.4,27.375,24.0,2.333
2011-07-26,82.0,73.125,60.0,16.104,20.438,4.334,,1.0,14.604,30.2,26.854,24.4,3.542
2011-07-27,91.0,72.5,52.0,26.108,33.826,7.717,,1.0,20.304,32.0,28.038,25.1,4.652
2011-07-28,94.0,84.417,64.0,30.196,36.304,6.109,,1.25,33.0,29.0,25.921,23.6,5.0
2011-07-29,94.0,84.042,58.0,21.458,28.27,6.812,,1.0,43.166,29.7,26.146,23.9,5.25
2011-07-30,94.0,83.583,55.0,18.062,23.271,5.208,,1.0,18.896,28.8,24.95,22.8,4.208
2011-07-31,94.0,93.083,82.0,9.334,13.625,4.292,,1.0,23.292,23.6,22.2,21.5,3.542
2011-08-01,94.0,73.625,55.0,16.0,22.604,6.604,,1.25,25.875,27.2,24.021,21.4,3.917
2011-08-02,93.0,76.5,53.0,21.875,30.292,8.417,,1.375,28.0,28.6,24.958,22.1,4.667
2011-08-03,94.0,84.5,60.0,20.108,31.74,11.63,,1.042,33.75,29.4,25.542,23.0,4.696
2011-08-04,94.0,81.0,64.0,13.522,23.435,9.913,,1.0,20.435,29.4,26.45,23.6,3.261
2011-08-05,94.0,79.083,57.0,8.604,15.25,6.646,,1.0,13.979,30.9,27.279,24.3,2.417
2011-08-06,93.0,73.125,53.0,12.292,19.208,6.917,,1.0,19.708,32.6,28.908,25.6,3.375
2011-08-07,94.0,78.667,47.0,12.916,15.917,3.0,,1.0,24.312,34.7,28.217,24.7,4.167
2011-08-08,94.0,73.833,50.0,13.271,17.5,4.23,,1.125,25.584,34.1,28.8,24.0,3.792
2011-08-09,88.0,71.542,48.0,15.739,19.782,4.044,,1.042,29.771,35.3,30.05,26.3,3.522
2011-08-10,93.0,70.417,48.0,12.27,14.834,2.562,,1.0,37.02,35.3,31.017,26.9,3.042
2011-08-11,91.0,74.125,46.0,22.587,26.608,4.022,,1.739,45.814,36.9,30.783,28.0,4.826
2011-08-12,88.0,71.647,54.0,17.282,22.146,4.864,,1.333,41.5,33.9,29.665,27.4,4.667
2011-08-13,91.0,72.917,49.0,11.125,13.354,2.23,,1.5,53.792,33.9,29.725,26.6,3.958
2011-08-14,94.0,73.083,52.0,7.417,9.021,1.604,,1.0,52.083,34.4,30.083,26.9,3.333
2011-08-15,81.0,65.792,51.0,9.782,11.544,1.761,,1.0,28.208,34.7,30.542,26.4,3.261
2011-08-16,90.0,70.792,51.0,9.167,11.312,2.146,,1.0,37.208,34.9,30.496,26.6,3.542
2011-08-17,87.0,66.458,48.0,9.792,11.188,1.396,,1.0,32.7,35.4,31.167,26.9,3.333
2011-08-18,80.0,63.75,47.0,11.326,12.934,1.608,,1.0,38.022,36.9,32.346,28.5,3.043
2011-08-19,94.0,89.042,77.0,16.167,21.833,5.667,,0.75,17.708,29.9,24.483,21.2,3.917
2011-08-20,94.0,80.792,63.0,16.688,22.771,6.084,,1.0,14.375,24.3,22.696,21.4,4.333
2011-08-21,95.0,94.625,94.0,9.848,13.0,3.152,,1.0,11.042,21.7,19.633,18.5,3.391
2011-08-22,95.0,92.083,83.0,18.792,27.062,8.27,,0.958,14.464,22.4,20.617,18.9,4.417
2011-08-23,95.0,85.708,61.0,16.604,25.229,8.625,,1.0,24.938,29.7,24.6,21.1,4.042
2011-08-24,94.0,79.083,57.0,9.312,15.875,6.562,,1.087,18.667,31.7,27.121,23.1,2.833
2011-08-25,94.0,86.958,67.0,10.326,18.652,8.326,,1.0,10.218,28.7,25.692,24.3,2.783
2011-08-26,94.0,84.833,55.0,15.916,34.875,18.958,,1.0,17.5,31.4,25.312,21.9,4.958
2011-08-27,94.0,84.625,72.0,15.956,23.261,7.304,,1.083,17.084,26.0,23.592,21.8,4.0
2011-08-28,95.0,71.25,50.0,11.604,13.958,2.354,,1.292,15.812,29.5,25.454,21.2,3.625
2011-08-29,95.0,73.125,50.0,14.0,19.75,5.75,,1.042,16.375,29.7,25.8,22.3,3.208
2011-08-30,94.0,71.833,41.0,14.666,22.0,7.334,,1.0,15.958,30.8,25.567,21.8,3.375
2011-08-31,95.0,76.625,56.0,14.693,21.992,7.3,,1.0,15.152,30.0,25.975,20.9,3.13
2011-09-01,94.0,80.042,59.0,10.25,17.146,6.896,,1.083,18.979,31.2,28.058,25.4,2.417
2011-09-02,94.0,80.083,61.0,9.108,17.065,7.956,,1.0,21.812,30.6,27.846,25.3,2.87
2011-09-03,90.0,79.417,70.0,3.5,4.771,1.27,,1.0,27.229,29.1,27.642,26.1,2.0
