date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,24.333,39.333,15.0,,
2011-01-02,11.652,14.391,2.739,,
2011-01-03,11.875,12.542,0.667,,
2011-01-04,9.833,10.208,0.375,,
2011-01-05,12.375,13.292,0.917,,
2011-01-06,23.955,31.909,7.955,,
2011-01-07,14.792,15.917,1.125,,
2011-01-08,14.667,15.875,1.208,,
2011-01-09,17.348,19.435,2.087,,
2011-01-10,28.375,41.167,12.792,,
2011-01-11,19.5,30.083,10.583,,
2011-01-12,20.208,25.125,4.917,,
2011-01-13,24.167,39.958,15.792,,
2011-01-14,12.792,15.208,2.417,,
2011-01-15,11.042,11.792,0.75,,
2011-01-16,21.778,24.889,3.111,,
2011-01-17,20.292,23.125,2.833,,
2011-01-18,35.458,60.708,25.25,,
2011-01-19,37.5,61.125,23.625,,
2011-01-20,29.261,36.261,7.0,,
2011-01-21,25.292,30.375,5.083,,
2011-01-22,12.833,13.625,0.792,,
2011-01-23,16.261,20.087,3.826,,
2011-01-24,11.875,13.0,1.125,,
2011-01-25,11.125,11.708,0.583,,
2011-01-26,12.875,14.167,1.292,,
2011-01-27,21.917,26.708,4.792,,
2011-01-28,17.292,18.917,1.625,,
2011-01-29,12.5,12.792,0.292,,
2011-01-30,19.043,24.348,5.304,,
2011-01-31,21.25,25.917,4.667,,
2011-02-01,21.25,42.292,21.042,,
2011-02-02,12.917,14.167,1.25,,
2011-02-03,28.909,47.136,18.227,,
2011-02-04,22.375,50.25,27.875,,
2011-02-05,13.292,14.792,1.5,,
2011-02-06,33.652,49.261,15.609,,
2011-02-07,21.458,30.083,8.625,,
2011-02-08,8.542,9.708,1.167,,
2011-02-09,11.375,12.292,0.917,,
2011-02-10,17.125,21.5,4.375,,
2011-02-11,10.417,11.792,1.375,,
2011-02-12,7.917,8.125,0.208,,
2011-02-13,26.087,32.0,5.913,,
2011-02-14,35.458,61.417,25.958,,
2011-02-15,23.917,37.542,13.625,,
2011-02-16,14.917,17.625,2.708,,
2011-02-17,10.957,12.043,1.087,,
2011-02-18,10.667,11.958,1.292,,
2011-02-19,12.083,12.792,0.708,,
2011-02-20,25.304,33.0,7.696,,
2011-02-21,24.542,33.333,8.792,,
2011-02-22,32.0,40.0,8.0,,
2011-02-23,21.75,29.792,8.042,,
2011-02-24,17.417,19.375,1.958,,
2011-02-25,20.375,24.167,3.792,,
2011-02-26,7.167,8.625,1.458,,
2011-02-27,13.913,15.87,1.957,,
2011-02-28,25.375,27.25,1.875,,
2011-03-01,32.25,44.042,11.792,,
2011-03-02,31.455,59.5,28.045,,
2011-03-03,9.583,10.5,0.917,,
2011-03-04,22.292,24.375,2.083,,
2011-03-05,37.0,49.304,12.304,,
2011-03-06,31.208,44.583,13.375,,
2011-03-07,13.917,14.917,1.0,,
2011-03-08,22.667,24.625,1.958,,
2011-03-09,19.583,21.167,1.583,,
2011-03-10,10.5,11.625,1.125,,
2011-03-11,6.083,6.292,0.208,,
2011-03-12,10.435,11.696,1.261,,
2011-03-13,11.917,13.292,1.375,,
2011-03-14,26.875,33.25,6.375,,
2011-03-15,21.708,27.5,5.792,,
2011-03-16,22.667,25.708,3.042,,
2011-03-17,32.667,41.25,8.583,,
2011-03-18,19.792,25.167,5.375,,
2011-03-19,8.522,9.609,1.087,,
2011-03-20,11.208,12.208,1.0,,
2011-03-21,11.083,11.75,0.667,,
2011-03-22,25.0,29.625,4.625,,
2011-03-23,34.125,39.0,4.875,,
2011-03-24,16.583,19.167,2.583,,
2011-03-25,5.917,6.167,0.25,,
2011-03-26,9.652,10.957,1.304,,
2011-03-27,21.208,23.833,2.625,,
2011-03-28,26.417,34.375,7.958,,
2011-03-29,20.75,22.5,1.75,,
2011-03-30,29.917,36.833,6.917,,
2011-03-31,11.708,12.583,0.875,,
2011-04-01,27.75,30.583,2.833,,
2011-04-02,20.833,24.042,3.208,,
2011-04-03,6.75,6.958,0.208,,
2011-04-04,11.261,12.565,1.304,,
2011-04-05,18.667,20.542,1.875,,
2011-04-06,28.667,32.583,3.917,,
2011-04-07,27.042,32.042,5.0,,
2011-04-08,21.556,23.111,1.556,,
2011-04-09,,,,,
2011-04-10,,,,,
2011-04-11,,,,,
2011-04-12,14.75,15.5,0.75,,
2011-04-13,33.0,36.667,3.667,,
2011-04-14,27.875,31.792,3.917,,
2011-04-15,30.667,36.667,6.0,,
2011-04-16,14.292,16.333,2.042,,
2011-04-17,7.875,8.042,0.167,,
2011-04-18,18.087,20.696,2.609,,
2011-04-19,9.833,10.208,0.375,,
2011-04-20,7.708,8.417,0.708,,
2011-04-21,21.792,24.5,2.708,,
