date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-03-17,15.478,19.204,3.728,4.326,38.25,192.864,92.0,71.167,39.0,13.227,35.333,18.6,12.412,5.4,206.091
2013-03-18,19.584,23.021,3.438,3.458,29.062,189.25,92.0,85.083,72.0,15.167,28.458,18.4,14.088,11.4,204.417
2013-03-19,15.0,16.145,1.146,3.062,57.042,193.75,86.0,61.167,38.0,13.958,45.875,17.9,13.933,10.9,207.708
2013-03-20,19.875,22.688,2.812,3.396,33.042,192.5,81.0,70.542,54.0,11.75,28.958,16.6,11.55,6.9,204.25
2013-03-21,6.271,6.896,0.625,0.896,5.604,192.417,86.0,65.417,38.0,6.542,8.25,11.4,6.833,1.9,198.958
2013-03-22,12.896,17.417,4.52,1.27,14.062,192.708,89.0,68.208,50.0,7.708,14.708,13.1,6.867,0.1,200.417
2013-03-23,17.375,19.875,2.5,2.708,25.48,192.5,87.0,69.458,37.0,9.708,25.833,18.6,9.442,2.4,202.208
2013-03-24,20.304,23.565,3.26,4.37,38.334,192.087,83.0,58.917,27.0,12.739,40.625,17.8,10.688,3.0,204.826
2013-03-25,20.5,24.479,3.979,3.022,34.152,189.25,97.0,75.708,55.0,14.083,32.0,18.0,13.421,10.0,203.333
2013-03-26,17.562,20.562,3.0,0.875,28.125,188.042,99.0,98.083,97.0,15.333,26.292,16.0,14.671,12.8,203.375
2013-03-27,11.77,13.834,2.062,0.98,14.812,187.208,98.0,68.917,31.0,12.875,17.833,23.1,16.308,10.1,200.083
2013-03-28,15.375,19.375,4.0,1.375,17.812,187.333,91.0,66.042,45.0,11.417,20.875,21.8,15.421,8.4,198.75
2013-03-29,5.625,6.021,0.396,0.542,13.0,186.25,99.0,82.875,66.0,8.958,14.167,17.5,15.604,13.7,195.208
2013-03-30,12.312,13.604,1.292,1.334,15.375,187.458,99.0,82.708,61.0,9.833,12.833,18.7,15.438,12.1,197.292
2013-03-31,17.152,21.044,3.892,2.565,17.458,190.13,93.0,73.333,49.0,2.565,18.458,17.0,11.792,6.7,192.696
2013-04-01,8.435,9.5,1.066,1.217,17.062,187.13,85.0,57.125,29.0,3.435,17.917,17.9,11.679,3.4,190.565
2013-04-02,14.334,16.542,2.208,1.042,22.25,186.208,96.0,84.25,54.0,2.917,22.375,13.0,11.496,10.1,189.125
2013-04-03,12.479,13.875,1.396,1.146,15.854,186.625,92.0,64.458,39.0,1.833,16.833,19.2,12.717,7.1,188.458
2013-04-04,34.196,52.022,17.826,2.708,20.354,187.864,87.0,71.167,46.0,6.409,20.875,16.0,11.154,5.8,194.273
2013-04-05,15.812,19.562,3.75,1.938,17.812,184.5,89.0,69.458,44.0,3.125,15.833,22.5,15.133,6.9,187.625
2013-04-06,12.458,13.562,1.104,0.916,18.771,181.375,98.0,89.458,70.0,1.292,13.5,16.5,14.75,13.0,182.667
2013-04-07,8.0,9.416,1.416,1.208,4.916,187.75,92.0,81.375,71.0,0.833,5.125,11.8,8.746,5.5,188.583
2013-04-08,15.196,18.544,3.348,1.478,14.608,187.81,94.0,72.125,46.0,4.0,14.125,16.8,10.688,5.1,191.81
2013-04-09,11.812,17.292,5.479,2.458,20.812,189.958,91.0,58.417,26.0,5.875,18.667,17.6,12.112,6.5,195.833
2013-04-10,9.292,10.729,1.438,2.334,15.875,191.5,64.0,48.958,36.0,8.792,15.667,14.1,10.025,6.6,200.292
2013-04-11,14.896,16.584,1.688,3.396,18.792,192.417,86.0,61.25,31.0,6.625,17.375,13.7,8.5,3.8,199.042
2013-04-12,10.875,12.021,1.146,3.438,18.875,191.208,78.0,53.333,28.0,9.583,19.625,16.1,10.021,3.7,200.792
2013-04-13,12.5,14.271,1.771,2.312,19.5,190.208,84.0,63.083,33.0,4.875,19.542,17.4,10.271,2.2,195.083
2013-04-14,9.208,9.667,0.458,2.021,26.958,188.208,95.0,76.875,50.0,5.458,25.583,19.7,13.767,7.6,193.667
2013-04-15,13.932,15.796,1.864,2.091,18.0,187.952,96.0,59.417,23.0,6.476,15.875,22.4,15.325,9.9,194.429
2013-04-16,16.708,19.312,2.604,3.208,30.042,188.292,88.0,65.167,41.0,12.167,28.0,23.8,16.871,9.1,200.458
2013-04-17,9.938,11.042,1.104,1.625,23.688,184.5,92.0,83.625,66.0,9.5,23.875,21.9,17.479,14.0,194.0
2013-04-18,14.0,19.0,5.0,1.27,21.834,186.167,94.0,77.417,50.0,11.292,23.5,22.7,16.746,12.7,197.458
2013-04-19,4.776,5.221,0.445,0.383,15.114,188.565,71.0,52.125,35.0,8.435,18.0,17.7,13.979,9.0,197.0
2013-04-20,7.521,7.938,0.416,0.812,13.25,192.208,95.0,73.458,50.0,9.625,14.833,10.8,7.946,6.4,201.833
2013-04-21,3.708,3.875,0.166,0.062,5.292,190.458,96.0,66.917,34.0,7.917,6.75,16.0,9.912,4.3,198.375
2013-04-22,14.261,15.935,1.674,1.326,14.416,186.435,90.0,62.292,31.0,2.0,16.167,17.5,10.396,3.2,188.435
2013-04-23,13.062,13.854,0.792,1.167,15.666,185.917,93.0,68.958,57.0,1.875,18.25,16.6,12.658,8.1,187.792
2013-04-24,9.979,10.854,0.875,0.391,15.261,183.708,97.0,88.333,72.0,1.625,13.5,20.1,15.808,11.7,185.333
2013-04-25,15.375,18.625,3.25,1.771,24.208,185.5,94.0,70.25,35.0,2.5,24.917,22.3,15.658,9.2,188.0
2013-04-26,9.688,10.292,0.604,2.23,27.479,186.25,82.0,56.75,34.0,1.917,30.125,19.5,15.046,9.8,188.167
2013-04-27,17.438,20.25,2.812,1.708,21.354,185.542,91.0,59.417,31.0,2.792,22.667,20.7,14.833,8.1,188.333
2013-04-28,9.854,10.73,0.875,1.792,24.062,185.583,85.0,60.875,39.0,2.417,25.667,20.8,15.233,9.0,188.0
2013-04-29,6.196,6.566,0.37,1.413,24.729,185.043,83.0,70.667,59.0,2.261,27.292,22.6,17.688,11.0,187.304
2013-04-30,14.562,16.958,2.396,1.229,18.688,184.292,94.0,83.667,61.0,4.042,19.167,17.9,14.608,10.1,188.333
2013-05-01,9.87,17.717,7.848,0.646,11.292,183.957,94.0,65.208,41.0,4.609,11.0,19.0,13.342,8.3,188.565
2013-05-02,7.042,8.25,1.208,0.708,5.146,184.5,88.0,66.375,47.0,2.292,6.917,17.0,11.9,5.5,186.792
2013-05-03,17.396,20.416,3.021,1.416,15.208,185.042,90.0,74.25,52.0,3.875,18.208,20.2,13.604,7.9,188.917
2013-05-04,15.958,20.833,4.875,1.562,19.854,185.417,88.0,69.25,47.0,4.75,25.208,20.3,14.412,8.2,190.167
2013-05-05,11.167,11.625,0.458,1.375,23.771,186.125,90.0,67.417,45.0,3.0,29.25,20.9,14.567,7.5,189.125
2013-05-06,15.087,16.261,1.174,2.043,27.062,186.174,90.0,56.917,29.0,3.826,31.583,26.5,17.679,8.7,190.0
2013-05-07,8.708,9.375,0.667,1.326,24.5,185.292,81.0,61.167,40.0,2.125,28.083,21.8,16.571,11.3,187.417
2013-05-08,25.188,38.414,13.226,1.084,10.562,185.375,83.0,56.042,29.0,3.375,11.458,21.5,15.554,9.2,188.75
2013-05-09,28.896,50.562,21.667,3.479,29.166,185.833,87.0,68.708,52.0,8.917,30.875,24.4,17.029,9.1,194.75
2013-05-10,10.5,11.354,0.854,0.562,22.0,182.333,97.0,92.25,76.0,1.667,22.083,18.1,16.883,14.8,184.0
2013-05-11,16.52,19.625,3.104,0.938,19.167,184.208,96.0,84.333,57.0,5.542,20.375,21.6,17.696,12.1,189.75
2013-05-12,16.625,22.334,5.708,3.625,33.02,187.333,93.0,69.042,42.0,3.0,35.208,26.0,17.362,9.3,190.333
2013-05-13,17.41,20.522,3.114,5.044,35.166,194.381,92.0,67.458,40.0,7.0,37.875,26.5,18.821,11.7,201.381
2013-05-14,8.916,10.625,1.708,1.27,18.792,202.789,92.0,69.667,36.0,9.737,19.042,26.8,20.592,14.8,212.526
2013-05-15,8.708,10.333,1.625,1.979,17.854,185.667,93.0,74.25,53.0,2.833,18.0,24.4,19.958,16.2,188.5
2013-05-16,9.062,11.062,2.0,0.958,24.75,187.5,89.0,72.125,57.0,2.958,27.292,24.5,19.962,15.6,190.458
2013-05-17,7.729,8.916,1.188,1.229,17.75,188.708,83.0,62.583,39.0,3.208,18.542,23.7,18.033,13.6,191.917
2013-05-18,6.708,7.75,1.042,0.708,17.416,186.583,89.0,67.333,47.0,2.25,18.75,26.5,20.004,13.6,188.833
2013-05-19,5.417,6.25,0.834,0.125,8.334,184.083,98.0,88.958,67.0,2.083,7.125,19.1,18.162,16.7,186.167
2013-05-20,11.478,13.696,2.217,0.956,15.646,188.391,98.0,78.792,55.0,7.478,14.833,26.1,21.196,17.6,195.87
2013-05-21,13.062,14.375,1.312,1.74,50.0,190.875,87.0,70.458,47.0,2.708,52.182,26.7,21.312,16.7,193.583
2013-05-22,23.562,33.458,9.896,2.208,47.812,192.042,93.0,67.542,42.0,5.708,46.125,27.9,21.046,14.7,197.75
2013-05-23,22.188,26.396,4.208,1.688,38.229,191.708,90.0,61.333,33.0,7.917,39.375,27.5,21.079,15.4,199.625
2013-05-24,15.771,17.625,1.854,2.208,39.604,191.458,84.0,61.875,37.0,5.833,42.25,27.8,21.367,15.0,197.292
2013-05-25,9.06,10.274,1.212,0.688,32.167,188.333,89.0,72.542,50.0,1.458,31.375,27.4,21.817,16.2,189.792
2013-05-26,5.375,6.416,1.042,0.792,21.312,187.208,90.0,72.167,54.0,1.125,20.583,27.3,21.996,17.8,188.333
2013-05-27,6.217,7.283,1.065,0.74,14.02,182.957,81.0,67.375,54.0,2.087,14.0,25.6,22.042,18.7,185.043
2013-05-28,5.417,6.5,1.084,0.229,12.458,180.958,97.0,85.917,61.0,1.667,8.125,22.5,20.671,19.2,182.625
2013-05-29,9.5,11.292,1.792,0.729,29.792,183.917,99.0,87.667,72.0,4.75,28.0,24.6,22.233,20.4,188.667
2013-05-30,14.522,16.456,1.935,1.208,38.375,187.0,93.0,77.833,63.0,7.043,33.458,23.5,21.183,16.8,194.043
2013-05-31,15.167,19.708,4.542,1.25,25.854,185.5,94.0,76.875,58.0,8.167,24.042,23.3,19.083,14.8,193.667
2013-06-01,14.208,15.688,1.48,0.938,23.666,185.625,98.0,84.75,68.0,6.125,22.75,20.7,17.962,15.6,191.75
2013-06-02,4.5,5.208,0.708,0.0,6.146,182.458,98.0,96.917,94.0,2.625,6.708,18.1,16.871,16.0,185.083
2013-06-03,11.587,14.239,2.652,0.978,14.934,185.391,98.0,81.125,60.0,8.087,15.083,25.5,20.275,16.0,193.478
2013-06-04,8.688,12.104,3.416,0.458,18.292,184.833,95.0,75.833,59.0,6.833,14.583,27.7,22.158,16.5,191.667
2013-06-05,6.375,7.875,1.5,0.166,17.312,184.958,93.0,76.542,55.0,4.042,17.333,26.9,22.175,18.7,189.0
2013-06-06,16.562,20.562,4.0,1.625,29.146,186.333,90.0,77.917,60.0,6.75,28.875,26.8,22.096,18.5,193.083
2013-06-07,14.75,17.792,3.042,2.666,24.312,186.958,94.0,69.917,47.0,8.167,23.917,28.9,22.671,17.0,195.125
2013-06-08,11.0,12.604,1.604,1.292,26.312,186.375,89.0,73.417,57.0,4.5,26.458,26.4,22.217,17.9,190.875
2013-06-09,3.938,4.708,0.77,0.292,18.146,184.208,90.0,84.458,68.0,3.333,20.208,22.6,20.404,19.0,187.542
2013-06-10,7.727,9.046,1.318,1.174,15.75,185.143,92.0,74.25,58.0,4.81,17.958,27.1,22.821,18.9,189.952
2013-06-11,9.5,10.771,1.271,1.584,11.875,184.75,90.0,73.375,56.0,4.292,12.417,29.5,24.279,20.4,189.042
2013-06-12,12.854,14.854,2.0,2.0,18.792,184.083,93.0,72.667,53.0,8.792,18.708,31.5,25.917,20.0,192.875
2013-06-13,19.042,27.5,8.458,1.854,28.834,182.792,92.0,75.417,60.0,10.833,22.625,30.9,26.775,21.9,193.625
2013-06-14,15.104,20.354,5.25,1.166,35.916,183.083,96.0,79.25,62.0,10.208,26.75,31.2,26.3,22.2,193.292
2013-06-15,16.792,23.02,6.23,0.75,19.646,184.0,98.0,93.667,84.0,8.833,14.208,26.3,23.967,22.7,192.833
2013-06-16,12.13,15.907,3.777,1.771,37.146,182.0,96.0,79.458,56.0,5.5,17.708,30.7,25.775,22.2,187.5
2013-06-17,13.022,17.544,4.522,1.522,23.438,180.739,96.0,78.458,63.0,5.0,16.542,30.4,25.883,21.6,185.739
2013-06-18,12.604,15.708,3.104,2.646,20.5,177.583,90.0,79.792,66.0,3.042,16.833,28.5,25.6,23.4,180.625
2013-06-19,12.354,15.938,3.584,1.63,10.957,176.0,99.0,88.583,77.0,4.542,10.043,26.6,24.821,23.4,180.542
2013-06-20,8.958,12.583,3.625,0.084,9.166,182.417,99.0,98.25,96.0,5.167,6.792,23.8,22.242,20.0,187.583
2013-06-21,6.23,6.833,0.604,0.084,5.375,183.667,99.0,96.042,92.0,3.042,6.417,20.0,19.229,18.3,186.708
2013-06-22,12.416,16.166,3.75,2.354,12.292,185.167,97.0,82.5,63.0,3.625,10.042,26.1,20.971,16.8,188.792
2013-06-23,14.958,18.562,3.604,2.208,18.354,185.667,96.0,88.0,78.0,4.333,19.5,24.4,21.225,19.3,190.0
2013-06-24,8.5,9.841,1.341,0.718,18.708,185.682,98.0,87.667,73.0,8.955,19.833,25.8,21.929,19.4,194.636
2013-06-25,12.584,16.584,4.0,0.979,29.854,189.792,96.0,88.583,70.0,9.542,32.0,26.6,22.229,19.6,199.333
2013-06-26,12.416,15.292,2.875,0.584,7.375,184.25,99.0,91.458,69.0,7.75,8.542,27.0,22.562,20.8,192.0
2013-06-27,14.896,17.646,2.75,1.042,12.146,186.75,94.0,80.583,62.0,8.292,12.583,28.3,23.546,19.6,195.042
2013-06-28,17.938,21.48,3.542,1.438,25.458,191.167,95.0,84.917,69.0,10.125,23.708,28.0,23.396,21.6,201.292
2013-06-29,9.666,11.792,2.125,1.292,17.958,188.542,95.0,84.5,71.0,6.333,18.958,25.9,23.196,21.1,194.875
2013-06-30,7.75,8.604,0.854,0.812,11.688,188.042,94.0,84.167,65.0,4.958,13.792,27.3,23.204,20.4,193.0
2013-07-01,7.5,9.218,1.717,0.37,9.438,186.261,96.0,85.625,61.0,4.478,10.833,28.1,22.862,19.3,190.739
2013-07-02,5.714,7.112,1.398,0.044,10.204,182.542,96.0,86.458,71.0,1.667,9.0,26.7,23.288,21.6,184.208
2013-07-03,8.666,10.729,2.062,0.25,14.062,177.458,99.0,93.292,75.0,3.417,11.583,28.2,23.792,22.1,180.875
2013-07-04,14.334,19.021,4.688,0.458,16.562,177.833,99.0,97.875,86.0,11.5,13.917,26.8,24.142,23.0,189.333
2013-07-05,9.119,12.246,3.128,1.146,19.562,174.708,99.0,84.125,68.0,4.125,14.917,29.8,26.233,23.2,178.833
2013-07-06,8.546,11.16,2.614,0.958,14.792,174.958,98.0,89.208,80.0,4.125,11.667,27.8,25.65,24.3,179.083
2013-07-07,6.012,8.383,2.372,1.5,19.729,175.583,94.0,84.583,68.0,2.5,17.25,30.8,26.746,24.2,178.083
2013-07-08,6.212,10.683,4.47,2.435,28.396,180.0,96.0,80.125,59.0,4.048,22.958,33.0,27.746,23.7,184.048
2013-07-09,8.104,10.833,2.73,1.854,24.625,180.042,92.0,75.75,56.0,4.75,16.708,33.0,28.608,24.9,184.792
2013-07-10,8.979,13.271,4.292,1.646,30.834,181.625,94.0,77.125,59.0,4.708,21.708,33.8,28.017,23.1,186.333
2013-07-11,8.646,12.042,3.396,1.5,33.896,183.125,92.0,78.833,63.0,5.375,24.292,32.6,27.833,24.0,188.5
2013-07-12,6.188,8.479,2.292,0.896,21.854,178.917,92.0,81.417,64.0,3.167,11.833,32.4,28.179,25.0,182.083
2013-07-13,6.062,8.458,2.396,1.208,24.917,180.125,91.0,79.583,64.0,4.292,15.25,32.9,28.483,24.7,184.417
2013-07-14,7.562,10.229,2.667,1.458,20.604,181.75,94.0,81.333,61.0,3.625,14.042,32.6,27.717,24.7,185.375
2013-07-15,9.087,15.326,6.239,1.434,19.688,176.913,93.0,76.375,45.0,3.478,12.0,35.7,29.379,25.3,180.391
2013-07-16,8.646,10.98,2.334,1.792,26.02,177.875,93.0,73.25,52.0,3.25,20.042,34.5,28.838,24.0,181.125
2013-07-17,6.837,8.544,1.706,2.604,42.375,176.125,91.0,76.75,61.0,3.25,29.875,32.7,28.396,24.7,179.375
2013-07-18,6.479,9.0,2.521,0.979,19.021,175.5,91.0,72.792,49.0,4.208,13.208,34.5,28.946,24.7,179.708
2013-07-19,9.562,14.208,4.646,1.239,19.934,175.583,92.0,72.375,56.0,4.25,15.478,34.3,29.025,23.3,179.833
2013-07-20,10.75,12.812,2.062,2.417,29.792,179.542,91.0,74.542,56.0,4.125,25.0,33.3,28.183,23.6,183.667
2013-07-21,5.98,6.854,0.875,1.104,32.604,177.917,91.0,78.792,60.0,1.708,24.917,33.9,28.471,24.4,179.625
2013-07-22,9.978,11.773,1.796,1.544,34.312,178.909,93.0,76.708,54.0,5.5,26.958,34.4,29.342,25.3,184.409
2013-07-23,10.312,13.521,3.208,1.479,20.396,178.625,91.0,72.083,55.0,6.875,16.333,33.8,29.725,25.7,185.5
2013-07-24,7.271,9.667,2.396,1.958,21.354,177.083,91.0,71.917,52.0,5.917,15.417,34.2,29.175,24.6,183.0
2013-07-25,10.792,13.938,3.146,2.062,37.271,187.5,89.0,66.833,40.0,7.25,31.208,36.7,30.358,25.2,194.75
2013-07-26,13.812,15.583,1.77,0.75,31.23,187.833,99.0,88.0,74.0,8.125,24.167,28.5,25.958,23.8,195.958
2013-07-27,8.583,10.292,1.708,1.146,37.834,188.292,95.0,77.833,55.0,7.167,30.375,33.7,28.112,23.3,195.458
2013-07-28,10.458,11.916,1.458,0.25,38.354,183.625,99.0,95.083,81.0,5.542,24.375,28.5,26.188,24.8,189.167
2013-07-29,9.587,13.044,3.456,0.956,32.979,182.435,99.0,87.458,75.0,7.609,22.917,29.6,27.042,24.2,190.043
2013-07-30,9.666,11.292,1.625,1.208,48.333,181.167,90.0,77.167,68.0,6.75,32.333,33.3,30.104,27.3,187.917
2013-07-31,6.916,8.334,1.416,0.978,28.218,177.417,91.0,73.167,56.0,4.25,20.583,35.1,30.404,26.4,181.667
2013-08-01,14.062,18.125,4.062,1.438,31.792,179.625,94.0,75.083,62.0,8.792,21.708,34.9,30.412,25.7,188.417
2013-08-02,8.062,10.542,2.48,0.854,30.27,179.125,94.0,74.625,57.0,4.083,20.792,34.6,29.983,25.8,183.208
2013-08-03,8.729,13.333,4.604,1.0,22.354,179.208,92.0,74.458,57.0,4.5,17.25,34.1,29.733,24.9,183.708
2013-08-04,7.271,12.021,4.75,1.0,14.125,179.333,89.0,82.25,67.0,3.5,10.333,32.0,27.904,25.9,182.833
2013-08-05,8.696,11.013,2.317,1.172,22.292,180.591,93.0,81.542,62.0,4.955,15.542,32.4,28.288,25.6,185.545
2013-08-06,8.562,9.896,1.333,1.562,30.146,184.583,93.0,74.125,56.0,6.333,24.5,34.4,29.946,26.0,190.917
2013-08-07,11.562,14.438,2.875,1.396,47.875,182.75,90.0,73.625,59.0,9.958,29.167,35.0,30.771,25.9,192.708
2013-08-08,11.375,13.271,1.896,1.604,48.438,179.667,91.0,75.917,59.0,6.583,30.042,35.4,30.971,27.6,186.25
2013-08-09,15.75,21.438,5.688,2.229,46.75,182.042,94.0,78.625,60.0,8.917,26.958,35.3,30.033,26.2,190.958
2013-08-10,16.145,21.542,5.396,2.084,47.083,183.375,93.0,75.875,51.0,10.417,32.917,36.7,30.554,25.9,193.792
2013-08-11,18.333,25.062,6.73,2.562,55.792,186.292,89.0,73.083,55.0,12.042,41.25,37.5,30.65,25.2,198.333
2013-08-12,12.956,15.087,2.13,1.892,52.896,184.435,88.0,74.042,56.0,6.043,36.125,35.8,30.4,25.0,190.478
2013-08-13,11.764,13.878,2.114,1.587,40.783,182.636,90.0,73.333,56.0,4.727,37.273,35.2,30.283,25.5,187.364
2013-08-14,13.25,17.708,4.458,1.834,37.667,178.708,91.0,75.542,58.0,4.208,37.083,34.9,29.671,25.0,182.917
2013-08-15,9.479,11.354,1.875,1.938,45.417,178.667,93.0,77.333,59.0,5.792,40.958,34.5,29.488,25.8,184.458
2013-08-16,5.104,6.062,0.958,0.708,45.271,179.542,92.0,74.417,51.0,0.583,44.833,34.2,29.242,25.5,180.125
2013-08-17,4.458,5.334,0.875,0.48,35.812,179.417,92.0,73.5,50.0,0.25,32.875,34.6,29.329,25.3,179.667
2013-08-18,3.521,4.479,0.958,0.208,11.688,174.5,88.0,73.333,60.0,0.042,11.542,33.9,29.754,25.9,174.542
2013-08-19,4.367,5.858,1.492,0.391,15.062,178.318,90.0,70.833,50.0,3.773,10.833,36.6,30.408,25.7,182.091
2013-08-20,5.607,7.941,2.334,0.229,9.584,176.792,90.0,72.042,52.0,3.708,7.5,35.2,30.238,25.3,180.5
2013-08-21,4.5,6.438,1.938,0.188,9.416,175.542,91.0,74.542,58.0,3.875,5.667,34.9,30.604,26.6,179.417
2013-08-22,5.625,7.0,1.375,0.396,15.916,175.167,87.0,76.5,62.0,3.583,8.0,34.2,30.312,28.0,178.75
2013-08-23,7.667,10.584,2.916,0.958,16.875,177.417,97.0,83.0,65.0,5.208,10.042,32.9,28.992,26.9,182.625
2013-08-24,11.146,13.584,2.438,0.5,9.958,180.125,97.0,91.875,82.0,6.792,6.625,27.7,26.662,25.3,186.917
2013-08-25,9.708,11.375,1.667,0.438,7.521,182.125,99.0,95.375,85.0,5.792,7.458,27.6,25.892,24.3,187.917
2013-08-26,7.022,8.218,1.196,0.341,15.478,187.565,99.0,87.167,60.0,3.391,15.875,29.6,23.954,21.2,190.957
2013-08-27,10.729,15.458,4.729,1.166,19.708,190.792,95.0,78.0,60.0,4.5,17.25,31.4,25.571,19.5,195.292
2013-08-28,12.896,14.979,2.084,1.896,33.666,194.625,93.0,78.458,58.0,6.083,29.083,31.9,26.038,21.4,200.708
2013-08-29,10.0,11.208,1.208,1.812,36.083,184.542,96.0,84.917,64.0,2.75,27.417,31.1,26.579,22.4,187.292
2013-08-30,8.417,11.916,3.5,0.375,14.604,177.875,99.0,96.625,93.0,3.083,10.125,26.3,25.208,23.9,180.958
2013-08-31,7.667,8.73,1.062,0.792,21.104,180.417,99.0,93.667,84.0,4.167,12.833,27.4,25.704,23.5,184.583
2013-09-01,4.125,4.646,0.521,0.084,11.646,189.083,98.0,95.75,92.0,2.542,12.708,23.4,22.704,22.2,191.625
2013-09-02,10.159,11.909,1.75,0.304,9.73,184.727,98.0,93.667,80.0,4.227,9.25,27.0,24.092,22.9,188.955
2013-09-03,5.75,6.521,0.77,0.042,4.166,182.125,98.0,96.542,90.0,1.375,6.083,24.0,20.8,18.5,183.5
2013-09-04,6.854,8.438,1.584,0.354,3.625,180.958,99.0,92.25,68.0,2.833,3.792,26.2,20.333,18.4,183.792
2013-09-05,8.104,11.646,3.542,0.646,8.458,185.625,96.0,79.417,60.0,2.583,8.333,29.0,22.75,17.1,188.208
2013-09-06,7.834,9.0,1.166,0.916,12.125,186.542,90.0,75.333,61.0,3.292,11.667,27.9,23.904,20.4,189.833
2013-09-07,9.375,10.604,1.229,1.354,17.584,186.583,97.0,84.708,71.0,4.25,17.292,26.9,23.808,22.0,190.833
2013-09-08,7.292,9.521,2.229,0.75,12.854,185.667,98.0,83.208,68.0,4.625,11.792,29.2,25.054,22.1,190.292
2013-09-09,6.109,7.065,0.956,0.608,11.167,186.435,91.0,74.833,58.0,2.0,12.125,29.4,24.733,21.5,188.435
2013-09-10,10.792,14.042,3.25,1.48,21.875,187.75,92.0,78.208,60.0,3.417,21.917,30.0,24.992,20.6,191.167
2013-09-11,8.542,10.021,1.479,0.869,23.609,186.909,90.0,80.667,65.0,3.5,23.217,31.2,26.546,23.2,190.409
2013-09-12,8.271,9.834,1.562,2.396,31.812,186.167,94.0,81.833,67.0,10.042,25.542,31.7,27.908,25.0,196.208
2013-09-13,7.562,9.771,2.208,0.875,31.708,186.0,93.0,80.458,62.0,5.25,24.875,32.1,27.742,24.6,191.25
2013-09-14,5.542,7.02,1.479,0.688,38.542,186.0,94.0,78.75,57.0,3.583,33.0,32.1,27.354,23.6,189.583
2013-09-15,3.334,4.104,0.771,0.438,22.312,181.917,90.0,70.75,57.0,3.0,20.458,30.4,27.021,24.8,184.917
2013-09-16,2.174,2.674,0.5,0.022,8.479,185.522,73.0,53.083,35.0,0.304,9.667,29.0,24.708,15.6,185.826
2013-09-17,9.848,11.478,1.63,0.625,7.812,188.261,84.0,63.792,36.0,3.261,9.042,27.8,20.583,12.4,191.522
2013-09-18,16.604,18.188,1.584,1.875,19.458,188.25,87.0,71.375,52.0,7.25,20.458,29.5,22.929,16.9,195.5
2013-09-19,13.104,14.062,0.958,1.604,19.812,188.125,89.0,72.75,50.0,8.208,21.5,29.6,23.471,19.0,196.333
2013-09-20,11.188,12.417,1.229,0.667,21.854,187.167,92.0,72.583,47.0,4.792,18.958,30.2,24.125,18.6,191.958
2013-09-21,9.646,10.333,0.688,1.104,21.666,186.083,89.0,74.875,56.0,5.0,21.958,30.7,25.138,20.3,191.083
2013-09-22,8.292,8.688,0.396,1.729,26.083,185.958,89.0,76.583,59.0,6.125,27.625,31.6,26.104,22.5,192.083
2013-09-23,6.522,7.087,0.565,1.326,28.834,183.652,88.0,71.5,52.0,2.043,30.042,30.6,25.538,21.2,185.696
2013-09-24,10.916,12.292,1.375,0.833,29.834,183.0,92.0,77.583,60.0,2.25,29.125,30.3,24.483,20.4,185.25
2013-09-25,11.917,15.125,3.208,0.834,21.25,182.125,92.0,72.625,56.0,3.375,23.5,31.3,24.888,20.0,185.5
2013-09-26,4.646,5.208,0.562,0.0,5.771,183.875,83.0,56.125,31.0,0.125,5.375,27.3,21.833,15.3,184.0
2013-09-27,6.521,7.167,0.646,0.391,5.949,186.348,87.0,64.0,40.0,1.913,8.167,25.6,19.388,13.5,188.261
2013-09-28,12.0,12.708,0.708,1.292,14.854,187.0,95.0,81.833,66.0,2.458,16.208,22.7,19.908,16.9,189.458
2013-09-29,6.542,7.125,0.584,0.458,11.354,185.042,95.0,78.083,57.0,1.25,14.042,27.5,23.546,20.3,186.292
2013-09-30,10.023,11.727,1.704,0.5,12.434,182.545,92.0,80.208,57.0,1.818,14.208,27.2,22.55,19.1,184.364
2013-10-01,11.875,16.958,5.084,1.438,14.354,182.5,94.0,79.875,60.0,4.792,15.292,27.9,22.567,17.5,187.292
2013-10-02,11.771,20.084,8.312,0.688,9.479,181.75,93.0,74.208,54.0,2.167,10.417,28.9,23.554,18.9,183.917
2013-10-03,7.166,7.812,0.646,0.354,18.584,184.625,87.0,70.75,55.0,1.875,21.125,26.4,22.425,18.9,186.5
2013-10-04,7.48,8.125,0.646,1.396,11.5,185.25,78.0,58.042,40.0,1.5,14.667,25.8,20.958,14.7,186.75
2013-10-05,6.396,6.771,0.375,0.521,10.396,183.75,95.0,85.625,63.0,2.542,13.75,21.5,20.583,18.5,186.292
2013-10-06,4.812,5.188,0.375,1.083,10.646,182.292,90.0,78.75,64.0,1.667,14.417,28.7,24.617,21.3,183.958
2013-10-07,8.022,9.218,1.196,1.392,12.188,180.826,84.0,76.042,65.0,2.217,15.417,28.7,25.317,22.7,183.043
2013-10-08,7.625,9.084,1.458,1.416,12.708,179.667,98.0,87.083,75.0,2.333,14.292,26.1,24.042,22.7,182.0
2013-10-09,6.292,7.334,1.042,0.375,7.104,179.208,93.0,79.917,62.0,1.625,7.792,28.9,25.612,23.3,180.833
