date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,188.565,3.957,2.0,2.125,0.125,0.833,5.708,192.522
2011-01-02,188.421,4.526,2.5,2.542,0.042,0.208,5.542,192.947
2011-01-03,187.609,2.043,1.0,1.391,0.391,0.0,1.625,189.652
2011-01-04,187.261,3.043,1.792,1.792,0.0,0.0,2.208,190.304
2011-01-05,189.864,3.227,1.696,1.87,0.174,0.0,3.913,193.091
2011-01-06,190.174,3.783,2.417,2.5,0.083,0.167,3.375,193.957
2011-01-07,189.65,3.8,8.458,14.417,5.958,0.417,3.958,193.45
2011-01-08,188.522,3.261,2.083,2.417,0.333,0.125,2.375,191.783
2011-01-09,188.087,3.13,2.5,2.583,0.083,0.167,1.917,191.217
2011-01-10,188.261,3.304,2.833,4.125,1.292,0.292,3.625,191.565
2011-01-11,188.609,2.783,2.217,2.304,0.087,0.042,1.5,191.391
2011-01-12,189.652,3.391,4.5,5.625,1.125,0.208,2.292,193.043
2011-01-13,190.056,4.278,5.917,7.75,1.833,0.783,7.5,194.333
2011-01-14,189.261,2.87,1.875,2.042,0.167,0.167,4.75,192.13
2011-01-15,190.217,3.13,1.875,2.292,0.417,0.0,4.917,193.348
2011-01-16,191.391,4.043,2.125,2.125,0.0,0.0,5.708,195.435
2011-01-17,189.143,4.571,4.958,5.458,0.5,0.542,5.542,193.714
2011-01-18,187.733,4.133,9.458,11.25,1.792,0.792,3.042,191.867
2011-01-19,188.0,4.19,8.043,11.696,3.652,0.333,6.417,192.19
2011-01-20,188.043,3.0,1.5,1.542,0.042,0.167,2.458,191.043
2011-01-21,187.348,3.043,1.375,1.375,0.0,0.0,3.0,190.391
2011-01-22,186.304,2.957,1.875,1.875,0.0,0.125,6.25,189.261
2011-01-23,189.4,3.6,1.75,1.792,0.042,0.0,4.917,193.0
2011-01-24,189.0,3.304,2.083,2.375,0.292,0.125,3.5,192.304
2011-01-25,189.913,3.609,2.083,2.25,0.167,0.75,4.292,193.522
2011-01-26,189.217,3.435,2.625,3.042,0.417,0.542,5.458,192.652
2011-01-27,190.435,3.13,2.217,2.957,0.739,0.542,4.167,193.565
2011-01-28,190.895,3.737,9.292,16.417,7.125,0.458,6.083,194.632
