date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,191.958,3.625,8.417,7.57,9.5,1.93,,4.153,,200.375
2011-01-02,188.708,3.208,5.542,4.083,5.014,0.931,,3.625,,194.25
2011-01-03,189.708,3.833,6.625,5.833,7.18,1.347,,5.083,,196.333
2011-01-04,190.261,3.87,5.783,3.528,4.514,0.986,,5.764,,196.043
2011-01-05,190.333,3.458,6.917,6.9,8.483,1.583,,3.918,,197.25
2011-01-06,191.667,4.125,10.875,12.834,16.181,3.347,,3.861,,202.542
2011-01-07,192.667,3.542,8.375,10.778,14.528,3.75,,4.082,,201.042
2011-01-08,194.375,2.5,11.25,8.056,9.889,1.833,,3.528,,205.625
2011-01-09,197.083,4.458,13.75,11.514,15.333,3.819,,7.097,,210.833
2011-01-10,194.833,6.042,13.458,13.861,18.792,4.93,,8.069,,208.292
2011-01-11,190.043,4.0,9.217,8.347,10.454,2.107,,6.723,,199.261
2011-01-12,192.0,3.75,13.167,12.52,17.154,4.635,,5.264,,205.167
2011-01-13,189.333,3.583,7.75,7.833,10.333,2.5,,7.222,,197.083
2011-01-14,191.958,4.125,10.375,6.569,8.278,1.708,,8.472,,202.333
2011-01-15,192.0,4.125,10.458,11.597,14.153,2.556,,6.403,,202.458
2011-01-16,194.391,2.957,8.0,8.563,10.276,1.714,,5.208,,202.391
2011-01-17,190.125,3.25,14.542,14.389,19.597,5.208,,6.056,,204.667
2011-01-18,192.333,3.958,16.167,22.431,33.0,10.569,,7.694,,208.5
2011-01-19,190.417,4.25,16.125,22.917,32.125,9.208,,5.208,,206.542
2011-01-20,187.5,3.542,15.125,18.569,23.972,5.403,,5.0,,202.625
2011-01-21,188.083,3.125,11.792,16.556,20.125,3.569,,4.653,,199.875
2011-01-22,189.083,3.542,13.5,12.555,16.75,4.194,,5.125,,202.583
2011-01-23,190.455,3.13,8.5,5.841,8.016,2.175,,4.583,,198.955
2011-01-24,192.292,2.583,5.875,4.194,5.764,1.569,,3.653,,198.167
2011-01-25,194.217,3.625,8.0,7.009,11.653,4.644,,5.183,,202.217
2011-01-26,194.917,2.667,7.375,5.088,7.519,2.431,,3.85,,202.292
2011-01-27,196.583,4.833,13.583,13.305,16.667,3.361,,6.139,,210.167
2011-01-28,197.375,4.75,13.292,13.361,16.68,3.32,,7.389,,210.667
2011-01-29,195.958,3.792,13.625,9.583,12.042,2.458,,5.597,,209.583
2011-01-30,195.75,4.417,10.583,10.083,14.431,4.347,,5.125,,206.333
2011-01-31,193.75,3.625,10.917,10.167,14.18,4.014,,4.875,,204.667
2011-02-01,193.958,3.667,9.417,6.264,7.653,1.389,,5.875,,203.375
2011-02-02,191.136,2.565,6.636,4.346,5.556,1.21,,3.171,,197.773
2011-02-03,190.25,3.333,7.042,6.708,8.417,1.709,,3.514,,197.292
2011-02-04,190.583,3.208,8.125,6.972,9.222,2.25,,5.955,,198.708
