date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,81.0,61.667,46.0,18.167,23.625,5.458,,17.083,96.0,46.125,14.0
2011-01-02,91.0,62.25,42.0,10.708,14.25,3.542,,8.667,109.0,49.5,9.0
2011-01-03,69.0,48.958,28.0,11.0,12.652,1.652,,5.583,109.0,43.375,-12.0
2011-01-04,86.0,65.75,45.0,15.875,23.625,7.75,,6.958,89.0,35.792,-10.0
2011-01-05,73.0,50.625,30.0,17.833,23.583,5.75,,5.875,94.0,32.333,-24.0
2011-01-06,76.0,58.208,35.0,30.25,45.208,14.958,,10.375,99.0,38.125,-16.0
2011-01-07,70.0,51.958,29.0,10.417,12.042,1.625,,6.667,87.0,42.583,-6.0
2011-01-08,71.0,52.083,32.0,12.542,14.833,2.292,,5.708,98.0,38.958,-22.0
2011-01-09,78.0,65.8,54.0,26.231,40.538,14.308,,10.286,69.0,28.8,6.0
2011-01-10,89.0,85.75,79.0,33.286,57.429,24.143,,20.455,12.0,1.125,-9.0
2011-01-11,,,,17.625,30.708,13.083,,16.583,,,
2011-01-12,48.0,32.077,23.0,17.875,25.792,7.917,,6.042,56.0,40.923,6.0
2011-01-13,67.0,46.042,27.0,28.875,58.167,29.292,,14.042,100.0,38.25,-25.0
2011-01-14,58.0,42.042,28.0,13.75,17.5,3.75,,8.75,70.0,34.5,-1.0
2011-01-15,64.0,49.292,39.0,18.348,25.783,7.435,,13.833,52.0,23.792,-19.0
2011-01-16,50.0,42.833,35.0,17.783,21.696,3.913,,16.696,44.0,31.042,19.0
2011-01-17,58.0,45.75,31.0,26.5,37.125,10.625,,22.875,68.0,31.375,-2.0
2011-01-18,65.0,53.458,40.0,35.5,71.375,35.875,,25.875,80.0,27.792,-21.0
2011-01-19,87.0,60.667,39.0,22.708,39.375,16.667,,22.0,84.0,44.375,-5.0
2011-01-20,91.0,87.083,75.0,11.917,13.083,1.167,,14.708,25.0,13.75,5.0
2011-01-21,91.0,87.208,81.0,11.783,13.304,1.522,,7.5,32.0,23.458,12.0
2011-01-22,92.0,84.083,70.0,14.458,24.208,9.75,,11.292,73.0,47.25,29.0
2011-01-23,92.0,83.333,64.0,22.409,54.318,31.909,,12.043,71.0,37.708,2.0
2011-01-24,85.0,65.292,43.0,20.083,28.833,8.75,,10.333,37.0,10.542,-14.0
2011-01-25,85.0,61.792,29.0,23.0,40.708,17.708,,12.833,84.0,21.167,-26.0
2011-01-26,76.0,51.958,34.0,21.167,33.333,12.167,,13.5,48.0,9.75,-22.0
2011-01-27,74.0,56.875,36.0,21.87,39.087,17.217,,10.792,60.0,5.333,-43.0
2011-01-28,73.0,50.167,31.0,13.5,17.292,3.792,,11.958,46.0,4.333,-28.0
2011-01-29,48.0,31.0,19.0,5.208,5.333,0.125,,6.917,55.0,19.125,-13.0
2011-01-30,54.0,36.917,24.0,18.609,28.565,9.957,,8.696,55.0,15.083,-24.0
2011-01-31,63.0,47.208,33.0,24.417,39.917,15.5,,11.875,80.0,17.958,-31.0
2011-02-01,69.0,47.25,25.0,20.833,42.417,21.583,,13.917,111.0,31.542,-40.0
2011-02-02,63.0,32.792,16.0,16.043,22.0,5.957,,7.0,35.0,6.5,-33.0
2011-02-03,59.0,39.292,18.0,24.083,33.542,9.458,,10.792,57.0,9.958,-42.0
2011-02-04,62.0,40.5,18.0,27.542,40.625,13.083,,14.875,99.0,32.958,-36.0
2011-02-05,64.0,49.167,31.0,26.625,36.958,10.333,,21.833,86.0,32.792,-19.0
2011-02-06,89.0,75.542,63.0,31.217,46.435,15.217,,39.478,44.0,32.083,18.0
2011-02-07,93.0,88.583,73.0,29.833,51.25,21.417,,30.5,92.0,66.042,40.0
2011-02-08,77.0,55.333,38.0,11.913,13.478,1.565,,8.958,83.0,47.083,13.0
2011-02-09,60.0,37.125,19.0,22.125,39.375,17.25,,11.917,72.0,27.208,-23.0
2011-02-10,70.0,51.0,33.0,26.917,48.167,21.25,,19.542,80.0,32.958,-19.0
2011-02-11,73.0,45.667,28.0,17.625,22.667,5.042,,14.333,77.0,34.875,-22.0
2011-02-12,63.0,42.875,27.0,13.833,17.125,3.292,,11.708,81.0,29.542,-16.0
2011-02-13,64.0,46.542,33.0,29.957,45.783,15.826,,16.222,78.0,32.583,-19.0
2011-02-14,89.0,71.792,55.0,27.0,36.826,9.826,,38.846,59.0,39.042,21.0
2011-02-15,90.0,65.0,41.0,16.625,37.667,21.042,,18.25,113.0,57.75,32.0
2011-02-16,82.0,53.917,38.0,18.667,22.917,4.25,,14.375,31.0,23.042,10.0
2011-02-17,87.0,63.875,27.0,21.0,30.792,9.792,,22.5,65.0,25.458,-5.0
2011-02-18,86.0,39.708,13.0,6.5,7.625,1.125,,9.875,49.0,13.125,-16.0
2011-02-19,62.0,44.333,20.0,15.375,18.875,3.5,,12.042,56.0,11.5,-48.0
2011-02-20,63.0,44.208,22.0,25.682,34.5,8.818,,14.696,94.0,37.875,-24.0
2011-02-21,67.0,40.833,15.0,31.417,42.208,10.792,,16.417,120.0,60.292,-10.0
2011-02-22,85.0,56.167,44.0,22.292,25.917,3.625,,25.375,92.0,66.792,49.0
2011-02-23,91.0,78.167,49.0,21.25,26.417,5.167,,26.667,109.0,71.542,36.0
2011-02-24,65.0,43.5,29.0,13.5,14.375,0.875,,28.667,143.0,107.833,66.0
2011-02-25,89.0,80.958,70.0,15.583,16.458,0.875,,16.208,78.0,50.958,26.0
2011-02-26,72.0,53.792,39.0,11.043,11.696,0.652,,12.0,72.0,46.792,22.0
2011-02-27,41.0,30.667,21.0,5.391,5.652,0.261,,7.913,77.0,35.083,0.0
2011-02-28,56.0,40.75,31.0,15.583,17.0,1.417,,10.583,63.0,26.292,-9.0
2011-03-01,89.0,75.5,56.0,27.792,46.667,18.875,,16.5,102.0,58.083,9.0
2011-03-02,93.0,89.833,83.0,21.708,38.375,16.667,,20.375,60.0,49.125,40.0
2011-03-03,91.0,64.75,42.0,10.913,11.783,0.87,,14.708,115.0,68.333,30.0
2011-03-04,91.0,64.167,51.0,10.125,10.417,0.292,,20.208,59.0,44.125,9.0
2011-03-05,92.0,89.667,82.0,19.708,24.208,4.5,,7.708,90.0,49.792,9.0
2011-03-06,95.0,84.167,63.0,27.565,42.174,14.609,,28.435,171.0,110.375,66.0
2011-03-07,96.0,64.25,44.0,16.5,17.875,1.375,,25.625,141.0,117.292,90.0
2011-03-08,75.0,65.375,58.0,16.5,17.708,1.208,,22.75,98.0,87.333,75.0
2011-03-09,91.0,85.833,62.0,16.435,18.0,1.565,,16.75,87.0,61.25,37.0
2011-03-10,89.0,82.375,70.0,8.875,9.75,0.875,,4.0,69.0,45.417,25.0
2011-03-11,82.0,70.625,48.0,13.167,15.083,1.917,,13.417,104.0,57.458,26.0
2011-03-12,79.0,42.292,18.0,12.174,17.348,5.174,,6.478,101.0,53.417,4.0
2011-03-13,58.0,35.833,20.0,10.167,11.083,0.917,,6.042,96.0,54.625,5.0
2011-03-14,66.0,48.708,36.0,19.542,22.625,3.083,,12.0,102.0,56.292,9.0
2011-03-15,75.0,47.0,24.0,13.739,19.478,5.739,,15.0,117.0,57.333,7.0
2011-03-16,62.0,45.542,28.0,22.0,29.458,7.458,,18.333,99.0,52.125,-11.0
2011-03-17,84.0,72.667,56.0,31.292,36.75,5.458,,48.25,81.0,60.75,37.0
2011-03-18,92.0,86.75,76.0,23.417,39.917,16.5,,36.333,105.0,82.417,50.0
2011-03-19,94.0,44.75,25.0,10.348,12.913,2.565,,8.522,107.0,72.833,42.0
2011-03-20,55.0,38.083,22.0,11.208,11.917,0.708,,12.708,123.0,70.625,18.0
2011-03-21,50.0,31.25,15.0,8.478,9.0,0.522,,7.083,122.0,66.917,29.0
2011-03-22,58.0,42.875,24.0,29.292,37.083,7.792,,23.25,148.0,81.333,9.0
2011-03-23,93.0,72.5,47.0,31.667,40.0,8.333,,27.792,115.0,81.25,67.0
2011-03-24,92.0,73.875,38.0,17.167,19.0,1.833,,15.667,134.0,76.667,48.0
2011-03-25,82.0,48.833,15.0,12.292,16.083,3.792,,9.792,134.0,73.792,19.0
2011-03-26,69.0,42.458,22.0,20.217,26.87,6.652,,11.217,96.0,55.708,3.0
2011-03-27,72.0,48.875,24.0,24.0,31.0,7.0,,15.292,139.0,71.083,-6.0
2011-03-28,73.0,53.875,29.0,20.583,26.333,5.75,,23.083,161.0,85.292,24.0
2011-03-29,58.0,40.417,19.0,18.042,21.333,3.292,,16.708,167.0,104.458,30.0
2011-03-30,69.0,53.375,35.0,24.208,35.5,11.292,,20.458,195.0,129.417,65.0
2011-03-31,87.0,61.542,39.0,4.542,5.0,0.458,,12.458,167.0,129.083,77.0
2011-04-01,84.0,58.333,31.0,21.583,24.875,3.292,,19.75,150.0,92.792,17.0
2011-04-02,90.0,53.75,27.0,18.417,20.333,1.917,,25.083,195.0,118.75,51.0
