date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,199.913,81.0,63.292,53.0,16.261,20.042,24.625,4.583,,21.5,87.0,48.667,24.0,216.174
2011-01-02,196.75,89.0,64.125,46.0,12.042,13.625,16.667,3.042,,12.542,104.0,52.625,17.0,208.792
2011-01-03,194.708,74.0,51.917,30.0,10.625,15.25,18.875,3.625,,9.0,99.0,46.0,-7.0,205.333
2011-01-04,197.042,86.0,66.542,46.0,14.167,20.435,30.13,9.696,,11.25,89.0,39.375,0.0,211.208
2011-01-05,198.083,76.0,53.75,32.0,13.417,22.708,34.958,12.25,,9.458,86.0,34.583,-13.0,211.5
2011-01-06,200.304,75.0,62.542,43.0,20.478,35.667,66.75,31.083,,14.625,90.0,37.042,-12.0,220.783
2011-01-07,197.565,68.0,52.917,33.0,13.043,15.833,19.292,3.458,,7.0,83.0,46.208,7.0,210.609
2011-01-08,198.542,70.0,53.333,35.0,14.75,18.125,26.917,8.792,,9.0,87.0,40.125,-3.0,213.292
2011-01-09,200.958,78.0,62.042,52.0,19.208,24.333,33.167,8.833,,18.5,83.0,45.292,13.0,220.167
2011-01-10,202.208,87.0,71.208,50.0,23.125,33.565,59.13,25.565,,19.667,98.0,48.417,3.0,225.333
2011-01-11,197.458,91.0,65.792,42.0,17.917,21.292,42.792,21.5,,17.458,93.0,44.5,8.0,215.375
2011-01-12,197.25,60.0,48.125,37.0,15.125,22.542,30.083,7.542,,9.667,66.0,30.625,-7.0,212.375
2011-01-13,200.773,86.0,54.522,31.0,23.455,35.095,78.095,43.0,,16.957,102.0,43.625,-12.0,224.227
2011-01-14,201.708,58.0,42.333,31.0,15.083,17.708,24.75,7.042,,12.458,72.0,41.333,16.0,216.792
2011-01-15,203.792,65.0,52.667,42.0,16.917,22.25,30.208,7.958,,16.5,65.0,34.208,1.0,220.708
2011-01-16,201.292,51.0,46.25,41.0,17.708,25.217,31.957,6.739,,22.167,50.0,39.917,26.0,219.0
2011-01-17,202.875,61.0,48.667,37.0,23.458,33.25,53.083,19.833,,24.792,72.0,40.333,12.0,226.333
2011-01-18,206.042,74.0,68.222,63.0,28.042,42.348,90.304,47.957,,28.826,12.0,-0.667,-9.0,234.083
2011-01-19,199.294,83.0,64.333,55.0,18.706,27.375,52.583,25.208,,25.375,87.0,66.556,39.0,218.0
2011-01-20,194.417,89.0,86.333,76.0,8.292,19.083,23.625,4.542,,15.667,32.0,21.333,13.0,202.708
2011-01-21,193.25,91.0,86.208,77.0,7.958,18.333,22.042,3.708,,9.125,39.0,30.125,21.0,201.208
2011-01-22,197.583,93.0,82.917,71.0,13.708,19.783,34.391,14.609,,11.042,82.0,55.833,37.0,211.292
2011-01-23,203.625,91.0,84.833,71.0,23.333,29.042,84.958,55.917,,15.333,69.0,44.167,8.0,226.958
2011-01-24,196.792,85.0,64.125,44.0,10.625,23.5,33.458,9.958,,12.417,47.0,21.458,-3.0,207.417
2011-01-25,199.652,83.0,60.583,32.0,18.391,27.875,55.75,27.875,,13.958,87.0,32.208,-10.0,218.043
2011-01-26,201.826,72.0,50.292,33.0,18.13,27.174,43.826,16.652,,13.826,54.0,21.917,-4.0,219.957
2011-01-27,202.958,71.0,53.542,34.0,21.25,29.875,63.333,33.458,,16.667,67.0,18.542,-26.0,224.208
2011-01-28,201.042,74.0,48.875,31.0,14.625,19.609,30.609,11.0,,17.083,52.0,14.25,-16.0,215.667
2011-01-29,198.0,46.0,32.208,18.0,10.167,11.0,12.375,1.375,,11.333,63.0,23.833,-1.0,208.167
2011-01-30,201.042,56.0,37.5,25.0,15.792,25.208,38.292,13.083,,12.0,57.0,22.958,-24.0,216.833
2011-01-31,200.043,66.0,46.917,31.0,19.043,28.708,58.5,29.792,,14.833,81.0,28.167,-22.0,219.087
2011-02-01,199.917,66.0,45.167,22.0,18.708,22.958,45.167,22.208,,17.208,123.0,44.875,-21.0,218.625
2011-02-02,196.333,47.0,29.667,15.0,12.667,15.167,19.333,4.167,,10.667,42.0,20.042,-4.0,209.0
2011-02-03,202.227,63.0,39.875,20.0,20.727,31.591,54.727,23.136,,13.652,66.0,20.583,-27.0,222.955
2011-02-04,201.25,66.0,41.208,22.0,21.25,31.542,55.333,23.792,,18.083,103.0,42.75,-24.0,222.5
2011-02-05,203.125,62.0,48.042,30.0,21.75,28.5,42.583,14.083,,22.25,93.0,43.667,-9.0,224.875
2011-02-06,203.043,88.0,73.833,58.0,22.739,37.167,53.875,16.708,,41.917,52.0,42.417,34.0,225.783
2011-02-07,200.917,93.0,88.458,83.0,24.5,34.792,56.958,22.167,,33.458,97.0,72.417,45.0,225.417
2011-02-08,194.125,80.0,49.958,37.0,10.792,17.333,19.5,2.167,,9.625,89.0,58.917,29.0,204.917
2011-02-09,198.0,62.0,35.792,19.0,13.917,27.045,44.727,17.682,,10.182,77.0,39.917,-2.0,211.917
2011-02-10,198.833,73.0,49.583,33.0,19.417,32.292,61.75,29.458,,21.0,90.0,46.458,1.0,218.25
2011-02-11,198.643,73.0,52.267,31.0,16.571,26.429,34.429,8.0,,16.929,69.0,33.733,3.0,215.214
2011-02-12,197.783,66.0,40.875,28.0,11.609,15.083,20.208,5.125,,14.417,83.0,40.0,-1.0,209.391
2011-02-13,200.75,61.0,42.667,33.0,16.25,34.708,49.833,15.125,,23.042,85.0,46.667,5.0,217.0
2011-02-14,198.208,85.0,67.917,50.0,17.5,33.292,42.0,8.708,,33.25,63.0,49.375,38.0,215.708
2011-02-15,197.0,87.0,61.667,39.0,14.167,22.13,32.043,9.913,,24.958,120.0,69.042,42.0,211.167
2011-02-16,195.833,78.0,51.542,36.0,10.625,21.25,24.417,3.167,,15.125,42.0,33.125,19.0,206.458
2011-02-17,197.833,87.0,62.75,29.0,15.667,25.696,35.348,9.652,,21.174,76.0,36.167,12.0,213.5
2011-02-18,197.174,85.0,40.5,13.0,10.87,11.042,13.167,2.125,,12.042,54.0,21.917,-4.0,208.043
2011-02-19,201.292,62.0,42.25,20.0,14.875,19.0,22.833,3.833,,14.833,75.0,24.208,-23.0,216.167
2011-02-20,202.5,67.0,45.0,21.0,18.583,29.667,46.958,17.292,,17.042,101.0,48.333,-10.0,221.083
2011-02-21,201.375,69.0,40.958,16.0,20.708,35.565,62.435,26.87,,19.625,125.0,70.125,6.0,222.083
2011-02-22,199.792,80.0,54.792,44.0,14.833,23.917,27.417,3.5,,28.5,103.0,78.167,58.0,214.625
2011-02-23,197.125,90.0,78.958,49.0,18.875,27.565,35.522,7.957,,27.87,112.0,77.5,46.0,216.0
2011-02-24,198.696,68.0,43.833,30.0,12.87,17.5,19.0,1.5,,29.583,153.0,113.708,76.0,211.565
2011-02-25,199.958,89.0,79.792,64.0,14.75,21.167,23.5,2.333,,18.167,92.0,60.958,37.0,214.708
2011-02-26,198.25,68.0,51.458,37.0,11.042,12.083,13.042,0.958,,12.208,81.0,58.208,36.0,209.292
2011-02-27,198.125,38.0,30.0,22.0,9.167,10.217,12.304,2.087,,13.917,84.0,44.5,13.0,207.292
2011-02-28,201.042,53.0,39.583,28.0,10.875,18.625,21.042,2.417,,13.792,71.0,37.458,4.0,211.917
2011-03-01,200.826,88.0,74.625,57.0,23.087,32.833,62.0,29.167,,19.167,108.0,66.208,21.0,223.913
2011-03-02,198.435,92.0,87.833,82.0,21.652,28.13,56.043,27.913,,20.304,72.0,59.5,48.0,220.087
2011-03-03,197.208,89.0,63.667,44.0,11.25,14.667,16.292,1.625,,16.708,116.0,74.25,39.0,208.458
2011-03-04,198.667,88.0,63.25,47.0,11.167,12.304,14.261,1.957,,20.25,67.0,54.417,22.0,209.833
2011-03-05,199.25,91.0,88.583,85.0,17.292,26.042,34.875,8.833,,9.583,94.0,57.083,20.0,216.542
2011-03-06,201.75,95.0,84.75,66.0,25.917,34.417,58.042,23.625,,23.458,171.0,116.167,76.0,227.667
2011-03-07,198.696,96.0,63.5,38.0,17.913,21.208,24.0,2.792,,28.458,152.0,126.875,113.0,216.609
2011-03-08,199.5,74.0,62.958,56.0,16.5,21.792,24.458,2.667,,25.792,108.0,97.875,86.0,216.0
2011-03-09,201.083,89.0,85.083,60.0,18.917,26.13,30.565,4.435,,18.261,97.0,71.542,49.0,220.0
2011-03-10,198.792,89.0,80.458,68.0,13.167,15.913,18.043,2.13,,6.375,74.0,53.917,30.0,211.958
2011-03-11,199.083,79.0,67.917,48.0,14.292,15.667,17.292,1.625,,13.458,118.0,70.625,41.0,213.375
2011-03-12,197.667,75.0,39.417,20.0,12.083,14.75,22.708,7.958,,8.25,115.0,66.917,23.0,209.75
2011-03-13,196.348,56.0,36.208,20.0,10.522,14.167,16.208,2.042,,9.0,105.0,63.167,17.0,206.87
2011-03-14,198.125,64.0,46.75,35.0,14.458,23.208,26.75,3.542,,13.958,116.0,69.208,28.0,212.583
2011-03-15,197.167,70.0,45.25,23.0,14.625,20.522,32.957,12.435,,19.304,124.0,68.5,30.0,211.792
2011-03-16,199.167,60.0,43.167,28.0,14.125,23.565,27.957,4.391,,20.5,121.0,70.333,24.0,213.292
2011-03-17,202.833,87.0,74.417,58.0,25.333,38.542,47.667,9.125,,42.75,86.0,67.25,46.0,228.167
2011-03-18,204.792,92.0,86.125,77.0,28.167,30.458,53.292,22.833,,35.875,116.0,91.708,61.0,232.958
2011-03-19,197.87,91.0,42.875,24.0,13.261,15.75,20.167,4.417,,10.25,114.0,83.833,56.0,211.13
2011-03-20,197.167,52.0,37.208,24.0,13.208,15.167,16.292,1.125,,16.458,134.0,81.542,37.0,210.375
2011-03-21,197.417,43.0,29.417,15.0,10.917,12.375,14.292,1.917,,11.667,126.0,76.875,42.0,208.333
2011-03-22,202.913,58.0,42.042,29.0,24.348,38.864,59.364,20.5,,25.13,155.0,93.5,24.0,227.261
2011-03-23,199.792,91.0,69.542,47.0,20.542,33.917,41.25,7.333,,31.0,125.0,95.833,76.0,220.333
2011-03-24,198.125,91.0,77.458,43.0,18.125,25.708,30.042,4.333,,13.917,122.0,83.917,65.0,216.25
2011-03-25,197.826,80.0,45.667,12.0,14.261,15.25,20.375,5.125,,11.542,152.0,87.0,34.0,212.087
2011-03-26,201.292,63.0,38.375,22.0,15.958,21.333,28.583,7.25,,13.792,108.0,72.667,28.0,217.25
2011-03-27,202.417,67.0,45.833,19.0,16.875,26.167,37.417,11.25,,17.583,155.0,87.417,18.0,219.292
2011-03-28,200.375,70.0,51.875,28.0,17.625,23.478,36.087,12.609,,24.417,176.0,100.125,44.0,218.0
2011-03-29,199.25,56.0,41.125,20.0,13.083,17.958,21.208,3.25,,19.958,179.0,114.708,56.0,212.333
2011-03-30,199.125,63.0,51.25,40.0,19.292,26.391,42.261,15.87,,21.696,193.0,144.375,92.0,218.417
2011-03-31,190.217,86.0,61.75,40.0,9.913,6.25,6.875,0.625,,16.25,198.0,138.542,86.0,200.13
2011-04-01,193.958,79.0,59.75,33.0,16.708,25.833,35.708,9.875,,18.0,174.0,106.25,34.0,210.667
2011-04-02,196.13,89.0,55.208,30.0,19.783,26.826,37.826,11.0,,24.5,206.0,128.208,63.0,215.913
2011-04-03,195.875,77.0,53.875,39.0,14.375,13.292,13.917,0.625,,15.125,103.0,78.25,62.0,210.25
2011-04-04,194.583,63.0,39.75,25.0,12.417,9.417,10.625,1.208,,12.667,143.0,89.25,51.0,207.0
2011-04-05,196.667,66.0,42.625,21.0,17.083,27.917,35.458,7.542,,16.042,186.0,98.333,15.0,213.75
2011-04-06,197.25,72.0,54.75,25.0,20.083,29.208,44.292,15.083,,19.625,216.0,130.458,50.0,217.333
2011-04-07,195.542,84.0,64.958,41.0,19.5,27.458,39.75,12.292,,21.292,215.0,148.958,91.0,215.042
2011-04-08,188.619,75.0,56.87,38.0,11.857,8.619,9.143,0.524,,14.045,200.0,172.792,147.0,200.476
2011-04-09,189.667,91.0,81.875,54.0,14.917,11.958,13.0,1.042,,16.958,198.0,163.833,137.0,204.583
2011-04-10,191.875,90.0,64.542,40.0,12.875,7.458,7.75,0.292,,15.125,194.0,147.792,114.0,204.75
2011-04-11,192.75,91.0,73.625,39.0,16.583,16.125,18.708,2.583,,24.667,214.0,140.125,92.0,209.333
2011-04-12,192.208,52.0,31.333,16.0,13.208,12.042,13.167,1.125,,19.75,168.0,114.083,73.0,205.417
2011-04-13,193.909,60.0,44.542,25.0,17.091,24.25,28.542,4.292,,22.458,235.0,145.083,57.0,211.0
2011-04-14,195.045,69.0,48.5,23.0,19.136,26.762,31.238,4.476,,29.0,251.0,169.917,99.0,214.182
2011-04-15,193.25,86.0,61.292,44.0,19.417,26.375,36.583,10.208,,28.167,238.0,180.167,122.0,212.667
2011-04-16,189.435,92.0,61.375,35.0,10.652,8.217,8.957,0.739,,20.75,275.0,185.042,115.0,200.087
2011-04-17,193.333,80.0,50.125,32.0,10.875,5.708,6.0,0.292,,15.625,207.0,141.542,90.0,204.208
2011-04-18,194.583,90.0,68.625,53.0,13.708,16.042,17.417,1.375,,16.292,176.0,149.375,121.0,208.292
2011-04-19,193.292,97.0,88.875,74.0,14.083,16.167,17.958,1.792,,9.917,139.0,103.417,71.0,207.375
2011-04-20,196.083,85.0,64.042,40.0,13.708,18.917,22.792,3.875,,10.083,176.0,113.792,55.0,209.792
2011-04-21,196.083,88.0,75.417,55.0,13.75,18.083,20.708,2.625,,14.292,179.0,127.75,91.0,209.833
2011-04-22,191.739,91.0,76.0,49.0,15.087,15.909,17.455,1.545,,18.739,195.0,152.542,114.0,206.826
2011-04-23,184.792,96.0,92.792,86.0,10.583,6.167,6.958,0.792,,13.083,182.0,162.333,143.0,195.375
2011-04-24,188.25,95.0,55.667,30.0,12.292,7.542,8.208,0.667,,11.375,224.0,164.875,119.0,200.542
2011-04-25,190.833,87.0,54.458,27.0,15.083,16.167,20.042,3.875,,15.583,213.0,149.083,94.0,205.917
2011-04-26,191.792,67.0,51.042,33.0,17.958,26.25,36.792,10.542,,16.75,224.0,152.875,85.0,209.75
2011-04-27,188.542,94.0,72.167,53.0,16.542,15.875,19.083,3.208,,30.208,251.0,185.958,117.0,205.083
2011-04-28,190.348,94.0,55.417,29.0,13.261,9.0,9.955,0.955,,15.043,273.0,198.542,129.0,203.609
2011-04-29,196.042,80.0,47.5,36.0,14.5,11.333,12.0,0.667,,13.458,212.0,160.0,114.0,210.542
2011-04-30,197.292,83.0,58.208,34.0,17.25,16.958,19.25,2.292,,20.292,245.0,175.958,111.0,214.542
2011-05-01,193.958,94.0,72.583,46.0,17.125,12.167,12.583,0.417,,17.917,213.0,180.625,157.0,211.083
2011-05-02,196.0,94.0,47.292,24.0,18.042,15.792,23.417,7.625,,70.667,258.0,192.875,136.0,214.042
2011-05-03,196.875,94.0,65.625,40.0,18.167,14.25,15.167,0.917,,60.833,188.0,159.625,137.0,215.042
2011-05-04,190.565,93.0,67.292,40.0,14.565,10.217,10.87,0.652,,25.125,238.0,176.375,132.0,205.13
2011-05-05,192.875,80.0,70.792,56.0,15.583,9.708,10.042,0.333,,21.417,165.0,152.292,139.0,208.458
2011-05-06,194.773,81.0,66.591,45.0,15.045,16.609,17.957,1.348,,25.826,213.0,168.208,131.0,209.818
2011-05-07,195.083,95.0,91.583,77.0,21.958,26.125,32.042,5.917,,28.375,171.0,158.667,148.0,217.042
2011-05-08,190.917,95.0,57.042,29.0,15.542,10.958,13.625,2.667,,23.625,293.0,210.292,138.0,206.458
2011-05-09,192.625,82.0,58.75,33.0,16.667,21.375,24.375,3.0,,32.167,252.0,198.042,137.0,209.292
