date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-03-09,7.417,23.979,42.479,18.5,,3.0,33.375
2011-03-10,5.958,22.917,40.646,17.729,,3.188,19.542
2011-03-11,5.542,14.979,25.188,10.208,,5.125,27.771
2011-03-12,4.609,19.062,35.27,16.208,,3.042,12.812
2011-03-13,5.333,28.819,55.228,26.408,,4.364,17.834
2011-03-14,6.083,30.5,57.667,27.166,,4.875,25.042
2011-03-15,6.792,31.938,58.729,26.792,,6.896,41.104
2011-03-16,8.583,43.854,78.896,35.042,,6.062,46.73
2011-03-17,7.708,31.896,57.208,25.312,,3.292,36.084
2011-03-18,7.25,25.5,37.438,11.938,,2.938,30.167
2011-03-19,6.7,26.714,55.744,29.03,,3.024,27.232
2011-03-20,5.708,21.466,42.258,20.792,,3.671,21.524
2011-03-21,5.75,26.792,50.104,23.312,,4.562,22.666
2011-03-22,6.25,29.646,56.23,26.583,,6.23,25.062
2011-03-23,5.083,20.812,34.146,13.334,,2.896,17.542
2011-03-24,5.083,13.334,20.792,7.458,,4.208,34.104
2011-03-25,3.292,9.542,13.854,4.312,,2.938,12.458
2011-03-26,3.609,16.75,27.375,10.625,,2.916,11.542
2011-03-27,5.143,26.63,49.735,23.106,,4.646,20.06
2011-03-28,5.5,27.253,42.61,15.358,,4.944,33.514
2011-03-29,5.5,27.73,44.479,16.75,,5.729,35.104
2011-03-30,5.125,24.688,38.5,13.812,,12.458,33.084
2011-03-31,3.917,13.604,20.021,6.416,,4.416,19.166
2011-04-01,6.708,30.375,48.562,18.188,,5.562,45.146
2011-04-02,5.833,24.958,40.312,15.354,,3.708,41.229
2011-04-03,4.625,13.584,19.396,5.812,,3.479,32.084
2011-04-04,3.833,15.333,25.104,9.771,,4.125,13.166
2011-04-05,4.571,23.79,39.275,15.484,,6.275,16.515
2011-04-06,4.875,25.22,42.098,16.878,,3.928,16.363
2011-04-07,3.75,19.021,30.792,11.771,,5.146,13.77
2011-04-08,4.625,22.875,37.5,14.625,,2.958,19.354
2011-04-09,5.417,19.834,30.5,10.666,,2.833,32.062
2011-04-10,4.958,16.729,23.604,6.875,,3.604,31.584
2011-04-11,5.696,20.312,32.77,12.458,,3.666,36.312
2011-04-12,5.048,21.758,34.686,12.926,,3.425,27.488
2011-04-13,5.292,21.732,33.432,11.7,,4.25,32.306
2011-04-14,5.25,23.062,37.062,14.0,,3.27,30.938
2011-04-15,5.792,24.75,43.125,18.375,,2.834,41.958
2011-04-16,6.208,18.354,28.146,9.792,,3.562,56.334
2011-04-17,5.792,15.854,22.896,7.042,,6.396,50.479
2011-04-18,3.739,12.458,18.854,6.396,,3.146,27.604
2011-04-19,4.286,15.259,24.712,9.454,,2.312,13.31
2011-04-20,5.208,22.158,39.712,17.554,,2.616,18.072
2011-04-21,5.458,25.542,44.146,18.604,,4.729,26.938
2011-04-22,4.875,23.354,38.416,15.062,,7.458,25.021
2011-04-23,4.375,15.312,22.792,7.48,,2.979,22.708
2011-04-24,5.833,17.688,25.584,7.896,,2.646,31.542
2011-04-25,5.565,21.77,35.416,13.646,,3.812,33.458
2011-04-26,4.571,20.758,35.25,14.492,,3.742,23.694
2011-04-27,4.958,22.056,34.34,12.283,,3.194,28.024
2011-04-28,3.875,15.875,25.396,9.521,,2.958,19.458
2011-04-29,4.958,19.312,32.646,13.334,,3.021,18.062
2011-04-30,5.708,24.542,39.916,15.375,,3.979,31.5
2011-05-01,4.5,14.688,20.812,6.125,,3.23,45.792
2011-05-02,5.35,21.125,34.806,13.682,,2.851,134.381
2011-05-03,6.208,20.862,32.725,11.862,,2.358,141.354
2011-05-04,5.958,17.146,25.646,8.5,,3.23,68.292
2011-05-05,4.5,13.916,19.604,5.688,,3.208,34.396
2011-05-06,5.333,22.188,35.708,13.521,,2.562,14.812
2011-05-07,4.458,20.104,32.688,12.584,,3.5,14.729
2011-05-08,4.625,13.792,20.958,7.167,,2.979,24.125
2011-05-09,3.625,10.833,24.896,14.062,,3.208,17.334
2011-05-10,3.042,8.712,22.88,14.168,,2.555,16.48
2011-05-11,3.571,10.756,31.452,20.696,,2.52,16.595
2011-05-12,3.792,13.726,29.536,15.81,,1.911,14.104
2011-05-13,4.167,17.375,26.125,8.75,,3.146,34.458
2011-05-14,5.375,20.396,29.208,8.812,,4.188,32.584
2011-05-15,4.667,15.729,20.792,5.062,,3.375,30.084
2011-05-16,5.652,25.833,36.417,10.583,,4.812,44.104
2011-05-17,4.667,19.48,30.216,10.737,,2.528,41.143
2011-05-18,5.083,21.688,34.666,12.979,,4.125,33.416
2011-05-19,4.958,23.166,36.729,13.562,,3.646,35.229
2011-05-20,4.042,19.792,34.792,15.0,,3.583,20.375
2011-05-21,3.792,12.75,27.188,14.438,,3.834,17.77
2011-05-22,3.708,11.146,18.479,7.334,,1.542,11.229
2011-05-23,4.708,17.729,31.792,14.062,,3.708,13.604
2011-05-24,4.333,18.458,32.793,14.336,,4.158,4.452
2011-05-25,4.0,18.09,29.253,11.164,,2.0,7.771
2011-05-26,5.292,24.688,41.958,17.271,,1.0,14.208
2011-05-27,5.042,21.916,35.229,13.312,,1.167,31.792
2011-05-28,6.5,24.104,40.416,16.312,,1.083,26.917
2011-05-29,3.292,8.542,11.979,3.438,,0.958,3.583
2011-05-30,3.875,15.605,23.666,8.062,,0.792,19.625
2011-05-31,5.0,22.246,38.258,16.011,,3.478,24.0
2011-06-01,5.048,21.991,37.336,15.345,,3.19,29.619
2011-06-02,4.792,19.352,32.02,12.67,,1.333,29.042
2011-06-03,4.917,17.854,32.834,14.98,,2.333,38.75
2011-06-04,4.208,16.479,27.334,10.854,,4.542,32.375
2011-06-05,4.75,15.958,25.812,9.854,,1.875,29.75
2011-06-06,5.208,18.625,37.688,19.062,,3.958,35.292
2011-06-07,5.238,24.262,37.258,12.996,,1.15,21.381
2011-06-08,4.958,22.062,37.64,15.577,,1.125,17.667
2011-06-09,4.5,17.375,26.125,8.75,,1.333,35.917
2011-06-10,4.958,19.729,40.312,20.584,,1.167,26.625
2011-06-11,2.875,9.708,20.625,10.917,,0.917,13.458
2011-06-12,4.833,20.062,30.438,10.375,,0.583,14.875
2011-06-13,4.6,20.592,33.122,12.53,,1.0,25.0
2011-06-14,5.75,23.254,34.954,11.7,,1.174,41.083
2011-06-15,6.375,25.98,46.396,20.417,,0.833,35.167
2011-06-16,5.167,25.542,44.02,18.48,,0.667,12.458
2011-06-17,4.208,16.604,25.125,8.52,,1.0,15.667
2011-06-18,5.667,22.417,38.479,16.062,,1.0,12.333
2011-06-19,4.583,18.834,29.479,10.646,,0.917,11.0
2011-06-20,4.261,21.938,39.0,17.062,,1.083,11.083
2011-06-21,4.095,16.073,36.065,19.992,,1.15,11.333
2011-06-22,4.125,11.637,32.893,21.256,,1.667,17.708
2011-06-23,2.833,8.02,25.188,17.167,,2.917,22.417
2011-06-24,3.042,9.312,26.166,16.854,,3.25,20.083
2011-06-25,4.292,11.416,32.084,20.667,,1.542,19.042
2011-06-26,2.917,6.354,14.708,8.354,,2.25,18.5
2011-06-27,3.957,12.916,26.292,13.375,,1.333,16.917
2011-06-28,3.048,9.318,25.381,16.063,,3.1,22.095
2011-06-29,3.208,9.634,27.108,17.474,,4.208,22.75
2011-06-30,3.5,11.021,28.312,17.292,,3.0,22.833
2011-07-01,3.167,11.5,25.792,14.292,,1.5,17.625
2011-07-02,3.167,12.0,22.688,10.688,,2.042,25.333
2011-07-03,2.875,8.166,12.812,4.646,,1.583,33.792
2011-07-04,2.609,8.188,15.666,7.48,,2.167,23.5
2011-07-05,4.429,17.714,29.546,11.832,,1.35,27.286
2011-07-06,4.25,16.173,31.485,15.312,,1.167,14.542
2011-07-07,2.667,8.104,21.542,13.438,,2.042,13.125
2011-07-08,4.083,11.084,33.75,22.667,,2.708,18.583
2011-07-09,3.75,9.479,26.875,17.396,,2.667,17.958
2011-07-10,3.5,8.23,19.625,11.396,,1.25,14.083
2011-07-11,4.348,13.729,37.292,23.562,,1.083,13.583
2011-07-12,5.095,13.594,41.39,27.795,,1.15,16.19
2011-07-13,4.583,12.646,38.833,26.188,,1.25,13.542
2011-07-14,3.875,10.02,32.229,22.208,,1.958,17.167
2011-07-15,3.375,9.729,27.312,17.584,,2.75,18.875
2011-07-16,3.458,10.646,25.062,14.416,,1.625,19.333
2011-07-17,3.0,6.334,15.667,9.334,,1.292,13.458
2011-07-18,2.043,5.084,12.125,7.042,,1.208,6.667
2011-07-19,2.524,7.492,16.092,8.6,,0.4,10.429
2011-07-20,3.208,9.869,20.396,10.527,,1.18,14.928
2011-07-21,3.708,11.708,24.0,12.292,,0.666,12.25
2011-07-22,4.375,16.666,32.938,16.271,,1.958,27.166
2011-07-23,5.042,19.188,31.25,12.062,,3.062,41.584
2011-07-24,3.583,9.75,16.896,7.146,,3.0,39.812
2011-07-25,3.957,12.416,26.708,14.292,,2.25,39.104
2011-07-26,3.81,13.222,29.258,16.036,,1.466,16.548
2011-07-27,3.292,10.684,29.479,18.794,,3.717,16.818
2011-07-28,3.0,9.271,26.292,17.021,,2.625,22.521
2011-07-29,3.208,10.27,28.25,17.98,,2.52,21.896
2011-07-30,3.417,10.896,25.98,15.084,,1.25,19.834
2011-07-31,2.958,9.292,17.958,8.666,,1.021,17.48
2011-08-01,3.739,14.27,29.542,15.27,,1.229,27.229
2011-08-02,4.524,16.696,38.466,21.77,,1.546,36.2
2011-08-03,4.167,9.054,32.509,23.455,,1.5,13.304
2011-08-04,3.375,9.438,28.146,18.708,,1.458,11.292
2011-08-05,3.5,10.354,31.875,21.521,,1.396,16.27
2011-08-06,4.292,10.667,35.083,24.417,,1.062,11.854
2011-08-07,3.0,5.875,18.333,12.458,,0.958,11.604
2011-08-08,3.043,10.104,26.625,16.52,,1.979,24.916
2011-08-09,3.042,9.264,24.733,15.47,,2.386,30.375
2011-08-10,2.524,8.881,22.738,13.858,,3.024,25.476
2011-08-11,2.667,11.188,27.5,16.312,,1.688,20.167
2011-08-12,2.5,10.396,21.438,11.042,,1.396,17.125
2011-08-13,2.25,7.396,16.27,8.875,,1.354,13.938
2011-08-14,2.958,9.625,16.792,7.166,,1.084,9.354
2011-08-15,3.0,11.834,19.229,7.396,,1.25,16.729
2011-08-16,2.5,9.733,19.7,9.968,,1.587,24.25
2011-08-17,2.143,10.021,20.416,10.396,,1.619,27.348
2011-08-18,2.917,13.806,22.14,8.333,,1.3,32.908
2011-08-19,3.583,17.396,28.334,10.938,,1.584,28.188
2011-08-20,3.792,17.292,28.146,10.854,,1.27,63.417
2011-08-21,3.292,13.062,19.104,6.042,,1.479,46.958
2011-08-22,4.217,18.792,31.167,12.375,,1.646,42.25
2011-08-23,3.476,14.679,41.994,27.314,,1.962,21.922
2011-08-24,3.5,11.015,34.107,23.092,,2.962,30.354
2011-08-25,3.5,11.354,34.0,22.646,,1.708,23.562
2011-08-26,3.25,13.812,36.562,22.75,,1.438,13.938
2011-08-27,4.062,14.198,38.969,24.771,,1.584,20.822
2011-08-28,,10.864,20.504,9.64,,1.496,18.066
2011-08-29,4.222,15.402,30.072,14.67,,2.354,21.396
2011-08-30,4.458,18.812,33.684,14.871,,3.231,29.61
2011-08-31,4.917,18.75,31.396,12.646,,4.354,38.708
2011-09-01,3.875,16.438,27.542,11.104,,2.416,30.938
2011-09-02,2.708,9.833,22.292,12.458,,1.479,15.458
2011-09-03,1.792,5.48,9.354,3.875,,1.104,11.084
2011-09-04,2.292,7.521,11.958,4.438,,1.438,12.521
2011-09-05,3.083,13.229,21.812,8.584,,2.021,13.521
2011-09-06,3.619,17.795,32.04,14.244,,3.504,16.19
2011-09-07,3.792,18.0,30.312,12.312,,2.792,21.166
2011-09-08,3.958,18.27,32.812,14.542,,2.646,27.479
2011-09-09,4.208,17.688,38.062,20.375,,1.979,25.75
2011-09-10,4.875,11.25,31.27,20.021,,1.458,16.0
2011-09-11,3.0,9.229,22.104,12.875,,1.688,13.0
2011-09-12,3.792,13.98,32.98,19.0,,2.0,15.271
2011-09-13,3.429,14.927,33.981,19.054,,4.708,19.706
2011-09-14,4.125,15.194,33.428,18.236,,2.188,15.544
2011-09-15,3.125,11.396,32.062,20.666,,1.729,13.355
2011-09-16,3.708,13.438,46.834,33.396,,1.854,13.604
2011-09-17,4.375,12.042,42.52,30.479,,1.625,11.208
2011-09-18,4.292,10.666,27.062,16.396,,1.125,12.875
2011-09-19,2.087,8.542,15.729,7.188,,1.458,8.146
2011-09-20,3.19,14.02,29.155,15.134,,1.5,6.854
2011-09-21,2.833,10.178,18.336,8.158,,2.047,8.274
2011-09-22,4.042,17.584,36.729,19.146,,3.146,11.688
2011-09-23,3.833,16.792,31.208,14.416,,3.125,11.458
2011-09-24,4.042,19.688,33.875,14.188,,4.792,18.938
2011-09-25,3.875,15.584,23.562,7.98,,4.792,27.375
2011-09-26,4.348,20.938,36.854,15.916,,4.125,23.417
2011-09-27,4.0,21.71,35.89,14.18,,3.571,23.336
2011-09-28,3.75,21.928,36.336,14.408,,2.878,22.84
2011-09-29,3.333,17.562,33.417,15.854,,3.458,31.0
2011-09-30,4.333,20.02,36.0,15.979,,2.229,29.166
2011-10-01,4.542,17.625,32.75,15.125,,2.354,26.917
2011-10-02,3.75,12.062,19.208,7.146,,2.354,22.396
2011-10-03,3.652,17.166,29.708,12.542,,3.042,15.584
2011-10-04,4.619,21.504,45.046,23.543,,3.096,15.358
2011-10-05,4.542,21.0,43.938,22.938,,1.938,13.5
2011-10-06,4.958,23.167,44.521,21.354,,2.729,22.27
2011-10-07,6.25,26.0,43.667,17.666,,3.354,45.604
2011-10-08,6.333,23.666,40.334,16.667,,5.458,53.938
2011-10-09,5.417,18.104,28.0,9.896,,7.583,50.666
2011-10-10,5.087,20.271,32.666,12.396,,8.021,45.916
2011-10-11,5.167,22.328,44.261,21.933,,3.343,35.708
2011-10-12,5.125,23.232,47.544,24.312,,3.84,33.812
2011-10-13,4.905,22.931,39.81,16.88,,5.024,46.5
2011-10-14,5.458,21.646,55.729,34.083,,2.0,38.104
2011-10-15,5.375,21.396,40.458,19.062,,1.479,19.062
2011-10-16,5.0,15.375,24.604,9.23,,2.875,41.438
2011-10-17,5.87,22.084,41.75,19.666,,2.812,40.666
2011-10-18,4.476,20.666,39.681,19.016,,3.399,22.357
2011-10-19,4.667,25.354,47.625,22.271,,6.146,23.125
2011-10-20,4.667,20.792,41.938,21.146,,3.583,21.812
2011-10-21,5.208,22.688,52.5,29.812,,2.729,15.021
2011-10-22,3.583,15.354,31.104,15.75,,1.646,7.583
2011-10-23,3.708,12.479,22.938,10.458,,1.583,10.062
2011-10-24,4.217,17.75,42.146,24.396,,3.688,20.812
2011-10-25,4.619,17.084,28.614,11.53,,2.642,19.146
2011-10-26,4.125,18.842,34.009,15.166,,2.304,12.878
2011-10-27,5.958,25.896,52.875,26.979,,4.188,20.812
2011-10-28,6.917,28.417,57.479,29.062,,3.083,34.084
2011-10-29,5.75,21.396,52.77,31.375,,2.042,32.604
2011-10-30,4.083,20.792,36.292,15.5,,1.916,13.042
2011-10-31,4.167,21.375,41.062,19.688,,3.542,12.896
2011-11-01,6.143,28.32,65.654,37.334,,2.762,18.544
2011-11-02,6.958,29.5,64.798,35.298,,2.208,24.084
2011-11-03,5.167,22.021,45.333,23.312,,2.958,26.667
2011-11-04,7.0,30.688,68.688,38.0,,3.125,37.834
2011-11-05,5.417,23.792,56.917,33.125,,1.938,32.292
2011-11-06,4.417,15.625,36.354,20.73,,1.479,19.812
2011-11-07,4.522,19.188,38.042,18.854,,1.98,21.042
2011-11-08,5.905,23.502,53.394,29.892,,3.092,23.262
2011-11-09,4.625,22.958,45.042,22.084,,9.542,22.458
2011-11-10,4.417,24.334,49.312,24.979,,5.646,23.729
2011-11-11,6.833,29.542,75.146,45.604,,3.062,32.312
2011-11-12,6.167,20.146,59.396,39.25,,2.646,27.958
2011-11-13,6.042,21.938,35.396,13.458,,3.062,38.229
2011-11-14,6.917,28.438,54.938,26.5,,3.646,49.854
2011-11-15,5.762,27.245,56.069,28.824,,4.106,31.738
2011-11-16,5.958,28.729,57.334,28.604,,9.104,33.188
2011-11-17,8.75,35.625,86.938,51.312,,5.646,50.958
2011-11-18,5.667,32.916,74.708,41.792,,2.354,25.334
2011-11-19,4.958,18.875,43.666,24.792,,1.708,18.562
2011-11-20,4.0,11.0,18.166,7.167,,2.375,17.834
2011-11-21,5.15,21.19,48.039,26.848,,2.211,10.357
2011-11-22,5.958,25.954,59.184,33.229,,9.126,18.256
2011-11-23,5.542,20.104,41.48,21.375,,3.729,29.166
2011-11-24,4.542,18.083,35.271,17.188,,2.271,11.417
2011-11-25,5.667,23.042,53.958,30.916,,3.084,15.958
2011-11-26,7.667,27.562,68.042,40.48,,6.708,31.062
2011-11-27,8.792,26.271,59.5,33.229,,9.104,43.292
2011-11-28,10.739,34.917,108.229,73.312,,6.938,46.188
2011-11-29,10.208,29.491,94.502,65.011,,5.027,37.208
2011-11-30,8.524,25.666,82.476,56.81,,4.333,35.952
2011-12-01,4.0,15.583,31.625,16.042,,2.021,10.792
2011-12-02,4.625,19.0,44.562,25.562,,2.5,11.417
2011-12-03,4.875,18.021,38.208,20.188,,1.875,9.23
2011-12-04,6.125,18.583,43.292,24.708,,2.208,14.834
2011-12-05,6.087,22.48,50.062,27.584,,4.354,23.188
2011-12-06,7.381,30.58,73.242,42.662,,5.508,28.991
2011-12-07,7.75,28.122,76.054,47.932,,3.31,40.964
2011-12-08,6.375,22.438,45.938,23.5,,2.292,19.854
2011-12-09,5.208,19.208,39.792,20.584,,2.271,13.562
2011-12-10,6.042,21.084,46.042,24.958,,1.75,13.771
2011-12-11,7.25,21.896,49.167,27.271,,2.104,24.396
2011-12-12,6.957,23.354,59.25,35.896,,3.021,26.584
2011-12-13,7.905,30.14,82.684,52.544,,7.338,36.538
2011-12-14,8.625,28.64,79.428,50.789,,4.131,36.238
2011-12-15,7.375,23.084,64.812,41.729,,4.375,38.625
2011-12-16,4.708,17.729,38.167,20.438,,2.334,10.479
2011-12-17,7.708,27.166,69.438,42.271,,2.479,16.5
2011-12-18,6.25,19.938,43.042,23.104,,2.792,21.708
2011-12-19,6.478,24.438,65.312,40.875,,3.104,22.02
2011-12-20,8.0,30.785,81.522,50.737,,3.966,28.762
2011-12-21,8.208,32.152,74.282,42.131,,4.503,35.979
2011-12-22,6.75,25.479,61.5,36.021,,3.98,32.958
2011-12-23,6.292,25.666,57.896,32.229,,2.958,14.334
2011-12-24,6.167,24.334,55.854,31.521,,4.688,19.312
2011-12-25,4.25,14.27,26.458,12.188,,2.48,11.042
2011-12-26,5.2,24.164,51.771,27.607,,2.958,11.928
2011-12-27,6.917,30.212,76.621,46.408,,4.5,17.696
2011-12-28,9.083,34.167,100.979,66.812,,6.75,35.021
2011-12-29,7.958,29.75,71.77,42.021,,6.667,39.396
2011-12-30,6.542,23.834,53.062,29.229,,4.666,26.458
2011-12-31,5.833,22.771,40.958,18.188,,5.188,15.354
2012-01-01,6.708,18.347,32.865,14.518,11.417,2.286,17.625
2012-01-02,6.042,14.229,30.312,16.084,16.667,3.271,27.646
2012-01-03,4.292,9.27,13.875,4.604,6.208,2.521,9.042
2012-01-04,6.048,21.828,39.952,18.125,10.708,2.375,10.194
2012-01-05,7.167,27.006,51.788,24.782,16.952,4.327,18.506
2012-01-06,6.292,22.271,39.875,17.604,17.875,2.646,19.979
2012-01-07,8.208,30.542,66.5,35.958,30.125,4.084,34.688
2012-01-08,7.857,31.45,68.937,37.486,32.458,4.079,37.232
2012-01-09,8.208,27.152,64.256,37.104,30.333,6.41,35.009
2012-01-10,6.75,26.5,58.021,31.521,15.625,3.146,19.083
2012-01-11,7.958,33.438,81.229,47.792,14.042,4.688,18.812
2012-01-12,7.5,31.646,63.521,31.875,22.792,4.208,27.021
2012-01-13,7.542,24.23,45.5,21.271,27.25,2.896,35.854
2012-01-14,6.083,18.75,30.75,12.0,12.042,2.896,14.396
2012-01-15,8.375,29.476,67.292,37.817,24.958,3.15,31.562
2012-01-16,8.19,29.22,67.851,38.631,27.125,3.744,31.024
2012-01-17,6.042,21.372,37.446,16.074,29.381,3.306,30.578
2012-01-18,7.417,27.938,56.917,28.979,21.167,3.229,23.0
2012-01-19,7.458,29.292,66.125,36.834,21.083,3.229,24.416
2012-01-20,7.167,24.292,40.833,16.542,26.333,3.916,25.938
2012-01-21,12.667,37.396,112.0,74.604,32.583,6.458,40.416
2012-01-22,6.4,20.04,39.565,19.525,12.333,2.63,17.375
2012-01-23,6.19,23.072,44.0,20.928,10.952,2.928,12.571
2012-01-24,7.042,23.834,58.042,34.208,20.042,3.021,24.479
2012-01-25,4.875,11.625,20.562,8.938,18.5,3.438,21.708
2012-01-26,6.042,15.645,26.334,10.688,29.042,6.375,30.604
2012-01-27,5.5,16.021,29.375,13.354,11.75,2.688,12.792
2012-01-28,6.826,25.27,56.396,31.125,12.542,3.292,14.334
2012-01-29,8.0,34.427,76.13,41.704,21.5,4.284,22.446
2012-01-30,8.958,34.976,79.152,44.176,32.19,4.756,36.926
2012-01-31,9.458,37.625,85.812,48.188,40.095,9.729,47.208
2012-02-01,10.958,40.896,114.062,73.166,39.833,4.146,50.396
2012-02-02,8.625,28.562,50.542,21.979,20.333,3.23,29.521
2012-02-03,7.0,22.292,38.021,15.729,20.833,3.416,24.834
2012-02-04,5.913,21.312,38.062,16.75,18.458,2.646,27.163
2012-02-05,7.524,27.855,54.082,26.226,20.083,3.2,27.5
2012-02-06,6.5,20.718,41.694,20.976,17.762,3.006,22.497
2012-02-07,5.167,13.979,25.542,11.562,20.083,3.375,20.604
2012-02-08,4.75,13.729,27.312,13.583,8.208,2.125,8.646
2012-02-09,6.125,21.521,44.938,23.416,12.708,3.104,11.542
2012-02-10,6.083,18.416,29.562,11.146,20.542,3.521,21.396
2012-02-11,6.652,19.833,36.312,16.48,27.583,4.084,29.271
2012-02-12,10.125,37.704,99.716,62.011,37.0,3.668,41.25
2012-02-13,6.81,22.12,40.357,18.238,29.429,4.81,29.619
2012-02-14,8.083,34.833,71.584,36.75,28.583,6.167,31.188
2012-02-15,6.583,25.604,42.958,17.354,20.375,3.708,24.334
2012-02-16,6.625,24.667,49.688,25.021,21.875,3.125,24.52
2012-02-17,8.542,28.25,54.354,26.104,27.375,5.312,26.312
2012-02-18,7.0,26.979,58.584,31.604,10.958,2.708,21.146
2012-02-19,5.667,20.704,36.81,16.107,6.9,1.9,9.214
2012-02-20,5.917,21.375,50.062,28.688,12.417,2.875,14.334
2012-02-21,7.458,25.125,52.708,27.584,28.417,5.666,29.938
2012-02-22,8.0,30.5,57.646,27.146,43.583,5.771,45.458
2012-02-23,6.667,23.042,45.354,22.312,30.542,4.312,32.875
2012-02-24,5.125,15.23,25.083,9.854,10.292,3.271,9.667
2012-02-25,6.217,26.188,49.75,23.562,14.458,5.416,15.521
2012-02-26,8.571,38.119,83.172,45.054,25.905,5.228,34.429
2012-02-27,6.708,25.354,51.354,26.0,21.083,3.438,25.167
2012-02-28,6.958,28.896,56.521,27.625,21.208,10.375,21.271
2012-02-29,,,,,,,
2012-03-01,6.958,28.604,57.542,28.938,19.625,3.688,23.062
2012-03-02,5.292,18.354,32.042,13.688,18.833,3.042,20.896
2012-03-03,4.625,14.042,21.458,7.417,18.583,3.688,19.042
2012-03-04,6.25,22.208,40.354,18.146,29.167,5.458,31.354
