date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-04-12,15.289,21.722,6.433,,5.208,24.434,,,
2011-04-13,26.252,32.858,6.607,,6.043,30.648,,,
2011-04-14,35.812,47.5,11.688,,9.208,38.125,,,
2011-04-15,7.062,9.0,1.938,,5.917,32.042,,,
2011-04-16,9.771,12.771,3.0,,5.292,25.271,,,
2011-04-17,10.542,14.729,4.188,,6.042,20.188,,,
2011-04-18,23.93,34.398,10.47,,9.375,20.72,,,
2011-04-19,15.752,21.824,6.072,,4.947,13.792,,,
2011-04-20,28.438,44.188,15.75,,7.833,15.292,,,
2011-04-21,25.812,40.208,14.396,,9.583,19.5,,,
2011-04-22,18.479,26.25,7.771,,5.542,24.083,,,
2011-04-23,9.208,12.834,3.625,,3.875,17.666,,,
2011-04-24,9.792,13.188,3.396,,5.292,17.875,,,
2011-04-25,20.438,28.062,7.625,,6.0,20.542,,,
2011-04-26,25.615,39.276,13.661,,8.174,27.386,,,
2011-04-27,7.792,9.896,2.104,,4.458,48.854,,,
2011-04-28,9.042,11.416,2.375,,4.125,24.021,,,
2011-04-29,18.479,24.375,5.896,,6.625,18.666,189.471,23.529,213.0
2011-04-30,14.312,18.208,3.896,,6.125,26.896,189.667,19.458,209.125
2011-05-01,4.271,4.938,0.666,,3.792,23.312,183.333,15.542,198.875
2011-05-02,21.989,32.01,10.021,,5.364,81.869,190.542,29.958,220.5
2011-05-03,19.125,24.27,5.146,,5.583,72.208,190.875,26.917,217.792
2011-05-04,12.75,15.812,3.062,,6.125,29.458,187.625,21.542,209.167
2011-05-05,16.375,20.208,3.834,,6.75,29.396,191.167,23.458,214.625
2011-05-06,24.771,33.771,9.0,,7.417,32.292,193.333,25.792,219.125
2011-05-07,27.875,37.167,9.292,,5.333,29.312,193.083,34.625,227.708
2011-05-08,16.105,22.146,6.042,,5.375,30.354,191.333,36.375,227.708
2011-05-09,25.522,36.348,10.826,,6.87,32.772,188.864,23.591,212.455
2011-05-10,22.896,35.708,12.812,,6.458,38.062,181.083,31.625,212.708
2011-05-11,28.979,38.208,9.23,,6.917,18.125,186.25,30.75,217.0
2011-05-12,31.834,45.271,13.438,,3.917,15.084,187.833,37.125,224.958
2011-05-13,33.916,56.312,22.396,,15.542,31.73,181.667,37.542,219.208
2011-05-14,23.584,30.292,6.708,,7.083,47.458,186.042,26.75,212.792
2011-05-15,10.916,13.396,2.48,,5.417,27.667,185.6,14.2,199.8
2011-05-16,13.304,15.978,2.674,,5.05,37.201,183.478,16.522,200.0
2011-05-17,15.98,19.666,3.688,,4.13,35.312,184.0,23.583,207.583
2011-05-18,29.479,44.75,15.271,,7.375,41.875,189.167,34.833,224.0
2011-05-19,19.583,28.083,8.5,,5.875,39.938,187.458,25.125,212.583
2011-05-20,11.958,15.416,3.458,,4.958,44.104,182.458,19.75,202.208
2011-05-21,7.48,9.604,2.125,,4.083,33.354,179.292,20.583,199.875
2011-05-22,6.916,8.396,1.479,,4.083,18.875,179.25,22.917,202.167
2011-05-23,26.625,36.646,10.021,,4.917,17.354,189.083,29.0,218.083
2011-05-24,25.5,35.456,9.956,,4.87,17.136,186.913,28.957,215.87
2011-05-25,27.084,46.375,19.292,,6.542,23.896,193.333,35.5,228.833
2011-05-26,29.104,40.834,11.729,,10.958,26.5,187.875,32.5,220.375
2011-05-27,30.458,44.292,13.834,,8.167,24.562,186.75,32.583,219.333
2011-05-28,26.062,34.666,8.604,,3.083,17.396,190.792,42.0,232.792
2011-05-29,21.438,27.229,5.792,,5.583,11.396,189.083,33.5,222.583
2011-05-30,12.604,18.104,5.5,,3.375,6.75,180.333,25.667,206.0
2011-05-31,14.066,20.935,6.87,,5.522,20.046,183.478,16.13,199.609
2011-06-01,22.062,33.917,11.855,,6.875,37.708,187.667,22.125,209.792
2011-06-02,33.208,64.125,30.916,,6.667,37.25,190.75,41.75,232.5
2011-06-03,29.646,50.479,20.834,,9.125,27.042,188.625,39.833,228.458
2011-06-04,12.875,17.042,4.166,,5.125,37.084,184.292,29.375,213.667
2011-06-05,7.771,9.708,1.938,,4.458,39.562,180.875,28.833,209.708
2011-06-06,24.521,31.938,7.417,,6.792,39.438,186.417,41.417,227.833
2011-06-07,19.87,25.391,5.522,,7.261,38.341,184.864,36.727,221.591
2011-06-08,27.896,36.188,8.292,,5.917,17.646,184.478,38.435,222.913
2011-06-09,23.688,34.104,10.416,,10.167,26.062,184.25,35.125,219.375
2011-06-10,12.271,15.979,3.708,,4.875,22.48,179.625,28.333,207.958
2011-06-11,24.188,32.834,8.646,,4.708,38.75,185.0,41.042,226.042
2011-06-12,23.375,30.542,7.166,,8.042,43.75,192.958,42.292,235.25
2011-06-13,32.562,48.666,16.105,,8.417,29.834,187.792,41.958,229.75
2011-06-14,29.783,45.478,15.696,,7.421,33.91,189.591,43.591,233.182
2011-06-15,23.458,33.354,9.896,,8.333,18.98,187.458,35.5,222.958
2011-06-16,30.667,50.021,19.354,,8.708,23.292,188.167,40.708,228.875
2011-06-17,25.125,35.125,10.0,,3.958,14.708,186.208,40.542,226.75
2011-06-18,24.438,36.188,11.75,,4.542,20.084,187.292,41.792,229.083
2011-06-19,19.958,25.458,5.5,,6.542,30.125,191.917,42.083,234.0
2011-06-20,11.521,15.896,4.375,,3.75,15.084,179.292,31.917,211.208
2011-06-21,7.854,10.75,2.896,,3.75,13.188,176.625,31.5,208.125
2011-06-22,22.718,36.152,13.434,,5.696,33.091,185.087,51.783,236.87
2011-06-23,5.646,7.854,2.208,,3.625,30.562,174.875,32.917,207.792
2011-06-24,2.938,4.75,1.812,,3.25,26.312,173.25,32.292,205.542
2011-06-25,15.354,21.479,6.125,,6.708,30.75,182.125,42.375,224.5
2011-06-26,20.812,29.562,8.75,,9.458,39.896,196.125,43.292,239.417
2011-06-27,19.188,48.958,29.77,,5.917,39.188,194.833,46.625,241.458
2011-06-28,14.954,27.691,12.736,,4.304,32.455,177.455,53.091,230.545
2011-06-29,27.084,54.396,27.312,,13.583,46.271,188.458,87.917,276.375
2011-06-30,24.0,42.604,18.604,,8.208,36.584,184.292,107.792,292.083
2011-07-01,23.312,34.98,11.666,,7.292,35.52,180.333,66.667,247.0
2011-07-02,19.834,30.625,10.792,,8.125,33.062,182.167,46.958,229.125
2011-07-03,11.958,20.23,8.271,,7.333,34.417,179.75,44.833,224.583
2011-07-04,4.792,7.312,2.521,,3.5,51.854,172.25,36.958,209.208
2011-07-05,15.26,20.108,4.848,,5.217,32.257,178.783,43.609,222.391
2011-07-06,22.688,30.542,7.854,,7.875,33.958,188.583,47.875,236.458
2011-07-07,5.188,8.334,3.146,,3.083,18.438,174.25,38.042,212.292
2011-07-08,7.25,13.625,6.375,,2.958,21.188,171.609,38.348,209.957
2011-07-09,9.104,16.458,7.354,,3.417,27.021,172.75,40.292,213.042
2011-07-10,5.396,9.917,4.521,,3.167,14.166,172.625,41.25,213.875
2011-07-11,10.542,23.062,12.52,,5.458,18.0,174.25,51.833,226.083
2011-07-12,6.292,13.771,7.479,,3.125,15.5,173.542,40.167,213.708
2011-07-13,7.086,14.13,7.044,,3.391,15.546,173.955,40.773,214.727
2011-07-14,8.188,14.979,6.792,,3.5,14.979,173.708,41.25,214.958
2011-07-15,11.5,19.646,8.146,,3.917,18.125,174.625,48.208,222.833
2011-07-16,8.354,13.396,5.042,,6.583,25.23,173.542,41.417,214.958
2011-07-17,3.792,6.875,3.083,,3.583,19.084,171.667,39.917,211.583
2011-07-18,3.5,7.625,4.125,,3.5,36.271,170.333,40.667,211.0
2011-07-19,7.284,20.913,13.629,,2.174,46.346,174.667,60.125,234.792
2011-07-20,10.0,18.312,8.312,,2.667,43.042,176.333,50.833,227.167
2011-07-21,12.458,20.04,7.582,,3.792,15.852,181.095,47.286,228.381
2011-07-22,18.375,30.125,11.75,,6.083,18.021,184.174,42.304,226.478
2011-07-23,17.875,26.958,9.083,,7.25,16.271,183.292,44.458,227.75
2011-07-24,11.854,17.812,5.958,,6.917,21.979,180.208,46.25,226.458
2011-07-25,10.267,15.282,5.016,,4.167,25.776,177.783,41.348,219.13
2011-07-26,7.051,9.734,2.683,,3.043,20.584,177.083,41.125,218.208
2011-07-27,9.521,15.708,6.188,,2.708,17.625,175.292,42.208,217.5
2011-07-28,29.292,44.438,15.146,,6.167,47.125,185.417,56.833,242.25
2011-07-29,29.416,46.708,17.292,,8.125,78.396,191.167,64.417,255.583
2011-07-30,28.938,44.229,15.292,,7.292,38.646,197.667,61.875,259.542
2011-07-31,15.5,22.021,6.521,,4.417,29.458,186.417,49.042,235.458
2011-08-01,20.652,31.848,11.196,,7.391,34.059,185.955,51.273,237.227
2011-08-02,22.917,36.792,13.875,,10.0,36.666,186.167,47.708,233.875
2011-08-03,23.542,47.48,23.938,,9.333,32.229,186.542,58.625,245.167
2011-08-04,14.938,35.0,20.062,,6.5,29.584,178.875,48.5,227.375
2011-08-05,11.188,25.02,13.834,,4.583,17.021,174.042,47.875,221.917
2011-08-06,9.729,16.584,6.854,,3.292,21.104,172.208,45.167,217.375
2011-08-07,19.042,25.792,6.75,,6.375,42.646,184.087,67.348,251.435
2011-08-08,20.292,29.708,9.416,,6.0,34.23,179.167,59.5,238.667
2011-08-09,17.25,24.812,7.562,,4.583,36.0,176.083,62.875,238.958
2011-08-10,10.456,14.239,3.782,,3.739,45.022,171.87,47.391,219.261
2011-08-11,18.625,24.73,6.104,,4.25,66.688,173.917,68.75,242.667
2011-08-12,25.667,33.75,8.084,,9.667,69.521,185.417,83.75,269.167
2011-08-13,15.5,19.896,4.396,,6.208,67.625,179.5,58.875,238.375
2011-08-14,7.271,9.48,2.208,,4.208,73.416,174.792,55.208,230.0
2011-08-15,5.13,7.804,2.674,,3.217,39.68,171.696,46.174,217.87
2011-08-16,10.688,13.771,3.084,,3.708,48.042,177.75,52.125,229.875
2011-08-17,10.833,13.708,2.875,,4.042,45.938,181.118,42.176,223.294
2011-08-18,5.667,7.584,1.916,,3.458,53.521,177.125,21.875,199.0
2011-08-19,17.02,22.729,5.708,,3.667,34.688,184.583,21.708,206.292
2011-08-20,24.542,34.729,10.188,,4.625,17.729,193.125,30.417,223.542
2011-08-21,14.708,19.938,5.229,,3.208,11.729,191.0,22.292,213.292
2011-08-22,30.458,54.729,24.27,,4.833,20.416,197.375,31.333,228.708
2011-08-23,17.754,30.024,12.269,,4.222,41.884,186.409,23.909,210.318
2011-08-24,8.417,20.938,12.52,,4.833,20.104,172.75,14.5,187.25
2011-08-25,8.167,20.792,12.625,,3.5,19.104,172.458,12.917,185.375
2011-08-26,15.416,26.042,10.625,,4.208,17.708,176.042,21.292,197.333
2011-08-27,23.375,37.0,13.625,,7.667,26.146,186.292,18.208,204.5
2011-08-28,18.438,24.688,6.25,,10.375,23.104,185.0,20.583,205.583
2011-08-29,23.354,35.938,12.584,,10.25,25.042,183.958,18.125,202.083
2011-08-30,20.688,32.292,11.605,,7.375,16.896,182.042,19.833,201.875
2011-08-31,15.938,32.23,16.292,,5.75,20.312,176.958,17.333,194.292
2011-09-01,9.391,26.282,16.892,,6.0,28.276,173.636,25.091,198.727
2011-09-02,7.458,22.416,14.958,,4.667,31.75,173.375,30.292,203.667
2011-09-03,4.854,11.771,6.917,,3.083,39.334,172.792,13.0,185.792
2011-09-04,5.73,11.625,5.896,,3.875,26.875,172.667,25.667,198.333
2011-09-05,19.833,46.084,26.25,,8.417,28.334,175.292,47.0,222.292
2011-09-06,19.934,29.696,9.76,,6.826,16.477,181.048,19.714,200.762
2011-09-07,24.938,34.979,10.042,,8.25,25.208,189.542,24.875,214.417
2011-09-08,22.125,29.584,7.458,,7.375,27.646,191.167,23.292,214.458
2011-09-09,12.375,18.229,5.854,,5.417,25.23,183.792,12.083,195.875
2011-09-10,8.062,15.833,7.77,,4.208,20.167,179.5,9.458,188.958
2011-09-11,9.958,20.584,10.625,,6.208,18.25,180.375,21.417,201.792
2011-09-12,9.584,24.104,14.521,,4.875,17.938,180.167,16.0,196.167
2011-09-13,8.083,16.166,8.084,,6.042,19.104,179.542,8.208,187.75
2011-09-14,12.75,23.938,11.188,,5.125,19.875,180.292,27.875,208.167
2011-09-15,10.044,26.739,16.696,,4.565,14.652,180.5,19.955,200.455
2011-09-16,10.125,25.542,15.416,,3.542,16.0,180.5,12.875,193.375
2011-09-17,7.062,18.688,11.625,,5.417,22.792,178.917,10.708,189.625
2011-09-18,5.188,10.625,5.438,,3.958,16.479,178.125,8.583,186.708
2011-09-19,11.25,18.458,7.208,,5.25,28.688,183.333,16.375,199.708
2011-09-20,24.958,45.188,20.23,,3.958,17.042,191.083,26.375,217.458
2011-09-21,12.347,25.258,12.91,,3.208,26.438,182.652,13.304,195.957
2011-09-22,19.98,35.762,15.782,,5.417,18.835,183.0,17.478,200.478
2011-09-23,23.229,33.875,10.645,,6.375,16.416,188.75,21.708,210.458
2011-09-24,21.854,33.75,11.896,,7.208,16.521,190.167,18.917,209.083
2011-09-25,19.146,25.542,6.396,,8.167,18.062,193.375,16.375,209.75
2011-09-26,34.084,53.562,19.48,,5.417,21.104,195.542,29.458,225.0
2011-09-27,24.891,40.391,15.5,,5.391,19.898,189.227,19.455,208.682
2011-09-28,27.396,40.458,13.062,,4.792,21.208,188.167,21.125,209.292
2011-09-29,28.604,40.48,11.875,,5.708,24.271,186.25,20.0,206.25
2011-09-30,19.542,25.021,5.479,,4.208,34.166,183.542,20.083,203.625
2011-10-01,19.708,28.125,8.416,,6.042,18.667,187.042,22.458,209.5
2011-10-02,14.916,20.333,5.416,,6.5,21.812,186.625,11.833,198.458
2011-10-03,18.354,26.979,8.625,,4.458,12.062,186.083,12.75,198.833
2011-10-04,25.088,39.046,13.958,,6.783,15.75,187.773,15.136,202.909
2011-10-05,28.625,42.146,13.521,,4.167,16.083,190.0,22.125,212.125
2011-10-06,24.77,35.0,10.229,,4.792,14.354,183.125,17.917,201.042
2011-10-07,22.812,32.938,10.125,,4.917,23.979,185.958,21.25,207.208
2011-10-08,35.104,51.625,16.521,,8.292,33.02,190.833,24.625,215.458
2011-10-09,21.854,27.875,6.02,,7.833,36.146,193.458,21.333,214.792
2011-10-10,25.688,34.77,9.084,,5.875,40.438,194.5,33.0,227.5
2011-10-11,41.968,64.682,22.714,,9.833,47.637,196.9,34.15,231.05
2011-10-12,32.028,44.805,12.776,,7.091,47.208,193.333,25.458,218.792
2011-10-13,36.521,49.812,13.292,,8.75,51.146,195.083,29.625,224.708
2011-10-14,34.896,55.562,20.666,,10.125,53.312,195.917,34.417,230.333
2011-10-15,6.479,9.25,2.77,,3.333,28.084,177.25,6.625,183.875
2011-10-16,4.542,6.042,1.5,,4.208,21.292,178.083,6.667,184.75
2011-10-17,21.13,29.37,8.239,,5.087,33.913,187.826,21.13,208.957
2011-10-18,25.458,37.521,12.062,,6.375,24.0,188.0,15.583,203.583
2011-10-19,24.167,36.354,12.188,,4.958,22.042,189.542,14.875,204.417
2011-10-20,22.271,34.188,11.917,,4.417,21.333,188.625,20.542,209.167
2011-10-21,26.334,40.792,14.458,,4.0,20.812,188.708,24.333,213.042
2011-10-22,18.875,32.125,13.25,,3.958,13.666,182.583,18.292,200.875
2011-10-23,10.75,15.52,4.771,,2.958,15.0,180.917,12.292,193.208
2011-10-24,35.896,63.188,27.292,,7.875,32.708,192.667,28.333,221.0
2011-10-25,20.244,40.869,20.624,,5.25,27.85,194.455,28.409,222.864
2011-10-26,14.597,23.509,8.913,,4.368,10.756,186.333,11.5,197.833
2011-10-27,26.854,41.479,14.625,,7.417,21.125,186.478,13.435,199.913
2011-10-28,40.5,61.854,21.354,,10.208,26.938,190.042,26.625,216.667
2011-10-29,31.938,44.208,12.271,,7.375,29.25,188.125,22.417,210.542
2011-10-30,20.792,27.188,6.396,,5.542,32.166,187.125,20.75,207.875
2011-10-31,34.964,57.244,22.279,,8.542,30.704,189.174,27.087,216.261
2011-11-01,34.75,54.51,19.76,,8.773,20.374,191.542,20.042,211.583
2011-11-02,43.375,75.646,32.271,,8.875,33.354,198.667,39.375,238.042
2011-11-03,55.208,92.104,36.896,,11.458,54.562,208.75,68.833,277.583
2011-11-04,45.583,78.75,33.166,,13.042,50.48,196.417,44.25,240.667
2011-11-05,45.812,79.98,34.166,,11.167,59.917,200.542,53.5,254.042
2011-11-06,33.292,46.27,12.979,,5.5,78.0,200.375,43.292,243.667
2011-11-07,26.584,43.812,17.229,,7.917,22.396,189.458,20.0,209.458
2011-11-08,26.584,40.448,13.864,,15.875,16.29,186.727,12.227,198.955
2011-11-09,32.293,54.396,22.104,,8.565,17.949,189.458,17.292,206.75
2011-11-10,34.958,62.854,27.896,,10.125,22.167,193.458,26.0,219.458
2011-11-11,31.417,47.25,15.834,,5.042,18.083,190.292,30.583,220.875
2011-11-12,27.312,44.562,17.25,,9.25,16.917,187.667,19.083,206.75
2011-11-13,42.229,64.688,22.458,,13.5,35.125,201.25,42.25,243.5
2011-11-14,32.688,51.208,18.521,,10.125,33.562,190.333,23.167,213.5
2011-11-15,31.532,50.657,19.124,,9.182,25.0,190.409,15.636,206.045
2011-11-16,26.584,40.646,14.062,,6.958,12.75,189.833,18.75,208.583
2011-11-17,38.042,62.917,24.875,,8.25,20.688,194.042,25.833,219.875
2011-11-18,37.416,69.875,32.458,,9.167,25.562,194.042,31.25,225.292
2011-11-19,6.688,9.594,2.906,,4.375,26.316,180.542,6.208,186.75
2011-11-20,19.666,29.521,9.854,,,12.458,191.0,23.25,214.25
2011-11-21,26.995,48.731,21.735,,7.583,9.424,190.545,16.227,206.773
2011-11-22,38.104,77.625,39.52,,6.083,14.208,196.542,34.75,231.292
2011-11-23,34.729,61.188,26.458,,7.458,21.125,195.708,32.958,228.667
2011-11-24,15.188,22.146,6.958,,3.875,14.854,186.083,10.417,196.5
2011-11-25,33.396,59.73,26.333,,5.208,11.042,189.417,21.833,211.25
2011-11-26,36.583,64.896,28.312,,7.958,18.312,194.625,30.125,224.75
2011-11-27,37.75,60.584,22.834,,7.542,29.292,199.208,39.167,238.375
2011-11-28,44.696,112.174,67.478,,6.391,39.624,204.696,59.522,264.217
2011-11-29,59.042,181.23,122.188,,13.5,55.167,214.292,80.125,294.417
2011-11-30,40.208,86.458,46.25,,11.667,45.375,196.792,39.792,236.583
2011-12-01,25.958,40.834,14.875,,5.917,12.708,190.75,11.167,201.917
2011-12-02,23.625,39.271,15.646,,4.208,13.354,186.417,14.125,200.542
2011-12-03,16.73,29.479,12.75,,3.5,10.792,183.417,15.375,198.792
2011-12-04,14.396,21.0,6.604,,4.0,9.354,186.583,13.125,199.708
2011-12-05,32.104,66.312,34.208,,5.625,11.542,193.75,23.917,217.667
2011-12-06,35.804,65.348,29.544,,4.609,18.906,191.652,23.609,215.261
2011-12-07,48.604,110.479,61.875,,10.208,38.73,199.125,42.125,241.25
2011-12-08,34.875,77.271,42.396,,6.208,35.312,193.917,33.625,227.542
2011-12-09,34.354,77.479,43.125,,6.125,16.27,193.625,26.5,220.125
2011-12-10,32.438,62.646,30.208,,6.667,12.916,192.042,22.875,214.917
2011-12-11,36.98,71.584,34.604,,7.542,21.146,200.458,38.875,239.333
2011-12-12,42.708,90.104,47.396,,7.667,21.042,200.292,44.042,244.333
2011-12-13,36.587,67.848,31.261,,8.556,17.255,193.565,23.696,217.261
2011-12-14,40.084,82.812,42.729,,5.667,25.208,196.917,32.833,229.75
2011-12-15,46.125,123.958,77.833,,8.167,35.667,201.958,57.25,259.208
2011-12-16,30.688,60.125,29.438,,5.75,13.708,193.208,22.25,215.458
2011-12-17,33.188,57.334,24.146,,5.875,13.062,191.5,21.458,212.958
2011-12-18,36.208,61.52,25.312,,7.542,17.25,197.708,32.958,230.667
2011-12-19,41.595,95.357,53.762,,7.391,23.75,199.957,39.783,239.739
