date,PM25_mean,SO2_mean,SPM_mean
2011-06-06,,,
2011-06-07,,,
2011-06-08,,,
2011-06-09,,,
2011-06-10,,,
2011-06-11,,,
2011-06-12,,,
2011-06-13,,,
2011-06-14,,,
2011-06-15,,,
2011-06-16,,,
2011-06-17,,,
2011-06-18,,,
2011-06-19,,,
2011-06-20,,,
2011-06-21,,,
2011-06-22,,,
2011-06-23,,,
2011-06-24,,,
2011-06-25,,,
2011-06-26,,,
2011-06-27,,,
2011-06-28,,,
2011-06-29,,,
2011-06-30,,,
2011-07-01,,,
2011-07-02,,,
2011-07-03,,,
2011-07-04,,,
2011-07-05,,,
2011-07-06,,,
2011-07-07,,,
2011-07-08,,,
2011-07-09,,,
2011-07-10,,,
2011-07-11,,,
2011-07-12,,,
2011-07-13,,,
2011-07-14,,,
2011-07-15,,,
2011-07-16,,,
2011-07-17,,,
2011-07-18,,,
2011-07-19,,,
2011-07-20,,,
2011-07-21,,,
2011-07-22,,,
2011-07-23,,,
2011-07-24,,,
2011-07-25,,,
2011-07-26,,,
2011-07-27,,,
2011-07-28,,,
2011-07-29,,,
2011-07-30,,,
2011-07-31,,,
2011-08-01,,,
2011-08-02,,,
2011-08-03,,,
2011-08-04,,,
2011-08-05,,,
2011-08-06,,,
2011-08-07,,,
2011-08-08,,,
2011-08-09,,,
2011-08-10,,,
2011-08-11,,,
2011-08-12,,,
2011-08-13,,,
2011-08-14,,,
2011-08-15,,,
2011-08-16,,,
2011-08-17,,,
2011-08-18,,,
2011-08-19,,,
2011-08-20,,,
2011-08-21,,,
2011-08-22,,,
2011-08-23,,,
2011-08-24,,,
2011-08-25,,,
2011-08-26,,,
2011-08-27,,,
2011-08-28,,,
2011-08-29,,,
2011-08-30,,,
2011-08-31,,,
2011-09-01,,,
2011-09-02,,,
2011-09-03,,,
2011-09-04,,,
2011-09-05,,,
2011-09-06,,,
2011-09-07,,,
2011-09-08,,,
2011-09-09,,,
2011-09-10,,,
2011-09-11,,,
2011-09-12,,,
2011-09-13,,,
2011-09-14,,,
2011-09-15,,,
2011-09-16,,,
2011-09-17,,,
2011-09-18,,,
2011-09-19,,,
2011-09-20,,,
2011-09-21,,,
2011-09-22,,,
2011-09-23,,,
2011-09-24,,,
2011-09-25,,,
2011-09-26,,,
2011-09-27,,,
2011-09-28,,,
2011-09-29,,,
2011-09-30,,,
2011-10-01,,,
2011-10-02,,,
2011-10-03,,,
2011-10-04,,,
2011-10-05,,,
2011-10-06,,,
2011-10-07,,,
2011-10-08,,,
2011-10-09,,,
2011-10-10,,,
2011-10-11,,,
2011-10-12,,,
2011-10-13,,,
2011-10-14,,,
2011-10-15,,,
2011-10-16,,,
2011-10-17,,,
2011-10-18,,,
2011-10-19,,,
2011-10-20,,,
2011-10-21,,,
2011-10-22,,,
2011-10-23,,,
2011-10-24,,,
2011-10-25,,,
2011-10-26,,,
2011-10-27,,,
2011-10-28,,,
2011-10-29,,,
2011-10-30,,,
2011-10-31,,,
2011-11-01,,,
2011-11-02,,,
2011-11-03,,,
2011-11-04,,,
2011-11-05,,,
2011-11-06,,,
2011-11-07,,,
2011-11-08,,,
2011-11-09,,,
2011-11-10,,,
2011-11-11,,,
2011-11-12,,,
2011-11-13,,,
2011-11-14,,,
2011-11-15,,,
2011-11-16,,,
2011-11-17,,,
2011-11-18,,,
2011-11-19,,,
2011-11-20,,,
2011-11-21,,,
2011-11-22,,,
2011-11-23,,,
2011-11-24,,,
2011-11-25,,,
2011-11-26,,,
2011-11-27,,,
2011-11-28,,,
2011-11-29,,,
2011-11-30,,,
2011-12-01,,,
2011-12-02,,,
2011-12-03,,,
2011-12-04,,,
2011-12-05,,,
2011-12-06,,,
2011-12-07,,,
2011-12-08,,,
2011-12-09,,,
2011-12-10,,,
2011-12-11,,,
2011-12-12,,,
2011-12-13,,,
2011-12-14,,,
2011-12-15,,,
2011-12-16,,,
2011-12-17,,,
2011-12-18,,,
2011-12-19,,,
2011-12-20,,,
2011-12-21,,,
2011-12-22,,,
2011-12-23,,,
2011-12-24,,,
2011-12-25,,,
2011-12-26,,,
2011-12-27,,,
2011-12-28,,,
2011-12-29,,,
2011-12-30,,,
2011-12-31,,,
2012-01-01,,1.0,
2012-01-02,,1.333,
2012-01-03,,1.625,
2012-01-04,,2.083,
2012-01-05,,1.957,
2012-01-06,,0.958,
2012-01-07,,1.208,
2012-01-08,,0.957,
2012-01-09,,3.583,
2012-01-10,,1.792,
2012-01-11,,8.208,
2012-01-12,,1.375,
2012-01-13,,0.5,
2012-01-14,,0.875,
2012-01-15,,2.87,
2012-01-16,,1.792,
2012-01-17,,1.458,
2012-01-18,,1.0,
2012-01-19,,1.0,
2012-01-20,,2.667,
2012-01-21,,1.273,
2012-01-22,,0.042,
2012-01-23,,0.458,
2012-01-24,,0.583,
2012-01-25,,1.458,
2012-01-26,,4.417,
2012-01-27,,1.083,
2012-01-28,,0.833,
2012-01-29,,2.5,
2012-01-30,,9.25,
2012-01-31,,4.125,
2012-02-01,,0.083,
2012-02-02,,0.25,
2012-02-03,,2.667,
2012-02-04,,0.083,
2012-02-05,,0.391,
2012-02-06,,0.375,
2012-02-07,,1.625,
2012-02-08,,1.0,
2012-02-09,,1.625,
2012-02-10,,1.042,
2012-02-11,,3.083,
2012-02-12,,0.739,
2012-02-13,,2.458,
2012-02-14,,1.458,
2012-02-15,,0.917,
2012-02-16,,1.375,
2012-02-17,,0.875,
2012-02-18,,0.227,
2012-02-19,,0.0,
2012-02-20,,0.625,
2012-02-21,,2.583,
2012-02-22,,2.792,
2012-02-23,,2.75,
2012-02-24,,1.125,
2012-02-25,,3.217,
2012-02-26,,0.792,
2012-02-27,,0.375,
2012-02-28,,1.208,
2012-02-29,,,
2012-03-01,,0.458,
2012-03-02,,1.0,
2012-03-03,,1.417,
2012-03-04,,3.292,
2012-03-05,,2.045,
2012-03-06,,0.917,
2012-03-07,,2.042,
2012-03-08,,2.0,
2012-03-09,,1.5,
2012-03-10,,0.167,
2012-03-11,,2.167,
2012-03-12,,3.087,
2012-03-13,,1.542,
2012-03-14,,1.208,
2012-03-15,,3.5,
2012-03-16,,0.833,
2012-03-17,,1.25,
2012-03-18,,0.087,
2012-03-19,,0.917,
2012-03-20,,0.292,
2012-03-21,,0.75,
2012-03-22,,3.458,
2012-03-23,,0.875,
2012-03-24,,1.167,
2012-03-25,,1.091,
2012-03-26,,1.958,
2012-03-27,,0.0,
2012-03-28,,0.542,
2012-03-29,,0.625,
2012-03-30,,5.583,
2012-03-31,,1.75,
2012-04-01,,1.0,
2012-04-02,,0.875,
2012-04-03,,0.348,
2012-04-04,,1.125,
2012-04-05,,1.625,
2012-04-06,,1.25,
2012-04-07,,1.0,
2012-04-08,,2.458,
2012-04-09,,1.792,
2012-04-10,,0.682,
2012-04-11,,0.0,
2012-04-12,,0.417,
2012-04-13,,0.208,
2012-04-14,,0.833,
2012-04-15,,0.5,
2012-04-16,,0.13,
2012-04-17,,1.25,
2012-04-18,,4.042,
2012-04-19,,1.0,
2012-04-20,,0.292,
2012-04-21,,0.0,
2012-04-22,,0.375,
2012-04-23,,1.708,
2012-04-24,,7.542,
2012-04-25,,0.739,
2012-04-26,,0.5,
2012-04-27,,2.167,
2012-04-28,,2.667,
2012-04-29,,0.583,
2012-04-30,,0.0,
2012-05-01,,0.292,
2012-05-02,,0.174,
2012-05-03,,0.0,
2012-05-04,,0.042,
2012-05-05,,0.958,
2012-05-06,,1.583,
2012-05-07,,3.458,
2012-05-08,,2.125,
2012-05-09,,2.0,
2012-05-10,,1.333,
2012-05-11,,1.273,
2012-05-12,,1.167,
2012-05-13,,4.167,
2012-05-14,,0.375,
2012-05-15,,0.0,
2012-05-16,,1.458,
2012-05-17,,1.5,
2012-05-18,,1.957,
2012-05-19,,0.958,
2012-05-20,,0.0,
2012-05-21,,0.042,
2012-05-22,,0.5,
2012-05-23,,1.045,
2012-05-24,,8.875,
2012-05-25,,2.083,
2012-05-26,,1.375,
2012-05-27,,0.625,
2012-05-28,,0.478,
2012-05-29,,0.417,
2012-05-30,,0.5,
2012-05-31,,0.167,
2012-06-01,,0.458,
2012-06-02,,0.083,
2012-06-03,,0.292,
2012-06-04,,0.182,
2012-06-05,,0.0,
2012-06-06,,0.917,
2012-06-07,,1.0,
2012-06-08,,0.042,
2012-06-09,,0.625,
2012-06-10,,7.75,
2012-06-11,,7.818,
2012-06-12,,7.333,
2012-06-13,,0.5,
2012-06-14,,0.458,
2012-06-15,,0.083,
2012-06-16,,1.542,
2012-06-17,,0.792,
2012-06-18,,1.125,
2012-06-19,,0.833,
2012-06-20,,1.0,
2012-06-21,,0.478,
2012-06-22,,0.667,
2012-06-23,,0.125,
2012-06-24,,0.125,
2012-06-25,,0.417,
2012-06-26,,0.217,
2012-06-27,,0.0,
2012-06-28,,0.0,
2012-06-29,,0.625,
2012-06-30,,0.5,
2012-07-01,,0.0,
2012-07-02,,0.125,
2012-07-03,,0.059,
2012-07-04,,0.083,
2012-07-05,,0.0,
2012-07-06,,0.042,
2012-07-07,,0.0,
2012-07-08,,0.625,
2012-07-09,,1.174,
2012-07-10,,0.167,
2012-07-11,,1.5,
2012-07-12,,0.136,
2012-07-13,,0.25,
2012-07-14,,1.417,
2012-07-15,,9.917,
2012-07-16,,0.583,
2012-07-17,,0.087,
2012-07-18,,0.0,
2012-07-19,,0.292,
2012-07-20,,0.0,
2012-07-21,,0.0,
2012-07-22,,0.25,
2012-07-23,,0.375,
2012-07-24,,0.0,
2012-07-25,,0.0,
2012-07-26,,0.083,
2012-07-27,,12.833,
2012-07-28,,1.458,
2012-07-29,,1.208,
2012-07-30,,0.5,
2012-07-31,,0.0,
2012-08-01,,0.0,
2012-08-02,,0.0,
2012-08-03,,0.0,
2012-08-04,,0.042,
2012-08-05,,0.0,
2012-08-06,,0.167,
2012-08-07,,0.182,
2012-08-08,,6.0,
2012-08-09,,0.75,
2012-08-10,,1.696,
2012-08-11,,2.458,
2012-08-12,,9.833,
2012-08-13,,6.792,
2012-08-14,,1.739,
2012-08-15,,0.0,
2012-08-16,,0.0,
2012-08-17,,0.0,
2012-08-18,,0.0,
2012-08-19,,0.0,
2012-08-20,,0.0,
2012-08-21,,0.0,
2012-08-22,,0.042,
2012-08-23,,0.0,
2012-08-24,,0.0,
2012-08-25,,0.0,
2012-08-26,,0.0,
2012-08-27,,0.0,
2012-08-28,,0.045,
2012-08-29,,4.625,
2012-08-30,,5.958,
2012-08-31,,0.375,
2012-09-01,,1.25,
2012-09-02,,0.0,
2012-09-03,,3.913,
2012-09-04,,1.833,
2012-09-05,,0.13,
2012-09-06,,2.333,
2012-09-07,,3.208,
2012-09-08,,5.542,
2012-09-09,,0.0,
2012-09-10,,3.792,
2012-09-11,,4.333,
2012-09-12,,1.19,
2012-09-13,,1.208,
2012-09-14,,5.542,
2012-09-15,,0.0,
2012-09-16,,0.0,
2012-09-17,,1.833,
2012-09-18,,0.0,
2012-09-19,,0.696,
2012-09-20,,1.083,
2012-09-21,,0.875,
2012-09-22,,1.875,
2012-09-23,,0.167,
2012-09-24,,0.696,
2012-09-25,,0.25,
2012-09-26,,0.417,
2012-09-27,,0.458,
2012-09-28,,0.542,
2012-09-29,,0.0,
2012-09-30,,0.375,
2012-10-01,,0.167,
2012-10-02,,3.458,
2012-10-03,,1.217,
2012-10-04,,1.375,
2012-10-05,,1.0,
2012-10-06,,1.25,
2012-10-07,,1.375,
2012-10-08,,0.458,
2012-10-09,,0.087,
2012-10-10,,0.0,
2012-10-11,,0.583,
2012-10-12,,0.542,
2012-10-13,,0.5,
2012-10-14,,0.417,
2012-10-15,,0.909,
2012-10-16,,0.667,
2012-10-17,,0.167,
2012-10-18,,1.083,
2012-10-19,,1.417,
2012-10-20,,3.708,
2012-10-21,,1.708,
2012-10-22,,1.955,
2012-10-23,,0.25,
2012-10-24,,0.75,
2012-10-25,,3.292,
2012-10-26,,1.333,
2012-10-27,,0.409,
2012-10-28,,1.042,
2012-10-29,,1.429,
2012-10-30,,0.792,
2012-10-31,,0.875,
2012-11-01,,0.917,
2012-11-02,,1.0,
2012-11-03,,1.417,
2012-11-04,,0.625,
2012-11-05,,0.273,
2012-11-06,,1.333,
2012-11-07,,0.917,
2012-11-08,,1.25,
2012-11-09,,1.125,
2012-11-10,,0.375,
2012-11-11,,0.458,
2012-11-12,,1.208,
2012-11-13,,1.0,
2012-11-14,,1.348,
2012-11-15,,0.333,
2012-11-16,,0.375,
2012-11-17,,0.667,
2012-11-18,,0.625,
2012-11-19,,0.652,
2012-11-20,,0.917,
2012-11-21,,2.0,
2012-11-22,,0.125,
2012-11-23,,0.375,
2012-11-24,,2.333,
2012-11-25,,2.917,
2012-11-26,,1.045,
2012-11-27,,0.875,
2012-11-28,,2.958,
2012-11-29,,0.375,
2012-11-30,,0.25,
2012-12-01,,1.167,
2012-12-02,,0.167,
2012-12-03,,0.217,
2012-12-04,,0.792,
2012-12-05,,0.708,
2012-12-06,,1.042,
2012-12-07,,1.917,
2012-12-08,,1.375,
2012-12-09,,1.583,
2012-12-10,,1.417,
2012-12-11,,1.045,
2012-12-12,,1.167,
2012-12-13,,1.25,
2012-12-14,,0.5,
2012-12-15,,0.0,
2012-12-16,,0.5,
2012-12-17,,0.565,
2012-12-18,,1.0,
2012-12-19,,1.0,
2012-12-20,,1.458,
2012-12-21,,0.917,
2012-12-22,,0.5,
2012-12-23,,1.792,
2012-12-24,,1.5,
2012-12-25,,1.167,
2012-12-26,,1.458,
2012-12-27,,1.739,
2012-12-28,,0.167,
2012-12-29,,5.5,
2012-12-30,,1.583,
2012-12-31,,1.042,
2013-01-01,,2.708,
2013-01-02,,2.25,
2013-01-03,,0.542,
2013-01-04,,1.667,
2013-01-05,,0.792,
2013-01-06,,2.227,
2013-01-07,,1.708,
2013-01-08,,0.125,
2013-01-09,,0.792,
2013-01-10,,1.0,
2013-01-11,,1.958,
2013-01-12,,2.417,
2013-01-13,,2.458,
2013-01-14,,2.913,
2013-01-15,,1.0,
2013-01-16,,4.125,
2013-01-17,,1.875,
2013-01-18,,4.792,
2013-01-19,,1.625,
2013-01-20,,2.042,
2013-01-21,,1.542,
2013-01-22,,1.792,
2013-01-23,,4.375,
2013-01-24,,3.143,
2013-01-25,,2.667,
2013-01-26,,1.042,
2013-01-27,,1.333,
2013-01-28,,2.043,
2013-01-29,,2.5,
2013-01-30,,0.667,
2013-01-31,38.708,1.333,
2013-02-01,36.833,6.75,
2013-02-02,27.083,0.583,
2013-02-03,49.042,0.875,
2013-02-04,14.208,1.167,
2013-02-05,8.783,3.261,
2013-02-06,9.917,1.0,
2013-02-07,1.042,0.125,
2013-02-08,2.333,0.208,
2013-02-09,6.125,0.917,
2013-02-10,6.0,0.208,
2013-02-11,7.125,0.958,
2013-02-12,11.333,1.783,
2013-02-13,10.417,1.25,
2013-02-14,3.958,0.292,
2013-02-15,6.333,1.542,
2013-02-16,14.625,2.0,
2013-02-17,18.875,2.913,
2013-02-18,2.167,0.5,
2013-02-19,5.875,0.917,
2013-02-20,15.625,2.0,
2013-02-21,16.417,1.792,
2013-02-22,25.667,5.667,
2013-02-23,22.458,2.417,
2013-02-24,20.917,5.375,
2013-02-25,30.167,4.833,
2013-02-26,28.773,1.091,
2013-02-27,7.542,0.875,
2013-02-28,14.917,1.5,
2013-03-01,36.208,0.583,
2013-03-02,12.958,0.917,
2013-03-03,7.583,2.565,
2013-03-04,8.208,1.125,
2013-03-05,14.917,1.708,
2013-03-06,14.542,1.0,
2013-03-07,13.708,2.208,
2013-03-08,10.708,4.25,
2013-03-09,26.208,3.0,
2013-03-10,13.667,1.708,
2013-03-11,10.625,15.636,
2013-03-12,8.75,3.208,
2013-03-13,3.292,1.0,
2013-03-14,8.042,1.0,
2013-03-15,22.792,3.125,
2013-03-16,33.792,2.75,
2013-03-17,24.625,16.174,
2013-03-18,25.458,3.5,
2013-03-19,44.625,1.625,
2013-03-20,22.917,1.167,
2013-03-21,12.375,1.083,
2013-03-22,13.792,1.708,
2013-03-23,18.333,4.5,
2013-03-24,22.583,13.792,
2013-03-25,26.0,9.667,
2013-03-26,14.522,1.435,
2013-03-27,23.167,1.292,
2013-03-28,19.708,2.042,
2013-03-29,11.333,1.042,
2013-03-30,6.708,1.25,
2013-03-31,14.792,2.208,
2013-04-01,,1.167,
2013-04-02,,0.167,
2013-04-03,,0.917,
2013-04-04,,0.917,
2013-04-05,,0.478,
2013-04-06,,0.083,
2013-04-07,,0.042,
2013-04-08,,0.625,
2013-04-09,,1.5,
2013-04-10,,1.682,
2013-04-11,,2.167,
2013-04-12,,3.5,
2013-04-13,,1.292,
2013-04-14,,2.042,
2013-04-15,,1.261,
2013-04-16,,23.042,
2013-04-17,,0.25,
2013-04-18,,0.625,
2013-04-19,,0.583,
2013-04-20,,0.333,
2013-04-21,,0.0,
2013-04-22,,0.708,
2013-04-23,,0.25,
2013-04-24,,0.0,
2013-04-25,,0.75,
2013-04-26,,0.913,
2013-04-27,,1.0,
2013-04-28,,2.25,
2013-04-29,,8.417,
2013-04-30,,1.174,
2013-05-01,,1.375,
2013-05-02,,1.542,
2013-05-03,,0.625,
2013-05-04,,0.75,
2013-05-05,,0.917,
2013-05-06,,2.25,
2013-05-07,,1.957,
2013-05-08,,0.917,
2013-05-09,,11.208,
2013-05-10,,2.042,
2013-05-11,,0.458,
2013-05-12,,1.75,
2013-05-13,,1.667,
2013-05-14,,0.667,
2013-05-15,,2.125,
2013-05-16,,0.864,
2013-05-17,,0.625,
2013-05-18,,0.833,
2013-05-19,,0.167,
2013-05-20,,0.917,
2013-05-21,,1.25,
2013-05-22,,1.833,
2013-05-23,,2.25,
2013-05-24,,0.941,
2013-05-25,,0.292,
2013-05-26,,0.0,
2013-05-27,,0.0,
2013-05-28,,0.0,
2013-05-29,,0.435,
2013-05-30,,0.208,
2013-05-31,,0.042,
2013-06-01,,0.0,
2013-06-02,,0.0,
2013-06-03,,0.0,
2013-06-04,,0.042,
2013-06-05,,0.0,
2013-06-06,,0.0,
2013-06-07,,0.625,
2013-06-08,,0.333,
2013-06-09,,0.0,
2013-06-10,,0.0,
2013-06-11,,0.0,
2013-06-12,,0.0,
2013-06-13,,1.333,
2013-06-14,,6.042,
2013-06-15,,0.708,
2013-06-16,,0.292,
2013-06-17,,0.0,
2013-06-18,,0.125,
2013-06-19,,2.333,
2013-06-20,,6.583,
2013-06-21,,0.417,
2013-06-22,,0.083,
2013-06-23,,0.333,
2013-06-24,,0.0,
2013-06-25,,0.0,
2013-06-26,,0.0,
2013-06-27,,0.708,
2013-06-28,,0.0,
2013-06-29,,0.0,
2013-06-30,,0.0,
2013-07-01,,0.0,
2013-07-02,,0.583,
2013-07-03,,0.5,
2013-07-04,,0.042,
2013-07-05,,1.75,
2013-07-06,,0.125,
2013-07-07,,1.458,
2013-07-08,,3.083,
2013-07-09,,3.917,
2013-07-10,,1.217,
2013-07-11,,1.458,
2013-07-12,,0.417,
2013-07-13,,5.167,
2013-07-14,,2.833,
2013-07-15,,3.708,
2013-07-16,,2.227,
2013-07-17,,1.625,
2013-07-18,,0.25,
2013-07-19,,0.0,
2013-07-20,,3.333,
2013-07-21,,1.125,
2013-07-22,,0.261,
2013-07-23,,0.625,
2013-07-24,,0.417,
2013-07-25,,0.708,
2013-07-26,,0.083,
2013-07-27,,0.125,
2013-07-28,,0.292,
2013-07-29,,0.13,
2013-07-30,,0.083,
2013-07-31,,0.333,
2013-08-01,,0.0,
2013-08-02,,0.0,
2013-08-03,,0.0,
2013-08-04,,0.0,
2013-08-05,,0.048,
2013-08-06,,0.0,
2013-08-07,,0.0,
2013-08-08,,0.0,
2013-08-09,,0.083,
2013-08-10,,1.25,
2013-08-11,,1.625,
2013-08-12,,1.545,
2013-08-13,,0.565,
2013-08-14,,0.579,
2013-08-15,,0.684,
2013-08-16,,0.25,
2013-08-17,,0.105,
2013-08-18,,0.0,
2013-08-19,,0.087,
2013-08-20,,0.042,
2013-08-21,,0.0,
2013-08-22,,0.0,
2013-08-23,,0.375,
2013-08-24,,0.083,
2013-08-25,,0.0,
2013-08-26,,0.0,
2013-08-27,,0.583,
2013-08-28,,8.792,
2013-08-29,,4.913,
2013-08-30,,5.292,
2013-08-31,,2.042,
2013-09-01,,0.792,
2013-09-02,,1.0,
2013-09-03,,0.043,
2013-09-04,,0.5,
2013-09-05,,1.125,
2013-09-06,,0.583,
2013-09-07,,1.333,
2013-09-08,,0.542,
2013-09-09,,1.292,
2013-09-10,,3.043,
2013-09-11,,0.458,
2013-09-12,,0.25,
2013-09-13,,0.417,
2013-09-14,,0.292,
2013-09-15,,1.25,
2013-09-16,,0.958,
2013-09-17,,0.957,
2013-09-18,,0.875,
2013-09-19,,0.667,
2013-09-20,,0.625,
2013-09-21,,0.125,
2013-09-22,,0.0,
2013-09-23,,0.583,
2013-09-24,,0.5,
2013-09-25,,1.208,
2013-09-26,,2.667,
2013-09-27,,1.375,
2013-09-28,,0.75,
2013-09-29,,0.167,
2013-09-30,,0.087,
2013-10-01,,0.375,
2013-10-02,,3.458,
2013-10-03,,1.583,
2013-10-04,,0.292,
2013-10-05,,0.0,
2013-10-06,,0.0,
2013-10-07,,0.0,
2013-10-08,,0.0,
2013-10-09,,0.333,
2013-10-10,,1.5,
2013-10-11,,1.208,
2013-10-12,,0.833,
2013-10-13,,0.476,
2013-10-14,,0.542,
2013-10-15,,1.0,
2013-10-16,,0.125,
2013-10-17,,0.625,
2013-10-18,,0.208,
2013-10-19,,0.0,
2013-10-20,,0.0,
2013-10-21,,2.0,
2013-10-22,,0.292,
2013-10-23,,0.0,
2013-10-24,,0.0,
2013-10-25,,0.583,
2013-10-26,,0.833,
2013-10-27,,0.833,
2013-10-28,,1.222,
2013-10-29,,0.458,
2013-10-30,,1.917,
2013-10-31,,1.583,
2013-11-01,,1.542,
2013-11-02,,0.333,
2013-11-03,,0.0,
2013-11-04,,0.333,
2013-11-05,,0.875,
2013-11-06,,0.458,
2013-11-07,,0.609,
2013-11-08,,1.917,
2013-11-09,,1.292,
2013-11-10,,0.5,
2013-11-11,,1.0,
2013-11-12,,1.0,
2013-11-13,,1.458,
2013-11-14,,1.167,
2013-11-15,,0.25,
2013-11-16,,1.083,
2013-11-17,,1.792,
2013-11-18,,1.0,
2013-11-19,,1.0,
2013-11-20,,1.0,
2013-11-21,,1.0,
2013-11-22,,1.125,
2013-11-23,,1.208,
2013-11-24,,1.667,
2013-11-25,,1.292,
2013-11-26,,1.0,
2013-11-27,,1.409,
2013-11-28,,1.0,
2013-11-29,,1.0,
2013-11-30,,1.042,
2013-12-01,,1.042,
2013-12-02,,1.125,
2013-12-03,,1.0,
2013-12-04,,2.125,
2013-12-05,,1.958,
2013-12-06,,2.261,
2013-12-07,,1.5,
2013-12-08,,5.917,
2013-12-09,,1.0,
2013-12-10,,1.5,
2013-12-11,,1.125,
2013-12-12,,1.125,
2013-12-13,,1.955,
2013-12-14,,1.125,
2013-12-15,,3.625,
2013-12-16,,2.043,
2013-12-17,,1.417,
2013-12-18,,1.0,
2013-12-19,,1.583,
2013-12-20,,1.458,
2013-12-21,,1.708,
2013-12-22,,1.333,
2013-12-23,,1.125,
2013-12-24,,0.957,
2013-12-25,,0.667,
2013-12-26,,0.042,
2013-12-27,,2.292,
2013-12-28,,0.667,
2013-12-29,,1.292,
2013-12-30,,0.5,
2013-12-31,,1.458,
2014-01-01,7.917,1.208,
2014-01-02,9.833,1.333,
2014-01-03,14.042,1.75,
2014-01-04,14.458,1.0,
2014-01-05,22.792,1.75,
2014-01-06,22.708,1.625,
2014-01-07,5.958,1.083,
2014-01-08,10.667,1.727,
2014-01-09,13.542,2.667,
2014-01-10,29.792,3.167,
2014-01-11,34.042,3.75,
2014-01-12,9.708,2.625,
2014-01-13,10.458,2.25,
2014-01-14,11.25,1.25,
2014-01-15,3.458,0.958,
2014-01-16,11.25,1.636,
2014-01-17,31.375,3.333,
2014-01-18,7.75,1.375,
2014-01-19,27.917,2.217,
2014-01-20,33.208,5.875,
2014-01-21,37.375,0.542,
2014-01-22,7.667,0.25,
2014-01-23,11.667,0.125,
2014-01-24,12.458,0.333,
2014-01-25,16.958,11.417,
2014-01-26,19.125,0.375,
2014-01-27,24.833,0.125,
2014-01-28,20.0,0.636,
2014-01-29,15.5,1.583,
2014-01-30,5.125,0.292,
2014-01-31,16.042,1.25,
2014-02-01,13.292,9.792,
2014-02-02,11.708,1.545,
2014-02-03,11.25,4.125,
2014-02-04,25.292,1.25,
2014-02-05,36.917,3.792,
2014-02-06,25.083,1.833,
2014-02-07,19.208,1.208,
2014-02-08,16.333,1.083,
2014-02-09,5.667,1.0,
2014-02-10,11.083,1.0,
2014-02-11,18.292,1.0,
2014-02-12,21.958,2.042,
2014-02-13,6.417,1.091,
2014-02-14,5.542,1.0,
2014-02-15,16.667,2.083,
2014-02-16,22.708,1.125,
2014-02-17,23.875,1.0,
2014-02-18,29.125,1.522,
2014-02-19,19.208,1.375,
2014-02-20,17.542,18.333,
2014-02-21,13.667,1.375,
2014-02-22,1.875,0.333,
2014-02-23,13.542,0.5,
2014-02-24,14.292,0.5,
2014-02-25,14.792,1.625,
2014-02-26,7.667,1.478,
2014-02-27,9.208,1.083,
2014-02-28,12.292,2.125,
2014-03-01,4.917,0.917,
2014-03-02,16.917,2.208,
2014-03-03,13.958,1.167,
2014-03-04,16.174,1.136,
2014-03-05,11.375,3.167,
2014-03-06,15.292,1.292,
2014-03-07,9.667,0.875,
2014-03-08,12.875,2.458,
2014-03-09,10.417,1.125,
2014-03-10,9.042,1.087,
2014-03-11,9.375,1.0,
