date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-10-24,4.0625,9.5,5.4375,,1.0,5.6665,183.5,140.6455,99.5,184.208,2.042,9.542,193.75
2012-10-25,9.0165,20.6435,11.627,,1.125,11.2915,194.5,136.417,99.5,185.75,3.375,14.083,199.833
2012-10-26,9.0415,18.625,9.5835,,1.083,15.3335,222.0,158.583,95.0,184.542,3.083,12.875,197.417
2012-10-27,3.3545,7.6875,4.3335,,1.0,11.521,188.0,151.333,105.5,184.875,2.5,9.75,194.625
2012-10-28,7.021,12.4585,5.4375,,1.0,12.4375,145.0,132.6875,116.5,188.917,3.0,13.167,202.083
2012-10-29,7.3545,17.2295,9.875,,1.0,8.5625,209.5,151.4375,92.0,188.542,2.833,13.542,202.083
2012-10-30,9.478,20.7825,11.304,,0.696,6.104,162.5,109.1045,67.5,187.696,3.565,14.652,202.348
2012-10-31,11.1045,23.8125,12.7085,,0.417,9.979,154.5,105.4375,70.5,188.292,4.042,14.708,203.0
2012-11-01,11.1875,23.2085,12.021,,0.708,12.375,171.0,119.417,63.5,188.917,3.208,13.75,202.667
2012-11-02,6.458,11.5625,5.104,,0.75,3.771,158.0,126.354,96.5,188.958,2.0,7.583,196.542
2012-11-03,5.1875,7.8125,2.625,,0.75,5.5625,159.0,110.8955,57.5,189.5,2.208,8.333,197.833
2012-11-04,5.1665,8.2705,3.104,,0.833,4.542,185.0,118.667,76.0,189.708,2.583,9.333,199.042
2012-11-05,14.875,28.667,13.7915,,1.125,15.7915,162.5,115.0415,69.5,189.875,4.5,15.792,205.667
2012-11-06,24.292,47.271,22.979,,1.0,38.9565,155.5,132.042,111.0,197.083,5.792,22.208,219.292
2012-11-07,12.4585,26.729,14.271,,1.0,7.625,203.5,139.583,83.5,191.0,4.5,14.75,205.75
2012-11-08,9.229500000000002,19.6455,10.417000000000002,,1.0,4.917,197.5,141.25,58.5,186.75,3.083,11.0,197.75
2012-11-09,7.083,13.875,6.792,,1.0,10.104,185.5,145.7295,102.5,187.792,2.708,9.75,197.542
2012-11-10,5.5415,10.1045,4.5625,,1.0,3.8125,187.5,131.85399999999998,82.0,187.75,2.333,8.417,196.167
2012-11-11,9.1045,14.5,5.396,,1.0,14.0415,137.0,110.604,81.5,190.708,3.458,13.5,204.208
2012-11-12,13.7085,29.625,15.9165,,1.0,12.25,195.0,136.1455,94.5,190.375,3.583,15.625,206.0
2012-11-13,13.4165,28.9375,15.521,,1.0,15.979,159.0,114.9375,77.0,188.458,4.0,15.417,203.875
2012-11-14,10.271,18.729,8.458,,1.458,4.75,162.0,112.5,64.5,187.167,2.625,8.792,195.958
2012-11-15,8.521,15.625,7.104,,1.0,2.2085,132.0,91.667,48.0,188.875,2.917,7.875,196.75
2012-11-16,10.5,20.477999999999998,9.9785,,1.0,4.3335,164.0,96.0415,42.5,188.522,2.739,9.957,198.478
2012-11-17,17.771,32.8125,15.042000000000002,,1.0,22.625,114.5,85.229,50.0,192.458,4.667,18.75,211.208
2012-11-18,2.7085,4.5,1.7915,,1.208,1.6455000000000002,140.5,112.021,74.5,189.083,2.625,6.25,195.333
2012-11-19,19.625,36.3335,16.7085,,1.458,16.0,93.5,64.875,34.5,192.375,4.25,14.208,206.583
2012-11-20,8.2915,22.5625,14.271,,1.042,8.8125,160.5,92.9585,16.0,191.583,3.917,11.083,202.667
2012-11-21,7.6665,16.771,9.104500000000002,,1.0,2.7915,128.0,85.021,44.5,190.833,2.5,6.833,197.667
2012-11-22,16.521,31.7705,15.25,,1.292,16.1875,145.0,82.8545,43.0,190.833,3.833,15.167,206.0
2012-11-23,16.104,26.3335,10.229500000000002,,1.0,28.5835,120.5,81.9585,48.0,191.083,4.708,20.708,211.792
2012-11-24,7.75,14.625,6.875,,1.042,8.1665,139.0,85.875,35.0,190.0,2.708,9.125,199.125
2012-11-25,6.771,11.229,4.4585,,1.0,4.8335,107.0,54.958,3.0,188.083,2.667,7.833,195.917
2012-11-26,19.521,41.9165,22.396,,1.042,21.979,140.5,75.75,47.5,193.292,4.667,17.917,211.208
2012-11-27,8.4775,15.843,7.3655,,0.957,3.125,116.0,79.4165,20.0,187.727,2.609,7.227,194.955
2012-11-28,14.542000000000002,28.3335,13.7915,,0.875,5.9165,91.5,45.8125,-2.5,189.917,4.083,12.417,202.333
2012-11-29,21.2915,47.1875,25.8955,,1.083,16.0835,143.5,69.4795,0.0,194.167,5.667,23.917,218.083
2012-11-30,24.5415,58.729,34.1875,,1.0,33.1045,90.5,77.75,56.0,199.875,7.417,28.417,228.292
2012-12-01,8.979,23.104,14.125,,1.125,8.5,80.5,44.625,25.0,191.083,3.875,11.375,202.458
2012-12-02,6.25,10.1665,3.9165,,1.0,3.896,58.5,32.4165,-10.5,189.0,2.75,5.75,194.75
2012-12-03,19.6875,39.9165,20.229,,1.0,15.2085,90.5,57.0625,23.5,193.458,4.333,13.375,206.833
2012-12-04,12.7085,30.042,17.3335,,1.0,9.875,144.0,85.9165,56.5,192.792,3.792,14.042,206.833
2012-12-05,16.25,33.333,17.0835,,1.042,5.0,121.0,61.2085,0.5,189.667,3.958,11.25,200.917
2012-12-06,13.75,27.5205,13.770499999999998,,1.125,6.604,139.5,68.25,20.0,191.0,3.917,11.625,202.625
2012-12-07,11.625,22.979,11.354500000000002,,1.25,3.7915,119.0,63.8335,15.0,189.583,3.583,7.625,197.208
2012-12-08,9.854,18.604,8.75,,1.292,7.1665,130.5,44.5415,-9.5,188.958,3.292,8.708,197.667
2012-12-09,6.646,10.5,3.854,,1.583,3.25,83.5,21.375,-24.5,190.208,3.417,6.208,196.417
2012-12-10,9.5625,18.3955,8.833,,1.0,1.229,58.0,25.2085,-20.5,191.333,2.833,5.75,197.083
2012-12-11,12.229,27.521,15.2915,,1.167,3.146,100.0,47.6665,-13.0,190.833,3.292,6.75,197.583
2012-12-12,13.6665,27.875,14.207999999999998,,1.375,4.396,95.5,39.625,-6.5,190.5,3.875,7.292,197.792
2012-12-13,13.125,25.375,12.25,,1.125,5.646,91.0,31.9375,-21.5,190.542,3.792,7.458,198.0
2012-12-14,18.204500000000003,35.432,17.2275,,1.227,15.4285,89.0,25.0,-25.5,190.955,4.739,10.909,201.864
2012-12-15,24.979,38.2705,13.2915,,0.75,27.104,127.5,66.021,16.5,194.75,5.583,23.25,218.0
2012-12-16,6.1665,9.125,2.9585,,0.292,8.625,151.5,111.896,45.5,190.0,3.333,9.5,199.5
2012-12-17,21.375,47.125,25.75,,0.375,26.0,72.0,50.958,15.0,191.542,5.708,15.75,207.292
2012-12-18,12.646,34.25,21.604,,0.708,13.6665,139.0,83.1665,46.0,193.25,5.083,15.333,208.583
2012-12-19,6.417,12.2915,5.875,,0.458,2.2915,60.0,35.396,8.5,188.958,2.375,4.542,193.5
2012-12-20,10.6455,19.7705,9.125,,0.625,2.4165,89.5,35.0625,-17.5,191.125,2.833,5.458,196.583
2012-12-21,14.479,25.0,10.520499999999998,,0.708,4.229,74.0,43.167,0.0,191.042,3.292,8.25,199.292
2012-12-22,13.5625,29.125,15.5625,,0.667,17.083,120.0,57.583,17.0,192.25,4.25,14.0,206.25
2012-12-23,5.979,9.1875,3.2085,,1.083,8.2295,83.0,48.4585,1.5,188.75,3.708,7.167,195.917
2012-12-24,6.958,12.832999999999998,5.875,,0.958,2.729,60.0,23.375,-33.5,190.542,3.125,5.833,196.375
2012-12-25,17.875500000000002,38.322,20.4465,,1.087,6.6455,77.0,4.729,-47.5,191.957,5.0,11.783,203.739
2012-12-26,5.125,9.3125,4.1875,,1.125,2.7915,44.5,17.3545,-12.5,188.667,2.333,4.0,192.667
2012-12-27,15.9585,29.229,13.271,,1.083,4.7295,73.0,9.958,-34.0,188.167,3.875,6.958,195.125
2012-12-28,25.521,47.2705,21.75,,1.167,22.479,72.5,23.708,-21.5,191.833,5.583,15.583,207.417
2012-12-29,9.208,17.375,8.1665,,1.0,8.625,87.5,50.0,15.5,190.542,3.5,8.417,198.958
2012-12-30,12.1875,19.0415,6.854,,1.0,29.1665,69.5,59.7915,49.5,194.208,4.625,14.167,208.375
2012-12-31,5.0,7.6455,2.646,,1.25,2.271,106.0,66.375,-0.5,190.458,3.792,8.083,198.542
2013-01-01,5.979,7.979,2.0,,2.458,7.8125,138.5,57.896,-6.0,189.083,3.167,5.542,194.625
2013-01-02,3.0835,4.4165,1.3330000000000002,,2.042,1.854,81.5,48.9585,0.0,187.625,2.208,2.792,190.417
2013-01-03,6.5,10.271,3.771,,2.083,5.8955,76.5,31.2085,-19.5,186.667,3.125,4.333,191.0
2013-01-04,6.5415,11.0625,4.5205,,2.042,5.292,108.0,38.792,-15.5,188.792,3.0,6.0,194.792
2013-01-05,3.8335,6.521,2.6875,,1.292,1.1045,77.0,30.6045,-20.5,186.333,2.333,2.833,189.167
2013-01-06,10.021,21.1455,11.125,,1.917,1.75,69.5,15.0835,-39.5,185.792,2.875,5.375,191.167
2013-01-07,16.979,36.396,19.417,,2.25,5.771,66.5,12.354,-44.5,185.458,3.667,7.0,192.458
2013-01-08,28.229,52.1875,23.9585,,2.833,25.229,96.0,39.1875,-24.5,188.417,5.25,19.542,207.958
2013-01-09,16.5625,30.7295,14.167000000000002,,1.5,17.3545,105.0,51.229,2.5,188.292,4.5,13.042,201.333
2013-01-10,9.587,18.3695,8.782499999999999,,1.478,0.8170000000000001,47.5,10.229,-21.5,185.739,2.348,3.217,188.957
2013-01-11,12.979500000000002,23.3125,10.332999999999998,,2.292,2.646,77.5,14.6665,-42.0,191.25,3.375,6.833,198.083
2013-01-12,8.958,13.625,4.667,,2.25,6.5,90.5,22.458,-40.5,194.25,3.542,6.25,200.5
2013-01-13,4.6875,8.271,3.5835,,2.25,1.104,52.0,26.6875,1.0,191.375,2.5,2.042,193.417
2013-01-14,8.667,16.5415,7.875,,2.042,1.125,59.5,11.5415,-30.5,190.125,3.042,3.083,193.208
2013-01-15,20.2915,41.542,21.25,,3.125,10.521,42.5,-5.8125,-34.5,194.458,4.625,11.375,205.833
2013-01-16,14.479500000000002,25.854,11.375,,1.261,5.348,91.5,22.4165,-44.5,193.375,3.167,7.458,200.833
2013-01-17,12.354,25.729,13.375,,0.25,4.252,82.0,20.7085,-33.0,193.708,3.833,8.667,202.375
2013-01-18,14.125,23.9165,9.7915,,1.167,10.4795,79.0,18.542,-36.0,196.375,4.083,8.125,204.5
2013-01-19,3.625,5.792,2.167,,0.167,1.8744999999999998,38.5,19.7705,-10.0,196.167,2.167,2.25,198.417
2013-01-20,16.13,31.5655,15.4345,,0.957,4.375,63.0,7.2085,-35.0,196.174,3.348,7.478,203.652
2013-01-21,14.6875,30.3125,15.625,,1.875,6.75,107.0,38.8125,-33.0,199.25,4.958,9.083,208.333
2013-01-22,12.042000000000002,24.396,12.354,,1.083,7.792,77.5,26.979,-21.5,199.708,4.042,5.083,204.792
2013-01-23,8.4585,16.25,7.7915,,1.0,1.375,86.5,34.875,-16.0,196.667,2.708,3.542,200.208
2013-01-24,18.417,38.2085,19.7915,,1.75,9.708,96.0,26.9585,-30.0,195.833,4.292,9.75,205.583
2013-01-25,25.1665,43.833,18.6665,,1.542,21.583,100.0,38.625,-14.5,199.75,5.625,22.333,222.083
2013-01-26,7.375,10.7915,3.417,,0.917,6.667,133.0,50.6665,0.0,197.292,3.208,6.875,204.167
2013-01-27,9.3705,16.686500000000002,7.316,,0.917,3.6999999999999997,72.5,17.0,-15.0,192.083,2.667,3.542,195.625
2013-01-28,20.0625,36.875,16.8125,,1.958,13.739,110.5,41.146,-42.0,192.833,3.875,10.75,203.583
2013-01-29,11.917,19.646,7.729,,1.042,5.208,128.5,66.1045,26.5,193.583,3.083,5.292,198.875
2013-01-30,24.1455,46.4585,22.3125,,1.708,23.75,100.5,48.354,4.0,195.625,5.292,16.458,212.083
2013-01-31,6.646,11.021,4.375,,1.083,4.917,106.0,72.771,22.5,193.958,2.417,3.583,197.542
2013-02-01,15.582999999999998,25.0625,9.479,,1.667,13.208,106.5,44.5835,-14.0,195.875,3.625,7.875,203.75
2013-02-02,12.6045,17.4375,4.833,,1.417,28.75,125.0,56.0415,11.5,197.5,4.375,10.292,207.792
2013-02-03,22.2515,39.184,17.0415,,1.773,37.833,140.5,73.792,1.0,197.391,5.435,17.478,214.87
2013-02-04,15.1875,24.792,9.604,,1.083,7.743,73.0,26.458,-15.5,195.125,3.25,9.833,204.958
2013-02-05,6.4165,12.4375,6.0205,,1.0,4.4375,21.5,-9.375,-37.5,189.292,2.208,2.833,192.125
2013-02-06,8.0835,14.875,6.7915,,1.042,4.75,48.5,4.375,-44.0,192.167,2.333,2.958,195.125
2013-02-07,13.8125,27.396,13.5835,6.067,1.375,7.9375,68.0,7.9585,-43.0,192.5,3.625,5.708,198.208
2013-02-08,15.0625,21.292,6.229,14.542,1.167,13.770499999999998,1.5,-12.021,-22.0,192.958,3.042,7.75,200.708
2013-02-09,7.3545,11.625,4.2705,3.042,1.0,2.771,84.0,33.375,-3.0,191.125,2.167,3.5,194.625
2013-02-10,10.708,19.4795,8.770499999999998,7.333,1.333,7.0625,79.0,27.4795,-24.5,190.083,2.833,3.583,193.667
2013-02-11,13.5835,21.125,7.542,8.583,1.708,8.958,62.0,14.396,-37.5,192.833,3.833,7.042,199.875
2013-02-12,18.375,31.896,13.520499999999998,11.292,1.667,11.125,72.5,25.0415,-14.5,197.333,3.583,10.25,207.583
2013-02-13,12.5,23.979,11.479,6.5,1.458,7.0415,86.0,23.729,-29.0,194.958,3.25,7.25,202.208
2013-02-14,24.333,41.875,17.542,15.208,1.333,13.875,8.5,-1.1875,-8.0,198.208,3.417,11.833,210.042
2013-02-15,7.2085,10.25,3.0415,3.792,1.0,3.021,66.0,28.9375,-8.5,193.208,2.042,4.542,197.75
2013-02-16,2.25,3.2915,1.0419999999999998,8.333,1.833,9.146,68.0,46.771,25.5,191.667,2.042,2.667,194.333
2013-02-17,8.9165,14.417000000000002,5.5,19.792,3.5,19.0625,90.0,34.917,-17.5,196.167,3.458,5.125,201.292
2013-02-18,6.2915,10.0835,3.7915,8.458,1.875,7.146,52.5,19.0205,-10.5,192.792,2.167,2.75,195.542
2013-02-19,7.479,13.207999999999998,5.729,6.917,1.708,6.6665,67.5,23.1045,-18.0,193.125,2.375,2.917,196.042
2013-02-20,16.5,26.6875,10.1875,16.708,2.375,17.5835,61.5,10.0625,-38.5,195.0,3.458,7.75,202.75
2013-02-21,13.63,22.9085,9.279,11.583,2.083,12.575,64.0,12.3845,-33.5,194.692,3.308,6.538,201.231
2013-02-22,4.917,5.292,0.375,5.125,2.083,7.542,71.0,22.25,-30.0,,,,
2013-02-23,7.125,8.167,1.042,9.542,2.042,10.208,83.0,22.417,-37.0,,,,
2013-02-24,11.708,14.75,3.042,16.917,2.542,21.208,80.0,31.417,-12.0,,,,
2013-02-25,9.8335,13.816500000000001,3.9835,29.25,3.5,30.5375,127.0,65.43350000000001,15.0,186.4,3.9,3.9,190.3
2013-02-26,16.3335,25.167,8.8335,39.708,3.792,41.25,126.5,62.6665,2.5,189.292,4.958,7.583,196.875
2013-02-27,22.771,35.2085,12.4375,45.5,3.458,54.0,104.0,65.1665,31.5,191.625,5.958,16.208,207.833
2013-02-28,12.957999999999998,22.958,10.0,15.458,2.042,21.6045,160.5,108.2085,57.5,192.542,4.25,10.542,203.083
2013-03-01,17.396,24.375,6.9795,33.0,2.25,37.354,101.0,75.271,60.5,193.875,5.042,10.5,204.375
2013-03-02,10.5415,14.125,3.583,12.542,2.0,13.1875,58.5,46.5,34.5,191.875,4.167,5.75,197.625
2013-03-03,8.0,14.2915,6.292,6.083,2.0,6.104,96.0,46.1665,0.5,190.333,2.542,4.042,194.375
2013-03-04,13.146,21.8335,8.6875,14.875,2.75,15.3125,85.0,34.3335,-27.5,191.208,3.042,6.25,197.458
2013-03-05,20.729,39.9565,19.4565,23.348,0.957,26.5905,83.0,47.417,33.5,196.0,4.087,8.909,204.909
2013-03-06,5.875,10.5835,4.7085,7.625,0.0,6.8125,47.0,25.3125,0.5,185.714,1.583,2.429,188.143
2013-03-07,8.625,14.582999999999998,5.958,11.125,0.542,9.5625,64.0,20.3335,-16.0,186.208,2.0,2.292,188.5
2013-03-08,7.229,11.354500000000002,4.125,8.708,0.292,7.1045,82.0,30.2915,-26.0,185.667,1.917,2.417,188.083
2013-03-09,7.6045,10.8125,3.208,12.917,0.375,12.354,88.0,37.6665,-14.5,187.042,2.125,4.208,191.25
2013-03-10,6.396,11.771,5.375,5.917,0.167,6.146,47.5,24.3335,-3.0,185.958,1.958,2.083,188.042
2013-03-11,6.979,13.646,6.667,5.25,0.0,4.667,85.5,32.3125,-9.0,187.292,1.667,1.875,189.167
2013-03-12,21.9375,32.625,10.6875,39.542,3.75,39.229,166.0,73.2085,-14.5,196.208,4.125,11.958,208.167
2013-03-13,27.896,39.1875,11.2915,59.583,2.708,66.0,121.0,85.7705,49.0,199.208,5.083,17.958,217.167
2013-03-14,7.4585,12.4375,4.979,4.042,0.042,4.8825,122.0,85.646,41.5,189.375,2.042,3.958,193.333
2013-03-15,6.1875,9.9165,3.729,8.167,0.0,5.7705,115.0,62.75,27.5,189.0,1.75,2.833,191.833
2013-03-16,6.7085,8.7295,2.021,18.833,1.417,19.1875,164.0,79.8545,1.5,191.125,2.708,4.5,195.625
2013-03-17,16.8045,23.630499999999998,6.826,33.0,2.565,35.7175,155.5,94.125,15.5,194.565,4.043,7.522,202.087
2013-03-18,12.0,18.25,6.25,29.667,0.958,35.4165,200.5,124.2915,45.5,193.458,3.25,8.292,201.75
2013-03-19,8.629,12.674,4.0305,15.542,0.565,16.9585,138.0,100.146,60.0,190.043,2.217,4.217,194.261
2013-03-20,17.625,30.521,12.895499999999998,15.25,0.292,17.1455,75.0,67.0625,54.0,188.5,3.458,9.042,197.542
2013-03-21,5.4375,8.375,2.9375,2.25,0.042,3.5625,109.5,71.729,36.0,184.542,1.75,4.25,188.792
2013-03-22,4.3125,7.0,2.6875,5.792,0.083,6.25,113.0,67.3335,26.0,183.917,1.625,2.458,186.375
2013-03-23,4.417,6.021,1.604,13.0,0.833,13.396,149.0,90.333,-0.5,185.542,1.917,2.5,188.042
2013-03-24,12.9375,19.4375,6.5,19.208,1.667,19.104,191.5,119.979,37.5,188.174,2.75,6.609,194.783
2013-03-25,13.0625,19.771,6.7085,21.167,1.792,23.646,223.5,132.97899999999998,46.5,187.75,2.875,7.708,195.458
2013-03-26,15.979500000000002,24.9375,8.9585,23.917,1.458,25.125,186.5,133.70850000000002,88.0,189.292,3.292,9.792,199.083
2013-03-27,16.479,31.7705,15.2915,25.0,0.875,28.0205,124.5,100.979,64.0,193.875,3.958,12.583,206.458
2013-03-28,12.3125,18.6875,6.375,25.833,1.167,27.0,213.5,123.75,32.5,188.292,3.0,7.875,196.167
2013-03-29,15.146,20.5835,5.4375,26.583,1.417,30.0,225.5,143.4795,62.0,191.417,3.375,13.0,204.417
2013-03-30,7.292,9.0,1.7085,13.75,0.292,17.7705,157.5,133.625,112.0,189.75,2.625,9.5,199.25
2013-03-31,5.125,7.9375,2.8125,8.958,0.0,8.9795,167.5,126.125,98.5,187.667,2.125,3.5,191.167
2013-04-01,10.761,16.8695,6.1085,,0.652,23.869500000000002,147.0,95.5,31.5,193.565,3.217,11.913,205.478
2013-04-02,22.917,43.021,20.104,,0.625,26.8335,114.5,92.146,73.0,199.042,4.75,19.708,218.75
2013-04-03,9.375,16.1455,6.771,,0.042,1.8125,157.5,129.89600000000002,106.0,189.5,2.625,10.917,200.417
2013-04-04,9.7085,15.396,5.6875,,0.667,7.396,224.0,165.35399999999998,99.5,190.375,2.792,12.708,203.083
2013-04-05,12.979500000000002,18.208,5.2295,,0.792,21.9165,212.5,163.083,105.5,196.167,3.958,17.667,213.833
2013-04-06,9.3125,12.125,2.8125,,0.5,20.625,192.0,155.5205,128.5,192.417,2.875,14.75,207.167
2013-04-07,3.2705,5.3955,2.125,,0.083,1.8125,202.5,145.375,95.5,189.875,2.417,11.417,201.292
2013-04-08,3.8335,6.6875,2.854,,0.75,4.9375,152.0,113.0205,70.0,191.917,2.125,7.958,199.875
2013-04-09,15.125,24.3125,9.1875,,1.25,12.25,202.5,118.1665,31.0,194.083,3.625,15.542,209.625
2013-04-10,11.125,16.7085,5.583,,1.0,9.604,167.0,112.354,59.0,192.625,3.167,12.292,204.917
2013-04-11,10.1045,14.6875,4.583,,1.0,8.479,126.0,77.271,36.5,192.292,3.125,10.542,202.833
2013-04-12,8.229,14.375,6.146,,1.0,9.125,148.5,89.8545,23.0,192.167,2.875,8.917,201.083
2013-04-13,6.604,10.1875,3.5835,,1.0,7.0835,166.0,110.146,50.5,192.917,2.542,7.75,200.667
2013-04-14,6.1875,8.7915,2.604,,1.0,13.625,208.0,129.208,53.5,192.75,2.958,12.042,204.792
2013-04-15,9.208,14.6875,5.479,,1.0,14.125,211.5,147.2705,93.0,192.333,2.917,13.417,205.75
2013-04-16,10.408,16.229,5.8215,,1.0,17.3955,195.0,134.10399999999998,70.5,188.909,3.043,14.5,203.409
2013-04-17,12.354500000000002,17.7915,5.4375,,1.208,27.625,244.5,173.66649999999998,99.0,186.417,3.792,17.5,203.917
2013-04-18,10.9585,17.1875,6.229,,1.0,26.75,238.5,178.02100000000002,120.5,184.0,3.25,16.292,200.292
2013-04-19,4.1665,6.896,2.729,,1.0,19.3125,173.0,120.8125,81.5,184.292,2.083,7.292,191.583
2013-04-20,8.2705,11.396,3.125,,1.0,18.6045,102.5,70.1455,38.5,185.292,2.792,8.667,193.958
2013-04-21,5.5415,8.0415,2.5,,1.0,9.8125,116.0,62.5625,30.5,184.0,2.792,9.458,193.458
2013-04-22,5.0,8.854,3.854,,1.0,13.5625,130.5,88.0625,24.0,182.0,2.375,5.917,187.917
2013-04-23,11.5625,17.7085,6.146,,1.0,12.521,169.0,103.625,12.0,184.417,3.292,12.25,196.667
2013-04-24,17.6875,32.2915,14.604,,1.0,25.375,146.0,123.646,93.5,185.75,4.792,18.542,204.292
2013-04-25,9.3125,13.417000000000002,4.1045,,1.0,14.521,225.0,178.417,122.5,184.217,2.833,11.609,195.826
2013-04-26,10.5,15.604,5.1045,,1.0,14.146,218.0,148.35399999999998,100.0,186.25,3.5,14.458,200.708
2013-04-27,3.521,6.25,2.7295,,1.0,10.4585,171.5,130.875,97.0,186.75,2.292,7.792,194.542
2013-04-28,2.146,2.875,0.7295,,1.0,7.125,179.0,139.9375,95.0,185.625,2.125,6.0,191.625
2013-04-29,8.5,11.625,3.125,,1.083,13.146,225.5,149.72899999999998,59.0,186.875,3.25,11.375,198.25
2013-04-30,14.1665,21.521,7.3545,,1.083,18.2295,207.0,155.02100000000002,110.0,186.667,3.917,17.417,204.083
2013-05-01,6.6875,10.604,3.9165,,1.042,12.7915,184.0,141.75,102.5,184.458,2.292,11.25,195.708
2013-05-02,3.6045,6.6875,3.0835,,1.0,5.625,163.0,121.604,81.5,183.583,2.0,7.167,190.75
2013-05-03,4.708,7.479,2.771,,1.0,5.625,201.5,132.917,44.0,185.792,2.458,8.25,194.042
2013-05-04,5.4585,7.8335,2.375,,1.042,10.125,211.0,143.9795,62.5,185.458,2.958,9.958,195.417
2013-05-05,4.479,6.104,1.625,,1.0,14.5835,236.0,163.75,86.5,184.542,2.625,9.667,194.208
2013-05-06,4.6665,6.5,1.8335,,1.083,21.979,246.5,175.25,92.5,185.458,2.875,10.833,196.292
2013-05-07,3.7295,8.667,4.9375,,1.0,3.229,153.5,124.0,84.5,184.25,1.958,5.75,190.0
2013-05-08,5.0835,10.396,5.3125,,1.0,5.396,219.5,146.39600000000002,61.0,184.208,2.0,6.833,191.042
2013-05-09,11.729,17.8335,6.104,,1.458,9.729,270.5,175.333,83.0,185.917,3.5,14.542,200.458
2013-05-10,13.021999999999998,17.239,4.2175,,2.087,25.674,272.5,202.875,118.5,187.652,3.652,16.087,203.739
2013-05-11,15.375,20.8125,5.4375,,1.167,40.917,195.0,168.708,147.0,192.042,4.292,19.083,211.125
2013-05-12,6.5205,8.3335,1.8125,,1.0,12.8335,268.0,198.2295,150.5,187.792,2.792,11.917,199.708
2013-05-13,13.1665,20.0625,6.896,,1.0,25.729,217.5,173.4375,130.5,188.417,3.333,14.875,203.292
2013-05-14,11.729,16.3125,4.5835,,1.333,31.3335,286.5,217.8125,139.5,190.75,4.083,17.208,207.958
2013-05-15,12.0625,15.5625,3.5,,1.333,32.3545,247.5,200.458,163.5,187.375,3.167,13.833,201.208
2013-05-16,9.8545,15.4585,5.604,,1.125,24.292,245.5,189.75,148.0,187.375,3.125,15.167,202.542
2013-05-17,10.896,15.6665,4.7705,,1.0,20.7085,244.5,177.875,114.5,188.5,3.083,12.917,201.417
2013-05-18,9.396,12.6875,3.2915,,1.208,20.5415,253.5,183.70850000000002,103.0,188.875,3.0,13.792,202.667
2013-05-19,6.3125,8.7085,2.396,,1.042,12.458,249.0,187.45850000000002,141.0,185.792,2.708,12.75,198.542
2013-05-20,9.375,15.0625,5.6875,,1.0,14.792000000000002,229.5,192.70850000000002,142.5,185.083,3.0,13.833,198.917
2013-05-21,8.2915,12.8125,4.521,,1.0,17.333,279.0,224.64600000000002,179.0,187.167,3.292,15.417,202.583
2013-05-22,11.6875,16.2915,4.6045,,1.125,30.396,279.0,223.1875,179.0,188.375,3.833,17.333,205.708
2013-05-23,10.3695,14.8695,4.5,,1.13,21.2295,284.5,213.6045,144.5,188.609,3.565,15.217,203.826
2013-05-24,8.3125,13.3335,5.0205,,1.0,9.354,295.0,216.9375,119.0,187.667,2.625,11.792,199.458
2013-05-25,8.646,11.104,2.458,,1.0,13.3125,222.0,176.70850000000002,136.5,189.583,2.5,11.625,201.208
2013-05-26,7.354,9.833,2.479,,1.0,20.604,270.5,208.75,147.5,189.792,3.042,12.708,202.5
2013-05-27,9.625,12.771,3.146,,1.0,19.5625,260.0,215.97899999999998,173.5,187.5,3.042,13.917,201.417
2013-05-28,9.167,13.479,4.3125,,1.0,11.479,251.5,214.0,180.5,185.375,3.292,12.208,197.583
2013-05-29,9.479,15.582999999999998,6.104,,1.0,14.3125,213.0,196.64600000000002,182.0,184.583,3.042,12.625,197.208
2013-05-30,14.5415,28.0625,13.521,,1.0,12.7085,211.0,197.208,182.0,185.75,3.417,15.792,201.542
2013-05-31,10.125,15.0,4.875,,1.0,18.396,277.0,215.625,161.0,189.333,3.125,13.792,203.125
2013-06-01,6.7295,10.458,3.7295,,1.0,16.021,262.5,197.1045,142.5,186.792,2.75,11.708,198.5
2013-06-02,4.271,6.229,1.9580000000000002,,1.0,11.4165,221.5,182.3125,145.0,185.833,2.042,9.958,195.792
2013-06-03,10.0415,14.354,4.3125,,1.083,20.375,271.0,195.1455,117.5,187.625,3.417,14.167,201.792
2013-06-04,9.826,13.5435,3.7175000000000002,,1.087,20.2915,295.5,222.6875,137.0,190.455,3.826,15.727,206.182
2013-06-05,11.5835,16.2915,4.708,,1.25,34.854,293.0,224.167,164.0,190.917,3.875,15.917,206.833
2013-06-06,12.021,18.6455,6.625,,1.042,21.1665,248.0,210.27100000000002,176.0,187.625,3.708,16.542,204.167
2013-06-07,9.729,18.646,8.9165,,1.0,15.604,248.5,195.3125,165.0,186.625,3.917,13.75,200.375
2013-06-08,5.896,10.771,4.875,,1.0,12.5625,268.5,204.60399999999998,162.5,185.708,2.708,12.208,197.917
2013-06-09,5.104,6.646,1.5415,,1.0,20.5625,290.0,223.417,142.0,189.208,2.958,12.042,201.25
2013-06-10,11.645499999999998,17.1875,5.5415,,1.125,31.146,280.0,232.02100000000002,187.5,190.333,3.542,14.708,205.042
