date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,CH4_mean,NMHC_mean,THC_mean
2011-01-01,82.0,64.125,38.0,17.194333333333333,22.555333333333333,5.361,,2.1803333333333335,12.85425,118.0,67.208,16.0,4.271,197.217,16.261,213.478
2011-01-02,91.0,70.458,49.0,8.235999999999999,10.097,1.861,,2.653,14.64575,87.0,59.625,43.0,3.604,193.174,8.478,201.652
2011-01-03,74.0,58.0,42.0,11.138666666666666,13.430666666666667,2.2916666666666665,,2.890333333333333,17.42725,84.0,59.167,37.0,3.771,192.565,10.087,202.652
2011-01-04,90.0,60.708,25.0,9.261666666666667,12.039000000000001,2.7773333333333334,,4.5696666666666665,23.287,85.0,45.083,19.0,3.771,193.739,8.783,202.522
2011-01-05,87.0,69.458,46.0,15.747333333333335,25.415000000000003,9.667333333333334,,1.529,9.327,80.0,37.958,8.0,3.258,193.136,11.091,204.227
2011-01-06,91.0,64.0,29.0,25.194333333333333,51.44466666666667,26.250333333333334,,2.0126666666666666,14.39575,109.0,52.375,6.0,4.3125,195.826,23.087,218.913
2011-01-07,78.0,63.208,37.0,11.527666666666667,18.458333333333332,6.930666666666667,,1.5696666666666665,8.6045,90.0,52.875,26.0,3.0,192.478,9.652,202.13
2011-01-08,78.0,63.625,41.0,13.194333333333333,19.694333333333333,6.5,,1.4166666666666667,7.88525,89.0,44.958,17.0,3.3335,193.696,11.174,204.87
2011-01-09,82.0,66.292,43.0,18.416666666666668,29.125333333333334,10.708333333333334,,2.8193333333333332,16.29175,108.0,61.5,27.0,4.1665,197.652,18.609,216.261
2011-01-10,96.0,68.125,37.0,30.500333333333334,60.81966666666667,30.319333333333333,,3.2083333333333335,28.95825,116.0,63.0,18.0,6.0835,200.783,28.957,229.739
2011-01-11,73.0,58.625,34.0,13.628,24.05933333333333,10.431,,3.4306666666666668,23.53,108.0,62.25,16.0,3.8335,193.522,11.783,205.304
2011-01-12,79.0,60.333,36.0,21.537333333333333,41.35033333333333,19.81266666666667,,2.23,9.6225,77.0,36.542,7.0,3.5965,193.565,14.435,208.0
2011-01-13,84.0,59.0,31.0,21.583333333333332,51.236333333333334,29.652666666666665,,2.361,14.83325,110.0,55.708,10.0,4.375,196.217,21.783,218.0
2011-01-14,79.0,63.75,51.0,16.916666666666668,24.528000000000002,7.611333333333334,,3.8473333333333333,27.9585,80.0,59.333,44.0,4.7059999999999995,195.609,13.652,209.261
2011-01-15,80.0,63.625,45.0,14.263666666666666,21.847333333333335,7.583333333333333,,2.4446666666666665,13.08325,88.0,60.25,27.0,3.6455,193.957,13.391,207.348
2011-01-16,75.0,58.792,47.0,15.583333333333334,24.930666666666667,9.347333333333333,,1.75,13.80225,63.0,55.458,44.0,3.146,192.696,10.565,203.261
2011-01-17,93.0,62.25,32.0,21.708333333333332,39.81933333333333,18.111,,1.596,14.058499999999999,103.0,54.792,18.0,3.492,194.5,17.136,211.636
2011-01-18,87.0,61.773,30.0,29.432666666666666,63.214333333333336,33.781666666666666,,1.928,14.568999999999999,108.0,47.091,-7.0,4.5625,197.043,31.043,228.087
2011-01-19,97.0,78.083,51.0,29.509666666666664,62.04966666666667,32.54,,1.8406666666666667,13.1355,84.0,56.958,39.0,4.5625,194.826,28.043,222.87
2011-01-20,99.0,86.417,71.0,18.055666666666667,29.444333333333333,11.389000000000001,,1.4796666666666667,9.01025,99.0,77.542,55.0,3.125,190.913,15.0,205.913
2011-01-21,99.0,93.042,82.0,20.402666666666665,29.79133333333333,9.388666666666666,,1.4026666666666667,11.91675,89.0,76.792,65.0,3.7085,192.304,16.522,208.826
2011-01-22,99.0,83.708,57.0,20.208333333333332,30.639,10.430333333333332,,1.7776666666666667,11.97925,117.0,74.917,39.0,3.8335,194.174,18.174,212.348
2011-01-23,83.0,72.667,52.0,11.083333333333334,16.361333333333334,5.278,,1.5556666666666665,5.896,101.0,67.875,33.0,3.042,192.478,11.261,203.739
2011-01-24,76.0,55.917,39.0,11.916666666666666,17.625333333333334,5.708333333333333,,1.246,7.58325,70.0,33.125,15.0,2.583,191.826,9.522,201.348
2011-01-25,61.0,49.167,25.0,14.811666666666667,20.862666666666666,6.051333333333333,,2.227333333333333,16.51925,69.0,28.083,2.0,3.551,193.348,11.522,204.87
2011-01-26,72.0,55.833,38.0,16.862666666666666,27.810666666666666,10.947333333333333,,1.4916666666666665,9.3645,63.0,21.5,-7.0,3.0415,193.348,10.522,203.87
2011-01-27,82.0,61.25,37.0,17.694333333333333,29.236,11.541666666666666,,2.9106666666666663,21.0835,87.0,37.917,8.0,3.8335,194.348,12.217,206.565
2011-01-28,81.0,62.417,40.0,13.777666666666667,20.430333333333333,6.652666666666666,,2.8193333333333332,18.8435,92.0,47.542,13.0,3.596,193.13,9.391,202.522
2011-01-29,88.0,68.458,39.0,11.597333333333333,17.402666666666665,5.805666666666667,,1.7916666666666667,8.73975,71.0,35.625,16.0,2.9585,193.348,9.522,202.87
2011-01-30,82.0,70.417,46.0,20.75,36.097,15.347,,1.6803333333333335,9.8435,65.0,32.0,8.0,3.9375,197.826,16.261,214.087
2011-01-31,86.0,60.417,32.0,19.45866666666667,37.263666666666666,17.805666666666667,,1.483666666666667,10.1665,81.0,32.25,-2.0,3.479,193.826,13.696,207.522
2011-02-01,85.0,57.625,24.0,20.891,47.68266666666667,26.791666666666668,,2.794333333333333,18.436500000000002,101.0,36.417,-8.0,4.43,199.769,26.769,226.538
2011-02-02,70.0,54.75,36.0,10.418333333333333,17.422666666666668,7.0040000000000004,,1.6613333333333333,10.43725,41.0,6.583,-16.0,2.7705,,,
2011-02-03,78.0,53.875,26.0,24.56725,40.216,15.648499999999999,,1.7590000000000001,13.0835,68.0,14.708,-31.0,4.2085,,,
2011-02-04,73.0,48.458,25.0,18.89575,28.6145,9.71875,,3.3333333333333335,20.43725,89.0,49.125,9.0,4.0,,,
2011-02-05,76.0,51.25,30.0,18.646,25.25,6.60425,,4.722333333333333,33.625,94.0,58.417,5.0,4.75,,,
2011-02-06,99.0,86.542,68.0,30.331249999999997,52.24525,21.914,,3.361333333333333,29.28125,95.0,72.542,49.0,5.3469999999999995,,,
2011-02-07,99.0,84.167,58.0,24.639499999999998,41.685249999999996,17.045749999999998,,2.3946666666666667,17.670749999999998,107.0,86.292,56.0,4.896,,,
2011-02-08,93.0,60.833,35.0,13.333,22.98775,9.655,,1.7086666666666666,10.31225,66.0,32.708,1.0,2.9375,,,
2011-02-09,68.0,49.833,30.0,17.044,29.796,12.75225,,1.7296666666666667,12.427,59.0,23.667,-16.0,3.4165,,,
2011-02-10,74.0,53.875,33.0,20.216,37.98225,17.76625,,2.0543333333333336,12.64575,81.0,38.875,-4.0,3.3125,,,
2011-02-11,76.0,56.917,33.0,12.65625,18.375,5.71875,,2.0693333333333332,11.6665,82.0,46.083,15.0,3.021,,,
2011-02-12,80.0,59.667,35.0,13.41675,20.2395,6.822749999999999,,1.875,13.78125,90.0,42.625,12.0,3.3125,,,
2011-02-13,99.0,82.333,54.0,30.5935,53.6665,23.073,,1.611,16.771,64.0,39.25,20.0,4.3125,,,
2011-02-14,99.0,96.958,94.0,34.36475,69.63525,35.27075,,1.7933333333333332,18.64575,71.0,56.0,42.0,5.208,,,
2011-02-15,99.0,82.458,65.0,24.7405,51.036,26.295499999999997,,1.9443333333333335,16.21875,89.0,51.625,23.0,4.604,,,
2011-02-16,79.0,59.167,30.0,27.252,46.60025,19.348,,2.377666666666667,16.558500000000002,85.0,43.042,10.0,3.9175,,,
2011-02-17,80.0,57.708,34.0,14.55225,25.69575,11.143250000000002,,2.102333333333333,11.896,82.0,39.458,-1.0,3.0835,193.417,18.083,211.5
2011-02-18,88.0,62.875,33.0,10.6665,18.052,7.3855,,1.9586666666666666,9.29175,60.0,20.333,-5.0,2.8125,193.957,9.217,203.174
2011-02-19,92.0,67.167,34.0,16.57325,25.1875,8.61475,,1.8470000000000002,11.65625,75.0,21.625,-24.0,3.5415,196.913,13.696,210.609
2011-02-20,92.0,60.375,30.0,29.86325,55.94325,26.0805,,2.2319999999999998,14.894,95.0,42.042,-13.0,4.8125,200.304,24.0,224.304
2011-02-21,87.0,61.708,41.0,32.33825,67.42625,35.088,,3.262333333333333,20.9775,92.0,56.083,2.0,5.013,198.304,27.435,225.739
2011-02-22,97.0,67.875,40.0,26.5385,44.21575,17.67725,,3.361,23.948,119.0,87.625,47.0,4.125,194.174,17.13,211.304
2011-02-23,99.0,86.542,58.0,23.11275,41.24225,18.1295,,2.458666666666667,16.97925,134.0,107.167,88.0,4.396,194.739,17.652,212.391
2011-02-24,71.0,54.25,33.0,16.72925,28.164749999999998,11.43575,,2.8510000000000004,30.25,133.0,92.0,59.0,3.9375,194.522,10.391,204.913
2011-02-25,90.0,78.125,70.0,23.4585,36.448,12.9895,,2.5416666666666665,24.875,86.0,70.875,58.0,4.346,195.783,18.217,214.0
2011-02-26,84.0,63.958,44.0,9.42675,14.593499999999999,5.16675,,1.7916666666666667,13.083,72.0,49.417,15.0,2.979,193.0,14.739,207.739
2011-02-27,80.0,62.5,34.0,15.427,28.0,12.573,,1.8470000000000002,14.37475,75.0,32.417,5.0,3.0,194.261,9.087,203.348
2011-02-28,86.0,55.083,26.0,23.451999999999998,42.42425,18.97275,,1.6746666666666667,12.82975,89.0,45.0,-11.0,3.354,194.636,14.864,209.5
2011-03-01,92.0,71.25,45.0,31.096249999999998,55.256,24.15925,,2.358,18.198,165.0,101.167,45.0,4.2705,196.522,26.957,223.478
2011-03-02,99.0,84.667,71.0,26.833750000000002,51.161249999999995,24.3275,,2.414,18.19625,117.0,102.667,85.0,4.375,196.435,28.304,224.739
2011-03-03,76.0,56.75,32.0,10.15625,15.52075,5.36475,,2.2083333333333335,19.6665,140.0,96.042,65.0,3.3545,193.174,7.696,200.87
2011-03-04,95.0,80.875,54.0,14.10425,19.96875,5.8645,,1.8333333333333333,17.80225,97.0,76.167,38.0,3.5625,194.696,11.0,205.696
2011-03-05,99.0,96.667,91.0,24.87675,46.810249999999996,21.93325,,1.8076666666666668,11.261,129.0,112.25,96.0,5.0794999999999995,197.565,28.652,226.217
2011-03-06,99.0,83.417,58.0,35.43033333333333,72.81966666666666,37.388666666666666,,3.4653333333333336,19.6145,185.0,138.458,113.0,7.125,200.043,33.609,233.652
2011-03-07,81.0,60.25,43.0,21.399,36.44566666666667,15.046666666666667,,2.625,33.875,136.0,112.125,82.0,5.4375,196.826,12.13,208.957
2011-03-08,84.0,59.042,34.0,23.911333333333335,42.73333333333333,18.821666666666665,,2.4583333333333335,31.47925,157.0,100.0,59.0,5.479,196.87,15.087,211.957
2011-03-09,96.0,84.917,60.0,28.366,42.949666666666666,14.584000000000001,,1.7783333333333333,23.06275,93.0,72.542,62.0,4.8545,196.478,22.913,219.391
2011-03-10,88.0,63.125,42.0,14.958333333333334,22.513666666666666,7.5553333333333335,,1.7919999999999998,15.39575,119.0,84.417,59.0,3.527,192.957,9.13,202.087
2011-03-11,81.0,56.0,30.0,11.791666666666666,16.819333333333333,5.027666666666667,,2.139,16.4375,116.0,57.708,21.0,3.2705,192.87,9.391,202.261
2011-03-12,75.0,58.583,37.0,16.778000000000002,27.764,10.985999999999999,,1.7656666666666665,14.6665,90.0,40.292,7.0,3.0,194.348,9.043,203.391
2011-03-13,81.0,57.625,29.0,25.430666666666667,43.87533333333334,18.444333333333333,,1.696,14.0625,90.0,43.167,8.0,3.229,194.435,10.652,205.087
2011-03-14,84.0,52.292,15.0,34.643,63.10999999999999,28.46666666666667,,2.4303333333333335,15.64575,117.0,60.167,4.0,3.854,195.826,18.913,214.739
2011-03-15,74.0,54.0,29.0,32.04366666666667,66.513,34.46966666666666,,2.626333333333333,20.854,108.0,61.333,27.0,4.027,197.947,21.632,219.579
2011-03-16,74.0,50.708,18.0,29.532666666666668,51.82966666666667,22.296999999999997,,2.2033333333333336,15.937249999999999,145.0,81.625,12.0,3.5205,195.217,18.739,213.957
2011-03-17,99.0,91.708,66.0,32.138666666666666,59.22233333333333,27.08366666666667,,2.2223333333333333,17.9165,143.0,116.958,93.0,5.2085,196.261,26.826,223.087
2011-03-18,99.0,90.875,78.0,27.042,53.916333333333334,26.875333333333334,,2.986,26.917,140.0,119.5,98.0,6.646,203.652,30.739,234.391
2011-03-19,90.0,59.167,39.0,16.034000000000002,28.468333333333334,12.434666666666667,,2.3633333333333333,9.995,95.0,73.208,38.0,3.0495,193.13,6.913,200.043
2011-03-20,82.0,55.75,32.0,20.0,32.347,12.347333333333333,,3.2550000000000003,14.354,123.0,70.125,10.0,3.0,193.478,9.957,203.435
2011-03-21,77.0,47.417,18.0,24.121333333333336,41.035333333333334,16.914,,3.4723333333333333,15.1875,138.0,79.792,33.0,3.0415,194.0,10.304,204.304
2011-03-22,77.0,54.375,36.0,38.18366666666667,69.279,31.09566666666667,,4.889,22.6145,147.0,96.458,26.0,4.333,196.13,20.609,216.739
2011-03-23,99.0,91.25,61.0,32.754666666666665,51.518,18.763333333333332,,2.9033333333333338,14.6145,119.0,101.042,79.0,3.604,191.739,16.739,208.478
2011-03-24,99.0,84.667,59.0,20.041666666666668,26.83366666666667,6.791666666666667,,3.4586666666666663,15.229,139.0,99.667,72.0,4.808999999999999,194.348,12.087,206.435
2011-03-25,80.0,57.917,26.0,9.860999999999999,13.972,4.1113333333333335,,3.0276666666666667,16.4585,120.0,70.833,45.0,3.354,194.391,6.913,201.304
2011-03-26,81.0,63.75,36.0,21.041666666666668,36.97233333333333,15.930666666666667,,2.974,13.7295,104.0,60.458,29.0,3.3335,195.435,9.391,204.826
2011-03-27,91.0,58.042,30.0,36.861,69.08733333333333,32.226,,4.028,23.6295,147.0,88.125,24.0,4.4585,196.87,19.0,215.87
2011-03-28,90.0,61.958,32.0,34.03133333333333,68.31,34.279,,3.5026666666666664,32.215,176.0,100.542,51.0,4.709,198.381,20.952,219.333
2011-03-29,88.0,45.625,10.0,32.791333333333334,58.629,25.838333333333335,,2.917,22.03125,182.0,108.292,40.0,4.3335,197.435,18.609,216.043
2011-03-30,67.0,52.542,33.0,27.204666666666668,50.67033333333333,23.465666666666664,,3.282,19.40625,213.0,144.583,68.0,3.708,195.087,22.174,217.261
2011-03-31,99.0,80.292,50.0,18.75,27.264,8.513666666666667,,2.542,13.1355,171.0,109.0,42.0,3.167,191.957,11.565,203.522
2011-04-01,75.0,48.792,11.0,31.396,46.302,14.906500000000001,,2.7806666666666664,27.0775,210.0,128.917,42.0,4.125,192.478,23.783,216.261
2011-04-02,79.0,55.875,30.0,25.33325,39.198,13.8645,,3.1806666666666668,32.1965,203.0,121.125,72.0,4.2705,194.043,22.957,217.0
2011-04-03,55.0,42.708,29.0,9.344000000000001,13.250250000000001,3.90625,,1.486,11.5625,120.0,78.833,59.0,2.5415,189.826,6.609,196.435
2011-04-04,72.0,43.208,19.0,17.0625,28.9375,11.875,,1.5416666666666667,12.59375,149.0,87.125,26.0,2.646,191.087,11.217,202.304
2011-04-05,69.0,42.625,18.0,24.33325,41.37525,17.04175,,1.875333333333333,18.34375,197.0,104.625,27.0,3.125,192.391,16.478,208.87
2011-04-06,80.0,48.75,13.0,29.313499999999998,45.56675,16.25325,,2.2083333333333335,19.019750000000002,210.0,132.792,49.0,3.3145,191.957,19.435,211.391
2011-04-07,74.0,53.125,35.0,26.953500000000002,42.214749999999995,15.2615,,2.5223333333333335,17.72925,228.0,163.667,101.0,3.3545,191.87,24.652,216.522
2011-04-08,99.0,84.458,57.0,37.10425,60.69775,23.594,,1.8256666666666668,20.84375,167.0,146.75,122.0,4.208,194.174,35.435,229.609
2011-04-09,99.0,77.167,53.0,14.96875,22.07275,7.10425,,1.6526666666666667,14.47925,185.0,151.542,131.0,3.449,189.0,15.174,204.174
2011-04-10,88.0,49.708,23.0,15.27075,18.85425,3.5835,,2.736,33.99625,212.0,151.333,86.0,4.104,191.087,14.913,206.0
2011-04-11,71.0,54.167,25.0,24.00025,36.42725,12.427,,3.111,25.439,203.0,121.333,77.0,4.25,194.045,19.227,213.273
2011-04-12,84.0,49.208,20.0,23.59375,37.479,13.8855,,1.9903333333333333,28.4525,171.0,111.417,52.0,3.5625,191.783,16.087,207.87
2011-04-13,74.0,44.083,13.0,30.729,51.38525,20.65625,,3.0276666666666667,27.97925,216.0,141.917,64.0,4.083,194.522,23.87,218.391
2011-04-14,76.0,48.5,17.0,30.962249999999997,48.92675,17.964,,4.624,36.2405,236.0,166.417,90.0,4.4755,194.381,30.381,224.762
2011-04-15,84.0,71.542,48.0,33.323,53.646,20.32275,,4.329666666666667,35.7395,213.0,162.25,124.0,4.604,194.217,31.261,225.478
2011-04-16,83.0,61.792,42.0,16.2295,24.60425,8.375,,2.1253333333333333,32.39575,191.0,145.958,81.0,3.8335,192.087,17.478,209.565
2011-04-17,73.0,44.75,16.0,12.0625,16.448,4.3855,,1.611,16.45825,198.0,131.042,55.0,2.9375,189.13,12.478,201.609
2011-04-18,98.0,74.542,45.0,20.6565,29.4375,8.781500000000001,,2.1806666666666668,23.79175,218.0,150.917,105.0,3.0415,189.391,17.304,206.696
2011-04-19,95.0,74.917,37.0,19.22925,29.9895,10.7605,,1.659,14.20825,163.0,112.125,92.0,3.2295,191.565,12.957,204.522
2011-04-20,86.0,70.458,50.0,16.8275,28.166249999999998,11.338750000000001,,1.389,7.9895,138.0,100.583,69.0,2.917,190.826,10.957,201.783
2011-04-21,93.0,58.917,18.0,26.06225,44.8285,18.7665,,2.3866666666666667,18.99875,215.0,134.583,51.0,3.4865,191.739,19.87,211.609
2011-04-22,99.0,84.375,59.0,35.08325,57.8955,22.81225,,2.111,29.12475,160.0,135.375,113.0,4.875,195.174,36.826,232.0
2011-04-23,99.0,93.833,81.0,21.302,34.521,13.218499999999999,,1.7223333333333333,17.3335,155.0,132.333,93.0,3.8825,190.435,17.783,208.217
2011-04-24,99.0,69.667,34.0,17.104,23.69775,6.59375,,2.0,21.25,188.0,123.375,65.0,4.146,192.652,15.174,207.826
2011-04-25,95.0,73.583,42.0,24.5935,40.61475,16.021,,1.9443333333333335,20.13525,176.0,120.792,75.0,4.2085,193.087,20.696,213.783
2011-04-26,90.0,65.208,39.0,30.4345,46.9555,16.521,,2.627333333333333,29.44525,240.0,161.667,96.0,4.547000000000001,194.429,29.048,223.476
2011-04-27,99.0,79.75,48.0,27.714750000000002,43.197,15.48225,,2.0693333333333332,30.604,254.0,190.458,138.0,3.6875,191.348,24.174,215.522
2011-04-28,99.0,78.875,51.0,19.98875,28.5915,8.603000000000002,,2.1466666666666665,23.8645,184.0,137.167,102.0,3.771,191.043,12.0,203.043
2011-04-29,94.0,62.083,36.0,19.802,28.32275,8.52075,,2.451,20.479,190.0,140.25,79.0,3.958,191.435,15.913,207.348
2011-04-30,89.0,60.0,28.0,22.48975,30.8125,8.32275,,2.5973333333333333,27.20825,251.0,174.083,100.0,4.1875,192.043,22.348,214.391
2011-05-01,99.0,89.5,78.0,17.72925,25.7915,8.0625,,1.5973333333333333,25.55225,194.0,167.375,147.0,4.1455,190.522,20.043,210.565
2011-05-02,86.0,51.375,25.0,15.7605,24.1145,8.35425,,1.6806666666666665,121.5,243.0,184.292,122.0,4.0835,190.043,12.87,202.913
2011-05-03,74.0,55.625,38.0,18.47925,24.47925,6.0,,1.57,104.50025,203.0,164.625,126.0,4.3955,194.043,18.609,212.652
2011-05-04,82.0,50.375,27.0,13.568249999999999,19.051000000000002,5.48275,,2.2083333333333335,62.552,245.0,177.167,114.0,4.104,192.261,15.957,208.217
2011-05-05,73.0,49.875,24.0,10.109,13.4025,3.2935,,1.5976666666666668,22.802,246.0,177.5,120.0,2.8955,188.957,10.87,199.826
2011-05-06,75.0,60.292,36.0,19.105249999999998,26.23,7.125,,2.013,34.07525,250.0,188.958,125.0,3.183,189.783,16.957,206.739
2011-05-07,91.0,63.917,38.0,10.47925,13.854,3.375,,1.8056666666666665,17.3645,275.0,215.0,183.0,2.2615,185.565,13.391,198.957
2011-05-08,94.0,62.208,37.0,10.79175,12.90625,2.11475,,2.7083333333333335,29.41675,278.0,223.542,178.0,3.104,187.783,11.0,198.783
2011-05-09,78.0,56.333,25.0,22.25,28.83325,6.58325,,2.6943333333333332,39.71875,290.0,219.792,150.0,3.542,190.0,18.826,208.826
2011-05-10,100.0,93.917,82.0,19.339,32.2565,12.9175,,3.4696666666666665,39.2365,251.0,228.0,218.0,2.9415,183.524,19.476,203.0
2011-05-11,100.0,99.75,96.0,24.63325,41.37375,16.7405,,2.0276666666666667,13.47925,222.0,206.208,188.0,3.4165,186.522,24.957,211.478
2011-05-12,100.0,93.458,75.0,23.1785,38.67275,15.494,,1.7083333333333333,10.50025,231.0,208.833,195.0,3.4165,185.826,24.174,210.0
2011-05-13,100.0,58.708,30.0,18.573,26.5105,7.937250000000001,,2.4316666666666666,40.70825,250.0,211.917,167.0,3.667,188.304,14.826,203.13
2011-05-14,75.0,44.958,27.0,17.45825,22.8855,5.42725,,3.3053333333333335,34.125,258.0,197.875,155.0,4.1875,191.087,16.609,207.696
2011-05-15,70.0,42.292,19.0,16.917,21.85425,4.9375,,2.5696666666666665,30.979,258.0,198.542,120.0,3.4375,191.739,16.609,208.348
2011-05-16,75.0,54.042,28.0,25.23975,34.29175,9.05225,,3.0833333333333335,35.125,264.0,209.083,150.0,3.708,191.435,20.87,212.304
2011-05-17,80.0,59.958,31.0,26.51025,40.7605,14.25,,2.7503333333333337,35.36475,263.0,198.375,150.0,3.917,192.435,20.478,212.913
2011-05-18,92.0,52.208,21.0,27.4165,40.7605,13.34425,,2.5416666666666665,30.04175,268.0,201.292,128.0,4.167,193.609,23.696,217.304
2011-05-19,69.0,51.625,27.0,26.826999999999998,40.013999999999996,13.187000000000001,,3.427666666666667,34.8,286.0,216.167,143.0,3.9485,192.0,23.304,215.304
2011-05-20,83.0,60.333,31.0,22.38525,34.7605,12.375,,2.5453333333333332,30.97925,288.0,223.792,164.0,3.146,189.826,22.522,212.348
2011-05-21,90.0,68.917,47.0,14.83325,22.7605,7.927,,2.389,19.11475,294.0,240.917,183.0,2.924,185.739,20.652,206.391
2011-05-22,97.0,74.333,53.0,7.5415,10.68725,3.146,,1.8613333333333333,11.83325,250.0,207.75,164.0,2.5,184.696,9.696,194.391
2011-05-23,100.0,88.5,72.0,17.229,28.3855,11.156500000000001,,1.5276666666666667,11.21875,169.0,156.5,144.0,2.8545,188.261,13.391,201.652
2011-05-24,99.0,76.542,52.0,18.21875,28.618000000000002,10.39925,,1.358666666666667,8.1905,230.0,182.0,144.0,2.9619999999999997,187.667,14.762,202.429
2011-05-25,88.0,60.083,28.0,24.485,35.496,11.010750000000002,,2.4583333333333335,18.479,290.0,212.0,149.0,3.2705,190.217,22.652,212.87
2011-05-26,92.0,68.333,50.0,18.96,27.61625,8.65625,,2.9316666666666666,23.66675,236.0,205.125,179.0,2.7915,188.826,15.609,204.435
2011-05-27,100.0,83.042,66.0,17.2915,25.59375,8.302,,1.712,11.396,198.0,180.125,170.0,2.7085,188.0,13.609,201.609
2011-05-28,100.0,98.583,90.0,20.677,31.3855,10.7085,,1.6526666666666667,8.88525,204.0,192.667,176.0,3.875,190.0,20.478,210.478
2011-05-29,100.0,99.375,94.0,8.3125,13.073,4.7605,,1.5276666666666667,5.23975,206.0,191.417,167.0,2.5625,185.174,9.087,194.261
2011-05-30,99.0,84.375,66.0,8.4585,14.73975,6.28125,,1.3613333333333333,7.97925,209.0,178.917,164.0,2.104,186.478,7.609,194.087
2011-05-31,91.0,68.167,51.0,15.323,23.6565,8.3335,,1.5793333333333333,10.7085,227.0,191.25,146.0,2.5625,187.522,13.13,200.652
2011-06-01,100.0,90.917,80.0,20.88625,36.29475,15.40825,,1.7776666666666667,13.5445,192.0,178.708,168.0,2.835,188.565,17.435,206.0
2011-06-02,100.0,84.417,55.0,21.540499999999998,36.782250000000005,15.24175,,1.9336666666666666,17.802,247.0,199.917,167.0,3.5415,189.522,22.13,211.652
2011-06-03,96.0,71.542,40.0,20.31225,31.2815,10.96875,,2.689333333333334,34.46875,281.0,228.542,188.0,3.854,190.174,26.435,216.609
2011-06-04,92.0,68.958,42.0,16.9375,25.5105,8.57275,,3.264,43.823,293.0,239.042,194.0,3.8395,189.783,21.0,210.783
2011-06-05,93.0,71.292,56.0,16.28125,20.18775,3.90625,,3.7916666666666665,29.844,259.0,229.292,204.0,3.625,188.609,20.13,208.739
2011-06-06,91.0,59.833,34.0,20.46875,26.84375,6.375,,2.9166666666666665,33.8545,298.0,235.333,173.0,3.875,191.174,20.522,211.696
2011-06-07,74.0,63.875,52.0,23.95825,34.926249999999996,10.967749999999999,,2.4843333333333333,30.45175,268.0,226.542,201.0,3.904,191.429,24.238,215.667
2011-06-08,90.0,69.542,44.0,21.33725,27.84775,6.5105,,2.8333333333333335,18.469,280.0,232.417,191.0,2.854,187.261,18.826,206.087
2011-06-09,87.0,72.833,51.0,19.795749999999998,27.68475,7.888999999999999,,3.403,19.7605,284.0,246.417,221.0,3.458,187.087,20.261,207.348
2011-06-10,100.0,83.625,62.0,25.45825,36.09375,10.63525,,3.2803333333333335,36.7395,264.0,238.625,213.0,4.0625,192.043,26.826,218.87
2011-06-11,100.0,83.25,60.0,12.625,17.5,4.875,,2.1666666666666665,18.1875,255.0,227.333,209.0,3.25,187.609,13.0,200.609
2011-06-12,100.0,84.667,60.0,17.45825,21.28125,3.823,,2.125,30.04175,249.0,212.958,191.0,4.25,192.609,19.565,212.174
2011-06-13,100.0,74.5,51.0,18.372500000000002,24.372500000000002,6.0,,2.2613333333333334,20.241500000000002,266.0,226.333,183.0,3.5045,188.818,16.227,205.045
2011-06-14,84.0,61.167,36.0,13.98975,23.48975,9.5,,1.8470000000000002,21.0415,287.0,237.333,200.0,2.875,,,
2011-06-15,81.0,57.333,33.0,19.52675,32.427,12.90025,,1.8333333333333333,16.323,278.0,229.75,180.0,2.75,190.348,17.87,208.217
2011-06-16,100.0,90.083,73.0,25.176,40.054,14.877749999999999,,1.889,20.0105,220.0,203.0,184.0,3.1875,190.696,19.913,210.609
2011-06-17,100.0,78.875,60.0,20.27075,29.92725,9.65625,,2.010333333333333,12.1875,270.0,232.0,187.0,3.2085,188.739,20.043,208.783
2011-06-18,100.0,91.167,79.0,21.47925,30.15625,8.67725,,2.3193333333333332,20.86475,245.0,224.833,215.0,4.395,193.478,57.478,250.957
2011-06-19,100.0,86.792,58.0,13.6145,18.0105,4.396,,1.9303333333333335,17.4375,269.0,233.625,212.0,3.5,194.217,25.304,219.522
2011-06-20,100.0,95.625,78.0,22.96875,38.79175,15.82275,,1.9443333333333335,14.3645,255.0,227.208,209.0,3.5625,189.391,26.739,216.13
2011-06-21,100.0,79.583,54.0,22.823,42.323,19.49975,,2.61,19.4375,307.0,260.875,218.0,3.5415,187.348,29.0,216.348
2011-06-22,98.0,76.167,55.0,18.26725,36.84375,18.5765,,4.055666666666666,32.4065,324.0,276.458,233.0,3.3125,184.522,26.696,211.217
2011-06-23,93.0,75.208,54.0,11.2345,22.75625,11.52175,,3.255333333333333,27.22425,336.0,291.333,260.0,2.1985,178.65,16.95,195.6
2011-06-24,90.0,72.708,53.0,10.25,19.948,9.69775,,3.0530000000000004,24.99975,338.0,297.25,262.0,2.021,178.957,16.957,195.913
2011-06-25,89.0,67.708,45.0,7.771,15.86475,8.09375,,2.638666666666667,20.27075,350.0,306.667,272.0,2.25,178.087,16.609,194.696
2011-06-26,100.0,68.917,41.0,8.75025,17.53125,8.78125,,2.125,18.3125,361.0,299.917,257.0,2.5,182.0,19.13,201.13
