date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean,CO_mean
2011-01-26,14.141,20.454,6.313,,1.311,7.303,191.906,10.49,202.396,3.188
2011-01-27,18.771,27.253,8.482,,1.398,8.157,192.204,14.538,206.742,4.184
2011-01-28,11.014,14.674,3.66,,1.208,6.844,191.198,9.521,200.719,5.042
2011-01-29,11.194,13.431,2.236,,1.135,7.865,193.623,10.337,203.96,4.458
2011-01-30,12.07,16.292,4.222,,1.0,6.76,191.886,11.136,203.021,4.792
2011-01-31,20.232,31.727,11.495,,0.927,7.255,193.019,17.683,210.702,6.23
2011-02-01,8.525,10.666,2.142,,1.042,7.84,189.372,10.289,199.661,4.771
2011-02-02,12.904,16.955,4.052,,1.36,8.12,191.476,12.238,203.714,5.166
2011-02-03,14.006,19.742,5.737,,0.862,4.724,191.157,12.706,203.864,4.913
2011-02-04,10.118,12.743,2.625,,1.198,8.693,190.531,10.698,201.229,4.916
2011-02-05,16.889,22.056,5.167,,0.968,11.234,194.4,15.317,209.718,6.083
2011-02-06,32.611,59.333,26.722,,1.386,22.057,197.479,30.052,227.531,9.584
2011-02-07,28.604,50.951,22.347,,0.656,12.932,196.856,26.784,223.64,9.334
2011-02-08,9.32,12.535,3.215,,0.453,4.359,189.98,8.619,198.599,4.292
2011-02-09,11.283,15.292,4.009,,0.416,3.177,190.594,9.46,200.054,4.584
2011-02-10,14.858,20.263,5.406,,0.568,4.458,190.694,11.92,202.613,6.333
2011-02-11,11.34,14.208,2.868,,1.135,9.287,192.052,9.323,201.375,4.542
2011-02-12,11.694,14.167,2.472,,0.885,9.391,193.664,12.235,205.898,4.979
2011-02-13,20.701,28.701,8.0,,1.208,9.755,192.792,15.573,208.365,5.75
2011-02-14,32.576,60.264,27.688,,1.302,22.5,199.497,33.588,233.085,8.104
2011-02-15,20.979,33.271,12.292,,0.887,14.531,194.272,16.44,210.712,6.458
2011-02-16,17.05,23.42,6.369,,1.158,6.708,191.375,14.552,205.927,5.104
2011-02-17,14.671,21.441,6.77,,0.611,5.789,190.09,10.99,201.08,5.533
2011-02-18,12.868,16.368,3.5,,0.74,7.255,192.677,10.833,203.51,4.167
2011-02-19,12.222,14.583,2.361,,1.062,6.745,194.337,11.975,206.312,4.458
2011-02-20,16.215,21.416,5.201,,0.979,6.286,193.312,15.156,208.469,4.792
2011-02-21,17.903,24.68,6.778,,1.406,11.479,191.707,14.97,206.677,5.125
2011-02-22,26.41,36.757,10.347,,1.727,24.465,195.707,21.477,217.184,6.583
2011-02-23,30.446,47.698,17.253,,0.927,28.219,197.677,25.958,223.636,7.667
2011-02-24,22.535,30.703,8.169,,1.72,26.25,195.454,18.47,213.924,6.609
2011-02-25,22.625,29.951,7.326,,0.531,15.375,196.594,20.364,216.958,6.167
2011-02-26,11.667,13.403,1.736,,0.271,9.11,192.537,11.791,204.328,4.708
2011-02-27,13.928,18.7,4.772,,0.802,11.245,194.458,12.229,206.688,4.833
2011-02-28,17.658,23.45,5.792,,0.802,7.276,194.694,13.797,208.491,5.292
2011-03-01,25.486,38.578,13.091,,1.002,16.735,196.333,22.406,218.74,6.625
2011-03-02,23.884,33.36,9.476,,0.774,16.944,192.475,18.16,210.636,6.0
2011-03-03,10.694,13.298,2.604,,1.01,13.448,192.729,11.031,203.76,4.375
2011-03-04,10.812,12.771,1.958,,0.708,13.344,193.174,11.444,204.618,4.5
2011-03-05,25.465,36.757,11.292,,0.417,17.062,197.177,22.312,219.49,6.875
2011-03-06,18.972,29.146,10.174,,0.604,7.104,196.088,19.527,215.616,5.958
2011-03-07,13.806,18.236,4.43,,1.382,23.375,195.189,12.564,207.753,5.875
2011-03-08,17.246,24.624,7.377,,1.043,18.068,194.968,15.75,210.718,6.25
2011-03-09,17.316,23.698,6.382,,0.9,18.224,194.499,16.536,211.035,6.087
2011-03-10,11.014,13.701,2.688,,0.375,8.307,190.854,10.99,201.844,4.75
2011-03-11,5.722,6.646,0.924,,0.698,7.453,190.562,9.063,199.626,3.75
2011-03-12,9.056,12.056,3.0,,0.448,6.162,191.114,9.479,200.594,3.625
2011-03-13,11.333,13.944,2.611,,0.417,7.297,192.673,10.753,203.426,4.083
2011-03-14,9.882,12.028,2.146,,1.093,8.505,190.79,10.616,201.405,4.167
2011-03-15,13.621,18.001,4.38,,1.254,12.24,192.021,12.229,204.25,4.625
2011-03-16,14.71,19.444,4.734,,1.058,12.198,191.864,13.435,205.299,3.489
2011-03-17,14.361,17.916,3.556,,0.385,6.005,188.458,12.219,200.677,4.271
2011-03-18,10.576,13.166,2.59,,0.229,5.594,190.743,11.044,201.788,4.458
2011-03-19,11.035,16.34,5.305,,0.661,6.349,189.864,8.438,198.302,3.604
2011-03-20,7.43,9.382,1.951,,0.344,6.255,188.64,8.19,196.83,3.208
2011-03-21,11.562,14.215,2.653,,0.605,8.833,190.983,10.2,201.183,3.75
2011-03-22,16.568,20.534,3.966,,0.855,10.302,190.021,14.875,204.896,4.604
2011-03-23,21.289,28.52,7.232,,0.842,23.047,191.886,14.635,206.522,5.37
2011-03-24,9.833,12.444,2.611,,0.177,4.083,187.917,10.979,198.896,3.792
2011-03-25,6.25,7.264,1.014,,0.343,4.302,189.588,8.923,198.511,3.604
2011-03-26,10.416,13.708,3.292,,0.583,8.687,192.76,9.948,202.708,4.02
2011-03-27,9.382,11.153,1.771,,0.802,8.974,192.193,9.434,201.627,3.73
2011-03-28,9.056,11.806,2.75,,1.578,23.161,190.691,10.75,201.44,4.396
2011-03-29,13.992,17.74,3.748,,0.876,20.344,194.375,13.354,207.729,4.417
2011-03-30,7.626,8.918,1.292,,1.253,15.254,188.628,10.301,198.929,3.544
2011-03-31,9.292,11.243,1.951,,0.083,6.099,187.594,9.708,197.302,3.854
2011-04-01,15.259,18.908,3.649,,0.92,12.037,192.979,17.409,210.388,4.174
2011-04-02,10.5,13.458,2.958,,1.031,11.432,190.219,11.886,202.104,3.896
2011-04-03,7.792,9.785,1.993,,0.729,8.156,191.166,11.125,202.292,3.688
2011-04-04,12.188,16.666,4.479,,1.177,10.656,193.762,12.112,205.874,4.188
2011-04-05,14.75,18.708,3.958,,1.031,13.938,192.736,14.088,206.823,4.375
2011-04-06,18.743,24.028,5.285,,1.387,17.76,192.862,17.645,210.508,4.562
2011-04-07,11.328,13.328,2.0,,1.285,12.349,188.396,14.896,203.292,3.729
2011-04-08,9.192,11.445,2.253,,0.471,15.594,185.734,12.35,198.084,3.782
2011-04-09,12.493,15.319,2.826,,0.188,11.547,189.271,15.636,204.906,4.98
2011-04-10,8.577,9.694,1.118,,1.292,20.12,189.364,15.261,204.625,4.771
2011-04-11,13.521,17.618,4.097,,0.875,16.99,188.094,11.938,200.031,4.979
2011-04-12,15.625,20.667,5.042,,0.688,19.51,191.004,14.0,205.004,4.542
2011-04-13,11.222,13.042,1.82,,1.304,18.156,189.063,13.581,202.644,4.625
2011-04-14,16.38,18.808,2.428,,2.276,27.625,190.438,16.771,207.208,5.208
2011-04-15,15.489,20.05,4.56,,1.9,22.757,190.356,17.21,207.566,4.587
2011-04-16,7.347,8.792,1.444,,0.636,21.76,187.802,12.906,200.708,4.062
2011-04-17,7.771,9.41,1.639,,0.479,12.646,191.198,10.76,201.958,3.708
2011-04-18,10.778,15.493,4.715,,0.604,14.266,189.146,12.521,201.667,4.083
2011-04-19,11.056,13.361,2.306,,0.26,6.083,187.886,12.098,199.984,4.375
2011-04-20,11.903,17.097,5.195,,0.384,3.907,190.536,11.116,201.652,4.125
2011-04-21,14.673,21.295,6.622,,1.136,8.394,191.79,14.074,205.864,4.166
2011-04-22,15.204,20.619,5.415,,1.003,16.734,191.333,16.227,207.56,4.522
2011-04-23,9.32,11.125,1.806,,0.469,6.464,185.667,11.584,197.25,3.812
2011-04-24,6.646,7.514,0.868,,0.594,14.995,188.74,10.344,199.083,4.042
2011-04-25,9.347,10.632,1.285,,0.812,14.167,189.094,10.031,199.125,4.062
2011-04-26,8.861,10.806,1.945,,1.094,14.984,186.711,10.19,196.901,4.125
2011-04-27,10.583,13.549,2.965,,0.696,26.193,185.198,12.081,197.279,4.166
2011-04-28,11.948,14.754,2.807,,0.356,9.313,187.473,11.96,199.433,4.062
2011-04-29,8.414,9.903,1.489,,0.344,8.87,189.875,11.71,201.585,3.934
2011-04-30,5.958,6.979,1.021,,1.198,17.427,187.906,9.875,197.782,3.938
2011-05-01,3.708,4.243,0.535,,0.614,21.375,184.114,8.469,192.583,3.208
2011-05-02,9.09,11.292,2.202,,0.823,70.943,189.823,14.314,204.137,4.666
2011-05-03,11.257,13.632,2.375,,0.646,77.12,192.765,15.532,208.297,4.729
2011-05-04,6.382,7.354,0.972,,0.634,31.328,194.638,14.506,209.145,3.938
2011-05-05,5.135,6.068,0.933,,0.481,12.536,188.052,9.042,197.094,3.396
2011-05-06,12.962,17.966,5.005,,0.664,20.692,190.721,14.956,205.676,4.348
2011-05-07,7.597,8.875,1.278,,0.865,17.927,183.823,13.364,197.188,3.396
2011-05-08,6.708,7.535,0.826,,0.792,24.432,186.552,15.719,202.27,4.062
2011-05-09,16.079,19.556,3.477,,1.375,22.245,190.51,19.021,209.531,4.77
2011-05-10,12.923,19.084,6.16,,0.49,22.958,183.491,16.863,200.354,4.52
2011-05-11,15.09,21.333,6.243,,0.129,20.536,188.509,14.829,203.338,4.646
2011-05-12,15.997,22.499,6.503,,0.188,24.729,188.823,17.438,206.26,4.5
2011-05-13,8.361,9.466,1.105,,0.661,61.391,188.769,10.65,199.419,3.87
2011-05-14,6.514,7.07,0.556,,1.052,29.859,189.042,10.146,199.188,3.896
2011-05-15,7.674,8.181,0.507,,1.25,23.177,191.636,12.708,204.344,3.708
2011-05-16,8.222,8.91,0.688,,2.208,38.427,191.271,12.687,203.958,3.958
2011-05-17,11.889,14.674,2.785,,1.396,44.162,191.634,14.074,205.709,4.521
2011-05-18,12.896,15.75,2.855,,0.886,23.818,193.669,14.678,208.347,3.938
2011-05-19,13.808,16.448,2.64,,1.611,21.054,191.333,17.094,208.427,4.02
2011-05-20,15.842,19.071,3.23,,1.929,30.568,190.564,20.585,211.149,4.587
2011-05-21,10.424,12.174,1.75,,1.396,28.896,187.573,17.156,204.729,3.625
2011-05-22,5.639,6.875,1.236,,0.146,11.526,186.218,10.76,196.979,3.271
2011-05-23,15.25,19.701,4.451,,0.49,15.484,190.74,14.75,205.49,3.958
2011-05-24,12.778,16.298,3.521,,0.667,10.979,189.201,15.533,204.734,3.354
2011-05-25,12.068,17.023,4.955,,0.886,13.208,191.181,15.414,206.595,3.146
2011-05-26,15.824,20.83,5.006,,0.872,22.307,192.812,18.667,211.479,3.688
2011-05-27,16.131,21.686,5.554,,0.491,15.537,190.474,20.868,211.343,5.326
2011-05-28,10.805,13.451,2.646,,0.344,22.0,189.49,16.625,206.115,4.292
2011-05-29,6.174,7.438,1.264,,0.021,11.37,186.688,11.99,198.677,3.479
2011-05-30,6.833,10.68,3.847,,0.031,16.26,183.417,9.688,193.104,3.646
2011-05-31,9.347,13.805,4.458,,0.354,11.823,185.626,10.701,196.328,3.27
2011-06-01,16.729,24.979,8.25,,0.324,16.033,191.529,18.423,209.952,4.438
2011-06-02,14.941,21.646,6.704,,0.423,8.542,191.229,18.594,209.823,4.083
2011-06-03,11.827,18.072,6.244,,0.56,19.312,191.818,16.648,208.466,4.174
2011-06-04,8.049,9.305,1.257,,1.073,34.609,189.906,16.76,206.666,4.125
2011-06-05,8.743,9.972,1.229,,1.052,32.266,191.323,16.208,207.532,4.042
2011-06-06,11.188,14.194,3.007,,0.781,33.996,191.427,15.125,206.552,4.188
2011-06-07,16.432,21.463,5.03,,1.042,26.641,199.462,18.498,217.96,4.584
2011-06-08,15.528,20.444,4.917,,1.19,28.094,199.116,17.543,216.658,4.229
2011-06-09,14.861,19.078,4.216,,0.706,24.995,199.302,19.479,218.781,4.084
2011-06-10,13.045,16.73,3.684,,0.83,37.93,200.726,18.478,219.204,4.261
2011-06-11,9.569,11.486,1.916,,0.583,30.208,194.365,16.386,210.75,4.062
2011-06-12,7.458,8.694,1.236,,0.646,23.288,198.542,14.792,213.334,3.916
2011-06-13,8.59,11.187,2.597,,0.365,20.62,195.854,14.729,210.584,3.542
2011-06-14,9.021,13.007,3.986,,0.364,15.026,191.723,13.456,205.178,3.542
2011-06-15,8.354,12.187,3.833,,0.361,8.767,194.988,13.678,208.667,3.208
2011-06-16,11.079,16.501,5.422,,0.475,12.312,205.364,15.708,221.073,3.25
2011-06-17,9.405,13.857,4.452,,0.463,13.364,201.1,14.658,215.758,3.348
2011-06-18,10.278,13.701,3.424,,0.281,18.682,198.906,14.865,213.771,3.708
2011-06-19,7.41,9.0,1.59,,0.406,21.693,205.073,15.99,221.062,3.375
2011-06-20,15.261,20.088,4.826,,0.761,30.695,210.583,19.823,230.406,4.084
2011-06-21,11.035,14.979,3.944,,0.51,17.708,197.425,17.893,215.318,3.042
2011-06-22,8.889,11.632,2.743,,0.478,18.364,192.875,17.335,210.21,2.77
2011-06-23,6.336,10.17,3.835,,0.296,14.838,182.448,15.135,197.584,2.312
2011-06-24,5.855,8.625,2.77,,0.325,22.26,184.963,12.57,197.533,2.892
2011-06-25,7.048,9.826,2.778,,0.114,10.781,190.625,13.448,204.073,3.562
2011-06-26,7.66,9.292,1.632,,0.125,15.094,199.719,14.292,214.01,3.416
2011-06-27,10.618,17.028,6.41,,0.295,13.788,197.583,17.854,215.438,3.604
2011-06-28,8.34,13.25,4.91,,0.26,17.677,191.206,17.238,208.443,3.02
2011-06-29,8.306,13.708,5.403,,0.29,14.911,192.532,17.04,209.571,3.0
2011-06-30,8.124,13.54,5.416,,0.734,18.104,197.952,17.011,214.963,3.25
2011-07-01,8.175,14.674,6.498,,0.524,20.055,197.187,17.546,214.732,3.522
2011-07-02,7.757,12.007,4.25,,0.292,22.984,182.375,13.188,195.562,3.312
2011-07-03,7.993,9.556,1.562,,0.583,36.5,199.719,15.99,215.708,3.854
2011-07-04,8.083,10.264,2.18,,0.198,22.896,186.718,16.562,203.281,3.958
2011-07-05,10.281,12.48,2.2,,0.406,31.236,204.042,16.183,220.226,4.23
2011-07-06,10.868,14.556,3.688,,0.958,30.531,203.03,15.553,218.583,4.354
2011-07-07,14.154,19.774,5.619,,0.841,30.938,204.698,19.458,224.156,4.438
2011-07-08,7.047,11.66,4.614,,0.43,13.859,185.465,15.87,201.335,3.566
2011-07-09,9.278,13.611,4.334,,0.708,21.401,200.698,19.386,220.083,3.938
2011-07-10,5.702,7.535,1.833,,0.708,18.562,190.76,15.375,206.135,3.438
2011-07-11,10.757,15.049,4.292,,1.0,22.562,191.864,16.917,208.781,3.604
2011-07-12,10.049,16.917,6.868,,0.844,15.089,195.296,18.393,213.688,3.666
2011-07-13,10.837,15.499,4.662,,0.98,21.848,197.771,17.418,215.189,3.708
2011-07-14,10.806,13.963,3.157,,0.904,23.146,192.937,17.104,210.042,3.812
2011-07-15,10.769,13.638,2.87,,1.208,24.38,192.198,18.216,210.413,3.934
2011-07-16,9.333,11.736,2.403,,1.062,29.885,194.406,17.136,211.542,4.021
2011-07-17,6.617,7.458,0.841,,1.021,32.844,193.562,16.136,209.698,3.958
2011-07-18,7.783,10.358,2.575,,0.708,33.318,193.698,16.365,210.062,3.916
2011-07-19,9.857,19.179,9.322,,0.229,11.896,193.324,23.185,216.509,4.042
2011-07-20,10.354,18.125,7.771,,0.724,13.734,189.534,20.472,210.006,3.708
2011-07-21,8.519,13.286,4.766,,0.454,20.292,186.99,15.271,202.26,3.334
2011-07-22,8.346,11.552,3.206,,0.148,13.724,188.817,16.332,205.149,3.478
2011-07-23,7.868,11.472,3.604,,0.615,14.88,194.031,15.677,209.708,3.688
2011-07-24,5.785,7.445,1.66,,0.75,18.135,193.677,13.938,207.615,3.375
2011-07-25,12.702,18.09,5.389,,0.636,25.916,203.042,18.334,221.375,4.062
2011-07-26,12.891,18.018,5.127,,0.42,19.778,200.999,19.122,220.121,4.167
2011-07-27,13.167,19.097,5.93,,0.33,16.136,198.508,19.654,218.162,4.23
2011-07-28,8.304,15.889,7.585,,0.201,10.151,185.524,14.654,200.177,3.375
2011-07-29,7.358,14.55,7.192,,0.38,17.198,186.384,16.562,202.946,2.956
2011-07-30,8.146,11.319,3.174,,0.156,17.812,185.583,15.625,201.208,2.958
2011-07-31,7.708,9.633,1.925,,0.323,15.63,203.111,17.097,220.208,3.396
2011-08-01,10.563,15.329,4.766,,0.614,15.338,202.028,17.375,219.403,3.542
2011-08-02,11.444,16.729,5.284,,0.812,22.854,205.739,19.19,224.93,3.938
2011-08-03,11.625,16.201,4.576,,0.966,22.208,198.99,19.582,218.572,3.542
2011-08-04,10.856,14.515,3.659,,0.927,24.54,196.344,19.073,215.417,3.375
2011-08-05,10.854,13.779,2.925,,0.778,25.252,196.624,20.235,216.858,3.892
2011-08-06,8.042,11.813,3.771,,0.614,15.62,193.271,17.99,211.26,3.542
2011-08-07,6.202,7.875,1.674,,0.844,20.833,191.917,16.461,208.378,3.438
2011-08-08,9.341,12.73,3.39,,0.948,25.16,190.952,17.086,208.038,3.546
2011-08-09,10.811,14.77,3.96,,1.158,21.589,189.426,17.366,206.792,3.646
2011-08-10,8.312,11.16,2.847,,0.886,22.868,189.513,16.993,206.506,3.084
2011-08-11,7.168,9.727,2.559,,0.392,23.677,187.875,14.198,202.073,3.0
2011-08-12,7.69,10.187,2.497,,0.544,26.479,191.739,16.922,208.661,3.848
2011-08-13,5.833,8.07,2.236,,0.271,19.913,189.594,14.239,203.833,3.688
2011-08-14,5.888,7.752,1.865,,0.709,19.898,194.82,14.942,209.762,3.604
2011-08-15,5.57,7.146,1.576,,0.5,20.859,189.844,14.437,204.281,3.5
2011-08-16,4.805,6.139,1.333,,0.458,23.578,191.938,13.184,205.122,3.708
2011-08-17,6.868,9.306,2.438,,0.444,31.234,187.204,13.375,200.579,3.833
2011-08-18,8.412,11.27,2.858,,0.514,19.76,187.781,14.26,202.042,3.604
2011-08-19,7.89,10.887,2.997,,0.553,5.146,189.244,11.325,200.569,3.892
2011-08-20,8.764,11.68,2.917,,0.386,6.886,191.667,14.792,206.458,3.771
2011-08-21,7.66,9.32,1.66,,0.364,4.167,195.253,14.506,209.76,3.854
2011-08-22,9.882,15.167,5.285,,0.573,8.068,203.25,16.208,219.458,4.312
2011-08-23,12.556,18.271,5.715,,0.26,8.458,196.562,19.334,215.896,5.438
2011-08-24,15.375,24.417,9.042,,0.523,17.031,201.164,21.378,222.542,4.416
2011-08-25,11.355,25.718,14.364,,0.328,10.63,203.74,23.488,227.228,4.354
2011-08-26,11.088,19.647,8.56,,0.299,6.536,193.778,20.132,213.911,3.63
2011-08-27,7.57,11.826,4.257,,0.532,10.021,195.604,16.365,211.969,3.5
2011-08-28,5.278,7.215,1.938,,0.448,11.333,198.872,14.765,213.638,3.229
2011-08-29,7.57,10.82,3.25,,0.708,14.161,198.719,14.042,212.76,3.458
2011-08-30,9.834,13.798,3.965,,0.75,21.797,199.055,16.347,215.402,3.521
2011-08-31,11.542,16.43,4.889,,0.965,31.88,195.15,18.773,213.923,3.833
2011-09-01,10.998,17.882,6.884,,0.712,15.286,188.282,19.12,207.402,3.646
2011-09-02,12.55,21.034,8.484,,0.916,15.516,192.73,22.845,215.575,4.456
2011-09-03,9.93,17.688,7.757,,0.396,12.838,185.177,18.149,203.326,4.542
2011-09-04,7.09,11.972,4.882,,0.312,6.734,181.645,19.211,200.856,4.042
2011-09-05,9.396,14.972,5.576,,0.146,5.443,184.76,17.521,202.282,3.77
2011-09-06,10.028,14.278,4.25,,0.584,6.187,187.908,15.314,203.222,3.771
2011-09-07,8.896,11.583,2.687,,0.476,8.716,190.438,14.777,205.214,3.875
2011-09-08,13.088,17.38,4.292,,0.918,13.38,193.934,17.008,210.942,4.229
2011-09-09,14.407,20.55,6.143,,0.938,19.755,193.846,20.134,213.981,4.348
2011-09-10,8.319,12.403,4.083,,0.906,20.423,193.24,16.427,209.667,3.812
2011-09-11,7.507,9.611,2.104,,0.666,22.542,193.046,19.133,212.178,3.938
2011-09-12,9.625,15.361,5.736,,0.875,17.601,187.917,17.385,205.302,3.458
2011-09-13,11.264,16.979,5.715,,0.99,18.44,185.538,17.531,203.069,3.562
2011-09-14,11.028,15.542,4.514,,1.196,23.932,184.961,16.942,201.903,3.542
2011-09-15,12.327,15.934,3.607,,1.304,27.386,184.823,17.375,202.198,3.812
2011-09-16,8.724,13.167,4.442,,0.859,19.682,181.647,13.87,195.518,2.848
2011-09-17,11.104,17.417,6.313,,0.302,17.516,181.823,18.354,200.177,3.396
2011-09-18,5.826,11.021,5.195,,0.438,8.792,183.417,15.693,199.11,2.688
2011-09-19,5.167,6.701,1.535,,0.49,5.219,183.385,10.24,193.625,2.438
2011-09-20,16.792,22.056,5.264,,0.354,5.114,187.925,16.37,204.295,3.833
2011-09-21,10.917,17.833,6.917,,0.292,5.01,184.035,9.163,193.198,3.0
2011-09-22,13.102,18.115,5.013,,0.18,5.136,186.177,10.76,196.938,3.042
2011-09-23,9.468,13.505,4.037,,0.452,6.443,189.298,10.724,200.021,3.892
2011-09-24,7.868,11.118,3.25,,0.396,6.333,190.344,8.885,199.229,3.938
2011-09-25,7.639,9.667,2.028,,0.677,11.969,191.751,14.26,206.011,4.27
2011-09-26,13.542,20.0,6.458,,0.583,19.849,193.74,19.146,212.886,5.25
2011-09-27,11.424,16.507,5.083,,1.083,14.63,188.483,13.906,202.39,4.167
2011-09-28,12.917,17.792,4.875,,0.796,18.526,189.963,15.703,205.666,4.479
2011-09-29,13.769,18.528,4.758,,1.106,21.901,188.478,15.386,203.865,4.521
2011-09-30,11.806,14.273,2.467,,0.45,11.156,184.053,13.282,197.336,4.13
2011-10-01,7.118,10.722,3.604,,0.333,7.307,187.614,8.448,196.062,3.5
2011-10-02,8.152,11.104,2.951,,0.396,6.667,190.301,10.845,201.146,3.792
2011-10-03,8.493,13.396,4.903,,0.479,5.536,188.865,8.74,197.604,3.416
2011-10-04,9.896,14.465,4.57,,0.688,6.052,189.071,10.815,199.886,3.916
2011-10-05,21.66,33.535,11.875,,0.542,18.349,194.57,23.501,218.071,5.542
2011-10-06,12.134,15.778,3.644,,0.35,7.391,186.78,12.942,199.722,3.917
2011-10-07,12.238,17.077,4.839,,0.702,21.177,188.923,12.985,201.908,5.718
2011-10-08,9.66,12.166,2.507,,0.771,23.875,189.677,12.094,201.771,5.584
2011-10-09,8.493,9.82,1.326,,0.666,26.391,192.235,14.093,206.328,5.562
2011-10-10,6.556,7.903,1.347,,1.886,28.63,187.417,11.334,198.75,4.666
2011-10-11,11.903,16.146,4.243,,1.114,23.422,189.808,12.802,202.61,5.084
2011-10-12,14.458,19.326,4.868,,1.041,26.38,191.283,14.99,206.272,5.5
2011-10-13,17.525,24.677,7.152,,0.877,25.73,192.521,18.604,211.125,5.688
2011-10-14,10.013,15.366,5.354,,0.497,16.321,185.525,13.519,199.044,4.565
2011-10-15,10.048,12.82,2.771,,0.229,8.599,183.573,12.448,196.021,4.292
2011-10-16,5.778,6.639,0.861,,0.76,17.422,186.958,9.652,196.61,4.021
2011-10-17,10.444,13.236,2.792,,0.74,17.188,188.802,11.125,199.927,4.542
2011-10-18,10.68,16.757,6.076,,0.677,9.417,189.949,9.557,199.506,3.979
2011-10-19,12.923,19.601,6.678,,0.462,9.677,190.825,12.799,203.624,4.292
2011-10-20,15.511,21.808,6.296,,0.768,15.88,191.448,15.26,206.708,4.584
2011-10-21,16.881,27.739,10.858,,0.643,17.474,192.717,20.465,213.182,5.13
2011-10-22,16.284,24.257,7.972,,0.75,16.099,188.114,19.625,207.74,5.104
2011-10-23,6.507,8.389,1.882,,0.386,7.036,184.626,9.247,193.873,3.396
2011-10-24,11.674,17.153,5.479,,0.573,7.557,186.094,13.698,199.792,3.729
2011-10-25,9.562,14.493,4.93,,0.271,10.651,188.46,13.075,201.536,3.854
2011-10-26,10.486,14.868,4.382,,0.469,9.088,191.177,10.598,201.776,3.771
2011-10-27,13.151,21.384,8.234,,0.687,12.365,193.078,13.2,206.278,4.5
2011-10-28,15.013,22.817,7.804,,0.558,13.187,192.682,17.668,210.35,4.804
2011-10-29,11.896,15.958,4.062,,0.834,13.412,189.542,14.365,203.906,4.5
2011-10-30,13.111,17.493,4.382,,0.468,19.521,191.618,17.518,209.136,5.292
2011-10-31,10.167,14.66,4.493,,0.75,7.557,187.135,11.104,198.24,4.354
2011-11-01,14.646,22.59,7.945,,0.74,9.698,188.798,15.222,204.02,4.771
2011-11-02,10.611,14.167,3.556,,0.852,11.214,186.856,13.062,199.918,4.084
2011-11-03,11.959,15.857,3.898,,0.852,15.031,187.646,13.542,201.188,4.166
2011-11-04,15.505,22.422,6.918,,0.717,19.75,189.746,16.966,206.712,5.152
2011-11-05,16.972,23.465,6.493,,0.354,23.5,192.219,22.292,214.51,5.312
2011-11-06,12.924,17.0,4.076,,0.0,5.74,191.246,17.595,208.841,4.625
2011-11-07,10.41,15.792,5.382,,0.146,6.974,186.344,9.979,196.323,4.416
2011-11-08,13.097,20.417,7.319,,0.542,8.042,188.632,11.59,200.222,4.562
2011-11-09,12.861,20.549,7.687,,0.763,7.818,189.083,13.492,202.575,4.458
2011-11-10,14.454,23.05,8.596,,0.947,7.354,189.781,14.448,204.229,4.917
2011-11-11,21.841,36.268,14.427,,0.229,9.62,191.315,24.152,215.468,6.587
