date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,23.5,36.417,12.917,
2011-01-02,11.0,15.0,4.0,
2011-01-03,14.0,15.875,1.875,
2011-01-04,13.042,15.417,2.375,
2011-01-05,16.875,20.125,3.25,
2011-01-06,24.591,33.091,8.5,
2011-01-07,14.333,16.292,1.958,
2011-01-08,16.042,17.542,1.5,
2011-01-09,17.348,19.783,2.435,
2011-01-10,28.958,47.708,18.75,
2011-01-11,19.208,38.375,19.167,
2011-01-12,20.125,26.917,6.792,
2011-01-13,23.789,40.421,16.632,
2011-01-14,13.125,16.208,3.083,
2011-01-15,11.875,13.375,1.5,
2011-01-16,21.391,24.609,3.217,
2011-01-17,20.708,24.292,3.583,
2011-01-18,35.625,64.0,28.375,
2011-01-19,37.083,56.833,19.75,
2011-01-20,28.217,33.174,4.957,
2011-01-21,24.958,28.083,3.125,
2011-01-22,13.458,14.417,0.958,
2011-01-23,16.348,21.609,5.261,
2011-01-24,13.292,15.167,1.875,
2011-01-25,14.0,16.708,2.708,
2011-01-26,14.042,16.375,2.333,
2011-01-27,21.174,30.043,8.87,
2011-01-28,17.125,18.333,1.208,
2011-01-29,9.75,9.833,0.083,
2011-01-30,19.957,26.609,6.652,
2011-01-31,23.542,30.958,7.417,
2011-02-01,22.958,48.875,25.917,
2011-02-02,17.5,21.375,3.875,
2011-02-03,36.182,66.136,29.955,
2011-02-04,23.667,55.083,31.417,
2011-02-05,14.375,15.5,1.125,
2011-02-06,29.696,39.87,10.174,
2011-02-07,22.708,32.958,10.25,
2011-02-08,9.792,11.25,1.458,
2011-02-09,10.625,11.875,1.25,
2011-02-10,19.652,26.696,7.043,
2011-02-11,11.542,12.417,0.875,
2011-02-12,9.125,9.375,0.25,
2011-02-13,24.913,29.652,4.739,
2011-02-14,35.167,63.833,28.667,
2011-02-15,23.833,39.292,15.458,
2011-02-16,15.375,17.667,2.292,
2011-02-17,12.13,14.13,2.0,
2011-02-18,8.333,8.708,0.375,
2011-02-19,12.542,13.292,0.75,
2011-02-20,27.0,37.739,10.739,
2011-02-21,26.042,32.75,6.708,
2011-02-22,33.417,47.583,14.167,
2011-02-23,22.5,29.167,6.667,
2011-02-24,18.391,19.13,0.739,
2011-02-25,21.167,23.0,1.833,
2011-02-26,9.542,10.042,0.5,
2011-02-27,10.696,11.043,0.348,
2011-02-28,24.417,27.458,3.042,
2011-03-01,32.833,49.042,16.208,
2011-03-02,31.091,60.227,29.136,
2011-03-03,8.167,8.583,0.417,
2011-03-04,22.125,24.917,2.792,
2011-03-05,39.522,58.217,18.696,
2011-03-06,30.375,51.458,21.083,
2011-03-07,12.25,12.417,0.167,
2011-03-08,20.833,22.708,1.875,
2011-03-09,19.217,20.087,0.87,
2011-03-10,8.75,8.875,0.125,
2011-03-11,6.917,7.333,0.417,
2011-03-12,11.0,12.261,1.261,
2011-03-13,12.292,13.417,1.125,
2011-03-14,27.083,33.875,6.792,
2011-03-15,20.083,25.333,5.25,
2011-03-16,22.391,26.609,4.217,
2011-03-17,33.083,43.875,10.792,
2011-03-18,20.75,30.583,9.833,
2011-03-19,7.739,8.435,0.696,
2011-03-20,10.167,10.833,0.667,
2011-03-21,10.542,10.833,0.292,
2011-03-22,22.792,27.75,4.958,
2011-03-23,33.609,39.13,5.522,
2011-03-24,18.625,23.208,4.583,
2011-03-25,6.542,6.792,0.25,
2011-03-26,8.957,9.652,0.696,
2011-03-27,21.542,24.458,2.917,
2011-03-28,22.917,29.583,6.667,
2011-03-29,21.625,23.917,2.292,
2011-03-30,27.609,34.957,7.348,
2011-03-31,10.125,10.625,0.5,
2011-04-01,30.409,34.909,4.5,
2011-04-02,18.708,20.458,1.75,
2011-04-03,6.208,6.583,0.375,
2011-04-04,8.87,9.913,1.043,
2011-04-05,16.625,18.583,1.958,
2011-04-06,27.375,31.917,4.542,
2011-04-07,27.667,35.333,7.667,
2011-04-08,19.043,22.348,3.304,
2011-04-09,10.667,12.542,1.875,
2011-04-10,10.667,11.375,0.708,
2011-04-11,20.0,23.727,3.727,
2011-04-12,12.208,13.083,0.875,
2011-04-13,32.0,35.958,3.958,
2011-04-14,29.292,35.125,5.833,
2011-04-15,34.087,42.261,8.174,
2011-04-16,11.917,13.5,1.583,
2011-04-17,7.348,8.087,0.739,
2011-04-18,19.652,23.0,3.348,
2011-04-19,15.042,18.583,3.542,
2011-04-20,8.417,9.292,0.875,
2011-04-21,23.792,28.708,4.917,
2011-04-22,39.304,50.696,11.391,
2011-04-23,11.25,12.542,1.292,
2011-04-24,10.25,10.75,0.5,
2011-04-25,23.304,29.739,6.435,
2011-04-26,30.917,36.292,5.375,
2011-04-27,15.167,20.125,4.958,
2011-04-28,15.625,18.333,2.708,
2011-04-29,14.708,15.833,1.125,
2011-04-30,28.042,32.708,4.667,
2011-05-01,15.5,19.25,3.75,
2011-05-02,11.957,13.304,1.348,
2011-05-03,19.917,21.625,1.708,
2011-05-04,13.542,15.25,1.708,
2011-05-05,11.292,12.333,1.042,
2011-05-06,17.792,20.208,2.417,
2011-05-07,13.833,15.875,2.042,
2011-05-08,10.792,11.625,0.833,
2011-05-09,22.217,24.261,2.043,
2011-05-10,29.0,39.792,10.792,
2011-05-11,24.042,28.167,4.125,
2011-05-12,26.25,38.625,12.375,
2011-05-13,12.087,13.304,1.217,
2011-05-14,18.167,21.542,3.375,
2011-05-15,14.042,15.333,1.292,
2011-05-16,22.391,25.87,3.478,
2011-05-17,19.917,22.417,2.5,
2011-05-18,22.375,25.083,2.708,
2011-05-19,28.208,34.417,6.208,
2011-05-20,23.391,26.261,2.87,
2011-05-21,16.417,18.333,1.917,
2011-05-22,9.5,11.458,1.958,
2011-05-23,20.435,24.391,3.957,
