date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean
2012-05-02,4.825,6.242,1.417,4.264,20.542,
2012-05-03,4.183,5.637,1.455,3.271,12.492,
2012-05-04,6.539,9.646,3.108,2.594,5.0,
2012-05-05,6.842,9.133,2.292,3.521,4.967,
2012-05-06,6.867,8.8,1.934,3.927,13.142,
2012-05-07,8.531,10.933,2.402,4.604,16.083,
2012-05-08,10.75,13.933,3.183,5.823,17.809,
2012-05-09,7.567,10.142,2.575,4.323,14.85,
2012-05-10,5.383,8.367,2.983,3.49,9.808,
2012-05-11,3.2,5.633,2.433,3.281,2.508,
2012-05-12,3.308,5.325,2.017,2.51,6.408,
2012-05-13,3.583,5.161,1.579,3.867,10.034,
2012-05-14,6.933,11.058,4.125,3.7,10.276,
2012-05-15,7.592,9.175,1.583,3.375,11.217,
2012-05-16,9.237,13.426,4.189,2.985,7.358,
2012-05-17,12.616,18.573,5.957,4.953,13.107,
2012-05-18,9.408,13.849,4.441,4.065,17.768,
2012-05-19,5.342,8.133,2.792,3.312,8.558,
2012-05-20,6.433,8.575,2.142,4.969,11.158,
2012-05-21,6.495,8.377,1.882,4.886,12.592,
2012-05-22,6.158,8.375,2.217,5.573,15.317,
2012-05-23,8.586,11.807,3.221,5.269,16.172,
2012-05-24,7.4,10.451,3.051,4.862,17.739,
2012-05-25,8.033,10.975,2.942,6.677,18.55,
2012-05-26,6.161,8.629,2.467,4.5,15.178,
2012-05-27,3.517,5.358,1.842,3.208,5.85,
2012-05-28,4.02,5.664,1.644,3.579,6.017,
2012-05-29,6.558,9.215,2.657,3.49,8.433,
2012-05-30,6.234,10.924,4.69,3.552,12.475,
2012-05-31,5.352,9.183,3.83,3.792,10.642,
2012-06-01,6.935,11.126,4.191,3.606,14.781,
2012-06-02,5.975,8.908,2.933,4.229,15.208,
2012-06-03,3.917,5.733,1.817,3.219,8.691,
2012-06-04,6.992,9.798,2.806,4.583,13.975,
2012-06-05,8.715,11.266,2.551,5.506,18.614,
2012-06-06,8.3,11.55,3.25,4.125,17.858,
2012-06-07,8.758,12.617,3.858,4.281,15.183,
2012-06-08,6.533,8.958,2.425,4.26,12.45,
2012-06-09,4.642,5.767,1.125,3.552,8.95,
2012-06-10,4.892,6.525,1.633,3.812,6.1,
2012-06-11,6.483,10.2,3.716,4.104,13.518,
2012-06-12,4.15,5.7,1.55,3.677,10.95,
2012-06-13,3.442,4.967,1.525,3.229,9.833,
2012-06-14,5.57,8.439,2.869,3.485,6.85,
2012-06-15,7.858,11.452,3.594,4.35,7.804,
2012-06-16,4.542,6.117,1.575,3.062,7.217,
2012-06-17,4.458,7.15,2.692,2.416,5.167,
2012-06-18,6.312,9.847,3.535,3.386,8.8,
2012-06-19,4.942,6.65,1.708,3.542,7.575,
2012-06-20,6.258,9.167,2.908,3.021,4.5,
2012-06-21,6.166,9.875,3.708,3.114,5.233,
2012-06-22,6.117,8.683,2.567,2.74,6.333,
2012-06-23,8.433,13.5,5.067,2.99,6.575,
2012-06-24,4.736,6.831,2.095,3.608,8.757,
2012-06-25,9.125,14.042,4.917,6.112,11.526,
2012-06-26,10.575,15.85,5.275,7.386,13.092,
2012-06-27,10.258,15.333,5.075,6.323,14.233,
2012-06-28,13.256,19.514,6.258,7.219,21.8,
2012-06-29,10.644,14.636,3.992,9.357,19.204,
2012-06-30,7.125,10.408,3.283,7.667,10.125,
2012-07-01,3.742,5.075,1.333,5.406,9.15,
2012-07-02,6.463,9.038,2.575,5.063,7.292,
2012-07-03,7.225,10.55,3.325,4.906,9.8,
2012-07-04,9.608,13.992,4.383,6.708,12.466,
2012-07-05,9.025,12.275,3.25,5.323,15.792,
2012-07-06,8.258,11.942,3.683,5.896,24.092,
2012-07-07,6.483,9.325,2.842,5.323,19.675,
2012-07-08,5.675,7.642,1.967,4.896,12.434,
2012-07-09,6.808,9.559,2.75,4.073,17.092,
2012-07-10,6.658,11.092,4.433,3.5,6.242,
2012-07-11,8.275,13.008,4.733,5.615,21.933,
2012-07-12,8.36,16.743,8.382,2.562,12.092,
2012-07-13,5.224,8.226,3.001,3.678,10.837,
2012-07-14,5.167,9.6,4.433,2.802,5.141,
2012-07-15,6.508,9.825,3.317,4.49,12.058,
2012-07-16,8.333,12.5,4.167,6.083,13.217,
2012-07-17,6.843,11.211,4.369,3.771,12.442,
2012-07-18,8.042,13.083,5.042,5.677,19.017,
2012-07-19,4.9,8.233,3.333,3.896,8.983,
2012-07-20,5.503,9.81,4.307,3.935,8.367,
2012-07-21,3.925,6.808,2.883,3.729,11.842,
2012-07-22,4.009,6.008,2.0,3.812,9.008,
2012-07-23,5.191,7.492,2.3,4.239,8.65,
2012-07-24,7.808,11.05,3.242,6.198,18.292,
2012-07-25,8.54,11.275,2.735,4.407,26.402,
2012-07-26,7.454,12.308,4.854,3.99,16.617,
2012-07-27,7.512,10.193,2.68,5.161,38.02,
2012-07-28,5.817,8.25,2.433,4.583,44.833,
2012-07-29,7.317,10.133,2.817,6.229,26.067,
2012-07-30,7.482,10.085,2.603,6.104,36.967,
2012-07-31,7.517,10.3,2.783,5.823,38.817,
2012-08-01,7.4,12.183,4.783,3.344,20.417,
2012-08-02,4.941,9.108,4.167,3.073,5.808,
2012-08-03,5.2,8.15,2.95,4.448,9.425,
2012-08-04,4.351,5.983,1.632,4.066,12.195,
2012-08-05,9.408,13.342,3.933,4.875,14.425,
2012-08-06,8.642,14.925,6.283,2.678,7.57,
2012-08-07,5.65,9.275,3.625,3.406,5.6,
2012-08-08,7.12,11.926,4.806,3.546,9.186,
2012-08-09,5.617,8.694,3.076,4.306,10.294,
2012-08-10,11.035,20.022,8.988,3.864,13.156,
2012-08-11,7.633,11.692,4.058,5.25,18.708,
2012-08-12,5.308,7.267,1.958,4.458,20.292,
2012-08-13,9.017,12.831,3.814,2.834,12.233,
2012-08-14,4.833,7.167,2.333,4.271,12.083,
2012-08-15,4.908,7.342,2.434,4.667,13.05,
2012-08-16,4.731,7.155,2.424,2.932,13.664,
2012-08-17,6.456,10.106,3.65,3.938,8.933,
2012-08-18,6.271,8.052,1.781,6.052,18.433,
2012-08-19,5.708,7.416,1.708,5.521,14.892,
2012-08-20,8.103,10.26,2.157,6.663,25.926,
2012-08-21,9.25,12.892,3.642,7.312,22.458,
2012-08-22,7.767,10.775,3.008,7.76,27.375,
2012-08-23,7.492,10.924,3.432,4.146,15.642,
2012-08-24,8.854,12.986,4.131,5.527,16.558,
2012-08-25,7.308,11.333,4.025,6.708,17.308,
2012-08-26,4.862,6.362,1.5,3.676,22.545,
2012-08-27,5.69,9.191,3.502,5.148,21.07,
2012-08-28,7.13,11.101,3.971,6.125,20.942,
2012-08-29,4.0,5.989,1.989,3.208,17.108,
2012-08-30,7.233,10.133,2.9,5.833,23.2,
2012-08-31,8.833,13.667,4.833,4.906,16.217,
2012-09-01,6.45,9.583,3.133,5.104,13.375,
2012-09-02,3.742,5.758,2.017,4.219,15.417,
2012-09-03,4.583,7.833,3.25,4.325,13.987,
2012-09-04,4.458,7.784,3.325,4.011,9.6,
2012-09-05,3.525,5.342,1.817,3.49,10.775,
2012-09-06,6.78,10.229,3.45,3.021,12.528,
2012-09-07,10.345,16.68,6.335,5.795,11.138,
2012-09-08,7.883,12.784,4.9,5.146,10.758,
2012-09-09,4.242,6.175,1.933,2.146,10.217,
2012-09-10,10.085,14.326,4.242,2.052,10.725,
2012-09-11,9.483,15.05,5.567,2.385,14.058,
2012-09-12,7.375,11.9,4.525,3.688,10.683,
2012-09-13,7.242,11.242,4.0,3.562,11.008,
2012-09-14,7.483,14.158,6.675,4.834,18.25,
2012-09-15,6.35,9.483,3.133,3.052,25.617,
2012-09-16,4.45,6.692,2.242,2.24,12.75,
2012-09-17,5.442,8.658,3.217,2.427,13.008,
2012-09-18,4.897,7.85,2.953,2.76,22.037,
2012-09-19,6.583,10.158,3.575,2.758,12.276,
2012-09-20,8.056,13.074,5.018,3.51,10.608,
2012-09-21,9.214,17.442,8.228,3.36,9.725,
2012-09-22,7.925,13.392,5.467,3.302,10.933,
2012-09-23,7.492,11.575,4.083,3.427,10.617,
2012-09-24,9.551,16.105,6.554,3.281,9.275,
2012-09-25,7.49,11.756,4.266,2.292,5.992,
2012-09-26,8.4,12.2,3.8,2.969,5.442,
2012-09-27,8.533,13.575,5.042,2.604,8.384,
2012-09-28,9.125,15.533,6.409,2.875,7.325,
2012-09-29,6.933,10.975,4.042,2.99,6.4,
2012-09-30,6.617,9.258,2.642,2.042,10.817,
2012-10-01,6.933,10.208,3.275,2.29,8.076,
2012-10-02,8.85,15.275,6.425,3.114,8.275,
2012-10-03,9.692,17.633,7.942,3.354,7.683,
2012-10-04,9.23,18.357,9.127,3.208,9.642,
2012-10-05,11.517,24.042,12.525,3.966,10.52,
2012-10-06,9.3,16.942,7.642,2.656,10.817,
2012-10-07,6.417,11.8,5.383,2.573,8.15,
2012-10-08,9.242,17.567,8.325,3.292,8.675,
2012-10-09,11.117,20.74,9.623,3.26,10.75,
2012-10-10,9.1,16.467,7.367,2.708,9.325,
2012-10-11,8.341,15.4,7.058,2.098,5.556,
2012-10-12,10.352,19.764,9.411,2.584,6.983,
2012-10-13,8.767,16.333,7.567,2.385,6.742,
2012-10-14,4.913,9.619,4.706,2.853,8.687,
2012-10-15,6.858,10.125,3.267,2.73,10.658,
2012-10-16,10.692,21.525,10.833,2.948,9.1,
2012-10-17,8.6,12.375,3.775,2.49,12.258,
2012-10-18,7.528,12.336,4.807,2.74,6.717,
2012-10-19,10.026,16.18,6.154,2.791,9.616,
2012-10-20,10.583,16.392,5.808,2.979,10.267,
2012-10-21,6.983,10.308,3.325,2.427,11.975,
2012-10-22,8.487,16.164,7.678,3.219,7.975,
2012-10-23,4.258,6.025,1.767,1.844,16.875,
2012-10-24,7.358,15.167,7.808,2.302,7.108,
2012-10-25,8.317,15.508,7.192,2.771,9.283,
2012-10-26,9.708,16.25,6.542,2.323,8.85,
2012-10-27,7.442,16.933,9.492,2.354,10.191,
2012-10-28,1.992,3.267,1.275,2.052,6.758,
2012-10-29,5.5,10.767,5.267,2.023,5.756,
2012-10-30,7.458,17.742,10.283,2.573,8.083,
2012-10-31,5.867,10.225,4.358,2.115,4.25,
2012-11-01,8.779,16.636,7.857,2.417,6.692,
2012-11-02,6.839,12.277,5.439,1.79,5.547,
2012-11-03,5.925,11.358,5.433,2.021,3.625,
2012-11-04,3.975,6.608,2.633,1.677,5.908,
2012-11-05,11.093,24.945,13.852,2.344,9.808,
2012-11-06,6.992,11.8,4.809,1.948,3.933,
2012-11-07,13.817,22.275,8.459,1.667,3.333,
2012-11-08,15.623,29.541,13.918,2.391,9.724,
2012-11-09,8.167,16.975,8.808,2.427,6.792,
2012-11-10,4.925,8.333,3.408,2.416,4.017,
2012-11-11,4.883,7.867,2.983,2.979,4.492,
2012-11-12,7.608,11.892,4.283,2.075,5.957,
2012-11-13,13.05,22.916,9.867,3.208,13.858,
2012-11-14,9.103,14.82,5.717,2.287,12.618,
2012-11-15,6.826,12.42,5.594,2.656,5.25,
2012-11-16,11.391,22.855,11.464,3.465,5.736,
2012-11-17,10.425,17.0,6.575,2.125,5.8,
2012-11-18,5.808,8.592,2.783,2.125,4.95,
2012-11-19,16.721,33.37,16.649,2.531,9.1,
2012-11-20,13.925,23.667,9.742,3.302,12.45,
2012-11-21,12.337,20.233,7.896,3.104,8.417,
2012-11-22,18.504,45.779,27.275,3.719,11.058,
2012-11-23,14.775,24.192,9.417,2.729,9.692,
2012-11-24,15.358,30.008,14.65,2.573,9.125,
2012-11-25,11.358,18.1,6.742,2.656,8.092,
2012-11-26,19.618,39.511,19.892,2.395,11.425,
2012-11-27,12.567,20.225,7.658,2.771,8.375,
2012-11-28,10.833,20.442,9.609,3.021,6.7,
2012-11-29,10.069,17.669,7.6,3.802,16.983,
2012-11-30,16.536,29.221,12.686,4.038,10.995,
2012-12-01,12.217,24.092,11.875,2.844,7.5,10.0
2012-12-02,16.167,28.808,12.642,2.906,8.792,11.333
2012-12-03,16.726,32.244,15.518,4.031,8.675,9.625
2012-12-04,7.683,11.803,4.12,2.708,5.783,7.792
2012-12-05,4.912,6.788,1.876,4.033,17.822,19.042
2012-12-06,10.3,17.801,7.502,3.364,9.03,10.75
2012-12-07,3.767,5.992,2.225,2.938,6.675,6.958
2012-12-08,10.898,15.028,4.131,4.062,9.35,11.25
2012-12-09,13.854,24.802,10.948,3.76,11.325,13.917
2012-12-10,12.631,19.759,7.129,3.092,8.322,9.917
2012-12-11,22.325,38.408,16.083,3.75,11.233,17.917
2012-12-12,26.383,55.65,29.267,4.807,12.71,16.25
2012-12-13,29.486,75.224,45.738,4.684,21.138,26.792
2012-12-14,29.624,62.956,33.332,6.0,34.727,43.167
2012-12-15,27.217,56.233,29.017,5.948,37.7,42.25
2012-12-16,19.008,32.008,13.0,6.875,22.908,25.875
2012-12-17,23.215,53.901,30.686,4.398,16.735,23.208
2012-12-18,11.25,17.35,6.1,3.958,7.808,10.167
2012-12-19,14.342,26.158,11.817,3.188,5.667,7.75
2012-12-20,22.967,52.242,29.275,3.708,9.292,13.542
2012-12-21,22.775,46.433,23.658,3.958,12.025,14.625
2012-12-22,10.475,16.417,5.942,5.26,11.117,15.375
2012-12-23,16.375,29.883,13.508,4.084,13.775,11.917
2012-12-24,23.038,46.451,23.413,3.763,13.435,19.958
2012-12-25,28.684,71.573,42.889,4.144,17.287,26.583
2012-12-26,7.548,11.955,4.407,3.792,7.717,9.826
2012-12-27,12.295,19.801,7.506,3.789,6.756,8.909
2012-12-28,23.798,49.079,25.281,4.01,11.683,15.292
2012-12-29,16.8,26.175,9.375,6.0,7.842,10.167
2012-12-30,5.175,6.967,1.792,3.688,4.983,5.714
2012-12-31,4.617,6.548,1.931,5.313,17.775,19.739
2013-01-01,6.875,8.583,1.742,1.781,9.017,10.708
2013-01-02,7.441,10.05,2.608,1.635,8.2,7.833
2013-01-03,8.783,12.825,4.025,2.24,7.108,9.875
2013-01-04,10.908,14.958,4.042,2.031,7.692,10.208
2013-01-05,20.108,38.817,18.758,2.24,6.592,7.292
2013-01-06,18.814,38.138,19.376,1.865,7.958,11.375
2013-01-07,15.483,23.783,8.283,2.49,8.983,8.667
2013-01-08,15.992,26.517,10.492,2.229,17.77,21.583
2013-01-09,17.024,29.373,12.332,1.99,11.15,12.833
2013-01-10,16.896,29.783,12.92,1.72,7.947,8.478
2013-01-11,13.8,18.775,5.017,1.532,7.117,6.292
2013-01-12,11.017,15.017,3.983,1.844,6.35,9.458
2013-01-13,16.217,28.725,12.508,1.552,7.642,6.875
2013-01-14,26.417,62.258,35.875,2.25,8.267,12.417
2013-01-15,22.875,45.625,22.767,2.01,10.075,13.833
2013-01-16,21.55,40.492,18.967,2.51,8.317,14.0
2013-01-17,27.592,52.667,25.117,2.448,12.516,19.5
2013-01-18,26.667,58.975,32.333,2.292,13.483,12.917
2013-01-19,22.133,37.233,15.117,3.312,8.883,13.167
2013-01-20,28.437,69.392,40.973,3.177,14.075,18.208
2013-01-21,32.516,72.117,39.608,2.771,18.975,27.833
2013-01-22,23.392,44.017,20.658,2.115,14.108,14.125
2013-01-23,20.443,45.507,25.064,3.362,9.104,13.087
2013-01-24,15.83,27.173,11.327,2.264,7.759,9.435
2013-01-25,22.042,33.458,11.367,3.396,38.983,38.792
2013-01-26,10.758,14.575,3.792,3.219,18.817,21.125
2013-01-27,13.45,22.341,8.842,1.99,6.217,8.292
2013-01-28,7.25,9.542,2.258,2.094,9.667,9.042
2013-01-29,10.808,15.525,4.692,2.51,8.817,10.0
2013-01-30,13.842,21.9,8.075,2.177,11.2,11.333
2013-01-31,14.275,24.575,10.283,2.219,15.208,15.625
2013-02-01,18.85,29.867,11.0,1.625,9.816,9.375
2013-02-02,12.225,17.617,5.392,1.74,9.05,6.958
2013-02-03,9.254,14.533,5.27,1.466,10.383,10.792
2013-02-04,17.058,26.317,9.258,2.333,8.133,9.75
2013-02-05,16.675,24.817,8.108,3.198,7.567,9.292
2013-02-06,20.118,40.475,20.349,1.938,7.785,8.333
2013-02-07,21.045,42.087,21.091,1.864,8.999,11.913
2013-02-08,28.783,54.742,25.992,2.906,12.05,17.75
2013-02-09,17.925,22.983,5.067,4.698,8.725,12.667
2013-02-10,16.05,28.092,12.075,2.219,7.417,9.292
2013-02-11,21.225,40.317,19.05,1.927,9.625,11.458
2013-02-12,23.423,48.698,25.292,2.365,10.8,12.125
2013-02-13,16.57,24.52,8.013,4.149,7.39,7.708
2013-02-14,21.29,38.403,17.125,2.269,9.347,11.667
2013-02-15,25.208,39.342,14.15,3.688,15.283,17.792
2013-02-16,4.217,5.992,1.783,1.333,4.417,5.25
2013-02-17,5.992,9.423,3.423,1.864,5.433,5.833
2013-02-18,7.483,10.825,3.375,2.25,11.558,13.5
2013-02-19,6.967,11.025,4.117,1.417,4.025,3.458
2013-02-20,20.282,36.246,15.938,2.688,7.758,8.5
2013-02-21,17.724,28.741,10.984,2.396,8.986,8.0
2013-02-22,19.675,35.833,16.125,2.094,10.325,8.583
2013-02-23,18.533,27.375,8.875,1.969,9.834,8.583
2013-02-24,26.408,47.1,20.725,2.625,17.433,13.417
2013-02-25,31.919,57.128,25.208,2.896,22.917,25.958
2013-02-26,24.112,35.952,11.808,3.666,20.359,20.917
2013-02-27,16.71,20.367,3.698,4.781,24.358,25.292
2013-02-28,9.657,12.955,3.248,2.49,16.142,15.167
2013-03-01,13.859,20.075,6.217,2.281,7.933,8.458
2013-03-02,11.767,15.25,3.458,1.646,7.792,7.5
2013-03-03,15.384,21.856,6.499,2.133,10.083,11.167
2013-03-04,12.508,19.758,7.267,2.406,12.833,14.917
2013-03-05,13.282,18.681,5.408,3.029,13.12,15.333
2013-03-06,7.392,10.333,2.956,1.41,6.908,7.708
2013-03-07,12.465,17.382,4.95,1.438,5.268,6.0
2013-03-08,7.067,10.067,3.017,1.344,8.225,8.708
2013-03-09,8.35,11.3,2.925,1.948,11.267,14.542
2013-03-10,9.817,14.592,4.758,1.562,8.34,10.417
2013-03-11,15.525,22.933,7.483,2.125,7.558,10.75
2013-03-12,14.308,20.608,6.317,1.896,9.625,10.958
2013-03-13,10.483,15.541,5.05,2.156,6.909,10.042
2013-03-14,5.392,7.825,2.433,1.583,6.142,5.542
2013-03-15,11.108,15.675,4.567,1.885,9.608,9.0
2013-03-16,10.067,12.275,2.183,1.917,13.325,16.958
2013-03-17,19.263,29.305,10.094,2.382,17.608,20.542
2013-03-18,9.483,11.175,1.625,2.281,17.417,15.708
2013-03-19,11.2,16.717,5.508,1.896,7.959,11.125
2013-03-20,14.502,20.017,5.524,2.592,11.624,12.13
2013-03-21,5.12,7.282,2.17,1.927,5.442,6.708
2013-03-22,11.0,16.467,5.475,1.708,7.883,8.833
2013-03-23,15.3,21.717,6.384,2.625,7.725,10.083
2013-03-24,14.183,19.192,4.992,4.656,18.033,17.917
2013-03-25,19.05,22.933,3.892,4.031,55.108,48.417
2013-03-26,15.917,22.783,6.9,4.312,52.917,51.333
2013-03-27,14.133,18.708,4.558,5.729,33.683,37.333
2013-03-28,9.967,11.383,1.392,3.208,24.95,26.167
2013-03-29,11.258,14.934,3.683,2.656,26.775,25.375
2013-03-30,11.142,13.983,2.825,2.573,14.592,15.708
2013-03-31,6.86,9.511,2.686,1.442,7.983,8.875
2013-04-01,10.853,15.163,4.301,2.209,15.517,15.542
2013-04-02,15.492,19.358,3.842,3.666,19.8,18.625
2013-04-03,17.259,25.39,8.182,1.746,22.839,21.125
2013-04-04,10.288,13.957,3.62,1.906,15.842,14.833
2013-04-05,13.912,18.206,4.336,3.71,13.625,11.522
2013-04-06,9.892,12.108,2.233,2.667,15.775,13.083
2013-04-07,5.817,7.492,1.675,1.26,6.525,4.708
2013-04-08,6.083,8.583,2.483,1.74,4.596,3.182
2013-04-09,8.392,11.508,3.058,2.538,11.367,10.227
2013-04-10,5.5,7.233,1.725,2.125,12.258,13.375
2013-04-11,6.792,9.908,3.125,2.011,12.175,10.625
2013-04-12,6.708,8.825,2.084,1.906,10.692,9.375
2013-04-13,4.95,5.817,0.892,2.26,11.383,10.083
2013-04-14,5.009,5.625,0.575,2.688,17.1,14.208
2013-04-15,4.313,5.346,1.042,1.939,24.9,13.625
2013-04-16,7.6,9.9,2.275,3.573,17.033,12.542
2013-04-17,9.4,13.325,3.917,1.448,12.792,11.417
2013-04-18,7.995,11.017,2.956,1.844,10.775,10.417
2013-04-19,8.135,11.611,3.459,1.261,7.482,10.435
2013-04-20,7.333,8.975,1.633,1.677,8.775,10.917
2013-04-21,4.808,5.9,1.092,2.292,9.633,10.083
2013-04-22,9.058,12.258,3.258,1.718,11.15,12.833
2013-04-23,9.792,12.483,2.608,2.748,27.083,26.833
2013-04-24,9.033,10.133,1.075,3.062,25.458,22.542
2013-04-25,5.075,6.008,0.908,1.521,8.575,7.125
2013-04-26,10.658,13.758,3.058,2.386,19.092,17.042
2013-04-27,5.65,7.45,1.733,1.208,8.45,8.333
2013-04-28,2.758,3.508,0.742,0.76,6.083,5.045
2013-04-29,3.704,5.244,1.532,0.833,7.592,7.958
2013-04-30,8.175,10.925,2.75,1.677,7.5,6.75
2013-05-01,7.317,10.95,3.583,1.666,5.467,5.333
2013-05-02,3.848,5.927,2.037,0.976,3.977,3.0
2013-05-03,6.331,8.787,2.439,1.01,5.525,7.375
2013-05-04,5.667,7.725,2.058,1.417,8.358,7.458
2013-05-05,7.45,9.266,1.775,3.0,9.283,9.583
2013-05-06,6.733,9.233,2.483,1.24,8.617,7.625
2013-05-07,2.275,3.975,1.708,1.156,3.667,3.625
2013-05-08,5.525,7.983,2.45,1.573,3.867,5.667
2013-05-09,9.042,13.708,4.625,2.854,8.235,9.292
2013-05-10,8.417,10.35,1.892,3.364,6.092,6.625
2013-05-11,4.417,5.083,0.633,2.125,6.117,5.25
2013-05-12,7.5,9.4,1.858,2.479,9.267,7.083
2013-05-13,5.877,7.063,1.168,1.958,7.925,5.792
2013-05-14,10.719,15.925,5.222,1.864,10.725,10.375
2013-05-15,7.692,9.669,1.994,2.417,6.633,7.417
2013-05-16,6.491,9.55,3.094,1.438,5.992,6.583
2013-05-17,9.541,13.061,3.478,3.725,9.138,9.957
2013-05-18,6.616,8.967,2.342,2.802,10.883,10.833
2013-05-19,4.492,5.783,1.275,2.656,10.533,10.625
2013-05-20,8.484,11.725,3.25,2.052,10.675,9.083
2013-05-21,6.775,9.308,2.483,2.406,12.442,10.458
2013-05-22,10.275,12.583,2.283,3.49,19.675,18.083
2013-05-23,5.192,8.133,2.925,1.51,8.983,7.625
2013-05-24,6.267,9.5,3.267,2.0,4.467,4.958
2013-05-25,7.3,9.233,1.883,3.458,8.45,7.208
2013-05-26,5.467,6.558,1.058,3.521,7.842,8.792
2013-05-27,10.177,12.486,2.283,4.436,11.725,13.083
2013-05-28,6.567,7.825,1.233,3.688,17.533,15.333
2013-05-29,3.498,4.406,0.909,1.422,14.204,10.261
2013-05-30,7.33,9.875,2.553,2.927,10.167,10.875
2013-05-31,9.583,11.596,2.029,4.386,22.983,21.667
2013-06-01,7.35,8.883,1.558,3.292,16.225,14.833
2013-06-02,5.017,6.067,1.075,2.99,9.775,10.333
2013-06-03,5.675,8.933,3.25,1.979,13.05,12.75
2013-06-04,4.167,6.759,2.608,1.448,5.85,5.167
2013-06-05,7.292,11.342,4.025,1.99,11.517,11.042
2013-06-06,8.866,12.733,3.866,2.854,15.225,11.458
2013-06-07,11.608,15.558,3.917,4.573,18.017,19.833
2013-06-08,6.708,9.033,2.35,3.75,11.742,11.625
2013-06-09,4.825,6.108,1.283,2.781,12.8,12.375
2013-06-10,7.619,10.524,2.896,3.61,13.812,13.875
2013-06-11,5.258,7.608,2.367,3.052,7.975,6.625
2013-06-12,3.8,5.2,1.4,2.74,3.983,4.875
2013-06-13,5.446,7.24,1.827,2.427,8.608,7.25
2013-06-14,9.964,14.601,4.629,3.272,11.772,10.304
2013-06-15,8.567,11.983,3.425,2.156,9.125,9.292
2013-06-16,7.017,8.592,1.608,4.677,11.575,10.292
2013-06-17,7.325,10.192,2.833,4.188,9.375,9.667
2013-06-18,6.4,8.333,1.941,2.802,6.308,6.792
2013-06-19,9.575,13.933,4.408,3.021,16.375,17.458
2013-06-20,4.65,8.308,3.658,1.929,6.765,4.85
2013-06-21,5.583,9.983,4.333,2.302,6.45,3.375
2013-06-22,6.5,11.142,4.617,1.844,8.075,8.625
2013-06-23,5.708,10.858,5.125,4.313,8.558,8.208
2013-06-24,7.945,11.764,3.82,5.365,10.617,9.958
2013-06-25,6.733,8.683,1.983,4.063,14.117,14.375
2013-06-26,10.625,14.025,3.392,5.136,20.9,21.542
2013-06-27,6.657,12.418,5.744,1.875,9.75,8.125
2013-06-28,4.959,7.338,2.395,2.696,11.187,11.0
2013-06-29,5.692,8.808,3.125,3.635,12.092,12.875
2013-06-30,5.033,6.492,1.442,4.031,12.659,12.333
2013-07-01,7.075,9.492,2.408,5.364,13.125,13.875
2013-07-02,6.125,8.291,2.192,7.417,12.967,13.333
2013-07-03,3.317,4.975,1.592,1.792,8.984,7.708
2013-07-04,5.125,6.633,1.442,2.719,8.733,7.958
2013-07-05,6.558,8.492,1.992,2.792,9.55,9.667
2013-07-06,9.542,13.358,3.883,4.49,18.133,13.292
2013-07-07,6.65,8.35,1.666,5.021,24.267,18.458
2013-07-08,8.098,11.59,3.492,5.238,20.775,18.167
2013-07-09,7.867,11.583,3.65,3.146,16.033,13.208
2013-07-10,8.058,11.983,3.908,1.927,13.464,11.292
2013-07-11,10.323,15.242,4.927,3.958,14.508,14.542
2013-07-12,9.163,11.885,2.689,4.316,16.603,13.609
2013-07-13,6.683,9.142,2.458,4.25,14.592,13.583
2013-07-14,6.458,7.367,0.908,4.958,27.867,23.958
2013-07-15,6.875,8.575,1.708,5.114,32.25,25.875
2013-07-16,6.992,8.8,1.808,4.896,18.533,15.833
2013-07-17,4.933,6.425,1.492,2.812,9.1,7.958
2013-07-18,4.633,6.708,2.042,3.062,6.858,5.083
2013-07-19,5.717,9.1,3.358,2.891,9.526,9.304
2013-07-20,8.258,11.933,3.633,5.323,16.675,16.333
2013-07-21,4.525,6.042,1.491,4.011,13.05,12.458
2013-07-22,5.19,7.282,2.04,2.916,7.258,6.875
2013-07-23,6.117,9.358,3.208,4.781,9.433,8.458
2013-07-24,4.475,6.55,2.025,3.281,9.725,8.292
2013-07-25,3.936,5.356,1.37,1.917,7.217,5.417
2013-07-26,5.097,7.145,2.073,1.758,4.983,2.783
2013-07-27,4.775,6.508,1.725,1.948,7.042,5.917
2013-07-28,5.45,8.375,2.95,2.604,8.025,4.125
2013-07-29,7.567,14.758,7.233,2.25,7.292,5.75
2013-07-30,6.417,10.983,4.592,4.021,12.466,9.875
2013-07-31,4.084,6.766,2.675,3.156,9.508,6.417
2013-08-01,3.929,7.162,3.243,2.497,8.878,7.625
2013-08-02,6.685,13.008,6.342,3.102,10.006,9.125
2013-08-03,5.325,9.683,4.308,2.364,8.942,8.583
2013-08-04,4.366,6.2,1.792,3.323,9.45,8.583
2013-08-05,5.384,7.429,2.106,3.545,15.767,12.292
2013-08-06,5.958,7.475,1.5,2.792,15.042,9.417
2013-08-07,9.342,12.675,3.317,4.427,21.183,16.083
2013-08-08,11.076,15.707,4.672,5.021,37.294,25.292
2013-08-09,5.349,7.05,1.626,1.859,17.813,14.739
2013-08-10,4.925,7.717,2.725,1.979,20.917,15.25
2013-08-11,3.733,5.375,1.65,2.021,10.075,8.667
2013-08-12,9.0,12.758,3.775,3.094,29.867,22.208
2013-08-13,5.183,7.858,2.65,2.052,12.45,7.542
2013-08-14,4.058,5.033,0.917,3.073,14.884,11.833
