date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CO_mean
2012-06-10,12.125,16.292,4.167,,3.292
2012-06-11,20.167,33.083,12.917,,3.042
2012-06-12,37.583,77.875,40.292,,3.167
2012-06-13,17.087,29.435,12.348,,2.696
2012-06-14,18.1085,25.5335,7.425,,3.0
2012-06-15,14.032499999999999,25.108,11.0755,,2.542
2012-06-16,15.875,31.25,15.375,,3.25
2012-06-17,9.979,14.354500000000002,4.375,,3.125
2012-06-18,19.875,34.8125,14.9375,,5.0
2012-06-19,15.207999999999998,35.7705,20.5625,,3.25
2012-06-20,17.261,27.8915,10.6305,,3.174
2012-06-21,25.9585,50.396,24.4375,,3.75
2012-06-22,18.5415,33.208,14.6665,,3.292
2012-06-23,14.625,28.5835,13.9585,,3.25
2012-06-24,13.5,20.167,6.6665,,3.958
2012-06-25,17.0835,26.5415,9.457999999999998,,3.5
2012-06-26,13.771,25.271,11.5,,2.917
2012-06-27,15.065,22.587,7.5215,,2.696
2012-06-28,17.5835,31.0625,13.479500000000002,,2.667
2012-06-29,14.5415,26.979,12.4375,,2.208
2012-06-30,18.271,35.042,16.771,,3.458
2012-07-01,10.771,18.3335,7.5625,,3.042
2012-07-02,12.2295,24.417,12.1875,,3.375
2012-07-03,23.708,46.104,22.396,,4.125
2012-07-04,14.3045,24.065,9.761,,3.348
2012-07-05,18.7295,43.8125,25.083,,4.083
2012-07-06,17.8125,43.8335,26.021,,3.25
2012-07-07,10.625,16.125,5.5,,2.958
2012-07-08,9.604,13.8125,4.208,,3.042
2012-07-09,12.958,19.6665,6.7085,,3.125
2012-07-10,11.4165,19.9375,8.521,,2.833
2012-07-11,6.3045,10.825999999999999,4.5215,,2.0
2012-07-12,10.771,20.875,10.104,,2.458
2012-07-13,13.3125,39.146,25.8335,,3.208
2012-07-14,13.104,25.646,12.542000000000002,,3.625
2012-07-15,5.4165,12.854,7.4375,,2.583
2012-07-16,2.9375,5.646,2.7085,,1.208
2012-07-17,5.417,13.771,8.354,,1.542
2012-07-18,6.282500000000001,16.209500000000002,9.927,,1.783
2012-07-19,9.6205,23.1185,13.498999999999999,,1.833
2012-07-20,14.521,34.479,19.9585,,3.042
2012-07-21,10.9585,19.6875,8.7295,,3.167
2012-07-22,6.75,12.125,5.375,,2.875
2012-07-23,6.8955,9.854,2.9585,,2.75
2012-07-24,16.6875,27.5415,10.8545,,3.083
2012-07-25,17.847499999999997,28.7175,10.8695,,4.435
2012-07-26,20.9585,32.125,11.1665,,4.917
2012-07-27,21.2085,30.479,9.271,,4.375
2012-07-28,15.5625,22.0625,6.5,,3.792
2012-07-29,11.4165,15.0625,3.646,,3.083
2012-07-30,4.771,5.8125,1.0415,,1.542
2012-07-31,14.979,29.771,14.7915,,2.458
2012-08-01,12.521999999999998,27.435000000000002,14.913,,2.261
2012-08-02,11.9585,37.0415,25.083,,2.583
2012-08-03,15.8335,33.5625,17.729,,2.583
2012-08-04,12.6045,25.8125,13.2085,,2.625
2012-08-05,6.1045,11.395499999999998,5.292,,1.958
2012-08-06,9.8125,23.167,13.354500000000002,,2.375
2012-08-07,14.957999999999998,33.417,18.458,,2.708
2012-08-08,16.6305,28.087,11.4565,,2.87
2012-08-09,19.4165,28.292,8.875,,3.125
2012-08-10,16.875,26.1875,9.3125,,3.375
2012-08-11,15.5835,23.875,8.292,,3.708
2012-08-12,7.5,12.354,4.854,,2.792
2012-08-13,8.1875,12.0835,3.8955,,2.417
2012-08-14,7.9585,12.021,4.0625,,2.833
2012-08-15,3.5220000000000002,5.2825,1.7610000000000001,,1.478
2012-08-16,6.021,14.2915,8.271,,2.0
2012-08-17,10.396,22.7915,12.396,,2.625
2012-08-18,11.0625,18.229,7.1665,,2.708
2012-08-19,6.5625,8.875,2.3125,,2.167
2012-08-20,4.0,6.042,2.0415,,1.958
2012-08-21,4.7915,9.5625,4.771,,1.542
2012-08-22,3.0,6.521999999999999,3.5215,,1.043
2012-08-23,5.1045,14.896,9.7915,,1.75
2012-08-24,8.292,23.0,14.7085,,2.083
2012-08-25,9.3335,24.125,14.792000000000002,,2.542
2012-08-26,5.9165,9.375,3.4585,,2.25
2012-08-27,6.208,15.020499999999998,8.8125,,2.083
2012-08-28,2.021,3.0625,1.0415,,1.333
2012-08-29,3.7175,6.826,3.109,,1.783
2012-08-30,10.3335,28.896,18.5625,,2.417
2012-08-31,9.0205,25.417,16.3955,,2.417
2012-09-01,11.0625,18.0,6.9375,,2.792
2012-09-02,8.75,15.375,6.625,,2.542
2012-09-03,13.1875,26.2085,13.020499999999998,,2.625
2012-09-04,15.104,27.646,12.5415,,3.667
2012-09-05,12.739,28.1085,15.3695,,3.087
2012-09-06,14.1665,27.9585,13.792000000000002,,2.708
2012-09-07,12.125,25.875,13.75,,2.708
2012-09-08,4.9375,8.0625,3.125,,1.958
2012-09-09,2.5,3.479,0.979,,1.75
2012-09-10,11.521,29.2915,17.7705,,2.417
2012-09-11,16.5,35.5,19.0,,2.958
2012-09-12,17.348,31.565,14.216999999999999,,2.826
2012-09-13,14.167,30.458,16.292,,2.833
2012-09-14,9.5835,23.771,14.1875,,2.208
2012-09-15,7.4375,13.75,6.3125,,2.208
2012-09-16,7.75,13.75,6.0,,2.583
2012-09-17,2.125,3.3335,1.2080000000000002,,1.292
2012-09-18,6.958,17.146,10.1875,,2.083
2012-09-19,18.1525,32.3045,14.152,,3.087
2012-09-20,21.625,34.771,13.146,,3.917
2012-09-21,17.2085,28.104,10.895499999999998,,3.917
2012-09-22,11.625,14.25,2.625,,3.25
2012-09-23,10.146,12.8335,2.6875,,3.292
2012-09-24,17.9795,32.542,14.5625,,2.667
2012-09-25,16.729,28.1665,11.4375,,2.542
2012-09-26,21.674,36.5865,14.913,,2.87
2012-09-27,19.292,32.0,12.7085,,2.458
2012-09-28,18.875,27.5,8.625,,2.833
2012-09-29,19.2085,29.5835,10.375,,3.917
2012-09-30,11.0835,16.75,5.6665,,3.083
2012-10-01,15.521,29.75,14.229,,2.917
2012-10-02,15.2085,27.979,12.770499999999998,,2.667
2012-10-03,15.630499999999998,23.848000000000003,8.2175,,2.864
2012-10-04,17.2085,30.146,12.9375,,2.458
2012-10-05,18.125,32.625,14.5,,2.625
2012-10-06,14.9165,26.229,11.3125,,3.375
2012-10-07,10.125,14.729,4.6045,,3.083
2012-10-08,10.167,14.167000000000002,4.0,,2.5
2012-10-09,18.792,32.646,13.854,,2.583
2012-10-10,10.7175,20.3475,9.63,,2.261
2012-10-11,22.2915,39.0625,16.771,,3.125
2012-10-12,19.341,32.659000000000006,13.318,,2.958
2012-10-13,13.7085,21.125,7.417,,2.875
2012-10-14,11.125,15.895499999999998,4.771,,3.167
2012-10-15,18.6455,35.8125,17.1665,,3.583
2012-10-16,23.708,45.5415,21.8335,,3.458
2012-10-17,28.7605,52.652,23.891,,3.913
2012-10-18,22.771,46.021,23.25,,3.458
2012-10-19,20.0,39.4585,19.4585,,3.125
2012-10-20,13.0835,20.021,6.9375,,3.333
2012-10-21,12.5835,17.854,5.2705,,3.667
2012-10-22,10.396,20.625,10.229,,3.25
2012-10-23,16.0,29.0835,13.0835,,3.375
2012-10-24,17.4565,42.043499999999995,24.587,,3.261
2012-10-25,18.1045,36.417,18.3125,,3.417
2012-10-26,17.848,37.804500000000004,19.9565,,3.708
2012-10-27,12.521,21.5,8.979,,3.417
2012-10-28,12.5,18.833,6.3335,,3.667
2012-10-29,18.9795,41.771,22.7915,,3.375
2012-10-30,16.4795,34.1045,17.625,,3.417
2012-10-31,18.1955,32.0,13.803999999999998,,3.261
2012-11-01,17.1875,32.0205,14.8335,,3.125
2012-11-02,20.125,41.396,21.271,,3.333
2012-11-03,12.5,19.1875,6.6875,,3.167
2012-11-04,12.229,17.5,5.2705,,3.25
2012-11-05,25.229,75.229,50.0,,4.375
2012-11-06,25.979,58.7915,32.8125,,4.583
2012-11-07,23.3045,44.3265,21.0215,,4.913
2012-11-08,22.7915,52.292,29.5,,3.958
2012-11-09,20.333,40.3335,20.0,,3.75
2012-11-10,16.75,34.3335,17.5835,,3.417
2012-11-11,18.917,33.4375,14.520499999999998,,3.833
2012-11-12,19.0835,40.729,21.646,,4.083
2012-11-13,19.1665,44.3335,25.1665,,3.958
2012-11-14,15.543500000000002,29.4785,13.935,,3.174
2012-11-15,17.1455,44.354,27.2085,,3.417
2012-11-16,16.021,38.646,22.625,,3.125
2012-11-17,18.3335,45.1045,26.771,,4.25
2012-11-18,12.4375,22.292,9.854500000000002,,4.167
2012-11-19,19.771,47.708,27.9375,,4.125
2012-11-20,24.0835,63.9795,39.896,,4.292
2012-11-21,20.587,50.543499999999995,29.9565,,3.435
2012-11-22,20.7085,49.375,28.6665,,4.167
2012-11-23,16.6875,35.479,18.7915,,4.5
2012-11-24,13.375,25.271,11.896,,3.375
2012-11-25,13.271,23.8335,10.5625,,3.333
2012-11-26,22.625,48.5,25.875,,4.125
2012-11-27,20.0625,50.104,30.0415,,3.417
2012-11-28,18.3915,49.239000000000004,30.8475,,3.417
2012-11-29,20.521,72.3125,51.7915,,4.583
2012-11-30,17.104,52.375,35.271,,3.783
2012-12-01,17.2915,37.4375,20.1455,,4.0
2012-12-02,12.771,24.125,11.354500000000002,,3.333
2012-12-03,19.8125,38.2295,18.417,,3.625
2012-12-04,19.167,46.583,27.417,,3.667
2012-12-05,23.5215,54.783,31.261000000000003,,3.542
2012-12-06,17.167,37.8335,20.6665,,3.417
2012-12-07,24.042,55.0415,31.0,,3.583
2012-12-08,17.875,33.667,15.7915,,3.708
2012-12-09,15.1665,30.0,14.8335,,3.833
2012-12-10,19.771,45.4585,25.6875,,3.542
2012-12-11,25.521,69.0625,43.5415,,3.792
2012-12-12,20.9565,49.913,28.9565,,3.625
2012-12-13,20.4375,54.354,33.9165,,3.458
2012-12-14,29.0415,81.333,52.2915,,5.0
2012-12-15,30.5,65.7915,35.2915,,6.292
2012-12-16,17.146,32.3335,15.1875,,4.667
2012-12-17,20.9375,54.042,33.1045,,4.458
2012-12-18,22.271,60.5,38.229,,4.917
2012-12-19,20.174,57.543499999999995,37.3695,,3.542
2012-12-20,22.3335,60.4375,38.1045,,3.792
2012-12-21,25.9165,68.979,43.0625,,4.0
2012-12-22,18.125,34.5,16.375,,3.875
2012-12-23,10.229,20.4165,10.1875,,4.0
2012-12-24,11.146,18.333,7.1875,,3.25
2012-12-25,24.1875,56.375,32.1875,,4.083
2012-12-26,21.174,46.8045,25.630499999999998,,3.833
2012-12-27,23.229,69.896,46.6665,,4.083
2012-12-28,25.896,62.2295,36.3335,,4.625
2012-12-29,17.071,34.175,17.104,,4.208
2012-12-30,8.333,13.0,4.667,,4.625
2012-12-31,2.875,3.125,0.25,,3.167
2013-01-01,8.5,10.8915,2.3914999999999997,23.75,4.75
2013-01-02,11.125,17.0,5.875,15.375,4.708
2013-01-03,11.0625,17.9795,6.9165,10.542,4.458
2013-01-04,8.8545,16.7085,7.854,10.208,4.375
2013-01-05,11.396,18.854,7.4585,5.583,3.083
2013-01-06,17.7915,36.4165,18.625,5.167,3.391
2013-01-07,22.896,65.0205,42.125,7.875,3.75
2013-01-08,26.564999999999998,74.848,48.283,11.75,4.833
2013-01-09,19.6875,43.125,23.4375,0.833,3.792
2013-01-10,21.604,54.7085,33.104,3.125,3.391
2013-01-11,19.9165,41.479,21.5625,10.708,3.75
2013-01-12,14.229500000000002,25.458,11.2295,21.625,4.417
2013-01-13,20.083,40.625,20.5415,19.5,4.917
2013-01-14,20.792,61.854,41.0625,8.625,3.958
2013-01-15,22.5435,53.89150000000001,31.3475,8.708,3.958
2013-01-16,23.146,54.1875,31.0415,3.75,3.417
2013-01-17,21.646,53.396,31.75,7.375,3.913
2013-01-18,18.021,34.8335,16.8125,18.542,4.542
2013-01-19,11.417000000000002,18.375,6.958,7.542,3.083
2013-01-20,24.583,53.375,28.792,14.0,3.958
2013-01-21,23.5625,54.375,30.8125,16.958,4.625
2013-01-22,21.630499999999998,46.913000000000004,25.282500000000002,11.708,4.375
2013-01-23,22.521,55.125,32.604,13.75,3.917
2013-01-24,23.896,72.4165,48.5205,18.435,5.043
2013-01-25,26.875,68.4795,41.6045,29.917,6.208
2013-01-26,12.021,20.771,8.75,11.417,4.208
2013-01-27,22.618499999999997,47.598,24.979,8.542,3.208
2013-01-28,28.396,78.1875,49.7915,18.958,4.958
2013-01-29,23.9405,84.897,60.9565,18.042,4.667
2013-01-30,31.397,103.4035,72.0065,21.5,6.125
2013-01-31,24.125,60.1665,36.042,15.167,4.87
2013-02-01,23.125,56.25,33.125,12.542,4.375
2013-02-02,19.1875,39.4165,20.229,23.667,5.875
2013-02-03,20.7915,78.521,57.7295,24.583,7.0
2013-02-04,19.0205,43.0625,24.0415,2.208,3.417
2013-02-05,19.869500000000002,45.4345,25.564999999999998,3.75,3.25
2013-02-06,25.479,69.729,44.25,6.208,3.5
2013-02-07,18.6875,38.375,19.6875,3.667,3.042
2013-02-08,20.0625,35.3125,15.25,2.167,3.208
2013-02-09,15.0,26.771,11.771,1.208,3.083
2013-02-10,19.229,42.875,23.646,4.417,3.625
2013-02-11,15.3335,29.0625,13.729,4.042,3.083
2013-02-12,21.478,40.021499999999996,18.5435,2.625,2.875
2013-02-13,19.521,44.0205,24.5,1.833,3.208
2013-02-14,19.479,31.9165,12.4375,5.5,2.957
2013-02-15,13.229,26.4585,13.229500000000002,2.292,2.833
2013-02-16,10.875,17.3125,6.4375,20.458,3.625
2013-02-17,20.4795,40.125,19.6455,20.167,4.417
2013-02-18,23.0,45.8335,22.8335,8.5,3.167
2013-02-19,22.8915,42.7825,19.891,6.667,3.167
2013-02-20,24.375,48.271,23.896,6.833,3.083
2013-02-21,21.25,44.604,23.354,10.333,3.478
2013-02-22,21.5,43.2085,21.7085,10.875,3.667
2013-02-23,17.375,25.8125,8.4375,10.458,3.333
2013-02-24,23.9585,43.021,19.0625,10.917,3.542
2013-02-25,30.375,64.521,34.1455,36.917,5.667
2013-02-26,35.478,75.239,39.760999999999996,54.583,6.75
2013-02-27,31.875,61.9165,30.0415,22.042,5.25
2013-02-28,18.354,35.479,17.125,15.739,4.0
2013-03-01,18.3335,32.021,13.6875,23.417,4.833
2013-03-02,12.082999999999998,17.9375,5.854,6.292,4.125
2013-03-03,18.368000000000002,34.986,16.618000000000002,4.5,3.208
2013-03-04,26.854,52.479,25.625,10.458,3.583
2013-03-05,19.8695,34.5,14.6305,9.542,3.792
2013-03-06,19.8335,36.3125,16.479,8.25,3.208
2013-03-07,16.604,30.354,13.75,8.417,3.136
2013-03-08,17.9795,27.729,9.75,10.292,3.375
2013-03-09,13.0205,17.3335,4.3125,18.25,3.75
2013-03-10,14.457999999999998,26.9795,12.520499999999998,4.75,3.217
2013-03-11,21.875,39.75,17.875,11.542,3.458
2013-03-12,27.087,57.5865,30.5,17.25,4.417
2013-03-13,24.4165,48.1665,23.75,7.708,3.875
2013-03-14,15.7085,29.854,14.146,4.208,3.348
2013-03-15,20.1875,29.6455,9.4585,17.958,3.708
2013-03-16,19.042,27.542,8.5,34.792,4.792
2013-03-17,28.0835,42.2915,14.2085,38.0,5.0
2013-03-18,29.458,57.1665,27.7085,37.833,5.333
2013-03-19,25.13,45.3045,20.174,27.333,4.75
2013-03-20,24.917,43.375,18.4585,10.292,4.391
2013-03-21,9.1875,15.1665,5.979,2.5,3.0
2013-03-22,15.229,22.25,7.0205,7.333,2.958
2013-03-23,19.1665,30.125,10.9585,20.167,4.125
2013-03-24,30.6045,50.458,19.8545,38.833,4.917
2013-03-25,39.2915,70.0415,30.75,33.875,5.25
2013-03-26,35.695499999999996,73.8475,38.152,25.167,5.625
2013-03-27,22.1875,42.2915,20.1045,12.125,3.875
2013-03-28,23.4375,42.0625,18.625,23.292,3.522
2013-03-29,15.4585,29.7705,14.3125,17.042,3.333
2013-03-30,7.2085,10.125,2.9165,3.833,3.125
2013-03-31,11.7085,19.021,7.3125,11.625,3.333
2013-04-01,26.0,47.5625,21.5625,,3.75
2013-04-02,33.7085,76.5625,42.8545,,5.042
2013-04-03,22.652,39.391,16.738999999999997,,3.667
2013-04-04,25.8125,46.8125,21.0,,4.083
2013-04-05,19.729,39.1665,19.4375,,4.167
2013-04-06,18.3125,28.146,9.8335,,3.917
2013-04-07,6.7295,9.2915,2.5625,,3.333
2013-04-08,17.3335,27.021,9.6875,,3.292
2013-04-09,19.5835,35.625,16.0415,,3.958
2013-04-10,20.0435,31.7605,11.717500000000001,,3.417
2013-04-11,23.625,40.1875,16.5625,,3.667
2013-04-12,21.7145,39.1205,17.4055,,3.652
2013-04-13,20.9375,29.3125,8.375,,3.5
2013-04-14,17.104,22.083,4.979,,3.5
2013-04-15,23.9375,37.854,13.917000000000002,,3.75
2013-04-16,26.2915,47.5415,21.25,,3.417
2013-04-17,22.4565,57.543499999999995,35.086999999999996,,3.417
2013-04-18,18.7705,42.5835,23.8125,,3.375
2013-04-19,15.2085,24.479,9.271,,3.217
2013-04-20,17.0625,24.083,7.021,,3.208
2013-04-21,8.9585,12.5,3.5415,,3.0
2013-04-22,19.75,33.854,14.104,,3.125
2013-04-23,22.583,39.5835,17.0,,3.417
2013-04-24,16.413,28.282500000000002,11.869499999999999,,3.208
2013-04-25,25.1875,44.5625,19.375,,4.0
2013-04-26,23.396,46.8125,23.4165,,4.208
2013-04-27,19.6875,34.5835,14.895499999999998,,4.25
2013-04-28,12.021,13.2295,1.2085,,3.667
2013-04-29,16.4585,20.0,3.5415,,4.083
2013-04-30,24.3335,42.0835,17.75,,3.917
2013-05-01,14.283000000000001,32.087,17.804,,2.875
2013-05-02,16.875,30.3125,13.4375,,2.826
2013-05-03,13.4795,18.25,4.7705,,3.208
2013-05-04,9.208,12.5625,3.354,,3.5
2013-05-05,8.979,10.3955,1.4165,,3.458
2013-05-06,12.5835,14.6665,2.0835,,4.125
2013-05-07,17.0,28.1875,11.1875,,2.833
2013-05-08,18.8475,29.0435,10.196,,2.458
2013-05-09,34.2085,56.958,22.75,,4.333
2013-05-10,32.396,57.875,25.479,,4.304
2013-05-11,17.146,32.9375,15.7915,,4.0
2013-05-12,11.9375,17.125,5.1875,,4.458
2013-05-13,22.0835,33.6455,11.5625,,3.333
2013-05-14,21.8335,39.854,18.021,,3.333
2013-05-15,18.826,31.869500000000002,13.043499999999998,,3.0
2013-05-16,19.2915,31.4375,12.145499999999998,,2.875
2013-05-17,21.2705,28.0625,6.7915,,3.174
2013-05-18,14.604500000000002,24.5,9.8955,,2.958
2013-05-19,8.625,11.771,3.1455,,2.708
2013-05-20,16.4585,25.896,9.4375,,3.458
2013-05-21,19.4795,32.2295,12.75,,4.542
2013-05-22,26.064999999999998,35.7825,9.717,,4.833
2013-05-23,26.2705,39.667,13.395499999999998,,3.625
2013-05-24,23.792,33.4165,9.625,,3.087
2013-05-25,13.1045,17.5415,4.4375,,2.833
2013-05-26,7.375,9.3955,2.021,,2.5
2013-05-27,6.0625,8.7085,2.6455,,2.25
2013-05-28,12.1875,21.854,9.6665,,2.708
2013-05-29,10.0,21.391000000000002,11.3915,,2.458
2013-05-30,17.6875,40.229,22.542,,4.292
2013-05-31,17.104,29.6875,12.5835,,3.478
2013-06-01,16.0625,28.979,12.9165,,3.625
2013-06-02,13.125,17.896,4.7705,,3.292
2013-06-03,18.6875,28.3545,9.6665,,3.5
2013-06-04,18.2085,31.542,13.3335,,3.0
2013-06-05,17.7825,31.9565,14.174,,2.667
2013-06-06,21.542,35.042,13.5,,3.083
2013-06-07,20.1245,30.0755,9.951,,2.826
2013-06-08,16.333,22.0,5.667,,2.875
2013-06-09,10.3545,12.4375,2.0835,,2.667
2013-06-10,17.25,23.3545,6.104,,2.5
2013-06-11,17.3335,25.9375,8.604500000000002,,2.542
2013-06-12,18.0435,32.913,14.8695,,2.375
2013-06-13,16.854,30.8955,14.0415,,2.792
2013-06-14,13.479,21.958,8.479,,2.609
2013-06-15,16.0,28.0415,12.042000000000002,,3.292
2013-06-16,8.854,14.5625,5.708,,2.5
2013-06-17,12.9165,23.917,11.0,,3.042
2013-06-18,15.8125,31.021,15.2085,,2.667
2013-06-19,15.065,40.565,25.5,,3.167
2013-06-20,17.9585,27.2705,9.3125,,3.083
2013-06-21,21.0625,30.8125,9.75,,3.542
2013-06-22,13.8335,20.5625,6.729,,3.333
2013-06-23,15.271,20.25,4.979,,4.667
2013-06-24,16.7295,26.771,10.0415,,4.333
2013-06-25,15.457999999999998,26.667,11.208,,3.917
2013-06-26,19.152,34.8045,15.652000000000001,,3.292
2013-06-27,17.458,30.625,13.1665,,3.375
2013-06-28,16.9165,26.729,9.8125,,3.792
2013-06-29,14.479,24.2915,9.8125,,3.208
2013-06-30,7.5,10.583,3.0835,,2.542
2013-07-01,7.1665,12.3335,5.167,,2.292
2013-07-02,4.3335,6.6875,2.354,,2.0
2013-07-03,9.7825,15.739,5.9565,,2.292
2013-07-04,19.1875,44.125,24.9375,,3.375
2013-07-05,13.104,33.271,20.167,,2.87
2013-07-06,7.9585,21.104,13.145499999999998,,2.375
2013-07-07,9.4165,17.7915,8.375,,2.625
2013-07-08,11.0625,24.917,13.854,,2.208
2013-07-09,13.4165,32.625,19.2085,,2.292
2013-07-10,12.9565,26.326,13.369499999999999,,2.333
2013-07-11,13.0205,27.4165,14.396,,2.25
2013-07-12,14.021,28.021,14.0,,2.478
2013-07-13,11.2915,24.0,12.7085,,2.625
2013-07-14,8.104,14.8125,6.708,,2.792
2013-07-15,8.396,21.9585,13.5625,,2.75
2013-07-16,10.9375,32.667,21.7295,,2.609
2013-07-17,9.435,23.195500000000003,13.7605,,2.292
2013-07-18,16.75,32.167,15.4165,,2.75
2013-07-19,16.0625,25.25,9.1875,,2.792
2013-07-20,12.354,18.1875,5.8335,,2.708
2013-07-21,11.208,13.146,1.9375,,3.042
2013-07-22,18.729,30.808,12.0785,,3.25
2013-07-23,16.521,29.8335,13.3125,,3.25
2013-07-24,13.239,25.564999999999998,12.326,,2.957
2013-07-25,15.169,22.1005,6.9315,,2.833
2013-07-26,15.707999999999998,23.375,7.667,,3.958
2013-07-27,14.625,19.9795,5.3545,,4.542
2013-07-28,9.2915,11.6875,2.3955,,3.875
2013-07-29,15.604,33.8545,18.25,,3.708
2013-07-30,14.625,33.521,18.896,,3.864
2013-07-31,14.782499999999999,28.804499999999997,14.022,,3.87
2013-08-01,14.021,26.0415,12.021,,3.25
2013-08-02,13.895499999999998,24.75,10.854500000000002,,3.375
2013-08-03,12.4375,19.0415,6.604,,3.708
2013-08-04,10.021,16.229,6.2085,,3.375
2013-08-05,10.979,25.0205,14.0415,,2.667
2013-08-06,13.708,23.9585,10.25,,3.083
2013-08-07,14.357999999999999,30.6375,16.28,,3.261
2013-08-08,17.064999999999998,31.630499999999998,14.5655,,3.625
2013-08-09,15.8125,24.7915,8.9795,,3.667
2013-08-10,13.417000000000002,20.125,6.7085,,4.333
2013-08-11,10.4165,14.354,3.9375,,4.083
2013-08-12,13.625,18.375,4.75,,3.25
2013-08-13,13.021,15.5,2.479,,3.375
2013-08-14,7.913,9.8695,1.9565000000000001,,3.565
2013-08-15,8.9165,10.542,1.625,,3.833
2013-08-16,7.708,10.7705,3.0625,,3.292
2013-08-17,5.021,7.604,2.583,,2.292
2013-08-18,5.854,9.6875,3.8335,,2.042
2013-08-19,7.521,14.0415,6.5205,,2.292
2013-08-20,10.5,22.25,11.75,,2.167
2013-08-21,12.0655,23.0,10.935,,2.261
2013-08-22,15.375,24.6665,9.2915,,2.542
2013-08-23,13.854,26.9795,13.125,,2.875
2013-08-24,10.25,20.396,10.145499999999998,,2.375
2013-08-25,8.7705,15.729,6.9585,,3.042
2013-08-26,12.9165,21.646,8.729,,3.25
2013-08-27,15.5625,28.1455,12.582999999999998,,3.167
2013-08-28,17.848,30.652,12.8045,,3.957
2013-08-29,14.520499999999998,24.6875,10.167,,3.625
2013-08-30,15.771,37.458,21.6875,,3.333
2013-08-31,9.646,25.7295,16.0835,,3.25
2013-09-01,10.875,16.5625,5.6875,,3.333
2013-09-02,10.896,23.8125,12.9165,,2.75
2013-09-03,19.0835,44.6455,25.5625,,3.0
2013-09-04,20.826,35.891,15.065000000000001,,2.565
2013-09-05,17.0625,35.9375,18.875,,2.75
2013-09-06,11.708,25.417,13.707999999999998,,2.542
2013-09-07,14.75,27.896,13.146,,3.208
2013-09-08,10.646,17.5625,6.917,,3.292
2013-09-09,13.0415,22.5835,9.5415,,2.417
2013-09-10,15.5835,28.0,12.4165,,3.0
2013-09-11,17.783,30.609,12.826,,3.652
2013-09-12,21.771,42.424,20.653,,3.792
2013-09-13,16.771,30.25,13.4795,,4.042
2013-09-14,17.3335,30.8335,13.5,,4.0
2013-09-15,8.25,13.104,4.854,,2.208
2013-09-16,10.0625,16.083,6.021,,2.125
2013-09-17,16.229,30.4585,14.229500000000002,,2.292
2013-09-18,16.7825,27.239,10.4565,,2.304
2013-09-19,18.3335,30.9165,12.583,,2.375
2013-09-20,20.75,38.896,18.146,,4.208
2013-09-21,17.7705,25.375,7.604,,3.833
2013-09-22,11.4585,14.4585,3.0,,3.458
2013-09-23,13.333,16.0625,2.729,,3.0
2013-09-24,20.1045,29.458,9.3545,,3.125
2013-09-25,14.739,26.891,12.152,,2.739
2013-09-26,14.979,25.2705,10.2915,,2.125
2013-09-27,19.307000000000002,32.699,13.392,,2.333
2013-09-28,9.979,19.0205,9.0415,,2.542
2013-09-29,13.729,19.3125,5.583,,2.708
2013-09-30,20.708,35.5,14.7915,,3.375
2013-10-01,16.542,25.8125,9.271,,3.292
2013-10-02,13.782499999999999,22.478,8.6955,,2.636
2013-10-03,19.6875,32.104,12.4165,,2.792
2013-10-04,18.0835,28.5205,10.4375,,2.609
2013-10-05,14.832999999999998,22.1045,7.2705,,2.958
2013-10-06,12.417,23.7295,11.3125,,3.292
2013-10-07,16.0835,36.896,20.8125,,3.0
2013-10-08,13.354,30.8335,17.4795,,2.708
2013-10-09,9.847999999999999,15.826,5.9784999999999995,,2.5
2013-10-10,17.0205,32.1875,15.1665,,2.833
2013-10-11,10.9585,23.104,12.146,,2.783
2013-10-12,13.9375,21.979,8.042,,3.292
2013-10-13,7.9795,10.9585,2.979,,2.792
2013-10-14,12.6045,18.2705,5.667,,3.458
2013-10-15,21.542,47.542,26.0,,4.458
2013-10-16,13.5,26.413,12.913,,2.5
2013-10-17,17.229,31.521,14.292000000000002,,2.458
2013-10-18,21.8335,39.917,18.0835,,2.913
2013-10-19,18.667,32.521,13.854,,3.5
2013-10-20,12.4585,19.1875,6.729,,2.833
2013-10-21,13.229,30.229,17.0,,2.875
2013-10-22,16.979,40.125,23.146,,2.625
2013-10-23,24.609,59.2825,34.6735,,3.208
2013-10-24,24.646,55.1875,30.5415,,2.917
2013-10-25,20.1875,33.396,13.2085,,2.783
2013-10-26,12.854,20.542,7.6875,,3.542
2013-10-27,10.0415,13.625,3.5835,,3.042
2013-10-28,16.1875,28.8125,12.625,,2.875
2013-10-29,17.208,31.9585,14.75,,3.333
2013-10-30,18.8915,33.435,14.5435,,3.708
2013-10-31,18.3125,35.0835,16.771,,4.542
2013-11-01,18.8545,36.7915,17.9375,,4.435
2013-11-02,17.5205,29.5625,12.0415,,3.833
2013-11-03,11.854,19.1455,7.2915,,4.625
2013-11-04,11.479,16.3335,4.854,,4.917
2013-11-05,19.2085,46.229,27.0205,,4.708
2013-11-06,23.695500000000003,53.6955,30.0,,4.833
2013-11-07,27.5205,61.6045,34.083,,5.125
2013-11-08,25.104,58.9375,33.8335,,4.348
2013-11-09,18.229,37.5835,19.3545,,3.625
2013-11-10,14.2915,21.375,7.0835,,3.917
2013-11-11,15.0,36.083,21.083,,3.042
2013-11-12,15.395499999999998,35.979,20.5835,,2.833
