date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2013-01-25,89.0,74.083,53.0,13.542,19.75,6.208,2.75,29.75,10.6,5.962,1.6,27.208
2013-01-26,90.0,68.792,44.0,4.542,4.792,0.25,2.167,18.208,8.0,5.083,0.6,16.958
2013-01-27,69.0,42.625,30.0,3.708,4.167,0.458,1.125,8.5,5.3,2.317,-0.1,7.5
2013-01-28,88.0,67.5,42.0,12.913,17.13,4.217,2.609,18.958,8.9,4.088,-1.5,16.875
2013-01-29,74.0,49.75,29.0,5.292,5.75,0.458,2.167,19.208,9.4,6.058,2.5,13.292
2013-01-30,91.0,82.833,65.0,16.333,25.75,9.417,1.792,21.208,7.2,4.662,2.0,18.042
2013-01-31,90.0,56.208,34.0,5.909,6.682,0.773,2.136,21.182,10.0,7.571,2.5,15.13
2013-02-01,86.0,68.792,44.0,13.708,17.292,3.583,2.227,21.458,9.9,5.271,0.2,16.167
2013-02-02,91.0,81.708,68.0,10.917,12.333,1.417,2.125,27.583,11.6,8.6,5.9,22.667
2013-02-03,89.0,84.583,75.0,6.625,7.542,0.917,1.542,18.458,10.4,9.104,7.5,14.208
2013-02-04,76.0,56.667,43.0,3.435,3.913,0.478,1.391,6.083,7.2,3.679,-0.3,3.708
2013-02-05,84.0,62.625,43.0,1.875,2.208,0.333,1.375,7.208,0.9,-0.371,-1.3,4.875
2013-02-06,46.0,38.292,32.0,3.042,3.583,0.542,1.458,7.042,2.0,0.892,-0.5,4.958
2013-02-07,83.0,34.708,18.0,3.19,3.429,0.238,1.636,7.045,5.6,2.758,0.5,6.091
2013-02-08,94.0,85.083,65.0,7.167,8.292,1.125,1.125,6.833,4.1,1.779,0.5,4.042
2013-02-09,69.0,60.208,53.0,1.583,1.792,0.208,1.042,5.75,6.7,4.546,3.2,3.0
2013-02-10,67.0,48.125,31.0,2.958,3.417,0.458,1.5,13.667,5.7,2.879,0.2,11.375
2013-02-11,51.0,43.375,31.0,2.0,2.304,0.304,1.174,7.667,4.3,1.629,0.0,6.25
2013-02-12,67.0,46.375,32.0,2.5,2.917,0.417,1.125,8.292,6.8,3.742,0.7,5.625
2013-02-13,69.0,53.0,37.0,2.333,2.667,0.333,1.417,8.042,6.1,4.0,2.5,4.583
2013-02-14,93.0,80.5,45.0,8.864,9.864,1.0,1.318,10.591,2.7,1.325,-0.4,7.545
2013-02-15,93.0,77.583,52.0,5.042,5.792,0.75,1.091,6.25,6.6,4.067,1.2,2.458
2013-02-16,67.0,44.75,30.0,1.792,1.792,0.0,2.417,25.792,8.0,5.325,3.8,17.833
2013-02-17,84.0,63.75,48.0,7.042,7.792,0.75,3.0,31.833,7.3,3.496,0.1,27.25
2013-02-18,50.0,44.917,39.0,2.043,2.348,0.304,1.478,16.625,4.5,2.525,1.6,11.5
2013-02-19,49.0,43.0,35.0,2.333,2.583,0.25,1.25,13.0,4.9,2.792,1.3,9.875
2013-02-20,53.0,45.625,33.0,2.375,2.708,0.333,1.917,15.542,6.6,3.696,1.7,12.583
2013-02-21,80.0,54.208,36.0,6.273,7.409,1.136,1.545,16.364,5.6,2.458,-1.3,14.304
2013-02-22,56.0,45.292,36.0,2.208,2.333,0.125,1.625,11.125,5.7,3.492,1.9,8.083
2013-02-23,69.0,48.625,29.0,3.708,3.875,0.167,1.667,15.0,7.5,3.758,-0.2,11.458
2013-02-24,84.0,54.292,24.0,8.333,9.583,1.25,1.625,16.75,9.0,3.483,-1.8,13.875
2013-02-25,85.0,62.542,45.0,12.609,15.174,2.565,3.478,52.333,10.4,5.65,1.1,44.75
2013-02-26,90.0,62.458,29.0,11.708,13.083,1.375,3.25,60.875,13.2,7.712,1.2,52.0
2013-02-27,90.0,84.292,66.0,12.75,14.0,1.25,2.083,21.333,12.5,10.521,9.0,16.917
2013-02-28,90.0,67.167,39.0,4.636,5.182,0.545,1.773,25.045,13.8,10.596,8.2,18.522
2013-03-01,89.0,74.167,56.0,5.125,5.458,0.333,2.0,37.708,9.8,8.358,7.2,29.917
2013-03-02,89.0,70.375,46.0,2.458,2.458,0.0,1.167,16.375,11.3,8.017,6.6,10.75
2013-03-03,79.0,50.292,26.0,2.75,3.083,0.333,1.375,11.375,8.5,5.808,1.4,7.5
2013-03-04,80.0,58.667,34.0,9.522,11.217,1.696,1.87,17.042,10.5,5.642,-1.0,11.708
2013-03-05,89.0,75.625,40.0,6.208,6.583,0.375,1.417,17.917,8.5,7.1,3.6,13.458
2013-03-06,90.0,55.125,27.0,2.0,2.25,0.25,1.292,14.333,4.1,2.175,0.2,10.208
2013-03-07,84.0,71.522,52.0,5.545,6.318,0.773,1.5,11.773,3.5,1.308,-1.6,7.364
2013-03-08,88.0,71.167,50.0,2.625,2.75,0.125,1.125,10.5,4.9,2.467,0.8,7.333
2013-03-09,89.0,62.458,30.0,3.958,4.167,0.208,1.667,15.708,8.1,4.25,1.2,12.208
2013-03-10,92.0,86.083,62.0,2.042,2.375,0.333,1.125,8.875,2.7,0.442,-0.6,4.333
2013-03-11,92.0,63.542,23.0,10.174,13.174,3.0,1.182,12.542,7.2,2.646,-2.4,8.458
2013-03-12,85.0,60.0,28.0,17.042,24.375,7.333,2.667,24.125,13.5,6.354,0.2,18.375
2013-03-13,88.0,81.958,66.0,9.542,11.25,1.708,1.5,22.208,9.6,7.783,5.9,16.583
2013-03-14,81.0,52.875,31.0,2.087,2.435,0.348,1.261,9.696,7.6,5.246,3.3,5.826
2013-03-15,71.0,49.417,23.0,3.708,3.958,0.25,1.417,22.25,9.0,5.292,2.7,14.958
2013-03-16,86.0,64.583,37.0,8.625,9.708,1.083,2.417,46.5,13.1,7.1,0.8,35.333
2013-03-17,87.0,62.042,31.0,9.958,10.792,0.833,2.667,65.125,16.5,10.067,4.2,48.375
2013-03-18,87.0,73.375,63.0,11.13,12.609,1.478,2.13,54.208,15.8,11.125,8.3,40.25
2013-03-19,67.0,51.208,28.0,3.458,3.625,0.167,1.542,21.833,11.6,8.612,6.3,15.292
2013-03-20,89.0,81.708,65.0,7.364,7.955,0.591,1.364,16.043,10.2,8.646,6.5,10.913
2013-03-21,87.0,74.75,54.0,2.042,2.167,0.125,1.0,7.25,5.9,3.929,1.8,4.0
2013-03-22,84.0,55.75,27.0,4.208,4.542,0.333,1.042,10.917,9.1,5.308,2.6,6.292
2013-03-23,82.0,55.542,19.0,7.292,7.958,0.667,1.958,22.542,14.1,8.104,1.3,17.5
2013-03-24,88.0,50.708,17.0,11.208,12.125,0.917,3.25,51.708,17.5,10.833,4.2,39.333
2013-03-25,76.0,53.042,38.0,14.043,16.0,1.957,3.739,40.333,17.7,12.862,7.7,31.417
2013-03-26,88.0,86.542,71.0,12.0,13.292,1.292,1.625,27.042,12.4,11.425,10.4,20.25
2013-03-27,88.0,76.458,58.0,4.292,4.625,0.333,1.042,20.25,13.1,11.042,9.0,13.583
2013-03-28,87.0,57.208,20.0,10.136,11.091,0.955,2.0,35.591,20.5,11.892,5.2,27.739
2013-03-29,91.0,59.417,28.0,8.75,9.875,1.125,2.917,31.958,20.6,14.529,8.7,23.958
2013-03-30,93.0,87.833,75.0,3.208,3.583,0.375,1.042,16.417,15.3,12.529,9.8,9.917
2013-03-31,80.0,57.625,29.0,2.208,2.375,0.167,1.0,24.417,12.8,10.208,8.8,16.5
2013-04-01,79.0,50.583,14.0,5.917,6.542,0.625,2.208,17.25,15.9,11.021,4.9,11.667
2013-04-02,93.0,78.625,46.0,14.542,17.875,3.333,2.375,30.792,16.9,12.512,8.3,21.333
2013-04-03,93.0,77.458,69.0,3.0,3.083,0.083,1.917,19.458,11.7,10.425,9.8,11.875
2013-04-04,86.0,56.833,27.0,5.783,6.435,0.652,2.609,27.667,19.2,13.05,8.2,19.958
2013-04-05,85.0,59.167,30.0,9.864,11.591,1.727,2.727,27.273,23.0,15.279,6.9,19.826
2013-04-06,94.0,76.042,57.0,3.5,3.708,0.208,1.917,13.667,18.6,16.625,14.0,7.792
2013-04-07,92.0,77.958,56.0,1.958,2.0,0.042,1.833,7.917,16.6,10.354,5.5,4.0
2013-04-08,71.0,45.958,32.0,3.333,3.708,0.375,1.667,13.583,14.0,9.904,6.6,9.792
2013-04-09,80.0,61.417,19.0,9.292,11.083,1.792,2.5,23.875,20.6,11.371,6.8,17.333
2013-04-10,93.0,65.583,40.0,3.864,4.227,0.364,2.045,20.682,12.3,8.762,5.4,13.136
2013-04-11,91.0,67.0,25.0,4.826,5.261,0.435,2.261,18.583,13.5,7.55,4.0,14.25
2013-04-12,94.0,70.375,39.0,7.5,9.083,1.583,2.167,21.125,11.4,7.179,2.9,16.792
2013-04-13,92.0,55.583,24.0,7.25,8.042,0.792,2.208,20.375,15.2,9.288,3.5,14.083
2013-04-14,72.0,49.542,30.0,4.917,5.25,0.333,3.292,29.333,21.3,14.375,5.9,22.917
2013-04-15,82.0,49.25,30.0,3.042,3.417,0.375,2.5,24.417,19.2,13.612,9.5,15.542
2013-04-16,78.0,56.833,27.0,10.917,12.125,1.208,3.167,27.833,25.8,16.079,8.3,19.833
2013-04-17,93.0,70.625,46.0,12.875,14.625,1.75,3.208,43.792,22.5,17.458,12.8,30.917
2013-04-18,94.0,70.833,26.0,8.13,11.261,3.13,2.522,31.208,26.4,16.104,11.2,21.583
2013-04-19,74.0,49.333,30.0,2.091,2.227,0.136,1.773,18.818,12.5,10.262,7.7,15.174
2013-04-20,96.0,63.0,23.0,4.0,4.375,0.375,1.917,16.958,12.5,8.417,5.8,12.042
2013-04-21,96.0,64.458,42.0,1.917,2.083,0.167,1.75,9.917,11.0,8.312,6.4,4.708
2013-04-22,80.0,51.625,26.0,5.333,6.167,0.833,1.833,16.25,14.0,8.975,3.0,12.083
2013-04-23,80.0,52.333,21.0,9.13,10.696,1.565,1.913,19.667,18.0,11.6,3.4,14.458
2013-04-24,93.0,85.458,74.0,5.273,5.591,0.318,1.955,16.864,16.7,13.908,11.1,8.826
2013-04-25,88.0,49.25,12.0,5.458,6.0,0.542,2.0,27.958,21.9,15.817,9.9,20.87
2013-04-26,91.0,67.625,45.0,6.417,6.958,0.542,1.958,20.583,15.3,11.767,8.3,17.708
2013-04-27,94.0,65.167,32.0,3.833,4.125,0.292,1.875,18.042,16.4,11.858,7.5,15.375
2013-04-28,92.0,51.125,19.0,4.333,4.458,0.125,1.917,18.458,18.6,12.992,7.8,14.75
2013-04-29,70.0,49.458,28.0,8.083,9.042,0.958,2.5,21.167,23.4,15.658,7.3,17.833
2013-04-30,92.0,64.625,49.0,7.261,7.87,0.609,2.174,21.25,17.6,14.383,11.6,16.708
2013-05-01,81.0,64.958,48.0,2.917,3.292,0.375,1.708,12.667,12.9,10.742,8.7,8.167
2013-05-02,74.0,58.333,34.0,1.909,2.273,0.364,1.545,7.783,13.5,10.25,7.8,5.043
2013-05-03,85.0,52.667,25.0,3.333,3.583,0.25,1.542,9.25,17.2,11.225,5.2,6.417
2013-05-04,87.0,58.333,28.0,4.125,4.5,0.375,1.75,12.75,19.1,12.55,6.6,9.125
2013-05-05,91.0,57.542,29.0,4.167,4.5,0.333,1.833,26.583,21.0,14.917,9.2,20.667
2013-05-06,76.0,57.333,29.0,4.25,4.75,0.5,2.208,29.333,23.3,15.683,9.6,24.458
2013-05-07,74.0,58.042,40.0,1.087,1.348,0.261,1.652,11.792,16.3,12.883,10.1,10.042
2013-05-08,71.0,53.125,35.0,2.609,3.043,0.435,1.696,7.826,17.4,12.954,9.3,6.682
2013-05-09,78.0,47.5,12.0,13.208,16.208,3.0,2.0,15.708,26.9,16.979,7.7,13.125
2013-05-10,93.0,73.5,57.0,16.333,18.458,2.125,2.458,32.083,20.0,15.671,12.5,25.958
2013-05-11,93.0,89.375,82.0,6.792,7.667,0.875,1.833,21.458,16.9,15.254,13.0,14.875
2013-05-12,93.0,54.0,16.0,5.167,5.75,0.583,2.208,25.833,25.9,18.096,10.3,19.5
2013-05-13,85.0,59.958,26.0,7.833,9.25,1.417,2.792,29.292,27.2,20.371,13.5,20.75
2013-05-14,89.0,53.917,16.0,7.696,8.826,1.13,3.043,37.417,30.4,22.304,15.0,27.792
2013-05-15,89.0,60.292,32.0,4.625,5.542,0.917,3.083,32.667,27.0,21.742,17.4,25.375
2013-05-16,84.0,74.167,57.0,2.5,2.833,0.333,2.083,34.25,19.0,16.5,14.6,27.625
2013-05-17,89.0,64.042,31.0,2.562,2.812,0.25,1.783,17.565,22.0,16.688,13.4,13.043
2013-05-18,95.0,63.208,35.0,5.458,6.417,0.958,2.417,24.167,25.5,19.229,13.5,18.292
2013-05-19,95.0,74.333,43.0,3.542,3.875,0.333,2.0,11.833,22.0,17.733,15.9,8.625
2013-05-20,91.0,69.417,40.0,3.167,3.667,0.5,1.958,8.208,25.2,19.642,15.6,4.708
2013-05-21,83.0,61.417,38.0,5.174,5.913,0.739,2.304,38.542,25.8,21.0,17.7,27.708
2013-05-22,87.0,54.542,21.0,7.435,8.478,1.043,2.565,43.826,28.5,21.308,15.6,31.522
2013-05-23,79.0,58.0,33.0,4.75,5.5,0.75,2.083,27.75,23.7,19.254,15.3,20.083
2013-05-24,81.0,52.625,24.0,6.25,7.125,0.875,2.375,18.417,26.6,19.771,12.9,14.083
2013-05-25,85.0,62.417,38.0,6.458,7.375,0.917,2.5,29.333,28.0,21.579,15.3,22.667
2013-05-26,85.0,60.875,36.0,3.667,4.083,0.417,2.208,28.917,28.4,22.592,17.6,22.042
2013-05-27,82.0,63.542,45.0,4.25,4.833,0.583,2.042,20.708,25.5,21.675,18.2,15.957
2013-05-28,96.0,76.583,58.0,3.435,4.043,0.609,1.826,16.958,22.4,20.471,18.0,9.542
2013-05-29,95.0,79.417,60.0,6.125,7.0,0.875,1.75,9.458,23.4,20.829,17.9,3.583
2013-05-30,91.0,86.875,78.0,6.542,7.375,0.833,1.75,15.625,21.3,19.133,16.5,9.75
2013-05-31,94.0,58.292,23.0,6.522,7.565,1.043,1.913,28.826,26.8,20.608,13.7,19.522
2013-06-01,85.0,60.708,37.0,6.958,7.708,0.75,2.292,29.261,24.2,20.554,16.8,17.75
2013-06-02,88.0,67.458,47.0,3.833,4.208,0.375,2.042,27.542,23.6,20.421,18.0,17.083
2013-06-03,89.0,67.875,37.0,3.917,4.417,0.5,2.042,30.792,26.6,21.467,18.6,18.333
2013-06-04,89.0,60.083,17.0,7.739,9.174,1.435,2.043,24.458,28.6,22.492,16.4,17.458
2013-06-05,85.0,63.542,35.0,7.818,8.955,1.136,2.409,34.0,28.8,23.5,18.3,22.318
2013-06-06,89.0,64.833,48.0,7.583,8.667,1.083,2.25,32.542,25.8,22.562,20.1,21.292
2013-06-07,81.0,65.333,42.0,5.417,6.25,0.833,2.083,26.5,26.0,21.75,18.1,17.75
2013-06-08,89.0,62.792,25.0,3.083,3.417,0.333,1.917,21.083,28.0,21.617,17.5,14.958
2013-06-09,81.0,63.458,48.0,5.292,5.958,0.667,2.167,28.417,25.1,21.25,16.2,17.917
2013-06-10,89.0,60.375,39.0,4.625,5.292,0.667,2.167,28.917,27.8,23.212,20.3,18.333
2013-06-11,91.0,72.125,52.0,5.435,6.217,0.783,2.0,21.708,26.1,23.454,21.4,12.083
2013-06-12,88.0,64.5,42.0,4.958,5.958,1.0,1.958,18.917,31.1,26.833,22.5,10.083
2013-06-13,86.0,67.625,43.0,4.75,5.708,0.958,2.0,22.583,31.1,26.5,23.2,14.417
2013-06-14,95.0,71.125,46.0,3.318,3.818,0.5,2.045,29.045,30.5,25.779,22.7,17.348
2013-06-15,96.0,89.125,76.0,3.75,4.625,0.875,1.958,29.25,24.7,23.583,22.4,14.833
2013-06-16,94.0,65.583,37.0,1.875,2.583,0.708,1.792,22.792,29.0,25.012,20.8,9.458
2013-06-17,85.0,64.542,38.0,5.958,6.958,1.0,2.0,31.75,31.4,25.371,19.3,18.667
2013-06-18,86.0,61.542,36.0,7.957,9.087,1.13,2.522,38.375,30.8,27.238,23.2,22.583
2013-06-19,96.0,88.5,61.0,7.348,8.391,1.043,2.217,26.217,27.9,23.367,19.6,11.913
2013-06-20,95.0,92.5,88.0,6.667,7.167,0.5,1.958,12.5,21.3,20.062,18.9,3.542
2013-06-21,94.0,89.292,81.0,6.875,7.417,0.542,1.917,12.875,21.3,19.946,18.8,5.417
2013-06-22,94.0,76.333,54.0,3.667,4.25,0.583,1.917,15.542,24.2,21.388,18.8,7.833
2013-06-23,88.0,74.167,51.0,4.833,5.708,0.875,2.083,28.25,25.3,22.704,19.5,17.083
2013-06-24,92.0,73.667,43.0,4.875,5.75,0.875,2.0,28.042,27.4,22.908,20.4,16.083
2013-06-25,86.0,65.458,38.0,6.087,7.348,1.261,2.13,25.417,29.4,24.388,20.9,14.75
2013-06-26,93.0,89.125,66.0,6.333,6.958,0.625,1.792,14.625,23.0,21.117,20.3,6.542
2013-06-27,92.0,71.417,44.0,3.417,3.958,0.542,1.917,15.625,27.6,23.488,20.7,7.75
2013-06-28,77.0,58.042,38.0,4.913,5.478,0.565,2.783,20.522,27.0,23.825,21.8,14.087
2013-06-29,83.0,59.708,36.0,5.167,6.0,0.833,2.417,25.75,30.2,24.854,20.1,15.667
2013-06-30,84.0,64.083,42.0,3.75,4.542,0.792,1.958,20.708,29.1,24.279,19.8,13.625
2013-07-01,80.0,56.333,31.0,5.167,6.083,0.917,1.958,16.583,30.6,25.292,21.5,11.667
2013-07-02,87.0,65.542,44.0,6.087,7.435,1.348,2.0,18.542,29.0,24.212,19.5,13.042
2013-07-03,95.0,85.292,71.0,6.783,8.478,1.696,1.87,15.739,25.3,23.254,21.3,7.913
2013-07-04,94.0,89.0,73.0,10.5,12.375,1.875,1.875,19.917,28.0,24.296,22.7,8.542
2013-07-05,94.0,73.75,45.0,6.833,8.917,2.083,2.083,29.458,33.1,27.946,23.6,13.833
2013-07-06,91.0,67.667,51.0,4.417,5.542,1.125,3.0,28.25,33.3,29.5,25.5,14.667
2013-07-07,90.0,65.542,38.0,3.25,4.375,1.125,2.333,23.5,35.2,29.3,24.2,14.375
2013-07-08,86.0,64.125,37.0,5.0,6.875,1.875,2.458,33.792,35.0,30.012,25.7,20.75
2013-07-09,86.0,62.667,35.0,6.957,8.609,1.652,2.87,40.083,34.8,29.979,25.2,26.417
2013-07-10,83.0,61.083,36.0,7.0,8.25,1.25,4.458,47.208,34.5,30.108,26.1,28.792
2013-07-11,83.0,66.167,41.0,5.875,6.625,0.75,3.25,53.542,35.1,30.288,26.9,33.25
2013-07-12,85.0,67.917,39.0,6.174,7.261,1.087,4.0,49.391,36.1,30.142,26.4,32.409
2013-07-13,97.0,84.792,66.0,7.167,8.542,1.375,2.708,32.208,30.5,26.783,23.3,16.792
2013-07-14,94.0,86.75,65.0,5.417,7.042,1.625,2.042,22.5,27.3,25.012,23.1,9.417
2013-07-15,94.0,75.75,61.0,2.542,3.125,0.583,2.0,19.25,28.7,26.158,23.7,9.0
2013-07-16,87.0,66.167,45.0,4.826,5.87,1.043,1.957,19.833,30.2,27.379,24.3,11.458
2013-07-17,78.0,63.25,38.0,5.739,6.696,0.957,2.261,35.957,33.1,28.483,24.9,22.174
2013-07-18,94.0,68.5,47.0,3.875,4.792,0.917,2.375,34.542,30.5,27.438,24.6,17.0
2013-07-19,80.0,63.875,43.0,1.833,2.292,0.458,1.75,18.292,28.5,25.404,23.1,7.125
2013-07-20,87.0,58.458,34.0,4.667,5.458,0.792,2.333,21.75,31.3,26.183,21.9,12.542
2013-07-21,81.0,59.917,38.0,4.583,5.208,0.625,2.375,29.958,32.9,27.683,22.1,19.0
2013-07-22,86.0,73.292,51.0,4.625,5.542,0.917,2.292,40.25,32.4,28.225,25.2,22.542
2013-07-23,88.0,69.167,47.0,4.435,5.783,1.348,2.13,26.167,32.4,28.883,26.4,11.625
2013-07-24,96.0,81.792,61.0,8.364,9.727,1.364,2.292,33.542,29.6,26.271,22.8,15.792
2013-07-25,91.0,74.583,44.0,6.1,7.1,1.0,2.391,49.478,33.6,27.912,24.4,25.435
2013-07-26,89.0,70.292,49.0,7.125,8.958,1.833,2.625,55.667,33.2,28.254,24.7,31.833
2013-07-27,95.0,69.792,46.0,3.833,4.708,0.875,2.292,61.833,30.6,27.567,23.9,38.333
2013-07-28,92.0,71.875,38.0,3.333,4.208,0.875,2.125,63.625,32.4,27.225,24.1,39.042
2013-07-29,97.0,93.833,88.0,9.5,11.542,2.042,2.167,41.417,25.7,25.062,23.9,17.875
2013-07-30,94.0,76.458,53.0,5.609,6.957,1.348,2.391,64.583,32.8,28.421,25.4,32.75
2013-07-31,90.0,78.125,61.0,6.818,8.227,1.409,2.136,54.591,30.0,27.021,24.0,28.826
2013-08-01,95.0,79.083,52.0,5.542,6.458,0.917,2.0,46.375,31.1,27.617,25.7,22.958
2013-08-02,90.0,69.125,47.0,4.75,5.667,0.917,2.042,33.833,31.4,27.454,24.7,16.583
2013-08-03,82.0,65.042,42.0,1.75,2.292,0.542,1.958,18.0,30.9,27.004,24.2,5.875
2013-08-04,94.0,73.833,46.0,3.708,4.583,0.875,2.042,27.0,32.8,26.825,23.4,12.458
2013-08-05,95.0,82.292,56.0,5.792,7.0,1.208,1.917,31.583,32.6,27.2,24.8,13.125
2013-08-06,95.0,79.042,51.0,6.435,9.391,2.957,2.043,40.208,32.4,27.883,25.0,18.542
2013-08-07,90.0,71.208,47.0,5.458,6.625,1.167,1.917,51.333,32.9,28.904,25.1,26.375
2013-08-08,89.0,71.708,44.0,5.667,7.25,1.583,2.333,54.167,33.4,29.492,25.8,28.333
2013-08-09,89.0,68.625,43.0,7.409,8.636,1.227,2.864,68.909,35.3,30.542,26.6,39.0
2013-08-10,86.0,69.333,46.0,5.625,6.417,0.792,2.917,67.833,34.8,30.504,26.7,40.125
2013-08-11,91.0,72.583,50.0,3.167,3.75,0.583,2.333,63.292,34.3,30.0,26.3,38.458
2013-08-12,90.0,67.792,41.0,3.375,3.833,0.458,2.083,50.25,33.7,29.317,25.8,32.958
2013-08-13,94.0,64.5,31.0,4.364,5.227,0.864,2.091,48.565,34.7,28.512,23.0,30.609
2013-08-14,87.0,61.625,26.0,4.667,5.333,0.667,2.667,48.708,35.0,29.233,23.5,30.583
2013-08-15,90.0,65.375,34.0,4.375,4.875,0.5,2.333,57.75,35.7,30.121,25.4,37.333
2013-08-16,82.0,62.333,42.0,4.042,4.5,0.458,2.125,55.167,35.1,30.45,26.5,36.167
2013-08-17,85.0,63.917,37.0,3.875,4.417,0.542,2.042,36.583,35.7,29.779,25.2,22.833
2013-08-18,86.0,64.542,38.0,3.333,3.875,0.542,1.958,31.625,35.4,30.529,26.2,18.417
2013-08-19,97.0,70.042,40.0,5.417,6.417,1.0,2.125,36.0,35.8,30.654,26.7,19.625
2013-08-20,88.0,65.0,39.0,5.957,7.565,1.609,2.13,28.833,35.1,30.554,26.7,15.125
2013-08-21,87.0,68.167,45.0,4.917,7.208,2.292,2.333,27.708,34.9,30.696,27.7,13.417
2013-08-22,87.0,69.417,37.0,6.917,8.25,1.333,2.333,32.375,36.0,30.833,27.8,17.167
2013-08-23,93.0,73.375,51.0,7.913,9.0,1.087,3.304,30.261,34.1,30.088,26.0,14.609
2013-08-24,96.0,77.625,59.0,4.292,5.083,0.792,2.318,17.5,29.0,26.746,25.0,6.958
2013-08-25,96.0,83.25,59.0,2.958,3.5,0.542,2.083,18.792,27.7,25.129,23.4,7.25
2013-08-26,91.0,70.125,53.0,5.667,6.375,0.708,2.333,22.958,28.0,24.333,20.9,11.208
2013-08-27,90.0,64.75,36.0,4.565,5.478,0.913,1.913,18.708,30.5,25.446,20.2,7.458
2013-08-28,88.0,65.25,34.0,5.25,5.875,0.625,2.042,22.333,31.2,25.808,21.3,10.708
2013-08-29,83.0,64.25,40.0,6.833,7.417,0.583,2.958,41.167,32.8,27.288,22.0,25.5
2013-08-30,94.0,79.625,63.0,7.35,8.55,1.2,3.318,38.636,31.8,28.162,25.7,19.913
2013-08-31,95.0,73.625,45.0,3.75,4.833,1.083,2.478,26.792,33.7,28.308,24.0,12.042
2013-09-01,95.0,86.375,72.0,3.375,3.792,0.417,2.042,28.333,26.5,24.821,23.7,14.417
2013-09-02,95.0,94.083,92.0,7.917,11.375,3.458,2.042,17.792,25.7,24.108,23.3,6.833
2013-09-03,95.0,85.583,63.0,5.522,11.826,6.304,2.13,18.583,29.5,24.208,21.6,6.542
2013-09-04,95.0,89.417,58.0,6.083,6.917,0.833,1.917,15.333,28.9,22.45,20.1,4.417
2013-09-05,90.0,73.375,50.0,3.958,4.75,0.792,2.083,11.542,27.3,23.475,20.4,3.417
2013-09-06,88.0,71.042,47.0,4.864,5.545,0.682,2.182,16.227,28.4,24.362,21.5,6.87
2013-09-07,95.0,88.708,78.0,7.208,8.25,1.042,1.917,18.917,24.2,22.771,22.1,8.208
2013-09-08,95.0,83.875,62.0,3.375,3.917,0.542,1.833,15.833,26.3,23.45,21.5,5.125
2013-09-09,92.0,66.0,31.0,5.292,6.208,0.917,2.0,17.542,28.8,24.038,20.0,7.25
2013-09-10,90.0,71.0,48.0,8.522,10.609,2.087,2.391,26.333,28.7,24.262,20.4,13.167
2013-09-11,92.0,68.083,39.0,7.083,8.25,1.167,1.8,30.4,30.8,25.921,20.6,18.545
2013-09-12,84.0,69.042,44.0,7.13,7.87,0.739,1.2,53.2,30.8,27.067,24.2,31.125
2013-09-13,87.0,69.417,50.0,7.0,8.083,1.083,1.5,57.25,31.9,27.725,23.0,38.917
2013-09-14,87.0,68.417,43.0,4.083,4.625,0.542,0.958,30.583,32.9,28.3,24.9,20.0
2013-09-15,95.0,92.042,78.0,2.583,3.25,0.667,0.0,15.375,26.3,24.675,22.3,5.125
2013-09-16,97.0,76.458,45.0,1.083,1.167,0.083,0.0,12.583,24.2,22.025,19.5,5.25
2013-09-17,86.0,58.5,29.0,4.087,4.826,0.739,0.565,14.625,26.5,21.675,17.8,7.5
2013-09-18,92.0,70.208,37.0,8.0,9.917,1.917,0.625,22.75,27.5,21.996,16.6,12.208
2013-09-19,90.0,66.458,38.0,7.333,8.125,0.792,0.792,25.958,27.9,22.938,18.2,15.417
2013-09-20,91.0,58.958,34.0,12.143,13.429,1.286,1.478,28.043,29.1,23.154,17.6,18.304
2013-09-21,87.0,60.458,26.0,6.625,7.667,1.042,1.125,24.667,30.1,23.838,18.3,15.0
2013-09-22,90.0,69.792,43.0,4.917,5.583,0.667,1.292,30.5,28.7,23.646,18.7,21.0
2013-09-23,92.0,70.708,47.0,5.333,6.042,0.708,1.292,36.292,28.4,23.967,20.2,25.875
2013-09-24,92.0,67.0,34.0,7.045,7.864,0.818,1.043,28.833,31.5,24.875,19.5,18.708
2013-09-25,90.0,73.125,40.0,6.542,8.125,1.583,1.208,27.542,30.1,24.904,21.0,15.75
2013-09-26,86.0,60.333,43.0,1.542,1.917,0.375,1.0,12.583,23.4,21.042,17.9,5.833
2013-09-27,80.0,52.208,22.0,5.318,6.091,0.773,1.0,12.455,24.2,19.233,13.4,8.87
2013-09-28,94.0,63.042,32.0,8.417,9.667,1.25,1.5,19.958,27.4,20.879,15.6,11.583
2013-09-29,86.0,63.333,38.0,4.875,5.333,0.458,1.292,17.792,27.2,22.467,18.8,10.125
2013-09-30,86.0,66.167,45.0,5.708,6.25,0.542,1.042,23.375,26.2,22.288,18.3,14.542
2013-10-01,86.0,70.5,45.0,4.739,5.261,0.522,1.13,26.083,28.2,23.838,20.2,16.542
2013-10-02,90.0,73.333,44.0,3.083,3.5,0.417,1.0,21.167,28.5,24.296,21.5,12.042
2013-10-03,97.0,68.792,39.0,3.75,4.333,0.583,1.125,19.417,24.6,21.558,18.1,12.042
