date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-16,87.75,69.479,38.75,12.662833333333333,15.979166666666666,3.3166666666666664,,2.75,1.5961666666666667,17.277833333333334,57.5,26.7395,11.75
2011-02-17,93.25,68.89574999999999,27.0,14.753666666666666,20.6755,5.921833333333333,,4.5,1.5278333333333334,20.659666666666666,81.75,38.2605,10.25
2011-02-18,84.5,43.0,17.0,8.965333333333334,11.499833333333333,2.5348333333333333,,0.0,2.6043333333333334,10.437333333333333,64.5,27.01075,-8.0
2011-02-19,71.25,47.45825,20.0,8.902833333333334,10.534833333333333,1.6318333333333335,,0.0,2.625,9.805333333333333,75.75,15.46875,-33.5
2011-02-20,82.25,55.125,19.0,15.673666666666668,22.5765,6.902833333333334,,0.0,2.7708333333333335,15.493,109.25,35.302,-31.0
2011-02-21,86.25,53.87475,18.0,16.4445,23.527666666666665,7.083166666666666,,0.0,2.356333333333333,14.527666666666667,127.75,56.89575,-17.25
2011-02-22,71.0,56.90625,48.25,9.735999999999999,11.361166666666668,1.6251666666666666,,0.0,2.2638333333333334,22.354,97.75,74.83324999999999,52.0
2011-02-23,93.25,86.3125,64.5,27.5,42.34733333333333,14.847333333333333,,35.5,1.0673333333333332,38.32633333333333,102.25,68.3435,49.75
2011-02-24,70.75,45.2085,20.25,11.8405,14.020666666666665,2.18,,0.0,3.6181666666666668,22.388833333333334,146.75,106.5625,66.75
2011-02-25,89.25,83.9375,71.25,12.467666666666666,14.877333333333333,2.4098333333333333,,15.25,0.7915,19.9375,99.25,64.4165,47.5
2011-02-26,71.25,50.96875,30.75,7.271,7.895666666666667,0.6248333333333332,,0.0,2.0625,8.291666666666666,81.75,59.8435,42.75
2011-02-27,39.0,28.375,19.75,7.3678333333333335,9.041833333333335,1.6736666666666666,,0.0,1.9028333333333334,7.847333333333334,88.25,49.58325,19.75
2011-02-28,55.75,41.4165,31.5,7.921833333333333,9.985999999999999,2.0643333333333334,,0.0,1.9443333333333335,7.840166666666666,58.0,35.74975,9.5
2011-03-01,90.75,79.07300000000001,67.5,18.6756,25.713599999999996,7.0378,,0.75,1.1876,24.049799999999998,107.75,79.28125,44.5
2011-03-02,92.75,84.89574999999999,70.5,16.2872,19.3274,3.0398,,19.5,0.6834,19.2584,92.25,74.80199999999999,51.0
2011-03-03,89.25,64.354,41.5,9.4582,11.8582,2.4,,0.75,2.1582,15.1334,112.25,71.96875,43.25
2011-03-04,80.5,59.396,53.75,5.6084000000000005,6.0668,0.4584,,0.5,1.2002,15.224799999999998,68.25,58.604,45.25
2011-03-05,93.0,89.70824999999999,82.75,25.1,33.45,8.35,,48.0,0.6,17.9916,81.75,58.4895,38.25
2011-03-06,95.25,82.63550000000001,57.5,21.6166,41.9,20.2832,,20.75,1.2066,34.25,182.25,137.04149999999998,85.0
2011-03-07,95.75,73.64574999999999,53.5,13.966800000000001,19.3,5.3332,,0.0,1.5002,31.1164,141.25,119.63550000000001,106.75
2011-03-08,87.0,70.82275,55.5,12.4964,15.073599999999999,2.5772000000000004,,2.75,1.941,19.9666,105.75,89.14574999999999,73.75
2011-03-09,90.5,88.406,86.25,14.9772,17.656,2.6788,,33.75,0.4668,19.0002,86.25,78.13550000000001,62.25
2011-03-10,89.25,80.66675000000001,70.25,9.2712,10.8758,1.6046,,22.0,0.4584,6.925,68.75,54.27075,38.25
2011-03-11,78.25,62.29175,36.25,7.425,8.791599999999999,1.3666,,0.0,1.8834,11.7,118.75,80.48949999999999,43.5
2011-03-12,72.0,38.677,21.75,10.5832,12.599799999999998,2.0166,,0.0,2.8414,8.6086,119.25,74.9375,26.75
2011-03-13,68.25,33.5835,14.75,14.500200000000001,17.6254,3.125,,0.0,2.9752,9.941799999999999,105.75,63.92725,21.75
2011-03-14,78.75,55.4375,27.25,11.8748,14.8834,3.0082,,0.0,1.55,9.6998,113.0,62.34375,15.75
2011-03-15,86.5,49.3855,20.75,14.4772,22.6468,8.169599999999999,,0.0,1.9462,16.6,130.75,67.29175000000001,1.75
2011-03-16,69.25,45.03125,21.0,10.326600000000001,13.1112,2.7847999999999997,,0.0,1.802,16.2166,117.75,67.46875,-5.5
2011-03-17,93.25,82.54175000000001,59.75,7.158199999999999,8.6584,1.5,,20.25,0.7085,14.525,152.25,117.76025,82.75
2011-03-18,95.0,89.219,78.75,16.4416,21.775,5.333,,0.5,1.05225,42.1584,129.75,101.9375,74.75
2011-03-19,94.75,48.14575,24.25,13.9498,16.375,2.425,,0.25,1.46875,14.6832,111.0,92.5625,74.5
2011-03-20,78.5,50.04175,32.25,13.7584,16.3582,2.6,,0.5,2.44775,14.408199999999999,129.5,81.354,46.75
2011-03-21,66.0,32.98975,15.0,10.8,12.7416,1.9418,,0.0,1.60425,9.15,119.75,74.51025,29.5
2011-03-22,83.5,58.1665,31.25,16.9022,22.183799999999998,5.2818,,0.0,2.06325,20.5336,161.75,94.28125,4.75
2011-03-23,94.5,81.37525,59.0,38.0086,48.6288,10.620000000000001,,27.25,1.46025,39.4508,108.0,90.7085,72.25
2011-03-24,94.0,87.58324999999999,69.25,15.894799999999998,18.8106,2.9154,,7.75,0.71875,21.4834,108.25,88.4375,66.0
2011-03-25,88.0,52.30225,26.5,7.3,8.3166,1.0166,,0.25,1.09375,7.1666,139.5,87.55199999999999,27.75
2011-03-26,79.75,49.31275,21.5,13.175,16.3998,3.2248000000000006,,0.0,1.45825,10.125,115.25,61.96875,4.5
2011-03-27,80.0,51.64575,18.75,10.6848,13.408199999999999,2.7232,,0.0,1.1145,10.533199999999999,139.0,77.04175000000001,5.75
2011-03-28,87.75,51.48925,26.25,12.125,15.6418,3.5165999999999995,,0.0,3.40625,22.825,183.25,103.92699999999999,23.0
2011-03-29,60.0,35.354,9.25,9.1082,10.7166,1.6084,,0.0,2.22375,12.7166,173.25,114.56225,55.25
2011-03-30,60.5,52.948,42.25,4.2816,4.635800000000001,0.35419999999999996,,0.0,1.3645,14.35,180.0,151.5625,128.75
2011-03-31,82.0,56.583,37.75,3.01,3.281,0.2708333333333333,,8.75,3.997,12.704500000000001,194.25,148.073,79.25
2011-04-01,78.0,49.3855,22.0,7.185833333333334,9.316833333333333,2.1311666666666667,,0.0,1.9886666666666668,12.107833333333334,161.25,103.75,17.25
2011-04-02,76.0,53.31225,34.0,8.048499999999999,9.618,1.5695000000000003,,0.0,2.5765,23.909666666666666,193.0,149.0,98.0
2011-04-03,70.75,46.64575,31.5,5.944333333333333,6.812666666666666,0.868,,0.0,1.8958333333333333,12.444333333333333,109.75,84.92699999999999,70.5
2011-04-04,69.75,45.61475,19.0,8.847333333333333,11.375,2.527833333333333,,0.0,1.9443333333333335,10.520833333333334,136.25,86.82300000000001,38.75
2011-04-05,71.5,39.0105,15.75,9.944333333333333,12.576166666666666,2.6318333333333332,,0.0,2.7358333333333333,9.277833333333334,163.0,84.76050000000001,8.0
2011-04-06,84.25,52.104,14.25,10.9375,15.895833333333334,4.958333333333333,,0.0,2.4375,15.490333333333334,195.0,118.77074999999999,26.75
2011-04-07,71.5,55.28125,35.5,4.805499999999999,6.1525,1.3473333333333333,,0.0,1.6875,12.173499999999999,194.5,156.42725000000002,118.25
2011-04-08,73.25,57.927,46.5,3.5529999999999995,4.604166666666667,1.0511666666666666,,0.0,1.1138333333333332,13.208166666666665,181.0,168.48975000000002,153.5
2011-04-09,88.5,80.92699999999999,68.5,3.5001666666666664,4.569333333333334,1.0693333333333335,,9.5,0.38199999999999995,14.7915,174.0,164.8435,137.0
2011-04-10,87.75,59.83325,29.0,4.573666666666667,6.1915000000000004,1.6179999999999997,,0.25,1.4166666666666667,14.041833333333335,180.0,138.09375,106.75
2011-04-11,88.0,61.97925,33.0,7.284666666666666,10.132,2.8471666666666664,,0.0,2.2916666666666665,20.826166666666666,195.25,138.77100000000002,81.0
2011-04-12,72.0,37.2915,11.5,8.118166666666667,10.402833333333334,2.284666666666667,,0.25,3.0416666666666665,28.381833333333333,160.5,107.29175000000001,63.5
2011-04-13,81.75,53.021,23.5,8.566,11.745,3.1793333333333336,,0.0,1.9583333333333333,31.396,192.0,127.45824999999999,44.75
2011-04-14,86.75,55.073,18.0,14.565666666666667,19.326833333333333,4.761,,0.0,4.3,39.2085,222.75,152.89575,72.5
2011-04-15,85.75,65.271,44.75,4.4543333333333335,6.1178333333333335,1.6635,,2.0,2.547166666666667,25.034666666666666,207.25,175.60425,143.5
2011-04-16,86.0,62.448,33.0,4.736166666666667,6.812666666666666,2.0763333333333334,,0.5,1.7428333333333335,21.257,231.0,183.96875,133.5
2011-04-17,77.0,48.19775,32.25,5.319500000000001,7.132000000000001,1.8123333333333334,,0.0,2.361,12.75,174.75,135.72925,106.25
2011-04-18,83.75,62.10425,44.75,4.117999999999999,5.992999999999999,1.875,,1.0,0.5556666666666666,10.889000000000001,176.75,144.85399999999998,107.25
2011-04-19,91.0,70.82300000000001,34.0,11.465166666666667,15.173499999999999,3.708166666666667,,23.25,1.6735,12.143333333333333,185.25,127.05225,72.25
2011-04-20,82.75,58.70825,32.75,6.916666666666667,10.145833333333334,3.229333333333333,,0.0,1.9096666666666666,4.8125,168.5,107.51050000000001,41.0
2011-04-21,85.75,66.271,53.25,4.9863333333333335,7.395833333333333,2.4096666666666664,,0.0,1.2461666666666666,8.340333333333334,167.5,131.84375,97.0
2011-04-22,86.5,65.59375,41.5,7.898333333333333,10.734666666666667,2.8363333333333336,,0.5,1.2448333333333335,15.201500000000001,193.5,159.8435,122.25
2011-04-23,86.0,80.781,71.75,0.8751666666666668,2.055833333333333,1.1806666666666665,,39.25,0.2015,10.514166666666666,189.25,169.88524999999998,147.5
2011-04-24,80.75,47.875,30.0,4.2796666666666665,6.081500000000001,1.8018333333333334,,1.25,1.5901666666666667,17.771,206.0,167.625,137.5
2011-04-25,87.0,52.23975,27.0,7.715333333333334,9.652833333333334,1.9376666666666666,,0.0,1.7778333333333334,14.673499999999999,191.0,146.9795,84.75
2011-04-26,82.25,56.396,29.0,6.972333333333334,9.729,2.757,,0.0,1.8125,12.8345,206.0,156.51024999999998,78.5
2011-04-27,82.25,65.9375,53.25,1.5996666666666668,3.1854999999999998,1.5856666666666666,,0.5,1.236,22.470333333333333,230.0,202.04175,176.25
2011-04-28,86.5,59.61475,31.75,4.3675,5.764,1.3965000000000003,,5.75,1.3828333333333331,15.014000000000001,220.5,188.02100000000002,152.5
2011-04-29,79.0,54.90625,36.5,5.849666666666667,7.4545,1.6048333333333333,,0.0,1.449,9.548499999999999,189.0,147.91675,109.0
2011-04-30,88.0,65.104,37.0,4.805499999999999,6.659833333333334,1.8541666666666667,,0.0,1.1181666666666665,13.9165,208.5,166.22899999999998,94.25
2011-05-01,89.0,73.14574999999999,58.25,2.6181666666666668,3.5141666666666667,0.8958333333333334,,3.0,0.7361666666666666,15.604,204.5,186.08325,169.75
2011-05-02,90.75,54.77075,19.5,7.763833333333333,10.840333333333334,3.076333333333333,,0.0,1.5695,49.34716666666666,238.0,183.53125,134.75
2011-05-03,87.75,76.07275,60.0,6.173666666666667,7.513833333333333,1.3403333333333334,,1.25,1.0695,37.909666666666666,187.25,159.552,123.5
2011-05-04,86.75,63.71875,38.25,4.9515,6.840333333333334,1.889,,0.25,1.6600000000000001,14.909833333333333,216.0,170.28125,135.0
2011-05-05,85.25,67.8125,52.5,3.389,4.576333333333333,1.1873333333333334,,0.0,0.6823333333333333,17.701333333333334,182.25,157.19774999999998,128.0
2011-05-06,84.5,67.26025,49.5,10.856,13.419666666666666,2.5636666666666668,,0.0,2.639,18.975166666666667,209.75,166.32274999999998,128.25
2011-05-07,90.0,82.5625,69.5,7.215166666666666,9.118,1.9028333333333334,,3.5,0.514,15.208333333333334,191.25,169.71875,149.0
2011-05-08,92.25,65.98975,34.0,7.282,10.105666666666666,2.8236666666666665,,0.0,1.4515,17.798666666666666,248.25,201.56225,142.25
2011-05-09,81.75,56.198,29.25,5.229,7.215333333333334,1.986,,0.0,1.1318333333333335,16.979166666666668,230.75,190.75,129.5
2011-05-10,91.75,73.76050000000001,50.25,6.159833333333334,8.3195,2.1595,,18.5,1.1806666666666665,23.6945,273.75,219.97899999999998,176.25
2011-05-11,91.5,89.0835,84.0,5.124833333333334,5.977,0.8523333333333333,,60.75,0.0,5.411333333333334,163.0,149.79175,141.0
2011-05-12,93.5,91.14574999999999,88.75,15.352500000000001,18.087999999999997,2.735333333333333,,27.0,0.41183333333333333,16.218166666666665,174.5,159.48975000000002,142.25
2011-05-13,92.75,74.20824999999999,42.5,7.114166666666667,9.174666666666667,2.0606666666666666,,0.0,1.1148333333333333,18.527833333333334,256.75,206.33325,167.25
2011-05-14,82.5,55.0415,32.75,7.021,8.298666666666668,1.2778333333333334,,0.0,1.8403333333333334,40.770833333333336,226.5,190.88524999999998,145.75
2011-05-15,86.5,44.65625,13.5,4.5488333333333335,5.875,1.3263333333333334,,0.0,2.0555,18.826333333333334,247.25,188.781,108.5
2011-05-16,68.75,52.01025,26.25,3.514,5.583166666666666,2.0695,,0.0,1.8611666666666666,24.090333333333334,236.0,201.9375,171.75
2011-05-17,89.75,71.42725,56.25,4.861,5.645833333333333,0.7846666666666667,,8.75,0.9166666666666666,17.402833333333334,205.75,177.07274999999998,137.5
2011-05-18,94.0,71.55225,43.75,8.638833333333332,12.375,3.736,,0.25,1.8125,26.507,236.75,178.00025,121.0
2011-05-19,86.25,57.8125,26.75,5.256833333333334,7.264,2.0068333333333332,,0.0,1.7011666666666667,25.007166666666667,251.5,200.35399999999998,131.5
2011-05-20,77.25,63.9375,53.0,4.9014999999999995,6.784,1.8825,,0.0,1.784,27.757,239.75,209.72899999999998,184.75
2011-05-21,82.5,71.5625,55.25,4.125,6.159833333333334,2.0348333333333333,,0.0,1.2013333333333334,18.06233333333333,252.0,218.32274999999998,191.5
2011-05-22,88.5,79.104,64.25,3.8074999999999997,5.3145,1.507,,2.75,0.6945,11.402666666666667,250.0,201.1355,157.5
2011-05-23,84.5,68.75,50.75,8.909666666666666,10.583333333333334,1.6736666666666666,,0.75,2.1875,12.673833333333334,186.25,161.8855,139.0
2011-05-24,90.5,82.49475,61.0,11.173499999999999,13.642333333333333,2.468666666666667,,29.75,1.0451666666666668,12.656333333333334,171.25,136.59375,115.75
2011-05-25,92.5,68.55199999999999,38.5,4.673333333333333,7.888166666666667,3.2148333333333334,,0.0,0.6735000000000001,10.548833333333333,223.75,168.6875,96.5
2011-05-26,89.5,72.375,49.75,5.510333333333333,8.7165,3.2063333333333333,,0.0,0.523,12.0555,226.0,185.34375,142.75
2011-05-27,92.0,78.85425000000001,60.5,5.1365,7.3005,2.1641666666666666,,1.25,0.057999999999999996,11.451500000000001,203.75,182.198,162.0
2011-05-28,93.75,92.44775,90.0,16.3195,21.388666666666666,5.069500000000001,,27.75,0.2778333333333333,19.493166666666667,201.75,192.03125,175.5
2011-05-29,94.75,93.34375,91.75,5.326333333333333,7.833333333333333,2.507,,57.0,0.013833333333333335,7.437333333333334,196.75,189.89600000000002,185.25
2011-05-30,95.0,77.0935,55.25,8.340166666666667,11.006833333333333,2.666833333333333,,12.75,1.5625,15.701500000000001,201.5,178.1875,160.75
2011-05-31,67.25,60.15625,51.5,4.857166666666667,6.220166666666667,1.3630000000000002,,0.0,1.4960000000000002,15.348166666666666,170.75,147.04149999999998,121.5
2011-06-01,73.75,60.92375,48.25,7.2331666666666665,10.423499999999999,3.1905,,0.0,2.498666666666667,27.415499999999998,184.25,150.7785,118.0
2011-06-02,94.25,88.19225,76.75,7.422833333333333,13.363166666666666,5.940166666666667,,29.75,0.21933333333333335,26.908833333333334,186.5,168.08775,151.75
2011-06-03,93.75,78.0415,55.75,13.355166666666667,20.042333333333332,6.6875,,0.5,2.4411666666666667,31.333333333333332,242.75,196.60425,161.25
2011-06-04,93.0,70.896,44.5,3.8816666666666664,8.014000000000001,4.131833333333334,,0.0,0.9098333333333333,25.12483333333333,263.75,218.2395,167.25
2011-06-05,83.0,70.40625,57.25,4.051166666666667,7.450166666666667,3.3988333333333336,,0.0,1.4931666666666665,26.652833333333334,254.5,222.4895,194.25
2011-06-06,89.75,63.5105,24.0,8.333499999999999,14.048666666666668,5.715333333333334,,0.0,3.1041666666666665,26.4445,291.75,223.16649999999998,169.0
2011-06-07,89.25,73.44775,53.25,3.4653333333333336,6.354166666666667,2.888666666666667,,0.0,1.604,29.402833333333334,235.0,206.9065,182.0
2011-06-08,91.75,83.77074999999999,68.0,9.375,13.270833333333334,3.8958333333333335,,2.0,1.4186666666666667,20.619333333333334,222.75,193.1875,173.25
2011-06-09,93.25,75.32300000000001,48.0,3.9006666666666665,8.992666666666667,5.0921666666666665,,0.0,0.8140000000000001,18.201333333333334,259.0,207.14600000000002,160.5
2011-06-10,90.0,75.39574999999999,59.75,2.362833333333333,6.405333333333332,4.042166666666667,,0.0,0.6203333333333333,14.770833333333334,263.0,228.50025,191.0
2011-06-11,92.0,85.75025,77.75,4.867999999999999,7.742999999999999,2.875,,45.25,0.20833333333333334,27.5,238.25,218.72925,200.5
2011-06-12,91.75,75.07300000000001,47.0,5.986,10.625166666666667,4.6386666666666665,,0.0,2.0206666666666666,28.368333333333336,272.5,224.85425,189.5
2011-06-13,94.0,85.80199999999999,72.25,8.9495,13.618166666666667,4.668666666666667,,80.25,0.7013333333333334,17.471666666666668,239.25,203.54175,181.5
2011-06-14,91.0,81.76025,67.0,5.1875,10.402833333333334,5.215166666666667,,0.0,0.3055,19.798666666666666,233.25,207.64600000000002,179.0
2011-06-15,87.25,67.0625,48.25,3.4619999999999997,7.769333333333333,4.307333333333333,,0.0,0.2708333333333333,7.736166666666667,228.5,203.9895,183.0
2011-06-16,92.5,80.15625,61.75,4.25,8.66,4.409666666666666,,9.5,0.20450000000000002,12.124833333333333,237.25,202.375,171.5
2011-06-17,93.25,85.32300000000001,73.0,8.006166666666667,12.068666666666667,4.062666666666667,,14.25,1.2093333333333334,10.673666666666668,222.5,200.75,185.0
2011-06-18,93.75,84.63525,66.0,5.930666666666667,10.131666666666668,4.2015,,13.25,0.39599999999999996,9.763833333333332,231.0,202.052,183.75
2011-06-19,94.0,84.17725,65.5,6.133166666666667,10.286666666666667,4.153333333333333,,0.75,1.2568333333333335,11.8335,245.5,213.7185,194.5
2011-06-20,90.0,80.91675000000001,66.0,3.1181666666666668,6.993166666666667,3.875,,0.75,0.4791666666666667,6.2058333333333335,262.25,231.62525,204.25
2011-06-21,85.25,76.354,65.25,4.539666666666666,8.4315,3.891833333333333,,1.75,0.7848333333333333,7.069500000000001,267.75,243.875,230.0
2011-06-22,93.5,68.89574999999999,46.0,7.6875,14.866833333333332,7.179333333333333,,0.0,1.5418333333333332,20.583333333333332,306.75,261.68775,205.5
2011-06-23,82.5,74.30199999999999,64.5,5.44,11.068,5.628166666666666,,0.0,1.1088333333333333,17.736166666666666,285.0,259.9895,244.75
2011-06-24,84.0,75.82275,65.25,4.039166666666667,9.551333333333332,5.512333333333333,,0.0,0.7096666666666667,17.416666666666668,284.5,261.45849999999996,245.25
2011-06-25,87.5,72.33324999999999,54.25,3.8333333333333335,8.666500000000001,4.833333333333333,,0.0,0.4653333333333333,14.138833333333332,313.5,249.5415,205.5
2011-06-26,93.25,86.229,75.5,9.1875,13.9165,4.729166666666667,,0.0,2.6598333333333333,31.00016666666667,244.25,223.33350000000002,201.0
2011-06-27,93.5,81.219,65.25,6.323666666666667,15.331833333333334,9.0085,,0.0,1.5833333333333333,22.243166666666667,289.75,256.125,215.5
2011-06-28,88.0,69.48949999999999,51.0,3.8333999999999997,12.3084,8.475,,0.0,0.8263333333333334,17.666666666666668,328.25,281.93725,245.75
2011-06-29,88.75,65.77074999999999,41.0,9.668600000000001,17.634,7.9656,,0.0,3.144833333333333,22.1805,347.25,286.0,237.25
2011-06-30,91.75,72.86449999999999,41.75,8.705400000000001,14.893,6.1872,,13.75,2.404,19.321166666666667,332.25,273.875,239.75
2011-07-01,93.25,72.1875,44.5,9.0336,16.077199999999998,7.0436000000000005,,0.0,3.1945,31.382,333.0,273.15625,241.0
2011-07-02,87.5,74.09375,57.25,3.9086,10.9,6.9916,,0.0,1.2848333333333333,8.485999999999999,300.25,265.0625,234.25
2011-07-03,90.5,71.70824999999999,50.25,3.7352,8.346,4.6106,,0.0,1.896,20.993166666666667,316.5,276.55224999999996,241.5
2011-07-04,82.25,75.854,67.75,2.95,6.7665999999999995,3.8165999999999998,,0.0,0.9098333333333333,33.625,292.25,273.69775000000004,262.0
2011-07-05,84.75,70.67699999999999,55.0,4.2695,7.010166666666667,2.7403333333333335,,0.0,0.7608333333333334,22.3055,302.0,269.79150000000004,239.75
