date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-01-01,186.396,83.0,65.875,51.0,5.708,6.354,6.969,0.614,,0.889,4.802,9.1,5.867,3.0,192.104,2.0
2011-01-02,186.125,92.0,78.125,64.0,4.958,4.188,4.906,0.719,,1.028,8.01,6.3,4.729,3.1,191.083,2.583
2011-01-03,185.666,92.0,84.958,76.0,6.312,5.563,6.5,0.938,,0.931,7.0,4.2,3.312,2.0,191.979,2.542
2011-01-04,187.208,93.0,76.542,54.0,3.771,2.955,3.799,0.844,,2.124,14.417,5.5,3.65,2.2,190.979,2.917
2011-01-05,188.87,94.0,84.542,74.0,7.0,9.786,14.432,4.646,,0.546,7.979,4.2,2.892,1.3,195.87,3.25
2011-01-06,188.417,96.0,94.0,87.0,10.229,20.788,29.313,8.525,,0.875,9.552,4.0,1.875,0.6,198.646,4.0
2011-01-07,188.875,89.0,79.5,70.0,3.75,4.302,6.656,2.354,,0.21,4.625,4.6,3.658,2.9,192.625,2.75
2011-01-08,188.77,89.0,73.75,52.0,5.792,6.562,8.646,2.083,,0.389,5.573,7.0,3.388,0.4,194.562,2.833
2011-01-09,189.062,96.0,88.667,74.0,9.146,13.615,17.427,3.812,,1.014,12.615,5.6,3.921,2.7,198.208,3.417
2011-01-10,188.834,96.0,93.417,86.0,10.938,18.229,27.312,9.083,,1.083,12.625,6.7,4.142,2.0,199.771,4.292
2011-01-11,188.159,94.0,87.583,70.0,5.818,7.036,11.398,4.362,,0.798,13.386,5.7,3.683,1.0,193.978,3.208
2011-01-12,187.833,75.0,67.167,58.0,4.166,6.421,10.071,3.65,,0.705,4.469,4.2,2.433,0.7,192.0,2.583
2011-01-13,188.104,94.0,81.292,66.0,7.062,8.598,10.438,1.84,,1.681,11.187,6.6,4.15,2.9,195.166,3.417
2011-01-14,189.875,96.0,88.958,78.0,7.812,6.819,7.861,1.042,,1.592,11.916,4.5,3.158,1.7,197.688,3.875
2011-01-15,188.938,94.0,85.0,74.0,6.666,4.292,4.847,0.556,,0.944,7.677,5.5,4.325,3.3,195.604,3.208
2011-01-16,190.042,87.0,72.458,63.0,10.083,10.5,13.305,2.806,,1.083,13.156,4.2,3.017,1.4,200.125,3.875
2011-01-17,189.792,92.0,76.333,55.0,9.271,15.611,23.75,8.139,,0.722,11.052,7.2,2.988,-0.3,199.062,3.375
2011-01-18,186.652,90.0,68.917,39.0,11.891,17.472,27.301,9.829,,1.225,9.427,10.3,4.283,-0.7,198.544,2.917
2011-01-19,185.834,96.0,79.75,55.0,14.917,26.648,42.19,15.542,,1.301,10.156,8.2,4.179,0.9,200.75,4.125
2011-01-20,187.125,96.0,94.292,89.0,13.958,21.401,31.079,9.678,,0.764,10.427,7.3,5.55,3.7,201.084,4.174
2011-01-21,187.0,96.0,91.5,76.0,12.896,16.042,20.028,3.986,,1.234,11.281,9.0,6.154,3.9,199.896,3.792
2011-01-22,186.875,96.0,86.708,67.0,12.73,12.125,15.181,3.056,,0.667,7.667,10.5,6.258,2.1,199.604,3.25
2011-01-23,188.146,95.0,83.333,74.0,7.083,6.847,7.792,0.945,,0.611,4.688,7.0,4.533,1.6,195.23,3.75
2011-01-24,188.334,94.0,72.708,61.0,6.458,7.153,8.694,1.542,,0.903,4.771,4.4,1.729,-0.8,194.792,2.75
2011-01-25,188.0,96.0,77.625,64.0,3.414,3.226,3.63,0.404,,1.205,8.521,3.3,1.267,-0.2,191.413,2.75
2011-01-26,188.458,96.0,92.375,75.0,5.458,7.437,9.036,1.599,,1.34,7.522,1.7,0.329,-0.8,193.916,3.125
2011-01-27,189.417,96.0,94.125,84.0,10.542,18.573,23.144,4.57,,2.444,15.76,1.6,0.667,-0.1,199.958,4.792
2011-01-28,189.0,96.0,84.167,73.0,6.854,9.055,10.889,1.833,,2.318,13.615,3.8,2.033,0.6,195.854,3.875
2011-01-29,188.792,85.0,73.792,63.0,3.458,3.097,3.625,0.528,,0.764,7.073,3.3,1.533,0.4,192.25,2.667
2011-01-30,188.5,96.0,87.333,77.0,6.438,9.014,10.556,1.542,,1.444,9.5,2.3,0.9,0.2,194.938,3.083
2011-01-31,187.729,96.0,91.583,68.0,6.562,10.611,12.472,1.861,,0.861,6.427,2.7,0.629,-0.6,194.292,3.083
2011-02-01,187.978,95.0,85.833,71.0,5.152,6.02,6.607,0.586,,1.574,12.844,3.5,1.467,0.1,193.13,3.333
2011-02-02,189.167,96.0,86.25,60.0,5.125,3.844,5.016,1.172,,0.987,7.125,0.4,-0.875,-2.0,194.292,2.958
2011-02-03,188.625,96.0,87.5,71.0,7.062,13.062,15.952,2.891,,1.042,6.53,2.5,-0.212,-1.7,195.688,3.0
2011-02-04,188.208,93.0,80.167,64.0,6.084,10.5,12.403,1.903,,2.174,18.542,4.3,1.875,-1.9,194.292,3.25
2011-02-05,188.416,92.0,75.917,63.0,8.0,10.861,13.319,2.458,,1.75,20.24,6.3,3.833,1.4,196.416,3.458
2011-02-06,188.542,96.0,83.042,75.0,7.792,14.031,19.177,5.146,,2.736,21.313,7.8,5.279,3.4,196.333,3.917
2011-02-07,190.5,97.0,91.458,75.0,12.896,23.094,44.625,21.531,,1.347,17.0,6.8,5.183,3.3,203.396,5.833
2011-02-08,187.826,93.0,84.375,64.0,3.544,3.269,5.687,2.417,,0.362,7.323,4.2,1.025,-1.7,191.37,2.292
2011-02-09,188.042,96.0,90.542,80.0,3.646,4.809,7.25,2.44,,0.471,7.125,1.7,0.067,-1.8,191.688,2.25
2011-02-10,187.916,96.0,83.708,60.0,5.708,8.456,13.073,4.616,,0.847,10.906,4.1,2.021,0.0,193.625,2.708
2011-02-11,188.23,96.0,89.125,64.0,8.125,8.75,11.76,3.01,,1.129,11.365,3.8,1.683,0.5,196.354,3.5
2011-02-12,188.688,92.0,76.5,56.0,6.334,7.271,9.542,2.271,,1.0,12.99,4.3,2.808,0.1,195.021,3.167
2011-02-13,188.312,94.0,84.875,61.0,7.166,13.844,17.552,3.708,,1.222,12.396,5.7,2.567,-0.1,195.48,3.0
2011-02-14,190.5,96.0,95.5,93.0,18.104,31.062,66.156,35.094,,1.069,16.406,4.6,3.15,1.7,208.604,4.833
2011-02-15,189.608,96.0,86.167,74.0,11.478,18.614,38.079,19.466,,1.078,18.021,5.7,2.804,0.6,201.086,4.083
2011-02-16,187.438,90.0,66.417,43.0,4.917,5.968,9.054,3.086,,0.627,9.073,5.7,2.983,1.0,192.354,2.625
2011-02-17,187.77,96.0,82.208,50.0,4.562,6.015,8.977,2.962,,0.903,9.198,4.0,1.554,-0.2,192.334,3.087
2011-02-18,189.479,94.0,83.667,69.0,5.354,5.979,8.698,2.719,,0.984,11.875,1.1,-0.196,-2.0,194.834,3.042
2011-02-19,189.729,96.0,84.708,67.0,6.834,8.416,10.385,1.969,,1.111,9.667,3.8,0.508,-2.4,196.562,2.958
2011-02-20,189.125,96.0,91.083,68.0,11.146,20.583,30.021,9.438,,1.389,13.042,5.7,1.65,-0.8,200.271,4.208
2011-02-21,188.0,95.0,81.458,58.0,10.396,22.042,34.322,12.28,,1.083,14.47,8.5,3.362,-1.5,198.396,3.708
2011-02-22,187.934,96.0,81.5,61.0,10.609,20.758,37.866,17.106,,2.179,20.26,9.7,6.058,1.0,198.544,4.0
2011-02-23,187.144,96.0,86.0,73.0,8.51,10.054,14.821,4.767,,1.612,14.625,10.1,8.962,7.8,195.654,4.583
2011-02-24,192.222,84.0,70.5,51.0,9.166,10.114,13.248,3.134,,2.139,31.412,10.5,7.238,4.5,201.389,5.458
2011-02-25,192.812,96.0,84.792,66.0,11.916,16.321,22.303,5.982,,1.439,25.396,7.5,5.671,4.3,204.73,4.583
2011-02-26,190.688,89.0,74.583,60.0,3.875,5.188,7.042,1.854,,0.444,12.635,5.3,3.112,1.7,194.562,2.875
2011-02-27,191.75,79.0,64.083,52.0,3.188,4.99,7.948,2.958,,0.708,10.823,4.3,1.912,0.7,194.938,2.792
2011-02-28,192.875,72.0,56.5,36.0,6.542,12.0,15.886,3.885,,1.0,9.646,6.4,2.8,-2.1,199.417,3.167
2011-03-01,189.083,94.0,83.708,67.0,8.812,23.118,37.931,14.814,,1.236,14.458,11.6,6.25,2.3,197.896,3.261
2011-03-02,190.337,96.0,90.167,77.0,12.125,18.846,28.542,9.696,,1.236,15.0,9.4,7.3,4.2,202.462,4.125
2011-03-03,191.125,85.0,69.625,45.0,5.938,4.692,7.104,2.412,,1.013,15.948,11.9,7.654,4.5,197.062,3.333
2011-03-04,192.833,94.0,86.5,65.0,9.167,12.49,15.344,2.854,,1.722,17.0,8.9,5.217,0.2,202.0,3.917
2011-03-05,188.688,96.0,92.292,88.0,8.666,12.51,16.219,3.708,,0.556,2.031,12.1,9.779,7.8,197.354,3.5
2011-03-06,190.875,96.0,91.583,79.0,14.458,18.292,29.584,11.292,,2.486,10.49,14.9,10.758,8.3,205.333,4.625
2011-03-07,194.047,80.0,67.958,55.0,8.726,9.663,14.798,5.135,,1.813,34.823,11.4,9.533,5.6,202.772,5.375
2011-03-08,195.604,93.0,75.375,56.0,11.5,21.667,36.541,14.874,,1.473,25.695,10.4,7.338,3.6,207.104,5.348
2011-03-09,194.25,86.0,75.792,64.0,9.341,14.844,21.861,7.017,,1.242,22.177,9.4,7.592,6.1,203.59,5.292
2011-03-10,191.75,81.0,71.292,56.0,4.77,4.285,6.519,2.233,,0.366,9.771,10.1,7.217,5.6,196.521,3.083
2011-03-11,191.312,88.0,67.375,49.0,2.438,4.259,5.614,1.355,,0.889,10.917,10.3,4.892,1.8,193.75,2.75
2011-03-12,193.188,94.0,79.667,60.0,2.938,4.844,7.385,2.542,,0.305,13.927,5.0,2.879,1.4,196.125,3.042
2011-03-13,192.333,79.0,60.25,40.0,3.5,7.823,11.896,4.073,,0.583,10.448,7.4,3.942,1.3,195.834,3.042
2011-03-14,191.75,79.0,62.417,38.0,4.834,15.038,19.175,4.138,,1.514,12.583,10.9,5.038,-0.1,196.584,3.167
2011-03-15,193.062,95.0,65.125,39.0,4.521,12.01,15.863,3.853,,1.463,16.427,8.7,5.588,1.0,197.584,3.565
