date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2015-05-04,,,,,,,
2015-05-05,,,,,,,
2015-05-06,,,,,,,
2015-05-07,,,,,,,
2015-05-08,,,,,,,
2015-05-09,,,,,,,
2015-05-10,,,,,,,
2015-05-11,,,,,,,
2015-05-12,,,,,,,
2015-05-13,,,,,,,
2015-05-14,,,,,,,
2015-05-15,,,,,,,
2015-05-16,,,,,,,
2015-05-17,,,,,,,
2015-05-18,,,,,,,
2015-05-19,,,,,,,
2015-05-20,,,,,,,
2015-05-21,,,,,,,
2015-05-22,,,,,,,
2015-05-23,,,,,,,
2015-05-24,,,,,,,
2015-05-25,,,,,,,
2015-05-26,,,,,,,
2015-05-27,,,,,,,
2015-05-28,,,,,,,
2015-05-29,,,,,,,
2015-05-30,,,,,,,
2015-05-31,,,,,,,
2015-06-01,,,,,,,
2015-06-02,,,,,,,
2015-06-03,,,,,,,
2015-06-04,,,,,,,
2015-06-05,,,,,,,
2015-06-06,,,,,,,
2015-06-07,,,,,,,
2015-06-08,,,,,,,
2015-06-09,,,,,,,
2015-06-10,,,,,,,
2015-06-11,,,,,,,
2015-06-12,,,,,,,
2015-06-13,,,,,,,
2015-06-14,,,,,,,
2015-06-15,,,,,,,
2015-06-16,,,,,,,
2015-06-17,,,,,,,
2015-06-18,,,,,,,
2015-06-19,,,,,,,
2015-06-20,,,,,,,
2015-06-21,,,,,,,
2015-06-22,,,,,,,
2015-06-23,,,,,,,
2015-06-24,,,,,,,
2015-06-25,,,,,,,
2015-06-26,,,,,,,
2015-06-27,,,,,,,
2015-06-28,,,,,,,
2015-06-29,,,,,,,
2015-06-30,,,,,,,
2015-07-01,,,,,,,
2015-07-02,,,,,,,
2015-07-03,,,,,,,
2015-07-04,,,,,,,
2015-07-05,,,,,,,
2015-07-06,,,,,,,
2015-07-07,,,,,,,
2015-07-08,,,,,,,
2015-07-09,,,,,,,
2015-07-10,,,,,,,
2015-07-11,,,,,,,
2015-07-12,,,,,,,
2015-07-13,,,,,,,
2015-07-14,,,,,,,
2015-07-15,,,,,,,
2015-07-16,,,,,,,
2015-07-17,,,,,,,
2015-07-18,,,,,,,
2015-07-19,,,,,,,
2015-07-20,,,,,,,
2015-07-21,,,,,,,
2015-07-22,,,,,,,
2015-07-23,,,,,,,
2015-07-24,,,,,,,
2015-07-25,,,,,,,
2015-07-26,,,,,,,
2015-07-27,,,,,,,
2015-07-28,,,,,,,
2015-07-29,,,,,,,
2015-07-30,,,,,,,
2015-07-31,,,,,,,
2015-08-01,,,,,,,
2015-08-02,,,,,,,
2015-08-03,,,,,,,
2015-08-04,,,,,,,
2015-08-05,,,,,,,
2015-08-06,,,,,,,
2015-08-07,,,,,,,
2015-08-08,,,,,,,
2015-08-09,,,,,,,
2015-08-10,,,,,,,
2015-08-11,,,,,,,
2015-08-12,,,,,,,
2015-08-13,,,,,,,
2015-08-14,,,,,,,
2015-08-15,,,,,,,
2015-08-16,,,,,,,
2015-08-17,,,,,,,
2015-08-18,,,,,,,
2015-08-19,,,,,,,
2015-08-20,,,,,,,
2015-08-21,,,,,,,
2015-08-22,,,,,,,
2015-08-23,,,,,,,
2015-08-24,,,,,,,
2015-08-25,,,,,,,
2015-08-26,,,,,,,
2015-08-27,,,,,,,
2015-08-28,,,,,,,
2015-08-29,,,,,,,
2015-08-30,,,,,,,
2015-08-31,,,,,,,
2015-09-01,,,,,,,
2015-09-02,,,,,,,
2015-09-03,,,,,,,
2015-09-04,,,,,,,
2015-09-05,,,,,,,
2015-09-06,,,,,,,
2015-09-07,,,,,,,
2015-09-08,,,,,,,
2015-09-09,,,,,,,
2015-09-10,,,,,,,
2015-09-11,,,,,,,
2015-09-12,,,,,,,
2015-09-13,,,,,,,
2015-09-14,,,,,,,
2015-09-15,,,,,,,
2015-09-16,,,,,,,
2015-09-17,,,,,,,
2015-09-18,,,,,,,
2015-09-19,,,,,,,
2015-09-20,,,,,,,
2015-09-21,,,,,,,
2015-09-22,,,,,,,
2015-09-23,,,,,,,
2015-09-24,,,,,,,
2015-09-25,,,,,,,
2015-09-26,,,,,,,
2015-09-27,,,,,,,
2015-09-28,,,,,,,
2015-09-29,,,,,,,
2015-09-30,,,,,,,
2015-10-01,,,,,,,
2015-10-02,,,,,,,
2015-10-03,,,,,,,
2015-10-04,,,,,,,
2015-10-05,,,,,,,
2015-10-06,,,,,,,
2015-10-07,,,,,,,
2015-10-08,,,,,,,
2015-10-09,,,,,,,
2015-10-10,,,,,,,
2015-10-11,,,,,,,
2015-10-12,,,,,,,
2015-10-13,,,,,,,
2015-10-14,,,,,,,
2015-10-15,,,,,,,
2015-10-16,,,,,,,
2015-10-17,,,,,,,
2015-10-18,,,,,,,
2015-10-19,,,,,,,
2015-10-20,,,,,,,
2015-10-21,,,,,,,
2015-10-22,,,,,,,
2015-10-23,,,,,,,
2015-10-24,,,,,,,
2015-10-25,,,,,,,
2015-10-26,,,,,,,
2015-10-27,,,,,,,
2015-10-28,,,,,,,
2015-10-29,,,,,,,
2015-10-30,,,,,,,
2015-10-31,,,,,,,
2015-11-01,,,,,,,
2015-11-02,,,,,,,
2015-11-03,,,,,,,
2015-11-04,,,,,,,
2015-11-05,,,,,,,
2015-11-06,,,,,,,
2015-11-07,,,,,,,
2015-11-08,,,,,,,
2015-11-09,,,,,,,
2015-11-10,,,,,,,
2015-11-11,,,,,,,
2015-11-12,,,,,,,
2015-11-13,,,,,,,
2015-11-14,,,,,,,
2015-11-15,,,,,,,
2015-11-16,,,,,,,
2015-11-17,,,,,,,
2015-11-18,,,,,,,
2015-11-19,,,,,,,
2015-11-20,,,,,,,
2015-11-21,,,,,,,
2015-11-22,,,,,,,
2015-11-23,,,,,,,
2015-11-24,,,,,,,
2015-11-25,,,,,,,
2015-11-26,,,,,,,
2015-11-27,,,,,,,
2015-11-28,,,,,,,
2015-11-29,,,,,,,
2015-11-30,,,,,,,
2015-12-01,,,,,,,
2015-12-02,,,,,,,
2015-12-03,,,,,,,
2015-12-04,,,,,,,
2015-12-05,,,,,,,
2015-12-06,,,,,,,
2015-12-07,,,,,,,
2015-12-08,,,,,,,
2015-12-09,,,,,,,
2015-12-10,,,,,,,
2015-12-11,,,,,,,
2015-12-12,,,,,,,
2015-12-13,,,,,,,
2015-12-14,,,,,,,
2015-12-15,,,,,,,
2015-12-16,,,,,,,
2015-12-17,,,,,,,
2015-12-18,,,,,,,
2015-12-19,,,,,,,
2015-12-20,,,,,,,
2015-12-21,,,,,,,
2015-12-22,,,,,,,
2015-12-23,,,,,,,
2015-12-24,,,,,,,
2015-12-25,,,,,,,
2015-12-26,,,,,,,
2015-12-27,,,,,,,
2015-12-28,,,,,,,
2015-12-29,,,,,,,
2015-12-30,,,,,,,
2015-12-31,,,,,,,
2016-01-01,99.0,75.208,45.0,4.875,107.0,57.833,24.0
2016-01-02,97.0,80.208,55.0,10.208,122.0,62.708,23.0
2016-01-03,99.0,72.792,43.0,17.208,96.0,42.792,-14.0
2016-01-04,99.0,91.583,64.0,12.0,97.0,22.125,-21.0
2016-01-05,98.0,64.125,41.0,5.042,63.0,29.875,5.0
2016-01-06,94.0,72.625,51.0,3.542,59.0,1.625,-43.0
2016-01-07,99.0,78.208,41.0,3.917,97.0,18.292,-48.0
2016-01-08,99.0,86.583,69.0,10.792,78.0,40.833,-15.0
2016-01-09,99.0,87.375,64.0,4.042,84.0,58.083,33.0
2016-01-10,96.0,68.75,32.0,6.417,120.0,51.708,-7.0
2016-01-11,99.0,75.917,56.0,1.75,38.0,11.375,-25.0
2016-01-12,99.0,85.292,57.0,1.375,56.0,1.667,-41.0
2016-01-13,99.0,87.5,68.0,4.333,32.0,0.458,-36.0
2016-01-14,95.0,70.542,46.0,2.875,30.0,-12.75,-42.0
2016-01-15,87.0,66.167,46.0,2.458,9.0,-21.875,-49.0
2016-01-16,92.0,63.042,39.0,1.458,59.0,20.75,-30.0
2016-01-17,91.0,65.083,40.0,2.458,71.0,20.75,-24.0
2016-01-18,95.0,69.25,34.0,2.708,85.0,26.083,-32.0
2016-01-19,89.0,64.0,41.0,13.167,71.0,31.25,-13.0
2016-01-20,99.0,86.375,54.0,12.708,47.0,8.417,-36.0
2016-01-21,99.0,88.292,52.0,5.083,66.0,16.375,-27.0
2016-01-22,99.0,73.458,39.0,6.542,103.0,34.667,-31.0
2016-01-23,92.0,63.958,46.0,5.125,47.0,10.875,-39.0
2016-01-24,93.0,64.0,32.0,2.957,45.0,-6.333,-48.0
2016-01-25,95.0,73.583,43.0,3.792,60.0,-8.458,-57.0
2016-01-26,98.0,76.375,42.0,3.583,92.0,7.625,-56.0
2016-01-27,96.0,58.417,27.0,6.0,130.0,63.458,-33.0
2016-01-28,92.0,64.75,37.0,6.917,91.0,30.75,-21.0
2016-01-29,94.0,79.75,54.0,7.458,84.0,39.875,-9.0
2016-01-30,99.0,78.667,47.0,9.583,132.0,56.375,12.0
2016-01-31,96.0,55.792,36.0,4.25,74.0,26.167,-4.0
2016-02-01,88.0,63.75,43.0,4.625,101.0,33.417,-33.0
2016-02-02,94.0,64.458,36.0,2.708,49.0,6.5,-28.0
2016-02-03,86.0,60.0,32.0,4.833,85.0,30.75,-19.0
2016-02-04,93.0,66.042,34.0,5.833,110.0,34.375,-36.0
2016-02-05,99.0,82.917,49.0,6.667,101.0,49.75,-9.0
2016-02-06,99.0,71.208,40.0,3.917,106.0,65.042,26.0
2016-02-07,65.0,53.042,33.0,3.292,51.0,26.292,0.0
2016-02-08,88.0,67.542,43.0,3.417,61.0,20.792,-7.0
2016-02-09,99.0,91.417,66.0,4.333,24.0,10.5,2.0
2016-02-10,99.0,74.542,37.0,3.333,51.0,19.875,-14.0
2016-02-11,80.0,55.375,38.0,2.917,59.0,22.667,-30.0
2016-02-12,79.0,58.458,40.0,2.958,74.0,34.125,-13.0
2016-02-13,86.0,61.292,32.0,4.826,82.0,23.583,-28.0
2016-02-14,91.0,61.0,28.0,3.708,89.0,22.25,-33.0
2016-02-15,94.0,67.667,34.0,6.167,87.0,20.417,-37.0
2016-02-16,89.0,62.792,36.0,12.292,138.0,58.125,-28.0
2016-02-17,87.0,54.125,27.0,10.583,202.0,95.75,-7.0
2016-02-18,64.0,48.875,36.0,6.917,74.0,38.083,7.0
2016-02-19,76.0,52.25,29.0,6.0,77.0,20.958,-27.0
2016-02-20,86.0,67.333,46.0,7.083,118.0,59.917,-19.0
2016-02-21,88.0,55.042,31.0,5.083,45.0,21.292,-19.0
2016-02-22,88.0,67.792,45.0,8.833,77.0,28.583,-47.0
2016-02-23,99.0,81.0,52.0,9.792,152.0,68.625,29.0
2016-02-24,72.0,48.375,28.0,7.583,75.0,32.958,-25.0
2016-02-25,86.0,61.125,31.0,3.625,92.0,26.167,-42.0
2016-02-26,81.0,61.0,33.0,5.667,113.0,55.0,-2.0
2016-02-27,95.0,68.0,49.0,6.625,55.0,23.042,-33.0
2016-02-28,86.0,69.333,51.0,6.542,51.0,17.667,-30.0
2016-02-29,,,,,,,
2016-03-01,99.0,82.5,59.0,7.375,65.0,17.333,-45.0
2016-03-02,99.0,95.292,85.0,15.875,70.0,47.167,20.0
2016-03-03,99.0,70.833,46.0,6.458,107.0,57.125,-4.0
2016-03-04,98.0,64.25,28.0,13.792,143.0,64.542,-24.0
2016-03-05,96.0,76.292,60.0,20.042,92.0,58.25,12.0
2016-03-06,99.0,83.333,64.0,20.583,107.0,68.833,11.0
2016-03-07,81.0,57.0,32.0,7.375,86.0,37.792,-10.0
2016-03-08,87.0,57.375,33.0,5.5,81.0,30.042,-31.0
2016-03-09,79.0,55.042,32.0,4.792,116.0,59.917,-9.0
2016-03-10,89.0,63.625,34.0,8.522,97.0,53.25,23.0
2016-03-11,93.0,57.667,31.0,5.917,90.0,36.375,-23.0
2016-03-12,91.0,66.583,40.0,7.0,95.0,23.958,-36.0
2016-03-13,94.0,78.292,56.0,8.333,90.0,46.0,-13.0
2016-03-14,99.0,97.667,89.0,9.292,74.0,52.292,19.0
2016-03-15,99.0,94.792,77.0,6.542,41.0,15.583,-2.0
2016-03-16,99.0,79.125,45.0,6.042,102.0,36.958,-12.0
2016-03-17,99.0,69.083,39.0,11.542,96.0,41.667,-21.0
2016-03-18,99.0,65.208,30.0,15.583,122.0,61.5,-7.0
2016-03-19,96.0,76.375,48.0,16.292,93.0,55.917,-3.0
2016-03-20,96.0,66.167,35.0,18.875,113.0,58.167,-15.0
2016-03-21,99.0,95.792,86.0,22.875,88.0,57.25,16.0
2016-03-22,99.0,59.25,33.0,11.292,120.0,69.583,14.0
2016-03-23,97.0,66.958,45.0,12.333,100.0,46.625,-9.0
2016-03-24,97.0,65.417,34.0,8.125,94.0,29.125,-25.0
2016-03-25,92.0,68.417,40.0,5.875,93.0,36.375,-17.0
2016-03-26,99.0,88.0,62.0,7.167,88.0,44.583,-16.0
2016-03-27,99.0,98.333,92.0,4.042,41.0,26.708,5.0
2016-03-28,99.0,76.583,47.0,12.167,114.0,58.625,5.0
2016-03-29,99.0,75.208,46.0,17.292,109.0,53.292,-4.0
2016-03-30,99.0,70.542,39.0,20.083,156.0,88.0,-7.0
2016-03-31,99.0,76.833,49.0,14.583,96.0,60.208,25.0
2016-04-01,89.0,73.958,50.0,,110.0,72.792,16.0
2016-04-02,100.0,93.75,81.0,,98.0,78.417,44.0
2016-04-03,100.0,76.75,53.0,,215.0,156.0,84.0
2016-04-04,100.0,93.583,69.0,,166.0,103.042,74.0
2016-04-05,100.0,72.458,32.0,,129.0,90.208,50.0
2016-04-06,99.0,75.208,41.0,,163.0,96.167,35.0
2016-04-07,100.0,99.708,97.0,,132.0,104.917,65.0
2016-04-08,100.0,71.292,49.0,,181.0,135.167,83.0
2016-04-09,100.0,73.167,26.0,,230.0,145.417,50.0
2016-04-10,100.0,85.125,49.0,,191.0,102.333,64.0
2016-04-11,99.0,65.167,32.0,,114.0,68.417,35.0
2016-04-12,87.0,57.833,34.0,,112.0,64.125,-13.0
2016-04-13,92.0,74.375,58.0,,187.0,137.042,43.0
2016-04-14,100.0,97.167,79.0,,162.0,125.667,93.0
2016-04-15,100.0,58.667,33.0,,159.0,111.042,33.0
2016-04-16,98.0,71.792,40.0,,167.0,106.167,12.0
2016-04-17,92.0,74.708,55.0,,207.0,166.292,115.0
2016-04-18,70.0,49.208,42.0,,199.0,161.042,135.0
2016-04-19,81.0,55.292,37.0,,166.0,129.417,91.0
2016-04-20,99.0,65.417,42.0,,152.0,105.083,32.0
2016-04-21,100.0,83.583,56.0,,202.0,142.292,86.0
2016-04-22,100.0,94.625,82.0,,148.0,127.625,99.0
2016-04-23,100.0,82.583,50.0,,237.0,152.958,103.0
2016-04-24,100.0,74.875,32.0,,177.0,122.042,52.0
2016-04-25,100.0,78.167,52.0,,180.0,119.208,40.0
2016-04-26,100.0,83.75,50.0,,236.0,139.417,72.0
2016-04-27,100.0,84.792,66.0,,155.0,117.542,75.0
2016-04-28,100.0,100.0,100.0,,132.0,108.167,90.0
2016-04-29,100.0,72.458,40.0,,170.0,119.292,46.0
2016-04-30,98.0,63.792,38.0,,194.0,118.25,32.0
2016-05-01,96.0,87.917,61.0,,192.0,125.708,101.0
2016-05-02,100.0,89.875,72.0,,153.0,113.833,78.0
2016-05-03,100.0,84.792,63.0,,228.0,162.375,69.0
2016-05-04,100.0,95.5,86.0,,193.0,156.833,113.0
2016-05-05,100.0,57.417,33.0,,225.0,168.375,97.0
2016-05-06,84.0,54.417,27.0,,237.0,172.917,100.0
2016-05-07,92.0,62.75,44.0,,269.0,199.0,145.0
2016-05-08,89.0,54.083,29.0,,225.0,166.417,90.0
2016-05-09,96.0,75.542,56.0,,215.0,158.792,81.0
2016-05-10,100.0,99.792,95.0,,160.0,147.958,135.0
2016-05-11,100.0,97.417,70.0,,179.0,141.333,128.0
2016-05-12,98.0,66.333,41.0,,227.0,172.083,116.0
2016-05-13,100.0,83.958,60.0,,237.0,175.208,99.0
2016-05-14,99.0,78.333,53.0,,168.0,140.875,101.0
2016-05-15,99.0,79.667,64.0,,164.0,124.167,85.0
2016-05-16,99.0,83.75,64.0,,203.0,155.292,79.0
2016-05-17,99.0,97.292,86.0,,173.0,145.875,107.0
2016-05-18,99.0,79.458,36.0,,213.0,140.333,79.0
2016-05-19,99.0,83.167,58.0,,203.0,141.875,78.0
2016-05-20,99.0,87.792,70.0,,173.0,133.833,95.0
2016-05-21,99.0,92.708,72.0,,173.0,147.375,99.0
2016-05-22,99.0,87.917,52.0,,249.0,174.042,109.0
2016-05-23,99.0,73.0,34.0,,270.0,182.708,92.0
2016-05-24,99.0,80.667,43.0,,236.0,176.5,116.0
2016-05-25,99.0,83.0,55.0,,234.0,194.958,151.0
2016-05-26,99.0,79.87,55.0,,280.0,222.174,160.0
2016-05-27,99.0,94.125,79.0,,213.0,174.708,133.0
2016-05-28,99.0,85.208,59.0,,216.0,165.583,124.0
2016-05-29,99.0,78.375,41.0,,230.0,176.0,110.0
2016-05-30,99.0,91.625,71.0,,203.0,175.625,159.0
2016-05-31,99.0,87.542,68.0,,219.0,187.875,153.0
2016-06-01,99.0,52.208,32.0,,239.0,188.917,139.0
2016-06-02,86.0,55.25,36.0,,221.0,167.542,117.0
2016-06-03,91.0,62.625,46.0,,209.0,159.625,97.0
2016-06-04,99.0,77.542,52.0,,266.0,194.583,105.0
2016-06-05,96.0,76.292,46.0,,260.0,196.417,151.0
2016-06-06,99.0,82.875,62.0,,196.0,167.708,145.0
2016-06-07,97.0,80.708,60.0,,236.0,188.125,153.0
2016-06-08,98.0,80.958,62.0,,251.0,208.5,170.0
2016-06-09,99.0,94.833,77.0,,230.0,203.625,171.0
2016-06-10,99.0,82.542,48.0,,259.0,198.958,132.0
2016-06-11,99.0,79.417,53.0,,257.0,194.708,122.0
2016-06-12,99.0,87.5,68.0,,248.0,210.25,170.0
2016-06-13,99.0,98.375,91.0,,207.0,174.542,165.0
2016-06-14,99.0,94.333,83.0,,191.0,174.0,155.0
2016-06-15,99.0,91.958,76.0,,197.0,175.125,157.0
2016-06-16,99.0,98.042,93.0,,220.0,197.833,172.0
2016-06-17,99.0,92.375,71.0,,240.0,198.75,162.0
2016-06-18,99.0,79.333,43.0,,285.0,213.0,151.0
2016-06-19,99.0,87.292,72.0,,257.0,211.417,157.0
2016-06-20,99.0,90.875,71.0,,242.0,211.125,177.0
2016-06-21,99.0,89.583,73.0,,242.0,207.125,162.0
2016-06-22,99.0,96.875,89.0,,216.0,202.375,194.0
2016-06-23,99.0,99.0,99.0,,204.0,191.833,179.0
2016-06-24,99.0,97.25,86.0,,207.0,196.708,179.0
2016-06-25,99.0,96.75,76.0,,238.0,212.083,193.0
2016-06-26,97.0,68.833,48.0,,264.0,221.917,162.0
2016-06-27,99.0,85.167,66.0,,239.0,198.958,145.0
2016-06-28,99.0,98.917,97.0,,191.0,181.833,176.0
2016-06-29,99.0,90.292,68.0,,239.0,201.75,165.0
2016-06-30,99.0,98.708,95.0,,215.0,202.5,190.0
2016-07-01,99.0,91.792,70.0,,255.0,213.458,190.0
2016-07-02,99.0,94.5,82.0,,256.0,231.667,199.0
2016-07-03,99.0,90.208,68.0,,267.0,240.5,207.0
2016-07-04,99.0,91.417,73.0,,272.0,226.208,191.0
2016-07-05,99.0,98.958,98.0,,191.0,176.458,170.0
2016-07-06,99.0,94.208,80.0,,242.0,209.375,170.0
2016-07-07,99.0,95.75,89.0,,235.0,201.375,185.0
2016-07-08,99.0,91.5,70.0,,249.0,212.25,171.0
2016-07-09,99.0,98.167,90.0,,248.0,217.833,191.0
2016-07-10,99.0,84.875,59.0,,297.0,235.708,179.0
2016-07-11,99.0,82.083,57.0,,276.0,235.25,189.0
2016-07-12,99.0,86.875,68.0,,249.0,219.708,184.0
2016-07-13,99.0,97.417,84.0,,240.0,211.5,174.0
2016-07-14,99.0,94.208,74.0,,261.0,232.625,215.0
2016-07-15,99.0,95.25,78.0,,228.0,204.25,192.0
2016-07-16,99.0,87.833,67.0,,246.0,214.25,186.0
2016-07-17,99.0,91.833,70.0,,280.0,239.708,203.0
2016-07-18,99.0,86.125,56.0,,282.0,249.458,218.0
2016-07-19,99.0,83.958,55.0,,280.0,238.5,200.0
2016-07-20,99.0,87.125,66.0,,257.0,221.5,187.0
2016-07-21,99.0,92.167,77.0,,232.0,209.75,195.0
2016-07-22,99.0,83.625,67.0,,229.0,204.375,191.0
2016-07-23,99.0,88.583,78.0,,212.0,197.125,183.0
2016-07-24,99.0,94.333,86.0,,227.0,204.375,185.0
2016-07-25,99.0,88.375,66.0,,272.0,224.167,171.0
2016-07-26,99.0,92.792,78.0,,255.0,228.167,197.0
2016-07-27,99.0,88.0,66.0,,291.0,242.583,210.0
2016-07-28,99.0,86.5,68.0,,295.0,252.833,224.0
2016-07-29,99.0,80.792,56.0,,297.0,252.542,205.0
2016-07-30,99.0,84.375,63.0,,300.0,245.333,188.0
2016-07-31,99.0,91.375,70.0,,299.0,245.583,192.0
2016-08-01,99.0,92.792,76.0,,285.0,253.5,237.0
2016-08-02,99.0,90.833,68.0,,283.0,252.458,225.0
2016-08-03,99.0,95.292,81.0,,277.0,245.167,210.0
2016-08-04,99.0,88.625,63.0,,296.0,255.167,215.0
2016-08-05,99.0,87.083,63.0,,324.0,265.333,218.0
2016-08-06,99.0,86.625,60.0,,312.0,261.917,215.0
2016-08-07,99.0,89.0,65.0,,313.0,260.0,224.0
2016-08-08,99.0,98.208,93.0,,260.0,244.792,228.0
2016-08-09,99.0,71.083,49.0,,333.0,283.583,222.0
2016-08-10,99.0,84.042,59.0,,270.0,240.667,212.0
2016-08-11,99.0,88.208,62.0,,283.0,236.0,191.0
2016-08-12,99.0,85.875,56.0,,280.0,219.375,174.0
2016-08-13,99.0,87.833,61.0,,257.0,210.625,157.0
2016-08-14,99.0,87.125,60.0,,273.0,213.167,164.0
2016-08-15,99.0,86.292,70.0,,284.0,243.042,187.0
2016-08-16,99.0,90.125,63.0,,317.0,259.208,216.0
2016-08-17,99.0,90.333,60.0,,327.0,267.542,240.0
2016-08-18,99.0,99.0,99.0,,251.0,236.75,228.0
2016-08-19,99.0,95.375,71.0,,281.0,250.208,233.0
2016-08-20,99.0,98.625,95.0,,264.0,251.25,237.0
2016-08-21,99.0,88.292,65.0,,326.0,270.958,237.0
2016-08-22,99.0,96.917,86.0,,290.0,255.792,229.0
2016-08-23,99.0,93.5,79.0,,290.0,245.417,225.0
2016-08-24,99.0,96.083,85.0,,264.0,236.333,219.0
2016-08-25,99.0,89.292,68.0,,297.0,256.667,216.0
2016-08-26,99.0,88.292,67.0,,305.0,259.292,218.0
2016-08-27,99.0,97.917,91.0,,225.0,205.0,198.0
2016-08-28,99.0,99.0,99.0,,213.0,202.958,197.0
2016-08-29,99.0,99.0,99.0,,248.0,236.917,216.0
2016-08-30,99.0,93.542,72.0,,257.0,235.958,208.0
2016-08-31,99.0,88.167,62.0,,297.0,234.583,184.0
2016-09-01,99.0,87.292,55.0,,280.0,226.375,171.0
2016-09-02,99.0,92.917,74.0,,277.0,234.875,194.0
2016-09-03,99.0,90.625,69.0,,281.0,244.042,219.0
2016-09-04,99.0,95.833,74.0,,270.0,238.625,221.0
2016-09-05,99.0,90.167,62.0,,314.0,256.292,205.0
2016-09-06,99.0,88.958,67.0,,309.0,269.583,234.0
2016-09-07,99.0,97.333,85.0,,255.0,227.75,205.0
2016-09-08,99.0,99.0,99.0,,254.0,230.917,207.0
2016-09-09,99.0,87.042,55.0,,297.0,242.083,212.0
2016-09-10,99.0,75.958,51.0,,288.0,237.125,197.0
2016-09-11,99.0,95.083,82.0,,246.0,215.375,189.0
2016-09-12,99.0,99.0,99.0,,206.0,201.917,198.0
