date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean,PM25_mean,SPM_mean
2011-01-19,185.667,6.25,11.972333333333333,16.777666666666665,4.805666666666666,2.013666666666667,191.917,,
2011-01-20,185.478,5.522,8.014000000000001,9.924333333333331,1.9103333333333332,3.3329999999999997,191.0,,
2011-01-21,185.25,5.292,7.486,9.819333333333333,2.333,3.563,190.542,,
2011-01-22,185.625,4.5,4.0553333333333335,5.333333333333333,1.2776666666666667,3.8333333333333335,190.125,,
2011-01-23,188.917,3.875,4.458333333333333,6.319333333333333,1.861,4.2636666666666665,192.792,,
2011-01-24,190.917,3.583,4.139,6.180666666666667,2.0416666666666665,2.5553333333333335,194.5,,
2011-01-25,191.609,4.696,4.7636666666666665,6.958333333333333,2.1946666666666665,4.124666666666667,196.304,,
2011-01-26,192.542,4.208,4.905333333333334,8.510333333333334,3.605,5.128666666666667,196.75,,
2011-01-27,191.0,5.905,6.596666666666667,8.187666666666667,1.591,3.435,196.905,,
2011-01-28,190.0,5.292,8.264000000000001,10.472333333333333,2.2083333333333335,4.3613333333333335,195.292,,
2011-01-29,190.042,4.792,4.541333333333333,5.139,0.5973333333333334,3.972,194.833,,
2011-01-30,189.75,4.083,5.521999999999999,7.3629999999999995,1.8413333333333333,8.235999999999999,193.833,,
2011-01-31,189.583,5.042,6.597333333333334,9.110999999999999,2.514,5.083333333333333,194.625,,
2011-02-01,191.478,6.087,7.972,12.291666666666666,4.319333333333334,3.167,197.565,,
2011-02-02,190.833,2.667,3.1526666666666667,4.874666666666667,1.7220000000000002,2.0003333333333333,193.5,,
2011-02-03,192.087,3.304,3.433,4.375333333333333,0.9426666666666667,2.662333333333333,195.391,,
2011-02-04,191.125,3.625,4.9446666666666665,6.194333333333333,1.25,1.2083333333333333,194.75,,
2011-02-05,191.083,3.708,5.833333333333333,6.861,1.0276666666666667,1.736,194.792,,
2011-02-06,187.542,7.583,10.360999999999999,15.430666666666667,5.069333333333334,0.7776666666666667,195.125,,
2011-02-07,187.292,4.75,6.9863333333333335,8.75,1.7636666666666667,1.861,192.042,,
2011-02-08,191.348,3.261,3.5126666666666666,4.911333333333333,1.399,2.3156666666666665,194.609,,
2011-02-09,192.333,3.292,5.359999999999999,7.619,2.2586666666666666,1.2343333333333335,195.625,,
2011-02-10,191.545,3.227,5.563,8.146666666666667,2.5833333333333335,2.544,194.773,,
2011-02-11,191.333,3.917,5.583333333333333,7.333000000000001,1.749666666666667,3.4583333333333335,195.25,,
2011-02-12,192.5,3.833,4.75,5.75,1.0,2.2916666666666665,196.333,,
2011-02-13,189.583,5.667,10.208333333333334,12.888666666666666,2.6803333333333335,1.236,195.25,,
2011-02-14,189.625,8.083,14.541666666666666,23.180666666666667,8.638666666666667,2.013666666666667,197.708,,
2011-02-15,191.0,5.478,9.097333333333333,10.930333333333332,1.8330000000000002,1.75,196.478,,
2011-02-16,191.042,4.125,6.819333333333333,8.986333333333333,2.1666666666666665,5.3613333333333335,195.167,,
2011-02-17,192.208,3.083,4.202,5.941666666666666,1.7396666666666667,2.800666666666667,195.292,,
2011-02-18,195.867,3.333,3.919333333333333,5.263,1.343333333333333,1.3153333333333332,199.2,,
2011-02-19,,,3.0276666666666667,3.5003333333333333,0.472,2.3196666666666665,,,
2011-02-20,193.583,4.667,6.0553333333333335,8.278,2.2223333333333333,3.153,198.25,,
2011-02-21,192.875,5.542,9.180666666666667,11.569333333333333,2.388666666666667,6.097333333333334,198.417,,
2011-02-22,188.304,6.0,8.347333333333333,11.555333333333332,3.208,1.986,194.304,,
2011-02-23,186.208,5.375,7.238666666666667,9.723333333333334,2.485,2.988,191.583,,
2011-02-24,189.667,6.095,6.434666666666668,7.599333333333334,1.1646666666666665,6.988333333333333,195.762,,
2011-02-25,188.0,5.583,5.528,6.764,1.236,5.472,193.583,,
2011-02-26,188.625,4.708,4.277666666666667,4.958333333333333,0.6806666666666666,2.0,193.333,,
2011-02-27,189.583,4.5,6.180666666666667,9.180666666666667,2.9996666666666667,2.236,194.083,,
2011-02-28,189.917,4.75,7.500333333333333,9.847333333333333,2.3473333333333333,2.486,194.667,,
2011-03-01,187.833,5.417,8.597333333333333,12.166666666666666,3.5693333333333332,0.9723333333333333,193.25,,
2011-03-02,190.652,7.565,10.044333333333332,13.209999999999999,3.1656666666666666,1.4453333333333334,198.217,,
2011-03-03,193.208,4.375,5.152666666666667,5.889,0.7363333333333334,1.875,197.583,,
2011-03-04,193.708,4.292,4.597,5.277666666666667,0.6806666666666666,1.236,198.0,,
2011-03-05,191.417,7.375,11.610999999999999,15.972,4.361,1.0136666666666667,198.792,,
2011-03-06,192.0,6.208,6.6386666666666665,8.555666666666667,1.9169999999999998,1.3333333333333333,198.208,,
2011-03-07,194.478,5.783,8.194333333333333,9.889000000000001,1.6943333333333335,3.9583333333333335,200.261,,
2011-03-08,194.625,4.875,6.602333333333334,8.813333333333333,2.210666666666667,2.0946666666666665,199.5,,
2011-03-09,192.958,4.583,5.889,6.958333333333333,1.0696666666666668,2.1806666666666668,197.542,,
2011-03-10,191.792,2.75,4.472333333333333,6.111,1.639,2.5973333333333333,194.542,,
2011-03-11,193.167,2.917,3.264,3.8336666666666663,0.5693333333333334,3.2223333333333333,196.083,,
2011-03-12,193.958,3.0,4.166666666666667,5.5,1.3333333333333333,3.2006666666666668,196.958,,
2011-03-13,193.708,3.25,4.5553333333333335,5.6946666666666665,1.139,9.5,196.958,,
2011-03-14,189.0,5.826,5.389,6.889,1.5,4.1113333333333335,194.826,,
2011-03-15,190.708,6.458,7.083666666666666,8.235999999999999,1.153,5.958333333333333,197.167,,
2011-03-16,188.208,6.625,9.391333333333334,11.389000000000001,1.9973333333333334,2.9949999999999997,194.833,,
2011-03-17,185.364,6.864,6.128666666666667,7.313,1.1843333333333332,1.0983333333333334,192.227,,
2011-03-18,188.417,8.25,6.555666666666667,7.3886666666666665,0.8333333333333334,1.3056666666666665,196.667,,
2011-03-19,187.958,6.125,6.152666666666666,7.166666666666667,1.014,2.5556666666666668,194.083,,
2011-03-20,188.417,7.167,7.25,8.485999999999999,1.236,3.2916666666666665,195.583,,
2011-03-21,190.0,6.13,5.75,6.875,1.125,5.083333333333333,196.13,,
2011-03-22,188.5,5.208,5.447,7.060333333333333,1.6136666666666668,7.446000000000001,193.708,,
2011-03-23,184.292,7.375,7.4863333333333335,9.903,2.4166666666666665,1.8333333333333333,191.667,,
2011-03-24,188.125,4.75,3.6666666666666665,4.208333333333333,0.5416666666666666,1.3053333333333335,192.875,,
2011-03-25,190.708,4.083,2.8056666666666668,3.1946666666666665,0.389,1.4029999999999998,194.792,,
2011-03-26,191.458,5.083,4.405666666666667,5.617,1.2113333333333334,1.4026666666666667,196.542,,
2011-03-27,191.167,4.75,4.333333333333333,5.708333333333333,1.3746666666666665,1.222,195.917,,
2011-03-28,188.304,3.652,5.889,7.1113333333333335,1.2223333333333333,1.3976666666666666,191.957,,
2011-03-29,188.583,2.333,5.440333333333334,6.436333333333334,0.996,0.6233333333333334,190.917,,
2011-03-30,187.381,2.429,4.003666666666667,4.809666666666667,0.806,0.677,189.81,,
2011-03-31,188.333,1.458,3.3196666666666665,3.75,0.4303333333333333,1.9583333333333333,189.792,,
2011-04-01,186.13,5.87,5.3213333333333335,7.611666666666667,2.2903333333333333,2.938,192.0,,
2011-04-02,185.042,4.792,6.597333333333334,7.847,1.2496666666666665,3.403,189.833,,
2011-04-03,186.208,5.125,7.722333333333334,8.903,1.1806666666666665,4.652666666666667,191.333,,
2011-04-04,186.625,4.167,5.458666666666666,6.611,1.1526666666666667,2.7776666666666667,190.792,,
2011-04-05,186.583,4.5,6.014,7.972,1.9583333333333333,2.0,191.083,,
2011-04-06,185.609,4.043,4.180666666666666,5.500333333333333,1.3193333333333335,1.0416666666666667,189.652,,
2011-04-07,184.292,3.542,3.4723333333333333,4.889,1.4166666666666667,0.9166666666666666,187.833,,
2011-04-08,182.762,4.143,3.8033333333333332,4.9206666666666665,1.117,1.1966666666666665,186.905,,
2011-04-09,185.292,4.958,5.166666666666667,6.194333333333333,1.0276666666666667,1.75,190.25,,
2011-04-10,185.375,4.625,4.041666666666667,4.625,0.583,2.153,190.0,,
2011-04-11,184.875,4.958,5.652666666666666,6.597333333333334,0.9443333333333334,2.7776666666666667,189.833,,
2011-04-12,186.333,4.583,6.1803333333333335,7.458333333333333,1.2776666666666667,2.2916666666666665,190.917,,
2011-04-13,186.913,4.435,5.458000000000001,6.791666666666667,1.3336666666666666,1.9723333333333333,191.348,,
2011-04-14,185.833,4.292,4.972333333333333,6.0136666666666665,1.0416666666666667,2.111,190.125,,
2011-04-15,183.783,5.174,6.395666666666666,8.407666666666666,2.0116666666666667,1.2553333333333334,188.957,,
2011-04-16,186.458,5.792,8.541666666666666,9.777666666666667,1.236,2.6246666666666667,192.25,,
2011-04-17,185.333,4.792,5.944333333333333,6.458000000000001,0.5136666666666666,2.8193333333333332,190.125,,
2011-04-18,182.542,4.125,4.347,5.180666666666666,0.8329999999999999,1.4303333333333335,186.667,,
2011-04-19,186.958,4.042,3.9026666666666667,4.861,0.9583333333333334,2.139,191.0,,
2011-04-20,187.478,4.304,4.875,5.9863333333333335,1.111,2.486,191.783,,
2011-04-21,186.625,4.458,4.944333333333334,6.194333333333333,1.25,2.0833333333333335,191.083,,
2011-04-22,185.81,4.0,4.5,5.530666666666666,1.03,1.148,189.81,,
2011-04-23,185.958,3.458,3.139,3.888666666666667,0.75,1.0696666666666668,189.417,,
2011-04-24,191.0,4.042,3.667,4.486,0.8193333333333334,1.097,195.042,,
2011-04-25,190.125,4.0,4.569333333333334,6.028,1.4583333333333333,1.361,194.125,,
2011-04-26,187.833,4.125,4.472333333333333,5.8886666666666665,1.4169999999999998,2.7776666666666667,191.958,,
2011-04-27,185.913,4.435,5.8053333333333335,7.424333333333333,1.6186666666666667,1.8296666666666666,190.348,,
2011-04-28,188.292,3.375,5.305666666666666,6.602333333333334,1.2966666666666666,1.3179999999999998,191.667,,
2011-04-29,190.333,3.417,4.028,4.8613333333333335,0.8333333333333334,0.875,193.75,,
2011-04-30,188.0,3.875,3.611,4.6803333333333335,1.0696666666666668,0.8056666666666666,191.875,,
2011-05-01,185.25,3.458,3.917,4.819333333333334,0.9026666666666667,1.0973333333333333,188.708,,
2011-05-02,188.875,4.5,4.805666666666666,5.694333333333333,0.8886666666666666,1.7083333333333333,193.375,,
2011-05-03,189.0,4.583,7.639,8.777666666666667,1.1386666666666667,1.7083333333333333,193.583,,
2011-05-04,186.783,3.696,4.458333333333333,5.402666666666666,0.9443333333333334,2.389,190.478,,
2011-05-05,184.875,2.917,3.5,4.111,0.611,0.7639999999999999,187.792,,
2011-05-06,184.217,3.174,6.2443333333333335,7.589333333333333,1.345,0.5606666666666666,187.391,,
2011-05-07,181.792,2.792,5.375,6.402666666666666,1.0276666666666667,0.486,184.583,,
2011-05-08,180.958,3.125,4.180666666666666,5.541666666666667,1.3613333333333333,1.486,184.083,,
2011-05-09,179.792,5.792,6.236,8.638666666666667,2.4026666666666667,1.6526666666666667,185.583,,
2011-05-10,175.042,4.333,3.8196666666666665,6.4303333333333335,2.611,1.6386666666666667,179.375,,
2011-05-11,178.652,3.913,4.291666666666667,6.861,2.5693333333333332,1.486,182.565,,
2011-05-12,178.083,2.458,5.097333333333333,7.416666666666667,2.3196666666666665,1.4583333333333333,180.542,,
2011-05-13,187.708,2.667,5.301333333333333,6.026,0.7240000000000001,2.313333333333333,190.375,,
2011-05-14,189.545,3.727,4.955333333333333,5.3999999999999995,0.4443333333333333,1.4749999999999999,193.273,,
2011-05-15,190.375,3.833,3.5376666666666665,3.6970000000000005,0.15966666666666665,1.7526666666666666,194.208,,
2011-05-16,189.458,4.458,5.652666666666666,6.25,0.5973333333333334,2.667,193.917,,
2011-05-17,190.042,4.542,5.333333333333333,6.000333333333333,0.6670000000000001,2.0553333333333335,194.583,,
2011-05-18,187.565,3.826,4.958333333333333,5.486,0.5276666666666667,2.4583333333333335,191.391,,
2011-05-19,185.5,2.818,3.4873333333333334,4.024,0.5363333333333333,0.9166666666666666,188.318,,
2011-05-20,182.167,3.292,5.564333333333333,6.688333333333333,1.1236666666666666,0.914,185.458,,
2011-05-21,178.75,2.75,2.8973333333333335,4.847333333333333,1.95,0.389,181.5,,
2011-05-22,178.208,2.917,2.764,5.528,2.764,1.1806666666666665,181.125,,
2011-05-23,183.917,3.792,7.634666666666667,9.244,1.609,1.611,187.708,,
2011-05-24,186.125,3.167,5.555666666666667,6.916666666666667,1.3613333333333333,1.2916666666666667,189.292,,
2011-05-25,185.652,4.13,4.916666666666667,5.847333333333334,0.9306666666666666,0.9863333333333334,189.783,,
2011-05-26,183.5,4.042,3.4306666666666668,4.111,0.6806666666666666,0.5833333333333334,187.542,,
2011-05-27,183.083,4.042,3.9723333333333333,4.791666666666667,0.8193333333333334,0.5833333333333334,187.125,,
2011-05-28,184.25,7.0,9.886333333333333,12.075666666666669,2.1893333333333334,0.6973333333333334,191.25,,
2011-05-29,179.409,3.955,1.8523333333333334,2.298,0.4456666666666667,0.7826666666666666,183.364,,
2011-05-30,182.833,5.208,4.444333333333334,5.222333333333333,0.7776666666666667,2.514,188.042,,
2011-05-31,182.042,5.125,4.903,6.472333333333334,1.5693333333333335,2.264,187.167,,
2011-06-01,185.565,4.826,5.416666666666667,6.708333333333333,1.2916666666666667,0.75,190.391,,
2011-06-02,185.292,3.75,3.139,4.236,1.097,1.236,189.042,,
2011-06-03,183.083,3.375,3.6943333333333332,4.791666666666667,1.0973333333333333,0.9026666666666667,186.458,,
2011-06-04,183.458,3.542,2.9373333333333336,4.048333333333333,1.1113333333333333,0.9923333333333334,187.0,,
2011-06-05,182.304,3.304,4.099333333333333,4.855666666666667,0.7563333333333334,0.9556666666666667,185.609,,
2011-06-06,183.375,3.542,3.6663333333333337,5.152666666666667,1.486,0.9863333333333334,186.917,,
2011-06-07,184.167,3.458,5.847,6.75,0.9026666666666667,0.8333333333333334,187.625,,
2011-06-08,184.304,4.261,4.805666666666666,5.749666666666667,0.9446666666666667,0.8473333333333333,188.565,,
2011-06-09,184.625,4.125,3.2223333333333333,4.319333333333334,1.0973333333333333,1.1526666666666667,188.75,,
2011-06-10,184.083,5.792,5.319333333333334,6.930666666666667,1.611,0.6666666666666666,189.875,,
2011-06-11,177.958,5.375,7.708333333333333,11.291666666666666,3.5836666666666663,0.875,183.333,,
2011-06-12,181.261,5.217,8.370333333333333,9.904333333333334,1.5350000000000001,1.7046666666666666,186.478,,
2011-06-13,183.375,5.0,5.041666666666667,6.291666666666667,1.2496666666666665,1.3473333333333333,188.375,,
2011-06-14,187.375,5.083,5.1803333333333335,6.3196666666666665,1.139,1.4586666666666668,192.458,,
2011-06-15,186.652,4.261,6.041666666666667,7.694333333333333,1.6526666666666667,1.014,190.913,,
2011-06-16,185.208,4.25,8.833,10.388666666666667,1.5556666666666665,0.875,189.458,,
2011-06-17,185.875,6.667,6.319333333333333,8.166666666666666,1.8473333333333333,1.3753333333333335,192.542,,
2011-06-18,183.5,5.333,7.097333333333334,9.430666666666667,2.3333333333333335,1.1386666666666667,188.833,,
2011-06-19,181.87,3.435,4.926333333333333,5.4926666666666675,0.5663333333333332,0.9006666666666666,185.304,,
2011-06-20,184.765,4.471,9.791333333333334,12.625,2.8333333333333335,1.125,189.235,,
2011-06-21,184.708,7.083,8.569333333333333,13.792000000000002,5.222333333333333,3.014,191.792,,
2011-06-22,177.957,4.522,3.8193333333333332,6.639,2.8196666666666665,1.986,182.478,,
2011-06-23,176.917,4.417,2.8753333333333333,4.944333333333334,2.0693333333333332,2.4306666666666668,181.333,,
2011-06-24,176.042,3.667,2.9179999999999997,4.613333333333333,1.6956666666666667,1.5656666666666668,179.708,,
2011-06-25,175.5,3.667,2.639,4.625,1.986,0.75,179.167,,
2011-06-26,174.208,1.25,1.361,1.9303333333333335,0.5693333333333334,0.5416666666666666,175.458,,
2011-06-27,175.708,3.0,3.0833333333333335,4.333666666666667,1.25,0.8056666666666666,178.708,,
2011-06-28,177.333,4.0,3.6526666666666667,5.778,2.125,1.8470000000000002,181.333,,
2011-06-29,145.955,32.864,4.153,6.916666666666667,2.764,1.5970000000000002,178.818,,
2011-06-30,179.667,5.167,5.435666666666667,8.415666666666667,2.98,2.0206666666666666,184.833,,
2011-07-01,179.417,4.875,3.875,6.9863333333333335,3.111333333333333,2.389,184.292,,
2011-07-02,177.545,16.773,4.742666666666667,6.405,1.6630000000000003,2.6426666666666665,194.318,,
2011-07-03,178.667,5.542,3.389,4.916666666666667,1.5279999999999998,1.3193333333333335,184.208,,
2011-07-04,179.042,4.917,3.0553333333333335,4.277666666666667,1.2220000000000002,1.0973333333333333,183.958,,
2011-07-05,184.333,5.0,5.375,6.430666666666667,1.0556666666666665,2.8333333333333335,189.333,,
2011-07-06,184.609,10.435,7.472333333333334,10.124666666666668,2.653,0.6803333333333333,195.043,,
2011-07-07,179.458,8.5,5.125,12.069666666666668,6.944333333333333,1.9280000000000002,187.958,,
2011-07-08,176.522,5.783,2.3966666666666665,4.912333333333334,2.5156666666666667,1.0033333333333332,182.304,,
2011-07-09,176.583,5.333,3.083,4.597333333333333,1.514,1.0416666666666667,181.917,,
2011-07-10,177.875,5.458,2.75,3.8473333333333333,1.0973333333333333,0.9166666666666666,183.333,,
2011-07-11,177.958,5.042,3.0416666666666665,4.791666666666667,1.75,1.2916666666666667,183.0,,
2011-07-12,178.917,5.5,3.5276666666666667,5.597333333333334,2.0693333333333332,1.6666666666666667,184.417,,
2011-07-13,178.913,3.174,5.180666666666666,7.180666666666667,2.0,1.3886666666666667,182.087,,
2011-07-14,179.292,2.708,3.1806666666666668,4.930666666666666,1.75,1.1529999999999998,182.0,,
2011-07-15,178.522,2.174,2.332666666666667,3.8859999999999997,1.5533333333333335,0.7943333333333333,180.696,,
2011-07-16,177.875,2.292,2.639,4.5,1.861,1.5136666666666667,180.167,,
2011-07-17,176.583,1.458,2.9583333333333335,4.319333333333334,1.361,2.611,178.042,,
2011-07-18,173.25,1.25,1.5,2.264,0.7636666666666666,1.4166666666666667,174.5,,
2011-07-19,171.292,1.917,2.4303333333333335,3.6943333333333332,1.264,1.0556666666666665,173.208,,
2011-07-20,180.522,1.565,3.3473333333333333,5.777666666666666,2.4306666666666668,2.25,182.087,,
2011-07-21,183.75,2.667,4.708333333333333,6.319333333333333,1.611,3.6246666666666667,186.417,,
2011-07-22,187.045,2.273,5.609666666666667,7.101666666666667,1.492,1.881,189.318,,
2011-07-23,187.0,2.208,3.0973333333333333,3.5553333333333335,0.4583333333333333,1.0833333333333333,189.208,,
2011-07-24,185.875,2.0,3.2503333333333333,3.5973333333333333,0.347,1.764,187.875,,
2011-07-25,185.917,1.458,3.3053333333333335,4.319333333333334,1.0136666666666667,1.4029999999999998,187.375,,
2011-07-26,187.125,2.792,3.9306666666666668,4.944333333333334,1.014,1.4723333333333333,189.917,,
2011-07-27,178.826,3.957,2.6943333333333332,3.7083333333333335,1.014,1.139,182.783,,
2011-07-28,175.625,3.708,2.5020000000000002,3.8830000000000005,1.381,1.143,179.333,,
2011-07-29,178.818,4.182,3.8516666666666666,5.261666666666667,1.4100000000000001,1.7876666666666665,183.0,,
2011-07-30,176.833,4.208,3.7223333333333333,4.8886666666666665,1.1666666666666667,2.597,181.042,,
2011-07-31,176.833,5.208,3.625,4.249666666666667,0.6246666666666666,2.2083333333333335,182.042,,
2011-08-01,176.458,5.375,3.9306666666666668,4.861,0.9303333333333333,1.8886666666666667,181.833,,
2011-08-02,176.417,5.125,4.1803333333333335,6.069333333333333,1.889,1.861,181.542,,
2011-08-03,175.304,2.565,4.375,7.722,3.347,2.278,177.87,,
2011-08-04,175.542,1.208,4.4446666666666665,6.1946666666666665,1.75,2.1943333333333332,176.75,,
2011-08-05,173.87,2.174,4.408333333333334,6.369666666666667,1.9613333333333334,1.7383333333333333,176.043,,
2011-08-06,173.25,1.25,1.889,3.0693333333333332,1.1806666666666665,0.6806666666666668,174.5,,
2011-08-07,174.292,0.792,1.8056666666666665,2.6663333333333337,0.8610000000000001,0.7359999999999999,175.083,,
2011-08-08,175.5,1.667,2.638666666666667,3.875,1.2363333333333333,0.6666666666666666,177.167,,
2011-08-09,177.583,2.042,2.6666666666666665,4.819333333333334,2.153,0.972,179.625,,
2011-08-10,177.391,4.739,3.892333333333333,6.5200000000000005,2.627666666666667,2.971,182.13,,
2011-08-11,176.458,4.042,3.3196666666666665,4.472,1.1526666666666665,1.9026666666666667,180.5,,
2011-08-12,176.0,3.826,3.204333333333333,4.730666666666667,1.5266666666666666,1.4673333333333334,179.826,,
2011-08-13,176.5,3.875,2.778,3.7916666666666665,1.0136666666666667,2.0416666666666665,180.375,,
2011-08-14,177.917,4.167,2.486333333333333,3.6803333333333335,1.1946666666666665,0.9166666666666666,182.083,,
2011-08-15,178.958,4.417,3.0693333333333332,4.180666666666666,1.111,0.4166666666666667,183.375,,
2011-08-16,178.25,5.083,3.9723333333333333,5.680666666666667,1.7083333333333333,1.6526666666666667,183.333,,
2011-08-17,177.13,3.957,2.5973333333333333,4.208333333333333,1.611,0.4443333333333333,181.087,,
2011-08-18,181.792,4.208,3.5693333333333332,5.333333333333333,1.7636666666666667,0.8473333333333333,186.0,,
2011-08-19,186.708,3.917,4.161333333333333,5.25,1.0886666666666667,1.4643333333333333,190.625,,
2011-08-20,187.409,4.591,4.637666666666667,5.655333333333334,1.018,2.1326666666666667,192.0,,
2011-08-21,183.458,3.542,3.3056666666666668,4.347,1.0416666666666667,1.292,187.0,,
2011-08-22,186.292,6.167,4.5,5.749666666666667,1.25,1.8196666666666665,192.458,,
2011-08-23,177.75,3.167,2.3053333333333335,3.986,1.6806666666666665,1.2223333333333333,180.917,,
2011-08-24,176.348,4.957,2.633,5.0023333333333335,2.3689999999999998,0.871,181.304,,
2011-08-25,176.227,4.5,3.318,6.5566666666666675,3.2386666666666666,1.4706666666666666,180.727,,
2011-08-26,176.5,4.792,3.25,6.041333333333334,2.7913333333333337,1.6666666666666667,181.292,,
2011-08-27,176.25,4.458,2.2083333333333335,3.9723333333333333,1.764,1.2083333333333333,180.708,,
2011-08-28,177.417,4.083,1.861,2.6246666666666667,0.7639999999999999,1.2916666666666667,181.5,,
2011-08-29,177.792,4.75,2.4026666666666667,3.8336666666666663,1.4303333333333335,1.5276666666666667,182.542,,
2011-08-30,177.292,5.708,2.4583333333333335,3.7916666666666665,1.3333333333333333,1.5416666666666667,183.0,,
2011-08-31,178.435,2.348,3.7776666666666667,5.111,1.3333333333333333,2.4166666666666665,180.783,,
2011-09-01,177.125,2.417,5.194333333333334,6.416999999999999,1.2223333333333333,3.3193333333333332,179.542,,
2011-09-02,173.458,0.833,3.6336666666666666,4.977333333333333,1.3433333333333335,2.856,174.292,,
2011-09-03,173.909,1.045,1.9546666666666663,3.2503333333333333,1.2953333333333334,2.6969999999999996,174.955,,
2011-09-04,178.75,1.625,1.9446666666666665,2.153,0.20833333333333334,3.375,180.375,,
2011-09-05,181.208,1.75,3.097,3.8333333333333335,0.7363333333333334,2.875,182.958,,
2011-09-06,184.583,2.208,4.083333333333333,4.791666666666667,0.7083333333333334,2.375,186.792,,
2011-09-07,186.087,3.261,3.5556666666666668,3.972,0.4166666666666667,2.0556666666666668,189.348,,
2011-09-08,184.917,3.625,3.028,3.375,0.347,1.6946666666666665,188.542,,
2011-09-09,183.227,3.5,2.662333333333333,4.0440000000000005,1.3813333333333333,1.1746666666666667,186.727,,
2011-09-10,179.625,2.583,2.0833333333333335,3.9303333333333335,1.8470000000000002,0.6946666666666667,182.208,,
2011-09-11,179.625,3.0,2.0696666666666665,3.6946666666666665,1.625,1.3473333333333333,182.625,,
2011-09-12,181.083,2.333,3.4723333333333333,6.1803333333333335,2.7086666666666663,1.375,183.417,,
2011-09-13,181.5,2.167,3.2223333333333333,5.222333333333333,2.0,1.2636666666666667,183.667,,
2011-09-14,179.174,4.826,3.219333333333333,5.630333333333333,2.4113333333333333,1.4226666666666665,184.0,,
2011-09-15,178.208,2.958,4.166666666666667,6.958333333333333,2.7916666666666665,2.1906666666666665,181.167,,
2011-09-16,176.125,3.208,4.75,7.194333333333333,2.4443333333333332,2.3333333333333335,179.333,,
2011-09-17,174.571,3.524,4.192666666666667,7.364999999999999,3.1726666666666667,1.2103333333333335,178.095,,
2011-09-18,174.542,3.0,1.4166666666666667,2.5,1.0833333333333333,0.5693333333333334,177.542,,
2011-09-19,176.708,3.125,4.389,6.125,1.736,1.7636666666666667,179.833,,
2011-09-20,174.792,3.625,4.208333333333333,6.0136666666666665,1.8056666666666665,2.0973333333333333,178.417,,
2011-09-21,185.095,2.286,3.625,5.572,1.947,2.116,187.381,,
2011-09-22,189.292,2.458,3.892666666666667,4.834666666666666,0.9423333333333334,2.836,191.75,,
2011-09-23,191.125,2.833,4.944333333333334,5.555666666666667,0.6113333333333334,2.8196666666666665,193.958,,
2011-09-24,192.0,3.875,4.986,5.819333333333333,0.8333333333333334,1.5696666666666665,195.875,,
2011-09-25,191.292,3.292,4.166666666666667,4.805666666666666,0.6386666666666666,1.6113333333333333,194.583,,
2011-09-26,189.958,3.5,7.541666666666667,9.014000000000001,1.4723333333333333,1.375,193.458,,
2011-09-27,189.375,3.333,5.777666666666666,7.166666666666667,1.389,1.764,192.708,,
2011-09-28,183.652,4.13,5.889,7.972,2.0833333333333335,1.1666666666666667,187.783,,
2011-09-29,183.125,4.25,3.3053333333333335,4.444333333333334,1.139,0.9026666666666667,187.375,,
2011-09-30,184.864,4.364,4.381666666666667,5.916333333333333,1.5346666666666666,3.9403333333333337,189.227,,
2011-10-01,188.917,5.083,5.4446666666666665,6.3453333333333335,0.9006666666666666,5.307666666666667,194.0,,
