date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2013-01-26,35.0,32.0,28.0,3.1,3.1,0.0,,,9.9,4.59,0.9
2013-01-27,63.0,38.083,24.0,16.609,18.043,1.435,,16.692,7.2,2.625,-0.7
2013-01-28,67.0,45.042,27.0,32.083,47.292,15.208,,23.0,14.5,5.412,-2.7
2013-01-29,57.0,38.542,19.0,18.667,20.5,1.833,,14.25,12.8,7.225,3.1
2013-01-30,79.0,61.25,47.0,35.667,58.875,23.208,,42.667,13.1,6.004,1.8
2013-01-31,80.0,43.583,23.0,12.174,18.565,6.391,,14.333,12.6,7.446,2.3
2013-02-01,83.0,56.292,34.0,19.75,24.708,4.958,,22.375,11.4,4.979,-0.9
2013-02-02,86.0,65.5,46.0,28.417,38.917,10.5,,53.583,12.1,5.683,1.9
2013-02-03,86.0,68.625,47.0,39.909,73.136,33.227,,75.957,16.4,8.075,-0.1
2013-02-04,90.0,77.458,57.0,9.958,10.417,0.458,,12.75,9.9,3.112,-2.2
2013-02-05,67.0,45.458,29.0,11.25,13.333,2.083,,7.5,3.1,-0.725,-4.3
2013-02-06,45.0,39.25,30.0,9.833,10.458,0.625,,7.792,5.7,1.283,-2.4
2013-02-07,56.0,41.917,29.0,18.304,20.261,1.957,,13.708,6.1,2.1,-1.5
2013-02-08,92.0,83.375,50.0,7.208,7.292,0.083,,9.75,0.8,-0.554,-1.9
2013-02-09,92.0,58.208,38.0,3.875,4.167,0.292,,4.708,8.8,4.45,1.0
2013-02-10,59.0,43.75,25.0,15.958,17.667,1.708,,12.708,8.8,4.479,1.5
2013-02-11,63.0,48.542,34.0,7.708,7.792,0.083,,7.542,5.5,2.45,0.3
2013-02-12,75.0,49.458,39.0,13.75,17.083,3.333,,10.208,8.3,4.046,0.0
2013-02-13,82.0,53.375,30.0,24.5,51.5,27.0,,16.042,9.1,3.5,-2.6
2013-02-14,91.0,79.292,50.0,12.043,12.174,0.13,,9.875,2.8,0.617,-0.6
2013-02-15,95.0,81.833,53.0,3.833,3.958,0.125,,5.708,5.7,2.625,-0.4
2013-02-16,59.0,46.625,33.0,2.417,2.417,0.0,,10.458,8.0,5.771,3.6
2013-02-17,68.0,42.625,29.0,12.783,15.043,2.261,,22.435,10.8,4.796,-0.9
2013-02-18,51.0,39.083,25.0,6.042,6.083,0.042,,10.125,7.4,3.333,0.1
2013-02-19,55.0,42.708,27.0,9.583,9.833,0.25,,9.333,8.5,3.088,-0.6
2013-02-20,65.0,48.875,32.0,27.667,32.75,5.083,,24.25,7.0,2.767,-1.7
2013-02-21,62.0,40.708,21.0,8.783,8.913,0.13,,11.792,8.6,3.617,0.1
2013-02-22,56.0,42.542,25.0,9.208,9.333,0.125,,8.458,8.9,3.221,-1.0
2013-02-23,65.0,49.958,32.0,9.5,9.5,0.0,,12.667,8.8,3.8,-1.0
2013-02-24,63.0,51.208,39.0,16.167,16.958,0.792,,15.792,9.2,5.188,2.3
2013-02-25,80.0,50.292,25.0,21.739,30.87,9.13,,28.826,13.8,6.146,-0.4
2013-02-26,71.0,51.292,26.0,23.042,26.667,3.625,,34.917,15.2,7.662,0.9
2013-02-27,93.0,80.75,70.0,42.75,59.042,16.292,,69.583,9.5,6.829,4.2
2013-02-28,92.0,57.375,29.0,15.087,15.739,0.652,,35.375,18.2,12.7,7.1
2013-03-01,91.0,79.333,58.0,13.458,13.542,0.083,,33.083,10.0,7.633,5.8
2013-03-02,91.0,85.5,75.0,5.5,5.5,0.0,,17.792,5.9,4.925,3.8
