date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-03-19,190.043,3.7915,87.0,75.125,59.0,4.696,5.9565,7.3580000000000005,1.3165,2.826,174.0,135.583,110.0,194.739
2012-03-20,195.304,3.8335,91.0,79.833,59.0,5.174,4.6875,5.3125,0.625,1.083,165.0,110.0,50.0,200.478
2012-03-21,187.833,2.875,81.0,60.083,45.0,2.667,6.417,8.8125,2.4165,1.0,96.0,56.25,18.0,190.5
2012-03-22,,3.104,92.0,71.375,45.0,,7.875,10.604,2.8125,1.042,151.0,86.417,7.0,
2012-03-23,,2.9455,90.0,71.5,56.0,,6.0835,8.125,2.146,0.958,113.0,86.125,60.0,
2012-03-24,,2.771,87.0,68.042,47.0,,4.5,5.083,0.6665,1.083,162.0,103.792,46.0,
2012-03-25,,2.6675,85.0,62.375,43.0,,5.2285,6.617,1.4749999999999999,3.833,104.0,78.333,44.0,
2012-03-26,,2.875,87.0,65.583,45.0,,7.875,10.1665,2.4795,0.958,114.0,72.833,37.0,
2012-03-27,,4.4165,89.0,84.333,76.0,,15.46,21.5265,6.061,0.783,114.0,81.833,29.0,
2012-03-28,,3.5660000000000003,94.0,82.042,64.0,,9.452,12.489,3.188,2.208,183.0,126.458,84.0,
2012-03-29,,3.146,95.0,81.208,71.0,,7.125,9.2085,2.1665,1.042,149.0,105.667,81.0,
2012-03-30,,2.3335,77.0,62.708,39.0,,4.9165,6.5625,1.7085,0.375,132.0,96.042,72.0,
2012-03-31,,2.479,86.0,75.292,63.0,,5.5,6.25,0.8125,0.458,129.0,82.667,27.0,
2012-04-01,187.87,2.4375,80.0,60.375,44.0,4.522,3.8505,4.3085,0.479,0.826,108.0,74.625,24.0,192.391
2012-04-02,190.048,3.6665,86.0,61.792,36.0,7.429,11.417000000000002,15.521,4.125,1.125,179.0,97.458,8.0,197.476
2012-04-03,190.217,2.3335,83.0,67.958,54.0,6.174,2.792,3.3125,0.47950000000000004,0.542,179.0,118.625,48.0,196.391
2012-04-04,186.565,2.375,79.0,54.292,42.0,5.478,2.75,2.9375,0.229,1.875,128.0,101.333,48.0,192.043
2012-04-05,188.565,3.2935,73.0,54.5,37.0,6.391,5.199,5.7425,0.5215,1.958,146.0,114.167,59.0,194.957
2012-04-06,187.174,2.2085,75.0,55.75,36.0,5.13,3.5,4.0415,0.521,3.083,123.0,86.083,57.0,192.304
2012-04-07,187.826,2.8335,79.0,57.167,40.0,6.0,6.9585,8.7085,1.771,0.333,87.0,58.042,20.0,193.826
2012-04-08,187.957,2.979,84.0,61.042,45.0,6.435,5.8335,7.2915,1.5205000000000002,1.542,167.0,103.208,6.0,194.391
2012-04-09,186.652,3.2175000000000002,86.0,63.792,45.0,6.13,4.4885,4.7385,0.2085,3.0,186.0,154.833,114.0,192.783
2012-04-10,191.696,4.021,90.0,69.875,47.0,10.043,12.396,16.875,4.5415,1.292,214.0,150.75,92.0,201.739
2012-04-11,190.783,2.6665,92.0,81.375,57.0,6.087,6.5835,8.833,2.375,0.333,170.0,147.875,119.0,196.87
2012-04-12,186.55,2.748,89.0,74.042,57.0,5.85,3.4655,4.006,0.5,0.625,186.0,139.458,93.0,192.4
2012-04-13,186.043,3.4124999999999996,90.0,78.792,66.0,6.957,9.146,12.5,3.167,0.833,142.0,124.75,114.0,193.0
2012-04-14,187.0,2.771,90.0,74.375,46.0,6.13,6.729,9.0,2.3125,0.542,162.0,119.458,72.0,193.13
2012-04-15,188.0,2.7085,89.0,69.875,36.0,7.304,6.6275,8.753499999999999,2.105,0.5,173.0,110.542,51.0,195.304
2012-04-16,188.87,3.6455,86.0,71.917,47.0,8.957,8.6045,11.75,3.208,1.292,228.0,143.875,78.0,197.826
2012-04-17,185.957,3.2085,87.0,71.958,55.0,6.304,5.7595,7.699,1.9165,0.609,167.0,130.25,102.0,192.261
2012-04-18,186.348,2.6875,85.0,69.292,51.0,6.217,5.75,8.0,2.146,0.5,167.0,124.208,78.0,192.565
2012-04-19,186.478,2.777,88.0,76.125,62.0,6.913,6.792,9.1875,2.3335,0.917,185.0,139.25,105.0,193.391
2012-04-20,184.522,2.854,91.0,82.333,65.0,6.478,7.5415,10.5625,2.9585,0.583,195.0,148.875,126.0,191.0
2012-04-21,184.739,2.3755,89.0,69.833,50.0,5.913,4.458,6.4375,1.979,0.417,230.0,181.125,129.0,190.652
2012-04-22,184.783,2.271,81.0,64.208,53.0,4.826,3.625,4.875,1.396,0.0,209.0,185.667,139.0,189.609
2012-04-23,186.043,3.125,83.0,71.708,59.0,6.913,3.5,3.875,0.375,1.75,210.0,169.833,139.0,192.957
2012-04-24,189.087,3.271,87.0,67.875,47.0,7.696,6.2085,7.292,1.146,1.042,240.0,175.833,125.0,196.783
2012-04-25,191.783,3.75,86.0,65.625,41.0,11.087,12.9635,16.481,3.559,1.217,237.0,176.833,116.0,202.87
2012-04-26,186.652,2.7329999999999997,83.0,65.625,41.0,6.261,6.392,7.7485,1.2045,0.625,198.0,162.75,83.0,192.913
2012-04-27,187.565,2.729,86.0,56.75,23.0,7.783,9.4375,12.5835,3.146,0.708,217.0,142.25,69.0,195.348
2012-04-28,189.348,2.875,84.0,62.125,39.0,8.348,8.6665,9.957999999999998,1.229,1.792,251.0,166.958,88.0,197.696
2012-04-29,190.304,2.7175000000000002,85.0,63.792,42.0,8.087,6.2915,7.1455,0.8125,1.542,239.0,171.042,106.0,198.391
2012-04-30,188.043,2.833,82.0,63.667,39.0,8.174,6.75,8.4585,1.646,1.0,230.0,191.75,153.0,196.217
2012-05-01,184.85,2.604,79.0,62.292,48.0,8.2,8.354,11.875,3.5,0.875,258.0,216.375,167.0,193.05
2012-05-02,182.87,2.25,91.0,87.167,67.0,6.609,4.896,6.9585,2.021,0.458,206.0,175.125,160.0,189.478
2012-05-03,186.087,2.0,93.0,90.917,87.0,4.957,1.871,2.017,0.125,0.0,161.0,152.167,134.0,191.043
2012-05-04,185.435,1.6045,92.0,82.75,73.0,5.261,1.3335,1.4585,0.1875,0.0,164.0,144.958,132.0,190.696
2012-05-05,187.217,2.8125,90.0,75.042,62.0,6.652,4.6080000000000005,5.3905,0.652,0.917,221.0,173.125,113.0,193.87
2012-05-06,186.174,2.7085,87.0,58.417,30.0,6.913,4.9375,5.2705,0.3125,1.042,219.0,178.5,124.0,193.087
2012-05-07,192.304,3.6975,86.0,71.208,46.0,8.261,5.8335,6.2705,0.4165,1.5,216.0,164.167,105.0,200.565
2012-05-08,191.783,3.854,87.0,71.5,39.0,8.043,6.9585,8.2915,1.3335,1.167,234.0,177.542,108.0,199.826
2012-05-09,189.522,3.7735,89.0,74.875,56.0,8.0,6.6875,8.1875,1.4375,1.167,237.0,184.333,128.0,197.522
2012-05-10,185.652,2.396,87.0,72.579,58.0,5.957,4.6515,6.258,1.606,0.0,179.0,143.632,126.0,191.609
2012-05-11,184.217,1.896,79.0,66.75,58.0,4.87,3.9715,6.057,2.142,0.0,153.0,123.708,111.0,189.087
2012-05-12,184.478,2.2915,77.0,61.458,46.0,4.826,4.25,6.208,2.0,0.0,165.0,130.417,101.0,189.304
2012-05-13,186.565,2.2915,82.0,61.542,40.0,6.391,4.979,6.75,1.729,0.375,212.0,152.125,89.0,192.957
2012-05-14,191.391,3.542,88.0,69.167,41.0,11.0,10.9165,13.7085,2.8125,0.75,255.0,184.625,128.0,202.391
2012-05-15,188.391,2.6745,92.0,88.292,84.0,6.957,5.7365,7.489,1.7354999999999998,0.0,191.0,172.958,161.0,195.348
2012-05-16,188.348,3.271,89.0,72.5,41.0,7.826,5.7705,6.6875,0.8125,0.625,239.0,182.458,143.0,196.174
2012-05-17,191.0,3.396,89.0,67.375,47.0,8.391,5.5625,6.354,0.6875,1.667,236.0,180.958,134.0,199.391
2012-05-18,187.261,3.021,86.0,66.833,41.0,6.609,3.917,4.3545,0.1875,0.875,218.0,172.125,130.0,193.87
2012-05-19,189.522,3.2455,86.0,59.75,26.0,8.391,8.055,10.284,2.159,0.739,257.0,177.208,108.0,197.913
2012-05-20,191.348,3.4375,86.0,60.875,35.0,9.696,7.896,9.4585,1.5,0.917,261.0,192.125,127.0,201.043
2012-05-21,190.727,3.0205,88.0,65.708,40.0,8.0,7.333,9.875,2.417,0.75,249.0,192.167,132.0,198.727
2012-05-22,189.043,2.875,90.0,72.333,49.0,9.87,6.646,9.125,2.292,0.792,239.0,187.5,147.0,198.913
2012-05-23,193.348,2.8034999999999997,92.0,76.5,57.0,9.13,5.604,6.396,0.646,0.542,233.0,180.958,138.0,202.478
2012-05-24,192.87,2.521,88.0,63.625,35.0,8.217,5.937,6.994,1.1435,0.583,261.0,192.25,129.0,201.087
2012-05-25,191.174,2.9795,90.0,79.375,68.0,8.696,7.2875,8.2805,0.9735,0.542,189.0,174.542,152.0,199.87
2012-05-26,194.043,2.9165,92.0,77.208,55.0,8.391,6.0625,7.625,1.6875,0.667,246.0,187.958,144.0,202.435
2012-05-27,193.565,3.021,92.0,67.25,40.0,8.304,4.021,4.426,0.4245,0.913,272.0,203.667,153.0,201.87
2012-05-28,189.87,3.333,82.0,68.542,46.0,7.652,4.8125,5.7295,0.875,1.958,258.0,196.667,150.0,197.522
2012-05-29,186.696,3.1195,88.0,81.792,72.0,7.348,6.8545,9.1875,2.4585,0.583,202.0,177.417,153.0,194.043
2012-05-30,184.522,2.3125,83.0,71.042,60.0,6.304,5.208,7.5415,2.375,0.333,206.0,176.917,143.0,190.826
2012-05-31,185.391,2.3755,84.0,71.875,57.0,6.696,5.0625,7.1665,2.3125,0.167,239.0,192.583,162.0,192.087
2012-06-01,189.609,2.375,88.0,72.208,55.0,6.87,5.5,7.8955,2.396,0.208,251.0,196.0,156.0,196.478
2012-06-02,185.043,2.3125,83.0,73.792,60.0,6.783,4.818,6.8745,1.9505,0.333,229.0,194.708,170.0,191.826
2012-06-03,189.957,2.2085,87.0,76.625,64.0,7.391,3.5625,4.7085,1.146,0.292,246.0,208.208,180.0,197.348
2012-06-04,190.75,2.6665,89.0,72.708,50.0,8.5,7.5169999999999995,9.7385,2.2615,0.696,281.0,218.125,180.0,199.25
2012-06-05,196.217,2.917,86.0,69.167,54.0,7.87,9.1875,11.9375,2.8125,0.792,268.0,218.75,185.0,204.087
2012-06-06,199.136,2.104,88.0,70.458,50.0,5.864,4.0055,4.3405000000000005,0.271,0.652,266.0,216.458,163.0,205.0
2012-06-07,197.435,2.667,90.0,61.792,36.0,5.043,6.3125,7.708,1.4165,0.542,284.0,224.125,174.0,202.478
2012-06-08,202.348,3.2824999999999998,93.0,78.708,55.0,6.217,9.9375,13.0,2.9375,0.75,258.0,209.583,174.0,208.565
2012-06-09,187.826,2.3125,94.0,87.208,73.0,4.043,4.2085,5.1875,0.896,0.0,236.0,204.708,179.0,191.87
2012-06-10,193.217,2.4165,92.0,78.625,62.0,3.652,3.608,4.6065000000000005,0.9565,0.0,234.0,203.25,177.0,196.87
2012-06-11,186.522,2.4375,88.0,77.375,61.0,4.522,6.375,9.229,2.7915,0.625,247.0,209.417,174.0,191.043
2012-06-12,209.348,3.3125,91.0,84.542,75.0,7.826,10.7005,15.362000000000002,4.5075,0.565,231.0,206.958,177.0,217.174
2012-06-13,197.391,2.104,92.0,79.042,66.0,3.826,3.6665,4.4585,0.8955,0.042,248.0,219.042,191.0,201.217
2012-06-14,192.957,2.354,91.0,77.542,60.0,3.696,5.0835,7.6045,2.4585,0.042,266.0,224.333,194.0,196.652
2012-06-15,185.522,2.6455,88.0,72.708,55.0,5.261,6.8335,9.854500000000002,3.0,0.5,284.0,234.5,201.0,190.783
2012-06-16,187.783,1.8904999999999998,90.0,82.25,77.0,3.174,2.854,3.833,0.896,0.0,245.0,222.125,204.0,190.957
2012-06-17,194.87,2.125,90.0,78.292,62.0,3.739,2.875,3.5,0.5835,0.0,266.0,225.167,200.0,198.609
2012-06-18,210.522,2.6255,91.0,81.042,67.0,5.391,5.723,7.2365,1.4300000000000002,0.417,253.0,222.333,194.0,215.913
2012-06-19,191.696,2.667,95.0,93.333,90.0,4.261,5.979,7.6665,1.646,0.0,222.0,207.542,194.0,195.957
2012-06-20,189.826,2.208,93.0,81.75,63.0,3.609,2.2485,2.5225,0.1665,0.0,249.0,210.875,182.0,193.435
2012-06-21,194.087,2.9375,92.0,82.208,69.0,4.174,5.917,8.4585,2.4795,0.0,237.0,204.292,178.0,198.261
2012-06-22,183.0,2.271,82.0,70.0,56.0,3.087,4.0625,6.6665,2.5625,0.0,251.0,213.083,188.0,186.087
2012-06-23,184.826,2.1875,84.0,73.042,55.0,3.957,4.4375,6.5415,2.2085,0.083,259.0,212.958,186.0,188.783
2012-06-24,184.348,1.8650000000000002,88.0,77.958,64.0,3.739,3.396,4.917,1.5830000000000002,0.542,249.0,216.25,194.0,188.087
2012-06-25,181.217,1.7080000000000002,88.0,81.458,76.0,2.826,3.542,6.1665,2.521,0.0,218.0,203.417,194.0,184.043
2012-06-26,182.957,1.5835,83.0,76.792,70.0,2.87,3.8045,5.954,2.3215,0.0,236.0,209.417,190.0,185.826
2012-06-27,186.826,2.3040000000000003,87.0,74.292,58.0,5.0,6.4145,8.8485,2.423,0.556,290.0,232.125,201.0,191.826
2012-06-28,190.783,2.3729999999999998,84.0,66.917,52.0,4.478,6.947,9.643999999999998,2.591,0.652,289.0,243.333,205.0,195.261
2012-06-29,207.955,2.3125,90.0,74.5,58.0,4.909,5.458,6.708,1.25,2.167,285.0,243.167,192.0,212.864
2012-06-30,206.174,2.9375,90.0,86.875,82.0,7.217,7.708,12.9375,5.271,0.167,265.0,242.0,218.0,213.391
2012-07-01,186.391,2.0625,95.0,87.625,72.0,3.957,3.0625,3.6875,0.5625,0.125,271.0,243.375,224.0,190.348
2012-07-02,191.13,2.6365,90.0,80.083,65.0,4.478,4.0205,4.896,0.896,0.875,285.0,247.0,218.0,195.609
2012-07-03,203.737,2.8335,95.0,86.75,76.0,5.263,5.604,7.271,1.6875,0.458,264.0,237.458,212.0,209.0
2012-07-04,207.609,2.104,92.0,79.875,64.0,4.043,4.244,5.346,1.02,0.417,296.0,249.292,200.0,211.652
2012-07-05,182.261,1.4375,95.0,89.833,82.0,3.174,3.8935,4.4544999999999995,0.6255,0.958,254.0,241.542,231.0,185.435
2012-07-06,195.696,1.396,95.0,88.5,72.0,3.565,3.4924999999999997,6.2745,2.824,0.783,288.0,254.042,225.0,199.261
2012-07-07,195.217,2.1665,94.0,85.542,75.0,2.957,2.4585,2.854,0.375,0.0,231.0,220.083,209.0,198.174
2012-07-08,209.913,2.5215,92.0,80.583,69.0,3.391,3.8335,5.3955,1.5625,0.0,245.0,217.958,192.0,213.304
2012-07-09,206.348,2.75,93.0,76.292,54.0,4.391,5.833,8.5625,2.729,0.625,293.0,235.75,184.0,210.739
2012-07-10,218.696,3.3745,91.0,72.75,51.0,6.696,7.0415,9.7915,2.7085,2.917,302.0,254.208,206.0,225.391
2012-07-11,187.304,2.479,87.0,70.042,57.0,4.522,6.25,9.3125,3.0205,0.875,297.0,267.5,241.0,191.826
2012-07-12,189.304,3.4165,94.0,81.75,68.0,4.174,2.578,2.854,0.1515,1.417,300.0,267.042,246.0,193.478
2012-07-13,238.913,5.292,91.0,86.625,79.0,8.391,9.646,13.520499999999998,3.8335,1.417,290.0,258.625,243.0,247.304
2012-07-14,197.304,2.7295,94.0,90.917,81.0,5.087,5.1575,7.0965,1.9415,0.0,274.0,247.0,233.0,202.391
2012-07-15,212.652,2.125,94.0,75.875,59.0,4.696,3.833,5.9375,2.104,1.333,321.0,281.333,238.0,217.348
2012-07-16,182.0,1.2915,88.0,73.167,58.0,3.217,2.375,3.542,1.0625,0.25,332.0,287.667,251.0,185.217
2012-07-17,181.043,1.771,89.0,74.042,55.0,9.478,4.979,8.1455,3.1875,1.583,338.0,286.25,249.0,190.522
2012-07-18,191.043,1.7605,89.0,69.333,50.0,10.304,5.5,9.271,3.7915,2.125,352.0,297.125,251.0,201.348
2012-07-19,189.304,1.729,89.0,71.917,60.0,5.87,4.625,7.167,2.6045,0.5,342.0,294.5,260.0,195.174
2012-07-20,198.267,1.548,92.0,80.542,68.0,8.0,3.2365,4.146,0.8875,0.059,321.0,277.792,255.0,206.267
2012-07-21,196.13,2.2085,86.0,77.75,66.0,6.609,3.8125,5.042,1.2085,0.292,304.0,269.75,238.0,202.739
2012-07-22,206.435,2.0,92.0,76.375,59.0,5.043,3.8200000000000003,5.93,2.129,0.13,319.0,268.792,222.0,211.478
2012-07-23,201.957,2.396,90.0,76.667,56.0,5.174,4.1875,5.4795,1.4585,1.125,336.0,280.167,236.0,207.13
2012-07-24,214.391,2.229,90.0,74.417,57.0,5.217,3.917,4.8955,1.021,1.875,338.0,288.125,248.0,219.609
2012-07-25,210.867,2.1875,90.0,73.792,52.0,5.333,3.6665,4.7085,0.9795,2.333,344.0,290.333,251.0,216.2
2012-07-26,,2.464,89.0,74.625,58.0,,3.979,4.7705,0.8335,2.0,334.0,290.75,249.0,
2012-07-27,,1.6875,87.0,71.542,52.0,,3.25,3.75,0.5,2.542,344.0,297.292,260.0,
2012-07-28,187.167,1.1515,87.0,74.083,59.0,3.5,2.057,2.491,0.4565,0.75,335.0,297.708,266.0,190.667
2012-07-29,194.652,1.3335,90.0,74.833,54.0,3.696,2.729,4.0205,1.25,0.625,343.0,296.125,251.0,198.348
2012-07-30,201.348,1.75,91.0,72.292,51.0,5.435,4.2425,5.9544999999999995,1.642,2.391,351.0,302.333,257.0,206.783
2012-07-31,206.476,2.479,88.0,71.917,50.0,6.952,6.1875,8.9375,2.75,4.083,353.0,300.167,260.0,213.429
2012-08-01,182.261,1.7294999999999998,86.0,62.583,48.0,5.478,5.646,9.208,3.542,0.917,355.0,309.0,248.0,187.739
2012-08-02,175.522,1.479,84.0,61.917,45.0,3.913,3.8125,7.354,3.521,0.333,359.0,311.958,283.0,179.435
2012-08-03,185.478,1.7035,86.0,66.625,46.0,5.043,5.0215,7.7940000000000005,2.731,1.583,357.0,305.458,260.0,190.522
2012-08-04,188.957,2.3125,85.0,65.875,41.0,6.13,5.75,7.979,2.0835,0.792,358.0,304.917,256.0,195.087
2012-08-05,183.957,1.625,85.0,61.917,44.0,5.13,3.3565,5.8915,2.43,0.542,368.0,314.208,258.0,189.087
2012-08-06,187.348,1.3335,87.0,68.625,53.0,4.565,3.042,4.667,1.604,3.458,339.0,302.458,273.0,191.913
2012-08-07,188.522,1.7335,91.0,75.333,61.0,3.87,3.9565,6.733,2.8635,1.652,314.0,283.417,257.0,192.391
2012-08-08,190.435,2.4795,86.0,67.0,45.0,4.043,4.4795,6.6045,2.292,0.083,310.0,267.125,233.0,194.478
2012-08-09,187.217,2.4375,82.0,66.333,46.0,4.652,5.354,8.021,2.6045,1.458,321.0,266.625,218.0,191.87
2012-08-10,193.913,2.646,90.0,71.958,49.0,7.739,6.2295,9.021,2.854,1.75,330.0,273.208,222.0,201.652
2012-08-11,192.13,2.885,89.0,76.375,52.0,6.478,5.396,7.25,1.771,0.75,329.0,273.708,239.0,198.609
2012-08-12,195.864,2.419,96.0,82.875,58.0,6.773,3.9645,5.4465,1.4380000000000002,0.522,328.0,273.5,243.0,202.636
2012-08-13,180.217,1.4585,96.0,81.167,56.0,4.0,2.3850000000000002,3.2745,0.9545,2.042,332.0,284.125,255.0,184.217
2012-08-14,193.0,2.125,96.0,89.625,68.0,4.783,4.1045,5.6665,1.5415,0.25,304.0,263.208,246.0,197.783
2012-08-15,184.217,1.4585,95.0,76.583,62.0,4.783,2.1550000000000002,3.9755,1.7970000000000002,0.304,339.0,293.375,252.0,189.0
2012-08-16,181.0,1.104,84.0,67.083,52.0,4.652,1.854,2.625,0.792,1.458,350.0,305.292,266.0,185.652
2012-08-17,191.826,1.6909999999999998,90.0,77.833,62.0,5.696,4.2085,6.9795,2.6875,3.792,331.0,289.333,255.0,197.522
2012-08-18,189.783,1.9165,90.0,74.0,57.0,7.087,4.625,6.1875,1.4585,0.5,336.0,290.958,254.0,196.87
2012-08-19,181.739,2.0564999999999998,82.0,72.167,53.0,6.391,4.5415,6.354,1.8544999999999998,0.167,344.0,288.708,254.0,188.13
2012-08-20,188.304,2.2085,86.0,66.875,46.0,6.391,5.2705,8.0,2.833,1.667,357.0,293.708,241.0,194.696
2012-08-21,187.217,2.5035,89.0,74.958,52.0,7.435,7.932,12.3525,4.595,2.125,345.0,275.417,240.0,194.652
2012-08-22,184.957,2.0835,92.0,73.792,50.0,6.435,5.979,10.292000000000002,4.25,1.792,350.0,281.542,228.0,191.391
2012-08-23,181.391,2.1455,89.0,75.792,60.0,6.652,6.4165,11.3335,4.939,0.783,324.0,287.5,251.0,188.043
2012-08-24,183.652,2.0625,88.0,72.375,56.0,5.913,5.4375,10.770499999999998,5.208,2.5,336.0,287.583,243.0,189.565
2012-08-25,184.13,1.979,85.0,67.5,49.0,5.957,5.3125,8.6455,3.3125,0.875,342.0,292.542,242.0,190.087
2012-08-26,180.696,1.625,82.0,64.167,48.0,5.913,3.75,6.0,2.25,0.958,346.0,296.583,254.0,186.609
2012-08-27,178.957,1.6520000000000001,76.0,59.833,48.0,5.304,4.4375,8.4375,4.0625,0.25,339.0,298.042,257.0,184.261
2012-08-28,175.087,1.8544999999999998,74.0,64.375,53.0,5.087,4.896,9.6665,4.75,0.333,327.0,294.917,276.0,180.174
2012-08-29,179.957,1.604,91.0,73.708,57.0,4.565,3.2075,4.2685,1.04,1.333,334.0,289.75,261.0,184.522
2012-08-30,183.478,2.4795,93.0,75.167,58.0,7.478,6.282,10.0705,3.685,0.708,338.0,291.5,249.0,190.957
2012-08-31,180.0,1.7085,79.0,71.25,62.0,3.619,2.464,3.0015,0.47150000000000003,2.087,292.0,263.958,232.0,183.619
2012-09-01,188.348,2.3335,88.0,72.792,56.0,3.652,4.483499999999999,5.9415,1.2585,0.083,286.0,247.083,206.0,192.0
2012-09-02,185.13,2.0205,91.0,75.458,51.0,3.87,3.8335,5.75,1.8125,0.167,323.0,269.125,218.0,189.0
2012-09-03,181.739,2.021,93.0,85.042,66.0,4.565,5.125,7.021,1.9375,0.958,302.0,253.292,229.0,186.304
2012-09-04,182.762,2.7960000000000003,96.0,82.167,60.0,5.714,7.25,10.771,3.5625,2.125,315.0,257.958,220.0,188.476
2012-09-05,183.0,2.0,95.0,84.25,62.0,5.348,5.0,8.021,2.9165,1.25,314.0,255.708,225.0,188.348
2012-09-06,183.652,1.8145000000000002,95.0,81.208,64.0,4.304,4.146,5.220000000000001,0.991,2.333,305.0,258.125,230.0,187.957
2012-09-07,187.087,2.854,93.0,80.458,64.0,4.174,6.417,8.7295,2.3545,0.667,302.0,260.833,226.0,191.261
2012-09-08,186.826,2.521,91.0,78.5,60.0,6.652,5.996,8.589,2.7445,0.783,315.0,271.333,242.0,193.478
2012-09-09,184.043,1.854,92.0,81.208,69.0,4.391,3.979,5.6875,1.6875,0.167,277.0,260.333,245.0,188.435
2012-09-10,187.565,2.0,94.0,88.167,72.0,4.87,3.9375,5.9585,2.0,1.542,297.0,245.167,222.0,192.435
2012-09-11,188.304,2.625,94.0,91.208,87.0,5.739,5.708,7.2085,1.5415,0.083,242.0,222.875,206.0,194.043
2012-09-12,188.478,2.652,96.0,80.542,60.0,4.913,5.8125,8.1455,2.4375,2.042,298.0,243.75,200.0,193.391
2012-09-13,188.13,2.6045,92.0,77.792,61.0,5.435,5.667,7.0835,1.479,1.875,306.0,262.667,218.0,193.565
2012-09-14,190.174,2.75,93.0,77.208,55.0,5.696,6.125,8.6105,2.4665,2.333,319.0,268.167,234.0,195.87
2012-09-15,190.783,2.6455,97.0,88.833,67.0,5.826,6.125,8.604,2.4375,0.292,302.0,246.833,227.0,196.609
2012-09-16,183.304,1.9885000000000002,97.0,79.0,61.0,4.348,4.216,7.25,2.939,0.565,304.0,266.25,222.0,187.652
2012-09-17,178.591,1.3125,73.0,64.75,59.0,2.591,2.206,4.7335,2.4395,0.174,311.0,291.333,274.0,181.182
2012-09-18,182.957,1.833,83.0,69.792,59.0,3.348,2.25,2.7085,0.4375,1.458,294.0,262.833,237.0,186.304
2012-09-19,185.696,2.1665,70.0,62.25,53.0,3.783,3.1875,3.5625,0.3125,1.0,271.0,238.708,212.0,189.478
2012-09-20,188.391,3.0374999999999996,85.0,71.75,58.0,8.826,6.2085,7.417,1.25,0.917,267.0,221.042,176.0,197.217
2012-09-21,190.565,2.75,87.0,70.375,50.0,8.304,5.021,5.771,0.646,0.917,270.0,221.75,189.0,198.87
2012-09-22,188.522,2.8955,85.0,72.458,55.0,5.304,6.1875,7.68,1.454,0.667,266.0,215.708,173.0,193.826
2012-09-23,185.739,2.375,94.0,84.5,63.0,4.13,4.229,5.021,0.729,0.0,251.0,208.667,188.0,189.87
2012-09-24,184.348,2.4375,97.0,82.917,66.0,5.478,6.2005,8.733,2.4675000000000002,0.043,246.0,211.125,180.0,189.826
2012-09-25,183.957,2.4585,84.0,71.708,59.0,4.435,5.3125,7.6045,2.271,0.0,254.0,223.375,193.0,188.391
2012-09-26,184.913,2.737,92.0,75.125,61.0,3.696,5.875,9.0835,3.1665,0.0,252.0,204.083,155.0,188.609
2012-09-27,187.0,2.521,91.0,75.125,57.0,4.826,6.3105,9.758,3.2560000000000002,0.0,260.0,209.042,164.0,191.826
2012-09-28,187.87,2.5875000000000004,91.0,73.333,44.0,5.957,6.5835,9.875,3.292,0.208,280.0,214.875,163.0,193.826
2012-09-29,189.0,2.396,93.0,76.333,60.0,4.391,4.104,5.1875,1.0835,0.417,247.0,210.375,183.0,193.391
2012-09-30,184.435,2.0835,94.0,88.042,72.0,3.174,3.5495,4.875,1.2825,0.042,216.0,196.708,179.0,187.609
2012-10-01,189.609,2.5,92.0,78.125,57.0,3.696,5.583,7.9375,2.2295,0.25,230.0,195.458,157.0,193.304
2012-10-02,188.217,2.729,94.0,78.458,52.0,4.0,7.0075,10.642,3.6365,0.0,240.0,185.083,147.0,192.217
2012-10-03,185.8,2.146,89.0,75.458,57.0,2.9,4.4375,6.5,2.104,0.083,241.0,201.083,156.0,188.7
2012-10-04,184.913,1.8330000000000002,88.0,67.083,51.0,3.565,5.042,6.875,1.771,0.0,244.0,203.917,153.0,188.478
2012-10-05,185.913,2.4585,91.0,76.458,57.0,4.565,6.979,9.604500000000002,2.708,0.375,250.0,187.125,141.0,190.478
2012-10-06,187.87,2.6955,92.0,80.5,68.0,5.783,7.854,10.9375,3.1045,0.417,221.0,190.25,165.0,193.652
2012-10-07,187.739,2.354,93.0,74.708,59.0,4.13,5.229,7.0,1.7919999999999998,0.083,213.0,184.667,156.0,191.87
2012-10-08,186.261,2.0415,86.0,71.958,56.0,3.913,5.718,7.8905,2.1515,0.167,228.0,184.292,149.0,190.174
2012-10-09,186.913,2.292,93.0,72.333,49.0,4.696,7.167,11.4165,4.1875,0.292,233.0,182.167,128.0,191.609
2012-10-10,188.652,2.3625,91.0,76.833,57.0,5.13,5.7485,8.479,2.7915,0.565,252.0,191.958,146.0,193.783
2012-10-11,188.739,2.709,93.0,76.208,57.0,5.13,6.0415,7.896,1.854,0.458,233.0,182.625,144.0,193.87
2012-10-12,187.609,2.2085,85.0,63.792,45.0,4.435,6.5835,8.896,2.3125,0.0,207.0,164.25,105.0,192.043
2012-10-13,188.348,2.875,89.0,73.292,46.0,5.043,8.146,11.021,2.917,0.333,222.0,149.583,103.0,193.391
2012-10-14,190.783,3.6245,92.0,83.25,69.0,7.261,7.583,11.146,3.625,0.0,198.0,151.375,112.0,198.043
2012-10-15,185.696,2.75,88.0,69.0,46.0,4.348,6.3335,9.5835,3.3125,0.667,229.0,175.083,120.0,190.043
